a6_number,column,ticker,statistic,period,value,available_from_assumed,candidate_lane_status,validation_verdicts
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2011-06,-4.1,2011-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2011-07,-12.8,2011-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2011-08,-4.0,2011-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2011-09,-4.5,2011-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2011-10,-10.7,2011-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2011-11,-11.4,2011-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2011-12,-6.1,2012-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-01,-9.4,2012-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-02,-2.6,2012-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-03,-4.9,2012-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-04,-4.0,2012-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-05,-6.1,2012-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-06,-7.4,2012-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-07,1.8,2012-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-08,-11.1,2012-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-09,-11.2,2012-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-10,-0.3,2012-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-11,-10.3,2012-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2012-12,-15.5,2013-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-01,-9.2,2013-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-02,-11.7,2013-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-03,-15.2,2013-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-04,-34.3,2013-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-05,-30.0,2013-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-06,-30.1,2013-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-07,-16.1,2013-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-08,-23.9,2013-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-09,-17.3,2013-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-10,-12.1,2013-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-11,-12.7,2013-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2013-12,-17.8,2014-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-01,-14.8,2014-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-02,-14.8,2014-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-03,-12.1,2014-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-04,-8.5,2014-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-05,-8.8,2014-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-06,-10.4,2014-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-07,-11.8,2014-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-08,-11.9,2014-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-09,-9.6,2014-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-10,-7.6,2014-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-11,-14.0,2014-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2014-12,-15.0,2015-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-01,-19.8,2015-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-02,-16.2,2015-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-03,-16.3,2015-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-04,-24.8,2015-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-05,-24.6,2015-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-06,-12.3,2015-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-07,0.3,2015-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-08,5.2,2015-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-09,7.8,2015-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-10,8.3,2015-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-11,5.2,2015-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2015-12,-2.9,2016-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-01,-4.0,2016-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-02,2.8,2016-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-03,5.6,2016-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-04,20.8,2016-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-05,21.8,2016-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-06,17.2,2016-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-07,1.2,2016-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-08,-4.8,2016-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-09,-0.9,2016-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-10,7.6,2016-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-11,7.9,2016-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2016-12,9.7,2017-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-01,6.1,2017-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-02,11.1,2017-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-03,13.5,2017-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-04,7.7,2017-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-05,11.0,2017-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-06,8.1,2017-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-07,19.6,2017-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-08,19.7,2017-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-09,18.1,2017-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-10,4.3,2017-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-11,3.1,2017-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2017-12,4.3,2018-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-01,17.6,2018-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-02,15.7,2018-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-03,9.4,2018-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-04,9.7,2018-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-05,10.5,2018-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-06,9.4,2018-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-07,7.8,2018-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-08,9.5,2018-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-09,3.3,2018-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-10,-5.5,2018-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-11,-7.6,2018-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2018-12,-16.0,2019-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-01,-18.2,2019-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-02,-6.5,2019-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-03,-12.9,2019-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-04,-7.7,2019-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-05,-1.1,2019-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-06,4.0,2019-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-07,-9.9,2019-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-08,-4.6,2019-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-09,1.5,2019-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-10,-13.8,2019-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-11,-15.4,2019-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2019-12,-17.8,2020-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-01,-15.1,2020-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-02,-20.5,2020-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-03,-22.9,2020-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-04,-28.1,2020-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-05,-32.3,2020-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-06,-32.2,2020-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-07,-34.2,2020-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-08,-28.6,2020-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-09,-30.1,2020-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-10,-15.8,2020-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-11,-30.1,2020-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2020-12,-25.6,2021-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-01,-27.1,2021-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-02,-27.0,2021-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-03,-34.6,2021-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-04,-29.9,2021-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-05,-27.7,2021-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-06,-15.1,2021-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-07,-5.6,2021-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-08,-12.1,2021-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-09,-6.8,2021-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-10,-22.0,2021-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-11,-15.8,2021-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2021-12,-21.1,2022-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-01,-19.4,2022-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-02,-6.8,2022-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-03,-3.6,2022-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-04,-9.3,2022-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-05,-3.5,2022-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-06,-6.3,2022-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-07,-3.5,2022-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-08,-6.1,2022-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-09,-8.2,2022-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-10,-7.4,2022-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-11,-6.4,2022-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2022-12,-10.4,2023-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-01,-11.2,2023-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-02,-10.7,2023-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-03,-11.7,2023-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-04,-21.5,2023-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-05,-16.7,2023-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-06,-15.1,2023-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-07,-8.2,2023-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-08,-14.5,2023-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-09,-8.2,2023-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-10,-20.4,2023-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-11,-15.2,2023-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2023-12,-11.1,2024-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-01,-24.1,2024-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-02,-23.7,2024-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-03,-24.0,2024-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-04,-17.9,2024-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-05,-16.0,2024-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-06,-19.9,2024-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-07,-21.0,2024-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-08,-15.7,2024-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-09,-3.4,2024-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-10,-4.8,2024-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-11,-6.6,2024-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2024-12,-12.6,2025-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-01,-13.8,2025-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-02,-14.3,2025-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-03,-8.5,2025-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-04,-23.0,2025-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-05,-4.6,2025-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-06,-5.2,2025-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-07,-18.2,2025-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-08,-12.7,2025-09-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-09,-13.2,2025-10-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-10,-9.2,2025-11-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-11,-8.4,2025-12-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2025-12,-19.4,2026-01-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2026-01,-14.3,2026-02-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2026-02,-16.2,2026-03-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2026-03,-11.6,2026-04-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2026-04,-22.9,2026-05-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2026-05,-22.0,2026-06-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2026-06,-26.6,2026-07-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2026-07,-13.5,2026-08-01,identical_mirror,identical_SA
31,bbg__services_employment_expectations_next3m__as_reported,EUS5CZ Index,as_reported,2026-08,-11.0,2026-09-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2002-05,46.5,2002-06-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2002-06,43.9,2002-07-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2002-07,53.0,2002-08-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2002-08,39.1,2002-09-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2002-09,37.8,2002-10-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2002-10,41.6,2002-11-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2002-11,45.2,2002-12-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2002-12,46.8,2003-01-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-01,41.5,2003-02-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-02,40.6,2003-03-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-03,42.0,2003-04-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-04,43.6,2003-05-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-05,40.3,2003-06-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-06,44.1,2003-07-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-07,41.0,2003-08-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-08,44.3,2003-09-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-09,42.5,2003-10-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-10,43.0,2003-11-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-11,53.5,2003-12-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2003-12,43.2,2004-01-01,identical_mirror,identical_SA
32,bbg__czech_services_confidence__as_reported,EUSCCZ Index,as_reported,2004-01,43.6,2004-02-01,identical_mirror,identical_SA
