origin,target,h,model,reference_forecast,candidate_forecast,actual,ex_post_core_replaced,reference_core_error,candidate_core_error,other_error,headline_squared_gain,core_squared_gain,cross_term_gain
2023-04,2024-04,12,CORE_AGG_MONTHLY_R13,5.950976359023833,5.2774394814918395,2.853260869565235,3.303935516407905,2.6470408426159278,1.9735039650839346,0.4506746468426699,3.7191993111093193,3.112107322274829,0.6070919888344912
2023-04,2024-04,12,CORE_AGG_CUMULATIVE_R13,5.950976359023833,5.081672551312326,2.853260869565235,3.303935516407905,2.6470408426159278,1.7777370349044208,0.4506746468426699,4.630022630284821,3.8464762572060787,0.7835463730787432
2023-04,2024-04,12,CORE_SPLIT_MONTHLY_R13,5.950976359023833,5.031334037290762,2.853260869565235,3.303935516407905,2.6470408426159278,1.7273985208828568,0.4506746468426699,4.851838529665808,4.02291957252856,0.8289189571372495
2023-04,2024-04,12,CORE_SPLIT_CUMULATIVE_R13,5.950976359023833,4.759912433545019,2.853260869565235,3.303935516407905,2.6470408426159278,1.4559769171371144,0.4506746468426699,5.9605210672051605,4.886956439240745,1.0735646279644167
2023-04,2024-04,12,CORE_AGG_CUMULATIVE_LABOUR_R13,5.950976359023833,5.6253164673997835,2.853260869565235,3.303935516407905,2.6470408426159278,2.3213809509918786,0.4506746468426699,1.9115490161458624,1.618015702848882,0.293533313296981
2023-04,2024-04,12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5.950976359023833,5.431928437959482,2.853260869565235,3.303935516407905,2.6470408426159278,2.127992921551577,0.4506746468426699,2.9463148253434195,2.4784713483032235,0.4678434770401964
2023-05,2023-06,1,CORE_AGG_MONTHLY_R13,9.498191922331634,9.518271128398773,9.703703703703706,9.595097734317633,-0.09690581198599979,-0.07682660591886048,-0.10860596938607259,0.007849852298502796,0.0034884090196540514,0.00436144327884875
2023-05,2023-06,1,CORE_AGG_CUMULATIVE_R13,9.498191922331634,9.518271128398773,9.703703703703706,9.595097734317633,-0.09690581198599979,-0.07682660591886048,-0.10860596938607259,0.007849852298502796,0.0034884090196540514,0.00436144327884875
2023-05,2023-06,1,CORE_SPLIT_MONTHLY_R13,9.498191922331634,9.536124940512062,9.703703703703706,9.595097734317633,-0.09690581198599979,-0.0589727938055713,-0.10860596938607259,0.01415245040988141,0.005912945987431511,0.008239504422449903
2023-05,2023-06,1,CORE_SPLIT_CUMULATIVE_R13,9.498191922331634,9.536124940512062,9.703703703703706,9.595097734317633,-0.09690581198599979,-0.0589727938055713,-0.10860596938607259,0.01415245040988141,0.005912945987431511,0.008239504422449903
2023-05,2023-06,1,CORE_AGG_CUMULATIVE_LABOUR_R13,9.498191922331634,9.589132795347197,9.703703703703706,9.595097734317633,-0.09690581198599979,-0.005964938970436151,-0.10860596938607259,0.029108599241086948,0.009355155899744913,0.019753443341342037
2023-05,2023-06,1,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,9.498191922331634,9.582188019171765,9.703703703703706,9.595097734317633,-0.09690581198599979,-0.012909715145868361,-0.10860596938607259,0.02746903069545628,0.009224075651518476,0.018244955043937805
2023-05,2023-07,2,CORE_AGG_MONTHLY_R13,8.170441482637644,8.237204892021246,8.771929824561415,8.56208269845079,-0.3916412158131468,-0.32487780642954434,-0.20984712611062406,0.0758574719901195,0.047837252813127354,0.028020219176992104
2023-05,2023-07,2,CORE_AGG_CUMULATIVE_R13,8.170441482637644,8.234318531409558,8.771929824561415,8.56208269845079,-0.3916412158131468,-0.32776416704123257,-0.20984712611062406,0.0727623229457956,0.04595349272736682,0.026808830218428746
2023-05,2023-07,2,CORE_SPLIT_MONTHLY_R13,8.170441482637644,8.305143655339496,8.771929824561415,8.56208269845079,-0.3916412158131468,-0.256939043111295,-0.20984712611062406,0.14389889769333306,0.08736517004865191,0.05653372764468111
2023-05,2023-07,2,CORE_SPLIT_CUMULATIVE_R13,8.170441482637644,8.295832930728315,8.771929824561415,8.56208269845079,-0.3916412158131468,-0.266249767722476,-0.20984712611062406,0.13511997315268098,0.08249390311132741,0.05262607004135354
2023-05,2023-07,2,CORE_AGG_CUMULATIVE_LABOUR_R13,8.170441482637644,8.387934661935203,8.771929824561415,8.56208269845079,-0.3916412158131468,-0.17414803651558763,-0.20984712611062406,0.21433594054987634,0.12305530330136538,0.09128063724851095
2023-05,2023-07,2,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8.170441482637644,8.37414559702911,8.771929824561415,8.56208269845079,-0.3916412158131468,-0.18793710142168152,-0.20984712611062406,0.20355593379673406,0.11806248783281642,0.08549344596391761
2023-05,2023-08,3,CORE_AGG_MONTHLY_R13,7.859722468510258,7.94448527044229,8.515283842794778,8.136792163553185,-0.2770696950429272,-0.19230689311089488,-0.3784916792415931,0.10394970525417047,0.03978567477321553,0.06416403048095494
2023-05,2023-08,3,CORE_AGG_CUMULATIVE_R13,7.859722468510258,7.941914293684393,8.515283842794778,8.136792163553185,-0.2770696950429272,-0.19487786986879208,-0.3784916792415931,0.10100807560676256,0.038790231746582825,0.062217843860179714
2023-05,2023-08,3,CORE_SPLIT_MONTHLY_R13,7.859722468510258,7.950240004296509,8.515283842794778,8.136792163553185,-0.2770696950429272,-0.18655215925667612,-0.3784916792415931,0.11048617602895078,0.04196590778785243,0.06852026824109836
2023-05,2023-08,3,CORE_SPLIT_CUMULATIVE_R13,7.859722468510258,7.92374506848149,8.515283842794778,8.136792163553185,-0.2770696950429272,-0.21304709507169495,-0.3784916792415931,0.07984259393774179,0.03137855119269286,0.048464042745048945
2023-05,2023-08,3,CORE_AGG_CUMULATIVE_LABOUR_R13,7.859722468510258,8.15462019069896,8.515283842794778,8.136792163553185,-0.2770696950429272,0.017828027145775138,-0.3784916792415931,0.29968244551071577,0.0764497773592702,0.22323266815144555
2023-05,2023-08,3,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7.859722468510258,8.126144446847418,8.515283842794778,8.136792163553185,-0.2770696950429272,-0.010647716705767252,-0.3784916792415931,0.2783312459755325,0.07665424204013441,0.20167700393539803
2023-05,2023-09,4,CORE_AGG_MONTHLY_R13,6.702006738916243,7.000413358521467,6.859205776173314,6.897522505650428,-0.19551576673418491,0.10289085287103905,0.0383167294771134,0.004771956001939904,0.0276398874371264,-0.0228679314351865
2023-05,2023-09,4,CORE_AGG_CUMULATIVE_R13,6.702006738916243,6.989973826303632,6.859205776173314,6.897522505650428,-0.19551576673418491,0.09245132065320405,0.0383167294771134,0.007611254379664943,0.02967916835113465,-0.02206791397146971
2023-05,2023-09,4,CORE_SPLIT_MONTHLY_R13,6.702006738916243,7.012320602039593,6.859205776173314,6.897522505650428,-0.19551576673418491,0.1147980963891655,0.0383167294771134,0.0012673874144892502,0.025047812107080077,-0.023780424692590826
2023-05,2023-09,4,CORE_SPLIT_CUMULATIVE_R13,6.702006738916243,6.966618473699994,6.859205776173314,6.897522505650428,-0.19551576673418491,0.06909596804956664,0.0383167294771134,0.013174049724592104,0.033452162240949476,-0.02027811251635737
2023-05,2023-09,4,CORE_AGG_CUMULATIVE_LABOUR_R13,6.702006738916243,7.21085583222219,6.859205776173314,6.897522505650428,-0.19551576673418491,0.3133333265717626,0.0383167294771134,-0.09894622460462747,-0.05995135849887062,-0.03899486610575685
2023-05,2023-09,4,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6.702006738916243,7.171344611532036,6.859205776173314,6.897522505650428,-0.19551576673418491,0.2738221058816084,0.0383167294771134,-0.07271911522454906,-0.03675213062778254,-0.03596698459676652
2023-05,2023-10,5,CORE_AGG_MONTHLY_R13,8.518137201556083,9.034571131422682,8.498168498168521,8.810390954516674,-0.2922537529605904,0.22418017690600855,0.3122224563481524,-0.2873290358470174,0.03515550440194051,-0.32248454024895795
2023-05,2023-10,5,CORE_AGG_CUMULATIVE_R13,8.518137201556083,9.00933189847512,8.498168498168521,8.810390954516674,-0.2922537529605904,0.19894094395844597,0.3122224563481524,-0.26088927269802326,0.045834756936472265,-0.3067240296344956
2023-05,2023-10,5,CORE_SPLIT_MONTHLY_R13,8.518137201556083,9.013014808215255,8.498168498168521,8.810390954516674,-0.2922537529605904,0.20262385369858116,0.3122224563481524,-0.26466797385375684,0.044355830031885785,-0.30902380388564266
2023-05,2023-10,5,CORE_SPLIT_CUMULATIVE_R13,8.518137201556083,8.97074370738654,8.498168498168521,8.810390954516674,-0.2922537529605904,0.1603527528698656,0.3122224563481524,-0.22292857925247306,0.05969925076660561,-0.28262783001907865
2023-05,2023-10,5,CORE_AGG_CUMULATIVE_LABOUR_R13,8.518137201556083,9.278243275882502,8.498168498168521,8.810390954516674,-0.2922537529605904,0.46785232136582877,0.3122224563481524,-0.6081179097105367,-0.1334735384878449,-0.47464437122269176
2023-05,2023-10,5,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,8.518137201556083,9.23573063189364,8.498168498168521,8.810390954516674,-0.2922537529605904,0.4253396773769662,0.3122224563481524,-0.5435991519901693,-0.0955015850315919,-0.4480975669585774
2023-05,2023-11,6,CORE_AGG_MONTHLY_R13,7.533302505354,8.16358161493049,7.313540912382349,7.709508555887698,-0.17620605053369776,0.45407305904279127,0.3959676435053492,-0.6742740382430984,-0.17513377070379416,-0.49914026753930424
2023-05,2023-11,6,CORE_AGG_CUMULATIVE_R13,7.533302505354,8.07109642447585,7.313540912382349,7.709508555887698,-0.17620605053369776,0.3615878685881526,0.3959676435053492,-0.5255951961578099,-0.09969721446543908,-0.42589798169237086
2023-05,2023-11,6,CORE_SPLIT_MONTHLY_R13,7.533302505354,8.007917941562427,7.313540912382349,7.709508555887698,-0.17620605053369776,0.29840938567472897,0.3959676435053492,-0.4338643009075133,-0.05799958921408509,-0.3758647116934282
2023-05,2023-11,6,CORE_SPLIT_CUMULATIVE_R13,7.533302505354,7.971860702008411,7.313540912382349,7.709508555887698,-0.17620605053369776,0.2623521461207128,0.3959676435053492,-0.38508978766786467,-0.03778007632945979,-0.3473097113384049
2023-05,2023-11,6,CORE_AGG_CUMULATIVE_LABOUR_R13,7.533302505354,8.362914747795132,7.313540912382349,7.709508555887698,-0.17620605053369776,0.6534061919074343,0.3959676435053492,-1.0528902887034979,-0.3958910793782908,-0.6569992093252071
2023-05,2023-11,6,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7.533302505354,8.310207905569229,7.313540912382349,7.709508555887698,-0.17620605053369776,0.6006993496815305,0.3959676435053492,-0.9450499375627379,-0.3297911364631296,-0.6152588010996083
2023-05,2023-12,7,CORE_AGG_MONTHLY_R13,7.663501541798415,8.29036408265732,6.879073135409149,7.678209638593195,-0.014708096794779912,0.6121544440641244,0.7991365031840463,-1.376414213034235,-0.37451673527613266,-1.0018974777581022
2023-05,2023-12,7,CORE_AGG_CUMULATIVE_R13,7.663501541798415,8.293477176705007,6.879073135409149,7.678209638593195,-0.014708096794779912,0.6152675381118122,0.7991365031840463,-1.3852108672836527,-0.3783378153428457,-1.006873051940807
2023-05,2023-12,7,CORE_SPLIT_MONTHLY_R13,7.663501541798415,8.137570177409554,6.879073135409149,7.678209638593195,-0.014708096794779912,0.45936053881635885,0.7991365031840463,-0.9684868799733655,-0.21079577651033093,-0.7576911034630346
2023-05,2023-12,7,CORE_SPLIT_CUMULATIVE_R13,7.663501541798415,8.136936447080872,6.879073135409149,7.678209638593195,-0.014708096794779912,0.4587268084876772,0.7991365031840463,-0.9668921860993513,-0.21021395671396548,-0.7566782293853859
2023-05,2023-12,7,CORE_AGG_CUMULATIVE_LABOUR_R13,7.663501541798415,8.606567997032585,6.879073135409149,7.678209638593195,-0.014708096794779912,0.9283583584393895,0.7991365031840463,-2.3689105721849697,-0.8616329135729534,-1.5072776586120162
2023-05,2023-12,7,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7.663501541798415,8.546028279095527,6.879073135409149,7.678209638593195,-0.014708096794779912,0.8678186405023318,0.7991365031840463,-2.1634115263120695,-0.7528928646919908,-1.4105186616200787
2023-05,2024-01,8,CORE_AGG_MONTHLY_R13,2.7030306178150663,3.270700374158966,2.3224043715847307,2.596904305420103,0.1061263123949634,0.6737960687388633,0.2744999338353722,-0.7543889691788784,-0.44273834806539364,-0.3116506211134848
2023-05,2024-01,8,CORE_AGG_CUMULATIVE_R13,2.7030306178150663,3.271931563995466,2.3224043715847307,2.596904305420103,0.1061263123949634,0.6750272585753629,0.2744999338353722,-0.7567255498080172,-0.4443990056372165,-0.31232654417080064
2023-05,2024-01,8,CORE_SPLIT_MONTHLY_R13,2.7030306178150663,3.1895826503865314,2.3224043715847307,2.596904305420103,0.1061263123949634,0.5926783449664286,0.2744999338353722,-0.6071218279062577,-0.3400048264095915,-0.2671170014966661
2023-05,2024-01,8,CORE_SPLIT_CUMULATIVE_R13,2.7030306178150663,3.2704172327676204,2.3224043715847307,2.596904305420103,0.1061263123949634,0.6735129273475176,0.2744999338353722,-0.753852045648773,-0.44235686912166905,-0.31149517652710385
2023-05,2024-01,8,CORE_AGG_CUMULATIVE_LABOUR_R13,2.7030306178150663,3.5545739099124387,2.3224043715847307,2.596904305420103,0.1061263123949634,0.9576696044923358,0.2744999338353722,-1.373365431863321,-0.9058682771859535,-0.4674971546773675
2023-05,2024-01,8,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.7030306178150663,3.519453259919114,2.3224043715847307,2.596904305420103,0.1061263123949634,0.9225489544990113,0.2744999338353722,-1.2880497017431871,-0.8398337792646654,-0.4482159224785218
2023-05,2024-02,9,CORE_AGG_MONTHLY_R13,2.535899091550446,3.0956782794710755,1.9687712152070571,2.3809388708409958,0.15496022070945026,0.7147394086300798,0.41216765563393865,-0.9482855033623865,-0.4868397522465546,-0.4614457511158317
2023-05,2024-02,9,CORE_AGG_CUMULATIVE_R13,2.535899091550446,3.2285478025832552,1.9687712152070571,2.3809388708409958,0.15496022070945026,0.8476089317422595,0.41216765563393865,-1.2654030219754577,-0.6944282311669328,-0.5709747908085248
2023-05,2024-02,9,CORE_SPLIT_MONTHLY_R13,2.535899091550446,2.962290307544099,1.9687712152070571,2.3809388708409958,0.15496022070945026,0.5813514367031032,0.41216765563393865,-0.6654461587124572,-0.31395682295444066,-0.3514893357580166
2023-05,2024-02,9,CORE_SPLIT_CUMULATIVE_R13,2.535899091550446,2.9826042532895496,1.9687712152070571,2.3809388708409958,0.15496022070945026,0.6016653824485538,0.41216765563393865,-0.7062234009818145,-0.337988562434643,-0.36823483854717143
2023-05,2024-02,9,CORE_AGG_CUMULATIVE_LABOUR_R13,2.535899091550446,3.6326969968927396,1.9687712152070571,2.3809388708409958,0.15496022070945026,1.2517581260517439,0.41216765563393865,-2.4470149788325473,-1.5428857361342518,-0.9041292426982954
2023-05,2024-02,9,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.535899091550446,3.5618853322763515,1.9687712152070571,2.3809388708409958,0.15496022070945026,1.1809464614353558,0.41216765563393865,-2.2163785618797154,-1.3706218747743666,-0.8457566871053486
2023-05,2024-03,10,CORE_AGG_MONTHLY_R13,2.543105817609511,3.2173044444889034,1.9661016949152728,2.4051794990142836,0.1379263185952273,0.8121249454746198,0.43907780409901087,-1.232574562934466,-0.640523257700922,-0.592051305233544
2023-05,2024-03,10,CORE_AGG_CUMULATIVE_R13,2.543105817609511,3.409205678823289,1.9661016949152728,2.4051794990142836,0.1379263185952273,1.0040261798090055,0.43907780409901087,-1.7496153507650412,-0.9890449003806335,-0.7605704503844076
2023-05,2024-03,10,CORE_SPLIT_MONTHLY_R13,2.543105817609511,3.100117901370757,1.9661016949152728,2.4051794990142836,0.1379263185952273,0.6949384023564735,0.43907780409901087,-0.9530589988975402,-0.4639157137085358,-0.48914328518900463
2023-05,2024-03,10,CORE_SPLIT_CUMULATIVE_R13,2.543105817609511,3.1177307082766186,1.9661016949152728,2.4051794990142836,0.1379263185952273,0.712551209262335,0.43907780409901087,-0.9933156268094794,-0.4887055564599837,-0.5046100703494957
2023-05,2024-03,10,CORE_AGG_CUMULATIVE_LABOUR_R13,2.543105817609511,3.8076027173324674,1.9661016949152728,2.4051794990142836,0.1379263185952273,1.4024232183181837,0.43907780409901087,-3.0581922579574257,-1.9477672139166997,-1.1104250440407257
2023-05,2024-03,10,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,2.543105817609511,3.739182932794534,1.9661016949152728,2.4051794990142836,0.1379263185952273,1.3340034337802504,0.43907780409901087,-2.8108833185133064,-1.7605414919762667,-1.0503418265370392
2023-05,2024-04,11,CORE_AGG_MONTHLY_R13,3.274015870781205,3.8601177830111424,2.853260869565235,2.7967471803434485,0.4772686904377563,1.063370602667694,-0.05651368922178657,-0.8367260731055686,-0.9029716357456836,0.06624556264011504
2023-05,2024-04,11,CORE_AGG_CUMULATIVE_R13,3.274015870781205,3.920024977948574,2.853260869565235,2.7967471803434485,0.4772686904377563,1.1232777976051254,-0.05651368922178657,-0.9609508918866492,-1.03396760772045,0.07301671583380101
2023-05,2024-04,11,CORE_SPLIT_MONTHLY_R13,3.274015870781205,3.74980351932881,2.853260869565235,2.7967471803434485,0.4772686904377563,0.9530563389853617,-0.05651368922178657,-0.6267539517968418,-0.6805309824080098,0.05377703061116796
2023-05,2024-04,11,CORE_SPLIT_CUMULATIVE_R13,3.274015870781205,3.7321846019882954,2.853260869565235,2.7967471803434485,0.4772686904377563,0.9354374216448469,-0.05651368922178657,-0.5954721563682326,-0.6472577669413883,0.05178561057315556
2023-05,2024-04,11,CORE_AGG_CUMULATIVE_LABOUR_R13,3.274015870781205,4.369687689890902,2.853260869565235,2.7967471803434485,0.4772686904377563,1.5729405095474531,-0.05651368922178657,-2.122515530354761,-2.24635644370323,0.1238409133484699
2023-05,2024-04,11,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3.274015870781205,4.240633143608387,2.853260869565235,2.7967471803434485,0.4772686904377563,1.4438859632649388,-0.05651368922178657,-1.7477670557354168,-1.8570212720413493,0.10925421630593253
2023-05,2024-05,12,CORE_AGG_MONTHLY_R13,3.9017928193985987,4.4485398278678066,2.574525745257463,2.9817983002785304,0.9199945191200682,1.4667415275892761,0.40727255502106763,-1.7502908957227168,-1.3049407935439579,-0.4453501021787592
2023-05,2024-05,12,CORE_AGG_CUMULATIVE_R13,3.9017928193985987,4.518653068347654,2.574525745257463,2.9817983002785304,0.9199945191200682,1.5368547680691238,0.40727255502106763,-2.017993162286662,-1.515532662925835,-0.5024604993608274
2023-05,2024-05,12,CORE_SPLIT_MONTHLY_R13,3.9017928193985987,4.237909560908562,2.574525745257463,2.9817983002785304,0.9199945191200682,1.256111260630032,0.40727255502106763,-1.00520783207084,-0.7314255838706024,-0.27378224820023733
2023-05,2024-05,12,CORE_SPLIT_CUMULATIVE_R13,3.9017928193985987,4.250227824308531,2.574525745257463,2.9817983002785304,0.9199945191200682,1.268429524030001,0.40727255502106763,-1.0463395716369022,-0.7625235422200093,-0.2838160294168931
2023-05,2024-05,12,CORE_AGG_CUMULATIVE_LABOUR_R13,3.9017928193985987,5.048405099656093,2.574525745257463,2.9817983002785304,0.9199945191200682,2.0666067993775625,0.40727255502106763,-4.358441174020612,-3.4244737480226077,-0.9339674259980043
2023-05,2024-05,12,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,3.9017928193985987,4.9333275543239745,2.574525745257463,2.9817983002785304,0.9199945191200682,1.951529254045444,0.40727255502106763,-3.802308088356277,-2.962076514184202,-0.8402315741720751
2023-06,2023-07,1,CORE_AGG_MONTHLY_R13,7.856400849476715,7.976912155808319,8.771929824561415,8.225419174278894,-0.36901832480217944,-0.24850701847057532,-0.5465106502825208,0.20614021059003407,0.07441878581067195,0.13172142477936205
2023-06,2023-07,1,CORE_AGG_CUMULATIVE_R13,7.856400849476715,7.976912155808319,8.771929824561415,8.225419174278894,-0.36901832480217944,-0.24850701847057532,-0.5465106502825208,0.20614021059003407,0.07441878581067195,0.13172142477936205
2023-06,2023-07,1,CORE_SPLIT_MONTHLY_R13,7.856400849476715,8.006724748478696,8.771929824561415,8.225419174278894,-0.36901832480217944,-0.21869442580019793,-0.5465106502825208,0.25265449575688237,0.08834727216372854,0.16430722359315378
2023-06,2023-07,1,CORE_SPLIT_CUMULATIVE_R13,7.856400849476715,8.006724748478696,8.771929824561415,8.225419174278894,-0.36901832480217944,-0.21869442580019793,-0.5465106502825208,0.25265449575688237,0.08834727216372854,0.16430722359315378
2023-06,2023-07,1,CORE_AGG_CUMULATIVE_LABOUR_R13,7.856400849476715,8.047120381409279,8.771929824561415,8.225419174278894,-0.36901832480217944,-0.17829879286961514,-0.5465106502825208,0.3128445753371323,0.1043840645010449,0.2084605108360874
2023-06,2023-07,1,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7.856400849476715,8.03461912518246,8.771929824561415,8.225419174278894,-0.36901832480217944,-0.19080004909643478,-0.5465106502825208,0.29456623680095706,0.0997698653046049,0.19479637149635218
2023-06,2023-08,2,CORE_AGG_MONTHLY_R13,7.164061321324905,7.440973421011857,8.515283842794778,7.692544969706024,-0.528483648381119,-0.25157154869416676,-0.8227388730887544,0.6716594201760047,0.21600672249383676,0.4556526976821679
2023-06,2023-08,2,CORE_AGG_CUMULATIVE_R13,7.164061321324905,7.445439784031718,8.515283842794778,7.692544969706024,-0.528483648381119,-0.24710518567430562,-0.8227388730887544,0.6812359924567848,0.21823399381908523,0.4630019986376996
2023-06,2023-08,2,CORE_SPLIT_MONTHLY_R13,7.164061321324905,7.474759130145713,8.515283842794778,7.692544969706024,-0.528483648381119,-0.21778583956031117,-0.8227388730887544,0.7431106248939823,0.23186429469322867,0.5112463302007535
2023-06,2023-08,2,CORE_SPLIT_CUMULATIVE_R13,7.164061321324905,7.468619953000719,8.515283842794778,7.692544969706024,-0.528483648381119,-0.22392501670530507,-0.8227388730887544,0.7302970043285717,0.2291525534997471,0.5011444508288244
2023-06,2023-08,2,CORE_AGG_CUMULATIVE_LABOUR_R13,7.164061321324905,7.565283209014888,8.515283842794778,7.692544969706024,-0.528483648381119,-0.1272617606911357,-0.8227388730887544,0.9233010983452098,0.2630994108720104,0.6602016874731993
2023-06,2023-08,2,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7.164061321324905,7.5330504819727,8.515283842794778,7.692544969706024,-0.528483648381119,-0.15949448773332353,-0.8227388730887544,0.8610199274155683,0.25385647498890296,0.6071634524266653
2023-06,2023-09,3,CORE_AGG_MONTHLY_R13,5.847443418937427,6.386987929237822,6.859205776173314,6.268975813360781,-0.42153239442335355,0.11801211587704152,-0.5902299628125336,0.800673372555127,0.16376270005450944,0.6369106725006176
2023-06,2023-09,3,CORE_AGG_CUMULATIVE_R13,5.847443418937427,6.393655165832095,6.859205776173314,6.268975813360781,-0.42153239442335355,0.1246793524713139,-0.5902299628125336,0.8069256967304367,0.1621446186156196,0.6447810781148171
2023-06,2023-09,3,CORE_SPLIT_MONTHLY_R13,5.847443418937427,6.325366872447533,6.859205776173314,6.268975813360781,-0.42153239442335355,0.056391059086752016,-0.5902299628125336,0.7386790923883746,0.17450960800336016,0.5641694843850145
2023-06,2023-09,3,CORE_SPLIT_CUMULATIVE_R13,5.847443418937427,6.310397364645056,6.859205776173314,6.268975813360781,-0.42153239442335355,0.041421551284275715,-0.5902299628125336,0.7224723949553492,0.17597381463748984,0.5464985803178595
2023-06,2023-09,3,CORE_AGG_CUMULATIVE_LABOUR_R13,5.847443418937427,6.515635537551609,6.859205776173314,6.268975813360781,-0.42153239442335355,0.24665972419082838,-0.5902299628125336,0.9056225586529434,0.11684854001039019,0.7887740186425533
2023-06,2023-09,3,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,5.847443418937427,6.464288324504855,6.859205776173314,6.268975813360781,-0.42153239442335355,0.1953125111440741,-0.5902299628125336,0.8677032738872088,0.13954258253888163,0.7281606913483273
2023-06,2023-10,4,CORE_AGG_MONTHLY_R13,7.619885252284557,8.308962017815292,8.498168498168521,8.17060923668943,-0.5507239844048728,0.13835278112586202,-0.32755926147909165,0.7355823677928153,0.2841554149535179,0.4514269528392974
2023-06,2023-10,4,CORE_AGG_CUMULATIVE_R13,7.619885252284557,8.317854055770308,8.498168498168521,8.17060923668943,-0.5507239844048728,0.1472448190808784,-0.32755926147909165,0.7388681618630938,0.281615870252618,0.4572522916104758
2023-06,2023-10,4,CORE_SPLIT_MONTHLY_R13,7.619885252284557,8.233572791116067,8.498168498168521,8.17060923668943,-0.5507239844048728,0.06296355442663781,-0.32755926147909165,0.7013705718098844,0.2993324978127424,0.402038073997142
2023-06,2023-10,4,CORE_SPLIT_CUMULATIVE_R13,7.619885252284557,8.234957495321343,8.498168498168521,8.17060923668943,-0.5507239844048728,0.06434825863191307,-0.32755926147909165,0.7021014279806549,0.299156208609819,0.4029452193708359
2023-06,2023-10,4,CORE_AGG_CUMULATIVE_LABOUR_R13,7.619885252284557,8.508741916980716,8.498168498168521,8.17060923668943,-0.5507239844048728,0.3381326802912863,-0.32755926147909165,0.7712696628150942,0.18896319751780938,0.5823064652972849
2023-06,2023-10,4,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,7.619885252284557,8.419744035667389,8.498168498168521,8.17060923668943,-0.5507239844048728,0.2491347989779591,-0.32755926147909165,0.7652310636818808,0.2412287589369905,0.5240023047448903
2023-06,2023-11,5,CORE_AGG_MONTHLY_R13,6.2852696135645285,7.219476909306724,7.313540912382349,7.076195701600612,-0.7909260880360831,0.14328120770611275,-0.23734521078173731,1.0484938272978763,0.6050345722543397,0.44345925504353656
2023-06,2023-11,5,CORE_AGG_CUMULATIVE_R13,6.2852696135645285,7.225593172734647,7.313540912382349,7.076195701600612,-0.7909260880360831,0.14939747113403534,-0.23734521078173731,1.0496070590633475,0.6032444723548169,0.4463625867085304
2023-06,2023-11,5,CORE_SPLIT_MONTHLY_R13,6.2852696135645285,7.117786645219096,7.313540912382349,7.076195701600612,-0.7909260880360831,0.04159094361848403,-0.23734521078173731,1.019022130859865,0.6238342701449859,0.39518786071487905
2023-06,2023-11,5,CORE_SPLIT_CUMULATIVE_R13,6.2852696135645285,7.099109603946356,7.313540912382349,7.076195701600612,-0.7909260880360831,0.022913902345744752,-0.23734521078173731,1.0113610779349156,0.6250390298153515,0.386322048119564
2023-06,2023-11,5,CORE_AGG_CUMULATIVE_LABOUR_R13,6.2852696135645285,7.465127526318356,7.313540912382349,7.076195701600612,-0.7909260880360831,0.38893182471774423,-0.23734521078173731,1.0343633624479034,0.4742961124577877,0.5600672499901156
2023-06,2023-11,5,CORE_AGG_CUMULATIVE_LABOUR_CONTROL_R13,6.2852696135645285,7.3532577444920015,7.313540912382349,7.076195701600612,-0.7909260880360831,0.2770620428913899,-0.23734521078173731,1.055764437219661,0.5488007011249114,0.5069637360947495
2023-06,2023-12,6,CORE_AGG_MONTHLY_R13,6.4001172104909925,7.462363653922506,6.879073135409149,7.045080343962192,-0.6449631334711992,0.4172833099603146,0.16600720855304285,-0.11082905097337478,0.24185208276555187,-0.3526811337389267
2023-06,2023-12,6,CORE_AGG_CUMULATIVE_R13,6.4001172104909925,7.404330097737046,6.879073135409149,7.045080343962192,-0.6449631334711992,0.35924975377485424,0.16600720855304285,-0.04649609845972333,0.28691705794969447,-0.33341315640941777
2023-06,2023-12,6,CORE_SPLIT_MONTHLY_R13,6.4001172104909925,7.261630502358068,6.879073135409149,7.045080343962192,-0.6449631334711992,0.21655015839587666,0.16600720855304285,0.08304863900731632,0.3690834724357086,-0.28603483342839225
2023-06,2023-12,6,CORE_SPLIT_CUMULATIVE_R13,6.4001172104909925,7.23318083568274,6.879073135409149,7.045080343962192,-0.6449631334711992,0.1881004917205482,0.16600720855304285,0.10400651462115518,0.3805956485514758,-0.27658913393032064
