origin,model,band,target,predicted_sa_annualized,actual_sa_annualized
2019-05,STABLE_LOCAL_CORE_R14B,1,2019-08,2.7875367674728797,4.817041513096017
2019-05,STABLE_LOCAL_CORE_R14B,2,2019-11,2.787536767472879,0.969551364778114
2019-05,STABLE_LOCAL_CORE_R14B,3,2020-02,2.7875367674728793,5.506674140686897
2019-05,STABLE_LOCAL_CORE_R14B,4,2020-05,2.7875367674728797,2.225757228848269
2019-05,STATE_FAST_R15,1,2019-08,2.0515638479821163,4.817041513096017
2019-05,STATE_FAST_R15,2,2019-11,2.099815095167258,0.969551364778114
2019-05,STATE_FAST_R15,3,2020-02,2.124519733726051,5.506674140686897
2019-05,STATE_FAST_R15,4,2020-05,2.1371685086681524,2.225757228848269
2019-06,CORE_OWN_SHRINK_R25,1,2019-09,1.9468878780816796,2.328390241372867
2019-06,CORE_OWN_SHRINK_R25,2,2019-12,1.975882299945488,2.731960597398181
2019-06,CORE_OWN_SHRINK_R25,3,2020-03,2.0855237795811687,4.50865309534611
2019-06,CORE_OWN_SHRINK_R25,4,2020-06,2.096509032938893,4.746833325788376
2019-06,CORE_PANEL_SHRINK_FOODNORM_R25,1,2019-09,1.3600827287074728,2.328390241372867
2019-06,CORE_PANEL_SHRINK_FOODNORM_R25,2,2019-12,1.3838791581473158,2.731960597398181
2019-06,CORE_PANEL_SHRINK_FOODNORM_R25,3,2020-03,1.5938437838374484,4.50865309534611
2019-06,CORE_PANEL_SHRINK_FOODNORM_R25,4,2020-06,1.6566762813187887,4.746833325788376
2019-06,CORE_PANEL_SHRINK_R25,1,2019-09,1.3600827287074728,2.328390241372867
2019-06,CORE_PANEL_SHRINK_R25,2,2019-12,1.3838791581473158,2.731960597398181
2019-06,CORE_PANEL_SHRINK_R25,3,2020-03,1.5938437838374484,4.50865309534611
2019-06,CORE_PANEL_SHRINK_R25,4,2020-06,1.6566762813187887,4.746833325788376
2019-06,CORE_PANEL_STATE_R25,1,2019-09,1.3007696804973248,2.328390241372867
2019-06,CORE_PANEL_STATE_R25,2,2019-12,1.389880348996641,2.731960597398181
2019-06,CORE_PANEL_STATE_R25,3,2020-03,1.5972651465854253,4.50865309534611
2019-06,CORE_PANEL_STATE_R25,4,2020-06,1.6674277041733725,4.746833325788376
2019-06,DAMPED_P95_Q001_R16,1,2019-09,2.1036381943973472,2.328390241372867
2019-06,DAMPED_P95_Q001_R16,2,2019-12,2.133104127021215,2.731960597398181
2019-06,DAMPED_P95_Q001_R16,3,2020-03,2.137074456204256,4.50865309534611
2019-06,DAMPED_P95_Q001_R16,4,2020-06,2.129576488489789,4.746833325788376
2019-06,STABLE_LOCAL_CORE_R14B,1,2019-09,2.6876865345139263,2.328390241372867
2019-06,STABLE_LOCAL_CORE_R14B,2,2019-12,2.6876865345139267,2.731960597398181
2019-06,STABLE_LOCAL_CORE_R14B,3,2020-03,2.6876865345139267,4.50865309534611
2019-06,STABLE_LOCAL_CORE_R14B,4,2020-06,2.6876865345139267,4.746833325788376
2019-06,STATE_FAST_R15,1,2019-09,2.0221627906709565,2.328390241372867
2019-06,STATE_FAST_R15,2,2019-12,2.0640682066168643,2.731960597398181
2019-06,STATE_FAST_R15,3,2020-03,2.0855237795811683,4.50865309534611
2019-06,STATE_FAST_R15,4,2020-06,2.0965090329388922,4.746833325788376
2019-07,CORE_OWN_SHRINK_R25,1,2019-10,2.4083977009243753,1.1686010636065454
2019-07,CORE_OWN_SHRINK_R25,2,2020-01,2.4018776582409536,3.8425109041219994
2019-07,CORE_OWN_SHRINK_R25,3,2020-04,2.5328491262707633,1.5797752019738036
2019-07,CORE_OWN_SHRINK_R25,4,2020-07,2.5315229654438007,8.516246095045474
2019-07,CORE_PANEL_SHRINK_FOODNORM_R25,1,2019-10,1.6068575057888865,1.1686010636065454
2019-07,CORE_PANEL_SHRINK_FOODNORM_R25,2,2020-01,1.584174124750672,3.8425109041219994
2019-07,CORE_PANEL_SHRINK_FOODNORM_R25,3,2020-04,1.8840309043167562,1.5797752019738036
2019-07,CORE_PANEL_SHRINK_FOODNORM_R25,4,2020-07,1.9599217882451563,8.516246095045474
2019-07,CORE_PANEL_SHRINK_R25,1,2019-10,1.6068575057888865,1.1686010636065454
2019-07,CORE_PANEL_SHRINK_R25,2,2020-01,1.584174124750672,3.8425109041219994
2019-07,CORE_PANEL_SHRINK_R25,3,2020-04,1.8840309043167562,1.5797752019738036
2019-07,CORE_PANEL_SHRINK_R25,4,2020-07,1.9599217882451563,8.516246095045474
2019-07,CORE_PANEL_STATE_R25,1,2019-10,1.6095496707122048,1.1686010636065454
2019-07,CORE_PANEL_STATE_R25,2,2020-01,1.5929241651072483,3.8425109041219994
2019-07,CORE_PANEL_STATE_R25,3,2020-04,1.888506822164238,1.5797752019738036
2019-07,CORE_PANEL_STATE_R25,4,2020-07,1.9744529077985256,8.516246095045474
2019-07,DAMPED_P95_Q001_R16,1,2019-10,2.5459146871231138,1.1686010636065454
