model,clock,report_date,origin,quarter,quarters_ahead,headline_gap,block,model_rate,cnb_rate,model_weight,cnb_weight,contribution_gap
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2025Q3,2,0.09626872276750609,unexplained,,,,,0.28029739469269677
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2025Q4,3,0.23790345388367173,core,2.5202436908387713,2.6507766965685,0.5274144345873905,0.557,-0.14726971876248585
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2025Q4,3,0.23790345388367173,food_alc_tobacco,3.977858088043772,3.9432173951369,0.26205372000000005,0.2621,0.008895230338576754
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2025Q4,3,0.23790345388367173,fuel,-4.152830413015072,-7.28065260721912,0.035444107999999995,0.0351,0.10835753684880034
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2025Q4,3,0.23790345388367173,administered,1.0178522229788807,0.789600911029287,0.1750877374126095,0.1459,0.06301066982259415
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2025Q4,3,0.23790345388367173,unexplained,,,,,0.20490973563618634
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q1,4,0.21018605014469172,core,2.3713952554910387,2.48287391933117,0.5274144345873905,0.557,-0.13225268520943523
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q1,4,0.21018605014469172,food_alc_tobacco,3.8387993036211774,2.89573575579554,0.26205372000000005,0.2621,0.24699929625332806
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q1,4,0.21018605014469172,fuel,-5.650801746538501,-9.14447360848097,0.035444107999999995,0.0351,0.12068339626678282
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q1,4,0.21018605014469172,administered,1.1878407878623565,2.17413323236557,0.1750877374126095,0.1459,-0.10922968264890526
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q1,4,0.21018605014469172,unexplained,,,,,0.08398572548292133
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q2,5,,core,,2.15750649954909,0.5274144345873905,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q2,5,,food_alc_tobacco,,2.40745901513888,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q2,5,,fuel,,-2.57541942361287,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q2,5,,administered,,2.22301178125555,0.1750877374126095,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q2,5,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q3,6,,core,,2.10685184666837,0.5274144345873905,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q3,6,,food_alc_tobacco,,2.08541972837577,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q3,6,,fuel,,-2.30667067559631,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q3,6,,administered,,2.17859573472727,0.1750877374126095,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q3,6,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q4,7,,core,,2.10390413682076,0.5274144345873905,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q4,7,,food_alc_tobacco,,1.96797579652976,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q4,7,,fuel,,-2.52424804912281,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q4,7,,administered,,2.17289660641959,0.1750877374126095,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-05-15,2025-04,2026Q4,7,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q2,1,0.1685535568191021,core,2.6347863618959297,2.74520405466345,0.5272111647885762,0.557,-0.13998987162333365
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q2,1,0.1685535568191021,food_alc_tobacco,5.19115235212998,4.12496151184459,0.26205372000000005,0.2621,0.27920837270794463
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q2,1,0.1685535568191021,fuel,-10.026808027545266,-12.8166401168351,0.035444107999999995,0.0351,0.09447280147733067
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q2,1,0.1685535568191021,administered,0.7312705693222146,0.655697279384992,0.17529100721142357,0.1459,0.032518921578291796
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q2,1,0.1685535568191021,unexplained,,,,,-0.09765666732113132
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q3,2,0.17016131879682606,core,2.5148875653212097,2.72086238278522,0.5272111647885762,0.557,-0.18964354458606603
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q3,2,0.17016131879682606,food_alc_tobacco,5.035836130163747,4.11948803223334,0.26205372000000005,0.2621,0.23994177797145588
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q3,2,0.17016131879682606,fuel,-5.414950437673529,-9.13068527121161,0.035444107999999995,0.0351,0.12855896489197965
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q3,2,0.17016131879682606,administered,1.1016906544924663,0.983691362476491,0.17529100721142357,0.1459,0.04959589467607681
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q3,2,0.17016131879682606,unexplained,,,,,-0.05829177415662026
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q4,3,0.3455982480009001,core,2.6731764303137324,2.6507766965685,0.5272111647885762,0.557,-0.06715416047758338
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q4,3,0.3455982480009001,food_alc_tobacco,5.0761328306457525,3.9432173951369,0.26205372000000005,0.2621,0.29670221221946824
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q4,3,0.3455982480009001,fuel,-1.856092790730145,-7.28065260721912,0.035444107999999995,0.0351,0.18976335318073048
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q4,3,0.3455982480009001,administered,1.0178522229788807,0.789600911029287,0.17529100721142357,0.1459,0.06321756843918153
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2025Q4,3,0.3455982480009001,unexplained,,,,,-0.13693072536089673
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q1,4,0.34511718715277784,core,2.5489297694461093,2.48287391933117,0.5272111647885762,0.557,-0.03913654035350156
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q1,4,0.34511718715277784,food_alc_tobacco,4.947708372002978,2.89573575579554,0.26205372000000005,0.2621,0.5375930427645135
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q1,4,0.34511718715277784,fuel,-3.3899592595364703,-9.14447360848097,0.035444107999999995,0.0351,0.20081694154707136
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q1,4,0.34511718715277784,administered,1.1878407878623565,2.17413323236557,0.17529100721142357,0.1459,-0.10898823049093331
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q1,4,0.34511718715277784,unexplained,,,,,-0.24516802631437207
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q2,5,,core,,2.15750649954909,0.5272111647885762,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q2,5,,food_alc_tobacco,,2.40745901513888,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q2,5,,fuel,,-2.57541942361287,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q2,5,,administered,,2.22301178125555,0.17529100721142357,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q2,5,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q3,6,,core,,2.10685184666837,0.5272111647885762,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q3,6,,food_alc_tobacco,,2.08541972837577,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q3,6,,fuel,,-2.30667067559631,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q3,6,,administered,,2.17859573472727,0.17529100721142357,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q3,6,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q4,7,,core,,2.10390413682076,0.5272111647885762,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q4,7,,food_alc_tobacco,,1.96797579652976,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q4,7,,fuel,,-2.52424804912281,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q4,7,,administered,,2.17289660641959,0.17529100721142357,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-05-15,2025-03,2026Q4,7,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q3,1,-0.027627442311154216,core,2.550410575101892,2.81332480504862,0.5274086800341865,0.557,-0.22191324145236213
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q3,1,-0.027627442311154216,food_alc_tobacco,4.2471146913606335,3.92838559998094,0.26205372000000005,0.2621,0.08334233838270166
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q3,1,-0.027627442311154216,fuel,-5.810639463478694,-6.62268208588136,0.035444107999999995,0.0351,0.02650320852183488
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q3,1,-0.027627442311154216,administered,1.2523092570506515,1.0795983053947,0.1750934919658135,0.1459,0.061757808081025406
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q3,1,-0.027627442311154216,unexplained,,,,,0.022682444155645964
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q4,2,0.20030640863477078,core,2.7924204034643068,2.84219528806435,0.5274086800341865,0.557,-0.11035601636020242
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q4,2,0.20030640863477078,food_alc_tobacco,4.357429739826693,4.13706198568673,0.26205372000000005,0.2621,0.05755672651172539
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q4,2,0.20030640863477078,fuel,-2.2349250260428533,-2.50342609270459,0.035444107999999995,0.0351,0.008655331858965415
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q4,2,0.20030640863477078,administered,1.1683459252775996,0.499867320016412,0.1750934919658135,0.1459,0.13163912589048982
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2025Q4,2,0.20030640863477078,unexplained,,,,,0.11281124073379259
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q1,3,0.2241906929545796,core,2.7547938895892017,2.68752508256342,0.5274086800341865,0.557,-0.044049261913341686
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q1,3,0.2241906929545796,food_alc_tobacco,4.297531578966436,3.35773987179049,0.26205372000000005,0.2621,0.24612051668934098
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q1,3,0.2241906929545796,fuel,-3.7628708210185544,-6.10391627623603,0.035444107999999995,0.0351,0.08087586152565435
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q1,3,0.2241906929545796,administered,1.3385877345917854,1.95197596651837,0.1750934919658135,0.1459,-0.05041529276274692
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q1,3,0.2241906929545796,unexplained,,,,,-0.008341130584327117
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q2,4,0.5988943214718119,core,2.7600160202350934,2.44757299340657,0.5274086800341865,0.557,0.09235824877793952
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q2,4,0.5988943214718119,food_alc_tobacco,4.922068992788425,2.68456585715804,0.26205372000000005,0.2621,0.5862217784957379
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q2,4,0.5988943214718119,fuel,1.8732199106222585,0.34199273977793,0.035444107999999995,0.0351,0.05439066365364033
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q2,4,0.5988943214718119,administered,1.390014321020735,1.76806691853666,0.1750934919658135,0.1459,-0.014578502064488935
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q2,4,0.5988943214718119,unexplained,,,,,-0.11949786739101687
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q3,5,,core,,2.21571978278301,0.5274086800341865,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q3,5,,food_alc_tobacco,,2.2737185157075,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q3,5,,fuel,,-2.31522456692237,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q3,5,,administered,,1.85593925981211,0.1750934919658135,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q3,5,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q4,6,,core,,2.23848454315188,0.5274086800341865,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q4,6,,food_alc_tobacco,,2.0389847466735,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q4,6,,fuel,,-3.50736746959802,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q4,6,,administered,,2.2440142560455,0.1750934919658135,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2026Q4,6,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q1,7,,core,,2.26266719613362,0.5274086800341865,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q1,7,,food_alc_tobacco,,1.9728795479959,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q1,7,,fuel,,4.28275756880083,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q1,7,,administered,,3.09158655999335,0.1750934919658135,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q1,7,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q2,8,,core,,2.17418225727577,0.5274086800341865,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q2,8,,food_alc_tobacco,,1.9495128571791,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q2,8,,fuel,,5.23464775336866,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q2,8,,administered,,3.09432402888394,0.1750934919658135,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q2,8,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q3,9,,core,,2.10226911141354,0.5274086800341865,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q3,9,,food_alc_tobacco,,2.03166710262317,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q3,9,,fuel,,5.83491642780962,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q3,9,,administered,,3.10088868816216,0.1750934919658135,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q3,9,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q4,10,,core,,2.10298520066894,0.5274086800341865,0.557,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q4,10,,food_alc_tobacco,,1.97823826724051,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q4,10,,fuel,,5.88986431368355,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q4,10,,administered,,3.09374849492496,0.1750934919658135,0.1459,
STABLE_LOCAL_CORE_R14B,report,2025-08-14,2025-07,2027Q4,10,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q3,1,-0.10961916511517122,core,2.4593898085742527,2.81332480504862,0.5270292174334844,0.557,-0.2708516302353061
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q3,1,-0.10961916511517122,food_alc_tobacco,4.481002004933736,3.92838559998094,0.26205372000000005,0.2621,0.14463337896533957
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q3,1,-0.10961916511517122,fuel,-5.762027044308483,-6.62268208588136,0.035444107999999995,0.0351,0.028226232357045106
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q3,1,-0.10961916511517122,administered,1.353662919970622,1.0795983053947,0.1754729545665155,0.1459,0.08001783929729492
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q3,1,-0.10961916511517122,unexplained,,,,,-0.0916449854995447
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q4,2,0.06783096940509603,core,2.6491058599356876,2.84219528806435,0.5270292174334844,0.557,-0.18694658719147972
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q4,2,0.06783096940509603,food_alc_tobacco,4.5076587031491995,4.13706198568673,0.26205372000000005,0.2621,0.09692478520213177
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q4,2,0.06783096940509603,fuel,-2.2162285038656893,-2.50342609270459,0.035444107999999995,0.0351,0.009318013410237205
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q4,2,0.06783096940509603,administered,1.2696155408184178,0.499867320016412,0.1754729545665155,0.1459,0.14985254812057772
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2025Q4,2,0.06783096940509603,unexplained,,,,,-0.0013177901363709416
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q1,3,0.05155966267036627,core,2.5595193665565,2.68752508256342,0.5270292174334844,0.557,-0.14800998222570505
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q1,3,0.05155966267036627,food_alc_tobacco,4.398861719003695,3.35773987179049,0.26205372000000005,0.2621,0.27267445683422564
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q1,3,0.05155966267036627,fuel,-3.7444665020893173,-6.10391627623603,0.035444107999999995,0.0351,0.08152818619344868
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q1,3,0.05155966267036627,administered,1.4400277623541395,1.95197596651837,0.1754729545665155,0.1459,-0.03210736739694131
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q1,3,0.05155966267036627,unexplained,,,,,-0.12252563073466169
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q2,4,0.4075125172868481,core,2.51383059956296,2.44757299340657,0.5270292174334844,0.557,-0.038435983679445895
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q2,4,0.4075125172868481,food_alc_tobacco,5.005601789347437,2.68456585715804,0.26205372000000005,0.2621,0.60811185857603
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q2,4,0.4075125172868481,fuel,1.892702071463698,0.34199273977793,0.035444107999999995,0.0351,0.05508119146657768
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q2,4,0.4075125172868481,administered,1.4915058268475825,1.76806691853666,0.1754729545665155,0.1459,0.003757970775620234
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q2,4,0.4075125172868481,unexplained,,,,,-0.22100251985193387
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q3,5,,core,,2.21571978278301,0.5270292174334844,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q3,5,,food_alc_tobacco,,2.2737185157075,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q3,5,,fuel,,-2.31522456692237,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q3,5,,administered,,1.85593925981211,0.1754729545665155,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q3,5,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q4,6,,core,,2.23848454315188,0.5270292174334844,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q4,6,,food_alc_tobacco,,2.0389847466735,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q4,6,,fuel,,-3.50736746959802,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q4,6,,administered,,2.2440142560455,0.1754729545665155,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2026Q4,6,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q1,7,,core,,2.26266719613362,0.5270292174334844,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q1,7,,food_alc_tobacco,,1.9728795479959,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q1,7,,fuel,,4.28275756880083,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q1,7,,administered,,3.09158655999335,0.1754729545665155,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q1,7,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q2,8,,core,,2.17418225727577,0.5270292174334844,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q2,8,,food_alc_tobacco,,1.9495128571791,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q2,8,,fuel,,5.23464775336866,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q2,8,,administered,,3.09432402888394,0.1754729545665155,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q2,8,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q3,9,,core,,2.10226911141354,0.5270292174334844,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q3,9,,food_alc_tobacco,,2.03166710262317,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q3,9,,fuel,,5.83491642780962,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q3,9,,administered,,3.10088868816216,0.1754729545665155,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q3,9,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q4,10,,core,,2.10298520066894,0.5270292174334844,0.557,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q4,10,,food_alc_tobacco,,1.97823826724051,0.26205372000000005,0.2621,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q4,10,,fuel,,5.88986431368355,0.035444107999999995,0.0351,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q4,10,,administered,,3.09374849492496,0.1754729545665155,0.1459,
STABLE_LOCAL_CORE_R14B,cutoff,2025-08-14,2025-06,2027Q4,10,,unexplained,,,,,
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2025Q4,1,0.067735167643864,core,2.672490991231834,2.83279637472063,0.5282491550419389,0.557,-0.16612647274398085
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2025Q4,1,0.067735167643864,food_alc_tobacco,3.989425585333,2.10511738171668,0.26205372000000005,0.2621,0.49369254955174846
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2025Q4,1,0.067735167643864,fuel,-4.202433396094032,-5.0855182618816,0.035444107999999995,0.0351,0.029550187838080527
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2025Q4,1,0.067735167643864,administered,0.6637413109433264,0.627678327841341,0.17425301695806114,0.1459,0.024080657879521544
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2025Q4,1,0.067735167643864,unexplained,,,,,-0.3134617548815056
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q1,2,-0.067954421609699,core,2.605532259547475,2.80703392550434,0.5282491550419389,0.557,-0.18714768196545006
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q1,2,-0.067954421609699,food_alc_tobacco,3.600910347805512,1.80253846983762,0.26205372000000005,0.2621,0.47118661908448817
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q1,2,-0.067954421609699,fuel,-5.801505112159315,-7.91323377402079,0.035444107999999995,0.0351,0.07212533171020283
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q1,2,-0.067954421609699,administered,0.8331339929761791,1.91115685278473,0.17425301695806114,0.1459,-0.1336616730148768
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q1,2,-0.067954421609699,unexplained,,,,,-0.2904570174240631
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q2,3,0.14381275348856093,core,2.5813581927167015,2.57621102359782,0.5282491550419389,0.557,-0.07134925598080177
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q2,3,0.14381275348856093,food_alc_tobacco,4.049822461371488,1.44462351171797,0.26205372000000005,0.2621,0.6826352189206751
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q2,3,0.14381275348856093,fuel,-0.2848062195262382,-1.04682184091203,0.035444107999999995,0.0351,0.026648744212052558
STABLE_LOCAL_CORE_R14B,report,2025-11-13,2025-10,2026Q2,3,0.14381275348856093,administered,0.884304075331901,1.72500569666898,0.17425301695806114,0.1459,-0.09758567810911184
