model,variable,h,sample,n,rmse,mae,persistence_rmse,persistence_mae
JOINT_IMPORTED_R22,core,3,origins_2024plus,28,0.16789290897924575,0.14351604032987977,0.18799774076489903,0.151171414892657
JOINT_IMPORTED_R22,core,4,full,86,0.3575428335707884,0.27142052079162815,0.35510838545817,0.272756766509235
JOINT_IMPORTED_R22,core,4,origins_2024plus,27,0.1570733517520292,0.13887390006435807,0.16886868237477973,0.13612537451035017
JOINT_IMPORTED_R22,core,5,full,85,0.38610996638223144,0.28445492923695176,0.38624070211764616,0.28478180296804
JOINT_IMPORTED_R22,core,5,origins_2024plus,26,0.15726950498667347,0.1268375545801649,0.20010606191609437,0.1482426467618264
JOINT_IMPORTED_R22,core,6,full,84,0.4089327946228869,0.29977321908070687,0.42351768405313023,0.3205523974987545
JOINT_IMPORTED_R22,core,6,origins_2024plus,25,0.14241486687165203,0.12066979283557283,0.18187615577947275,0.1507979418573268
JOINT_IMPORTED_R22,core,7,full,83,0.4288768781212039,0.3239646111079897,0.46092442383098386,0.34693343264576365
JOINT_IMPORTED_R22,core,7,origins_2024plus,24,0.15287137237536566,0.13267380991935274,0.18648573388811923,0.1600547706172883
JOINT_IMPORTED_R22,core,8,full,82,0.4435348164900659,0.3419665120853676,0.4754762228492129,0.37288043761386475
JOINT_IMPORTED_R22,core,8,origins_2024plus,23,0.16090486941485052,0.14675778431150946,0.1901844633784337,0.1569833047110797
JOINT_IMPORTED_R22,core,9,full,81,0.4603534166647644,0.35484605304951555,0.5044439819061632,0.4020451412219309
JOINT_IMPORTED_R22,core,9,origins_2024plus,22,0.14908721044951811,0.13463407634485003,0.19368695908692246,0.16301596541221242
JOINT_IMPORTED_R22,core,10,full,80,0.4796784350939716,0.36671654390447517,0.5182314810721478,0.38914691338186297
JOINT_IMPORTED_R22,core,10,origins_2024plus,21,0.1494292754559773,0.1280344115017521,0.18052230248162376,0.1410020231734132
JOINT_IMPORTED_R22,core,11,full,79,0.49943552266634467,0.3853670495263807,0.5075507106190856,0.3573352348515681
JOINT_IMPORTED_R22,core,11,origins_2024plus,20,0.15226435760767726,0.12311836192746906,0.12802927497180988,0.09469939585292145
JOINT_IMPORTED_R22,core,12,full,78,0.5063408750739838,0.3920184448687659,0.5561358630583623,0.4127691427785338
JOINT_IMPORTED_R22,core,12,origins_2024plus,19,0.1532363764430383,0.1266785230997644,0.1810876372353985,0.1393062192704262
JOINT_IMPORTED_R22,fx,1,full,90,1.2125910365605532,0.8466305837247151,1.5605197307429197,1.0843115706596071
JOINT_IMPORTED_R22,fx,1,origins_2024plus,31,0.9416336271893027,0.763333113540803,1.2882053882849347,1.0017830461637245
JOINT_IMPORTED_R22,fx,2,full,89,1.2458011141638858,0.8707028328690858,1.8613200478463054,1.2714529389333815
JOINT_IMPORTED_R22,fx,2,origins_2024plus,30,0.7946216507438466,0.5961475997581656,1.3788557021003809,0.9465612662798086
JOINT_IMPORTED_R22,fx,3,full,88,1.2450566548786413,0.8847562023260312,1.7368683348093867,1.1977935817353698
JOINT_IMPORTED_R22,fx,3,origins_2024plus,29,0.7934529946992414,0.5964784016755106,1.2982611094930798,0.9927357435660028
JOINT_IMPORTED_R22,fx,4,full,87,1.2152022182101962,0.8512505062090541,1.799702153437005,1.2955640103586432
JOINT_IMPORTED_R22,fx,4,origins_2024plus,28,0.7834012981827159,0.5793600069958492,1.3968216733829786,1.0554439136686489
JOINT_IMPORTED_R22,fx,5,full,86,1.1998279045067666,0.8422011675355157,1.6952579222876978,1.2113396481066907
JOINT_IMPORTED_R22,fx,5,origins_2024plus,27,0.7013776594714962,0.5328521685537522,1.1419380155985626,0.9003468427493215
JOINT_IMPORTED_R22,fx,6,full,85,1.2200386875479088,0.862295626896796,1.5323380271629279,1.1732297011388952
JOINT_IMPORTED_R22,fx,6,origins_2024plus,26,0.7211683469908452,0.5468193777395502,1.0899913191671278,0.8000186111050518
JOINT_IMPORTED_R22,fx,7,full,84,1.2346329303421908,0.8630998066077771,1.6734521108098246,1.2922759586960986
JOINT_IMPORTED_R22,fx,7,origins_2024plus,25,0.6043357025143928,0.4810399683042078,1.228906787255344,1.015796817310927
JOINT_IMPORTED_R22,fx,8,full,83,1.2331618882838862,0.865913064358948,1.8544780850228142,1.3237241407787466
JOINT_IMPORTED_R22,fx,8,origins_2024plus,24,0.6132783885356826,0.48631434625626274,1.4407767628535337,1.076519492827221
JOINT_IMPORTED_R22,fx,9,full,82,1.241429575158204,0.8763006437401935,1.741890108250557,1.3311305312238753
JOINT_IMPORTED_R22,fx,9,origins_2024plus,23,0.6167204663394422,0.48391010906410376,1.0779578847624067,0.9057942835761849
JOINT_IMPORTED_R22,fx,10,full,81,1.244861060926576,0.8816560044113828,1.7946786560931405,1.3501760683336899
JOINT_IMPORTED_R22,fx,10,origins_2024plus,22,0.6327142358125991,0.48694646669232405,1.2045086403349636,0.8757721793272115
JOINT_IMPORTED_R22,fx,11,full,80,1.2500650941053815,0.8848184182047444,1.779748275282608,1.3504805107607893
JOINT_IMPORTED_R22,fx,11,origins_2024plus,21,0.6224901848344656,0.46424159293086575,1.2949418098313845,1.104063396717891
JOINT_IMPORTED_R22,fx,12,full,79,1.2631858345730627,0.8976519435718664,1.6312030176743997,1.2068811005545101
JOINT_IMPORTED_R22,fx,12,origins_2024plus,20,0.6350028268299331,0.4664820296656217,1.013949483839125,0.6981848142661082
JOINT_IMPORTED_R22,goods,1,full,89,0.4233834945959953,0.3463532437820078,0.514283064530345,0.41767987813750784
JOINT_IMPORTED_R22,goods,1,origins_2024plus,30,0.3966395485981369,0.3418593766338861,0.5605807104758586,0.4716981963363561
JOINT_IMPORTED_R22,goods,2,full,88,0.4472627271286045,0.358231656540765,0.5426692728371484,0.4418805329942993
JOINT_IMPORTED_R22,goods,2,origins_2024plus,29,0.407763784534992,0.347952613797051,0.5729386069178345,0.48761392236464274
JOINT_IMPORTED_R22,goods,3,full,87,0.44966013975312213,0.36174721682165567,0.4924991174208621,0.39611812087359005
JOINT_IMPORTED_R22,goods,3,origins_2024plus,28,0.38033795993807873,0.31950777112825024,0.4746819129372872,0.38788382916037273
JOINT_IMPORTED_R22,goods,4,full,86,0.4758187706361401,0.38102408087141,0.5200507700883868,0.39952815167585715
JOINT_IMPORTED_R22,goods,4,origins_2024plus,27,0.3617857567159491,0.30125618532018833,0.5233517517780321,0.4324989009196186
JOINT_IMPORTED_R22,goods,5,full,85,0.4910925485824794,0.39228446143309936,0.5497231307975323,0.4235488467479574
JOINT_IMPORTED_R22,goods,5,origins_2024plus,26,0.33401244551664283,0.27333563518488374,0.5091358011822428,0.418357490168848
JOINT_IMPORTED_R22,goods,6,full,84,0.5168433111748797,0.41700305842844754,0.6017928413194922,0.4832604962328877
JOINT_IMPORTED_R22,goods,6,origins_2024plus,25,0.34046222341370486,0.27901868030084986,0.5529206511837258,0.4441809644979648
JOINT_IMPORTED_R22,goods,7,full,83,0.5306669076905223,0.4269112381398249,0.5860587031193795,0.4698892991154227
JOINT_IMPORTED_R22,goods,7,origins_2024plus,24,0.32378565760183303,0.27137448800419306,0.4020649155285041,0.32378299816997663
JOINT_IMPORTED_R22,goods,8,full,82,0.5436363296436421,0.4435098601145223,0.6141387636230096,0.49283290992579265
JOINT_IMPORTED_R22,goods,8,origins_2024plus,23,0.3399117270173379,0.28094896970503236,0.5023080186064471,0.4216762085630117
JOINT_IMPORTED_R22,goods,9,full,81,0.5499139074661467,0.4504931823712854,0.610097844131441,0.4922471876256606
JOINT_IMPORTED_R22,goods,9,origins_2024plus,22,0.3320420179564537,0.28095819023655416,0.512553957775394,0.4339580321615037
JOINT_IMPORTED_R22,goods,10,full,80,0.5723018218522418,0.4757014227292304,0.6641924295980274,0.5324665959931576
JOINT_IMPORTED_R22,goods,10,origins_2024plus,21,0.3535877271012896,0.2975532896317239,0.5735992061248438,0.4668573318521717
JOINT_IMPORTED_R22,goods,11,full,79,0.5978570287000168,0.5027441484059211,0.6123516821015799,0.4911937637610022
JOINT_IMPORTED_R22,goods,11,origins_2024plus,20,0.3547349924974365,0.2939901338408694,0.4500389417938337,0.3433824796121853
JOINT_IMPORTED_R22,goods,12,full,78,0.6110140032364807,0.5133842694523824,0.7099700743807508,0.5661012537085752
JOINT_IMPORTED_R22,goods,12,origins_2024plus,19,0.3382058628089441,0.2813376729032382,0.44693575612701486,0.35647825819396733
JOINT_IMPORTED_R22,imports,1,full,88,1.4530123809048616,1.1557791641622612,1.8716007990041614,1.437959813581023
JOINT_IMPORTED_R22,imports,1,origins_2024plus,29,1.1108072417989094,0.9559643595104393,1.396210438794922,1.1571967487792572
JOINT_IMPORTED_R22,imports,2,full,87,1.5070966766476392,1.162683479394972,1.8865500489475422,1.4317325508392142
JOINT_IMPORTED_R22,imports,2,origins_2024plus,28,1.1003215930101107,0.86668563353926,1.4203083291430934,1.0820194026692995
JOINT_IMPORTED_R22,imports,3,full,86,1.525203486344783,1.1831441643238327,1.8021607843601766,1.4234467481422277
JOINT_IMPORTED_R22,imports,3,origins_2024plus,27,1.0623487397061184,0.8635851079807558,1.3967094448083186,1.166739934568209
JOINT_IMPORTED_R22,imports,4,full,85,1.5835730395851404,1.2233720956298586,1.9766495448757222,1.4343939934269037
JOINT_IMPORTED_R22,imports,4,origins_2024plus,26,1.1033494916861208,0.8872663886722896,1.4440177233437415,1.0807526706468207
JOINT_IMPORTED_R22,imports,5,full,84,1.6068366173507327,1.2328597446716536,2.1668573491156433,1.7014297045950486
JOINT_IMPORTED_R22,imports,5,origins_2024plus,25,1.1105805752768643,0.8702154805148765,1.5881617913023698,1.4242373694322048
JOINT_IMPORTED_R22,imports,6,full,83,1.6385992180543905,1.268658080273417,2.2392910670549586,1.7442684318833126
JOINT_IMPORTED_R22,imports,6,origins_2024plus,24,1.118816287610388,0.8689419387274117,1.8342152502815643,1.4966473481099818
JOINT_IMPORTED_R22,imports,7,full,82,1.6576774512944832,1.2962414841333703,2.1781333371861757,1.7548119768755202
JOINT_IMPORTED_R22,imports,7,origins_2024plus,23,1.0942692412510076,0.8565481476220493,1.6277552397194188,1.2557282553338776
JOINT_IMPORTED_R22,imports,8,full,81,1.671138981985849,1.3166054992367988,2.212282982486538,1.7358642475656443
JOINT_IMPORTED_R22,imports,8,origins_2024plus,22,1.10375451452071,0.862468070183667,1.547119505362176,1.2977637176060073
JOINT_IMPORTED_R22,imports,9,full,80,1.6750885633811576,1.3102745528299167,2.2369409074087816,1.7514058276367823
JOINT_IMPORTED_R22,imports,9,origins_2024plus,21,1.1142723071858105,0.8575302648706917,1.6179802097265206,1.3356605866703628
JOINT_IMPORTED_R22,imports,10,full,79,1.6790036675102356,1.3213107746816486,2.116106880442692,1.6552450762564217
JOINT_IMPORTED_R22,imports,10,origins_2024plus,20,1.1388166623229825,0.8667800454052694,1.6196671858654985,1.1939974976543755
JOINT_IMPORTED_R22,imports,11,full,78,1.6983827286480768,1.330264984532213,2.219267351414975,1.7090385790842817
JOINT_IMPORTED_R22,imports,11,origins_2024plus,19,1.149291234961343,0.8695853508640013,1.9002183441635976,1.4367429998058792
JOINT_IMPORTED_R22,imports,12,full,77,1.6996284998449045,1.3418580590569824,2.1473108961880145,1.6891477086827063
JOINT_IMPORTED_R22,imports,12,origins_2024plus,18,1.1633906654624213,0.9006805019742927,1.7010395747323124,1.2887661196221845
JOINT_IMPORTED_R22,metals,1,full,90,5.324810016273901,4.10247978546993,6.478985720587442,4.795565172354547
JOINT_IMPORTED_R22,metals,1,origins_2024plus,31,4.995479254105141,4.167921818906541,6.462944308481631,4.74673160134599
JOINT_IMPORTED_R22,metals,2,full,89,5.532110042431945,4.288853252651165,7.340636595603956,5.877191040510452
JOINT_IMPORTED_R22,metals,2,origins_2024plus,30,5.049206306642573,4.295465888169892,7.698459686617945,6.762031913848849
JOINT_IMPORTED_R22,metals,3,full,88,5.418885413558631,4.186747995310179,7.66957129231619,5.981730074592238
JOINT_IMPORTED_R22,metals,3,origins_2024plus,29,4.852689147910677,4.048569482434245,7.329129192983566,5.882198234795038
JOINT_IMPORTED_R22,metals,4,full,87,5.361590924848951,4.110604247627393,7.8781660298637926,5.6506087193146
JOINT_IMPORTED_R22,metals,4,origins_2024plus,28,4.608810613406942,3.861819630301634,5.735029719802387,4.3831224724180595
JOINT_IMPORTED_R22,metals,5,full,86,5.35081451017877,4.193468740813921,7.0445276362513045,5.132576899147821
JOINT_IMPORTED_R22,metals,5,origins_2024plus,27,4.319238955834973,3.727259043032982,5.9089555459644085,4.574875451096707
JOINT_IMPORTED_R22,metals,6,full,85,5.337662367470266,4.17336457974945,7.857426723125908,5.882138718735247
JOINT_IMPORTED_R22,metals,6,origins_2024plus,26,4.253357030817532,3.6472821961214708,6.503656714759588,5.155965842724418
JOINT_IMPORTED_R22,metals,7,full,84,5.3486667215026085,4.158929167208418,7.700769266131115,6.168866384016511
JOINT_IMPORTED_R22,metals,7,origins_2024plus,25,4.255950562348597,3.6220160775785994,6.47777075255679,5.104878341530474
JOINT_IMPORTED_R22,metals,8,full,83,5.311665680407928,4.089459307874911,7.234892769647544,5.863466200816884
JOINT_IMPORTED_R22,metals,8,origins_2024plus,24,4.226856351411049,3.5204428872487643,7.142199886150312,5.946697564513133
JOINT_IMPORTED_R22,metals,9,full,82,5.370438556736995,4.148784878899236,7.3818130237776005,6.046630651391188
JOINT_IMPORTED_R22,metals,9,origins_2024plus,23,4.314015340219545,3.5911992211153985,6.539510500943818,5.521918901070249
JOINT_IMPORTED_R22,metals,10,full,81,5.425227932677777,4.229214970957496,6.355815578102455,4.970290614388527
JOINT_IMPORTED_R22,metals,10,origins_2024plus,22,4.2943316224444015,3.5199516663958743,5.584681909738048,4.573296732130717
JOINT_IMPORTED_R22,metals,11,full,80,5.435960620325616,4.22438233474696,7.295930500588647,5.720277647143681
JOINT_IMPORTED_R22,metals,11,origins_2024plus,21,4.072833313113879,3.355974283386543,6.878713205788127,5.413901067388106
JOINT_IMPORTED_R22,metals,12,full,79,5.493255080302447,4.288976789113038,7.793183362069537,6.445599725530696
JOINT_IMPORTED_R22,metals,12,origins_2024plus,20,4.1258011012485,3.388701925769664,7.153738631255823,5.747710815910396
JOINT_IMPORTED_R22,ppi,1,full,89,0.9178955774940087,0.6841678596279551,1.1959398188995565,0.9217007234653796
JOINT_IMPORTED_R22,ppi,1,origins_2024plus,30,0.7376405579395627,0.5502183391448123,1.0858671893122531,0.8477155573081762
JOINT_IMPORTED_R22,ppi,2,full,88,0.9754187051379684,0.7209619938641739,1.2317497702109252,0.9052724685248709
JOINT_IMPORTED_R22,ppi,2,origins_2024plus,29,0.7348280402712942,0.5723019343788728,1.049077003642319,0.7691493243215417
JOINT_IMPORTED_R22,ppi,3,full,87,1.0181121864459417,0.7607094031263162,1.207901405855338,0.8474970441311511
JOINT_IMPORTED_R22,ppi,3,origins_2024plus,28,0.699838320177571,0.5210540356155402,0.8523008126014191,0.7175452202549489
JOINT_IMPORTED_R22,ppi,4,full,86,1.0764364052321016,0.8002071405082611,1.2503015661553845,0.8641687062956788
JOINT_IMPORTED_R22,ppi,4,origins_2024plus,27,0.7215900870484686,0.5469824129991177,0.8033337118637127,0.5846534466375682
JOINT_IMPORTED_R22,ppi,5,full,85,1.1067971248724606,0.8088282738313021,1.3447200749946668,0.9934855007317802
JOINT_IMPORTED_R22,ppi,5,origins_2024plus,26,0.6840525206645599,0.5175261279138138,0.9105983729378538,0.6948458867841659
JOINT_IMPORTED_R22,ppi,6,full,84,1.1236725988153549,0.8181188305566913,1.2484926087514006,0.9453285071835771
JOINT_IMPORTED_R22,ppi,6,origins_2024plus,25,0.6700176081094318,0.5028218098174908,0.9194147055457935,0.7188737682689106
JOINT_IMPORTED_R22,ppi,7,full,83,1.1465651093177005,0.8516284635572542,1.2780270896543005,0.940152479860616
JOINT_IMPORTED_R22,ppi,7,origins_2024plus,24,0.6730657216263337,0.5014657474433407,0.8749409260448702,0.6356510811052314
JOINT_IMPORTED_R22,ppi,8,full,82,1.173085279623475,0.8627795929106273,1.389856301460668,0.9953759465768206
JOINT_IMPORTED_R22,ppi,8,origins_2024plus,23,0.6640234681635896,0.4888795150881223,0.8129996953059159,0.6610175002645453
JOINT_IMPORTED_R22,ppi,9,full,81,1.197006599830118,0.8717863736642805,1.3494037610673149,0.9969456805180389
JOINT_IMPORTED_R22,ppi,9,origins_2024plus,22,0.6629004928701272,0.4779929648804797,0.771454794774626,0.5663950265765912
JOINT_IMPORTED_R22,ppi,10,full,80,1.221797919727531,0.8982516002240505,1.4512759773377413,1.0582333870415614
JOINT_IMPORTED_R22,ppi,10,origins_2024plus,21,0.6939712209642062,0.5157977397755148,0.8875979350433129,0.6599263407718126
JOINT_IMPORTED_R22,ppi,11,full,79,1.2470674535332138,0.9328787679724421,1.426050480564097,1.070802103428368
JOINT_IMPORTED_R22,ppi,11,origins_2024plus,20,0.7272620735950786,0.5493211604330411,0.9335900130561753,0.6648333119589159
JOINT_IMPORTED_R22,ppi,12,full,78,1.2580118631320856,0.9457877559355319,1.5355417990857163,1.166590462083138
JOINT_IMPORTED_R22,ppi,12,origins_2024plus,19,0.7320722687665704,0.5484782974194704,1.0259158238411958,0.7492033675122262
JOINT_LINEAR_R22,brent,1,full,90,10.957443328084658,7.5645938807405475,13.051865652278485,9.342530900401787
JOINT_LINEAR_R22,brent,1,origins_2024plus,31,9.455132835285008,6.002442926459856,12.227834894633924,8.220376846886655
JOINT_LINEAR_R22,brent,2,full,89,11.872375159008326,7.894835016223158,16.826353416571276,11.559069046147672
JOINT_LINEAR_R22,brent,2,origins_2024plus,30,9.45746266658003,5.769371425705884,14.548681912450913,9.549853029051778
JOINT_LINEAR_R22,brent,3,full,88,11.52323488733546,7.696686736542307,18.202821389537743,11.908417551083522
JOINT_LINEAR_R22,brent,3,origins_2024plus,29,9.48444967281603,5.350484083300213,15.265103775438714,8.630982876484175
JOINT_LINEAR_R22,brent,4,full,87,11.408238098821329,7.601348124424229,17.334146514842264,11.802793739186832
JOINT_LINEAR_R22,brent,4,origins_2024plus,28,9.706425253881328,5.4485664541884935,13.682559918077626,8.800363101048017
JOINT_LINEAR_R22,brent,5,full,86,11.435801711839842,7.616771789539593,15.480563751541894,10.858155956893858
JOINT_LINEAR_R22,brent,5,origins_2024plus,27,9.728889377092461,5.319048724345165,13.14514422857256,7.942635508420078
JOINT_LINEAR_R22,brent,6,full,85,11.582492597890301,7.763986241584304,14.483659997097313,10.730760744131564
JOINT_LINEAR_R22,brent,6,origins_2024plus,26,9.89728455398549,5.416182641756681,11.047541802889087,7.025432451450796
JOINT_LINEAR_R22,brent,7,full,84,11.86758874490762,7.914773410079451,14.339254824479212,10.294799012403539
JOINT_LINEAR_R22,brent,7,origins_2024plus,25,10.28942497029855,5.641593145718503,11.514079881634599,8.057530872606014
JOINT_LINEAR_R22,brent,8,full,83,11.856550881487165,7.924510113708489,15.263597589775664,10.095521747406218
JOINT_LINEAR_R22,brent,8,origins_2024plus,24,10.456357902870575,5.74813474554711,10.27897233526148,6.123316119952588
JOINT_LINEAR_R22,brent,9,full,82,11.873775714471467,7.886283303928597,15.914237336191727,11.151421582529615
JOINT_LINEAR_R22,brent,9,origins_2024plus,23,10.52239495693299,5.563861064989125,10.304398617271534,6.7354257001059565
JOINT_LINEAR_R22,brent,10,full,81,11.582859917323972,7.579244269216907,16.54088689269045,11.620614778868642
JOINT_LINEAR_R22,brent,10,origins_2024plus,22,10.593388893900707,5.838905502295554,12.421209484820944,7.564872022961677
JOINT_LINEAR_R22,brent,11,full,80,11.793430370190288,7.968347858230963,16.359978036099907,11.556249269981837
JOINT_LINEAR_R22,brent,11,origins_2024plus,21,10.941716297524268,6.323593788392052,12.63201585948098,8.212341878454794
JOINT_LINEAR_R22,brent,12,full,79,11.94684055252613,8.069271099801915,15.393638653240425,11.044885589399247
JOINT_LINEAR_R22,brent,12,origins_2024plus,20,11.153356941396451,6.630617766957526,13.061921088806454,8.905705065702485
JOINT_LINEAR_R22,core,1,full,89,0.2882832194302547,0.22046868468040404,0.3330115392766863,0.2637273753908791
JOINT_LINEAR_R22,core,1,origins_2024plus,30,0.17427191755408702,0.14142113764591122,0.23323850236761115,0.1823448304327245
JOINT_LINEAR_R22,core,2,full,88,0.3086370007965114,0.23643860776990724,0.3362675007406244,0.269765742731601
JOINT_LINEAR_R22,core,2,origins_2024plus,29,0.16550256483305373,0.14408345310410073,0.21626723428351208,0.17897103116220026
JOINT_LINEAR_R22,core,3,full,87,0.33266574846907887,0.2503176932292782,0.35288002527409223,0.27484041347060645
JOINT_LINEAR_R22,core,3,origins_2024plus,28,0.1711607393741165,0.15030420303023134,0.18799774076489903,0.151171414892657
JOINT_LINEAR_R22,core,4,full,86,0.3518949650196104,0.2636880226711814,0.35510838545817,0.272756766509235
JOINT_LINEAR_R22,core,4,origins_2024plus,27,0.16177418940936705,0.14285528009289455,0.16886868237477973,0.13612537451035017
JOINT_LINEAR_R22,core,5,full,85,0.37969458969966813,0.28261456825372133,0.38624070211764616,0.28478180296804
JOINT_LINEAR_R22,core,5,origins_2024plus,26,0.1694272267890758,0.14081766883611307,0.20010606191609437,0.1482426467618264
JOINT_LINEAR_R22,core,6,full,84,0.4000742638977519,0.29645520812028486,0.42351768405313023,0.3205523974987545
JOINT_LINEAR_R22,core,6,origins_2024plus,25,0.15596306780054323,0.13360711112084112,0.18187615577947275,0.1507979418573268
JOINT_LINEAR_R22,core,7,full,83,0.4192070761467451,0.31812500028713914,0.46092442383098386,0.34693343264576365
JOINT_LINEAR_R22,core,7,origins_2024plus,24,0.15299510019116075,0.1344928372868284,0.18648573388811923,0.1600547706172883
JOINT_LINEAR_R22,core,8,full,82,0.43534193716915487,0.33580715920437937,0.4754762228492129,0.37288043761386475
JOINT_LINEAR_R22,core,8,origins_2024plus,23,0.1590506818432411,0.14400439574151785,0.1901844633784337,0.1569833047110797
JOINT_LINEAR_R22,core,9,full,81,0.4529182607923491,0.34972788890930745,0.5044439819061632,0.4020451412219309
JOINT_LINEAR_R22,core,9,origins_2024plus,22,0.15394030712379297,0.13950651345425819,0.19368695908692246,0.16301596541221242
JOINT_LINEAR_R22,core,10,full,80,0.4714925259363622,0.35803687568938,0.5182314810721478,0.38914691338186297
JOINT_LINEAR_R22,core,10,origins_2024plus,21,0.1528566759282615,0.1293547515587387,0.18052230248162376,0.1410020231734132
JOINT_LINEAR_R22,core,11,full,79,0.4918266969774319,0.3759956404397089,0.5075507106190856,0.3573352348515681
JOINT_LINEAR_R22,core,11,origins_2024plus,20,0.1577402038483335,0.12640884738194774,0.12802927497180988,0.09469939585292145
JOINT_LINEAR_R22,core,12,full,78,0.5000443167767569,0.3858930731459452,0.5561358630583623,0.4127691427785338
JOINT_LINEAR_R22,core,12,origins_2024plus,19,0.1521517874505433,0.12534623591827485,0.1810876372353985,0.1393062192704262
JOINT_LINEAR_R22,fx,1,full,90,1.2151683906707909,0.8582114808892756,1.5605197307429197,1.0843115706596071
JOINT_LINEAR_R22,fx,1,origins_2024plus,31,0.9482288099090412,0.7746093396080814,1.2882053882849347,1.0017830461637245
JOINT_LINEAR_R22,fx,2,full,89,1.2481917242649785,0.8716863346583217,1.8613200478463054,1.2714529389333815
JOINT_LINEAR_R22,fx,2,origins_2024plus,30,0.7897249628417111,0.5916504256405279,1.3788557021003809,0.9465612662798086
JOINT_LINEAR_R22,fx,3,full,88,1.2376752069456243,0.8845073075515679,1.7368683348093867,1.1977935817353698
JOINT_LINEAR_R22,fx,3,origins_2024plus,29,0.7863332360081853,0.5934234767252135,1.2982611094930798,0.9927357435660028
JOINT_LINEAR_R22,fx,4,full,87,1.2124848177783356,0.8527899318536262,1.799702153437005,1.2955640103586432
JOINT_LINEAR_R22,fx,4,origins_2024plus,28,0.788377334629366,0.594220136345602,1.3968216733829786,1.0554439136686489
JOINT_LINEAR_R22,fx,5,full,86,1.2024085067740824,0.8448593089402742,1.6952579222876978,1.2113396481066907
JOINT_LINEAR_R22,fx,5,origins_2024plus,27,0.6973928001105529,0.5325044735238283,1.1419380155985626,0.9003468427493215
JOINT_LINEAR_R22,fx,6,full,85,1.225235261345865,0.8702096900201405,1.5323380271629279,1.1732297011388952
JOINT_LINEAR_R22,fx,6,origins_2024plus,26,0.7208307966601796,0.5504179030198989,1.0899913191671278,0.8000186111050518
JOINT_LINEAR_R22,fx,7,full,84,1.2421647213394058,0.8678916882883756,1.6734521108098246,1.2922759586960986
JOINT_LINEAR_R22,fx,7,origins_2024plus,25,0.6086638161953389,0.488565080135757,1.228906787255344,1.015796817310927
JOINT_LINEAR_R22,fx,8,full,83,1.2343558082669321,0.8657524704529509,1.8544780850228142,1.3237241407787466
JOINT_LINEAR_R22,fx,8,origins_2024plus,24,0.6102589917702291,0.4823917818850248,1.4407767628535337,1.076519492827221
JOINT_LINEAR_R22,fx,9,full,82,1.2416198813826778,0.8814536225261927,1.741890108250557,1.3311305312238753
JOINT_LINEAR_R22,fx,9,origins_2024plus,23,0.6172860506776426,0.49060026502172166,1.0779578847624067,0.9057942835761849
JOINT_LINEAR_R22,fx,10,full,81,1.2493054929956138,0.8843676189726037,1.7946786560931405,1.3501760683336899
JOINT_LINEAR_R22,fx,10,origins_2024plus,22,0.6421731019759513,0.4901555896803401,1.2045086403349636,0.8757721793272115
JOINT_LINEAR_R22,fx,11,full,80,1.2471969528796074,0.8878260892693287,1.779748275282608,1.3504805107607893
JOINT_LINEAR_R22,fx,11,origins_2024plus,21,0.6302142017817214,0.47426518552237684,1.2949418098313845,1.104063396717891
JOINT_LINEAR_R22,fx,12,full,79,1.2633377238084973,0.9021774544357848,1.6312030176743997,1.2068811005545101
JOINT_LINEAR_R22,fx,12,origins_2024plus,20,0.6454440671580148,0.4723326565387523,1.013949483839125,0.6981848142661082
JOINT_LINEAR_R22,goods,1,full,89,0.4156012319578832,0.3378115237358037,0.514283064530345,0.41767987813750784
JOINT_LINEAR_R22,goods,1,origins_2024plus,30,0.39006121628039303,0.33051961077847614,0.5605807104758586,0.4716981963363561
JOINT_LINEAR_R22,goods,2,full,88,0.44614883925732596,0.35578410177026404,0.5426692728371484,0.4418805329942993
JOINT_LINEAR_R22,goods,2,origins_2024plus,29,0.40923799164448055,0.3448211739688555,0.5729386069178345,0.48761392236464274
JOINT_LINEAR_R22,goods,3,full,87,0.45152140263506424,0.3615840221395473,0.4924991174208621,0.39611812087359005
JOINT_LINEAR_R22,goods,3,origins_2024plus,28,0.38603615332404595,0.3231413583379211,0.4746819129372872,0.38788382916037273
JOINT_LINEAR_R22,goods,4,full,86,0.47575936314686296,0.37637483646317654,0.5200507700883868,0.39952815167585715
JOINT_LINEAR_R22,goods,4,origins_2024plus,27,0.3609358073653252,0.2975180869878835,0.5233517517780321,0.4324989009196186
JOINT_LINEAR_R22,goods,5,full,85,0.4916402396373421,0.38880086010097076,0.5497231307975323,0.4235488467479574
JOINT_LINEAR_R22,goods,5,origins_2024plus,26,0.3439860491009871,0.272980854179682,0.5091358011822428,0.418357490168848
JOINT_LINEAR_R22,goods,6,full,84,0.5179324502864301,0.41538079753015256,0.6017928413194922,0.4832604962328877
JOINT_LINEAR_R22,goods,6,origins_2024plus,25,0.34787403628875324,0.2862311458127098,0.5529206511837258,0.4441809644979648
JOINT_LINEAR_R22,goods,7,full,83,0.5343752196603914,0.4290954010490214,0.5860587031193795,0.4698892991154227
JOINT_LINEAR_R22,goods,7,origins_2024plus,24,0.3384407186130063,0.2862357758052288,0.4020649155285041,0.32378299816997663
JOINT_LINEAR_R22,goods,8,full,82,0.547323766956517,0.4460168244910789,0.6141387636230096,0.49283290992579265
JOINT_LINEAR_R22,goods,8,origins_2024plus,23,0.3513042088525168,0.2964134453329363,0.5023080186064471,0.4216762085630117
