model,H,sample,block,n,rms,bias
CORE_LEVELPHASE_PANEL_R29B,6,origins_2019_2021,fuel,35,0.4454614845192564,-0.19177110871722122
CORE_LEVELPHASE_PANEL_R29B,6,origins_2019_2021,administered,35,0.810480901983871,-0.2478043010813112
CORE_LEVELPHASE_PANEL_R29B,6,origins_2019_2021,alcohol_tobacco,35,0.22178964856591413,-0.14955764760108753
CORE_LEVELPHASE_PANEL_R29B,6,origins_2019_2021,wedge,35,0.1761895647981292,0.04421280365889317
CORE_LEVELPHASE_PANEL_R29B,6,origins_2019_2021,total,35,2.90474786097601,-1.75755526083213
FOOD_ECM_R27,6,origins_2019_2021,h0,35,0.2764060537776783,-0.05238939744512398
FOOD_ECM_R27,6,origins_2019_2021,core,35,1.0889661680445637,-0.5531298098464383
FOOD_ECM_R27,6,origins_2019_2021,food,35,0.6509347629015948,-0.2657705743277581
FOOD_ECM_R27,6,origins_2019_2021,fuel,35,0.4454614845192564,-0.19177110871722122
FOOD_ECM_R27,6,origins_2019_2021,administered,35,0.810480901983871,-0.2478043010813112
FOOD_ECM_R27,6,origins_2019_2021,alcohol_tobacco,35,0.22178964856591413,-0.14955764760108753
FOOD_ECM_R27,6,origins_2019_2021,wedge,35,0.17618956479812925,0.04421280365889319
FOOD_ECM_R27,6,origins_2019_2021,total,35,2.4275084000425116,-1.416210035360047
STATE_FAST_R15,6,origins_2019_2021,h0,35,0.2764060537776783,-0.05238939744512398
STATE_FAST_R15,6,origins_2019_2021,core,35,1.0889661680445637,-0.5531298098464383
STATE_FAST_R15,6,origins_2019_2021,food,35,0.7117553711638833,-0.25611771331671296
STATE_FAST_R15,6,origins_2019_2021,fuel,35,0.4454614845192564,-0.19177110871722122
STATE_FAST_R15,6,origins_2019_2021,administered,35,0.810480901983871,-0.2478043010813112
STATE_FAST_R15,6,origins_2019_2021,alcohol_tobacco,35,0.22178964856591413,-0.14955764760108753
STATE_FAST_R15,6,origins_2019_2021,wedge,35,0.17618956479812925,0.044212803658893206
STATE_FAST_R15,6,origins_2019_2021,total,35,2.480514350892665,-1.4065571743490022
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2022_2023,core,24,0.9587738898370648,0.445952903394591
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2022_2023,food,24,0.9333693507058016,-0.36710702149203955
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2022_2023,fuel,24,0.3687668153104455,0.04851592862381288
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2022_2023,administered,24,2.2193410127625053,-1.2699670302344446
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2022_2023,alcohol_tobacco,24,0.08794813337075497,-0.04555860202116302
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2022_2023,wedge,24,0.23149572808836524,0.0312734269638314
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2022_2023,total,24,2.382626060681784,-1.1548828402024645
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2022_2023,core,24,1.010087862725592,0.5643399803137902
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2022_2023,food,24,0.9333693507058016,-0.36710702149203955
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2022_2023,fuel,24,0.3687668153104455,0.04851592862381288
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2022_2023,administered,24,2.2193410127625053,-1.2699670302344446
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2022_2023,alcohol_tobacco,24,0.08794813337075497,-0.04555860202116302
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2022_2023,wedge,24,0.23149572808836524,0.03127342696383146
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2022_2023,total,24,2.3650234844827946,-1.0364957632832652
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2022_2023,core,24,1.091237801379075,0.6828317045231872
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2022_2023,food,24,0.9333693507058016,-0.36710702149203955
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2022_2023,fuel,24,0.3687668153104455,0.04851592862381288
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2022_2023,administered,24,2.2193410127625053,-1.2699670302344446
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2022_2023,alcohol_tobacco,24,0.08794813337075497,-0.04555860202116302
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2022_2023,wedge,24,0.23149572808836533,0.03127342696383142
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2022_2023,total,24,2.3619916636479714,-0.9180040390738681
CORE_LEVELPHASE_PANEL_R29B,6,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
CORE_LEVELPHASE_PANEL_R29B,6,origins_2022_2023,core,24,1.161146474903445,-0.34742898488128665
CORE_LEVELPHASE_PANEL_R29B,6,origins_2022_2023,food,24,0.9333693507058016,-0.36710702149203955
CORE_LEVELPHASE_PANEL_R29B,6,origins_2022_2023,fuel,24,0.3687668153104455,0.04851592862381288
CORE_LEVELPHASE_PANEL_R29B,6,origins_2022_2023,administered,24,2.2193410127625053,-1.2699670302344446
CORE_LEVELPHASE_PANEL_R29B,6,origins_2022_2023,alcohol_tobacco,24,0.08794813337075497,-0.04555860202116302
CORE_LEVELPHASE_PANEL_R29B,6,origins_2022_2023,wedge,24,0.2314957280883653,0.03127342696383136
CORE_LEVELPHASE_PANEL_R29B,6,origins_2022_2023,total,24,3.256774675100975,-1.9482647284783419
FOOD_ECM_R27,6,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
FOOD_ECM_R27,6,origins_2022_2023,core,24,1.1962570381421778,0.8014281846583361
FOOD_ECM_R27,6,origins_2022_2023,food,24,0.9333693507058016,-0.36710702149203955
FOOD_ECM_R27,6,origins_2022_2023,fuel,24,0.3687668153104455,0.04851592862381288
FOOD_ECM_R27,6,origins_2022_2023,administered,24,2.2193410127625053,-1.2699670302344446
FOOD_ECM_R27,6,origins_2022_2023,alcohol_tobacco,24,0.08794813337075497,-0.04555860202116302
FOOD_ECM_R27,6,origins_2022_2023,wedge,24,0.2314957280883653,0.031273426963831445
FOOD_ECM_R27,6,origins_2022_2023,total,24,2.373631896276583,-0.7994075589387192
STATE_FAST_R15,6,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
STATE_FAST_R15,6,origins_2022_2023,core,24,1.1962570381421778,0.8014281846583361
STATE_FAST_R15,6,origins_2022_2023,food,24,1.023356426584275,-0.10744167939070785
STATE_FAST_R15,6,origins_2022_2023,fuel,24,0.3687668153104455,0.04851592862381288
STATE_FAST_R15,6,origins_2022_2023,administered,24,2.2193410127625053,-1.2699670302344446
STATE_FAST_R15,6,origins_2022_2023,alcohol_tobacco,24,0.08794813337075497,-0.04555860202116302
STATE_FAST_R15,6,origins_2022_2023,wedge,24,0.23149572808836524,0.03127342696383136
STATE_FAST_R15,6,origins_2022_2023,total,24,2.4027890328170565,-0.5397422168373877
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2024plus,h0,31,0.21178431503588868,-0.0012461065683434095
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2024plus,core,25,0.1880694784067411,-0.11978038794792666
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2024plus,food,25,0.324121107835153,0.03897903564970842
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2024plus,fuel,25,0.3736940842149122,-0.048200420432578266
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2024plus,administered,25,0.20552794603025987,0.1395699104118094
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2024plus,alcohol_tobacco,25,0.08457821028566413,0.039996569750089146
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2024plus,wedge,25,0.10949369302043226,-0.075094700286602
CORE_LEVELPHASE_FIXED040_R29B,6,origins_2024plus,total,25,0.4073408785548147,-0.044061858199703055
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2024plus,h0,31,0.21178431503588868,-0.0012461065683434095
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2024plus,core,25,0.18652323526685693,-0.09010864057435773
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2024plus,food,25,0.324121107835153,0.03897903564970842
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2024plus,fuel,25,0.3736940842149122,-0.048200420432578266
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2024plus,administered,25,0.20552794603025987,0.1395699104118094
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2024plus,alcohol_tobacco,25,0.08457821028566413,0.039996569750089146
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2024plus,wedge,25,0.10949369302043228,-0.07509470028660199
CORE_LEVELPHASE_FIXED060_R29B,6,origins_2024plus,total,25,0.4191813951297533,-0.014390110826134162
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2024plus,h0,31,0.21178431503588868,-0.0012461065683434095
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2024plus,core,25,0.19441996770572212,-0.0604312913396314
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2024plus,food,25,0.324121107835153,0.03897903564970842
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2024plus,fuel,25,0.3736940842149122,-0.048200420432578266
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2024plus,administered,25,0.20552794603025987,0.1395699104118094
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2024plus,alcohol_tobacco,25,0.08457821028566413,0.039996569750089146
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2024plus,wedge,25,0.10949369302043226,-0.07509470028660199
CORE_LEVELPHASE_FIXED080_R29B,6,origins_2024plus,total,25,0.4348425479124868,0.015287238408592195
CORE_LEVELPHASE_PANEL_R29B,6,origins_2024plus,h0,31,0.21178431503588868,-0.0012461065683434095
CORE_LEVELPHASE_PANEL_R29B,6,origins_2024plus,core,25,0.18812502686523033,-0.11890669057431318
CORE_LEVELPHASE_PANEL_R29B,6,origins_2024plus,food,25,0.324121107835153,0.03897903564970842
CORE_LEVELPHASE_PANEL_R29B,6,origins_2024plus,fuel,25,0.3736940842149122,-0.048200420432578266
CORE_LEVELPHASE_PANEL_R29B,6,origins_2024plus,administered,25,0.20552794603025987,0.1395699104118094
CORE_LEVELPHASE_PANEL_R29B,6,origins_2024plus,alcohol_tobacco,25,0.08457821028566413,0.039996569750089146
CORE_LEVELPHASE_PANEL_R29B,6,origins_2024plus,wedge,25,0.10949369302043233,-0.07509470028660202
CORE_LEVELPHASE_PANEL_R29B,6,origins_2024plus,total,25,0.4079474357835589,-0.043188160826089596
FOOD_ECM_R27,6,origins_2024plus,h0,31,0.21178431503588868,-0.0012461065683434095
FOOD_ECM_R27,6,origins_2024plus,core,25,0.2107055521431047,-0.03074833916862503
FOOD_ECM_R27,6,origins_2024plus,food,25,0.324121107835153,0.03897903564970842
FOOD_ECM_R27,6,origins_2024plus,fuel,25,0.3736940842149122,-0.048200420432578266
FOOD_ECM_R27,6,origins_2024plus,administered,25,0.20552794603025987,0.1395699104118094
FOOD_ECM_R27,6,origins_2024plus,alcohol_tobacco,25,0.08457821028566413,0.039996569750089146
FOOD_ECM_R27,6,origins_2024plus,wedge,25,0.10949369302043228,-0.07509470028660199
FOOD_ECM_R27,6,origins_2024plus,total,25,0.4539313509836665,0.04497019057959857
STATE_FAST_R15,6,origins_2024plus,h0,31,0.21178431503588868,-0.0012461065683434095
STATE_FAST_R15,6,origins_2024plus,core,25,0.2107055521431047,-0.03074833916862503
STATE_FAST_R15,6,origins_2024plus,food,25,0.43168641328657426,0.19161488533312393
STATE_FAST_R15,6,origins_2024plus,fuel,25,0.3736940842149122,-0.048200420432578266
STATE_FAST_R15,6,origins_2024plus,administered,25,0.20552794603025987,0.1395699104118094
STATE_FAST_R15,6,origins_2024plus,alcohol_tobacco,25,0.08457821028566413,0.039996569750089146
STATE_FAST_R15,6,origins_2024plus,wedge,25,0.1094936930204323,-0.07509470028660202
STATE_FAST_R15,6,origins_2024plus,total,25,0.5241215938328655,0.1976060402630141
CORE_LEVELPHASE_FIXED040_R29B,12,full,h0,90,0.41880820829170357,-0.02026752116319163
CORE_LEVELPHASE_FIXED040_R29B,12,full,core,78,2.1594024178058966,-0.36277119994712403
CORE_LEVELPHASE_FIXED040_R29B,12,full,food,78,1.2621895210147998,-0.42537329413815644
CORE_LEVELPHASE_FIXED040_R29B,12,full,fuel,78,0.5916357090438338,-0.12469538613348437
CORE_LEVELPHASE_FIXED040_R29B,12,full,administered,78,1.9785601563886062,-1.0102809767663155
CORE_LEVELPHASE_FIXED040_R29B,12,full,alcohol_tobacco,78,0.2707858797374342,-0.14127618998500893
CORE_LEVELPHASE_FIXED040_R29B,12,full,wedge,78,0.24558046012937146,-0.0014709595279393762
CORE_LEVELPHASE_FIXED040_R29B,12,full,total,78,4.378472676912771,-2.0971649750556858
CORE_LEVELPHASE_FIXED060_R29B,12,full,h0,90,0.41880820829170357,-0.02026752116319163
CORE_LEVELPHASE_FIXED060_R29B,12,full,core,78,2.1922542346207123,-0.2406655835693631
CORE_LEVELPHASE_FIXED060_R29B,12,full,food,78,1.2621895210147998,-0.42537329413815644
CORE_LEVELPHASE_FIXED060_R29B,12,full,fuel,78,0.5916357090438338,-0.12469538613348437
CORE_LEVELPHASE_FIXED060_R29B,12,full,administered,78,1.9785601563886062,-1.0102809767663155
CORE_LEVELPHASE_FIXED060_R29B,12,full,alcohol_tobacco,78,0.2707858797374342,-0.14127618998500893
CORE_LEVELPHASE_FIXED060_R29B,12,full,wedge,78,0.24558046012937151,-0.0014709595279393198
CORE_LEVELPHASE_FIXED060_R29B,12,full,total,78,4.379827361103483,-1.9750593586779246
CORE_LEVELPHASE_FIXED080_R29B,12,full,h0,90,0.41880820829170357,-0.02026752116319163
CORE_LEVELPHASE_FIXED080_R29B,12,full,core,78,2.249322347989483,-0.11847606620139196
CORE_LEVELPHASE_FIXED080_R29B,12,full,food,78,1.2621895210147998,-0.42537329413815644
CORE_LEVELPHASE_FIXED080_R29B,12,full,fuel,78,0.5916357090438338,-0.12469538613348437
CORE_LEVELPHASE_FIXED080_R29B,12,full,administered,78,1.9785601563886062,-1.0102809767663155
CORE_LEVELPHASE_FIXED080_R29B,12,full,alcohol_tobacco,78,0.2707858797374342,-0.14127618998500893
CORE_LEVELPHASE_FIXED080_R29B,12,full,wedge,78,0.2455804601293715,-0.0014709595279393153
CORE_LEVELPHASE_FIXED080_R29B,12,full,total,78,4.39375861115179,-1.8528698413099534
CORE_LEVELPHASE_PANEL_R29B,12,full,h0,90,0.41880820829170357,-0.02026752116319163
CORE_LEVELPHASE_PANEL_R29B,12,full,core,78,2.19772824837107,-0.9046872437724246
CORE_LEVELPHASE_PANEL_R29B,12,full,food,78,1.2621895210147998,-0.42537329413815644
CORE_LEVELPHASE_PANEL_R29B,12,full,fuel,78,0.5916357090438338,-0.12469538613348437
CORE_LEVELPHASE_PANEL_R29B,12,full,administered,78,1.9785601563886062,-1.0102809767663155
CORE_LEVELPHASE_PANEL_R29B,12,full,alcohol_tobacco,78,0.2707858797374342,-0.14127618998500893
CORE_LEVELPHASE_PANEL_R29B,12,full,wedge,78,0.24558046012937151,-0.0014709595279393923
CORE_LEVELPHASE_PANEL_R29B,12,full,total,78,5.052516093728282,-2.639081018880987
FOOD_ECM_R27,12,full,h0,90,0.41880820829170357,-0.02026752116319163
FOOD_ECM_R27,12,full,core,78,2.32889340952806,0.0037974300985183394
FOOD_ECM_R27,12,full,food,78,1.2621895210147998,-0.42537329413815644
FOOD_ECM_R27,12,full,fuel,78,0.5916357090438338,-0.12469538613348437
FOOD_ECM_R27,12,full,administered,78,1.9785601563886062,-1.0102809767663155
FOOD_ECM_R27,12,full,alcohol_tobacco,78,0.2707858797374342,-0.14127618998500893
FOOD_ECM_R27,12,full,wedge,78,0.2455804601293715,-0.0014709595279393515
FOOD_ECM_R27,12,full,total,78,4.42018239091134,-1.7305963450100437
STATE_FAST_R15,12,full,h0,90,0.41880820829170357,-0.02026752116319163
STATE_FAST_R15,12,full,core,78,2.32889340952806,0.0037974300985183394
STATE_FAST_R15,12,full,food,78,1.4070492247850552,-0.22291415497362138
STATE_FAST_R15,12,full,fuel,78,0.5916357090438338,-0.12469538613348437
STATE_FAST_R15,12,full,administered,78,1.9785601563886062,-1.0102809767663155
STATE_FAST_R15,12,full,alcohol_tobacco,78,0.2707858797374342,-0.14127618998500893
STATE_FAST_R15,12,full,wedge,78,0.2455804601293715,-0.0014709595279393769
STATE_FAST_R15,12,full,total,78,4.515992309807793,-1.5281372058455085
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2019_2021,h0,35,0.2764060537776783,-0.05238939744512398
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2019_2021,core,35,2.5597916740829136,-1.804583450303028
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2019_2021,food,35,1.4591374296463255,-0.7947510680797166
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2019_2021,fuel,35,0.7564254160868802,-0.3902406384649057
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2019_2021,administered,35,1.625409010765725,-0.7466837397970512
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2019_2021,alcohol_tobacco,35,0.3839959083419885,-0.30904003595356794
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2019_2021,wedge,35,0.2685077609080819,0.10987695620581106
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2019_2021,total,35,5.943291171744652,-3.9878113738375816
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2019_2021,h0,35,0.2764060537776783,-0.05238939744512398
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2019_2021,core,35,2.548835591525155,-1.734876006601482
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2019_2021,food,35,1.4591374296463255,-0.7947510680797166
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2019_2021,fuel,35,0.7564254160868802,-0.3902406384649057
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2019_2021,administered,35,1.625409010765725,-0.7466837397970512
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2019_2021,alcohol_tobacco,35,0.3839959083419885,-0.30904003595356794
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2019_2021,wedge,35,0.26850776090808204,0.10987695620581113
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2019_2021,total,35,5.933999502299484,-3.918103930136035
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2019_2021,h0,35,0.2764060537776783,-0.05238939744512398
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2019_2021,core,35,2.5452332763171843,-1.6651389667528735
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2019_2021,food,35,1.4591374296463255,-0.7947510680797166
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2019_2021,fuel,35,0.7564254160868802,-0.3902406384649057
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2019_2021,administered,35,1.625409010765725,-0.7466837397970512
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2019_2021,alcohol_tobacco,35,0.3839959083419885,-0.30904003595356794
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2019_2021,wedge,35,0.2685077609080819,0.10987695620581112
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2019_2021,total,35,5.9278650293522315,-3.8483668902874277
CORE_LEVELPHASE_PANEL_R29B,12,origins_2019_2021,h0,35,0.2764060537776783,-0.05238939744512398
CORE_LEVELPHASE_PANEL_R29B,12,origins_2019_2021,core,35,3.020466542794513,-2.1556292217486295
CORE_LEVELPHASE_PANEL_R29B,12,origins_2019_2021,food,35,1.4591374296463255,-0.7947510680797166
CORE_LEVELPHASE_PANEL_R29B,12,origins_2019_2021,fuel,35,0.7564254160868802,-0.3902406384649057
CORE_LEVELPHASE_PANEL_R29B,12,origins_2019_2021,administered,35,1.625409010765725,-0.7466837397970512
CORE_LEVELPHASE_PANEL_R29B,12,origins_2019_2021,alcohol_tobacco,35,0.3839959083419885,-0.30904003595356794
CORE_LEVELPHASE_PANEL_R29B,12,origins_2019_2021,wedge,35,0.2685077609080819,0.10987695620581107
CORE_LEVELPHASE_PANEL_R29B,12,origins_2019_2021,total,35,6.497666832337533,-4.338857145283185
FOOD_ECM_R27,12,origins_2019_2021,h0,35,0.2764060537776783,-0.05238939744512398
FOOD_ECM_R27,12,origins_2019_2021,core,35,2.5490263109452123,-1.595372316637981
FOOD_ECM_R27,12,origins_2019_2021,food,35,1.4591374296463255,-0.7947510680797166
FOOD_ECM_R27,12,origins_2019_2021,fuel,35,0.7564254160868802,-0.3902406384649057
FOOD_ECM_R27,12,origins_2019_2021,administered,35,1.625409010765725,-0.7466837397970512
FOOD_ECM_R27,12,origins_2019_2021,alcohol_tobacco,35,0.3839959083419885,-0.30904003595356794
FOOD_ECM_R27,12,origins_2019_2021,wedge,35,0.2685077609080819,0.1098769562058111
FOOD_ECM_R27,12,origins_2019_2021,total,35,5.924902034672501,-3.7786002401725356
STATE_FAST_R15,12,origins_2019_2021,h0,35,0.2764060537776783,-0.05238939744512398
STATE_FAST_R15,12,origins_2019_2021,core,35,2.5490263109452123,-1.595372316637981
STATE_FAST_R15,12,origins_2019_2021,food,35,1.5499749083019323,-0.8085675093908529
STATE_FAST_R15,12,origins_2019_2021,fuel,35,0.7564254160868802,-0.3902406384649057
STATE_FAST_R15,12,origins_2019_2021,administered,35,1.625409010765725,-0.7466837397970512
STATE_FAST_R15,12,origins_2019_2021,alcohol_tobacco,35,0.3839959083419885,-0.30904003595356794
STATE_FAST_R15,12,origins_2019_2021,wedge,35,0.268507760908082,0.1098769562058111
STATE_FAST_R15,12,origins_2019_2021,total,35,5.981962309362318,-3.7924166814836715
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2022_2023,core,24,2.3548372562408084,1.619780402199689
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2022_2023,food,24,1.3623279835795612,-0.28667547965713125
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2022_2023,fuel,24,0.3839846011691301,0.1603980129951715
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2022_2023,administered,24,2.964345204574104,-2.401864160556124
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2022_2023,alcohol_tobacco,24,0.11971180766786062,-0.07201593459596266
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2022_2023,wedge,24,0.2469678370530994,-0.02649307104368791
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2022_2023,total,24,3.245759843591085,-1.004862676095098
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2022_2023,core,24,2.468878490148687,1.864842891902579
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2022_2023,food,24,1.3623279835795612,-0.28667547965713125
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2022_2023,fuel,24,0.3839846011691301,0.1603980129951715
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2022_2023,administered,24,2.964345204574104,-2.401864160556124
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2022_2023,alcohol_tobacco,24,0.11971180766786062,-0.07201593459596266
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2022_2023,wedge,24,0.2469678370530994,-0.026493071043687866
CORE_LEVELPHASE_FIXED060_R29B,12,origins_2022_2023,total,24,3.27228120089118,-0.7598001863922081
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2022_2023,core,24,2.6339181442906057,2.110125339969477
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2022_2023,food,24,1.3623279835795612,-0.28667547965713125
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2022_2023,fuel,24,0.3839846011691301,0.1603980129951715
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2022_2023,administered,24,2.964345204574104,-2.401864160556124
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2022_2023,alcohol_tobacco,24,0.11971180766786062,-0.07201593459596266
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2022_2023,wedge,24,0.24696783705309946,-0.02649307104368789
CORE_LEVELPHASE_FIXED080_R29B,12,origins_2022_2023,total,24,3.342498847178357,-0.5145177383253098
CORE_LEVELPHASE_PANEL_R29B,12,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
CORE_LEVELPHASE_PANEL_R29B,12,origins_2022_2023,core,24,1.5304170468149172,0.3461158304390637
CORE_LEVELPHASE_PANEL_R29B,12,origins_2022_2023,food,24,1.3623279835795612,-0.28667547965713125
CORE_LEVELPHASE_PANEL_R29B,12,origins_2022_2023,fuel,24,0.3839846011691301,0.1603980129951715
CORE_LEVELPHASE_PANEL_R29B,12,origins_2022_2023,administered,24,2.964345204574104,-2.401864160556124
CORE_LEVELPHASE_PANEL_R29B,12,origins_2022_2023,alcohol_tobacco,24,0.11971180766786062,-0.07201593459596266
CORE_LEVELPHASE_PANEL_R29B,12,origins_2022_2023,wedge,24,0.24696783705309946,-0.02649307104368799
CORE_LEVELPHASE_PANEL_R29B,12,origins_2022_2023,total,24,4.596470932222476,-2.2785272478557235
FOOD_ECM_R27,12,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
FOOD_ECM_R27,12,origins_2022_2023,core,24,2.841244058523959,2.355627977209377
FOOD_ECM_R27,12,origins_2022_2023,food,24,1.3623279835795612,-0.28667547965713125
FOOD_ECM_R27,12,origins_2022_2023,fuel,24,0.3839846011691301,0.1603980129951715
FOOD_ECM_R27,12,origins_2022_2023,administered,24,2.964345204574104,-2.401864160556124
FOOD_ECM_R27,12,origins_2022_2023,alcohol_tobacco,24,0.11971180766786062,-0.07201593459596266
FOOD_ECM_R27,12,origins_2022_2023,wedge,24,0.2469678370530995,-0.026493071043687953
FOOD_ECM_R27,12,origins_2022_2023,total,24,3.4538814574891643,-0.26901510108541027
STATE_FAST_R15,12,origins_2022_2023,h0,24,0.6988558259517414,0.0020075545629474286
STATE_FAST_R15,12,origins_2022_2023,core,24,2.841244058523959,2.355627977209377
STATE_FAST_R15,12,origins_2022_2023,food,24,1.5847340594270993,0.13698371078562688
STATE_FAST_R15,12,origins_2022_2023,fuel,24,0.3839846011691301,0.1603980129951715
STATE_FAST_R15,12,origins_2022_2023,administered,24,2.964345204574104,-2.401864160556124
STATE_FAST_R15,12,origins_2022_2023,alcohol_tobacco,24,0.11971180766786062,-0.07201593459596266
STATE_FAST_R15,12,origins_2022_2023,wedge,24,0.24696783705309935,-0.026493071043687973
STATE_FAST_R15,12,origins_2022_2023,total,24,3.67497207829852,0.15464408935734783
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2024plus,h0,31,0.21178431503588868,-0.0012461065683434095
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2024plus,core,19,0.26062606428037993,-0.21107697305590667
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2024plus,food,19,0.5233080000681186,0.07986220798868608
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2024plus,fuel,19,0.44352771377331396,0.004348942946095073
CORE_LEVELPHASE_FIXED040_R29B,12,origins_2024plus,administered,19,0.3229793195337562,0.26193445044585156
