model,origin,target,h,block,annual_forecast,annual_actual,annual_oracle,annual_error,annual_block_error,annual_other_error,block_squared_error,other_squared_error,cross_term,headline_squared_error,oracle_mse_gain
STABLE_LOCAL_CORE_R14B,2021-07,2022-01,6,all_components,3.6894741893271825,9.876543209876534,9.544590055919773,-6.187069020549352,-5.855115866592591,-0.3319531539567606,34.28238181122431,0.11019289642184081,3.8872483573953645,38.27982306504151,38.16963016861967
STABLE_LOCAL_CORE_R14B,2021-07,2022-02,7,all_components,3.8071251971455675,11.091549295774657,10.727238144041031,-7.284424098629089,-6.920112946895464,-0.3643111517336255,47.88796319779022,0.1327226152774807,5.042148635620519,53.06283444868822,52.93011183341074
STABLE_LOCAL_CORE_R14B,2021-07,2022-03,8,all_components,3.678188433495329,12.741652021089633,12.381411402353756,-9.063463587594304,-8.703222968858427,-0.36024061873587776,75.74609004566489,0.12977330338720805,6.270508854595725,82.14637220364781,82.0165989002606
STABLE_LOCAL_CORE_R14B,2021-07,2022-04,9,all_components,3.429144460437101,14.160839160839142,13.741565946291196,-10.731694700402041,-10.312421485854095,-0.4192732145479461,106.34603690190518,0.17579002843736802,8.647444212294706,115.16927114263726,114.9934811141999
STABLE_LOCAL_CORE_R14B,2021-07,2022-05,10,all_components,3.529172406346045,15.968586387434561,15.513888207807625,-12.439413981088517,-11.98471580146158,-0.45469817962693604,143.63341284180288,0.20675043455604938,10.898856916541511,154.73902019290048,154.53226975834443
STABLE_LOCAL_CORE_R14B,2021-07,2022-06,11,all_components,3.2286005679032117,17.18749999999999,16.770954680096686,-13.958899432096779,-13.542354112193475,-0.4165453199033031,183.39535490004354,0.17351000353334514,11.282008451814887,194.85087335539177,194.67736335185842
STABLE_LOCAL_CORE_R14B,2021-07,2022-07,12,all_components,2.8600460596633246,17.525773195876276,17.471643369108723,-14.66572713621295,-14.611597309445397,-0.054129826767553624,213.49877593339195,0.002930038145885365,1.5818464623150639,215.0835524338529,215.08062239570702
STABLE_LOCAL_CORE_R14B,2021-08,2021-09,1,noncore,4.038745814891287,4.915102770330666,4.007485448554073,-0.8763569554393786,0.03126036633721441,-0.907617321776593,0.0009772105035368477,0.8237692027889156,-0.056744899945475415,0.7680015133469771,-0.05576768944193855
STABLE_LOCAL_CORE_R14B,2021-08,2021-10,2,noncore,4.243370013126464,5.798394290811807,4.5067793398218825,-1.5550242776853427,-0.2634093266954185,-1.2916149509899242,0.06938447339013372,1.6682691816207043,0.6804468491799838,2.418100504190822,0.7498313225701176
STABLE_LOCAL_CORE_R14B,2021-08,2021-11,3,noncore,4.350181196621077,5.976806422836778,4.025695288533509,-1.626625226215701,0.32448590808756794,-1.951111134303269,0.1052911045474136,3.806834658402189,-1.266216136388322,2.6459096265612807,-1.1609250318409083
STABLE_LOCAL_CORE_R14B,2021-08,2021-12,4,noncore,4.676686191027883,6.613047363717604,4.34787499154751,-1.936361172689721,0.3288111994803735,-2.2651723721700945,0.10811680490372198,5.131005875642693,-1.4896280894461036,3.7494945911003112,-1.3815112845423814
STABLE_LOCAL_CORE_R14B,2021-08,2022-01,5,noncore,4.290901330283277,9.876543209876534,6.915626559561938,-5.585641879593257,-2.6247252292786607,-2.960916650314596,6.889182529211918,8.767027410110208,15.543185267743965,31.19939520706609,22.43236779695588
STABLE_LOCAL_CORE_R14B,2021-08,2022-02,6,noncore,4.420580329171537,11.091549295774657,7.792240369758201,-6.6709689666031196,-3.3716600405866632,-3.2993089260164563,11.36809142928886,10.885439389291863,22.24829613480117,44.501826953381894,33.61638756409003
STABLE_LOCAL_CORE_R14B,2021-08,2022-03,7,noncore,4.30170509300137,12.741652021089633,8.992527084865925,-8.439946928088263,-4.690821991864555,-3.7491249362237085,22.00381095936015,14.055937787414425,35.17295540217194,71.23270414894651,57.17676636153209
STABLE_LOCAL_CORE_R14B,2021-08,2022-04,8,noncore,4.063272815469535,14.160839160839142,9.683231663155192,-10.097566345369607,-5.619958847685657,-4.47760749768395,31.5839374496803,20.048968903315522,50.3279397461451,101.96084609914092,81.9118771958254
STABLE_LOCAL_CORE_R14B,2021-08,2022-05,9,noncore,4.174637206885445,15.968586387434561,10.710086111084912,-11.793949180549117,-6.535448904199467,-5.258500276349649,42.712092379402016,27.65182515636933,68.73331973760381,139.09723727337519,111.44541211700586
STABLE_LOCAL_CORE_R14B,2021-08,2022-06,10,noncore,3.8835071030873434,17.18749999999999,11.228846588809269,-13.303992896912646,-7.345339485721926,-5.958653411190721,53.95401216050565,35.50555047469481,87.5366643659017,176.99622700110214,141.49067652640733
STABLE_LOCAL_CORE_R14B,2021-08,2022-07,11,noncore,3.1974429940480795,17.525773195876276,10.963605893792035,-14.328330201828196,-7.766162899743955,-6.562167302084241,60.31328618535944,43.062039700543565,101.92572048671903,205.30104637262204,162.23900667207846
STABLE_LOCAL_CORE_R14B,2021-08,2022-08,12,noncore,3.0170861805683526,17.235494880546053,10.789770068558289,-14.2184086999777,-7.7726838879899365,-6.445724811987764,60.414614822618354,41.5473683518747,100.20116278510852,202.16314595960156,160.61577760772687
STABLE_LOCAL_CORE_R14B,2021-08,2021-09,1,all_components,4.038745814891287,4.915102770330666,4.350952894586143,-0.8763569554393786,-0.31220707969485595,-0.5641498757445227,0.09747326061159013,0.3182650823025604,0.35226317043282657,0.7680015133469771,0.4497364310444167
STABLE_LOCAL_CORE_R14B,2021-08,2021-10,2,all_components,4.243370013126464,5.798394290811807,5.301219866990181,-1.5550242776853427,-1.0578498538637167,-0.497174423821626,1.1190463133194868,0.24718240770236583,1.0518717831689692,2.418100504190822,2.1709180964884562
STABLE_LOCAL_CORE_R14B,2021-08,2021-11,3,all_components,4.350181196621077,5.976806422836778,5.412473426151522,-1.626625226215701,-1.0622922295304456,-0.5643329966852555,1.1284647809207649,0.31847173114776056,1.1989731144927551,2.6459096265612807,2.32743789541352
STABLE_LOCAL_CORE_R14B,2021-08,2021-12,4,all_components,4.676686191027883,6.613047363717604,6.061292671173756,-1.936361172689721,-1.3846064801458722,-0.5517546925438488,1.9171351048619416,0.3044332407441571,1.5279262454942129,3.7494945911003112,3.4450613503561542
STABLE_LOCAL_CORE_R14B,2021-08,2022-01,5,all_components,4.290901330283277,9.876543209876534,9.35438655164546,-5.585641879593257,-5.063485221362183,-0.5221566582310739,25.638882586953233,0.27264757573504256,5.287865044377814,31.19939520706609,30.926747631331047
STABLE_LOCAL_CORE_R14B,2021-08,2022-02,6,all_components,4.420580329171537,11.091549295774657,10.522829557488942,-6.6709689666031196,-6.102249228317405,-0.568719738285715,37.23744564450036,0.32344214071577215,6.9409391681657615,44.501826953381894,44.178384812666124
STABLE_LOCAL_CORE_R14B,2021-08,2022-03,7,all_components,4.30170509300137,12.741652021089633,12.162954241162769,-8.439946928088263,-7.861249148161399,-0.5786977799268644,61.79923816946832,0.33489112049228165,9.098574858985911,71.23270414894651,70.89781302845422
STABLE_LOCAL_CORE_R14B,2021-08,2022-04,8,all_components,4.063272815469535,14.160839160839142,13.504850793800543,-10.097566345369607,-9.441577978331008,-0.6559883670385993,89.14339472090504,0.4303207376899681,12.387130640545916,101.96084609914092,101.53052536145096
STABLE_LOCAL_CORE_R14B,2021-08,2022-05,9,all_components,4.174637206885445,15.968586387434561,15.274325426522061,-11.793949180549117,-11.099688219636615,-0.6942609609124997,123.20307857313985,0.4819982818471474,15.412160418388138,139.09723727337519,138.61523899152803
STABLE_LOCAL_CORE_R14B,2021-08,2022-06,10,all_components,3.8835071030873434,17.18749999999999,16.528177016651934,-13.303992896912646,-12.644669913564591,-0.659322983348055,159.88767722300557,0.43470679637097953,16.673842981725596,176.99622700110214,176.56152020473115
STABLE_LOCAL_CORE_R14B,2021-08,2022-07,11,all_components,3.1974429940480795,17.525773195876276,16.782338128256935,-14.328330201828196,-13.584895134208855,-0.7434350676193411,184.54937580745144,0.5526956997661743,20.198974865404434,205.30104637262204,204.74835067285588
STABLE_LOCAL_CORE_R14B,2021-08,2022-08,12,all_components,3.0170861805683526,17.235494880546053,17.048364421506225,-14.2184086999777,-14.031278240937873,-0.18713045903982817,196.8767690746166,0.03501780870045681,5.251359076284514,202.16314595960156,202.12812815090112
STABLE_LOCAL_CORE_R14B,2021-09,2021-10,1,noncore,4.86365051151885,5.798394290811807,5.155938885014506,-0.9347437792929565,-0.29228837349565584,-0.6424554057973006,0.085432493280736,0.4127489484381742,0.3755644912079691,0.8737459329268793,0.4609969844887051
STABLE_LOCAL_CORE_R14B,2021-09,2021-11,2,noncore,5.019452815884435,5.976806422836778,4.707504604161259,-0.957353606952343,0.311948211723176,-1.269301818675519,0.09731168679728744,1.61112710689298,-0.7919128649456063,0.9165259287446611,-0.6946011781483189
STABLE_LOCAL_CORE_R14B,2021-09,2021-12,3,noncore,5.388643096519886,6.613047363717604,5.077050442530697,-1.224404267197718,0.3115926539891891,-1.5359969211869071,0.09708998202002653,2.3592865418956577,-0.9572107143837034,1.4991658095319809,-0.8601207323636768
STABLE_LOCAL_CORE_R14B,2021-09,2022-01,4,noncore,5.047158225917732,9.876543209876534,7.736383026283752,-4.829384983958802,-2.68922480036602,-2.1401601835927817,7.23193002690366,4.580285611435889,11.510743684947206,23.322959323286756,18.742673711850866
STABLE_LOCAL_CORE_R14B,2021-09,2022-02,5,noncore,5.221081555390385,11.091549295774657,8.670113631992884,-5.870467740384272,-3.4490320766024984,-2.4214356637817733,11.895822265432942,5.863350673834277,16.7032185516252,34.462391490892415,28.59904081705814
STABLE_LOCAL_CORE_R14B,2021-09,2022-03,6,noncore,5.145944889004364,12.741652021089633,9.930914779408626,-7.595707132085269,-4.784969890404262,-2.8107372416810072,22.895936852075373,7.900243841772557,26.898586142563094,57.69476683641102,49.79452299463846
STABLE_LOCAL_CORE_R14B,2021-09,2022-04,7,noncore,4.95075163656614,14.160839160839142,10.680548828658,-9.210087524273003,-5.729797192091861,-3.4802903321811414,32.83057586250378,12.11242079627352,39.88271554599191,84.82571220476922,72.71329140849569
STABLE_LOCAL_CORE_R14B,2021-09,2022-05,8,noncore,5.108221223465812,15.968586387434561,11.766724673278357,-10.860365163968748,-6.658503449812545,-4.201861714156204,44.33566819116557,17.65564186489171,55.95622143868867,117.94753149474593,100.29188962985423
STABLE_LOCAL_CORE_R14B,2021-09,2022-06,9,noncore,4.859769435971731,17.18749999999999,12.34109726841007,-12.327730564028258,-7.48132783243834,-4.846402731589919,55.97026613641655,23.487619436762227,72.5150552860977,151.97294085927646,128.48532142251423
STABLE_LOCAL_CORE_R14B,2021-09,2022-07,10,noncore,4.211996962088037,17.525773195876276,12.122937925420892,-13.31377623378824,-7.910940963332855,-5.402835270455384,62.582986925337764,29.1906289596767,85.48302171837008,177.25663760338455,148.06600864370785
STABLE_LOCAL_CORE_R14B,2021-09,2022-08,11,noncore,3.648016291240625,17.235494880546053,11.50685711179869,-13.587478589305428,-7.858840820558065,-5.7286377687473635,61.761379042869756,32.81729068551877,90.0409046864449,184.61957441483344,151.80228372931467
STABLE_LOCAL_CORE_R14B,2021-09,2022-09,12,noncore,3.598010769399979,17.972742759795548,12.106527895480244,-14.374731990395569,-8.508517126080266,-5.866214864315303,72.39486368480118,34.41247683431381,99.82557927658675,206.63291979570175,172.22044296138796
STABLE_LOCAL_CORE_R14B,2021-09,2021-10,1,all_components,4.86365051151885,5.798394290811807,5.559439228766081,-0.9347437792929565,-0.6957887172472308,-0.2389550620457257,0.4841219390485469,0.05709952167727662,0.33252447220105585,0.8737459329268793,0.8166464112496027
STABLE_LOCAL_CORE_R14B,2021-09,2021-11,2,all_components,5.019452815884435,5.976806422836778,5.659082326025061,-0.957353606952343,-0.639629510140626,-0.317724096811717,0.40912591024273715,0.10094860169482131,0.40645141680710273,0.9165259287446611,0.8155773270498398
STABLE_LOCAL_CORE_R14B,2021-09,2021-12,3,all_components,5.388643096519886,6.613047363717604,6.308043440896186,-1.224404267197718,-0.9194003443762995,-0.3050039228214185,0.8452969932392581,0.09302739293645383,0.560841423356269,1.4991658095319809,1.406138416595527
STABLE_LOCAL_CORE_R14B,2021-09,2022-01,4,all_components,5.047158225917732,9.876543209876534,9.635463791466847,-4.829384983958802,-4.588305565549115,-0.2410794184096865,21.052547962848987,0.05811928598075269,2.2122920744570167,23.322959323286756,23.264840037306005
STABLE_LOCAL_CORE_R14B,2021-09,2022-02,5,all_components,5.221081555390385,11.091549295774657,10.80963449913355,-5.870467740384272,-5.5885529437431645,-0.2819147966411073,31.23192400502039,0.07947595256519688,3.1509915333068315,34.462391490892415,34.38291553832722
STABLE_LOCAL_CORE_R14B,2021-09,2022-03,6,all_components,5.145944889004364,12.741652021089633,12.45648040728842,-7.595707132085269,-7.310535518284056,-0.2851716138012126,53.443929564092734,0.08132284931798794,4.1695144230002965,57.69476683641102,57.613443987093035
STABLE_LOCAL_CORE_R14B,2021-09,2022-04,7,all_components,4.95075163656614,14.160839160839142,13.805389494854351,-9.210087524273003,-8.85463785828821,-0.355449665984791,78.40461160143083,0.12634446504869948,6.294756138289659,84.82571220476922,84.69936773972051
STABLE_LOCAL_CORE_R14B,2021-09,2022-05,8,all_components,5.108221223465812,15.968586387434561,15.579360812608002,-10.860365163968748,-10.47113958914219,-0.3892255748265594,109.64476429530087,0.1514965480990656,8.151270651346024,117.94753149474593,117.79603494664687
STABLE_LOCAL_CORE_R14B,2021-09,2022-06,9,all_components,4.859769435971731,17.18749999999999,16.836666601526783,-12.327730564028258,-11.976897165555052,-0.35083339847320616,143.44606571428062,0.12308407348425945,8.403791071511577,151.97294085927646,151.8498567857922
STABLE_LOCAL_CORE_R14B,2021-09,2022-07,10,all_components,4.211996962088037,17.525773195876276,17.091034521224028,-13.31377623378824,-12.879037559135991,-0.43473867465224814,165.86960844963554,0.18899771523839326,11.198031438510611,177.25663760338455,177.06763988814615
STABLE_LOCAL_CORE_R14B,2021-09,2022-08,11,all_components,3.648016291240625,17.235494880546053,16.808452723152953,-13.587478589305428,-13.160436431912329,-0.4270421573930996,173.1970870784053,0.18236500419095283,11.240122332237174,184.61957441483344,184.43720941064248
STABLE_LOCAL_CORE_R14B,2021-09,2022-09,12,all_components,3.598010769399979,17.972742759795548,17.8349856863846,-14.374731990395569,-14.23697491698462,-0.137757073410949,202.69145478684922,0.018977011274749593,3.9224879975777798,206.63291979570175,206.613942784427
STABLE_LOCAL_CORE_R14B,2021-10,2021-11,1,noncore,5.843310871368567,5.976806422836778,5.076257765948141,-0.13349555146821057,0.7670531054204259,-0.9005486568886365,0.588370466535119,0.8109878834239271,-1.3815372876972445,0.01782106226180166,-0.7931668211621254
STABLE_LOCAL_CORE_R14B,2021-10,2021-12,2,noncore,6.25311362935868,6.613047363717604,5.494634617534384,-0.3599337343589246,0.7584790118242957,-1.1184127461832203,0.57529041137796,1.2508470708250923,-1.6965851890734915,0.1295522931295609,-1.1212947776955313
STABLE_LOCAL_CORE_R14B,2021-10,2022-01,3,noncore,5.956210993818536,9.876543209876534,8.23343309708526,-3.9203322160579974,-2.277222103266724,-1.6431101127912733,5.185740507606523,2.6998108427569507,7.483453333898735,15.369004684262208,12.669193841505258
STABLE_LOCAL_CORE_R14B,2021-10,2022-02,4,noncore,6.175075191208915,11.091549295774657,9.223301469342983,-4.916474104565742,-3.0482262781340683,-1.8682478264316735,9.291683442707074,3.4903499409666727,11.389684237191766,24.171717620865515,20.68136767989884
STABLE_LOCAL_CORE_R14B,2021-10,2022-03,5,noncore,6.14728296512742,12.741652021089633,10.54270272228275,-6.594369055962213,-4.395419757155329,-2.198949298806884,19.319714841591413,4.835378018723286,19.33061038591727,43.48570324623197,38.65032522750869
STABLE_LOCAL_CORE_R14B,2021-10,2022-04,6,noncore,5.9976696669962815,14.160839160839142,11.35058818169712,-8.163169493842862,-5.352918514700838,-2.8102509791420225,28.65373662502703,7.897510565768696,30.086088994410982,66.63733618520672,58.73982561943802
STABLE_LOCAL_CORE_R14B,2021-10,2022-05,7,noncore,6.204170737749713,15.968586387434561,12.4952892155904,-9.764415649684848,-6.291118477840687,-3.4732971718441608,39.57817170222852,12.063793243940646,43.7018480336412,95.34381297981037,83.28001973586971
STABLE_LOCAL_CORE_R14B,2021-10,2022-06,8,noncore,6.000990293774738,17.18749999999999,13.125995793132345,-11.186509706225252,-7.1250054993576075,-4.061504206867644,50.76570336587615,16.49581642240357,57.87647961919205,125.13799940747177,108.64218298506819
STABLE_LOCAL_CORE_R14B,2021-10,2022-07,9,noncore,5.393555551572884,17.525773195876276,12.958278105935195,-12.132217644303392,-7.5647225543623104,-4.567495089941081,57.225027324477836,20.862011396635886,69.10366624763282,147.19070496874653,126.32869357211064
STABLE_LOCAL_CORE_R14B,2021-10,2022-08,10,noncore,4.870577897728638,17.235494880546053,12.389231655730974,-12.364916982817416,-7.518653758002336,-4.846263224815079,56.53015433272265,23.486267244195048,72.87475041504882,152.89117199196656,129.40490474777152
STABLE_LOCAL_CORE_R14B,2021-10,2022-09,11,noncore,4.565149116321314,17.972742759795548,12.742197165489207,-13.407593643474232,-8.177048049167894,-5.23054559430634,66.86411479840046,27.358607214117466,85.54084529601276,179.76356730853064,152.40496009441318
STABLE_LOCAL_CORE_R14B,2021-10,2022-10,12,noncore,4.290629434248962,15.092748735244498,10.35719354177963,-10.802119300995535,-6.0665641075306675,-4.735555193464869,36.80320007077936,22.42548299035209,57.45709833180884,116.68578139294027,94.26029840258818
STABLE_LOCAL_CORE_R14B,2021-10,2021-11,1,all_components,5.843310871368567,5.976806422836778,5.576472053051966,-0.13349555146821057,0.26683881831660106,-0.40033436978481163,0.07120295496060003,0.16026760763100228,-0.21364950032980068,0.01782106226180166,-0.14244654536920062
STABLE_LOCAL_CORE_R14B,2021-10,2021-12,2,all_components,6.25311362935868,6.613047363717604,6.22389013356155,-0.3599337343589246,0.029223495797129573,-0.3891572301560542,0.0008540127066048498,0.15144334978273213,-0.02274506935977607,0.1295522931295609,-0.02189105665317123
STABLE_LOCAL_CORE_R14B,2021-10,2022-01,3,all_components,5.956210993818536,9.876543209876534,9.568745371836537,-3.9203322160579974,-3.612534378018,-0.3077978380399973,13.0504046323619,0.09473950910209639,2.223860542798213,15.369004684262208,15.274265175160112
STABLE_LOCAL_CORE_R14B,2021-10,2022-02,4,all_components,6.175075191208915,11.091549295774657,10.744252381928655,-4.916474104565742,-4.56917719071974,-0.3472969138460016,20.87738020019354,0.12061514636695705,3.1737222743050184,24.171717620865515,24.051102474498556
STABLE_LOCAL_CORE_R14B,2021-10,2022-03,5,all_components,6.14728296512742,12.741652021089633,12.391982279646712,-6.594369055962213,-6.244699314519291,-0.34966974144292173,38.99626952875771,0.12226892808075973,4.367164789393502,43.48570324623197,43.363434318151214
STABLE_LOCAL_CORE_R14B,2021-10,2022-04,6,all_components,5.9976696669962815,14.160839160839142,13.742753117824893,-8.163169493842862,-7.745083450828612,-0.4180860430142488,59.98631766029924,0.17479593936331228,6.476222585544155,66.63733618520672,66.46254024584341
STABLE_LOCAL_CORE_R14B,2021-10,2022-05,7,all_components,6.204170737749713,15.968586387434561,15.515606141263083,-9.764415649684848,-9.31143540351337,-0.45298024617147803,86.7028292738022,0.20519110342157285,8.435792602586604,95.34381297981037,95.1386218763888
STABLE_LOCAL_CORE_R14B,2021-10,2022-06,8,all_components,6.000990293774738,17.18749999999999,16.77232099235889,-11.186509706225252,-10.771330698584151,-0.4151790076411004,116.02156501826134,0.1723736083858489,8.944060780824577,125.13799940747177,124.96562579908591
STABLE_LOCAL_CORE_R14B,2021-10,2022-07,9,all_components,5.393555551572884,17.525773195876276,17.026197983197218,-12.132217644303392,-11.632642431624333,-0.49957521267905847,135.3183699420269,0.2495753931233265,11.622759633596333,147.19070496874653,146.9411295756232
STABLE_LOCAL_CORE_R14B,2021-10,2022-08,10,all_components,4.870577897728638,17.235494880546053,16.7435028390599,-12.364916982817416,-11.872924941331263,-0.49199204148615294,140.96634666248596,0.24205616888571244,11.682769160594862,152.89117199196656,152.64911582308085
STABLE_LOCAL_CORE_R14B,2021-10,2022-09,11,all_components,4.565149116321314,17.972742759795548,17.442027441235204,-13.407593643474232,-12.87687832491389,-0.5307153185603433,165.81399539463712,0.2816587493546066,13.667913164538907,179.76356730853064,179.48190855917602
STABLE_LOCAL_CORE_R14B,2021-10,2022-10,12,all_components,4.290629434248962,15.092748735244498,15.28945636890463,-10.802119300995535,-10.998826934655668,0.19670763366013233,120.97419393850699,0.03869389314016883,-4.3271064387068865,116.68578139294027,116.64708749980011
STABLE_LOCAL_CORE_R14B,2021-11,2021-12,1,noncore,6.983279843334385,6.613047363717604,6.980667146722674,0.37023247961678063,0.0026126966117105965,0.36761978300507003,6.826183584844032e-06,0.1351443048566948,0.0019209579229102624,0.1370720889631899,0.0019277841064951062
STABLE_LOCAL_CORE_R14B,2021-11,2022-01,2,noncore,10.028684414718562,9.876543209876534,9.804921443610471,0.1521412048420281,0.22376297110809062,-0.07162176626606254,0.0500698672391202,0.005129677403070494,-0.032052598431406745,0.02314694621078395,0.018017268807713458
STABLE_LOCAL_CORE_R14B,2021-11,2022-02,3,noncore,10.30131976133102,11.091549295774657,10.847935914341742,-0.7902295344436361,-0.5466161530107208,-0.24361338143291533,0.2987892187322397,0.0593474796131791,0.26632601876158707,0.6244627171070058,0.5651152374938267
STABLE_LOCAL_CORE_R14B,2021-11,2022-03,4,noncore,10.312516954328583,12.741652021089633,12.22598961885135,-2.4291350667610505,-1.913472664522768,-0.5156624022382825,3.6613776378758613,0.26590771308215627,1.9734118216101957,5.900697172568213,5.634789459486057
STABLE_LOCAL_CORE_R14B,2021-11,2022-04,5,noncore,10.198518254434205,14.160839160839142,13.08633956417733,-3.962320906404937,-2.8878213097431242,-1.0744995966618127,8.339511917006494,1.1545493832263982,6.205925665100749,15.699986965333641,14.545437582107244
STABLE_LOCAL_CORE_R14B,2021-11,2022-05,6,noncore,10.452284042507962,15.968586387434561,14.288103531764582,-5.516302344926599,-3.83581948925662,-1.680482855669979,14.713511154160917,2.8240226282007272,12.89205777828105,30.429591560642695,27.60556893244197
STABLE_LOCAL_CORE_R14B,2021-11,2022-06,7,noncore,10.278808153061595,17.18749999999999,14.96851850638617,-6.908691846938394,-4.689710353324575,-2.2189814936138195,21.99338319807971,4.923878869000617,20.812760968872716,47.73002303595304,42.80614416695242
STABLE_LOCAL_CORE_R14B,2021-11,2022-07,8,noncore,9.684546553498242,17.525773195876276,14.837482831370622,-7.841226642378034,-5.15293627787238,-2.6882903645056544,26.552752283813255,7.226905083893945,27.705177889431898,61.484835257139096,54.25793017324515
STABLE_LOCAL_CORE_R14B,2021-11,2022-08,9,noncore,9.17743889581705,17.235494880546053,14.29818468711083,-8.058055984729004,-5.12074579129378,-2.9373101934352235,26.222037459052963,8.62779117245847,30.08243762151548,64.93226625302691,56.30447508056844
STABLE_LOCAL_CORE_R14B,2021-11,2022-09,10,noncore,8.896658459633743,17.972742759795548,14.69917458986735,-9.076084300161805,-5.802516130233608,-3.273568169928197,33.6691934416212,10.716248563167044,37.989864218855345,82.37530622364359,71.65905766047655
STABLE_LOCAL_CORE_R14B,2021-11,2022-10,11,noncore,8.334501656562272,15.092748735244498,11.989924339467848,-6.758247078682226,-3.6554226829055754,-3.1028243957766506,13.362114990700595,9.627519231026737,22.68426935478951,45.67390357651684,36.046384345490104
STABLE_LOCAL_CORE_R14B,2021-11,2022-11,12,noncore,7.842790632155258,16.24579124579122,12.561734444368852,-8.403000613635964,-4.7189438122135945,-3.6840568014223685,22.268430702828972,13.572274516106413,34.769714093830984,70.61041931276638,57.03814479665997
STABLE_LOCAL_CORE_R14B,2021-11,2021-12,1,all_components,6.983279843334385,6.613047363717604,7.172996247822458,0.37023247961678063,-0.18971640448807303,0.5599488841048537,0.035992314131882135,0.31354275281027083,-0.2124629779789631,0.1370720889631899,-0.17647066384708093
STABLE_LOCAL_CORE_R14B,2021-11,2022-01,2,all_components,10.028684414718562,9.876543209876534,10.557768484869111,0.1521412048420281,-0.5290840701505495,0.6812252749925776,0.27992995328707154,0.4640678752887129,-0.7208508823650005,0.02314694621078395,-0.44092092907792896
STABLE_LOCAL_CORE_R14B,2021-11,2022-02,3,all_components,10.30131976133102,11.091549295774657,11.744911365739453,-0.7902295344436361,-1.4435916044084323,0.6533620699647962,2.0839567203185116,0.4268819944686832,-1.886375997680189,0.6244627171070058,0.19758072263832266
STABLE_LOCAL_CORE_R14B,2021-11,2022-03,4,all_components,10.312516954328583,12.741652021089633,13.40845737161406,-2.4291350667610505,-3.095940417285478,0.6668053505244274,9.584847067381778,0.4446293754880044,-4.12877927030157,5.900697172568213,5.456067797080209
STABLE_LOCAL_CORE_R14B,2021-11,2022-04,5,all_components,10.198518254434205,14.160839160839142,14.772761978515492,-3.962320906404937,-4.5742437240812865,0.6119228176763496,20.923705647297037,0.374449534792963,-5.598168216756359,15.699986965333641,15.32553743054068
STABLE_LOCAL_CORE_R14B,2021-11,2022-05,6,all_components,10.452284042507962,15.968586387434561,16.561598299717247,-5.516302344926599,-6.1093142572092844,0.5930119122826856,37.32372069334063,0.35166312810916756,-7.2457922608071055,30.429591560642695,30.07792843253353
STABLE_LOCAL_CORE_R14B,2021-11,2022-06,7,all_components,10.278808153061595,17.18749999999999,17.829743975563535,-6.908691846938394,-7.550935822501939,0.6422439755635452,57.01663179554304,0.41247732414766763,-9.699086083737667,47.73002303595304,47.31754571180537
STABLE_LOCAL_CORE_R14B,2021-11,2022-07,8,all_components,9.684546553498242,17.525773195876276,18.085744551842783,-7.841226642378034,-8.401197998344541,0.5599713559665069,70.58012780738832,0.3135679195029684,-9.408860469752193,61.484835257139096,61.17126733763613
STABLE_LOCAL_CORE_R14B,2021-11,2022-08,9,all_components,9.17743889581705,17.235494880546053,17.800355029246738,-8.058055984729004,-8.622916133429689,0.564860148700685,74.35468264416201,0.31906698759016,-9.74148337872526,64.93226625302691,64.61319926543675
STABLE_LOCAL_CORE_R14B,2021-11,2022-09,10,all_components,8.896658459633743,17.972742759795548,18.508178614592634,-9.076084300161805,-9.61152015495889,0.5354358547970861,92.38131968918098,0.2866915546022863,-10.292705020139671,82.37530622364359,82.0886146690413
STABLE_LOCAL_CORE_R14B,2021-11,2022-10,11,all_components,8.334501656562272,15.092748735244498,15.967795938801235,-6.758247078682226,-7.633294282238962,0.8750472035567363,58.26718159926203,0.7657076084524642,-13.358985631197656,45.67390357651684,44.908195968064376
STABLE_LOCAL_CORE_R14B,2021-11,2022-11,12,all_components,7.842790632155258,16.24579124579122,16.621066384928614,-8.403000613635964,-8.778275752773357,0.3752751391373934,77.05812519172865,0.14083143005458998,-6.588537309016857,70.61041931276638,70.46958788271179
STABLE_LOCAL_CORE_R14B,2021-12,2022-01,1,noncore,10.05303009790509,9.876543209876534,9.655204380590737,0.17648688802855617,0.3978257173143529,-0.22133882928579673,0.15826530135667943,0.04899087734960707,-0.17610855706028236,0.031147621646004122,-0.017843255703602946
STABLE_LOCAL_CORE_R14B,2021-12,2022-02,2,noncore,10.406373299251586,11.091549295774657,10.728025047868057,-0.6851759965230713,-0.32165174861647117,-0.3635242479066001,0.10345984738803356,0.13214987881605925,0.23385642000729095,0.4694661462113838,0.3373162673953245
STABLE_LOCAL_CORE_R14B,2021-12,2022-03,3,noncore,10.487050466407595,12.741652021089633,12.135053121194057,-2.254601554682038,-1.6480026547864615,-0.6065988998955767,2.7159127501832248,0.3679622253545239,1.9993531948369148,5.083228170374664,4.71526594502014
STABLE_LOCAL_CORE_R14B,2021-12,2022-04,4,noncore,10.443370751322817,14.160839160839142,13.013771215361192,-3.717468409516325,-2.570400464038375,-1.14706794547795,6.606958545528694,1.3157648715430053,5.896847958680136,13.819571375751835,12.50380650420883
