month,model_input,mm_2015base,mm_bbg_2025base,official_1dp,band_2015base,band_2025base,level_2015base,level_2025base,gap_bbg_vs_model,within_rounding_band,series
2018-07,-1.8779342723004744,-1.8779342723004744,-1.851851851851849,-1.9,0.09484020280244031,0.14389747874018272,104.5,68.9,0.02608242044862541,True,Food (01)
2018-08,-0.0956937799043045,-0.0956937799043045,0.0,-0.1,0.09578546258345963,0.14524328249818444,104.4,68.9,0.0956937799043045,True,Food (01)
2018-09,0.8620689655172376,0.8620689655172376,0.8708272859216271,0.9,0.09542160666585478,0.14461588170985534,105.3,69.5,0.008758320404389508,True,Food (01)
2018-10,0.4748338081671521,0.47483380816715215,0.4316546762589857,0.5,0.09478726211934885,0.14367882827438322,105.8,69.8,-0.04317913190816641,True,Food (01)
2018-11,-1.2287334593572783,-1.2287334593572785,-1.2893982808022786,-1.2,0.09515111803695367,0.1443062290627123,104.5,68.9,-0.060664821445000294,True,Food (01)
2018-12,1.2440191387559807,1.2440191387559807,1.3062409288824295,1.2,0.09515111803695367,0.1443062290627123,105.8,69.8,0.062221790126448795,True,Food (01)
2019-01,0.945179584120992,0.945179584120992,0.8595988538682153,0.9,0.09411973137121375,0.14275779321518367,106.8,70.4,-0.08558073025277668,True,Food (01)
2019-02,0.7490636704119868,0.7490636704119868,0.8522727272727293,0.7,0.09332841214314568,0.14154536889698288,107.6,71.0,0.10320905686074244,True,Food (01)
2019-03,0.0,0.0,0.0,0.0,0.09298000929800093,0.14094432699083861,107.6,71.0,0.0,True,Food (01)
2019-04,-0.6505576208178376,-0.6505576208178376,-0.7042253521126751,-0.7,0.09328457647866821,0.14144448429030929,106.9,70.5,-0.053667731294837484,True,Food (01)
2019-05,1.9644527595883865,1.9644527595883865,1.9858156028368823,2.0,0.09268718311925012,0.140561743202684,109.0,71.9,0.0213628432484958,True,Food (01)
2019-06,0.3669724770642313,0.3669724770642313,0.4172461752433909,0.4,0.09161734837234414,0.1388894917078633,109.4,72.2,0.05027369817915961,True,Food (01)
2019-07,-0.5484460694698434,-0.5484460694698434,-0.5540166204986208,-0.5,0.09170174857701466,0.1389864804498951,108.8,71.8,-0.0055705510287773485,True,Food (01)
2019-08,-0.2757352941176405,-0.27573529411764053,-0.2785515320334331,-0.3,0.09208120697604172,0.13956761310649946,108.5,71.6,-0.0028162379157926076,True,Food (01)
2019-09,-0.552995391705069,-0.552995391705069,-0.5586592178770777,-0.6,0.09246488161994368,0.14015527082526114,107.9,71.2,-0.005663826172008779,True,Food (01)
2019-10,0.8341056533827551,0.8341056533827551,0.8426966292134797,0.8,0.09233769763240772,0.13996048001841327,108.8,71.8,0.008590975830724545,True,Food (01)
2019-11,1.194852941176472,1.194852941176472,1.1142061281337101,1.2,0.09141090517894165,0.13860439874458802,110.1,72.6,-0.08064681304276178,True,Food (01)
2019-12,0.7266121707538709,0.7266121707538709,0.688705234159781,0.7,0.0905398927825688,0.13736425727306478,110.9,73.1,-0.037906936594089835,True,Food (01)
2020-01,2.3444544634806164,2.3444544634806164,2.4623803009576006,2.3,0.08917827763468036,0.13524653687937133,113.5,74.9,0.11792583747698426,True,Food (01)
2020-02,0.0,0.0,0.0,0.0,0.08814455707360071,0.1336005344021376,113.5,74.9,0.0,True,Food (01)
2020-03,0.8810572687224738,0.8810572687224738,0.8010680907877044,0.9,0.08775947818730276,0.13306931955362017,114.5,75.5,-0.07998917793476945,True,Food (01)
2020-04,0.6113537117903967,0.6113537117903967,0.6622516556291425,0.6,0.08710882361923883,0.1321018370793453,115.2,76.0,0.050897943838745796,True,Food (01)
2020-05,0.607638888888884,0.607638888888884,0.6578947368421018,0.6,0.08658088162950467,0.1312350084023989,115.9,76.5,0.0502558479532178,True,Food (01)
2020-06,-0.5176876617773996,-0.5176876617773996,-0.5228758169934733,-0.5,0.08654320560003072,0.13114844326797842,115.3,76.1,-0.005188155216073742,True,Food (01)
2020-07,-1.4744145706851677,-1.4744145706851675,-1.4454664914586024,-1.5,0.08741741337299211,0.13245736035288044,113.6,75.0,0.028948079226565282,True,Food (01)
2020-08,-0.5281690140845008,-0.5281690140845008,-0.5333333333333412,-0.5,0.08830084037839542,0.1337802219140952,113.0,74.6,-0.005164319248840421,True,Food (01)
2020-09,-1.2389380530973493,-1.2389380530973493,-1.3404825737265424,-1.2,0.08909032429473301,0.13505004648329588,111.6,73.6,-0.10154452062919317,True,Food (01)
2020-10,0.6272401433691677,0.6272401433691677,0.6793478260869623,0.6,0.08936637919416524,0.13550290996171308,112.3,74.1,0.052107682717794646,True,Food (01)
2020-11,-0.0890471950133475,-0.08904719501334757,-0.13495276653170407,-0.1,0.08912657741431645,0.1351351968294361,112.2,74.0,-0.04590557151835657,True,Food (01)
2020-12,-1.2477718360071388,-1.2477718360071388,-1.216216216216226,-1.2,0.08972987443252092,0.13605952187573322,110.8,73.1,0.031555619790912814,True,Food (01)
2021-01,3.068592057761732,3.068592057761732,3.146374829001375,3.1,0.08894874175498754,0.13480327034187253,114.2,75.4,0.07778277123964283,True,Food (01)
2021-02,0.0,0.0,-0.13262599469496816,0.0,0.08760402978537013,0.1328021833878225,114.2,75.3,-0.13262599469496816,True,Food (01)
2021-03,0.0,0.0,0.0,0.0,0.08760402978537013,0.132890365448505,114.2,75.3,0.0,True,Food (01)
2021-04,0.7880910683012221,0.7880910683012221,0.7968127490040056,0.8,0.08726138038594886,0.13236476083895254,115.1,75.9,0.008721680702783452,True,Food (01)
2021-05,-0.6081668114682803,-0.6081668114682803,-0.6587615283267456,-0.6,0.08718476995325505,0.13227657877827007,114.4,75.4,-0.05059471685846528,True,Food (01)
2021-06,-0.2622377622377714,-0.2622377622377714,-0.13262599469496816,-0.3,0.08756582532803159,0.1328021833878225,114.1,75.3,0.12961176754280324,True,Food (01)
2021-07,0.3505696757230447,0.35056967572304476,0.26560424966799445,0.4,0.08752762051854274,0.13271423507680385,114.5,75.5,-0.08496542605505025,True,Food (01)
2021-08,0.2620087336244525,0.26200873362445254,0.26490066225166586,0.3,0.08726018439995775,0.13236290562419709,114.8,75.7,0.0028919286272133804,True,Food (01)
2021-09,-0.9581881533101022,-0.9581881533101022,-0.9247027741083214,-1.0,0.08756770538297931,0.13280499403215273,113.7,75.0,0.03348537920178085,True,Food (01)
2021-10,-0.3518029903254227,-0.3518029903254227,-0.40000000000000036,-0.4,0.08814483100879991,0.1336903771972116,113.3,74.7,-0.04819700967457763,True,Food (01)
2021-11,1.0591350397175736,1.0591350397175736,1.2048192771084265,1.1,0.08783731002577833,0.13316057329970926,114.5,75.6,0.1456842373908529,True,Food (01)
2021-12,0.698689956331866,0.698689956331866,0.6613756613756516,0.7,0.08707114758976488,0.13192755645537807,115.3,76.1,-0.03731429495621441,True,Food (01)
2022-01,4.4232437120555135,4.4232437120555135,4.336399474375829,4.4,0.0849294402533464,0.12875819186710563,120.4,79.4,-0.08684423767968408,True,Food (01)
2022-02,1.4119601328903553,1.4119601328903553,1.3853904282115748,1.4,0.08251230919241248,0.12516237625235804,122.1,80.5,-0.026569704678780504,True,Food (01)
2022-03,0.7371007371007376,0.7371007371007376,0.8695652173912993,0.7,0.08163375465791375,0.12376469849395363,123.0,81.2,0.13246448029056168,True,Food (01)
2022-04,3.577235772357734,3.577235772357734,3.4482758620689724,3.6,0.0799288144972923,0.12117355598148562,127.4,84.0,-0.12895991028876175,True,Food (01)
2022-05,3.375196232339084,3.375196232339084,3.4523809523809623,3.4,0.0772413677925267,0.11712978535692524,131.7,86.9,0.07718472004187849,True,Food (01)
2022-06,2.2019741837509432,2.2019741837509432,2.1864211737629313,2.2,0.07514039780094373,0.11390855206078149,134.6,88.8,-0.015553009988011901,True,Food (01)
2022-07,1.4858841010401136,1.4858841010401136,1.4639639639639546,1.5,0.0737775306733962,0.1118627366642945,136.6,90.1,-0.02192013707615903,True,Food (01)
2022-08,0.5124450951683901,0.5124450951683901,0.5549389567147678,0.5,0.07304649644271834,0.11074282003586572,137.3,90.6,0.04249386154637769,True,Food (01)
2022-09,0.2184996358339352,0.21849963583393528,0.22075055187638082,0.2,0.07278029052525362,0.11031453027336768,137.6,90.8,0.002250916042445622,True,Food (01)
2022-10,2.9796511627906863,2.9796511627906863,2.9735682819383324,3.0,0.0716486884145585,0.10860096661935273,141.7,93.5,-0.006082880852353867,True,Food (01)
2022-11,1.834862385321112,1.8348623853211121,1.81818181818183,1.8,0.06996031544540973,0.10605315534847261,144.3,95.2,-0.01668056713928201,True,Food (01)
2022-12,0.2772002772002624,0.2772002772002624,0.31512605042016695,0.3,0.06922823932267033,0.10493205429270373,144.7,95.5,0.037925773219904535,True,Food (01)
2023-01,3.870076019350388,3.870076019350388,3.7696335078533982,3.9,0.06784406447831791,0.1028630026107106,150.3,99.1,-0.1004425114969898,True,Food (01)
2023-02,0.6653359946773074,0.6653359946773074,0.7063572149344166,0.7,0.06633572145597558,0.10060486906311715,151.3,99.8,0.04102122025710919,True,Food (01)
2023-03,0.396563119629878,0.396563119629878,0.4008016032064132,0.4,0.06598508205955747,0.10005042561471077,151.9,100.2,0.0042384835765352236,True,Food (01)
2023-04,-1.6458196181698526,-1.6458196181698526,-1.5968063872255578,-1.6,0.06640563724774208,0.10066077950552609,149.4,98.6,0.04901323094429477,True,Food (01)
2023-05,0.937081659973238,0.9370816599732379,0.9127789046653234,0.9,0.06664590228191705,0.10101218803877948,150.8,99.5,-0.024302755307914592,True,Food (01)
2023-06,0.0,0.0,0.0,0.0,0.06633499170812604,0.10055304172951231,150.8,99.5,0.0,True,Food (01)
2023-07,-0.7957559681697757,-0.7957559681697757,-0.8040201005025116,-0.8,0.06660113009010449,0.10096075806698626,149.6,98.7,-0.00826413233273593,True,Food (01)
2023-08,-0.9358288770053512,-0.9358288770053513,-0.911854103343468,-0.9,0.06718321236631485,0.10183513234289507,148.2,97.8,0.023974773661883275,True,Food (01)
2023-09,-1.6194331983805488,-1.6194331983805488,-1.635991820040894,-1.6,0.06805489545445863,0.10315297522386829,145.8,96.2,-0.016558621660345274,True,Food (01)
2023-10,0.8230452674897082,0.8230452674897082,0.8316008316008316,0.8,0.06833049595637308,0.10357505584390472,147.0,97.0,0.00855556411112346,True,Food (01)
2023-11,-0.4081632653061162,-0.40816326530611624,-0.4123711340206282,-0.4,0.06818985235955373,0.10335961480782724,146.4,96.6,-0.004207868714512009,True,Food (01)
2023-12,-1.43442622950819,-1.43442622950819,-1.449275362318836,-1.4,0.06882671878802449,0.1043352465090281,144.3,95.2,-0.014849132810645926,True,Food (01)
2024-01,0.06930006930006,0.06930006930006005,0.10504201680672232,0.1,0.06930007762040918,0.10504204578211224,144.4,95.3,0.03574194750666232,True,Food (01)
2024-02,-0.2770083102493159,-0.27700831024931594,-0.31479538300104304,-0.3,0.06937231529681209,0.10515273268566548,144.0,95.0,-0.03778707275172716,True,Food (01)
2024-03,-0.7638888888888862,-0.7638888888888862,-0.736842105263158,-0.8,0.06973603282456586,0.1057096922434396,142.9,94.3,0.02704678362572821,True,Food (01)
2024-04,1.679496151154658,1.679496151154658,1.6967126193001114,1.7,0.0694251580048882,0.10521523877521935,145.3,95.9,0.017216468145453412,True,Food (01)
2024-05,-0.0688231245698722,-0.06882312456987227,-0.10427528675704956,-0.1,0.06887053158255779,0.10438416204606032,145.2,95.8,-0.03545216218717735,True,Food (01)
2024-06,-0.550964187327807,-0.550964187327807,-0.5219206680584509,-0.6,0.06908515622492457,0.10471275946903504,144.4,95.3,0.02904351926935611,True,Food (01)
2024-07,0.3462603878116255,0.3462603878116255,0.31479538300105414,0.3,0.06915649993979893,0.10482206207740516,144.9,95.6,-0.03146500481057135,True,Food (01)
2024-08,0.4830917874396156,0.48309178743961567,0.5230125523012497,0.5,0.06887092358066668,0.10438484447557103,145.6,96.1,0.03992076486163404,True,Food (01)
2024-09,0.7554945054945028,0.7554945054945028,0.7284079084287187,0.8,0.06844723969874314,0.10373580728168336,146.7,96.8,-0.02708659706578409,True,Food (01)
2024-10,0.2726653033401582,0.27266530334015826,0.20661157024792765,0.3,0.06809682362053215,0.10325256232400888,147.1,97.0,-0.06605373309223056,True,Food (01)
2024-11,0.4078857919782352,0.40788579197823527,0.4123711340206171,0.4,0.06786590737604772,0.10293404407092224,147.7,97.4,0.004485342042381879,True,Food (01)
2024-12,-0.677048070413,-0.677048070413,-0.6160164271047264,-0.7,0.06795865075176516,0.10304065487352834,146.7,96.8,0.0610316433082736,True,Food (01)
2025-01,3.135650988411731,3.135650988411731,3.0991735537190035,3.1,0.0671526347377942,0.10180489984651553,151.3,99.8,-0.036477434692727684,True,Food (01)
2025-02,-0.594844679444817,-0.594844679444817,-0.6012024048096087,-0.6,0.06631358785423544,0.1005539567526987,150.4,99.2,-0.006357725364791733,True,Food (01)
2025-03,0.7978723404255206,0.7978723404255206,0.8064516129032251,0.8,0.0662481483598646,0.1004536559757438,151.6,100.0,0.008579272477704514,True,Food (01)
2025-04,-0.263852242744067,-0.26385224274406704,-0.20000000000000018,-0.3,0.0660721338756327,0.10015032578946113,151.2,99.8,0.06385224274406681,True,Food (01)
2025-05,1.256613756613767,1.256613756613767,1.2024048096192397,1.3,0.06574878452824329,0.09965478331787864,153.1,101.0,-0.054208946994527274,True,Food (01)
2025-06,0.1959503592423361,0.19595035924233617,0.1980198019801982,0.2,0.0652742140118642,0.0989610073554813,153.4,101.2,0.0020694427378621094,True,Food (01)
2025-07,-0.6518904823989535,-0.6518904823989535,-0.6916996047430901,-0.7,0.06542431800712861,0.09920754528497194,152.4,100.5,-0.03980912234413658,True,Food (01)
2025-08,0.0,0.0,0.09950248756218638,0.0,0.06563833278634723,0.09950251219091412,152.4,100.6,0.09950248756218638,True,Food (01)
2025-09,-1.1154855643044748,-1.1154855643044748,-1.1928429423459175,-1.1,0.06600867850734554,0.10005363054783993,150.7,99.4,-0.07735737804144271,True,Food (01)
2025-10,1.128069011280708,1.128069011280708,1.106639839034207,1.1,0.06600867850734554,0.10010313428524834,152.4,100.5,-0.021429172246500983,True,Food (01)
2025-11,-0.9842519685039351,-0.9842519685039353,-0.8955223880597107,-1.0,0.06596467517673345,0.10000202504100708,150.9,99.6,0.08872958044422441,True,Food (01)
2025-12,-1.1265738899933877,-1.1265738899933875,-1.2048192771084265,-1.1,0.06666880747615118,0.10106485795127386,149.2,98.4,-0.07824538711503881,True,Food (01)
2026-01,2.7479892761394176,2.7479892761394176,2.7439024390243816,2.7,0.06614972609879038,0.10031929609461608,153.3,101.1,-0.0040868371150359906,True,Food (01)
2026-02,-1.5655577299412915,-1.5655577299412915,-1.4836795252225476,-1.5,0.06577193618975885,0.09970647229703383,150.9,99.6,0.08187820471874385,True,Food (01)
2026-03,-0.6626905235255109,-0.6626905235255109,-0.7028112449799062,-0.7,0.06651220881692653,0.10080770650527271,149.9,98.9,-0.04012072145439527,True,Food (01)
2026-04,-0.4002668445630353,-0.4002668445630353,-0.4044489383215444,-0.4,0.06686753755430473,0.10136889105361736,149.3,98.5,-0.004182093758509087,True,Food (01)
2026-05,0.602813127930335,0.602813127930335,0.6091370558375608,0.6,0.06680087082097133,0.10126675740509959,150.2,99.1,0.0063239279072258014,True,Food (01)
2026-06,-1.2649800266311462,-1.2649800266311462,-1.3118062563067578,-1.3,0.06702684611622217,0.1016304509205741,148.3,97.8,-0.046826229675611675,True,Food (01)
2026-07,-0.4045853000674504,-0.4045853000674504,-0.4089979550102152,-0.4,0.06759068006982924,0.10251196345088581,147.7,97.4,-0.004412654942764771,True,Food (01)
2015-02,1.5337423312883347,1.5337423312883347,1.4851485148514865,1.5,0.10152872889381356,0.1639433481666229,99.3,61.5,-0.048593816436848236,True,Alcohol and tobacco (02)
2015-03,0.6042296072507725,0.6042296072507725,0.6504065040650486,0.6,0.1004529464221521,0.16220770874704743,99.9,61.9,0.04617689681427617,True,Alcohol and tobacco (02)
2015-04,0.2002002002001957,0.2002002002001957,0.1615508885298933,0.2,0.10005012516275662,0.16155099393661798,100.1,62.0,-0.03864931167030239,True,Alcohol and tobacco (02)
2015-05,0.3996003996004083,0.3996003996004083,0.4838709677419395,0.4,0.0997510204579144,0.16103153534233783,100.5,62.3,0.08427056814153122,True,Alcohol and tobacco (02)
2015-06,0.0995024875621863,0.09950248756218638,0.0,0.1,0.09950251219091412,0.1606425702811245,100.6,62.3,-0.0995024875621863,True,Alcohol and tobacco (02)
2015-07,0.2982107355864904,0.29821073558649047,0.48154093097914075,0.4,0.09930508627930615,0.16025733629963498,100.9,62.6,0.18333019539265033,True,Alcohol and tobacco (02)
2015-08,-0.5946481665014991,-0.5946481665014991,-0.7987220447284393,-0.7,0.09945389377325155,0.16051622843546276,100.3,62.1,-0.20407387822694023,True,Alcohol and tobacco (02)
2015-09,0.3988035892322994,0.3988035892322994,0.48309178743961567,0.4,0.09955241057812497,0.1607726391849706,100.7,62.4,0.08428819820731626,True,Alcohol and tobacco (02)
2015-10,-0.0993048659384432,-0.09930486593844323,-0.1602564102564097,-0.1,0.09940360308417959,0.16051374704914284,100.6,62.3,-0.06095154431796648,True,Alcohol and tobacco (02)
2015-11,-0.7952286282306154,-0.7952286282306154,-0.8025682182985605,-0.8,0.09985181750996087,0.16129294505959058,99.8,61.8,-0.0073395900679451564,True,Alcohol and tobacco (02)
2015-12,-0.2004008016032066,-0.2004008016032066,-0.16181229773462036,-0.2,0.10035133036005382,0.16207466073005833,99.6,61.7,0.038588503868586255,True,Alcohol and tobacco (02)
2016-01,2.51004016064258,2.5100401606425793,2.593192868719596,2.6,0.09922160747371009,0.16015438421023948,102.1,63.3,0.0831527080770158,True,Alcohol and tobacco (02)
2016-02,0.2938295788442735,0.2938295788442735,0.3159557661927437,0.3,0.09784756890199375,0.1578535898609904,102.4,63.5,0.02212618734847016,True,Alcohol and tobacco (02)
2016-03,0.390625,0.390625,0.31496062992126816,0.4,0.09751377899174747,0.15735680190561435,102.8,63.7,-0.07566437007873184,True,Alcohol and tobacco (02)
2016-04,2.529182879377445,2.529182879377445,2.511773940345363,2.5,0.0961226452896555,0.1551829479342549,105.4,65.3,-0.01740893903208196,True,Alcohol and tobacco (02)
2016-05,-0.8538899430740043,-0.8538899430740043,-0.9188361408882018,-0.8,0.0953306389629226,0.15396787298539438,104.5,64.7,-0.06494619781419741,True,Alcohol and tobacco (02)
2016-06,0.0,0.0,0.1545595054095683,0.0,0.09573958831977022,0.15455959771505015,104.5,64.8,0.1545595054095683,True,Alcohol and tobacco (02)
2016-07,0.765550239234436,0.765550239234436,0.6172839506172867,0.8,0.0953757324021654,0.1539660480566083,105.3,65.2,-0.1482662886171493,True,Alcohol and tobacco (02)
2016-08,-0.1899335232668608,-0.18993352326686086,-0.15337423312884457,-0.2,0.09510232091719698,0.15360992164360257,105.1,65.1,0.03655929013801623,True,Alcohol and tobacco (02)
2016-09,0.0,0.0,0.0,0.0,0.09519276534983341,0.153727901614143,105.1,65.1,0.0,True,Alcohol and tobacco (02)
2016-10,0.2854424357754626,0.2854424357754626,0.3072196620583778,0.3,0.0950572274779542,0.15349230329749294,105.4,65.3,0.02177722628291523,True,Alcohol and tobacco (02)
2016-11,0.0948766603415585,0.0948766603415585,0.15313935681471325,0.1,0.09487668169255858,0.1531394465990672,105.5,65.4,0.05826269647315474,True,Alcohol and tobacco (02)
2016-12,-0.9478672985781976,-0.9478672985781977,-0.9174311926605672,-0.9,0.09528563104940621,0.15373117132872297,104.5,64.8,0.030436105917630463,True,Alcohol and tobacco (02)
2017-01,1.3397129186602852,1.3397129186602852,1.2345679012345734,1.3,0.09510644980466547,0.15349772786843727,105.9,65.6,-0.1051450174257118,True,Alcohol and tobacco (02)
2017-02,-0.2832861189801861,-0.2832861189801861,-0.30487804878046587,-0.3,0.09460756990342556,0.15278874475700577,105.6,65.4,-0.021591929800279797,True,Alcohol and tobacco (02)
2017-03,0.6628787878787845,0.6628787878787845,0.7645259938837912,0.7,0.09442973778805695,0.15244123837591983,106.3,65.9,0.10164720600500665,True,Alcohol and tobacco (02)
2017-04,-0.940733772342428,-0.940733772342428,-1.062215477996964,-0.9,0.09456476177169204,0.1526761151038052,105.3,65.2,-0.12148170565453587,True,Alcohol and tobacco (02)
2017-05,0.5698005698005826,0.5698005698005826,0.6134969325153339,0.6,0.09474259388706063,0.15302362148489113,105.9,65.6,0.0436963627147513,True,Alcohol and tobacco (02)
2017-06,-0.0944287063267323,-0.09442870632673239,-0.1524390243902385,-0.1,0.09451797952184891,0.1526718446896129,105.8,65.5,-0.05801031806350619,True,Alcohol and tobacco (02)
2017-07,0.7561436672967936,0.7561436672967936,0.7633587786259444,0.8,0.09420764954576871,0.15220920541350458,106.6,66.0,0.0072151113291507585,True,Alcohol and tobacco (02)
2017-08,0.0,0.0,0.15151515151514694,0.0,0.09385265133740028,0.15151523847293302,106.6,66.1,0.15151515151514694,True,Alcohol and tobacco (02)
2017-09,-0.0938086303939877,-0.09380863039398779,-0.1512859304084624,-0.1,0.09389673431125532,0.15151523847293302,106.5,66.0,-0.057477300014474694,True,Alcohol and tobacco (02)
2017-10,0.1877934272300541,0.1877934272300541,0.15151515151514694,0.2,0.09385273400589322,0.15151523847293302,106.7,66.1,-0.03627827571490716,True,Alcohol and tobacco (02)
2017-11,0.1874414245548239,0.18744142455482393,0.1512859304084957,0.2,0.09367689719300576,0.15128601697218547,106.9,66.2,-0.03615549414632821,True,Alcohol and tobacco (02)
2017-12,-0.2806361085126441,-0.2806361085126441,-0.30211480362538623,-0.3,0.0937208974983679,0.15140080124375588,106.6,66.0,-0.02147869511274214,True,Alcohol and tobacco (02)
2018-01,2.5328330206378924,2.5328330206378924,2.575757575757587,2.5,0.09269291605771615,0.14972484137964268,109.3,67.7,0.042924555119694396,True,Alcohol and tobacco (02)
2018-02,-1.1893870082342106,-1.1893870082342106,-1.1816838995568624,-1.2,0.09208433008331893,0.14870414563940293,108.0,66.9,0.007703108677348247,True,Alcohol and tobacco (02)
2018-03,0.3703703703703764,0.37037037037037646,0.2989536621823552,0.4,0.09246448634866379,0.14936553114282478,108.4,67.1,-0.0714167081880212,True,Alcohol and tobacco (02)
2018-04,0.830258302583009,0.830258302583009,0.8941877794336861,0.8,0.09191333704337688,0.1484810455182038,109.3,67.7,0.06392947685067707,True,Alcohol and tobacco (02)
2018-05,0.365965233302834,0.36596523330283404,0.2954209748892156,0.4,0.09136622559193439,0.14760179758292524,109.7,67.9,-0.07054425841361839,True,Alcohol and tobacco (02)
2018-06,-0.1823154056517784,-0.1823154056517784,0.0,-0.2,0.09128259545874295,0.1473839351510685,109.5,67.9,0.1823154056517784,True,Alcohol and tobacco (02)
2018-07,0.1826484018264906,0.18264840182649067,0.0,0.2,0.09128259545874295,0.1473839351510685,109.7,67.9,-0.1826484018264906,True,Alcohol and tobacco (02)
2018-08,-0.5469462169553352,-0.5469462169553352,-0.44182621502211195,-0.5,0.0914501624839821,0.14771121257923522,109.1,67.6,0.10512000193322324,True,Alcohol and tobacco (02)
2018-09,0.8249312557286892,0.8249312557286892,0.7396449704142105,0.8,0.09132574328833977,0.14749463074947614,110.0,68.1,-0.08528628531447868,True,Alcohol and tobacco (02)
2018-10,0.0909090909090748,0.09090909090907484,0.1468428781204345,0.1,0.0909091096919648,0.14684295727915742,110.1,68.2,0.055933787211359706,True,Alcohol and tobacco (02)
2018-11,0.1816530426884677,0.18165304268846771,0.14662756598240456,0.2,0.09078536760759127,0.14662764479345552,110.3,68.3,-0.035025476706063124,True,Alcohol and tobacco (02)
2018-12,-0.6346328195829587,-0.6346328195829587,-0.5856515373352744,-0.6,0.09099273362167018,0.14695204083560753,109.6,67.9,0.04898128224768428,True,Alcohol and tobacco (02)
2019-01,2.9197080291970767,2.9197080291970767,2.945508100147265,2.9,0.08998715770320229,0.14527392892127514,112.8,69.9,0.025800070950188214,True,Alcohol and tobacco (02)
2019-02,-1.1524822695035408,-1.1524822695035408,-1.1444921316166146,-1.2,0.08920906534404877,0.14399325750794217,111.5,69.1,0.007990137886926263,True,Alcohol and tobacco (02)
2019-03,0.7174887892376747,0.7174887892376747,0.723589001447178,0.7,0.08940659718371216,0.1443020222585349,112.3,69.6,0.006100212209503297,True,Alcohol and tobacco (02)
2019-04,-1.6028495102404228,-1.6028495102404228,-1.5804597701149392,-1.6,0.08981278249235514,0.1449367450882985,110.5,68.5,0.02238974012548356,True,Alcohol and tobacco (02)
2019-05,1.538461538461533,1.538461538461533,1.4598540145985384,1.5,0.08985250021847559,0.14504025945272805,112.2,69.5,-0.07860752386299463,True,Alcohol and tobacco (02)
2019-06,-0.6238859180035639,-0.6238859180035639,-0.575539568345329,-0.6,0.08944631490983262,0.14440553662296443,111.5,69.1,0.04834634965823481,True,Alcohol and tobacco (02)
2019-07,-0.4484304932735439,-0.4484304932735439,-0.4341534008682979,-0.4,0.08992851208950152,0.14513856888947405,111.0,68.8,0.014277092405245995,True,Alcohol and tobacco (02)
2019-08,0.6306306306306242,0.6306306306306242,0.5813953488372103,0.6,0.0898481481533804,0.1450338526260435,111.7,69.2,-0.049235281793413854,True,Alcohol and tobacco (02)
2019-09,0.4476275738585444,0.44762757385854446,0.43352601156068094,0.4,0.08936595097371151,0.14430082035953393,112.2,69.5,-0.014101562297863468,True,Alcohol and tobacco (02)
2019-10,0.0,0.0,0.0,0.0,0.08916629514043692,0.14398848092152627,112.2,69.5,0.0,True,Alcohol and tobacco (02)
2019-11,0.0,0.0,0.0,0.0,0.08916629514043692,0.14398848092152627,112.2,69.5,0.0,True,Alcohol and tobacco (02)
2019-12,-0.4456327985739805,-0.4456327985739805,-0.4316546762589857,-0.4,0.08936595097371151,0.14430082035953393,111.7,69.2,0.013978122314994845,True,Alcohol and tobacco (02)
2020-01,4.476275738585489,4.476275738585489,4.4797687861271696,4.5,0.08764606958437604,0.14151073214790574,116.7,72.3,0.0034930475416805606,True,Alcohol and tobacco (02)
2020-02,-1.4567266495287057,-1.4567266495287057,-1.5214384508990264,-1.5,0.08636043886465855,0.13947822111772243,115.0,71.2,-0.06471180137032073,True,Alcohol and tobacco (02)
2020-03,1.3913043478260834,1.3913043478260834,1.404494382022481,1.4,0.08639721558381845,0.13957413816865677,116.6,72.2,0.013190034196397527,True,Alcohol and tobacco (02)
2020-04,-1.1149228130360234,-1.1149228130360234,-0.969529085872578,-1.1,0.08628399083930538,0.13927907559817987,115.3,71.5,0.14539372716344534,True,Alcohol and tobacco (02)
2020-05,2.948829141370335,2.948829141370335,2.9370629370629286,2.9,0.08552469804461435,0.13795997162781823,118.7,73.6,-0.01176620430740627,True,Alcohol and tobacco (02)
2020-06,2.948609941027791,2.948609941027791,2.853260869565233,2.9,0.0830740288609802,0.1340748186013534,122.2,75.7,-0.09534907146255822,True,Alcohol and tobacco (02)
2020-07,0.4091653027823216,0.40916530278232166,0.39630118890356947,0.4,0.08169968723504129,0.13192663799843968,122.7,76.0,-0.012864113878752137,True,Alcohol and tobacco (02)
2020-08,0.0814995925020323,0.08149959250203231,0.1315789473684159,0.1,0.0814996060354211,0.1315790043191674,122.8,76.1,0.05007935486638361,True,Alcohol and tobacco (02)
2020-09,0.8143322475570036,0.8143322475570036,0.7884362680683488,0.8,0.08113723796004856,0.1309777916732606,123.8,76.7,-0.025895979488654852,True,Alcohol and tobacco (02)
2020-10,-0.8885298869143687,-0.8885298869143687,-0.9126466753585416,-0.9,0.08117044888345337,0.13106435680768108,122.7,76.0,-0.024116788444172865,True,Alcohol and tobacco (02)
2020-11,0.3259983700081514,0.32599837000815146,0.39473684210526994,0.3,0.08140029714255803,0.13140655521859723,123.1,76.3,0.06873847209711853,True,Alcohol and tobacco (02)
2020-12,0.4061738424045558,0.4061738424045558,0.2621231979030192,0.4,0.08110333423174076,0.13097599416740824,123.6,76.5,-0.1440506445015366,True,Alcohol and tobacco (02)
