as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,legacy_source_fallback_used,legacy_source_origin_status,legacy_source_converged,fuel_fallback_used,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-09-09T21:59:00+00:00,2020-08,CORE_NEWS_H0_R17,0.09638633641144179,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.0,3.302752293577968,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,12,research_estimated,0.19078227527979943,-0.1009417483199946,0.0,-0.030673282247466654,0.0,0.03721909169910361,0.34656487662233004,-0.5682771338806639,0.0,-0.3328819766809238,0.0,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.3899594711063323,3.3337667610301347,3.2493833476446174
2019-09-09T21:59:00+00:00,2019-08,CORE_NEWS_R17,0.0721202716889229,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False,2.907024528677269,0.0,0.0
2019-09-09T21:59:00+00:00,2019-09,CORE_NEWS_R17,-0.052237646606913594,,0.0721202716889229,0.0918273645546419,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,1,research_estimated,-0.11265582516469354,0.08002093221728075,0.015065988441430795,0.026029154569884028,-0.01179956385803104,-0.048898332812784606,-0.20464454620708014,0.45049810180360883,0.1,0.2824815536417502,-0.4058641369124939,-0.048898332812784606,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.1454651058727774,-0.05225129521887816,-0.551979322359781
2019-09-09T21:59:00+00:00,2019-10,CORE_NEWS_R17,0.36608354924061126,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,2,research_estimated,0.2966266600226229,0.06624654556472977,0.0,0.01070812796820212,0.0,-0.007497784314943513,0.53883612449253,0.372951704023165,0.0,0.11621002199403706,0.0,-0.007497784314943513,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.1324106149020885,0.31316379910221787,-0.09178522902287545
2019-09-09T21:59:00+00:00,2019-11,CORE_NEWS_R17,0.1211751271865012,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,3,research_estimated,0.10158517999960381,0.013881736882940808,0.0,-0.007630898881345322,0.0,0.013339109185301899,0.18453420435198878,0.07815075308697135,0.0,-0.0828143751614413,0.0,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.3548860541202155,0.4342655684864356,0.1833181081661043
2019-09-09T21:59:00+00:00,2019-12,CORE_NEWS_R17,0.19564596226244643,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,4,research_estimated,0.19442793937510316,0.06717218465322843,0.0,-0.04753595728397575,0.0,-0.018418204481909423,0.35318739501688434,0.3781628236736034,0.0,-0.5158842570692518,0.0,-0.018418204481909423,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.4594003421695585,0.6297203932973349,0.36630077587372
2019-09-09T21:59:00+00:00,2020-01,CORE_NEWS_R17,0.900689057620465,,0.0721202716889229,0.0918273645546419,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,5,research_estimated,0.25357112314936536,0.19645846766996816,0.22598982662146191,0.21428908243768857,0.0,0.010380557741980937,0.4606237391831248,1.1060126933819145,1.5,2.3255735322844586,0.0,0.010380557741980937,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.319068824032782,1.5263774395304015,1.818231908319035
2019-09-09T21:59:00+00:00,2020-02,CORE_NEWS_R17,0.3588915100069486,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,6,research_estimated,0.25893987711339506,0.07301718241952986,0.015065988441430795,-0.01469860497938596,0.0,0.026567067011978873,0.4703763304677755,0.4110687187413503,0.1,-0.15951669731706586,0.0,0.026567067011978873,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.496601226252531,1.884626470700046,2.0881376052355334
2019-09-09T21:59:00+00:00,2020-03,CORE_NEWS_R17,0.1094205555512796,,0.0721202716889229,0.0918273645546419,HARD_BASE,-0.0898472596585708,3.4418604651162905,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,7,research_estimated,0.11120705155777919,-0.03400846843225538,0.015065988441430795,0.050598314878869684,0.0,-0.03344233089454469,0.20201278156543515,-0.19145928508279036,0.1,0.5491185109475216,0.0,-0.03344233089454469,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.417085274789062,1.9939872055948593,1.9982499587338283
2019-09-09T21:59:00+00:00,2020-04,CORE_NEWS_R17,0.28729868787536417,,0.0721202716889229,0.0918273645546419,HARD_BASE,-0.1798561151079125,3.159851301115256,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,8,research_estimated,0.33161893543695137,-0.06260553291418079,0.015065988441430795,0.01872485688706883,0.0,-0.015505559975905966,0.6024012203271187,-0.35245370128481374,0.1,0.2032116199155598,0.0,-0.015505559975905966,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.617812540993649,2.28087397955021,1.8182319083190426
2019-09-09T21:59:00+00:00,2020-05,CORE_NEWS_R17,0.36312856895630263,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.3603603603603567,2.862419205909517,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,9,research_estimated,0.1665819186520492,0.12365204117642001,0.015065988441430795,0.03722527895379022,0.0,0.020603341732612405,0.3026038032122747,0.6961304784960907,0.1,0.4039875596182707,0.0,0.020603341732612405,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.3219098622740106,2.6433448284838614,2.17794452640399
2019-09-09T21:59:00+00:00,2020-06,CORE_NEWS_R17,0.2185960346116146,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.6283662477558183,3.317972350230406,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,10,research_estimated,0.21602454700436385,0.01864128531022612,0.0,-0.014763918112886371,0.0,-0.001305879590089009,0.39241863726681936,0.10494583622987112,0.0,-0.16022550848397765,0.0,-0.001305879590089009,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.356895999361952,2.8617022895753133,2.8043447848970313
2019-09-09T21:59:00+00:00,2020-07,CORE_NEWS_R17,0.37643128640020146,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.4460303300624524,3.397612488521572,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,11,research_estimated,0.38998295577882464,-0.047705754031231756,0.007532994220715398,0.028640805440522336,0.0,-0.002019715008629111,0.7084221778783371,-0.26857162295765713,0.05,0.31082451013413337,0.0,-0.002019715008629111,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.3648949553929226,3.237426846420805,3.2493833476446174
2019-09-09T21:59:00+00:00,2020-08,CORE_NEWS_R17,0.09638633641144179,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.0,3.302752293577968,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,12,research_estimated,0.19078227527979943,-0.1009417483199946,0.0,-0.030673282247466654,0.0,0.03721909169910361,0.34656487662233004,-0.5682771338806639,0.0,-0.3328819766809238,0.0,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.3899594711063323,3.3337667610301347,3.2493833476446174
2019-09-09T21:59:00+00:00,2019-08,CORE_ROBUST_R17,0.0721202716889229,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.0918273645546419,2.9272898961284195,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False,2.907024528677269,0.0,0.0
2019-09-09T21:59:00+00:00,2019-09,CORE_ROBUST_R17,-0.05220648847132961,,0.0721202716889229,0.0918273645546419,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,1,research_estimated,-0.11262466702910956,0.08002093221728075,0.015065988441430795,0.026029154569884028,-0.01179956385803104,-0.048898332812784606,-0.2045879460045791,0.45049810180360883,0.1,0.2824815536417502,-0.4058641369124939,-0.048898332812784606,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.14549726087366,-0.05222012080336986,-0.551979322359781
2019-09-09T21:59:00+00:00,2019-10,CORE_ROBUST_R17,0.36611489827789234,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,2,research_estimated,0.29665800905990397,0.06624654556472977,0.0,0.01070812796820212,0.0,-0.007497784314943513,0.538893071476843,0.372951704023165,0.0,0.11621002199403706,0.0,-0.007497784314943513,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.132474978934377,0.3132262082050593,-0.09178522902287545
2019-09-09T21:59:00+00:00,2019-11,CORE_ROBUST_R17,0.12120642097137317,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,3,research_estimated,0.10161647378447579,0.013881736882940808,0.0,-0.007630898881345322,0.0,0.013339109185301899,0.1845910509677307,0.07815075308697135,0.0,-0.0828143751614413,0.0,0.013339109185301899,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.354982861528297,0.43435923349487515,0.1833181081661043
2019-09-09T21:59:00+00:00,2019-12,CORE_ROBUST_R17,0.195677436805691,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,4,research_estimated,0.19445941391834776,0.06717218465322843,0.0,-0.04753595728397575,0.0,-0.018418204481909423,0.3532445699886175,0.3781628236736034,0.0,-0.5158842570692518,0.0,-0.018418204481909423,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.4595297472906212,0.6298454713856529,0.36630077587372
2019-09-09T21:59:00+00:00,2020-01,CORE_ROBUST_R17,0.90072074815079,,0.0721202716889229,0.0918273645546419,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,5,research_estimated,0.25360281367969034,0.19645846766996816,0.22598982662146191,0.21428908243768857,0.0,0.010380557741980937,0.4606813065054354,1.1060126933819145,1.5,2.3255735322844586,0.0,0.010380557741980937,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.3192305037568017,1.5265339252588896,1.818231908319035
2019-09-09T21:59:00+00:00,2020-02,CORE_ROBUST_R17,0.35892342520129594,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,6,research_estimated,0.2589717923077424,0.07301718241952986,0.015065988441430795,-0.01469860497938596,0.0,0.026567067011978873,0.47043430590273216,0.4110687187413503,0.1,-0.15951669731706586,0.0,0.026567067011978873,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.4967960968605367,1.8848147574865095,2.0881376052355334
2019-09-09T21:59:00+00:00,2020-03,CORE_ROBUST_R17,0.10945263405577182,,0.0721202716889229,0.0918273645546419,HARD_BASE,-0.0898472596585708,3.4418604651162905,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,7,research_estimated,0.11123913006227142,-0.03400846843225538,0.015065988441430795,0.050598314878869684,0.0,-0.03344233089454469,0.20207105366086578,-0.19145928508279036,0.1,0.5491185109475216,0.0,-0.03344233089454469,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.4173131341354224,1.9942075358185687,1.9982499587338283
2019-09-09T21:59:00+00:00,2020-04,CORE_ROBUST_R17,0.287331162646131,,0.0721202716889229,0.0918273645546419,HARD_BASE,-0.1798561151079125,3.159851301115256,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,8,research_estimated,0.33165141020771816,-0.06260553291418079,0.015065988441430795,0.01872485688706883,0.0,-0.015505559975905966,0.6024602122586681,-0.35245370128481374,0.1,0.2032116199155598,0.0,-0.015505559975905966,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.618074395926311,2.2811266915071333,1.8182319083190426
2019-09-09T21:59:00+00:00,2020-05,CORE_ROBUST_R17,0.3631612256113274,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.3603603603603567,2.862419205909517,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,9,research_estimated,0.166614575307074,0.12365204117642001,0.015065988441430795,0.03722527895379022,0.0,0.020603341732612405,0.30266312554503844,0.6961304784960907,0.1,0.4039875596182707,0.0,0.020603341732612405,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.322204588907269,2.6436300789339318,2.17794452640399
2019-09-09T21:59:00+00:00,2020-06,CORE_ROBUST_R17,0.21862900527945625,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.6283662477558183,3.317972350230406,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,10,research_estimated,0.2160575176722055,0.01864128531022612,0.0,-0.014763918112886371,0.0,-0.001305879590089009,0.3924785300184701,0.10494583622987112,0.0,-0.16022550848397765,0.0,-0.001305879590089009,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.357224829019839,2.8620204387724453,2.8043447848970313
2019-09-09T21:59:00+00:00,2020-07,CORE_ROBUST_R17,0.3764646481284733,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.4460303300624524,3.397612488521572,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,11,research_estimated,0.3900163175070965,-0.047705754031231756,0.007532994220715398,0.028640805440522336,0.0,-0.002019715008629111,0.7084827810094481,-0.26857162295765713,0.05,0.31082451013413337,0.0,-0.002019715008629111,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.3652581656012077,3.237778232227667,3.2493833476446174
2019-09-09T21:59:00+00:00,2020-08,CORE_ROBUST_R17,0.09641986287234176,,0.0721202716889229,0.0918273645546419,HARD_BASE,0.0,3.302752293577968,,research_estimated,True,False,2019-07,sa,2019-08,342,2019-08,12,research_estimated,0.1908158017406994,-0.1009417483199946,0.0,-0.030673282247466654,0.0,0.03721909169910361,0.346625778997922,-0.5682771338806639,0.0,-0.3328819766809238,0.0,0.03721909169910361,0.177627679,0.029072694,0.092144617,0.15065988441430794,0.550495125585692,False,estimated,True,False,3.3903573991257248,3.334151641008477,3.2493833476446174
2019-10-09T21:59:00+00:00,2019-09,CORE_FAST_H0_R17,-0.3115374275151629,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False,2.898128981068642,0.0,0.0
2019-10-09T21:59:00+00:00,2019-10,CORE_FAST_H0_R17,0.33968084015072486,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,1,research_estimated,0.276588697025784,0.05595301881869077,0.0,0.01070812796820212,0.0038800133821230436,-0.007449017044075022,0.5027331402547351,0.3150016885526651,0.0,0.11621002199403706,0.1334590245445793,-0.007449017044075022,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.8580404206188597,0.3391052279129107,0.46019409333690553
2019-10-09T21:59:00+00:00,2019-11,CORE_FAST_H0_R17,0.09461574923988691,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,2,research_estimated,0.08051049228175647,0.008397046654173864,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.1463374788756783,0.047273300543288994,0.0,-0.0828143751614413,0.0,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.0525797410663515,0.4336762446665376,0.7352974305258853
2019-10-09T21:59:00+00:00,2019-12,CORE_FAST_H0_R17,0.16935092292752105,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,3,research_estimated,0.17190627069110076,0.06339068612382738,0.0,-0.04753595728397575,0.0,-0.018410076603431337,0.3124602712379138,0.35687392010468916,0.0,-0.5158842570692518,0.0,-0.018410076603431337,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.129716179132093,0.6028839306112099,0.918280098233501
2019-10-09T21:59:00+00:00,2020-01,CORE_FAST_H0_R17,0.8727283888371048,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,4,research_estimated,0.22954486915602737,0.19226396076864727,0.22647749933014696,0.21428908243768857,0.0,0.01015297714459457,0.41722533907238524,1.0823986545962088,1.5,2.3255735322844586,0.0,0.01015297714459457,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.9612922492322955,1.4718260584807064,2.370211230678816
2019-10-09T21:59:00+00:00,2020-02,CORE_FAST_H0_R17,0.33084793926547473,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,5,research_estimated,0.23341033533533623,0.07046413963942001,0.015098499955343132,-0.01469860497938596,0.0,0.02657356931476133,0.42425128760813197,0.3966957178977721,0.1,-0.15951669731706586,0.0,0.02657356931476133,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.1093896829864525,1.80212790012192,2.6401169275953142
2019-10-09T21:59:00+00:00,2020-03,CORE_FAST_H0_R17,0.08112203563673308,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,-0.0898472596585708,3.4418604651162905,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,6,research_estimated,0.08431428576428658,-0.03538821334217943,0.015098499955343132,0.050598314878869684,0.0,-0.03350085161958689,0.15325132988591894,-0.19922690844921434,0.1,0.5491185109475216,0.0,-0.03350085161958689,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.0010470786088326,1.8832170496193925,2.550229281093609
2019-10-09T21:59:00+00:00,2020-04,CORE_FAST_H0_R17,0.25807599982185386,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,-0.1798561151079125,3.159851301115256,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,7,research_estimated,0.30296107113969406,-0.06324838430382343,0.015098499955343132,0.01872485688706883,0.0,-0.015460043856428712,0.5506680942019775,-0.35607279597355673,0.1,0.2032116199155598,0.0,-0.015460043856428712,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.1708951349769774,2.140960605182548,2.370211230678824
2019-10-09T21:59:00+00:00,2020-05,CORE_FAST_H0_R17,0.3326059863548231,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.3603603603603567,2.862419205909517,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,8,research_estimated,0.1365958223451227,0.12308954567073713,0.015098499955343132,0.03722527895379022,0.0,0.020596839429829934,0.24827929503872617,0.6929637676048063,0.1,0.4039875596182707,0.0,0.020596839429829934,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.844981841373977,2.473014681279015,2.7299238487637716
2019-10-09T21:59:00+00:00,2020-06,CORE_FAST_H0_R17,0.18678379700713624,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.6283662477558183,3.317972350230406,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,9,research_estimated,0.18449537416778883,0.018384229753452656,0.0,-0.014763918112886371,0.0,-0.0013318888012188834,0.3353424771699849,0.10349867687823955,0.0,-0.16022550848397765,0.0,-0.0013318888012188834,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.847149502837004,2.6596242542664537,3.356324107256813
2019-10-09T21:59:00+00:00,2020-07,CORE_FAST_H0_R17,0.34319911322608426,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.4460303300624524,3.397612488521572,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,10,research_estimated,0.3567942084123303,-0.047888979348677654,0.007549249977671566,0.028640805440522336,0.0,-0.0018961712557622758,0.6485162797636373,-0.2696031362807913,0.05,0.31082451013413337,0.0,-0.0018961712557622758,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.821056206227095,3.0022357833412143,3.8013626700043996
2019-10-09T21:59:00+00:00,2020-08,CORE_FAST_H0_R17,0.07032461974201094,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.0,3.302752293577968,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,11,research_estimated,0.14679789998135526,-0.09064632033708053,0.0,-0.012916782212387855,0.0,0.02708982231012408,0.26682279512509327,-0.5103164149157211,0.0,-0.1401794552186142,0.0,0.02708982231012408,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.7989671407041428,3.0725356869095406,3.8013626700043996
2019-10-09T21:59:00+00:00,2020-09,CORE_FAST_H0_R17,-0.07511470697805228,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,-0.6216696269982114,3.2287822878228734,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,12,research_estimated,-0.14116577955177637,0.0738217508612815,0.015098499955343132,0.026029154569884028,0.0,-0.048898332812784585,-0.25658574053717176,0.4155982405269254,0.1,0.2824815536417502,0.0,-0.048898332812784585,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.042766782635008,2.9973927547003814,3.177752631233366
2019-10-09T21:59:00+00:00,2019-09,CORE_NEWS_H0_R17,-0.3115374275151629,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,-0.5504587155963248,2.6515151515151705,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False,2.898128981068642,0.0,0.0
2019-10-09T21:59:00+00:00,2019-10,CORE_NEWS_H0_R17,0.3338534356901822,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.4612546125461358,2.735849056603792,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,1,research_estimated,0.2707612925652413,0.05595301881869077,0.0,0.01070812796820212,0.0038800133821230436,-0.007449017044075022,0.49214113351156025,0.3150016885526651,0.0,0.11621002199403706,0.1334590245445793,-0.007449017044075022,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.852066757970832,0.33329738236595335,0.46019409333690553
2019-10-09T21:59:00+00:00,2019-11,CORE_NEWS_H0_R17,0.09046899248238044,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.2754820936639035,3.116147308781873,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,2,research_estimated,0.07636373552424998,0.008397046654173864,0.0,-0.007630898881345322,0.0,0.013339109185301897,0.1388002509665442,0.047273300543288994,0.0,-0.0828143751614413,0.0,0.013339109185301897,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.042325727766678,0.42372547632046187,0.7352974305258853
2019-10-09T21:59:00+00:00,2019-12,CORE_NEWS_H0_R17,0.166780264737562,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.1831501831501825,3.207547169811327,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,3,research_estimated,0.1693356125011417,0.06339068612382738,0.0,-0.04753595728397575,0.0,-0.018410076603431337,0.3077877915659076,0.35687392010468916,0.0,-0.5158842570692518,0.0,-0.018410076603431337,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.1168081234907685,0.5903668172180773,0.918280098233501
2019-10-09T21:59:00+00:00,2020-01,CORE_NEWS_H0_R17,0.871663154632805,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,1.4625228519195457,3.6414565826330487,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,4,research_estimated,0.2284796349517276,0.19226396076864727,0.22647749933014696,0.21428908243768857,0.0,0.01015297714459457,0.41528914810582357,1.0823986545962088,1.5,2.3255735322844586,0.0,0.01015297714459457,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.947318120359337,1.4582529214765478,2.370211230678816
2019-10-09T21:59:00+00:00,2020-02,CORE_NEWS_H0_R17,0.33121760659821053,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,0.2702702702702675,3.7278657968313063,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,5,research_estimated,0.233780002668072,0.07046413963942001,0.015098499955343132,-0.01469860497938596,0.0,0.02657356931476133,0.4249232023357917,0.3966957178977721,0.1,-0.15951669731706586,0.0,0.02657356931476133,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.095775307271908,1.7889232107680242,2.6401169275953142
2019-10-09T21:59:00+00:00,2020-03,CORE_NEWS_H0_R17,0.08285199129610367,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,-0.0898472596585708,3.4418604651162905,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,6,research_estimated,0.08604424142365717,-0.03538821334217943,0.015098499955343132,0.050598314878869684,0.0,-0.03350085161958689,0.1563957318462628,-0.19922690844921434,0.1,0.5491185109475216,0.0,-0.03350085161958689,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,2.989227201293252,1.871740898747832,2.550229281093609
2019-10-09T21:59:00+00:00,2020-04,CORE_NEWS_H0_R17,0.26111257236987645,,-0.3115374275151629,-0.5504587155963248,HARD_BASE,-0.1798561151079125,3.159851301115256,,research_estimated,True,False,2019-08,sa,2019-09,343,2019-09,7,research_estimated,0.30599764368771665,-0.06324838430382343,0.015098499955343132,0.01872485688706883,0.0,-0.015460043856428712,0.5561874291173027,-0.35607279597355673,0.1,0.2032116199155598,0.0,-0.015460043856428712,0.177627679,0.029072694,0.092144617,0.1509849995534313,0.5501700104465688,False,estimated,True,False,3.162180202909005,2.132513164500647,2.370211230678824
