origin,h,target,scored,food_recorded,food_lane,food_variant,mm_lane,mm_variant,yy_recorded,yy_lane,yy_variant,actual_previous,food_variant_minus_lane,yy_variant_minus_lane
2019-06,8,2020-02,True,0.4472619719786106,0.4387137139925751,0.4388841434275046,0.2622165560203905,0.2622468290053503,2.7463410025484523,2.834037624505374,2.8326531562647377,3.727865796831306,0.0001704294349295088,-0.0013844682406363162
2019-06,9,2020-03,True,-0.1599743235330119,-0.1506441872352941,-0.1505191014627738,0.017566810595191,0.0175890292906397,2.570472766371888,2.6468086677866847,2.645449522703329,3.4418604651162905,0.00012508577252029474,-0.0013591450833558838
2019-06,10,2020-04,True,-0.3225119982714844,-0.3640474160892394,-0.3639609482495072,0.1837010705340906,0.1837164296157704,2.6712587008713307,2.732639314863625,2.7312947829465504,3.159851301115256,8.646783973220717e-05,-0.0013445319170748427
2019-06,11,2020-05,True,0.7240969763412869,0.7322328582491427,0.7322932872040231,0.2690238224555015,0.2690345563105013,2.27908582299852,2.292963841169706,2.291636013960163,2.862419205909517,6.042895488034272e-05,-0.0013278272095433863
2019-06,12,2020-06,True,0.0451333743690747,0.0643185265710679,0.0643608015693886,0.1190070110498337,0.1190145202596652,2.270934236055884,2.273320847889779,2.272000946348596,3.317972350230406,4.227499832069881e-05,-0.0013199015411826664
2019-07,0,2019-07,False,,,,0.4505815371932018,0.4505815371932018,2.9983208838599005,3.086799409135512,3.086799409135512,2.930056710775052,,0.0
2019-07,1,2019-08,True,-0.3591757490530129,-0.3246446079484004,-0.3273696671967475,0.0539740273385102,0.0534899813890888,2.951912118079101,3.0394001063246687,3.0389016173367294,2.9272898961284195,-0.002725059248347095,-0.0004984889879393606
2019-07,2,2019-09,True,0.5891829995041246,0.5300411455568182,0.5277003829234882,-0.1065761725890454,-0.1069919568226938,3.1459130348036752,3.2393025651280203,3.2383734004089573,2.6515151515151705,-0.0023407626333300513,-0.0009291647190630137
2019-07,3,2019-10,True,0.5068636273150411,0.5591171962586913,0.5575074390620117,0.3212486055914217,0.320962668156822,3.076417762568975,3.1583240886860584,3.157101631709773,2.735849056603792,-0.001609757196679551,-0.0012224569762855353
2019-07,4,2019-11,True,0.1785572384966118,0.1023163261584698,0.100956854132855,0.0480308211122823,0.0477893412517069,3.2365360865983344,3.311183061853376,3.3097094404743954,3.116147308781873,-0.0013594720256148024,-0.0014736213789805497
2019-07,5,2019-12,True,0.4654019019714339,0.49051694044665,0.4895912817122376,0.1388202322819506,0.1386558096694108,3.2762103641534472,3.351248637515557,3.349604749816384,3.207547169811327,-0.0009256587344124156,-0.0016438876991728968
2019-07,6,2020-01,True,1.1651535158471218,1.1751603903647536,1.1743761638792651,0.8337603605521754,0.8336210602217478,3.065952972736955,3.181138990882061,3.1793552679869204,3.6414565826330487,-0.0007842264854884817,-0.001783722895140727
2019-07,7,2020-02,True,0.4407785158217443,0.4316434669499046,0.4318798090660558,0.2812740836414292,0.2813160645429711,3.166813354375881,3.2648311318058427,3.263089191265102,3.727865796831306,0.00023634211615120027,-0.0017419405407408384
2019-07,8,2020-03,True,-0.1663139152222246,-0.1576303221582389,-0.1574630259930052,0.0363653583963351,0.0363950748258711,3.0097014481816595,3.096191374994305,3.0944829040356967,3.4418604651162905,0.00016729616523369906,-0.0017084709586083768
2019-07,9,2020-04,True,-0.3290924801769542,-0.3712150775743424,-0.3710980513058389,0.2023422734987879,0.2023630606032442,3.130210709749025,3.201596955557573,3.199908146806585,3.159851301115256,0.00011702626850351727,-0.0016888087509880911
2019-07,10,2020-05,True,0.7175200995521723,0.7250091550909661,0.7250891201610418,0.287475614298346,0.2874898183081446,2.755308875028193,2.7788246081144634,2.7771572743118287,2.862419205909517,7.996507007568265e-05,-0.0016673338026347295
2019-07,11,2020-06,True,0.1255535654140234,0.1517827033196294,0.1518383296632952,0.1436193317620785,0.1436292125403951,2.7084027457974,2.7209928834426718,2.7193366227308653,3.317972350230406,5.562634366579333e-05,-0.0016562607118064676
2019-07,12,2020-07,True,-0.1552743676948782,-0.1597166773218998,-0.1596792690800994,0.3043478564189417,0.3043545011581082,2.570714883266686,2.5714539892694144,2.569806934520235,3.397612488521572,3.740824180040181e-05,-0.0016470547491795884
2019-08,0,2019-08,False,,,,0.045591788901866,0.045591788901866,2.907024528677269,2.978886976456897,2.978886976456897,2.9272898961284195,,0.0
2019-08,1,2019-09,True,0.4805027273491577,0.421189704917247,0.4172993441393614,-0.038749323301583,-0.0394403590570314,3.170969434200683,3.2487295432397367,3.248015781023518,2.6515151515151705,-0.0038903607778856264,-0.0007137622162187718
2019-08,2,2019-10,True,0.4027579689268696,0.4522794658569954,0.4496918878398712,0.3977336384140352,0.397274012936622,3.180568645674273,3.24639887636288,3.245212466727317,2.735849056603792,-0.0025875780171242257,-0.001186409635563379
2019-08,3,2019-11,True,0.1077384633398983,0.0313848569360855,0.029428178136738,0.1276659261162468,0.1273183658025702,3.4231149751787813,3.481691038708771,3.480142726736083,3.116147308781873,-0.0019566787993475047,-0.001548311972687788
2019-08,4,2019-12,True,0.4077406778725569,0.4308871086833944,0.4294257325596143,0.2181046468067289,0.2178450659577158,3.54514331801532,3.60378562982855,3.601967144767511,3.207547169811327,-0.0014613761237801115,-0.001818485061038988
2019-08,5,2020-01,True,1.1357305679244103,1.1438773777188782,1.1427534446454803,0.9166653474595136,0.9164657058363348,3.4196394134320025,3.5183026053004225,3.516280835862508,3.6414565826330487,-0.0011239330733978647,-0.0020217694379143225
2019-08,6,2020-02,True,0.4405268754855652,0.4291232968049511,0.4282505554015941,0.3673025112907436,0.3671474882608981,3.61006632426222,3.691145639136968,3.6889603402120494,3.727865796831306,-0.0008727414033569691,-0.0021852989249184773
2019-08,7,2020-03,True,-0.162343260081307,-0.1537109441692001,-0.1536312604490997,0.1221118049697181,0.1221259590039736,3.54096547401678,3.610543681308081,3.608374727952878,3.4418604651162905,7.968372010039304e-05,-0.0021689533552029516
2019-08,8,2020-04,True,-0.323384641376835,-0.3655337806232355,-0.3654780276308009,0.2876961793599689,0.2877060826346124,3.750395253246702,3.8048224344588375,3.8026596644995614,3.159851301115256,5.575299243459897e-05,-0.002162769959276112
2019-08,9,2020-05,True,0.7255054300940589,0.7329112143151866,0.7329370592336836,0.3722683427234051,0.3722729334962916,3.4606583294676216,3.4669860244315496,3.464835025501257,2.862419205909517,2.584491849699777e-05,-0.0021509989302925803
2019-08,10,2020-06,True,0.1341483281695633,0.1603713597873599,0.1603891023003927,0.2278132807452927,0.2278164323067024,3.5003783866438223,3.4957061474871063,3.493557805736896,3.317972350230406,1.7742513032797946e-05,-0.002148341750210392
2019-08,11,2020-07,True,-0.2394780930727379,-0.2444105184944815,-0.2444029498580059,0.3829096566986406,0.382911001097971,3.511299787248109,3.478088845213429,3.4759422549828187,3.397612488521572,7.568636475607793e-06,-0.002146590230610368
2019-08,12,2020-08,True,-0.5392710337195602,-0.4972024840363303,-0.497196987664,0.1034967482451869,0.1034977245530468,3.537656773766639,3.5379804848185974,3.5358336619556057,3.302752293577968,5.49637233032696e-06,-0.0021468228629917263
2019-09,0,2019-09,False,,,,-0.308849505091783,-0.308849505091783,2.898128981068642,3.0257448992839464,3.0257448992839464,2.6515151515151705,,0.0
2019-09,1,2019-10,True,0.1766708852724197,0.2375449003177094,0.2329013024974955,0.3267322933516722,0.3259074618486582,2.8328523402224826,2.950561034199224,2.9497146310118296,2.735849056603792,-0.004643597820213896,-0.0008464031873942623
2019-09,2,2019-11,True,-0.049482052054424,-0.1205990649321634,-0.1238594508209253,0.0655170231985878,0.0649378884205227,3.009654037971924,3.121132309464541,3.11968768951768,3.116147308781873,-0.003260385888761902,-0.0014446199468607368
2019-09,3,2019-12,True,0.2908306739827777,0.316763842991334,0.3146013629806967,0.1636899118093404,0.163305795504167,3.074685571350713,3.186744455543153,3.184903212607852,3.207547169811327,-0.002162480010637291,-0.0018412429353009685
2019-09,4,2020-01,True,1.0393110797368668,1.0516427953726055,1.0502121375854407,0.8672124490348772,0.8669583246126997,2.898543669829515,3.0510819299162666,3.04898348589417,3.6414565826330487,-0.0014306577871647796,-0.0020984440220965794
2019-09,5,2020-02,True,0.3713595998949184,0.3629766822649622,0.3618987389006461,0.3229710791472864,0.3227796065693895,3.0419286371041863,3.177552017263744,3.1752540812012926,3.727865796831306,-0.001077943364316103,-0.0022979360624515444
2019-09,6,2020-03,True,-0.2113940060420004,-0.2026368988409976,-0.20330059303136,0.0815189975991585,0.0814011071405586,2.93143410499254,3.0555502229696283,3.0531336130922897,3.4418604651162905,-0.0006636941903624127,-0.0024166098773386047
2019-09,7,2020-04,True,-0.3292160749201854,-0.370728668355465,-0.3708786698987006,0.2551767777398667,0.2551501333138953,3.1060731475093117,3.215308746564129,3.212860959930311,3.159851301115256,-0.00015000154323563386,-0.002447786633818172
2019-09,8,2020-05,True,0.7201032322548359,0.7282553695818834,0.7281680991815438,0.3403502118884129,0.3403347102497552,2.785302952860859,2.8466755398056995,2.8442206069699827,2.862419205909517,-8.727040033962297e-05,-0.00245493283571685
2019-09,9,2020-06,True,0.1304792648163956,0.1574411648757508,0.1573908909151645,0.1963862553425057,0.1963773252955727,2.792386261152482,2.8429663419586637,2.8405023319551184,3.317972350230406,-5.027396058629452e-05,-0.002464010003545347
2019-09,10,2020-07,True,-0.242723109326146,-0.2469438393529708,-0.246972218800932,0.3517552882266227,0.3517502472511501,2.7711967941847724,2.7935477237406663,2.791079734245115,3.397612488521572,-2.8379447961218718e-05,-0.0024679894955514925
2019-09,11,2020-08,True,-0.4835012666702912,-0.4498428776823586,-0.4498579794557755,0.0792400372940809,0.0792373548011201,2.7540090568105136,2.772229140152714,2.769758907890151,3.302752293577968,-1.5101773416903441e-05,-0.0024702322625631545
2019-09,12,2020-09,True,0.4426629477000112,0.3963434364984131,0.3963352724222977,-0.0792242780221205,-0.0792257281880121,3.002657351466064,3.0089512196513186,3.006473802590108,3.2287822878228734,-8.164076115368957e-06,-0.0024774170612107405
2019-10,0,2019-10,False,,,,0.2446637877806893,0.2446637877806893,2.498751160898179,2.5659224710451847,2.5659224710451847,2.735849056603792,,0.0
2019-10,1,2019-11,True,0.2589092113314378,0.1762764131963346,0.174716081419112,-0.030249123519922,-0.03052628163198,2.5788253378552195,2.637534713180752,2.637250158852087,3.116147308781873,-0.0015603317772226177,-0.00028455432866492103
2019-10,2,2019-12,True,0.4828029971067673,0.5034597922733701,0.5024059482197376,0.0652982976031208,0.0651111057298461,2.543711629142151,2.6019533227275438,2.6014769303908336,3.207547169811327,-0.0010538440536325133,-0.0004763923367101519
2019-10,3,2020-01,True,1.1929304105350165,1.2038445036303316,1.2028756436365122,0.7656000051890612,0.7654279088370831,2.26560567301947,2.363835527416261,2.3631854155396894,3.6414565826330487,-0.0009688599938193487,-0.0006501118765713798
2019-10,4,2020-02,True,0.4902669515154607,0.4762778350021522,0.4753494552830937,0.218933551723964,0.218768645789237,2.302928850780157,2.383177952312685,2.3823592515568777,3.727865796831306,-0.0009283797190585141,-0.0008187007558073667
2019-10,5,2020-03,True,-0.1142145301864966,-0.108898720003778,-0.1095091806308642,-0.0231132229164734,-0.0232216576207836,2.0870082720475343,2.155203493177243,2.1542758189894218,3.4418604651162905,-0.0006104606270862095,-0.000927674187821026
2019-10,6,2020-04,True,-0.2889586542954294,-0.3321457130045758,-0.3326923947213185,0.1425340245862096,0.1424369187817128,2.1456312272561857,2.198610805235065,2.197583638231531,3.159851301115256,-0.000546681716742714,-0.0010271670035337799
2019-10,7,2020-05,True,0.7371869206048517,0.7447927956851145,0.7448852296936725,0.2256191742094669,0.2256355930478678,1.711512242941727,1.7171702750619504,1.7161646098850505,2.862419205909517,9.243400855807327e-05,-0.001005665176899928
2019-10,8,2020-06,True,0.1472228435653306,0.1735733118949562,0.1736224160388643,0.083262637844884,0.0832713600999957,1.603784164448346,1.598665343487165,1.5976697041888737,3.317972350230406,4.9104143908101916e-05,-0.0009956392982912732
2019-10,9,2020-07,True,-0.2276314687962636,-0.2325353577737409,-0.2325040032349251,0.2387265532482678,0.2387321226822237,1.4685429070024487,1.435466469529795,1.4344780654077276,3.397612488521572,3.135453881580874e-05,-0.0009884041220673545
2019-10,10,2020-08,True,-0.4689430037337755,-0.4358789725290483,-0.4358586912262456,-0.0325401418199196,-0.0325365392991757,1.3383623931803543,1.3011580668180946,1.3001746219670955,3.302752293577968,2.02813028026827e-05,-0.0009834448509991045
2019-10,11,2020-09,True,0.2620824532154528,0.2232998158770482,0.2233126771683519,-0.2450997936193651,-0.2450975090980419,1.6579970097787216,1.6628462147508012,1.6618615867773516,3.2287822878228734,1.286129130370628e-05,-0.0009846279734495589
2019-10,12,2020-10,True,0.4136669677965091,0.467840958336213,0.4678480573903467,0.2427247890023076,0.2427260499908165,1.6609240663456049,1.6608797845472498,1.6598964544347203,2.9384756657483617,7.099054133707927e-06,-0.0009833301125294902
2019-11,0,2019-11,False,,,,0.141525159830618,0.141525159830618,2.997680524650361,3.0757733231556323,3.0757733231556323,3.116147308781873,,0.0
2019-11,1,2019-12,True,0.2137304903842544,0.2469250042085676,0.2467270469385443,0.0867550616428707,0.0867198989524553,2.9822105412729027,3.0621346392018,3.06209843119474,3.207547169811327,-0.00019795727002330787,-3.620800705972371e-05
2019-11,2,2020-01,True,1.000665118552782,1.0171206117177878,1.0166018789033726,0.8026345875254003,0.8025424462195546,2.739659409520595,2.860739582631713,2.8606094228412435,3.6414565826330487,-0.0005187328144151682,-0.00013015979046926418
2019-11,3,2020-02,True,0.3414122080942144,0.331318837347871,0.3305408884725651,0.2603187232613561,0.2601805380082548,2.8188857058309087,2.9226600265972134,2.9223879339682246,3.727865796831306,-0.0007779488753059116,-0.00027209262898875153
2019-11,4,2020-03,True,-0.2308069421247802,-0.2210445404232146,-0.221616217706788,0.0222503070762307,0.0221487613672126,2.647621056735806,2.7400804735570423,2.739704558947262,3.4418604651162905,-0.0005716772835733797,-0.00037591460978037006
2019-11,5,2020-04,True,-0.3765033923253205,-0.4161935244237392,-0.4166731645389918,0.1916388055310977,0.1915536081706701,2.756286981692447,2.8341362003778783,2.833672497556256,3.159851301115256,-0.00047964011525258865,-0.00046370282162211396
