scope,component,model,sample,h,metric,n_intended,n_scored,n_missing_forecast,n_missing_actual,rmse,mae,bias
original_R16_calendar,food,STATE_FAST_R15,full,9,mm,78,78,0,0,1.1933089702010191,0.9351966654841443,-0.027597524620287153
original_R16_calendar,food,STATE_FAST_R15,full,9,cumulative_log,78,78,0,0,6.192264198232709,4.522246497190904,-0.652889840731653
original_R16_calendar,food,STATE_FAST_R15,full,9,cumulative_pct,78,78,0,0,6.647894563919093,4.757645683152933,-0.857839708270505
original_R16_calendar,food,STATE_FAST_R15,full,10,mm,77,77,0,0,1.2065588766154847,0.949287051381268,-0.033729098938964745
original_R16_calendar,food,STATE_FAST_R15,full,10,cumulative_log,77,77,0,0,6.816010267588077,4.909342370521126,-0.7728832898902096
original_R16_calendar,food,STATE_FAST_R15,full,10,cumulative_pct,77,77,0,0,7.3730588060189435,5.1971430125075715,-1.0176398207231536
original_R16_calendar,food,STATE_FAST_R15,full,11,mm,76,76,0,0,1.2052750753199548,0.9483663070319255,-0.020645964838282748
original_R16_calendar,food,STATE_FAST_R15,full,11,cumulative_log,76,76,0,0,7.397933047126627,5.304787402363052,-0.8884700746993387
original_R16_calendar,food,STATE_FAST_R15,full,11,cumulative_pct,76,76,0,0,8.058930530944599,5.6468595836500395,-1.175298237473679
original_R16_calendar,food,STATE_FAST_R15,full,12,mm,75,75,0,0,1.2144705990559113,0.954512388378363,-0.04778590329877764
original_R16_calendar,food,STATE_FAST_R15,full,12,cumulative_log,75,75,0,0,7.949014658050491,5.6623932707839515,-1.0483053163235017
original_R16_calendar,food,STATE_FAST_R15,full,12,cumulative_pct,75,75,0,0,8.718247506379775,6.062650700698777,-1.378638306303891
original_R16_calendar,food,STATE_FAST_R15,recent_origins,0,mm,294,294,0,0,0.8324557294124061,0.7060727590450998,0.2727217775538169
original_R16_calendar,food,STATE_FAST_R15,recent_origins,0,cumulative_log,294,294,0,0,2.6460174478397316,1.9217782037461941,1.1139483782759831
original_R16_calendar,food,STATE_FAST_R15,recent_origins,0,cumulative_pct,294,294,0,0,2.6796043642412424,1.9482740705383692,1.1235647829245639
original_R16_calendar,food,STATE_FAST_R15,recent_origins,1,mm,30,30,0,0,0.7944659037807149,0.6813121289377926,0.11753931873270111
original_R16_calendar,food,STATE_FAST_R15,recent_origins,1,cumulative_log,30,30,0,0,0.7932835099398636,0.6803965586771077,0.12111865703157039
original_R16_calendar,food,STATE_FAST_R15,recent_origins,1,cumulative_pct,30,30,0,0,0.794465903780715,0.6813121289377926,0.11753931873270108
original_R16_calendar,food,STATE_FAST_R15,recent_origins,2,mm,29,29,0,0,0.8261639091525323,0.7073628866274491,0.13975674259888388
original_R16_calendar,food,STATE_FAST_R15,recent_origins,2,cumulative_log,29,29,0,0,1.0148973517998727,0.8047147627286436,0.2817258227323745
original_R16_calendar,food,STATE_FAST_R15,recent_origins,2,cumulative_pct,29,29,0,0,1.0127983673242298,0.8044696296929028,0.27978214397528184
original_R16_calendar,food,STATE_FAST_R15,recent_origins,3,mm,28,28,0,0,0.8347513201555876,0.7107477321407006,0.15313478158992003
original_R16_calendar,food,STATE_FAST_R15,recent_origins,3,cumulative_log,28,28,0,0,1.3101974221597286,1.0600232688461682,0.42000462223683716
original_R16_calendar,food,STATE_FAST_R15,recent_origins,3,cumulative_pct,28,28,0,0,1.3125354002502612,1.0634419921104308,0.42008819184435514
original_R16_calendar,food,STATE_FAST_R15,recent_origins,4,mm,27,27,0,0,0.788162595658962,0.6805470062192691,0.24224113539913042
original_R16_calendar,food,STATE_FAST_R15,recent_origins,4,cumulative_log,27,27,0,0,1.6035161309966233,1.2733870113479624,0.6501768055587073
original_R16_calendar,food,STATE_FAST_R15,recent_origins,4,cumulative_pct,27,27,0,0,1.6084049357415053,1.2793030046977687,0.653002208837252
original_R16_calendar,food,STATE_FAST_R15,recent_origins,5,mm,26,26,0,0,0.8143818139032906,0.7000212291539475,0.24317826781631238
original_R16_calendar,food,STATE_FAST_R15,recent_origins,5,cumulative_log,26,26,0,0,2.013122264119192,1.6605875772043075,0.8771068939817942
original_R16_calendar,food,STATE_FAST_R15,recent_origins,5,cumulative_pct,26,26,0,0,2.0239701729076303,1.672736396131465,0.8815060981320789
original_R16_calendar,food,STATE_FAST_R15,recent_origins,6,mm,25,25,0,0,0.8277854667681999,0.7049261652445007,0.24394651680202573
original_R16_calendar,food,STATE_FAST_R15,recent_origins,6,cumulative_log,25,25,0,0,2.449758526712325,1.9926905793200307,1.1018134118178617
original_R16_calendar,food,STATE_FAST_R15,recent_origins,6,cumulative_pct,25,25,0,0,2.468317682583412,2.011258845931028,1.107675956790651
original_R16_calendar,food,STATE_FAST_R15,recent_origins,7,mm,24,24,0,0,0.8440175083641224,0.7189319451587726,0.28895807941213564
original_R16_calendar,food,STATE_FAST_R15,recent_origins,7,cumulative_log,24,24,0,0,2.794737537817007,2.262855984752498,1.2836047773092405
original_R16_calendar,food,STATE_FAST_R15,recent_origins,7,cumulative_pct,24,24,0,0,2.8283252855231464,2.293465849620975,1.2952724497212806
original_R16_calendar,food,STATE_FAST_R15,recent_origins,8,mm,23,23,0,0,0.8498636972744865,0.7159811109249574,0.34492706535786233
original_R16_calendar,food,STATE_FAST_R15,recent_origins,8,cumulative_log,23,23,0,0,3.2186900510409022,2.5960885543564682,1.5420666328063044
original_R16_calendar,food,STATE_FAST_R15,recent_origins,8,cumulative_pct,23,23,0,0,3.257751282449674,2.6344265145738968,1.5555110569060282
original_R16_calendar,food,STATE_FAST_R15,recent_origins,9,mm,22,22,0,0,0.8298417361940541,0.6931488941669797,0.4190492847105521
original_R16_calendar,food,STATE_FAST_R15,recent_origins,9,cumulative_log,22,22,0,0,3.5119024747307717,2.7826321357578387,1.813916596028586
original_R16_calendar,food,STATE_FAST_R15,recent_origins,9,cumulative_pct,22,22,0,0,3.5578681250243838,2.8285544206409305,1.8333080748414048
original_R16_calendar,food,STATE_FAST_R15,recent_origins,10,mm,21,21,0,0,0.8444132526491825,0.7025149946097045,0.41583327576580575
original_R16_calendar,food,STATE_FAST_R15,recent_origins,10,cumulative_log,21,21,0,0,3.77337181837498,2.998688751725608,2.0086304399403057
original_R16_calendar,food,STATE_FAST_R15,recent_origins,10,cumulative_pct,21,21,0,0,3.8326855305701932,3.0577667158950854,2.0318080368274467
original_R16_calendar,food,STATE_FAST_R15,recent_origins,11,mm,20,20,0,0,0.8631329706547912,0.7257581199602045,0.4298254183006304
original_R16_calendar,food,STATE_FAST_R15,recent_origins,11,cumulative_log,20,20,0,0,3.97962820862984,3.1558040493155186,2.1935841724694365
original_R16_calendar,food,STATE_FAST_R15,recent_origins,11,cumulative_pct,20,20,0,0,4.041118316827165,3.2229222315190365,2.219110839601309
original_R16_calendar,food,STATE_FAST_R15,recent_origins,12,mm,19,19,0,0,0.9066311825694248,0.7523108752204498,0.41763617105556283
original_R16_calendar,food,STATE_FAST_R15,recent_origins,12,cumulative_log,19,19,0,0,4.129167990823481,3.3091838186345996,2.305213785291186
original_R16_calendar,food,STATE_FAST_R15,recent_origins,12,cumulative_pct,19,19,0,0,4.203702070951071,3.389404532160316,2.338807455107721
original_R16_calendar,food,STATE_FAST_R15,recent_targets,0,mm,372,372,0,0,0.9091504768877698,0.7728037212538533,0.29279852909541304
original_R16_calendar,food,STATE_FAST_R15,recent_targets,0,cumulative_log,372,372,0,0,3.497693663343049,2.5706014015471848,1.9321552491594367
original_R16_calendar,food,STATE_FAST_R15,recent_targets,0,cumulative_pct,372,372,0,0,3.522017683101958,2.594553100076674,1.9427667276076988
original_R16_calendar,food,STATE_FAST_R15,recent_targets,1,mm,31,31,0,0,0.8560517515967773,0.7220700794930834,0.17648348897202726
original_R16_calendar,food,STATE_FAST_R15,recent_targets,1,cumulative_log,31,31,0,0,0.8535293919113511,0.7205391771115354,0.17930249809972496
original_R16_calendar,food,STATE_FAST_R15,recent_targets,1,cumulative_pct,31,31,0,0,0.8560517515967774,0.7220700794930835,0.17648348897202726
original_R16_calendar,food,STATE_FAST_R15,recent_targets,2,mm,31,31,0,0,0.8692180317436365,0.7380774386302749,0.20709104582935908
original_R16_calendar,food,STATE_FAST_R15,recent_targets,2,cumulative_log,31,31,0,0,1.2077564633139803,0.9305427184770461,0.44129500041602004
original_R16_calendar,food,STATE_FAST_R15,recent_targets,2,cumulative_pct,31,31,0,0,1.2081663497791055,0.9312825466245401,0.4404458664370882
original_R16_calendar,food,STATE_FAST_R15,recent_targets,3,mm,31,31,0,0,0.8785405655570709,0.7427333593469815,0.2390829523978893
original_R16_calendar,food,STATE_FAST_R15,recent_targets,3,cumulative_log,31,31,0,0,1.653081698631614,1.2951633654478203,0.7170820072200373
original_R16_calendar,food,STATE_FAST_R15,recent_targets,3,cumulative_pct,31,31,0,0,1.6565804234044876,1.2991537380678713,0.718059982988835
original_R16_calendar,food,STATE_FAST_R15,recent_targets,4,mm,31,31,0,0,0.8770035301193863,0.7454775554496073,0.26279048451961273
original_R16_calendar,food,STATE_FAST_R15,recent_targets,4,cumulative_log,31,31,0,0,1.966426980326295,1.5479448300432335,1.005148844355818
original_R16_calendar,food,STATE_FAST_R15,recent_targets,4,cumulative_pct,31,31,0,0,1.9714814367506297,1.5544890918229013,1.009001301879871
original_R16_calendar,food,STATE_FAST_R15,recent_targets,5,mm,31,31,0,0,0.9114538473464171,0.7767670426427449,0.2878329369600672
original_R16_calendar,food,STATE_FAST_R15,recent_targets,5,cumulative_log,31,31,0,0,2.4400709659700763,2.0104141574587344,1.3533013263688842
original_R16_calendar,food,STATE_FAST_R15,recent_targets,5,cumulative_pct,31,31,0,0,2.4500943003861915,2.0230036991886995,1.3593911911892138
original_R16_calendar,food,STATE_FAST_R15,recent_targets,6,mm,31,31,0,0,0.9179157869779234,0.7814622051470377,0.30753385478105794
original_R16_calendar,food,STATE_FAST_R15,recent_targets,6,cumulative_log,31,31,0,0,2.945297365866612,2.4462130010896455,1.7277636724588636
original_R16_calendar,food,STATE_FAST_R15,recent_targets,6,cumulative_pct,31,31,0,0,2.959968528294379,2.46376424371372,1.735068365374706
original_R16_calendar,food,STATE_FAST_R15,recent_targets,7,mm,31,31,0,0,0.9215891712313514,0.7882559690006857,0.31801304028915534
original_R16_calendar,food,STATE_FAST_R15,recent_targets,7,cumulative_log,31,31,0,0,3.354387633427088,2.794715417773698,2.036585450720854
original_R16_calendar,food,STATE_FAST_R15,recent_targets,7,cumulative_pct,31,31,0,0,3.372710217118639,2.818419104476344,2.0456242142314194
original_R16_calendar,food,STATE_FAST_R15,recent_targets,8,mm,31,31,0,0,0.9295310668972535,0.7935133268790534,0.32706079736439364
original_R16_calendar,food,STATE_FAST_R15,recent_targets,8,cumulative_log,31,31,0,0,3.7743874749817925,3.166035688883734,2.3840194245078066
original_R16_calendar,food,STATE_FAST_R15,recent_targets,8,cumulative_pct,31,31,0,0,3.792318249816538,3.192629195649565,2.392143533508889
original_R16_calendar,food,STATE_FAST_R15,recent_targets,9,mm,31,31,0,0,0.9341492372806545,0.7964128814496394,0.3347553767599108
original_R16_calendar,food,STATE_FAST_R15,recent_targets,9,cumulative_log,31,31,0,0,4.130029903340302,3.412539372486561,2.7250638281625754
original_R16_calendar,food,STATE_FAST_R15,recent_targets,9,cumulative_pct,31,31,0,0,4.153746746449452,3.4445611896866573,2.7382573313773166
original_R16_calendar,food,STATE_FAST_R15,recent_targets,10,mm,31,31,0,0,0.9436699345892614,0.8028291849000359,0.34176039135920766
original_R16_calendar,food,STATE_FAST_R15,recent_targets,10,cumulative_log,31,31,0,0,4.704471280786733,3.8122391252425087,3.141554462420207
original_R16_calendar,food,STATE_FAST_R15,recent_targets,10,cumulative_pct,31,31,0,0,4.739711405719826,3.85559442032664,3.1605901538614662
original_R16_calendar,food,STATE_FAST_R15,recent_targets,11,mm,31,31,0,0,0.9422035802689779,0.7999903974880868,0.3465089024054132
original_R16_calendar,food,STATE_FAST_R15,recent_targets,11,cumulative_log,31,31,0,0,5.204780019588877,4.170364147530494,3.549577130210439
original_R16_calendar,food,STATE_FAST_R15,recent_targets,11,cumulative_pct,31,31,0,0,5.247971301385019,4.222890713772493,3.5752704609223467
original_R16_calendar,food,STATE_FAST_R15,recent_targets,12,mm,31,31,0,0,0.9229053732081011,0.7860552146190094,0.36466907750686217
original_R16_calendar,food,STATE_FAST_R15,recent_targets,12,cumulative_log,31,31,0,0,5.622637912649131,4.540505817021204,3.9251693449720153
original_R16_calendar,food,STATE_FAST_R15,recent_targets,12,cumulative_pct,31,31,0,0,5.678988266148107,4.606779178097567,3.962864840549204
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,0,yy,969,969,0,0,2.9086007863169816,1.6678510329803478,-0.8105607157251522
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,1,yy,88,88,0,0,0.8598592473595555,0.508793148959926,-0.10507702195284793
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,2,yy,86,86,0,0,1.2260776957094364,0.7659194068277324,-0.19349993805924406
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,3,yy,84,84,0,0,1.4509947036733912,0.9653595048298191,-0.32868703880636685
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,4,yy,83,83,0,0,1.7087746986842678,1.150202073070485,-0.46763336746060546
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,5,yy,82,82,0,0,1.990970235035833,1.3384551100612232,-0.6137932441346586
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,6,yy,81,81,0,0,2.287450719308394,1.505071334810064,-0.7486128597301597
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,7,yy,80,80,0,0,2.6457422333750924,1.7239558323749236,-0.8896463876649439
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,8,yy,79,79,0,0,3.0609796584519615,1.9785184358071581,-1.0295024531515695
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,9,yy,78,78,0,0,3.53981972300739,2.238149365922564,-1.1760976229920677
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,10,yy,77,77,0,0,4.026410106924484,2.476961595880643,-1.3269556292518705
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,11,yy,76,76,0,0,4.490753225657494,2.776340980860103,-1.490078404360678
original_R16_calendar,headline,FOOD_H0_FAST_R18,full,12,yy,75,75,0,0,4.867189495398797,3.0234758167761497,-1.6332537456962746
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,0,yy,294,294,0,0,0.6190041008930233,0.48762025313482804,0.2512543545704889
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,1,yy,30,30,0,0,0.3404465505210908,0.2552046088865758,0.029210259914461016
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,2,yy,29,29,0,0,0.45313066614532355,0.3514544722545568,0.058632990891603586
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,3,yy,28,28,0,0,0.5199396377519387,0.4323727508324381,0.07697432662839043
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,4,yy,27,27,0,0,0.47127397198929377,0.3711835385225593,0.11430796965912379
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,5,yy,26,26,0,0,0.4921728074385084,0.37142570666514596,0.1507242049219835
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,6,yy,25,25,0,0,0.545182289737863,0.40893690146806905,0.21331039650379463
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,7,yy,24,24,0,0,0.6357513187126435,0.5277923068643365,0.27410027275924775
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,8,yy,23,23,0,0,0.7000637975809134,0.5935369386729666,0.37039329143926164
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,9,yy,22,22,0,0,0.7274455921084535,0.6304861231634017,0.4282454777200187
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,10,yy,21,21,0,0,0.8076319540978092,0.6655265638701423,0.493674174754672
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,11,yy,20,20,0,0,0.8530797928210268,0.7302040441707021,0.5328847987414398
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_origins,12,yy,19,19,0,0,0.8902274727020303,0.7754712946180501,0.5923801968228107
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,0,yy,372,372,0,0,0.9677649484706446,0.6384904356780624,0.41809669418846707
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,1,yy,31,31,0,0,0.3384440701615561,0.2557331287050641,0.019507066908842487
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,2,yy,31,31,0,0,0.44218987991044645,0.343078487992296,0.04055171946701531
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,3,yy,31,31,0,0,0.5011044782011134,0.4141006018218081,0.05546686538859543
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,4,yy,31,31,0,0,0.49864463845193646,0.39627905102628014,0.0988615895868102
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,5,yy,31,31,0,0,0.5858963461157409,0.43761326429387376,0.17373406879350056
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,6,yy,31,31,0,0,0.6355743427164077,0.47571855378728006,0.27014239321803835
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,7,yy,31,31,0,0,0.6807188372917892,0.5425936592432606,0.33905866877670776
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,8,yy,31,31,0,0,0.7580057461404514,0.6459155402215909,0.4522334068587967
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,9,yy,31,31,0,0,1.0316657699301552,0.7893157542491713,0.611079615794305
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,10,yy,31,31,0,0,1.3583719323358747,0.9455454437551296,0.8042285250283049
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,11,yy,31,31,0,0,1.598922711451719,1.1294105306048365,0.9872266810101543
original_R16_calendar,headline,FOOD_H0_FAST_R18,recent_targets,12,yy,31,31,0,0,1.7826264244286498,1.2865812124361578,1.1650697294305332
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,0,yy,969,969,0,0,2.9112180321091152,1.6685482331187418,-0.8169343978794278
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,1,yy,88,88,0,0,0.8616776207985205,0.5079373934940914,-0.10657553412695867
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,2,yy,86,86,0,0,1.2300728948646318,0.7674564683041464,-0.19643181405258242
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,3,yy,84,84,0,0,1.4556651229328366,0.9683620943307398,-0.33306940863466405
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,4,yy,83,83,0,0,1.7116845844418125,1.1501067937524465,-0.47365322717465724
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,5,yy,82,82,0,0,1.9955724946746891,1.338943464841996,-0.6207039424464587
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,6,yy,81,81,0,0,2.2930549337783814,1.5065920182111199,-0.7560096261066218
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,7,yy,80,80,0,0,2.649282998039115,1.725977740519624,-0.8987127318865573
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,8,yy,79,79,0,0,3.063308611549914,1.977607756517435,-1.0377621930786958
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,9,yy,78,78,0,0,3.542050976175588,2.233778498757414,-1.1845476614506127
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,10,yy,77,77,0,0,4.02935112561136,2.4783824610998937,-1.3362264461162874
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,11,yy,76,76,0,0,4.493442487281986,2.7777783264579994,-1.4968563827608306
original_R16_calendar,headline,FOOD_H0_SELECT_R18,full,12,yy,75,75,0,0,4.86797078745212,3.026724484906926,-1.6398216869246711
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,0,yy,294,294,0,0,0.6429101348827105,0.500620855594137,0.26019292904473873
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,1,yy,30,30,0,0,0.33830910840024603,0.2529772301823043,0.028229171272064753
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,2,yy,29,29,0,0,0.4528679093205634,0.35139037035832604,0.0580671373324071
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,3,yy,28,28,0,0,0.5215564908618385,0.4340479842539628,0.07719611028155063
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,4,yy,27,27,0,0,0.4752371851791077,0.37521746439206366,0.11457965940956315
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,5,yy,26,26,0,0,0.5015545706126023,0.3777676388334895,0.15305481612038138
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,6,yy,25,25,0,0,0.5604175057397699,0.4184523324992248,0.21870196524950214
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,7,yy,24,24,0,0,0.6590397644256519,0.5469348868979758,0.2785136410591243
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,8,yy,23,23,0,0,0.7323648142662299,0.6096592039344807,0.38215453606385663
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,9,yy,22,22,0,0,0.7537487789726839,0.6473672930552147,0.44427806828476873
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,10,yy,21,21,0,0,0.8421492755303521,0.6859177080221145,0.5114657473102251
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,11,yy,20,20,0,0,0.9066724381160661,0.7632125568020292,0.5648671490705229
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_origins,12,yy,19,19,0,0,0.9580198446969785,0.8303268132212367,0.6304031517876092
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,0,yy,372,372,0,0,0.9689891246845858,0.6375658532523002,0.4100060741545958
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,1,yy,31,31,0,0,0.3359829447008512,0.2530931865413911,0.01904204067251433
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,2,yy,31,31,0,0,0.44179758194600466,0.3428069210419628,0.04023397324936819
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,3,yy,31,31,0,0,0.5027424840203294,0.41543639075718725,0.05502589360656326
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,4,yy,31,31,0,0,0.4983809672384023,0.39697916509414605,0.0947416440733751
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,5,yy,31,31,0,0,0.5852257690474153,0.4382696215514474,0.16836948121172757
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,6,yy,31,31,0,0,0.6333186611440837,0.4738568902748604,0.2620811749339778
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,7,yy,31,31,0,0,0.6837514980528241,0.5433876464023615,0.3223305991906792
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,8,yy,31,31,0,0,0.7608109009165485,0.6403386263670705,0.43782431852395476
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,9,yy,31,31,0,0,1.0325568433832915,0.7838348792634611,0.5985347624383541
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,10,yy,31,31,0,0,1.3667898546932198,0.9473131022214737,0.7908225905069656
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,11,yy,31,31,0,0,1.605408678473583,1.1294856642533142,0.9787130973020669
original_R16_calendar,headline,FOOD_H0_SELECT_R18,recent_targets,12,yy,31,31,0,0,1.7766596795151026,1.2859881452589268,1.152353314145603
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,0,yy,969,969,0,0,2.9066411658971925,1.6651351137502477,-0.8123381715269272
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,1,yy,88,88,0,0,0.8609644971615324,0.5090199222705188,-0.1064854355815794
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,2,yy,86,86,0,0,1.2277656737998601,0.7671841949107152,-0.1956809053834302
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,3,yy,84,84,0,0,1.4510510663953553,0.9659905344927305,-0.3314123487239229
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,4,yy,83,83,0,0,1.7089369294036785,1.148807188858902,-0.47100330337612617
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,5,yy,82,82,0,0,1.990662944505515,1.3373542849149356,-0.6170773082909551
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,6,yy,81,81,0,0,2.2876998588984754,1.5038424490587554,-0.7514358600085234
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,7,yy,80,80,0,0,2.645336295973669,1.7231914586157153,-0.8932334762806253
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,8,yy,79,79,0,0,3.0576479982556397,1.9714403229658006,-1.0314947608402436
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,9,yy,78,78,0,0,3.533339736013459,2.229318619755699,-1.1775478401319042
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,10,yy,77,77,0,0,4.0211320012644896,2.4705187518095633,-1.3286148626003043
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,11,yy,76,76,0,0,4.487125826518232,2.7710693797539396,-1.4886388059043523
original_R16_calendar,headline,FOOD_H0_SLOW_R18,full,12,yy,75,75,0,0,4.8664843690198305,3.0194489159635314,-1.63096622925053
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,0,yy,294,294,0,0,0.6429101348827105,0.500620855594137,0.26019292904473873
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,1,yy,30,30,0,0,0.33830910840024603,0.2529772301823043,0.028229171272064753
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,2,yy,29,29,0,0,0.4528679093205634,0.35139037035832604,0.0580671373324071
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,3,yy,28,28,0,0,0.5215564908618385,0.4340479842539628,0.07719611028155063
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,4,yy,27,27,0,0,0.4752371851791077,0.37521746439206366,0.11457965940956315
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,5,yy,26,26,0,0,0.5015545706126023,0.3777676388334895,0.15305481612038138
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,6,yy,25,25,0,0,0.5604175057397699,0.4184523324992248,0.21870196524950214
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,7,yy,24,24,0,0,0.6590397644256519,0.5469348868979758,0.2785136410591243
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,8,yy,23,23,0,0,0.7323648142662299,0.6096592039344807,0.38215453606385663
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,9,yy,22,22,0,0,0.7537487789726839,0.6473672930552147,0.44427806828476873
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,10,yy,21,21,0,0,0.8421492755303521,0.6859177080221145,0.5114657473102251
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,11,yy,20,20,0,0,0.9066724381160661,0.7632125568020292,0.5648671490705229
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_origins,12,yy,19,19,0,0,0.9580198446969785,0.8303268132212367,0.6304031517876092
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,0,yy,372,372,0,0,0.9689891246845858,0.6375658532523002,0.4100060741545958
original_R16_calendar,headline,FOOD_H0_SLOW_R18,recent_targets,1,yy,31,31,0,0,0.3359829447008512,0.2530931865413911,0.01904204067251433
