scope,sample,h,horizon_label,metric,model,n_intended,n_scored,n_missing_forecast,n_fallback,rmse,mae,bias
common,recent_origins,3,h3,cumulative_log,FOOD_H0_SELECT_R18,28,28,0,0,1.3218303937524736,1.0674421181988627,0.44551310293922297
common,recent_origins,3,h3,cumulative_log,FOOD_H0_SLOW_R18,28,28,0,0,1.3218303937524736,1.0674421181988627,0.44551310293922297
common,recent_origins,3,h3,cumulative_log,STATE_FAST_R15,28,28,0,0,1.3101974221597286,1.0600232688461682,0.42000462223683716
primary_control_calendar,recent_origins,3,h3,cumulative_pct,FOOD_H0_FAST_R18,28,28,0,0,1.3124153265397236,1.0691848357103353,0.44401758276267617
primary_control_calendar,recent_origins,3,h3,cumulative_pct,FOOD_H0_SELECT_R18,28,28,0,0,1.3238020887777169,1.0709603789403197,0.44524136227679406
primary_control_calendar,recent_origins,3,h3,cumulative_pct,FOOD_H0_SLOW_R18,28,28,0,0,1.3238020887777169,1.0709603789403197,0.44524136227679406
primary_control_calendar,recent_origins,3,h3,cumulative_pct,STATE_FAST_R15,28,28,0,0,1.3125354002502612,1.0634419921104308,0.42008819184435514
common,recent_origins,3,h3,cumulative_pct,FOOD_H0_FAST_R18,28,28,0,0,1.3124153265397236,1.0691848357103353,0.44401758276267617
common,recent_origins,3,h3,cumulative_pct,FOOD_H0_SELECT_R18,28,28,0,0,1.3238020887777169,1.0709603789403197,0.44524136227679406
common,recent_origins,3,h3,cumulative_pct,FOOD_H0_SLOW_R18,28,28,0,0,1.3238020887777169,1.0709603789403197,0.44524136227679406
common,recent_origins,3,h3,cumulative_pct,STATE_FAST_R15,28,28,0,0,1.3125354002502612,1.0634419921104308,0.42008819184435514
primary_control_calendar,recent_origins,4,h4,mm,FOOD_H0_FAST_R18,27,27,0,0,0.786964927245722,0.6783375574506219,0.2431338990679611
primary_control_calendar,recent_origins,4,h4,mm,FOOD_H0_SELECT_R18,27,27,0,0,0.7895896745703175,0.6763915551580992,0.24523503882967237
primary_control_calendar,recent_origins,4,h4,mm,FOOD_H0_SLOW_R18,27,27,0,0,0.7895896745703175,0.6763915551580992,0.24523503882967237
primary_control_calendar,recent_origins,4,h4,mm,STATE_FAST_R15,27,27,0,0,0.788162595658962,0.6805470062192691,0.24224113539913042
common,recent_origins,4,h4,mm,FOOD_H0_FAST_R18,27,27,0,0,0.786964927245722,0.6783375574506219,0.2431338990679611
common,recent_origins,4,h4,mm,FOOD_H0_SELECT_R18,27,27,0,0,0.7895896745703175,0.6763915551580992,0.24523503882967237
common,recent_origins,4,h4,mm,FOOD_H0_SLOW_R18,27,27,0,0,0.7895896745703175,0.6763915551580992,0.24523503882967237
common,recent_origins,4,h4,mm,STATE_FAST_R15,27,27,0,0,0.788162595658962,0.6805470062192691,0.24224113539913042
primary_control_calendar,recent_origins,4,h4,cumulative_log,FOOD_H0_FAST_R18,27,27,0,0,1.5860253167441682,1.2747155105908325,0.6644359236455066
primary_control_calendar,recent_origins,4,h4,cumulative_log,FOOD_H0_SELECT_R18,27,27,0,0,1.6059317354099245,1.28599258211796,0.6653040439175131
primary_control_calendar,recent_origins,4,h4,cumulative_log,FOOD_H0_SLOW_R18,27,27,0,0,1.6059317354099245,1.28599258211796,0.6653040439175131
primary_control_calendar,recent_origins,4,h4,cumulative_log,STATE_FAST_R15,27,27,0,0,1.6035161309966233,1.2733870113479624,0.6501768055587073
common,recent_origins,4,h4,cumulative_log,FOOD_H0_FAST_R18,27,27,0,0,1.5860253167441682,1.2747155105908325,0.6644359236455066
common,recent_origins,4,h4,cumulative_log,FOOD_H0_SELECT_R18,27,27,0,0,1.6059317354099245,1.28599258211796,0.6653040439175131
common,recent_origins,4,h4,cumulative_log,FOOD_H0_SLOW_R18,27,27,0,0,1.6059317354099245,1.28599258211796,0.6653040439175131
common,recent_origins,4,h4,cumulative_log,STATE_FAST_R15,27,27,0,0,1.6035161309966233,1.2733870113479624,0.6501768055587073
primary_control_calendar,recent_origins,4,h4,cumulative_pct,FOOD_H0_FAST_R18,27,27,0,0,1.590046834434313,1.2800878571114434,0.665948080464014
primary_control_calendar,recent_origins,4,h4,cumulative_pct,FOOD_H0_SELECT_R18,27,27,0,0,1.6105326194304388,1.2915863241350092,0.6666554939653189
primary_control_calendar,recent_origins,4,h4,cumulative_pct,FOOD_H0_SLOW_R18,27,27,0,0,1.6105326194304388,1.2915863241350092,0.6666554939653189
primary_control_calendar,recent_origins,4,h4,cumulative_pct,STATE_FAST_R15,27,27,0,0,1.6084049357415053,1.2793030046977687,0.653002208837252
common,recent_origins,4,h4,cumulative_pct,FOOD_H0_FAST_R18,27,27,0,0,1.590046834434313,1.2800878571114434,0.665948080464014
common,recent_origins,4,h4,cumulative_pct,FOOD_H0_SELECT_R18,27,27,0,0,1.6105326194304388,1.2915863241350092,0.6666554939653189
common,recent_origins,4,h4,cumulative_pct,FOOD_H0_SLOW_R18,27,27,0,0,1.6105326194304388,1.2915863241350092,0.6666554939653189
common,recent_origins,4,h4,cumulative_pct,STATE_FAST_R15,27,27,0,0,1.6084049357415053,1.2793030046977687,0.653002208837252
primary_control_calendar,recent_origins,5,h5,mm,FOOD_H0_FAST_R18,26,26,0,0,0.8105464950677016,0.6983431996448094,0.24405380863342596
primary_control_calendar,recent_origins,5,h5,mm,FOOD_H0_SELECT_R18,26,26,0,0,0.7883005294650676,0.6860399076704987,0.24946319326063596
primary_control_calendar,recent_origins,5,h5,mm,FOOD_H0_SLOW_R18,26,26,0,0,0.7883005294650676,0.6860399076704987,0.24946319326063596
primary_control_calendar,recent_origins,5,h5,mm,STATE_FAST_R15,26,26,0,0,0.8143818139032906,0.7000212291539475,0.24317826781631238
common,recent_origins,5,h5,mm,FOOD_H0_FAST_R18,26,26,0,0,0.8105464950677016,0.6983431996448094,0.24405380863342596
common,recent_origins,5,h5,mm,FOOD_H0_SELECT_R18,26,26,0,0,0.7883005294650676,0.6860399076704987,0.24946319326063596
common,recent_origins,5,h5,mm,FOOD_H0_SLOW_R18,26,26,0,0,0.7883005294650676,0.6860399076704987,0.24946319326063596
common,recent_origins,5,h5,mm,STATE_FAST_R15,26,26,0,0,0.8143818139032906,0.7000212291539475,0.24317826781631238
primary_control_calendar,recent_origins,5,h5,cumulative_log,FOOD_H0_FAST_R18,26,26,0,0,1.9555463284312957,1.6259428665084288,0.9045347371546767
primary_control_calendar,recent_origins,5,h5,cumulative_log,FOOD_H0_SELECT_R18,26,26,0,0,1.9595928723983607,1.6366507733630025,0.9165251815272559
primary_control_calendar,recent_origins,5,h5,cumulative_log,FOOD_H0_SLOW_R18,26,26,0,0,1.9595928723983607,1.6366507733630025,0.9165251815272559
primary_control_calendar,recent_origins,5,h5,cumulative_log,STATE_FAST_R15,26,26,0,0,2.013122264119192,1.6605875772043075,0.8771068939817942
common,recent_origins,5,h5,cumulative_log,FOOD_H0_FAST_R18,26,26,0,0,1.9555463284312957,1.6259428665084288,0.9045347371546767
common,recent_origins,5,h5,cumulative_log,FOOD_H0_SELECT_R18,26,26,0,0,1.9595928723983607,1.6366507733630025,0.9165251815272559
common,recent_origins,5,h5,cumulative_log,FOOD_H0_SLOW_R18,26,26,0,0,1.9595928723983607,1.6366507733630025,0.9165251815272559
common,recent_origins,5,h5,cumulative_log,STATE_FAST_R15,26,26,0,0,2.013122264119192,1.6605875772043075,0.8771068939817942
primary_control_calendar,recent_origins,5,h5,cumulative_pct,FOOD_H0_FAST_R18,26,26,0,0,1.962657448916248,1.6370156824261497,0.9071672544836802
primary_control_calendar,recent_origins,5,h5,cumulative_pct,FOOD_H0_SELECT_R18,26,26,0,0,1.9658395306400775,1.6476236630881662,0.9187802539863442
primary_control_calendar,recent_origins,5,h5,cumulative_pct,FOOD_H0_SLOW_R18,26,26,0,0,1.9658395306400775,1.6476236630881662,0.9187802539863442
primary_control_calendar,recent_origins,5,h5,cumulative_pct,STATE_FAST_R15,26,26,0,0,2.0239701729076303,1.672736396131465,0.8815060981320789
common,recent_origins,5,h5,cumulative_pct,FOOD_H0_FAST_R18,26,26,0,0,1.962657448916248,1.6370156824261497,0.9071672544836802
common,recent_origins,5,h5,cumulative_pct,FOOD_H0_SELECT_R18,26,26,0,0,1.9658395306400775,1.6476236630881662,0.9187802539863442
common,recent_origins,5,h5,cumulative_pct,FOOD_H0_SLOW_R18,26,26,0,0,1.9658395306400775,1.6476236630881662,0.9187802539863442
common,recent_origins,5,h5,cumulative_pct,STATE_FAST_R15,26,26,0,0,2.0239701729076303,1.672736396131465,0.8815060981320789
primary_control_calendar,recent_origins,6,h6,mm,FOOD_H0_FAST_R18,25,25,0,0,0.8282618879585305,0.7055642636461917,0.2446031169836037
primary_control_calendar,recent_origins,6,h6,mm,FOOD_H0_SELECT_R18,25,25,0,0,0.839921320912411,0.7170529396258645,0.2528601860167667
primary_control_calendar,recent_origins,6,h6,mm,FOOD_H0_SLOW_R18,25,25,0,0,0.839921320912411,0.7170529396258645,0.2528601860167667
primary_control_calendar,recent_origins,6,h6,mm,STATE_FAST_R15,25,25,0,0,0.8277854667681999,0.7049261652445007,0.24394651680202573
common,recent_origins,6,h6,mm,FOOD_H0_FAST_R18,25,25,0,0,0.8282618879585305,0.7055642636461917,0.2446031169836037
common,recent_origins,6,h6,mm,FOOD_H0_SELECT_R18,25,25,0,0,0.839921320912411,0.7170529396258645,0.2528601860167667
common,recent_origins,6,h6,mm,FOOD_H0_SLOW_R18,25,25,0,0,0.839921320912411,0.7170529396258645,0.2528601860167667
common,recent_origins,6,h6,mm,STATE_FAST_R15,25,25,0,0,0.8277854667681999,0.7049261652445007,0.24394651680202573
primary_control_calendar,recent_origins,6,h6,cumulative_log,FOOD_H0_FAST_R18,25,25,0,0,2.41638821105551,2.0032938848118227,1.1432037864149038
primary_control_calendar,recent_origins,6,h6,cumulative_log,FOOD_H0_SELECT_R18,25,25,0,0,2.4411267258297134,2.058036641255355,1.1722793516128769
primary_control_calendar,recent_origins,6,h6,cumulative_log,FOOD_H0_SLOW_R18,25,25,0,0,2.4411267258297134,2.058036641255355,1.1722793516128769
primary_control_calendar,recent_origins,6,h6,cumulative_log,STATE_FAST_R15,25,25,0,0,2.449758526712325,1.9926905793200307,1.1018134118178617
common,recent_origins,6,h6,cumulative_log,FOOD_H0_FAST_R18,25,25,0,0,2.41638821105551,2.0032938848118227,1.1432037864149038
common,recent_origins,6,h6,cumulative_log,FOOD_H0_SELECT_R18,25,25,0,0,2.4411267258297134,2.058036641255355,1.1722793516128769
common,recent_origins,6,h6,cumulative_log,FOOD_H0_SLOW_R18,25,25,0,0,2.4411267258297134,2.058036641255355,1.1722793516128769
common,recent_origins,6,h6,cumulative_log,STATE_FAST_R15,25,25,0,0,2.449758526712325,1.9926905793200307,1.1018134118178617
primary_control_calendar,recent_origins,6,h6,cumulative_pct,FOOD_H0_FAST_R18,25,25,0,0,2.4319022463135176,2.0210076847984277,1.1470630494272183
primary_control_calendar,recent_origins,6,h6,cumulative_pct,FOOD_H0_SELECT_R18,25,25,0,0,2.4566513507322796,2.0764167030639733,1.1756281873040506
primary_control_calendar,recent_origins,6,h6,cumulative_pct,FOOD_H0_SLOW_R18,25,25,0,0,2.4566513507322796,2.0764167030639733,1.1756281873040506
primary_control_calendar,recent_origins,6,h6,cumulative_pct,STATE_FAST_R15,25,25,0,0,2.468317682583412,2.011258845931028,1.107675956790651
common,recent_origins,6,h6,cumulative_pct,FOOD_H0_FAST_R18,25,25,0,0,2.4319022463135176,2.0210076847984277,1.1470630494272183
common,recent_origins,6,h6,cumulative_pct,FOOD_H0_SELECT_R18,25,25,0,0,2.4566513507322796,2.0764167030639733,1.1756281873040506
common,recent_origins,6,h6,cumulative_pct,FOOD_H0_SLOW_R18,25,25,0,0,2.4566513507322796,2.0764167030639733,1.1756281873040506
common,recent_origins,6,h6,cumulative_pct,STATE_FAST_R15,25,25,0,0,2.468317682583412,2.011258845931028,1.107675956790651
primary_control_calendar,recent_origins,7,h7,mm,FOOD_H0_FAST_R18,24,24,0,0,0.8437652424781951,0.7187061480675556,0.28919174621411686
primary_control_calendar,recent_origins,7,h7,mm,FOOD_H0_SELECT_R18,24,24,0,0,0.841382281839396,0.7124226107450164,0.2943974369732645
primary_control_calendar,recent_origins,7,h7,mm,FOOD_H0_SLOW_R18,24,24,0,0,0.841382281839396,0.7124226107450164,0.2943974369732645
primary_control_calendar,recent_origins,7,h7,mm,STATE_FAST_R15,24,24,0,0,0.8440175083641224,0.7189319451587726,0.28895807941213564
common,recent_origins,7,h7,mm,FOOD_H0_FAST_R18,24,24,0,0,0.8437652424781951,0.7187061480675556,0.28919174621411686
common,recent_origins,7,h7,mm,FOOD_H0_SELECT_R18,24,24,0,0,0.841382281839396,0.7124226107450164,0.2943974369732645
common,recent_origins,7,h7,mm,FOOD_H0_SLOW_R18,24,24,0,0,0.841382281839396,0.7124226107450164,0.2943974369732645
common,recent_origins,7,h7,mm,STATE_FAST_R15,24,24,0,0,0.8440175083641224,0.7189319451587726,0.28895807941213564
primary_control_calendar,recent_origins,7,h7,cumulative_log,FOOD_H0_FAST_R18,24,24,0,0,2.7342860358293004,2.2080467059912543,1.3130039209338353
primary_control_calendar,recent_origins,7,h7,cumulative_log,FOOD_H0_SELECT_R18,24,24,0,0,2.735097616306293,2.2549380674527804,1.3361018831697207
primary_control_calendar,recent_origins,7,h7,cumulative_log,FOOD_H0_SLOW_R18,24,24,0,0,2.735097616306293,2.2549380674527804,1.3361018831697207
primary_control_calendar,recent_origins,7,h7,cumulative_log,STATE_FAST_R15,24,24,0,0,2.794737537817007,2.262855984752498,1.2836047773092405
common,recent_origins,7,h7,cumulative_log,FOOD_H0_FAST_R18,24,24,0,0,2.7342860358293004,2.2080467059912543,1.3130039209338353
common,recent_origins,7,h7,cumulative_log,FOOD_H0_SELECT_R18,24,24,0,0,2.735097616306293,2.2549380674527804,1.3361018831697207
common,recent_origins,7,h7,cumulative_log,FOOD_H0_SLOW_R18,24,24,0,0,2.735097616306293,2.2549380674527804,1.3361018831697207
common,recent_origins,7,h7,cumulative_log,STATE_FAST_R15,24,24,0,0,2.794737537817007,2.262855984752498,1.2836047773092405
primary_control_calendar,recent_origins,7,h7,cumulative_pct,FOOD_H0_FAST_R18,24,24,0,0,2.764117931157349,2.2365050453388955,1.3228146845878592
primary_control_calendar,recent_origins,7,h7,cumulative_pct,FOOD_H0_SELECT_R18,24,24,0,0,2.7644009400375444,2.2840779613257127,1.3456585590776455
primary_control_calendar,recent_origins,7,h7,cumulative_pct,FOOD_H0_SLOW_R18,24,24,0,0,2.7644009400375444,2.2840779613257127,1.3456585590776455
primary_control_calendar,recent_origins,7,h7,cumulative_pct,STATE_FAST_R15,24,24,0,0,2.8283252855231464,2.293465849620975,1.2952724497212806
common,recent_origins,7,h7,cumulative_pct,FOOD_H0_FAST_R18,24,24,0,0,2.764117931157349,2.2365050453388955,1.3228146845878592
common,recent_origins,7,h7,cumulative_pct,FOOD_H0_SELECT_R18,24,24,0,0,2.7644009400375444,2.2840779613257127,1.3456585590776455
common,recent_origins,7,h7,cumulative_pct,FOOD_H0_SLOW_R18,24,24,0,0,2.7644009400375444,2.2840779613257127,1.3456585590776455
common,recent_origins,7,h7,cumulative_pct,STATE_FAST_R15,24,24,0,0,2.8283252855231464,2.293465849620975,1.2952724497212806
primary_control_calendar,recent_origins,8,h8,mm,FOOD_H0_FAST_R18,23,23,0,0,0.8500222196097826,0.7162331169455926,0.34515707868237
primary_control_calendar,recent_origins,8,h8,mm,FOOD_H0_SELECT_R18,23,23,0,0,0.86111373084001,0.7286299776939853,0.35521804713288924
primary_control_calendar,recent_origins,8,h8,mm,FOOD_H0_SLOW_R18,23,23,0,0,0.86111373084001,0.7286299776939853,0.35521804713288924
primary_control_calendar,recent_origins,8,h8,mm,STATE_FAST_R15,23,23,0,0,0.8498636972744865,0.7159811109249574,0.34492706535786233
common,recent_origins,8,h8,mm,FOOD_H0_FAST_R18,23,23,0,0,0.8500222196097826,0.7162331169455926,0.34515707868237
common,recent_origins,8,h8,mm,FOOD_H0_SELECT_R18,23,23,0,0,0.86111373084001,0.7286299776939853,0.35521804713288924
common,recent_origins,8,h8,mm,FOOD_H0_SLOW_R18,23,23,0,0,0.86111373084001,0.7286299776939853,0.35521804713288924
common,recent_origins,8,h8,mm,STATE_FAST_R15,23,23,0,0,0.8498636972744865,0.7159811109249574,0.34492706535786233
primary_control_calendar,recent_origins,8,h8,cumulative_log,FOOD_H0_FAST_R18,23,23,0,0,3.201543338328239,2.63696894751417,1.600477610920612
primary_control_calendar,recent_origins,8,h8,cumulative_log,FOOD_H0_SELECT_R18,23,23,0,0,3.248851758184899,2.6928847078588545,1.6637929838066043
primary_control_calendar,recent_origins,8,h8,cumulative_log,FOOD_H0_SLOW_R18,23,23,0,0,3.248851758184899,2.6928847078588545,1.6637929838066043
primary_control_calendar,recent_origins,8,h8,cumulative_log,STATE_FAST_R15,23,23,0,0,3.2186900510409022,2.5960885543564682,1.5420666328063044
common,recent_origins,8,h8,cumulative_log,FOOD_H0_FAST_R18,23,23,0,0,3.201543338328239,2.63696894751417,1.600477610920612
common,recent_origins,8,h8,cumulative_log,FOOD_H0_SELECT_R18,23,23,0,0,3.248851758184899,2.6928847078588545,1.6637929838066043
common,recent_origins,8,h8,cumulative_log,FOOD_H0_SLOW_R18,23,23,0,0,3.248851758184899,2.6928847078588545,1.6637929838066043
common,recent_origins,8,h8,cumulative_log,STATE_FAST_R15,23,23,0,0,3.2186900510409022,2.5960885543564682,1.5420666328063044
primary_control_calendar,recent_origins,8,h8,cumulative_pct,FOOD_H0_FAST_R18,23,23,0,0,3.2374677720822267,2.6748572803956208,1.6127690781705477
primary_control_calendar,recent_origins,8,h8,cumulative_pct,FOOD_H0_SELECT_R18,23,23,0,0,3.285396696423277,2.7317311388392245,1.6766844922525534
primary_control_calendar,recent_origins,8,h8,cumulative_pct,FOOD_H0_SLOW_R18,23,23,0,0,3.285396696423277,2.7317311388392245,1.6766844922525534
primary_control_calendar,recent_origins,8,h8,cumulative_pct,STATE_FAST_R15,23,23,0,0,3.257751282449674,2.6344265145738968,1.5555110569060282
common,recent_origins,8,h8,cumulative_pct,FOOD_H0_FAST_R18,23,23,0,0,3.2374677720822267,2.6748572803956208,1.6127690781705477
common,recent_origins,8,h8,cumulative_pct,FOOD_H0_SELECT_R18,23,23,0,0,3.285396696423277,2.7317311388392245,1.6766844922525534
common,recent_origins,8,h8,cumulative_pct,FOOD_H0_SLOW_R18,23,23,0,0,3.285396696423277,2.7317311388392245,1.6766844922525534
common,recent_origins,8,h8,cumulative_pct,STATE_FAST_R15,23,23,0,0,3.257751282449674,2.6344265145738968,1.5555110569060282
primary_control_calendar,recent_origins,9,h9,mm,FOOD_H0_FAST_R18,22,22,0,0,0.8296756481347289,0.6929099052266585,0.41918842437679876
primary_control_calendar,recent_origins,9,h9,mm,FOOD_H0_SELECT_R18,22,22,0,0,0.8182052649902325,0.6759444103939032,0.43031993855227474
primary_control_calendar,recent_origins,9,h9,mm,FOOD_H0_SLOW_R18,22,22,0,0,0.8182052649902325,0.6759444103939032,0.43031993855227474
primary_control_calendar,recent_origins,9,h9,mm,STATE_FAST_R15,22,22,0,0,0.8298417361940541,0.6931488941669797,0.4190492847105521
common,recent_origins,9,h9,mm,FOOD_H0_FAST_R18,22,22,0,0,0.8296756481347289,0.6929099052266585,0.41918842437679876
common,recent_origins,9,h9,mm,FOOD_H0_SELECT_R18,22,22,0,0,0.8182052649902325,0.6759444103939032,0.43031993855227474
common,recent_origins,9,h9,mm,FOOD_H0_SLOW_R18,22,22,0,0,0.8182052649902325,0.6759444103939032,0.43031993855227474
common,recent_origins,9,h9,mm,STATE_FAST_R15,22,22,0,0,0.8298417361940541,0.6931488941669797,0.4190492847105521
primary_control_calendar,recent_origins,9,h9,cumulative_log,FOOD_H0_FAST_R18,22,22,0,0,3.487275272634567,2.733463505543098,1.8833009948599078
primary_control_calendar,recent_origins,9,h9,cumulative_log,FOOD_H0_SELECT_R18,22,22,0,0,3.5313300100662732,2.760279003896682,1.969946301753058
primary_control_calendar,recent_origins,9,h9,cumulative_log,FOOD_H0_SLOW_R18,22,22,0,0,3.5313300100662732,2.760279003896682,1.969946301753058
primary_control_calendar,recent_origins,9,h9,cumulative_log,STATE_FAST_R15,22,22,0,0,3.5119024747307717,2.7826321357578387,1.813916596028586
common,recent_origins,9,h9,cumulative_log,FOOD_H0_FAST_R18,22,22,0,0,3.487275272634567,2.733463505543098,1.8833009948599078
common,recent_origins,9,h9,cumulative_log,FOOD_H0_SELECT_R18,22,22,0,0,3.5313300100662732,2.760279003896682,1.969946301753058
common,recent_origins,9,h9,cumulative_log,FOOD_H0_SLOW_R18,22,22,0,0,3.5313300100662732,2.760279003896682,1.969946301753058
common,recent_origins,9,h9,cumulative_log,STATE_FAST_R15,22,22,0,0,3.5119024747307717,2.7826321357578387,1.813916596028586
primary_control_calendar,recent_origins,9,h9,cumulative_pct,FOOD_H0_FAST_R18,22,22,0,0,3.529983840281067,2.776722568374475,1.9034425184407802
primary_control_calendar,recent_origins,9,h9,cumulative_pct,FOOD_H0_SELECT_R18,22,22,0,0,3.5763358947827673,2.805307255534522,1.9936527150649475
primary_control_calendar,recent_origins,9,h9,cumulative_pct,FOOD_H0_SLOW_R18,22,22,0,0,3.5763358947827673,2.805307255534522,1.9936527150649475
primary_control_calendar,recent_origins,9,h9,cumulative_pct,STATE_FAST_R15,22,22,0,0,3.5578681250243838,2.8285544206409305,1.8333080748414048
common,recent_origins,9,h9,cumulative_pct,FOOD_H0_FAST_R18,22,22,0,0,3.529983840281067,2.776722568374475,1.9034425184407802
common,recent_origins,9,h9,cumulative_pct,FOOD_H0_SELECT_R18,22,22,0,0,3.5763358947827673,2.805307255534522,1.9936527150649475
common,recent_origins,9,h9,cumulative_pct,FOOD_H0_SLOW_R18,22,22,0,0,3.5763358947827673,2.805307255534522,1.9936527150649475
common,recent_origins,9,h9,cumulative_pct,STATE_FAST_R15,22,22,0,0,3.5578681250243838,2.8285544206409305,1.8333080748414048
primary_control_calendar,recent_origins,10,h10,mm,FOOD_H0_FAST_R18,21,21,0,0,0.844531041720768,0.7026559314538139,0.41590155249472327
primary_control_calendar,recent_origins,10,h10,mm,FOOD_H0_SELECT_R18,21,21,0,0,0.8645495005087773,0.7238140651799808,0.4257662948950074
primary_control_calendar,recent_origins,10,h10,mm,FOOD_H0_SLOW_R18,21,21,0,0,0.8645495005087773,0.7238140651799808,0.4257662948950074
primary_control_calendar,recent_origins,10,h10,mm,STATE_FAST_R15,21,21,0,0,0.8444132526491825,0.7025149946097045,0.41583327576580575
common,recent_origins,10,h10,mm,FOOD_H0_FAST_R18,21,21,0,0,0.844531041720768,0.7026559314538139,0.41590155249472327
common,recent_origins,10,h10,mm,FOOD_H0_SELECT_R18,21,21,0,0,0.8645495005087773,0.7238140651799808,0.4257662948950074
common,recent_origins,10,h10,mm,FOOD_H0_SLOW_R18,21,21,0,0,0.8645495005087773,0.7238140651799808,0.4257662948950074
common,recent_origins,10,h10,mm,STATE_FAST_R15,21,21,0,0,0.8444132526491825,0.7025149946097045,0.41583327576580575
primary_control_calendar,recent_origins,10,h10,cumulative_log,FOOD_H0_FAST_R18,21,21,0,0,3.7703173695557077,3.0123115841371195,2.077931095441914
primary_control_calendar,recent_origins,10,h10,cumulative_log,FOOD_H0_SELECT_R18,21,21,0,0,3.8542412450779513,3.079781048565114,2.1739278073750268
primary_control_calendar,recent_origins,10,h10,cumulative_log,FOOD_H0_SLOW_R18,21,21,0,0,3.8542412450779513,3.079781048565114,2.1739278073750268
primary_control_calendar,recent_origins,10,h10,cumulative_log,STATE_FAST_R15,21,21,0,0,3.77337181837498,2.998688751725608,2.0086304399403057
common,recent_origins,10,h10,cumulative_log,FOOD_H0_FAST_R18,21,21,0,0,3.7703173695557077,3.0123115841371195,2.077931095441914
common,recent_origins,10,h10,cumulative_log,FOOD_H0_SELECT_R18,21,21,0,0,3.8542412450779513,3.079781048565114,2.1739278073750268
common,recent_origins,10,h10,cumulative_log,FOOD_H0_SLOW_R18,21,21,0,0,3.8542412450779513,3.079781048565114,2.1739278073750268
common,recent_origins,10,h10,cumulative_log,STATE_FAST_R15,21,21,0,0,3.77337181837498,2.998688751725608,2.0086304399403057
primary_control_calendar,recent_origins,10,h10,cumulative_pct,FOOD_H0_FAST_R18,21,21,0,0,3.828138464090476,3.0714606507740676,2.102339497746556
primary_control_calendar,recent_origins,10,h10,cumulative_pct,FOOD_H0_SELECT_R18,21,21,0,0,3.918122312386636,3.1430182464281686,2.203371810831351
primary_control_calendar,recent_origins,10,h10,cumulative_pct,FOOD_H0_SLOW_R18,21,21,0,0,3.918122312386636,3.1430182464281686,2.203371810831351
primary_control_calendar,recent_origins,10,h10,cumulative_pct,STATE_FAST_R15,21,21,0,0,3.8326855305701932,3.0577667158950854,2.0318080368274467
common,recent_origins,10,h10,cumulative_pct,FOOD_H0_FAST_R18,21,21,0,0,3.828138464090476,3.0714606507740676,2.102339497746556
common,recent_origins,10,h10,cumulative_pct,FOOD_H0_SELECT_R18,21,21,0,0,3.918122312386636,3.1430182464281686,2.203371810831351
common,recent_origins,10,h10,cumulative_pct,FOOD_H0_SLOW_R18,21,21,0,0,3.918122312386636,3.1430182464281686,2.203371810831351
common,recent_origins,10,h10,cumulative_pct,STATE_FAST_R15,21,21,0,0,3.8326855305701932,3.0577667158950854,2.0318080368274467
primary_control_calendar,recent_origins,11,h11,mm,FOOD_H0_FAST_R18,20,20,0,0,0.8631765543522782,0.7258016459016304,0.42987965193979816
primary_control_calendar,recent_origins,11,h11,mm,FOOD_H0_SELECT_R18,20,20,0,0,0.8766503381196699,0.7421777689830145,0.4442865649341707
primary_control_calendar,recent_origins,11,h11,mm,FOOD_H0_SLOW_R18,20,20,0,0,0.8766503381196699,0.7421777689830145,0.4442865649341707
primary_control_calendar,recent_origins,11,h11,mm,STATE_FAST_R15,20,20,0,0,0.8631329706547912,0.7257581199602045,0.4298254183006304
common,recent_origins,11,h11,mm,FOOD_H0_FAST_R18,20,20,0,0,0.8631765543522782,0.7258016459016304,0.42987965193979816
common,recent_origins,11,h11,mm,FOOD_H0_SELECT_R18,20,20,0,0,0.8766503381196699,0.7421777689830145,0.4442865649341707
common,recent_origins,11,h11,mm,FOOD_H0_SLOW_R18,20,20,0,0,0.8766503381196699,0.7421777689830145,0.4442865649341707
common,recent_origins,11,h11,mm,STATE_FAST_R15,20,20,0,0,0.8631329706547912,0.7257581199602045,0.4298254183006304
primary_control_calendar,recent_origins,11,h11,cumulative_log,FOOD_H0_FAST_R18,20,20,0,0,4.058627002606776,3.2006750391874137,2.3046015422664308
primary_control_calendar,recent_origins,11,h11,cumulative_log,FOOD_H0_SELECT_R18,20,20,0,0,4.266852813266637,3.377523533144841,2.477920553437059
primary_control_calendar,recent_origins,11,h11,cumulative_log,FOOD_H0_SLOW_R18,20,20,0,0,4.266852813266637,3.377523533144841,2.477920553437059
primary_control_calendar,recent_origins,11,h11,cumulative_log,STATE_FAST_R15,20,20,0,0,3.97962820862984,3.1558040493155186,2.1935841724694365
common,recent_origins,11,h11,cumulative_log,FOOD_H0_FAST_R18,20,20,0,0,4.058627002606776,3.2006750391874137,2.3046015422664308
common,recent_origins,11,h11,cumulative_log,FOOD_H0_SELECT_R18,20,20,0,0,4.266852813266637,3.377523533144841,2.477920553437059
common,recent_origins,11,h11,cumulative_log,FOOD_H0_SLOW_R18,20,20,0,0,4.266852813266637,3.377523533144841,2.477920553437059
common,recent_origins,11,h11,cumulative_log,STATE_FAST_R15,20,20,0,0,3.97962820862984,3.1558040493155186,2.1935841724694365
