origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,headline_yy_forecast_finite,headline_yy_actual_finite,headline_mm_forecast_finite,headline_mm_actual_finite,headline_cumulative_log_forecast_finite,headline_cumulative_log_actual_finite,core_mm_forecast_finite,core_mm_actual_finite,core_cumulative_log_forecast_finite,core_cumulative_log_actual_finite
2025-06,5,2025-11,2025-07-03T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.09306197902159928,-0.3203074951953821,2.099737532808387,2.655670713720477,0.7155623153239103,0.12861738107442208,0.024274768692307068,-0.1,0.9203501421290183,0.7922156350259844,True,True,True,True,True,True,True,True,True,True
2025-06,6,2025-12,2025-07-03T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,-0.006747819188799326,-0.2570694087403624,2.1052631578947296,2.9188719675543924,0.7088142684595499,-0.12878301844286566,0.09765507495456886,0.2,1.017957565535512,0.99201590129329,True,True,True,True,True,True,True,True,True,True
2025-06,7,2026-01,2025-07-03T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,1.0310521458365147,0.8376288659793785,1.62337662337662,2.629629345635611,1.7345873274103334,0.7053572046660844,0.48676163753488544,0.4,1.5035383490241596,1.3912180282470352,True,True,True,True,True,True,True,True,True,True
2025-06,8,2026-02,2025-07-03T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.21950250188429554,-0.0638977635782689,1.3609850939727857,2.654926819555896,1.9538492745045017,0.6414390177663701,0.36161580786021397,0.5,1.8645018988942959,1.8899721793509425,True,True,True,True,True,True,True,True,True,True
2025-06,9,2026-03,2025-07-03T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.040502647547640644,0.5754475703324768,1.8782383419689104,2.6299915024561935,1.9943437219439495,1.2152372130685096,-0.08758707330200738,0.2,1.7768764457030561,2.089772445618248,True,True,True,True,True,True,True,True,True,True
2025-06,10,2026-04,2025-07-03T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.2402583474237385,0.4450095359186168,2.464332036316472,3.010001268130833,2.234313910458418,1.659259509341966,0.2717530776514321,0.3,2.048260942281029,2.389323343598096,True,True,True,True,True,True,True,True,True,True
2025-06,11,2026-05,2025-07-03T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.3847004845369118,0.18987341772152,2.129032258064519,2.8725714034617518,2.6182763150072415,1.8489528953419332,0.20485757331952914,0.2,2.2529089686069486,2.5891236098654016,True,True,True,True,True,True,True,True,True,True
2025-06,12,2026-06,2025-07-03T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.23852485874108934,-0.3158559696778251,1.544401544401539,2.89770686773251,2.856517154754754,1.5325970478226754,0.30573492907274025,0.3,2.5581774788737337,2.8886745078452494,True,True,True,True,True,True,True,True,True,True
2025-06,0,2025-06,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.2140389694357118,0.2580645161290418,2.913907284768222,2.8687154984273864,0.0,0.0,,0.3,,,True,True,True,True,True,True,False,True,False,False
2025-06,1,2025-07,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.468668244278955,0.4504504504504458,2.697368421052633,2.670888840073636,0.46757341407796416,0.44943895878392676,0.8320860107054564,0.9,0.8286432596420191,0.8959741371471904,True,True,True,True,True,True,True,True,True,True
2025-06,2,2025-08,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.09458264614767686,0.0640614990390808,2.493438320209967,2.4982654061772283,0.5621113590250446,0.5134799472038513,0.15270894714641225,0.3,0.9812357252458183,1.1955250351270383,True,True,True,True,True,True,True,True,True,True
2025-06,3,2025-09,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,-0.3177965127463781,-0.5761843790012655,2.305665349143618,2.5763734831821377,0.24380880074664707,-0.06437077789055437,-0.553132070331582,-0.7,0.426568214852898,0.4930635414305924,True,True,True,True,True,True,True,True,True,True
2025-06,4,2025-10,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.3808440658263074,0.5151320025756467,2.4950755088640726,2.6289893651087186,0.6239294915993121,0.44943895878393186,0.47325389705761095,0.4,0.8987057863058738,0.8922656683843377,True,True,True,True,True,True,True,True,True,True
2025-06,5,2025-11,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.09243759568304857,-0.3203074951953821,2.099737532808387,2.6564530296197724,0.7163243900470551,0.12861738107442208,0.023090046255871167,-0.1,0.9217931672208423,0.7922156350259844,True,True,True,True,True,True,True,True,True,True
2025-06,6,2025-12,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,-0.007496534071357031,-0.2570694087403624,2.1052631578947296,2.918885662467341,0.7088275749715388,-0.12878301844286566,0.09623444236382982,0.2,1.0179813339315515,0.99201590129329,True,True,True,True,True,True,True,True,True,True
2025-06,7,2026-01,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,1.0294960922561358,0.8376288659793785,1.62337662337662,2.6280623274059325,1.7330604484739724,0.7053572046660844,0.48380913788418956,0.4,1.5006238766225377,1.3912180282470352,True,True,True,True,True,True,True,True,True,True
2025-06,8,2026-02,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.2187320806851235,-0.0638977635782689,1.3609850939727857,2.6525702839872345,1.9515536588041393,0.6414390177663701,0.3601539890963059,0.5,1.86013086424194,1.8899721793509425,True,True,True,True,True,True,True,True,True,True
2025-06,9,2026-03,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.04066503149615158,0.5754475703324768,1.8782383419689104,2.6278021226362074,1.9922104243171919,1.2152372130685096,-0.08727896144949623,0.2,1.7728137925304446,2.089772445618248,True,True,True,True,True,True,True,True,True,True
2025-06,10,2026-04,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.24080398500904682,0.4450095359186168,2.464332036316472,3.0083644838174948,2.232724941137748,1.659259509341966,0.2727883856898848,0.3,2.045230785960147,2.389323343598096,True,True,True,True,True,True,True,True,True,True
2025-06,11,2026-05,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.38584879779666975,0.18987341772152,2.129032258064519,2.872113556480276,2.6178312517662974,1.8489528953419332,0.2070364150644896,0.2,2.252053175994412,2.5891236098654016,True,True,True,True,True,True,True,True,True,True
2025-06,12,2026-06,2025-07-03T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.24153952242131785,-0.3158559696778251,1.544401544401539,2.900343533424565,2.859079536358524,1.5325970478226754,0.3114550363846446,0.3,2.5630241959159674,2.8886745078452494,True,True,True,True,True,True,True,True,True,True
2025-07,0,2025-07,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.482699677975129,0.4504504504504458,2.697368421052633,2.730339012877211,0.0,0.0,,0.9,,,True,True,True,True,True,True,False,True,False,False
2025-07,1,2025-08,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.10114439797127225,0.0640614990390808,2.493438320209967,2.564338840960986,0.1010932814898021,0.06404098841992446,0.14401053823428858,0.3,0.14390694250592642,0.2995508979798479,True,True,True,True,True,True,True,True,True,True
2025-07,2,2025-09,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,-0.3141889726505876,-0.5761843790012655,2.305665349143618,2.6462119431086104,-0.21359030099153248,-0.5138097366744812,-0.5648599408713993,-0.7,-0.422554365296835,-0.40291059571659804,True,True,True,True,True,True,True,True,True,True
2025-07,3,2025-10,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.37781835374628825,0.5151320025756467,2.4950755088640726,2.695768065636944,0.163516111878024,5.117434254131581e-15,0.4560085737250194,0.4,0.032417639366241646,-0.0037084687628526902,True,True,True,True,True,True,True,True,True,True
2025-07,4,2025-11,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.0930083796439828,-0.3203074951953821,2.099737532808387,2.7238353865699354,0.2564812655290409,-0.32082157770950465,0.012298360874699632,-0.1,0.04471524405453864,-0.10375850212120603,True,True,True,True,True,True,True,True,True,True
2025-07,5,2025-12,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,-0.004381350345606997,-0.2570694087403624,2.1052631578947296,2.989648734125458,0.25209981919947605,-0.5782219772267924,0.09219643603380819,0.2,0.13686920527909555,0.09604176414609959,True,True,True,True,True,True,True,True,True,True
2025-07,6,2026-01,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,1.030311177193022,0.8376288659793785,1.62337662337662,2.6994539912371347,1.2771394686242519,0.2559182458821577,0.47751148314214653,0.4,0.6132442187513811,0.49524389109984496,True,True,True,True,True,True,True,True,True,True
2025-07,7,2026-02,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.2223337886144083,-0.0638977635782689,1.3609850939727857,2.727670739080062,1.4992264614101767,0.1920000589824434,0.36102942548339,0.5,0.9736234973489423,0.9939980422037523,True,True,True,True,True,True,True,True,True,True
2025-07,8,2026-03,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.04285918003153234,0.5754475703324768,1.8782383419689104,2.7051369952219733,1.5420764595185816,0.7657982542845829,-0.08744481749001282,0.2,0.8861404245752657,1.193798308471058,True,True,True,True,True,True,True,True,True,True
2025-07,9,2026-04,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.23629884963560216,0.4450095359186168,2.464332036316472,3.081353121268297,1.7780965624529603,1.2098205505580395,0.26056204374867037,0.3,1.1463635939550714,1.493349206450906,True,True,True,True,True,True,True,True,True,True
2025-07,10,2026-05,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.3861126759254447,0.18987341772152,2.129032258064519,2.9452762558382233,2.16346573660771,1.3995139365580065,0.20475702297005727,0.2,1.350911275445066,1.6931494727182117,True,True,True,True,True,True,True,True,True,True
2025-07,11,2026-06,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.24803478621818897,-0.3158559696778251,1.544401544401539,2.9349776995931234,2.4111934242527306,1.0831580890387487,0.31953604685513887,0.3,1.6699378907970517,1.9927003706980595,True,True,True,True,True,True,True,True,True,True
2025-07,12,2026-07,2025-08-04T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.41536177174150873,0.6337135614702172,1.7296604740550945,2.8659964132750946,2.825694950252386,1.714872129164898,0.8413711936714172,1.0,2.507789286305073,2.987733456014868,True,True,True,True,True,True,True,True,True,True
2025-07,0,2025-07,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.482699677975129,0.4504504504504458,2.697368421052633,2.730339012877211,0.0,0.0,,0.9,,,True,True,True,True,True,True,False,True,False,False
2025-07,1,2025-08,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.10110277390132891,0.0640614990390808,2.493438320209967,2.5642961926452323,0.10105169946908919,0.06404098841992446,0.14393161638199625,0.3,0.14382813411492365,0.2995508979798479,True,True,True,True,True,True,True,True,True,True
2025-07,2,2025-09,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,-0.31435480592690507,-0.5761843790012655,2.305665349143618,2.6459985027400426,-0.2137982390989796,-0.5138097366744812,-0.5651743711843528,-0.7,-0.4229493906810532,-0.40291059571659804,True,True,True,True,True,True,True,True,True,True
2025-07,3,2025-10,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.3777407176778558,0.5151320025756467,2.4950755088640726,2.6954750935276204,0.1632308298914917,5.117434254131581e-15,0.4558613708605776,0.4,0.0318760792208046,-0.0037084687628526902,True,True,True,True,True,True,True,True,True,True
2025-07,4,2025-11,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.09297025404591923,-0.3203074951953821,2.099737532808387,2.7235032068167695,0.25615789336424155,-0.32082157770950465,0.01222607234493728,-0.1,0.04410140424242853,-0.10375850212120603,True,True,True,True,True,True,True,True,True,True
2025-07,5,2025-12,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,-0.004386941112047554,-0.2570694087403624,2.1052631578947296,2.989309936662922,0.25177085602311805,-0.5782219772267924,0.09218583558931001,0.2,0.13624477478615624,0.09604176414609959,True,True,True,True,True,True,True,True,True,True
2025-07,6,2026-01,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,1.0304364966446105,0.8376288659793785,1.62337662337662,2.699243537868157,1.276934546809743,0.2559182458821577,0.4777490966975022,0.4,0.612856272294411,0.49524389109984496,True,True,True,True,True,True,True,True,True,True
2025-07,7,2026-02,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.22263151350939964,-0.0638977635782689,1.3609850939727857,2.7277653946232006,1.4993186035748431,0.1920000589824434,0.36159393059349176,0.5,0.9737980237220545,0.9939980422037523,True,True,True,True,True,True,True,True,True,True
2025-07,8,2026-03,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.043467163527019265,0.5754475703324768,1.8782383419689104,2.7058557933480434,1.5427763228669984,0.7657982542845829,-0.08629204257654816,0.2,0.887468728129979,1.193798308471058,True,True,True,True,True,True,True,True,True,True
2025-07,9,2026-04,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.2377720220041649,0.4450095359186168,2.464332036316472,3.083589549121785,1.780266114486985,1.2098205505580395,0.2633552711344374,0.3,1.150477826912472,1.493349206450906,True,True,True,True,True,True,True,True,True,True
2025-07,10,2026-05,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.3875659111336782,0.18987341772152,2.129032258064519,2.94900004656295,2.1670829238282647,1.3995139365580065,0.20751244824697793,0.2,1.3577752654750894,1.6931494727182117,True,True,True,True,True,True,True,True,True,True
2025-07,11,2026-06,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.2487294447404455,-0.3158559696778251,1.544401544401539,2.9394144210129514,2.415503548862997,1.0831580890387487,0.32085316306606565,0.3,1.6781147931635514,1.9927003706980595,True,True,True,True,True,True,True,True,True,True
2025-07,12,2026-07,2025-08-04T21:59:00+00:00,MONTHLY_AR_CORE_R17,0.41651121718273304,0.6337135614702172,1.7296604740550945,2.8716077098354758,2.831149759144216,1.714872129164898,0.8435506144597702,1.0,2.5181274020819746,2.987733456014868,True,True,True,True,True,True,True,True,True,True
2025-07,0,2025-07,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.482699677975129,0.4504504504504458,2.697368421052633,2.730339012877211,0.0,0.0,,0.9,,,True,True,True,True,True,True,False,True,False,False
2025-07,1,2025-08,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.10103024474032321,0.0640614990390808,2.493438320209967,2.5642218787551165,0.10097924353676509,0.06404098841992446,0.1437940965349566,0.3,0.14369081182365476,0.2995508979798479,True,True,True,True,True,True,True,True,True,True
2025-07,2,2025-09,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,-0.3143770333864746,-0.5761843790012655,2.305665349143618,2.6459012421224433,-0.21389299258678862,-0.5138097366744812,-0.5652165158444825,-0.7,-0.4231290971860969,-0.40291059571659804,True,True,True,True,True,True,True,True,True,True
2025-07,3,2025-10,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.3777358919715814,0.5151320025756467,2.4950755088640726,2.6953728489015,0.1631312688573523,5.117434254131581e-15,0.4558522210182315,0.4,0.03168726439431713,-0.0037084687628526902,True,True,True,True,True,True,True,True,True,True
2025-07,4,2025-11,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.09284416272990254,-0.3203074951953821,2.099737532808387,2.723271529305628,0.25593235805326936,-0.32082157770950465,0.011986995286121098,-0.1,0.04367354129756605,-0.10375850212120603,True,True,True,True,True,True,True,True,True,True
2025-07,5,2025-12,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,-0.004527459211306702,-0.2570694087403624,2.1052631578947296,2.9889329350210643,0.2514047963494346,-0.5782219772267924,0.09191940444287905,0.2,0.13555072572615573,0.09604176414609959,True,True,True,True,True,True,True,True,True,True
2025-07,6,2026-01,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,1.0304187936885152,0.8376288659793785,1.62337662337662,2.6988496027352213,1.2765509647356224,0.2559182458821577,0.4777155307802819,0.4,0.6121288169099968,0.49524389109984496,True,True,True,True,True,True,True,True,True,True
2025-07,7,2026-02,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.2227117514402855,-0.0638977635782689,1.3609850939727857,2.7274535933036494,1.4990150811614547,0.1920000589824434,0.3617460667526476,0.5,0.9732221562487999,0.9939980422037523,True,True,True,True,True,True,True,True,True,True
2025-07,8,2026-03,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.043600072350112457,0.5754475703324768,1.8782383419689104,2.705680503949847,1.5426056514418618,0.7657982542845829,-0.086040039095899,0.2,0.8871450814660593,1.193798308471058,True,True,True,True,True,True,True,True,True,True
2025-07,9,2026-04,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.23754813867257274,0.4450095359186168,2.464332036316472,3.0831833759040843,1.7798720905500154,1.2098205505580395,0.2629307742687854,0.3,1.149730797485101,1.493349206450906,True,True,True,True,True,True,True,True,True,True
2025-07,10,2026-05,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.38748566397633977,0.18987341772152,2.129032258064519,2.9485121092834783,2.1666089625119156,1.3995139365580065,0.20736029459388822,0.2,1.356876397363286,1.6931494727182117,True,True,True,True,True,True,True,True,True,True
2025-07,11,2026-06,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.24969226243728404,-0.3158559696778251,1.544401544401539,2.939915184290684,2.415990011762109,1.0831580890387487,0.32267872592327185,0.3,1.6790356327094726,1.9927003706980595,True,True,True,True,True,True,True,True,True,True
2025-07,12,2026-07,2025-08-04T21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,0.41779437309971285,0.6337135614702172,1.7296604740550945,2.873422677617415,2.8329140474758163,1.714872129164898,0.8459835587125963,1.0,2.521460805336685,2.987733456014868,True,True,True,True,True,True,True,True,True,True
2025-07,0,2025-07,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.482699677975129,0.4504504504504458,2.697368421052633,2.730339012877211,0.0,0.0,,0.9,,,True,True,True,True,True,True,False,True,False,False
2025-07,1,2025-08,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.10066037328097674,0.0640614990390808,2.493438320209967,2.563842905848142,0.10060974469966225,0.06404098841992446,0.14309279700510716,0.3,0.1429905168210917,0.2995508979798479,True,True,True,True,True,True,True,True,True,True
2025-07,2,2025-09,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,-0.31420240654760706,-0.5761843790012655,2.305665349143618,2.645701779329351,-0.21408731402045314,-0.5138097366744812,-0.5648854123843419,-0.7,-0.4234964071935941,-0.40291059571659804,True,True,True,True,True,True,True,True,True,True
2025-07,3,2025-10,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.37781257619619824,0.5151320025756467,2.4950755088640726,2.695251744620566,0.16301334304533013,5.117434254131581e-15,0.4559976191269842,0.4,0.031464692597999,-0.0037084687628526902,True,True,True,True,True,True,True,True,True,True
2025-07,4,2025-11,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.09293671963537442,-0.3203074951953821,2.099737532808387,2.7232453813022675,0.25590690324999105,-0.32082157770950465,0.012162488995223297,-0.1,0.0436264420224957,-0.10375850212120603,True,True,True,True,True,True,True,True,True,True
2025-07,5,2025-12,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,-0.003945776820852755,-0.2570694087403624,2.1052631578947296,2.9895058148524343,0.2519610485813169,-0.5782219772267924,0.0930223108084251,0.2,0.13660551389187603,0.09604176414609959,True,True,True,True,True,True,True,True,True,True
2025-07,6,2026-01,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,1.0304718220430413,0.8376288659793785,1.62337662337662,2.6994747733393063,1.2771597044670546,0.2559182458821577,0.4778160758727948,0.4,0.6132836720822922,0.49524389109984496,True,True,True,True,True,True,True,True,True,True
2025-07,7,2026-02,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.2226338671590331,-0.0638977635782689,1.3609850939727857,2.72799910679973,1.4995461096534346,0.1920000589824434,0.3615983932611015,0.5,0.9742298700988506,0.9939980422037523,True,True,True,True,True,True,True,True,True,True
2025-07,8,2026-03,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.04287464895883464,0.5754475703324768,1.8782383419689104,2.7054811715402645,1.5424115700609313,0.7657982542845829,-0.08741548743177167,0.2,0.8867761530491693,1.193798308471058,True,True,True,True,True,True,True,True,True,True
2025-07,9,2026-04,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.23635523385413382,0.4450095359186168,2.464332036316472,3.0817565431213834,1.778487924276852,1.2098205505580395,0.2606689517702221,0.3,1.1471059525558909,1.493349206450906,True,True,True,True,True,True,True,True,True,True
2025-07,10,2026-05,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.3862483886223346,0.18987341772152,2.129032258064519,2.945818318130298,2.1639922890486467,1.3995139365580065,0.2050143427716221,0.2,1.35191042771399,1.6931494727182117,True,True,True,True,True,True,True,True,True,True
2025-07,11,2026-06,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.24793550618663096,-0.3158559696778251,1.544401544401539,2.9354177660918515,2.4116209422528128,1.0831580890387487,0.3193478056764924,0.3,1.6707494012938202,1.9927003706980595,True,True,True,True,True,True,True,True,True,True
2025-07,12,2026-07,2025-08-04T21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,0.4145655137591062,0.6337135614702172,1.7296604740550945,2.865620490738022,2.825329500796702,1.714872129164898,0.839861438499487,1.0,2.507103627082821,2.987733456014868,True,True,True,True,True,True,True,True,True,True
2025-07,0,2025-07,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.482699677975129,0.4504504504504458,2.697368421052633,2.730339012877211,0.0,0.0,,0.9,,,True,True,True,True,True,True,False,True,False,False
2025-07,1,2025-08,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.10088075646368921,0.0640614990390808,2.493438320209967,2.564068712012123,0.1008299060245641,0.06404098841992446,0.143510657368532,0.3,0.14340777924026357,0.2995508979798479,True,True,True,True,True,True,True,True,True,True
2025-07,2,2025-09,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,-0.3142033830273343,-0.5761843790012655,2.305665349143618,2.6459267602392056,-0.2138681322530767,-0.5138097366744812,-0.5648872638512672,-0.7,-0.4230810067594465,-0.40291059571659804,True,True,True,True,True,True,True,True,True,True
2025-07,3,2025-10,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.3779123649522296,0.5151320025756467,2.4950755088640726,2.6955789269543513,0.16333193792389988,5.117434254131581e-15,0.4561868248792007,0.4,0.03206843974963425,-0.0037084687628526902,True,True,True,True,True,True,True,True,True,True
2025-07,4,2025-11,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.09303638437684139,-0.3203074951953821,2.099737532808387,2.7236749369460886,0.25632507028131624,-0.32082157770950465,0.01235145960803252,-0.1,0.0444191366276994,-0.10375850212120603,True,True,True,True,True,True,True,True,True,True
2025-07,5,2025-12,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,-0.004408893103332524,-0.2570694087403624,2.1052631578947296,2.989459501926117,0.2519160799834349,-0.5782219772267924,0.09214421323435835,0.2,0.13652092314240594,0.09604176414609959,True,True,True,True,True,True,True,True,True,True
2025-07,6,2026-01,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,1.030279943541822,0.8376288659793785,1.62337662337662,2.6992335426283285,1.2769248142742633,0.2559182458821577,0.47745226217673126,0.4,0.6128369970748947,0.49524389109984496,True,True,True,True,True,True,True,True,True,True
2025-07,7,2026-02,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.2222338347606346,-0.0638977635782689,1.3609850939727857,2.727347777643446,1.4989120748948728,0.1920000589824434,0.3608399066954792,0.5,0.9730274384634947,0.9939980422037523,True,True,True,True,True,True,True,True,True,True
2025-07,8,2026-03,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.042907818681157436,0.5754475703324768,1.8782383419689104,2.704864037462176,1.5418106908038889,0.7657982542845829,-0.08735259555384381,0.2,0.8856366682972721,1.193798308471058,True,True,True,True,True,True,True,True,True,True
2025-07,9,2026-04,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.23664223781698165,0.4450095359186168,2.464332036316472,3.0814322974370643,1.778173371823387,1.2098205505580395,0.26121312931927043,0.3,1.146509229066158,1.493349206450906,True,True,True,True,True,True,True,True,True,True
2025-07,10,2026-05,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.3865033861325566,0.18987341772152,2.129032258064519,2.945755998456777,2.1639317526486233,1.3995139365580065,0.20549783407518846,0.2,1.3517962051652663,1.6931494727182117,True,True,True,True,True,True,True,True,True,True
2025-07,11,2026-06,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.24869595012916265,-0.3158559696778251,1.544401544401539,2.93613628243559,2.412318966170747,1.0831580890387487,0.3207896551782533,0.3,1.6720724280612431,1.9927003706980595,True,True,True,True,True,True,True,True,True,True
2025-07,12,2026-07,2025-08-04T21:59:00+00:00,MONTHLY_BOTH_CORE_R17,0.4165525580242469,0.6337135614702172,1.7296604740550945,2.8683740808250064,2.8280063458099756,1.714872129164898,0.843628999293162,1.0,2.512162766098138,2.987733456014868,True,True,True,True,True,True,True,True,True,True
2025-08,0,2025-08,2025-09-03T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.1224612747710427,0.0640614990390808,2.493438320209967,2.5532559382661297,0.0,0.0,,0.3,,,True,True,True,True,True,True,False,True,False,False
2025-08,1,2025-09,2025-09-03T21:59:00+00:00,MONTHLY_OWN_CORE_R17,-0.3467588537867845,-0.5761843790012655,2.305665349143618,2.6015866981707783,-0.3473614557539215,-0.5778507250944056,-0.5508270896835061,-0.7,-0.5523497361039554,-0.702461493696446,True,True,True,True,True,True,True,True,True,True
2025-08,2,2025-10,2025-09-03T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.385403475883371,0.5151320025756467,2.4950755088640726,2.6588781821790053,0.03730124364218681,-0.06404098841991937,0.477654487939749,0.4,-0.0758323975544204,-0.3032593667427006,True,True,True,True,True,True,True,True,True,True
2025-08,3,2025-11,2025-09-03T21:59:00+00:00,MONTHLY_OWN_CORE_R17,0.0968765574103912,-0.3203074951953821,2.099737532808387,2.690903843142721,0.1341309060001307,-0.38486256612942915,0.025237577265083994,-0.1,-0.050598004430145394,-0.4033094001010539,True,True,True,True,True,True,True,True,True,True
2025-08,4,2025-12,2025-09-03T21:59:00+00:00,MONTHLY_OWN_CORE_R17,-0.0032126418833015465,-0.2570694087403624,2.1052631578947296,2.9578352909769836,0.13091821251038452,-0.6422629656467169,0.09985142668845323,0.2,0.049203603881397995,-0.2035091338337483,True,True,True,True,True,True,True,True,True,True
