effective_year,basis_year,basket_code,basket_label_cs,weight_permille,mapped_series,mapping_status,eligible_for_exact_core_aggregation,available_from_assumption,availability_kind,source_file,source_sheet,source_cell
2016,2014,09.60,Dovolená s komplexními službami,19.786038,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E864
2016,2014,10,VZDĚLÁVÁNÍ,6.238121,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E881
2016,2014,10.1,Preprimární a primární vzdělávání,0.939248,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E882
2016,2014,10.10,Preprimární a primární vzdělávání,0.939248,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E883
2016,2014,10.2,Sekundární vzdělávání,0.799819,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E886
2016,2014,10.20,Sekundární vzdělávání,0.799819,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E887
2016,2014,10.3,Postsekundární vzdělávání nižší než terciární,0.106176,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E892
2016,2014,10.30,Postsekundární vzdělávání nižší než terciární,0.106176,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E893
2016,2014,10.4,Terciární vzdělávání,1.886079,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E896
2016,2014,10.40,Terciární vzdělávání,1.886079,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E897
2016,2014,10.5,Vzdělávání nedefinované podle úrovně,2.506799,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E903
2016,2014,10.50,Vzdělávání nedefinované podle úrovně,2.506799,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E904
2016,2014,11,STRAVOVÁNÍ  A UBYTOVÁNÍ,58.111424,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E910
2016,2014,11.1,Stravovací služby,50.461515,catering,previous_five_group_audit,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E911
2016,2014,11.11,"Restaurace, kavárny a podobná zařízení",39.623415,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E912
2016,2014,11.12,Jídelny,10.8381,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E948
2016,2014,11.2,Ubytovací služby,7.649909,accommodation,previous_five_group_audit,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E958
2016,2014,11.20,Ubytovací služby,7.649909,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E959
2016,2014,12,OSTATNÍ ZBOŽÍ A SLUŽBY,69.225464,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E969
2016,2014,12.1,Osobní péče,31.633976,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E970
2016,2014,12.11,Kadeřnické salóny a zařízení osobní péče,12.571917,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E971
2016,2014,12.12,Elektrické přístroje pro osobní péči,0.513961,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E976
2016,2014,12.13,Ostatní předměty a výrobky pro osobní péči,18.548098,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E981
2016,2014,12.3,Osobní potřeby a doplňky jinde neuvedené,6.243954,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1006
2016,2014,12.31,"Klenoty, hodiny a hodinky",2.444377,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1007
2016,2014,12.32,Ostatní osobní potřeby a doplňky,3.799577,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1012
2016,2014,12.4,Sociální péče,6.535063,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1022
2016,2014,12.40,Sociální péče,6.535063,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1023
2016,2014,12.5,Pojištění,8.219875,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1027
2016,2014,12.52,Pojištění související s bydlením,2.493965,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1028
2016,2014,12.53,Pojištění související se zdravím,1.804989,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1034
2016,2014,12.54,Pojištění související s dopravou,3.920921,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1038
2016,2014,12.6,Finanční služby jinde neuvedené,13.552584,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1044
2016,2014,12.62,Finanční služby jinde neuvedené,13.552584,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1045
2016,2014,12.7,Ostatní služby jinde neuvedené,3.040012,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1048
2016,2014,12.70,Ostatní služby jinde neuvedené,3.040012,,native_basket_only_no_verified_concordance,False,2016-02-12,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2016.xlsx,List1,E1049
2018,2016,00,ÚHRN,1000.0,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E5
2018,2016,01,POTRAVINY A NEALKOHOLICKÉ NÁPOJE,177.627679,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E6
2018,2016,01.1,Potraviny,160.326214,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E7
2018,2016,01.11,Pekárenské výrobky; obiloviny,28.313605,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E8
2018,2016,01.12,Maso,42.134077,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E39
2018,2016,01.13,Ryby a mořské plody,4.443854,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E76
2018,2016,01.14,"Mléko, sýry a vejce",31.614573,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E87
2018,2016,01.15,Oleje a tuky,7.605283,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E118
2018,2016,01.16,Ovoce,12.973513,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E132
2018,2016,01.17,Zelenina,14.436646,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E149
2018,2016,01.18,"Cukr, marmeláda, med, čokoláda a cukrovinky",12.061109,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E176
2018,2016,01.19,Potravinářské výrobky jinde neuvedené,6.743554,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E194
2018,2016,01.2,Nealkoholické nápoje,17.301465,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E212
2018,2016,01.21,"Káva, čaj a kakao",6.48303,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E213
2018,2016,01.22,"Minerální vody, nealkoholické nápoje, ovocné a zeleninové šťávy",10.818435,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E224
2018,2016,02,"ALKOHOLICKÉ NÁPOJE, TABÁK",92.144617,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E235
2018,2016,02.1,Alkoholické nápoje,41.27188,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E236
2018,2016,02.11,Lihoviny,16.140281,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E237
2018,2016,02.12,Vína,11.426417,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E247
2018,2016,02.13,Piva,13.705182,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E254
2018,2016,02.2,Tabák,50.872737,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E260
2018,2016,02.20,Tabák,50.872737,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E261
2018,2016,03,ODÍVÁNÍ A OBUV,41.451348,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E271
2018,2016,03.1,Odívání,30.323918,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E272
2018,2016,03.11,Oděvní materiály,0.194763,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E273
2018,2016,03.12,Oděvy,27.948328,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E276
2018,2016,03.13,Oděvní doplňky a textilní galanterie,1.690748,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E322
2018,2016,03.14,"Čištění, opravy a půjčování oděvů",0.490079,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E329
2018,2016,03.2,Obuv včetně oprav,11.12743,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E334
2018,2016,03.21,Obuv,10.753142,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E335
2018,2016,03.22,Opravy a půjčování obuvi,0.374288,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E354
2018,2016,04,"BYDLENÍ, VODA, ENERGIE, PALIVA",257.169343,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E357
2018,2016,04.1,Nájemné z bytu,33.660201,actual_rent,previous_five_group_audit,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E358
2018,2016,04.11,Nájemné placené nájemníky za první (hlavní) bydliště,33.660201,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E359
2018,2016,04.2,Imputované nájemné za bydlení (náklady vlastnického bydlení),103.857336,imputed_rent,previous_five_group_audit,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E370
2018,2016,04.21,Imputované nájemné vlastníků - nájemníků (náklady vlastnického bydlení),103.857336,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E371
2018,2016,04.3,Běžná údržba a drobné opravy bytu,9.371891,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E374
2018,2016,04.31,Výrobky pro běžnou údržbu a drobné opravy bytu,4.27167,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E375
2018,2016,04.32,Služby pro běžnou údržbu a drobné opravy bytu,5.100221,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E386
2018,2016,04.4,Ostatní služby související s bydlením,20.156678,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E397
2018,2016,04.41,Dodávka vody (vodné),7.921676,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E398
2018,2016,04.42,Sběr pevných odpadů,4.115893,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E401
2018,2016,04.43,Odvádění odpadních vod kanalizací (stočné),4.882822,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E404
2018,2016,04.44,Ostatní služby související s bydlením jinde neuvedené,3.236287,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E407
2018,2016,04.5,"Elektrická a tepelná energie, plyn a ostatní paliva",90.123237,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E411
2018,2016,04.51,Elektrická energie,42.691506,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E412
2018,2016,04.52,Plynná paliva,24.566273,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E415
2018,2016,04.53,Kapalná paliva,0.03843,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E420
2018,2016,04.54,Tuhá paliva,4.568542,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E423
2018,2016,04.55,Tepelná energie,18.258486,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E432
2018,2016,05,"BYTOVÉ VYBAVENÍ, ZAŘÍZENÍ DOMÁCNOSTI; OPRAVY",58.098899,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E435
2018,2016,05.1,"Nábytek, bytové zařízení a výzdoba, koberce a ostatní podlahové krytiny, včetně oprav",22.078507,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E436
2018,2016,05.11,Nábytek a bytové zařízení,18.814357,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E437
2018,2016,05.12,Koberce a ostatní podlahové krytiny,3.050978,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E455
2018,2016,05.13,"Opravy nábytku, zařízení a podlahových krytin",0.213172,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E460
2018,2016,05.2,Bytový textil,6.319911,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E463
2018,2016,05.20,Bytový textil,6.319911,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E464
2018,2016,05.3,Přístroje a spotřebiče pro domácnost včetně oprav,10.498928,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E475
2018,2016,05.31,Hlavní (velké) přístroje pro domácnost elektrické a neelektrické,7.781138,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E476
2018,2016,05.32,Malé domácí elektrické spotřebiče,1.856593,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E496
2018,2016,05.33,Opravy domácích přístrojů a spotřebičů,0.861197,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E503
2018,2016,05.4,"Skleněné, keramické, stolní a kuchyňské potřeby pro domácnost",4.404812,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E506
2018,2016,05.40,"Skleněné, keramické, stolní a kuchyňské potřeby pro domácnost",4.404812,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E507
2018,2016,05.5,"Nářadí, nástroje a různé potřeby pro dům a zahradu",4.372957,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E521
2018,2016,05.51,Nástroje a nářadí dlouhodobé spotřeby pro dům a zahradu včetně oprav,2.254517,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E522
2018,2016,05.52,Nástroje a nářadí krátkodobé spotřeby pro dům a zahradu včetně oprav,2.11844,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E527
2018,2016,05.6,Zboží a služby pro běžnou údržbu domácnosti,10.423784,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E535
2018,2016,05.61,Spotřební zboží pro domácnost,10.074244,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E536
2018,2016,05.62,Služby domácího personálu a služby pro domácnost,0.34954,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E556
2018,2016,06,ZDRAVÍ,24.540525,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E562
2018,2016,06.1,Léčiva a zdravotnické prostředky,15.844466,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E563
2018,2016,06.11,Léčiva,12.276046,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E564
2018,2016,06.12,Ostatní zdravotnické výrobky,0.357938,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E568
2018,2016,06.13,Terapeutické přístroje a vybavení,3.210482,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E576
2018,2016,06.2,Ambulantní zdravotní péče,6.962097,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E583
2018,2016,06.21,Ambulantní lékařská péče,2.412964,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E584
2018,2016,06.22,Ambulantní stomatologická péče,3.896381,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E590
2018,2016,06.23,Ambulantní zdravotní péče ostatní,0.652752,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E594
2018,2016,06.3,Ústavní zdravotní péče,1.733962,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E597
2018,2016,06.30,Ústavní zdravotní péče,1.733962,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E598
2018,2016,07,DOPRAVA,101.737021,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E601
2018,2016,07.1,"Nákup automobilů,motocyklů a jízdních kol",42.147704,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E602
2018,2016,07.11,Automobily,39.221525,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E603
2018,2016,07.12,Motocykly,1.407558,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E638
2018,2016,07.13,Jízdní kola,1.518621,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E641
2018,2016,07.2,Provoz osobních dopravních prostředků,45.065539,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E645
2018,2016,07.21,Náhradní díly a příslušenství pro osobní dopravní prostředky,3.93481,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E646
2018,2016,07.22,Pohonné hmoty a oleje pro osobní dopravní prostředky,29.072694,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E660
2018,2016,07.23,Údržba a opravy osobních dopravních prostředků,7.820068,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E670
2018,2016,07.24,Ostatní služby týkající se osobních dopravních prostředků,4.237967,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E679
2018,2016,07.3,Dopravní služby,14.523778,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E688
2018,2016,07.31,Kolejová osobní doprava,2.588818,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E689
2018,2016,07.32,Silniční osobní doprava,6.396215,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E692
2018,2016,07.33,Letecká osobní doprava,1.418125,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E710
2018,2016,07.35,Kombinovaná osobní doprava,3.797942,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E713
2018,2016,07.36,Ostatní placené služby v dopravě,0.322678,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E722
2018,2016,08,POŠTY A TELEKOMUNIKACE,28.849455,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E725
2018,2016,08.1,Poštovní služby,0.537963,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E726
2018,2016,08.10,Poštovní služby,0.537963,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E727
2018,2016,08.2,Telefonní a faxová zařízení,0.751691,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E733
2018,2016,08.20,Telefonní a faxová zařízení,0.751691,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E734
2018,2016,08.3,Telefonní a faxové služby,27.559801,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E738
2018,2016,08.30,Telefonní a faxové služby,27.559801,,native_basket_only_no_verified_concordance,False,2018-02-14,January detailed-CPI date proxy; February 15 fallback,raw/spot_kos2018.xlsx,List1,E739
