clock,report_date,cutoff_date,quarter,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct
report,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,cnb,11.3077531,11.15840613352934,0.14934696647065948,0.0,-0.14934696647065948,0.0,0.0,False,False,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,6.27566585533134,8.048806481176504,-1.7731406258451639,-1.5002383146686595,0.2729023111765043,-1.5002383146686595,-3.069552007577102,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,7.2043368635589475,8.048806481176504,-0.8444696176175563,-0.571567306441052,0.2729023111765043,-0.571567306441052,-0.6386532636336643,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,DAMPED_P95_Q001_R16,6.771363725276321,8.048806481176504,-1.277442755900183,-1.0045404447236788,0.2729023111765043,-1.0045404447236788,-1.5573843231563773,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,CORE_FEEDBACK_R21,6.421103507148618,8.048806481176504,-1.627702974027886,-1.3548006628513818,0.2729023111765043,-1.3548006628513818,-2.5749413002137476,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_CALIBRATION_R23,6.426652829966869,8.048806481176504,-1.6221536512096346,-1.3492513400331303,0.2729023111765043,-1.3492513400331303,-2.5569067966872714,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_DOMESTIC_R23,6.395589421589771,8.048806481176504,-1.6532170595867326,-1.3803147484102283,0.2729023111765043,-1.3803147484102283,-2.6586509746631246,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_IMPORTED_R23,6.558664668717352,8.048806481176504,-1.490141812459152,-1.2172395012826476,0.2729023111765043,-1.2172395012826476,-2.146046949793569,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_JOINT_R23,6.4038716929918635,8.048806481176504,-1.6449347881846403,-1.372032477008136,0.2729023111765043,-1.372032477008136,-2.63133478593457,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_FREE_R23,7.42756184286142,8.048806481176504,-0.6212446383150843,-0.34834232713857993,0.2729023111765043,-0.34834232713857993,-0.3114692291897623,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_ENET_R23,7.350102425558755,8.048806481176504,-0.6987040556177488,-0.4258017444412445,0.2729023111765043,-0.4258017444412445,-0.41371168589121265,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_HALF_R23,6.3397467775891725,8.048806481176504,-1.7090597035873314,-1.436157392410827,0.2729023111765043,-1.436157392410827,-2.8464093989805397,False,True,False
report,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,cnb,7.77590417,8.048806481176504,-0.2729023111765043,0.0,0.2729023111765043,0.0,0.0,False,False,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,7.757432794836922,7.563594181986673,0.19383861285024917,0.13460381483692174,-0.05923479801332743,-0.13460381483692174,-0.03406464653602908,False,False,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,9.033253818733002,7.563594181986673,1.4696596367463286,1.4104248387330012,-0.05923479801332743,-1.4104248387330012,-2.1563906865856706,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,DAMPED_P95_Q001_R16,8.498210101092043,7.563594181986673,0.9346159191053705,0.875381121092043,-0.05923479801332743,-0.875381121092043,-0.8699981549494967,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,CORE_FEEDBACK_R21,7.935368340115133,7.563594181986673,0.37177415812845993,0.3125393601151325,-0.05923479801332743,-0.3125393601151325,-0.13470726335644542,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_CALIBRATION_R23,8.01782736997626,7.563594181986673,0.4542331879895869,0.39499838997625947,-0.05923479801332743,-0.39499838997625947,-0.20281902777550367,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_DOMESTIC_R23,7.981631589537071,7.563594181986673,0.41803740755039787,0.35880260953707044,-0.05923479801332743,-0.35880260953707044,-0.17124651281577774,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_IMPORTED_R23,8.239878738837524,7.563594181986673,0.6762845568508506,0.6170497588375232,-0.05923479801332743,-0.6170497588375232,-0.45385204053927175,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_JOINT_R23,7.99009752945494,7.563594181986673,0.4265033474682669,0.3672685494549395,-0.05923479801332743,-0.3672685494549395,-0.1783963441059575,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_FREE_R23,9.547079832624513,7.563594181986673,1.9834856506378404,1.924250852624513,-0.05923479801332743,-1.924250852624513,-3.9307065649905373,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_ENET_R23,9.500354733420819,7.563594181986673,1.936760551434146,1.8775257534208185,-0.05923479801332743,-1.8775257534208185,-3.7475326722958173,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_HALF_R23,7.873694813330481,7.563594181986673,0.3101006313438077,0.2508658333304803,-0.05923479801332743,-0.2508658333304803,-0.09265364026414843,False,True,False
report,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,cnb,7.62282898,7.563594181986673,0.05923479801332743,0.0,-0.05923479801332743,0.0,0.0,False,False,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,11.525193832723966,16.393468660721574,-4.868274827997608,-4.7824316677492344,0.08584316024837335,-4.7824316677492344,-23.692730752753707,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,11.780485325793272,16.393468660721574,-4.612983334928302,-4.5271401746799285,0.08584316024837335,-4.5271401746799285,-21.27224620016481,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,DAMPED_P95_Q001_R16,11.6306904859053,16.393468660721574,-4.762778174816274,-4.676935014567901,0.08584316024837335,-4.676935014567901,-22.67668689434481,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,CORE_FEEDBACK_R21,11.575195260916006,16.393468660721574,-4.818273399805568,-4.732430239557194,0.08584316024837335,-4.732430239557194,-23.208389507112475,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,GAP_CALIBRATION_R23,11.547703256578577,16.393468660721574,-4.8457654041429965,-4.759922243894623,0.08584316024837335,-4.759922243894623,-23.47407330382771,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,GAP_DOMESTIC_R23,11.56996578681734,16.393468660721574,-4.823502873904234,-4.7376597136558605,0.08584316024837335,-4.7376597136558605,-23.258810926400972,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,GAP_IMPORTED_R23,11.572356327493736,16.393468660721574,-4.821112333227838,-4.735269172979464,0.08584316024837335,-4.735269172979464,-23.235755081440136,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,GAP_JOINT_R23,11.576196881064403,16.393468660721574,-4.817271779657171,-4.731428619408797,0.08584316024837335,-4.731428619408797,-23.198738350919935,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,GAP_FREE_R23,11.81450295434059,16.393468660721574,-4.578965706380984,-4.493122546132611,0.08584316024837335,-4.493122546132611,-20.959557892051677,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,GAP_ENET_R23,11.783376011866379,16.393468660721574,-4.610092648855195,-4.524249488606822,0.08584316024837335,-4.524249488606822,-21.24558518286728,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,GAP_HALF_R23,11.550690811295302,16.393468660721574,-4.842777849426271,-4.756934689177898,0.08584316024837335,-4.756934689177898,-23.445128250732314,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q1,1,2022-12,2023-01-10 22:59:00+00:00,cnb,16.3076255004732,16.393468660721574,-0.08584316024837335,0.0,0.08584316024837335,0.0,0.0,False,False,False
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,8.170087745368837,11.15840613352934,-2.9883183881605024,-3.137665354631162,-0.14934696647065948,-2.838971421689843,-8.907742272624194,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,8.772711329215824,11.15840613352934,-2.385694804313516,-2.5350417707841757,-0.14934696647065948,-2.2363478378428567,-5.669235182934519,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,DAMPED_P95_Q001_R16,8.457952134037194,11.15840613352934,-2.7004539994921455,-2.849800965962805,-0.14934696647065948,-2.551107033021486,-7.270147286979136,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,CORE_FEEDBACK_R21,8.276072668684307,11.15840613352934,-2.8823334648450327,-3.031680431315692,-0.14934696647065948,-2.7329864983743732,-8.285541686171582,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,GAP_CALIBRATION_R23,8.24265670587925,11.15840613352934,-2.9157494276500895,-3.065096394120749,-0.14934696647065948,-2.76640246117943,-8.479290208447836,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,GAP_DOMESTIC_R23,8.252655168584516,11.15840613352934,-2.905750964944824,-3.0550979314154834,-0.14934696647065948,-2.7564039984741644,-8.421084153883786,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,GAP_IMPORTED_R23,8.3109143629782,11.15840613352934,-2.847491770551139,-2.9968387370217986,-0.14934696647065948,-2.6981448040804796,-8.085904866962473,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,GAP_JOINT_R23,8.26148944325786,11.15840613352934,-2.89691669027148,-3.0462636567421395,-0.14934696647065948,-2.7475697238008205,-8.369821793979478,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,GAP_FREE_R23,8.856548791621773,11.15840613352934,-2.301857341907567,-2.4512043083782267,-0.14934696647065948,-2.1525103754369077,-5.276242706099783,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,GAP_ENET_R23,8.792541476040752,11.15840613352934,-2.365864657488588,-2.5152116239592477,-0.14934696647065948,-2.2165176910179287,-5.575011061159607,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,GAP_HALF_R23,8.215777048263616,11.15840613352934,-2.9426290852657235,-3.091976051736383,-0.14934696647065948,-2.793282118795064,-8.6367614170578,False,True,True
cutoff,2023-02-09,2023-01-20,2023Q2,2,2022-12,2023-01-10 22:59:00+00:00,cnb,11.3077531,11.15840613352934,0.14934696647065948,0.0,-0.14934696647065948,0.0,0.0,False,False,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,6.27566585533134,8.048806481176504,-1.7731406258451639,-1.5002383146686595,0.2729023111765043,-1.5002383146686595,-3.069552007577102,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,7.2043368635589475,8.048806481176504,-0.8444696176175563,-0.571567306441052,0.2729023111765043,-0.571567306441052,-0.6386532636336643,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,DAMPED_P95_Q001_R16,6.771363725276321,8.048806481176504,-1.277442755900183,-1.0045404447236788,0.2729023111765043,-1.0045404447236788,-1.5573843231563773,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,CORE_FEEDBACK_R21,6.421103507148618,8.048806481176504,-1.627702974027886,-1.3548006628513818,0.2729023111765043,-1.3548006628513818,-2.5749413002137476,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_CALIBRATION_R23,6.426652829966869,8.048806481176504,-1.6221536512096346,-1.3492513400331303,0.2729023111765043,-1.3492513400331303,-2.5569067966872714,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_DOMESTIC_R23,6.395589421589771,8.048806481176504,-1.6532170595867326,-1.3803147484102283,0.2729023111765043,-1.3803147484102283,-2.6586509746631246,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_IMPORTED_R23,6.558664668717352,8.048806481176504,-1.490141812459152,-1.2172395012826476,0.2729023111765043,-1.2172395012826476,-2.146046949793569,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_JOINT_R23,6.4038716929918635,8.048806481176504,-1.6449347881846403,-1.372032477008136,0.2729023111765043,-1.372032477008136,-2.63133478593457,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_FREE_R23,7.42756184286142,8.048806481176504,-0.6212446383150843,-0.34834232713857993,0.2729023111765043,-0.34834232713857993,-0.3114692291897623,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_ENET_R23,7.350102425558755,8.048806481176504,-0.6987040556177488,-0.4258017444412445,0.2729023111765043,-0.4258017444412445,-0.41371168589121265,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,GAP_HALF_R23,6.3397467775891725,8.048806481176504,-1.7090597035873314,-1.436157392410827,0.2729023111765043,-1.436157392410827,-2.8464093989805397,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q3,3,2022-12,2023-01-10 22:59:00+00:00,cnb,7.77590417,8.048806481176504,-0.2729023111765043,0.0,0.2729023111765043,0.0,0.0,False,False,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,STATE_FAST_R15,7.757432794836922,7.563594181986673,0.19383861285024917,0.13460381483692174,-0.05923479801332743,-0.13460381483692174,-0.03406464653602908,False,False,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,STABLE_LOCAL_CORE_R14B,9.033253818733002,7.563594181986673,1.4696596367463286,1.4104248387330012,-0.05923479801332743,-1.4104248387330012,-2.1563906865856706,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,DAMPED_P95_Q001_R16,8.498210101092043,7.563594181986673,0.9346159191053705,0.875381121092043,-0.05923479801332743,-0.875381121092043,-0.8699981549494967,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,CORE_FEEDBACK_R21,7.935368340115133,7.563594181986673,0.37177415812845993,0.3125393601151325,-0.05923479801332743,-0.3125393601151325,-0.13470726335644542,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_CALIBRATION_R23,8.01782736997626,7.563594181986673,0.4542331879895869,0.39499838997625947,-0.05923479801332743,-0.39499838997625947,-0.20281902777550367,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_DOMESTIC_R23,7.981631589537071,7.563594181986673,0.41803740755039787,0.35880260953707044,-0.05923479801332743,-0.35880260953707044,-0.17124651281577774,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_IMPORTED_R23,8.239878738837524,7.563594181986673,0.6762845568508506,0.6170497588375232,-0.05923479801332743,-0.6170497588375232,-0.45385204053927175,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_JOINT_R23,7.99009752945494,7.563594181986673,0.4265033474682669,0.3672685494549395,-0.05923479801332743,-0.3672685494549395,-0.1783963441059575,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_FREE_R23,9.547079832624513,7.563594181986673,1.9834856506378404,1.924250852624513,-0.05923479801332743,-1.924250852624513,-3.9307065649905373,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_ENET_R23,9.500354733420819,7.563594181986673,1.936760551434146,1.8775257534208185,-0.05923479801332743,-1.8775257534208185,-3.7475326722958173,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,GAP_HALF_R23,7.873694813330481,7.563594181986673,0.3101006313438077,0.2508658333304803,-0.05923479801332743,-0.2508658333304803,-0.09265364026414843,False,True,False
cutoff,2023-02-09,2023-01-20,2023Q4,4,2022-12,2023-01-10 22:59:00+00:00,cnb,7.62282898,7.563594181986673,0.05923479801332743,0.0,-0.05923479801332743,0.0,0.0,False,False,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,STATE_FAST_R15,12.212604429380358,11.15840613352934,1.0541982958510179,0.5759169639818573,-0.47828133186916055,-0.5759169639818573,-0.8825810145606521,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,12.388330366211704,11.15840613352934,1.2299242326823645,0.751642900813204,-0.47828133186916055,-0.751642900813204,-1.283960585724765,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,DAMPED_P95_Q001_R16,12.23558580417651,11.15840613352934,1.0771796706471708,0.5988983387780102,-0.47828133186916055,-0.5988983387780102,-0.9315630104410091,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,CORE_FEEDBACK_R21,12.210152962640487,11.15840613352934,1.0517468291111474,0.5734654972419868,-0.47828133186916055,-0.5734654972419868,-0.8774183601308148,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,GAP_CALIBRATION_R23,12.22793402012777,11.15840613352934,1.069527886598431,0.5912465547292705,-0.47828133186916055,-0.5912465547292705,-0.9151368677971681,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,GAP_DOMESTIC_R23,12.239882208371007,11.15840613352934,1.0814760748416674,0.6031947429725069,-0.47828133186916055,-0.6031947429725069,-0.9408374680404017,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,GAP_IMPORTED_R23,12.245468724556886,11.15840613352934,1.0870625910275464,0.6087812591583859,-0.47828133186916055,-0.6087812591583859,-0.9529520443969846,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,GAP_JOINT_R23,12.244870571133575,11.15840613352934,1.086464437604235,0.6081831057350744,-0.47828133186916055,-0.6081831057350744,-0.9516519417641485,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,GAP_FREE_R23,12.384735913230884,11.15840613352934,1.226329779701544,0.7480484478323834,-0.47828133186916055,-0.7480484478323834,-1.2751316961682992,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,GAP_ENET_R23,12.384423629437011,11.15840613352934,1.226017495907671,0.7477361640385105,-0.47828133186916055,-0.7477361640385105,-1.274365867857178,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,GAP_HALF_R23,12.228734610169802,11.15840613352934,1.0703284766404622,0.5920471447713016,-0.47828133186916055,-0.5920471447713016,-0.9168500154929542,False,True,False
report,2023-05-11,2023-04-21,2023Q2,1,2023-04,2023-05-10 21:59:00+00:00,cnb,11.6366874653985,11.15840613352934,0.47828133186916055,0.0,-0.47828133186916055,0.0,0.0,False,False,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,STATE_FAST_R15,9.704011395096414,8.048806481176504,1.6552049139199099,1.380988355096413,-0.2742165588234968,-1.380988355096413,-2.664508585931616,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,10.375497978008177,8.048806481176504,2.326691496831673,2.052474938008176,-0.2742165588234968,-2.052474938008176,-5.33829860029581,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,DAMPED_P95_Q001_R16,9.792794454277326,8.048806481176504,1.7439879731008219,1.469771414277325,-0.2742165588234968,-1.469771414277325,-2.9662993291873128,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,CORE_FEEDBACK_R21,9.695476844258668,8.048806481176504,1.6466703630821637,1.372453804258667,-0.2742165588234968,-1.372453804258667,-2.636328563520145,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,GAP_CALIBRATION_R23,9.776837622856771,8.048806481176504,1.7280311416802672,1.4538145828567703,-0.2742165588234968,-1.4538145828567703,-2.910896905483807,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,GAP_DOMESTIC_R23,9.839998854932505,8.048806481176504,1.791192373756001,1.516975814932504,-0.2742165588234968,-1.516975814932504,-3.1331753986686572,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,GAP_IMPORTED_R23,9.851766696605159,8.048806481176504,1.802960215428655,1.5287436566051582,-0.2742165588234968,-1.5287436566051582,-3.175470817285542,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,GAP_JOINT_R23,9.85529718621905,8.048806481176504,1.8064907050425454,1.5322741462190486,-0.2742165588234968,-1.5322741462190486,-3.1882139462721124,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,GAP_FREE_R23,10.438647333766328,8.048806481176504,2.389840852589824,2.115624293766327,-0.2742165588234968,-2.115624293766327,-5.636144579574257,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,GAP_ENET_R23,10.447154208297226,8.048806481176504,2.398347727120722,2.1241311682972253,-0.2742165588234968,-2.1241311682972253,-5.676877099052134,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,GAP_HALF_R23,9.779620899008544,8.048806481176504,1.7308144178320397,1.4565978590085429,-0.2742165588234968,-1.4565978590085429,-2.9205238278422625,False,True,False
report,2023-05-11,2023-04-21,2023Q3,2,2023-04,2023-05-10 21:59:00+00:00,cnb,8.32302304,8.048806481176504,0.2742165588234968,0.0,-0.2742165588234968,0.0,0.0,False,False,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,STATE_FAST_R15,10.768942718731997,7.563594181986673,3.2053485367453245,2.436370498731998,-0.7689780380133264,-2.436370498731998,-9.682932019068568,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,STABLE_LOCAL_CORE_R14B,11.92535116894394,7.563594181986673,4.361756986957268,3.5927789489439412,-0.7689780380133264,-3.5927789489439412,-18.43359679032372,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,DAMPED_P95_Q001_R16,10.91599881757274,7.563594181986673,3.3524046355860673,2.583426597572741,-0.7689780380133264,-2.583426597572741,-10.647289617752127,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,CORE_FEEDBACK_R21,10.75581959382579,7.563594181986673,3.1922254118391162,2.42324737382579,-0.7689780380133264,-2.42324737382579,-9.59897585704459,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,GAP_CALIBRATION_R23,10.926536692802351,7.563594181986673,3.362942510815678,2.5939644728023517,-0.7689780380133264,-2.5939644728023517,-10.718055108104432,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,GAP_DOMESTIC_R23,11.031236497460098,7.563594181986673,3.467642315473425,2.6986642774600984,-0.7689780380133264,-2.6986642774600984,-11.43321600511507,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,GAP_IMPORTED_R23,11.073273559288003,7.563594181986673,3.50967937730133,2.7407013392880035,-0.7689780380133264,-2.7407013392880035,-11.726522108507426,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,GAP_JOINT_R23,11.048837459857571,7.563594181986673,3.4852432778708984,2.716265239857572,-0.7689780380133264,-2.716265239857572,-11.555593482997459,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,GAP_FREE_R23,12.166524262293963,7.563594181986673,4.60293008030729,3.833952042293964,-0.7689780380133264,-3.833952042293964,-20.595638101250856,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,GAP_ENET_R23,12.190350609179736,7.563594181986673,4.6267564271930635,3.857778389179737,-0.7689780380133264,-3.857778389179737,-20.8155478136255,False,True,False
report,2023-05-11,2023-04-21,2023Q4,3,2023-04,2023-05-10 21:59:00+00:00,GAP_HALF_R23,10.908790505105225,7.563594181986673,3.345196323118552,2.5762182851052255,-0.7689780380133264,-2.5762182851052255,-10.599011217259054,False,True,False
