model,clock,report_date,quarter,next_report,forecast,cnb_current,cnb_next,realised,threshold,deviation,call,forecast_available,next_report_available,next_forecast_available,target_still_future,revision_eligible,revision,revision_direction_agrees,revision_distance_gain,revision_confirmed,abs_error_gain,material_gain,material_loss,joint_success,episode_start
GAP_FREE_R23,cutoff,2025-08-14,2027Q4,2025-11-13,,2.47457648,2.48082255,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,cutoff,2025-11-13,2027Q4,2026-02-12,,2.48082255,2.05689212,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,cutoff,2026-02-12,2027Q4,2026-05-14,,2.05689212,1.95721369,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,cutoff,2026-05-14,2027Q4,2026-08-13,,1.95721369,2.18409287,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,cutoff,2026-08-13,2027Q4,,,2.18409287,,,0.3,,False,False,False,False,False,False,,False,,False,,False,False,False,False
GAP_FREE_R23,cutoff,2026-08-13,2028Q1,,,2.46878444,,,0.3,,False,False,False,False,False,False,,False,,False,,False,False,False,False
GAP_FREE_R23,cutoff,2026-08-13,2028Q2,,,2.40259892,,,0.3,,False,False,False,False,False,False,,False,,False,,False,False,False,False
GAP_FREE_R23,cutoff,2026-08-13,2028Q3,,,2.39096806,,,0.3,,False,False,False,False,False,False,,False,,False,,False,False,False,False
GAP_FREE_R23,cutoff,2026-08-13,2028Q4,,,2.39391459,,,0.3,,False,False,False,False,False,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-02-10,2022Q1,2022-05-12,10.801284146677242,9.63663198795535,,11.23658150891361,0.3,1.164652158721891,True,True,True,False,False,False,,False,,False,1.164652158721891,True,False,False,True
GAP_FREE_R23,report,2022-02-10,2022Q2,2022-05-12,11.788870736096714,9.50510416,14.5366564687991,15.77230851609123,0.3,2.2837665760967134,True,True,True,True,False,False,,False,,False,2.2837665760967134,True,False,False,True
GAP_FREE_R23,report,2022-05-12,2022Q2,2022-08-11,13.494483788010596,14.5366564687991,,15.77230851609123,0.3,-1.0421726807885037,True,True,True,False,False,False,,False,,False,-1.0421726807885037,False,True,False,True
GAP_FREE_R23,report,2022-02-10,2022Q3,2022-05-12,11.536387310829872,8.17038043,13.8649926,17.578003612072624,0.3,3.3660068808298718,True,True,True,True,True,True,5.694612170000001,True,1.0374015916597426,True,3.3660068808298718,True,False,True,True
GAP_FREE_R23,report,2022-05-12,2022Q3,2022-08-11,13.48696198198863,13.8649926,19.4927708743343,17.578003612072624,0.3,-0.37803061801137083,True,True,True,True,False,False,,False,,False,-0.37803061801137083,False,True,False,True
GAP_FREE_R23,report,2022-08-11,2022Q3,2022-11-10,17.747370990372215,19.4927708743343,,17.578003612072624,0.3,-1.7453998839620866,True,True,True,False,False,False,,False,,False,1.7453998839620866,True,False,False,False
GAP_FREE_R23,report,2022-02-10,2022Q4,2022-05-12,11.2722885268317,6.62746481,12.749894,15.699043922150208,0.3,4.6448237168316995,True,True,True,True,True,True,6.122429189999999,True,3.1672182436633998,True,4.644823716831699,True,False,True,True
GAP_FREE_R23,report,2022-05-12,2022Q4,2022-08-11,13.400533515805629,12.749894,19.6557739,15.699043922150208,0.3,0.6506395158056293,True,True,True,True,True,True,6.9058799,True,-5.604600868388742,False,0.6506395158056293,True,False,False,False
GAP_FREE_R23,report,2022-08-11,2022Q4,2022-11-10,18.65415687546412,19.6557739,18.4131830570712,15.699043922150208,0.3,-1.0016170245358786,True,True,True,True,False,False,,False,,False,1.0016170245358786,True,False,False,True
GAP_FREE_R23,report,2022-11-10,2022Q4,2023-02-09,18.709204173863483,18.4131830570712,,15.699043922150208,0.3,0.29602111679228216,False,True,True,False,False,False,,False,,False,-0.29602111679228216,False,True,False,False
GAP_FREE_R23,report,2022-02-10,2023Q1,2022-05-12,,3.03275659,7.85719611,16.393468660721574,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-05-12,2023Q1,2022-08-11,9.371999654751637,7.85719611,16.1682854,16.393468660721574,0.3,1.5148035447516364,True,True,True,True,True,True,8.311089289999998,True,-5.2814822004967255,False,1.5148035447516364,True,False,False,True
GAP_FREE_R23,report,2022-08-11,2023Q1,2022-11-10,15.2860235582052,16.1682854,14.8665554,16.393468660721574,0.3,-0.8822618417947989,True,True,True,True,True,True,-1.3017299999999992,True,0.4627936835895987,True,-0.8822618417947989,False,True,False,True
GAP_FREE_R23,report,2022-11-10,2023Q1,2023-02-09,15.036004514090363,14.8665554,16.3076255004732,16.393468660721574,0.3,0.169449114090364,False,True,True,True,False,False,,False,,False,0.169449114090364,True,False,False,False
GAP_FREE_R23,report,2023-02-09,2023Q1,2023-05-11,11.81450295434059,16.3076255004732,,16.393468660721574,0.3,-4.493122546132611,True,True,True,False,False,False,,False,,False,-4.493122546132611,False,True,False,True
GAP_FREE_R23,report,2022-02-10,2023Q2,2022-05-12,,2.25633869,3.78559228,11.15840613352934,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-05-12,2023Q2,2022-08-11,,3.78559228,11.4594623,11.15840613352934,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-08-11,2023Q2,2022-11-10,12.476300863200697,11.4594623,10.1921138,11.15840613352934,0.3,1.0168385632006967,True,True,True,True,True,True,-1.2673485000000007,False,-1.2673485000000007,False,-1.0168385632006967,False,True,False,True
GAP_FREE_R23,report,2022-11-10,2023Q2,2023-02-09,11.870586541421025,10.1921138,11.3077531,11.15840613352934,0.3,1.6784727414210252,True,True,True,True,True,True,1.1156392999999998,True,1.1156392999999998,True,0.2541119256376554,True,False,True,False
GAP_FREE_R23,report,2023-02-09,2023Q2,2023-05-11,8.856548791621773,11.3077531,11.6366874653985,11.15840613352934,0.3,-2.4512043083782267,True,True,True,True,False,False,,False,,False,-2.1525103754369077,False,True,False,True
GAP_FREE_R23,report,2023-05-11,2023Q2,2023-08-10,12.384735913230884,11.6366874653985,,11.15840613352934,0.3,0.7480484478323834,True,True,True,False,False,False,,False,,False,-0.7480484478323834,False,True,False,True
GAP_FREE_R23,report,2022-02-10,2023Q3,2022-05-12,,1.99303356,2.66301702,8.048806481176504,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-05-12,2023Q3,2022-08-11,,2.66301702,6.2621601,8.048806481176504,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-08-11,2023Q3,2022-11-10,,6.2621601,6.95297995,8.048806481176504,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-11-10,2023Q3,2023-02-09,10.264279580803375,6.95297995,7.77590417,8.048806481176504,0.3,3.3112996308033757,True,True,True,True,True,True,0.82292422,True,0.82292422,True,-1.1196465684503671,False,True,False,True
GAP_FREE_R23,report,2023-02-09,2023Q3,2023-05-11,7.42756184286142,7.77590417,8.32302304,8.048806481176504,0.3,-0.34834232713857993,True,True,True,True,True,True,0.5471188700000011,False,-0.5471188700000011,False,-0.34834232713857993,False,True,False,True
GAP_FREE_R23,report,2023-05-11,2023Q3,2023-08-10,10.438647333766328,8.32302304,8.1866590723162,8.048806481176504,0.3,2.115624293766327,True,True,True,True,False,False,,False,,False,-2.115624293766327,False,True,False,True
GAP_FREE_R23,report,2023-08-10,2023Q3,2023-11-09,8.211194665910762,8.1866590723162,,8.048806481176504,0.3,0.024535593594562144,False,True,True,False,False,False,,False,,False,-0.024535593594562144,False,False,False,False
GAP_FREE_R23,report,2022-02-10,2023Q4,2022-05-12,,2.0302141,2.22122913,7.563594181986673,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-05-12,2023Q4,2022-08-11,,2.22122913,4.24365217,7.563594181986673,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-08-11,2023Q4,2022-11-10,,4.24365217,4.23164098,7.563594181986673,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-11-10,2023Q4,2023-02-09,,4.23164098,7.62282898,7.563594181986673,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-02-09,2023Q4,2023-05-11,9.547079832624512,7.62282898,8.33257222,7.563594181986673,0.3,1.9242508526245112,True,True,True,True,True,True,0.709743239999999,True,0.709743239999999,True,-1.9242508526245112,False,True,False,True
GAP_FREE_R23,report,2023-05-11,2023Q4,2023-08-10,12.166524262293963,8.33257222,8.18874505,7.563594181986673,0.3,3.833952042293964,True,True,True,True,True,True,-0.14382716999999978,False,-0.14382716999999978,False,-3.833952042293964,False,True,False,False
GAP_FREE_R23,report,2023-08-10,2023Q4,2023-11-09,9.107318975542356,8.18874505,7.4869530045711,7.563594181986673,0.3,0.918573925542356,True,True,True,True,False,False,,False,,False,-0.918573925542356,False,True,False,False
GAP_FREE_R23,report,2023-11-09,2023Q4,2024-02-15,8.957829685415698,7.4869530045711,,7.563594181986673,0.3,1.470876680844598,True,True,True,False,False,False,,False,,False,-1.3175943260134515,False,True,False,False
GAP_FREE_R23,report,2022-08-11,2024Q1,2022-11-10,,2.67612758,2.72947414,2.085759093902354,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-11-10,2024Q1,2023-02-09,,2.72947414,2.28509891,2.085759093902354,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-02-09,2024Q1,2023-05-11,,2.28509891,2.50204809,2.085759093902354,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-05-11,2024Q1,2023-08-10,7.6535333880022,2.50204809,2.54878083,2.085759093902354,0.3,5.1514852980022,True,True,True,True,True,True,0.04673273999999994,True,0.04673274000000038,False,-5.1514852980022,False,True,False,True
GAP_FREE_R23,report,2023-08-10,2024Q1,2023-11-09,4.099194931822986,2.54878083,2.72442838094152,2.085759093902354,0.3,1.5504141018229856,True,True,True,True,True,True,0.17564755094152007,True,0.17564755094152007,True,-1.5504141018229856,False,True,False,False
GAP_FREE_R23,report,2023-11-09,2024Q1,2024-02-15,3.8372463995377024,2.72442838094152,2.86348243690547,2.085759093902354,0.3,1.1128180185961822,True,True,True,True,False,False,,False,,False,-1.1128180185961822,False,True,False,False
GAP_FREE_R23,report,2024-02-15,2024Q1,2024-05-09,1.49755486455801,2.86348243690547,,2.085759093902354,0.3,-1.36592757234746,True,True,True,False,False,False,,False,,False,0.18951911365877216,True,False,False,True
GAP_FREE_R23,report,2022-08-11,2024Q2,2022-11-10,,2.12552284,2.12845486,2.4619743363836157,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-11-10,2024Q2,2023-02-09,,2.12845486,1.95024725,2.4619743363836157,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-02-09,2024Q2,2023-05-11,,1.95024725,2.10115528,2.4619743363836157,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-05-11,2024Q2,2023-08-10,,2.10115528,2.34805158,2.4619743363836157,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-08-10,2024Q2,2023-11-09,5.143314437898352,2.34805158,2.60050989,2.4619743363836157,0.3,2.7952628578983525,True,True,True,True,True,True,0.2524583100000002,True,0.2524583100000002,True,-2.567417345131121,False,True,False,True
GAP_FREE_R23,report,2023-11-09,2024Q2,2024-02-15,4.789926710502633,2.60050989,2.64855616,2.4619743363836157,0.3,2.189416820502633,True,True,True,True,True,True,0.048046269999999947,True,0.048046269999999947,False,-2.189416820502633,False,True,False,False
GAP_FREE_R23,report,2024-02-15,2024Q2,2024-05-09,1.730728815882071,2.64855616,2.43930764498391,2.4619743363836157,0.3,-0.917827344117929,True,True,True,True,False,False,,False,,False,-0.5446636968851604,False,True,False,True
GAP_FREE_R23,report,2024-05-09,2024Q2,2024-08-08,2.489185762087553,2.43930764498391,,2.4619743363836157,0.3,0.04987811710364287,False,True,True,False,False,False,,False,,False,-0.004544734304231746,False,False,False,False
GAP_FREE_R23,report,2022-08-11,2024Q3,2022-11-10,,2.26492047,2.15957969,2.3104616266815143,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-11-10,2024Q3,2023-02-09,,2.15957969,2.06427262,2.3104616266815143,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-02-09,2024Q3,2023-05-11,,2.06427262,1.97289662,2.3104616266815143,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-05-11,2024Q3,2023-08-10,,1.97289662,1.87132286,2.3104616266815143,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-08-10,2024Q3,2023-11-09,,1.87132286,2.23573565,2.3104616266815143,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-11-09,2024Q3,2024-02-15,5.279109741255724,2.23573565,2.25182174,2.3104616266815143,0.3,3.0433740912557243,True,True,True,True,True,True,0.016086089999999942,True,0.016086089999999942,False,-2.893922137892696,False,True,False,True
GAP_FREE_R23,report,2024-02-15,2024Q3,2024-05-09,1.6848327661192848,2.25182174,2.11409498,2.3104616266815143,0.3,-0.5669889738807152,True,True,True,True,True,True,-0.13772676000000006,True,0.13772676000000006,False,-0.5669889738807152,False,True,False,True
GAP_FREE_R23,report,2024-05-09,2024Q3,2024-08-08,2.4582403730008955,2.11409498,2.03928603786943,2.3104616266815143,0.3,0.3441453930008955,True,True,True,True,False,False,,False,,False,0.04858790036213323,False,False,False,True
GAP_FREE_R23,report,2024-08-08,2024Q3,2024-11-14,2.1551477218592354,2.03928603786943,,2.3104616266815143,0.3,0.11586168398980545,False,True,True,False,False,False,,False,,False,0.11586168398980545,False,False,False,False
GAP_FREE_R23,report,2022-08-11,2024Q4,2022-11-10,,2.4643242,2.38947523,2.8836531940027847,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2022-11-10,2024Q4,2023-02-09,,2.38947523,2.16216693,2.8836531940027847,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-02-09,2024Q4,2023-05-11,,2.16216693,1.81285974,2.8836531940027847,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-05-11,2024Q4,2023-08-10,,1.81285974,1.78466814,2.8836531940027847,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-08-10,2024Q4,2023-11-09,,1.78466814,2.75147403,2.8836531940027847,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-11-09,2024Q4,2024-02-15,,2.75147403,2.71600921,2.8836531940027847,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-02-15,2024Q4,2024-05-09,2.4771766890218023,2.71600921,2.51517686,2.8836531940027847,0.3,-0.23883252097819785,False,True,True,True,True,True,-0.20083235000000021,True,0.20083235000000021,False,-0.23883252097819785,False,True,False,False
GAP_FREE_R23,report,2024-05-09,2024Q4,2024-08-08,3.2749155456416585,2.51517686,2.31618987,2.8836531940027847,0.3,0.7597386856416586,True,True,True,True,True,True,-0.19898698999999986,False,-0.19898698999999986,False,-0.022786017636089007,False,False,False,True
GAP_FREE_R23,report,2024-08-08,2024Q4,2024-11-14,2.7892012322593853,2.31618987,3.02197327563642,2.8836531940027847,0.3,0.4730113622593852,True,True,True,True,False,False,,False,,False,0.4730113622593852,True,False,False,False
GAP_FREE_R23,report,2024-11-14,2024Q4,2025-02-13,2.928215973315734,3.02197327563642,,2.8836531940027847,0.3,-0.09375730232068591,False,True,True,False,False,False,,False,,False,0.09375730232068591,False,False,False,False
GAP_FREE_R23,report,2023-08-10,2025Q1,2023-11-09,,1.57384912,1.84748967,2.731002175839953,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-11-09,2025Q1,2024-02-15,,1.84748967,1.74708136,2.731002175839953,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-02-15,2025Q1,2024-05-09,,1.74708136,2.35125799,2.731002175839953,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-05-09,2025Q1,2024-08-08,3.202541540214064,2.35125799,2.18682304,2.731002175839953,0.3,0.8512835502140637,True,True,True,True,True,True,-0.16443494999999997,False,-0.16443494999999997,False,-0.09179517853415797,False,False,False,True
GAP_FREE_R23,report,2024-08-08,2025Q1,2024-11-14,2.596523318771984,2.18682304,2.93713111860977,2.731002175839953,0.3,0.4097002787719837,True,True,True,True,True,True,0.7503080786097698,True,0.06909247893419757,False,0.4097002787719837,True,False,False,False
GAP_FREE_R23,report,2024-11-14,2025Q1,2025-02-13,2.7180891251124404,2.93713111860977,2.57546528631056,2.731002175839953,0.3,-0.21904199349732956,False,True,True,True,False,False,,False,,False,0.19321589204230438,True,False,False,False
GAP_FREE_R23,report,2025-02-13,2025Q1,2025-05-15,2.5727578943500453,2.57546528631056,,2.731002175839953,0.3,-0.0027073919605147267,False,True,True,False,False,False,,False,,False,-0.0027073919605147267,False,False,False,False
GAP_FREE_R23,report,2023-08-10,2025Q2,2023-11-09,,1.59045157,1.97308566,2.380373322135417,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-11-09,2025Q2,2024-02-15,,1.97308566,1.90133475,2.380373322135417,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-02-15,2025Q2,2024-05-09,,1.90133475,1.89757644,2.380373322135417,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-05-09,2025Q2,2024-08-08,,1.89757644,1.74934064,2.380373322135417,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-08-08,2025Q2,2024-11-14,2.459567154058577,1.74934064,2.56695573,2.380373322135417,0.3,0.7102265140585768,True,True,True,True,True,True,0.8176150900000001,True,0.6028379381171536,True,0.5518388502122573,True,False,True,True
GAP_FREE_R23,report,2024-11-14,2025Q2,2025-02-13,2.608240650076525,2.56695573,2.23488009,2.380373322135417,0.3,0.041284920076524845,False,True,True,True,True,True,-0.3320756400000002,False,-0.3320756400000002,False,-0.041284920076524845,False,False,False,False
GAP_FREE_R23,report,2025-02-13,2025Q2,2025-05-15,2.4247027168378765,2.23488009,2.38112069923411,2.380373322135417,0.3,0.18982262683787665,False,True,True,True,False,False,,False,,False,0.10116383743295776,False,False,False,False
GAP_FREE_R23,report,2025-05-15,2025Q2,2025-08-14,2.5803076363674067,2.38112069923411,,2.380373322135417,0.3,0.19918693713329683,False,True,True,False,False,False,,False,,False,-0.19918693713329683,False,True,False,False
GAP_FREE_R23,report,2023-08-10,2025Q3,2023-11-09,,1.81543984,2.22360544,2.498824030135406,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-11-09,2025Q3,2024-02-15,,2.22360544,2.10922648,2.498824030135406,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-02-15,2025Q3,2024-05-09,,2.10922648,1.8837879,2.498824030135406,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-05-09,2025Q3,2024-08-08,,1.8837879,1.90212711,2.498824030135406,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-08-08,2025Q3,2024-11-14,,1.90212711,2.63406164,2.498824030135406,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-11-14,2025Q3,2025-02-13,2.722292865087048,2.63406164,2.39037316,2.498824030135406,0.3,0.08823122508704806,False,True,True,True,True,True,-0.24368847999999987,False,-0.24368847999999987,False,-0.08823122508704806,False,False,False,False
GAP_FREE_R23,report,2025-02-13,2025Q3,2025-05-15,2.4657587840970416,2.39037316,2.47042847,2.498824030135406,0.3,0.07538562409704141,False,True,True,True,True,True,0.08005530999999966,True,0.07071593819408317,False,0.07538562409704141,False,False,False,False
GAP_FREE_R23,report,2025-05-15,2025Q3,2025-08-14,2.7618263121120705,2.47042847,2.68603855284556,2.498824030135406,0.3,0.29139784211207065,False,True,True,True,False,False,,False,,False,-0.2346067218412582,False,True,False,False
GAP_FREE_R23,report,2025-08-14,2025Q3,2025-11-13,2.656563064673461,2.68603855284556,,2.498824030135406,0.3,-0.029475488172098885,False,True,True,False,False,False,,False,,False,0.029475488172098885,False,False,False,False
GAP_FREE_R23,report,2023-08-10,2025Q4,2023-11-09,,1.95397005,2.29729349,2.233358733189064,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2023-11-09,2025Q4,2024-02-15,,2.29729349,2.11605046,2.233358733189064,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-02-15,2025Q4,2024-05-09,,2.11605046,1.85637427,2.233358733189064,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-05-09,2025Q4,2024-08-08,,1.85637427,2.00095099,2.233358733189064,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-08-08,2025Q4,2024-11-14,,2.00095099,2.44980864,2.233358733189064,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-11-14,2025Q4,2025-02-13,,2.44980864,2.39852331,2.233358733189064,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-02-13,2025Q4,2025-05-15,2.544985906007163,2.39852331,2.42499112,2.233358733189064,0.3,0.14646259600716327,False,True,True,True,True,True,0.026467810000000203,True,0.026467810000000203,False,-0.14646259600716327,False,False,False,False
GAP_FREE_R23,report,2025-05-15,2025Q4,2025-08-14,3.006621906530821,2.42499112,2.65166637,2.233358733189064,0.3,0.581630786530821,True,True,True,True,True,True,0.22667525,True,0.22667525,True,-0.581630786530821,False,True,False,True
GAP_FREE_R23,report,2025-08-14,2025Q4,2025-11-13,2.85422600764045,2.65166637,2.21404464830904,2.233358733189064,0.3,0.20255963764045015,False,True,True,True,False,False,,False,,False,-0.20255963764045015,False,True,False,False
GAP_FREE_R23,report,2025-11-13,2025Q4,2026-02-12,2.277821285802222,2.21404464830904,,2.233358733189064,0.3,0.06377663749318208,False,True,True,False,False,False,,False,,False,-0.025148467733134172,False,False,False,False
GAP_FREE_R23,report,2024-08-08,2026Q1,2024-11-14,,1.92161042,2.24170294,1.6208666864394388,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-11-14,2026Q1,2025-02-13,,2.24170294,2.24065602,1.6208666864394388,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-02-13,2026Q1,2025-05-15,,2.24065602,2.30364068,1.6208666864394388,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-05-15,2026Q1,2025-08-14,3.0076222366695315,2.30364068,2.55792051,1.6208666864394388,0.3,0.7039815566695315,True,True,True,True,True,True,0.2542798300000002,True,0.2542798300000002,True,-0.7039815566695315,False,True,False,True
GAP_FREE_R23,report,2025-08-14,2026Q1,2025-11-13,2.8137189985589512,2.55792051,2.17627587,1.6208666864394388,0.3,0.25579848855895104,False,True,True,True,True,True,-0.3816446400000002,False,-0.3816446400000002,False,-0.25579848855895104,False,True,False,False
GAP_FREE_R23,report,2025-11-13,2026Q1,2026-02-12,2.102912742879288,2.17627587,1.57154809020087,1.6208666864394388,0.3,-0.0733631271207118,False,True,True,True,False,False,,False,,False,0.0733631271207118,False,False,False,False
GAP_FREE_R23,report,2026-02-12,2026Q1,2026-05-14,1.586201760179309,1.57154809020087,,1.6208666864394388,0.3,0.014653669978438977,False,True,True,False,False,False,,False,,False,0.014653669978438977,False,False,False,False
GAP_FREE_R23,report,2024-08-08,2026Q2,2024-11-14,,2.00501145,2.27503037,2.045921946260844,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-11-14,2026Q2,2025-02-13,,2.27503037,2.1478959,2.045921946260844,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-02-13,2026Q2,2025-05-15,,2.1478959,2.20855665,2.045921946260844,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-05-15,2026Q2,2025-08-14,,2.20855665,2.48131069,2.045921946260844,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-08-14,2026Q2,2025-11-13,3.1630594973722315,2.48131069,2.20112771,2.045921946260844,0.3,0.6817488073722315,True,True,True,True,True,True,-0.28018297999999975,False,-0.28018297999999975,False,-0.6817488073722315,False,True,False,True
GAP_FREE_R23,report,2025-11-13,2026Q2,2026-02-12,2.362459980138095,2.20112771,1.51116058,2.045921946260844,0.3,0.1613322701380948,False,True,True,True,True,True,-0.6899671300000001,False,-0.6899671300000001,False,-0.1613322701380948,False,True,False,False
GAP_FREE_R23,report,2026-02-12,2026Q2,2026-05-14,1.726131666991429,1.51116058,2.17907766252644,2.045921946260844,0.3,0.21497108699142897,False,True,True,True,False,False,,False,,False,0.21497108699142897,True,False,False,False
GAP_FREE_R23,report,2026-05-14,2026Q2,2026-08-13,2.357672196129754,2.17907766252644,,2.045921946260844,0.3,0.17859453360331434,False,True,True,False,False,False,,False,,False,-0.17859453360331434,False,True,False,False
GAP_FREE_R23,report,2024-08-08,2026Q3,2024-11-14,,2.09371414,2.22264411,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2024-11-14,2026Q3,2025-02-13,,2.22264411,1.9998135,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-02-13,2026Q3,2025-05-15,,1.9998135,2.10321404,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-05-15,2026Q3,2025-08-14,,2.10321404,2.17014952,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-08-14,2026Q3,2025-11-13,,2.17014952,2.15337699,,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2025-11-13,2026Q3,2026-02-12,2.393830016101472,2.15337699,1.47111427,,0.3,0.24045302610147212,False,True,True,True,True,True,-0.68226272,False,-0.68226272,False,,False,False,False,False
GAP_FREE_R23,report,2026-02-12,2026Q3,2026-05-14,1.687415730196152,1.47111427,2.34598729,,0.3,0.21630146019615215,False,True,True,True,True,True,0.8748730200000001,True,-0.4422700996076958,False,,False,False,False,False
GAP_FREE_R23,report,2026-05-14,2026Q3,2026-08-13,2.405684997312091,2.34598729,1.90445429798665,,0.3,0.05969770731209101,False,True,True,True,False,False,,False,,False,,False,False,False,False
GAP_FREE_R23,report,2026-08-13,2026Q3,,1.7300103423881346,1.90445429798665,,,0.3,-0.17444395559851533,False,True,False,False,False,False,,False,,False,,False,False,False,False
