scope,sample,clock,model,quarters_ahead,n,mae,rmse,bias,report_count,unique_target_quarters,cnb_mae,mean_absolute_error_gain_vs_cnb,material_gains,material_losses,immaterial_pairs,mean_model_cnb_deviation,mean_realised_cnb_error,deviation_direction_correct_rate,deviation_error_correlation
within_clock_common,full,report,GAP_JOINT_R23,all,66,1.2875362942102833,1.9949027140191227,-0.12550437991667251,18,18,1.0605492231877776,-0.2269870710225056,15,32,19,0.37356310993424646,0.499067489850919,0.5454545454545454,0.4804122378878275
within_clock_common,full,report,GAP_JOINT_R23,1,18,0.8189764371605764,1.506634413107242,-0.12824691125532917,18,18,0.5554610620931573,-0.2635153750674193,3,7,8,-0.2930304448180297,-0.16478353356270048,0.6111111111111112,0.13269970407595622
within_clock_common,full,report,GAP_JOINT_R23,2,17,1.3050914592404337,1.862789642592686,-0.31348530936583985,17,17,1.175891176650326,-0.12920028259010816,5,8,4,0.037636309054586856,0.3511216184204268,0.7058823529411765,0.44901576299781254
within_clock_common,full,report,GAP_JOINT_R23,3,16,1.3747820395376427,2.0265001633501707,-0.1734379259339443,16,16,1.1088691841257816,-0.265912855411861,4,8,4,0.580305044479013,0.7537429704129572,0.375,0.5361714537801074
within_clock_common,full,report,GAP_JOINT_R23,4,15,1.7368501406199104,2.544274419980446,0.14196082681719488,15,15,1.4843928442432301,-0.2524572963766805,3,9,3,1.333667686452841,1.1917068596356455,0.4666666666666667,0.5457343495491459
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,all,66,1.4316516765930367,2.3392987814941666,-0.12364805226107779,18,18,1.0605492231877776,-0.37110245340525905,17,29,20,0.3754194375898411,0.499067489850919,0.6060606060606061,0.2353377835501173
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,1,18,0.8408335177795967,1.4980442802060898,-0.13412322597359838,18,18,0.5554610620931573,-0.28537245568643943,3,6,9,-0.2989067595362989,-0.16478353356270048,0.6111111111111112,0.10238423436455316
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,2,17,1.3657137206216092,2.0236384728748162,-0.31210430329027444,17,17,1.175891176650326,-0.1898225439712838,6,7,4,0.03901731513015233,0.3511216184204268,0.7058823529411765,0.29443758019416055
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,3,16,1.5768533028700544,2.5285803192213248,-0.1683606258470095,16,16,1.1088691841257816,-0.4679841187442728,4,8,4,0.5853823445659478,0.7537429704129572,0.4375,0.13559077278736414
within_clock_common,full,report,STABLE_LOCAL_CORE_R14B,4,15,2.060481415907963,3.150261045680915,0.15019931918536347,15,15,1.4843928442432301,-0.5760885716647333,4,8,3,1.3419061788210092,1.1917068596356455,0.6666666666666666,0.14210018932049992
