metric,model,h,sample,n,block,draws,seed,mean_loss_difference,bootstrap_mean,ci_low,ci_high,bootstrap_probability_improvement,status
headline_yy,PRESS_SIGNED_R23B,3,full,84,12.0,2000,1509,0.04602313057390627,0.04574895394703825,-0.11110185081455053,0.25137688209672937,0.3585,ok
headline_yy,PRESS_LEVELS_R23B,3,full,84,12.0,2000,1509,0.004355525137824655,0.004205402312978174,-0.02280996253333592,0.028725445994527546,0.3545,ok
headline_yy,STABLE_LOCAL_CORE_R14B,3,origins_2024plus,28,6.0,2000,1509,-0.0456935604285451,-0.0459787563774868,-0.08929920367292744,-0.00977049427259184,1.0,ok
headline_yy,DAMPED_P95_Q001_R16,3,origins_2024plus,28,6.0,2000,1509,-0.004040149682698172,-0.0043453684159486874,-0.019841962689560032,0.012534077286228431,0.701,ok
headline_yy,CORE_FEEDBACK_R21,3,origins_2024plus,28,6.0,2000,1509,0.01500153213075482,0.014862644121328341,-0.009428218828503485,0.04223883784183698,0.1235,ok
headline_yy,PRESS_ULC_R23B,3,origins_2024plus,28,6.0,2000,1509,0.043223340862274424,0.04441270181724937,0.003649508031320034,0.08677536634428182,0.0145,ok
headline_yy,PRESS_DOMESTIC_R23B,3,origins_2024plus,28,6.0,2000,1509,0.04340552589548983,0.044595325866965185,0.0036166283689128454,0.08757010867414995,0.014,ok
headline_yy,PRESS_MOMENTUM_R23B,3,origins_2024plus,28,6.0,2000,1509,-0.002752082890028643,-0.002979705719319646,-0.01965344272234646,0.01354039845684941,0.638,ok
headline_yy,PRESS_JOINT_R23B,3,origins_2024plus,28,6.0,2000,1509,0.03585232562421662,0.03669912147834168,0.000967730467437714,0.07876195926165018,0.02,ok
headline_yy,PRESS_SIGNED_R23B,3,origins_2024plus,28,6.0,2000,1509,0.03411704952901165,0.03511820970335027,-0.005090830761286324,0.09371039483776102,0.063,ok
headline_yy,PRESS_LEVELS_R23B,3,origins_2024plus,28,6.0,2000,1509,0.047876490020382946,0.04904429087198665,0.008349630347107135,0.09222360212836365,0.005,ok
core_cumulative_log,STABLE_LOCAL_CORE_R14B,3,full,84,12.0,2000,1509,0.41818008839416426,0.4220578388666898,-0.05258217498878702,0.9838688092156054,0.0425,ok
core_cumulative_log,DAMPED_P95_Q001_R16,3,full,84,12.0,2000,1509,0.05474871484911081,0.055166439077626576,-0.020515559042034767,0.17411239910982687,0.1855,ok
core_cumulative_log,CORE_FEEDBACK_R21,3,full,84,12.0,2000,1509,0.014724236877185453,0.014487766248103768,-0.0587497332092443,0.09089239439237219,0.3625,ok
core_cumulative_log,PRESS_ULC_R23B,3,full,84,12.0,2000,1509,-0.05734337637159024,-0.05881447194868551,-0.16008091235868654,0.008074468801640445,0.8995,ok
core_cumulative_log,PRESS_DOMESTIC_R23B,3,full,84,12.0,2000,1509,-0.03988679889778418,-0.041167762409222264,-0.12147185142421188,0.008592605891022745,0.8675,ok
core_cumulative_log,PRESS_MOMENTUM_R23B,3,full,84,12.0,2000,1509,0.0008233423453068598,0.0028602749709565993,-0.11585523064698205,0.11170845525079477,0.46,ok
core_cumulative_log,PRESS_JOINT_R23B,3,full,84,12.0,2000,1509,-0.04884771821413791,-0.05035427941042921,-0.16800616850097325,0.03158682512005301,0.8435,ok
core_cumulative_log,PRESS_SIGNED_R23B,3,full,84,12.0,2000,1509,-0.02332764454448384,-0.02423296647407757,-0.1141690877442479,0.05179250226365074,0.707,ok
core_cumulative_log,PRESS_LEVELS_R23B,3,full,84,12.0,2000,1509,-0.012691728327972263,-0.013326014735005895,-0.0473036110536036,0.009964296979230482,0.7965,ok
core_cumulative_log,STABLE_LOCAL_CORE_R14B,3,origins_2024plus,28,6.0,2000,1509,-0.03300778658400407,-0.03258913668457554,-0.05215147620225693,-0.015111456869005129,1.0,ok
core_cumulative_log,DAMPED_P95_Q001_R16,3,origins_2024plus,28,6.0,2000,1509,0.0069916266730548375,0.006852140356515146,-0.014197787772165037,0.027856120097159636,0.264,ok
core_cumulative_log,CORE_FEEDBACK_R21,3,origins_2024plus,28,6.0,2000,1509,0.017619684956370858,0.017489608389473686,0.00017351476615403818,0.03641588632820865,0.0225,ok
core_cumulative_log,PRESS_ULC_R23B,3,origins_2024plus,28,6.0,2000,1509,0.017930202792405807,0.018419427435622467,-0.006015019277277935,0.042224496986520844,0.0685,ok
core_cumulative_log,PRESS_DOMESTIC_R23B,3,origins_2024plus,28,6.0,2000,1509,0.017939354413161048,0.018440778286946412,-0.006560867124106132,0.04233094411543744,0.071,ok
core_cumulative_log,PRESS_MOMENTUM_R23B,3,origins_2024plus,28,6.0,2000,1509,0.01788137965424236,0.017624527185288286,-0.00333806389179011,0.04900603552626931,0.092,ok
core_cumulative_log,PRESS_JOINT_R23B,3,origins_2024plus,28,6.0,2000,1509,0.018793903732893275,0.019242123673326225,-0.000978027443932414,0.044106161993036935,0.0335,ok
core_cumulative_log,PRESS_SIGNED_R23B,3,origins_2024plus,28,6.0,2000,1509,0.01986246556829156,0.0202427254967684,-0.0032314405366280926,0.05432956653393072,0.046,ok
core_cumulative_log,PRESS_LEVELS_R23B,3,origins_2024plus,28,6.0,2000,1509,0.01836308012857319,0.019016965134021072,-0.008791909908379386,0.04664324566503551,0.087,ok
headline_yy,STABLE_LOCAL_CORE_R14B,4,full,83,12.0,2000,1509,0.5583069680628648,0.5635794206905249,-0.07535410683296594,1.5478857659644474,0.073,ok
headline_yy,DAMPED_P95_Q001_R16,4,full,83,12.0,2000,1509,-0.10697140587386458,-0.1083711743348941,-0.2766631061302754,0.004898469950198865,0.959,ok
headline_yy,CORE_FEEDBACK_R21,4,full,83,12.0,2000,1509,-0.1377669894119384,-0.13928939277517138,-0.3689065473031253,0.01357806390155085,0.9255,ok
headline_yy,PRESS_ULC_R23B,4,full,83,12.0,2000,1509,0.009483004631660722,0.008572625642356637,-0.0754706949028398,0.08277909831268179,0.398,ok
headline_yy,PRESS_DOMESTIC_R23B,4,full,83,12.0,2000,1509,-0.026167162801840504,-0.027388694920676256,-0.13130926262118744,0.04362219012853835,0.7,ok
headline_yy,PRESS_MOMENTUM_R23B,4,full,83,12.0,2000,1509,0.04950817700001991,0.051435070471998946,-0.19902240704528262,0.3430516834487936,0.379,ok
headline_yy,PRESS_JOINT_R23B,4,full,83,12.0,2000,1509,0.06028063061492919,0.0594574302672999,-0.2005823530479506,0.38357398825015704,0.3855,ok
headline_yy,PRESS_SIGNED_R23B,4,full,83,12.0,2000,1509,0.048572376633367165,0.04754408742792812,-0.17356698965022535,0.3198616656699257,0.4,ok
headline_yy,PRESS_LEVELS_R23B,4,full,83,12.0,2000,1509,0.0068778944407676765,0.006445365607870444,-0.042023795625117974,0.05344174393866032,0.3815,ok
headline_yy,STABLE_LOCAL_CORE_R14B,4,origins_2024plus,27,6.0,2000,1509,-0.041869995836575684,-0.04152342418420976,-0.06429199861565542,-0.01830767580610657,1.0,ok
headline_yy,DAMPED_P95_Q001_R16,4,origins_2024plus,27,6.0,2000,1509,-0.008283684594096162,-0.00861359496400035,-0.037811398028284385,0.019520128397049936,0.7095,ok
headline_yy,CORE_FEEDBACK_R21,4,origins_2024plus,27,6.0,2000,1509,0.011433421605297922,0.011176460368647263,-0.016140177217716715,0.03858445681960233,0.2475,ok
headline_yy,PRESS_ULC_R23B,4,origins_2024plus,27,6.0,2000,1509,0.06365762365640702,0.06507724258279646,0.007139333996939843,0.129803879444294,0.011,ok
headline_yy,PRESS_DOMESTIC_R23B,4,origins_2024plus,27,6.0,2000,1509,0.06440594850763347,0.06582311371231832,0.006192649881010779,0.13320513568531012,0.012,ok
headline_yy,PRESS_MOMENTUM_R23B,4,origins_2024plus,27,6.0,2000,1509,-0.006328103281672318,-0.006531257122665274,-0.026490829733267284,0.011208421176251412,0.7425,ok
headline_yy,PRESS_JOINT_R23B,4,origins_2024plus,27,6.0,2000,1509,0.04742346256249067,0.04856374230047729,0.0015451628107805361,0.09618601023035928,0.0225,ok
headline_yy,PRESS_SIGNED_R23B,4,origins_2024plus,27,6.0,2000,1509,0.03877170163770675,0.039956703829612666,-0.003403041227273957,0.0923767469146255,0.041,ok
headline_yy,PRESS_LEVELS_R23B,4,origins_2024plus,27,6.0,2000,1509,0.07364138634277169,0.07503067073765897,0.01320111793554264,0.15183263708890204,0.0055,ok
core_cumulative_log,STABLE_LOCAL_CORE_R14B,4,full,83,12.0,2000,1509,0.7977570023280969,0.8076317568378271,-0.05068427393469504,1.8212974871774097,0.0335,ok
core_cumulative_log,DAMPED_P95_Q001_R16,4,full,83,12.0,2000,1509,0.12422672971216528,0.1249027804245056,-0.0323314632803591,0.38280620797920095,0.148,ok
core_cumulative_log,CORE_FEEDBACK_R21,4,full,83,12.0,2000,1509,0.029260250078156108,0.028548248783786468,-0.10667250351708528,0.18257903697441447,0.367,ok
core_cumulative_log,PRESS_ULC_R23B,4,full,83,12.0,2000,1509,-0.1388401780896203,-0.14208974160735324,-0.3646063513882911,0.011007029217282659,0.9335,ok
core_cumulative_log,PRESS_DOMESTIC_R23B,4,full,83,12.0,2000,1509,-0.08373760408704195,-0.08647251160172692,-0.2511180253795043,0.014414797462523297,0.881,ok
core_cumulative_log,PRESS_MOMENTUM_R23B,4,full,83,12.0,2000,1509,0.018929806014463573,0.022763076123413405,-0.20270711805697442,0.24535565504719234,0.412,ok
core_cumulative_log,PRESS_JOINT_R23B,4,full,83,12.0,2000,1509,-0.10038575148004816,-0.10315876906287988,-0.3425591686831508,0.0635483930369293,0.861,ok
core_cumulative_log,PRESS_SIGNED_R23B,4,full,83,12.0,2000,1509,-0.04594736018440191,-0.04786648580350777,-0.23960934353678853,0.10342046332116754,0.701,ok
core_cumulative_log,PRESS_LEVELS_R23B,4,full,83,12.0,2000,1509,-0.02934306278578277,-0.030800805060045504,-0.1029331014581971,0.02048347410558886,0.829,ok
core_cumulative_log,STABLE_LOCAL_CORE_R14B,4,origins_2024plus,27,6.0,2000,1509,-0.033781157465647,-0.032566020373376484,-0.07737473850023686,0.008803615104793916,0.931,ok
core_cumulative_log,DAMPED_P95_Q001_R16,4,origins_2024plus,27,6.0,2000,1509,0.024565266337178024,0.024467391951819156,-0.009277704296605191,0.06132849014062122,0.089,ok
core_cumulative_log,CORE_FEEDBACK_R21,4,origins_2024plus,27,6.0,2000,1509,0.02763119400956113,0.027451864466022626,0.0017835775400182855,0.057859331431798694,0.015,ok
core_cumulative_log,PRESS_ULC_R23B,4,origins_2024plus,27,6.0,2000,1509,0.02607188057275815,0.026996984801026448,-0.021054646135206224,0.07627382408390312,0.126,ok
core_cumulative_log,PRESS_DOMESTIC_R23B,4,origins_2024plus,27,6.0,2000,1509,0.025668493948815915,0.026602377225466455,-0.023288396801888014,0.0792965851989191,0.1405,ok
core_cumulative_log,PRESS_MOMENTUM_R23B,4,origins_2024plus,27,6.0,2000,1509,0.028083882572201662,0.027863377104366826,-0.0027068058934489104,0.07492753667522686,0.0565,ok
core_cumulative_log,PRESS_JOINT_R23B,4,origins_2024plus,27,6.0,2000,1509,0.018837270692491696,0.019790571315395127,-0.009808621553181024,0.04744258773269025,0.086,ok
core_cumulative_log,PRESS_SIGNED_R23B,4,origins_2024plus,27,6.0,2000,1509,0.024249283059670286,0.02498706014952991,-0.0002651747613253872,0.058755098823534156,0.027,ok
core_cumulative_log,PRESS_LEVELS_R23B,4,origins_2024plus,27,6.0,2000,1509,0.0333310286241865,0.03442248631997019,-0.02136893220204566,0.09832714443453042,0.1185,ok
headline_yy,STABLE_LOCAL_CORE_R14B,5,full,82,12.0,2000,1509,1.0351429681551854,1.0440383988277875,-0.07502624255555453,2.71199071879916,0.0535,ok
headline_yy,DAMPED_P95_Q001_R16,5,full,82,12.0,2000,1509,-0.16596777526551412,-0.16766815238090566,-0.4375455779267969,0.011598782693491351,0.95,ok
headline_yy,CORE_FEEDBACK_R21,5,full,82,12.0,2000,1509,-0.21483883904424997,-0.21664028459897255,-0.5567659982817084,0.012710908213823464,0.9425,ok
headline_yy,PRESS_ULC_R23B,5,full,82,12.0,2000,1509,-0.000941313656189985,-0.0024095903807329466,-0.14333121681304714,0.1175263152702618,0.48,ok
headline_yy,PRESS_DOMESTIC_R23B,5,full,82,12.0,2000,1509,-0.0373199669160139,-0.03926869899727227,-0.2097335506194639,0.08056006206734612,0.663,ok
headline_yy,PRESS_MOMENTUM_R23B,5,full,82,12.0,2000,1509,-0.008947608113225548,-0.0049984555373173215,-0.31815367831382596,0.291081942488843,0.5015,ok
headline_yy,PRESS_JOINT_R23B,5,full,82,12.0,2000,1509,0.026179225772344453,0.02679812235008307,-0.3078055144452878,0.3689646057956383,0.4345,ok
headline_yy,PRESS_SIGNED_R23B,5,full,82,12.0,2000,1509,0.024005127565301057,0.023758994388550916,-0.22705062560930167,0.30110572744041303,0.452,ok
headline_yy,PRESS_LEVELS_R23B,5,full,82,12.0,2000,1509,0.0217981144444387,0.021114880001035657,-0.058722123054547305,0.10520250081158557,0.305,ok
headline_yy,STABLE_LOCAL_CORE_R14B,5,origins_2024plus,26,6.0,2000,1509,-0.05422486981987143,-0.05412425829441323,-0.082724182929187,-0.024979192259965192,1.0,ok
headline_yy,DAMPED_P95_Q001_R16,5,origins_2024plus,26,6.0,2000,1509,-0.014456537289168687,-0.015126361008310798,-0.06604612748595182,0.03165640137593789,0.7095,ok
headline_yy,CORE_FEEDBACK_R21,5,origins_2024plus,26,6.0,2000,1509,0.01004829317216164,0.009652590965766664,-0.0242942265909565,0.04552830602520665,0.319,ok
headline_yy,PRESS_ULC_R23B,5,origins_2024plus,26,6.0,2000,1509,0.10893678189777854,0.11124241106723431,0.02827195198020274,0.21607555335133902,0.0035,ok
headline_yy,PRESS_DOMESTIC_R23B,5,origins_2024plus,26,6.0,2000,1509,0.11062427329332505,0.11290659854705672,0.02585600686508084,0.22778424822588736,0.0035,ok
