model,h,omitted_year,n,rmse_delta,mae_delta
PRESS_ULC_R23B,8,2022,67,-0.02713293857848864,-0.008350793933860068
PRESS_ULC_R23B,8,2023,67,0.010537650086577255,0.06005997496601001
PRESS_ULC_R23B,8,2024,67,-0.023539402293497602,-0.011371035097464954
PRESS_ULC_R23B,8,2025,68,-0.02890208538060124,-0.02835014677479286
PRESS_DOMESTIC_R23B,8,2019,71,-0.017548393981902777,-0.004952200424128694
PRESS_DOMESTIC_R23B,8,2020,67,-0.01826677423414047,-0.005317867714357938
PRESS_DOMESTIC_R23B,8,2021,67,-0.035049783817430624,-0.005389559048926129
PRESS_DOMESTIC_R23B,8,2022,67,-0.019570901669756058,-0.005389559048925907
PRESS_DOMESTIC_R23B,8,2023,67,0.01230185371285808,0.04894792605733267
PRESS_DOMESTIC_R23B,8,2024,67,-0.02105024881802775,-0.020503299690273646
PRESS_DOMESTIC_R23B,8,2025,68,-0.026901797953597928,-0.03885718271661842
PRESS_MOMENTUM_R23B,8,2019,71,-0.06092888982913225,-0.05831442711215118
PRESS_MOMENTUM_R23B,8,2020,67,-0.062458330180844346,-0.060036678812533495
PRESS_MOMENTUM_R23B,8,2021,67,-0.03290429817239282,-0.04043408441477281
PRESS_MOMENTUM_R23B,8,2022,67,-0.04113133629609589,-0.01617468534648414
PRESS_MOMENTUM_R23B,8,2023,67,-0.07448201356135131,-0.07583354389645414
PRESS_MOMENTUM_R23B,8,2024,67,-0.062598673256693,-0.06117553188163205
PRESS_MOMENTUM_R23B,8,2025,68,-0.06132439198155959,-0.05658055196055978
PRESS_JOINT_R23B,8,2019,71,-0.052299395055909415,-0.04921820637350649
PRESS_JOINT_R23B,8,2020,67,-0.05421618880500034,-0.05258592034339005
PRESS_JOINT_R23B,8,2021,67,-0.04530014358057688,-0.03891301022002125
PRESS_JOINT_R23B,8,2022,67,-0.038006903932118696,-0.016081319805235417
PRESS_JOINT_R23B,8,2023,67,-0.040201696453962654,-0.01620509554309324
PRESS_JOINT_R23B,8,2024,67,-0.05724744297829476,-0.06250026071214121
PRESS_JOINT_R23B,8,2025,68,-0.059368217355204145,-0.07340187674697995
PRESS_SIGNED_R23B,8,2019,71,-0.035580620877808666,-0.03988818769824354
PRESS_SIGNED_R23B,8,2020,67,-0.03679220666614702,-0.04218044754327677
PRESS_SIGNED_R23B,8,2021,67,-0.041589522106586285,-0.03546056315013679
PRESS_SIGNED_R23B,8,2022,67,-0.020744465450052818,-0.01151825233550352
PRESS_SIGNED_R23B,8,2023,67,-0.025388769169156333,-0.00808308237299471
PRESS_SIGNED_R23B,8,2024,67,-0.039861490825875645,-0.05456516180220561
PRESS_SIGNED_R23B,8,2025,68,-0.04065721785769538,-0.058664759561771085
PRESS_LEVELS_R23B,8,2019,71,0.005608243148288672,0.0437981448795699
PRESS_LEVELS_R23B,8,2020,67,0.005253093794699737,0.044850274104917265
PRESS_LEVELS_R23B,8,2021,67,0.010833279395486617,0.046123413193813745
PRESS_LEVELS_R23B,8,2022,67,0.006104671464468581,0.04612341319381441
PRESS_LEVELS_R23B,8,2023,67,0.01628694552973675,0.06369954229174013
PRESS_LEVELS_R23B,8,2024,67,0.0021211740579056837,0.02763868295619165
PRESS_LEVELS_R23B,8,2025,68,-0.006300359285732693,0.001864367541941192
PRESS_ULC_R23B,9,2019,70,-0.02453992920882575,-0.005232885521910369
PRESS_ULC_R23B,9,2020,66,-0.025686366014492368,-0.006346292376374851
PRESS_ULC_R23B,9,2021,66,-0.04009779957745385,-0.0027034665007608094
PRESS_ULC_R23B,9,2022,66,-0.027009422193991384,-0.00947707980018464
PRESS_ULC_R23B,9,2023,66,0.004505540230953731,0.044065277149769155
PRESS_ULC_R23B,9,2024,66,-0.02776337526354089,-0.018473172568553853
PRESS_ULC_R23B,9,2025,68,-0.0321855908212334,-0.03379143356361469
PRESS_DOMESTIC_R23B,9,2019,70,-0.01859620593247957,-0.0066693618437070334
PRESS_DOMESTIC_R23B,9,2020,66,-0.01938278497811341,-0.007149739181263826
PRESS_DOMESTIC_R23B,9,2021,66,-0.039708419736483425,-0.007218121696806801
PRESS_DOMESTIC_R23B,9,2022,66,-0.020466083669322455,-0.007218121696806801
PRESS_DOMESTIC_R23B,9,2023,66,0.01023846529473893,0.04177386577749509
PRESS_DOMESTIC_R23B,9,2024,66,-0.021578168269806408,-0.01961667474178741
PRESS_DOMESTIC_R23B,9,2025,68,-0.026377567409293867,-0.03572383266604273
PRESS_MOMENTUM_R23B,9,2019,70,-0.06427586319130096,-0.019390289610311306
PRESS_MOMENTUM_R23B,9,2020,66,-0.06606800803887758,-0.01802049116137905
PRESS_MOMENTUM_R23B,9,2021,66,-0.04101852347338508,0.0006851874683440062
PRESS_MOMENTUM_R23B,9,2022,66,-0.04315678367189957,-0.016284090516871963
PRESS_MOMENTUM_R23B,9,2023,66,-0.07622057548864225,-0.03451430206161055
PRESS_MOMENTUM_R23B,9,2024,66,-0.06610709973392837,-0.020102604217445474
PRESS_MOMENTUM_R23B,9,2025,68,-0.06448930941986042,-0.017222083246327013
PRESS_JOINT_R23B,9,2019,70,-0.06142060654353587,-0.016878394557182652
PRESS_JOINT_R23B,9,2020,66,-0.0638182937537386,-0.017791720953598933
PRESS_JOINT_R23B,9,2021,66,-0.07214108230822358,-0.004714544358622508
PRESS_JOINT_R23B,9,2022,66,-0.041302215010299737,-0.019508604331295754
PRESS_JOINT_R23B,9,2023,66,-0.046454705693947496,0.012648781445250723
PRESS_JOINT_R23B,9,2024,66,-0.06575250081445061,-0.02306611805764458
PRESS_JOINT_R23B,9,2025,68,-0.06706817959502853,-0.03598400709005389
PRESS_SIGNED_R23B,9,2019,70,-0.0395964746767028,-0.008634508868939683
PRESS_SIGNED_R23B,9,2020,66,-0.04107577439146448,-0.009071725782519913
PRESS_SIGNED_R23B,9,2021,66,-0.055116376111261856,-0.002228699833772829
PRESS_SIGNED_R23B,9,2022,66,-0.02116752037621117,-0.011201440886557723
PRESS_SIGNED_R23B,9,2023,66,-0.029416958264115944,0.018933170834281032
PRESS_SIGNED_R23B,9,2024,66,-0.04328706600847321,-0.017737986872724765
PRESS_SIGNED_R23B,9,2025,68,-0.04386585242932872,-0.023762309652994862
PRESS_LEVELS_R23B,9,2019,70,0.003069702433035726,0.035248174693435885
PRESS_LEVELS_R23B,9,2020,66,0.0027595651900984564,0.03665302917648372
PRESS_LEVELS_R23B,9,2021,66,0.006277224808771464,0.037098923263829464
PRESS_LEVELS_R23B,9,2022,66,0.0032647217176862142,0.03709892326382924
PRESS_LEVELS_R23B,9,2023,66,0.013531900685443521,0.05455996272706942
PRESS_LEVELS_R23B,9,2024,66,0.00016492475860996336,0.02140008121841186
PRESS_LEVELS_R23B,9,2025,68,-0.006877122671077984,-0.0015546957785197435
PRESS_ULC_R23B,10,2019,69,-0.028329761005458032,-0.0009525576606996822
PRESS_ULC_R23B,10,2020,65,-0.02962926792955578,-0.0011873486080729023
PRESS_ULC_R23B,10,2021,65,-0.04935947569377186,0.0018257325839055039
PRESS_ULC_R23B,10,2022,65,-0.027036247081085207,0.0026817023170093712
PRESS_ULC_R23B,10,2023,65,-0.0003843818138449251,0.03821491713867342
PRESS_ULC_R23B,10,2024,65,-0.031185718212491942,-0.019981035090665067
PRESS_ULC_R23B,10,2025,68,-0.03490326928578913,-0.025435887280829572
PRESS_DOMESTIC_R23B,10,2019,69,-0.019170171137296244,0.005665701204844442
PRESS_DOMESTIC_R23B,10,2020,65,-0.020008448437912385,0.006087988211211481
PRESS_DOMESTIC_R23B,10,2021,65,-0.04021630731275394,0.005867207047574707
PRESS_DOMESTIC_R23B,10,2022,65,-0.02133286812455193,0.005867207047574485
PRESS_DOMESTIC_R23B,10,2023,65,0.00869634895403859,0.0446063382714752
PRESS_DOMESTIC_R23B,10,2024,65,-0.02172443202273744,-0.013315942518224766
PRESS_DOMESTIC_R23B,10,2025,68,-0.02579918554769911,-0.019044919241983926
PRESS_MOMENTUM_R23B,10,2019,69,-0.05697357227148814,7.310365998991486e-05
PRESS_MOMENTUM_R23B,10,2020,65,-0.058936136491195334,0.003010914615305449
PRESS_MOMENTUM_R23B,10,2021,65,-0.02552923769248938,0.021535716850473285
PRESS_MOMENTUM_R23B,10,2022,65,-0.04404302525476744,-0.016909478759606245
PRESS_MOMENTUM_R23B,10,2023,65,-0.06767217681117543,-0.013887016556574316
PRESS_MOMENTUM_R23B,10,2024,65,-0.058736401894321943,0.0005602349576836474
PRESS_MOMENTUM_R23B,10,2025,68,-0.05688898138705767,0.0028121559287002107
PRESS_JOINT_R23B,10,2019,69,-0.058240157367741574,-0.003571122654500325
PRESS_JOINT_R23B,10,2020,65,-0.06064848653135879,-0.003025563132257325
PRESS_JOINT_R23B,10,2021,65,-0.07009358080755357,0.009479528488932631
PRESS_JOINT_R23B,10,2022,65,-0.041721590554936405,-0.010689532404183133
PRESS_JOINT_R23B,10,2023,65,-0.041775351908275304,0.022304469313476627
PRESS_JOINT_R23B,10,2024,65,-0.061965885341923155,-0.01730853260452525
PRESS_JOINT_R23B,10,2025,68,-0.06264965556853852,-0.01884501976171382
PRESS_SIGNED_R23B,10,2019,69,-0.03709755770840317,0.011107061100794624
PRESS_SIGNED_R23B,10,2020,65,-0.03859788654203733,0.012047739992715467
PRESS_SIGNED_R23B,10,2021,65,-0.0532759505306144,0.018824205811884154
PRESS_SIGNED_R23B,10,2022,65,-0.021547333893612297,-0.00429362607931294
PRESS_SIGNED_R23B,10,2023,65,-0.025684695953407832,0.035400601250798136
PRESS_SIGNED_R23B,10,2024,65,-0.040082995309584035,-0.001351826654655497
PRESS_SIGNED_R23B,10,2025,68,-0.04062382274059484,-0.001600368398808616
PRESS_LEVELS_R23B,10,2019,69,0.0014740331861355926,0.0419128116157963
PRESS_LEVELS_R23B,10,2020,65,0.001293362168492962,0.044737749773274604
PRESS_LEVELS_R23B,10,2021,65,0.0029175675408565915,0.044205510262044445
PRESS_LEVELS_R23B,10,2022,65,0.001558759825184275,0.044205510262044445
PRESS_LEVELS_R23B,10,2023,65,0.01176514868117895,0.05817111857965829
PRESS_LEVELS_R23B,10,2024,65,-0.0011586380593788803,0.019160993303137808
PRESS_LEVELS_R23B,10,2025,68,-0.00716578922853639,0.009807465573484553
PRESS_ULC_R23B,11,2019,68,-0.03329055535151948,-0.03998458820907125
PRESS_ULC_R23B,11,2020,64,-0.03472756482971917,-0.04266217378188353
PRESS_ULC_R23B,11,2021,64,-0.062247994319398536,-0.03958153149165522
PRESS_ULC_R23B,11,2022,64,-0.02841206494416859,-0.021949300813361106
PRESS_ULC_R23B,11,2023,64,-0.005914066788207606,0.010049254211004666
PRESS_ULC_R23B,11,2024,64,-0.035947983518206605,-0.05477059418595376
PRESS_ULC_R23B,11,2025,68,-0.03803934802558295,-0.05976826239891331
PRESS_DOMESTIC_R23B,11,2019,68,-0.020993335872612207,-0.017783824298420292
PRESS_DOMESTIC_R23B,11,2020,64,-0.021893051291002052,-0.018817097924483495
PRESS_DOMESTIC_R23B,11,2021,64,-0.04477109390408218,-0.01904467736791826
PRESS_DOMESTIC_R23B,11,2022,64,-0.023439029075524864,-0.01904467736791915
PRESS_DOMESTIC_R23B,11,2023,64,0.006499571847704111,0.03285897060769738
PRESS_DOMESTIC_R23B,11,2024,64,-0.02325007536374102,-0.031461505014901636
PRESS_DOMESTIC_R23B,11,2025,68,-0.025741982287923904,-0.03751883653921606
PRESS_MOMENTUM_R23B,11,2019,68,-0.05068785107934026,0.0006860636377896689
PRESS_MOMENTUM_R23B,11,2020,64,-0.052421800359293336,0.003720329092308905
PRESS_MOMENTUM_R23B,11,2021,64,-0.014231498139758436,0.022529647194666547
PRESS_MOMENTUM_R23B,11,2022,64,-0.04346637762367411,-0.016254045282356522
PRESS_MOMENTUM_R23B,11,2023,64,-0.06059633883014737,-0.013532024913455842
PRESS_MOMENTUM_R23B,11,2024,64,-0.05234298375557156,0.001213905132358306
PRESS_MOMENTUM_R23B,11,2025,68,-0.05046878839477209,0.0025923436307997427
PRESS_JOINT_R23B,11,2019,68,-0.055967625262912435,-0.0299858113585878
PRESS_JOINT_R23B,11,2020,64,-0.058269293865540916,-0.031331165748072376
PRESS_JOINT_R23B,11,2021,64,-0.07297627140528418,-0.018359463623335293
PRESS_JOINT_R23B,11,2022,64,-0.04055049857048232,-0.026796065854950868
PRESS_JOINT_R23B,11,2023,64,-0.03881443213761138,0.0013328423181064863
PRESS_JOINT_R23B,11,2024,64,-0.059278859368072645,-0.0392291534939444
PRESS_JOINT_R23B,11,2025,68,-0.05907713723704067,-0.04227446253205125
PRESS_SIGNED_R23B,11,2019,68,-0.03444045746765134,-0.014538195372099771
PRESS_SIGNED_R23B,11,2020,64,-0.035863329407110456,-0.015182803131784883
PRESS_SIGNED_R23B,11,2021,64,-0.05206695200539313,-0.008317135369955597
PRESS_SIGNED_R23B,11,2022,64,-0.021568279927404177,-0.01896852123526971
PRESS_SIGNED_R23B,11,2023,64,-0.02243321517268715,0.015538205378043735
PRESS_SIGNED_R23B,11,2024,64,-0.03682782017489661,-0.02334650289214757
PRESS_SIGNED_R23B,11,2025,68,-0.03703054884573387,-0.02537167591827494
PRESS_LEVELS_R23B,11,2019,68,-0.0010429336592929772,0.02703132651108353
PRESS_LEVELS_R23B,11,2020,64,-0.0011473368024956798,0.028655295105900702
PRESS_LEVELS_R23B,11,2021,64,-0.002317564048248233,0.028428137392716213
PRESS_LEVELS_R23B,11,2022,64,-0.0012212132610454063,0.028428137392715325
PRESS_LEVELS_R23B,11,2023,64,0.009272897900185484,0.04932850723906679
PRESS_LEVELS_R23B,11,2024,64,-0.003644739501420524,0.006462657170426045
PRESS_LEVELS_R23B,11,2025,68,-0.007501686792603657,0.000513228835239854
PRESS_ULC_R23B,12,2019,67,-0.03475025814065802,-0.04992958041774198
PRESS_ULC_R23B,12,2020,63,-0.03623424395656549,-0.053333680799235506
PRESS_ULC_R23B,12,2021,63,-0.06768364347151268,-0.050134171915826364
PRESS_ULC_R23B,12,2022,63,-0.028469007751144915,-0.023427587863508847
PRESS_ULC_R23B,12,2023,63,-0.008108088051744566,-0.0004902481330639752
PRESS_ULC_R23B,12,2024,63,-0.037263856464170075,-0.06701513214906019
PRESS_ULC_R23B,12,2025,68,-0.03826947320533858,-0.06586996655470001
PRESS_DOMESTIC_R23B,12,2019,67,-0.021640954672065504,-0.01979786063416622
PRESS_DOMESTIC_R23B,12,2020,63,-0.022599328869703506,-0.021114097540138932
PRESS_DOMESTIC_R23B,12,2021,63,-0.04696562189443254,-0.02114942055407054
PRESS_DOMESTIC_R23B,12,2022,63,-0.024097694759602994,-0.021149420554069653
PRESS_DOMESTIC_R23B,12,2023,63,0.005218898749062895,0.03081848219849803
PRESS_DOMESTIC_R23B,12,2024,63,-0.023732780043880908,-0.03451014328135438
PRESS_DOMESTIC_R23B,12,2025,68,-0.025167739021259905,-0.035888742998350764
PRESS_MOMENTUM_R23B,12,2019,67,-0.04262963915374929,-0.01085258987856852
PRESS_MOMENTUM_R23B,12,2020,63,-0.044160698535644194,-0.008799734589040042
PRESS_MOMENTUM_R23B,12,2021,63,0.003849979792100555,0.010296530652999403
PRESS_MOMENTUM_R23B,12,2022,63,-0.04485910934760895,-0.016030313807469998
PRESS_MOMENTUM_R23B,12,2023,63,-0.050973685610474107,-0.026519667262461244
PRESS_MOMENTUM_R23B,12,2024,63,-0.04406350676735382,-0.011377109747265468
PRESS_MOMENTUM_R23B,12,2025,68,-0.042192107695402825,-0.00973394986231968
PRESS_JOINT_R23B,12,2019,67,-0.04957861762719595,-0.04894004890116799
PRESS_JOINT_R23B,12,2020,63,-0.05168338560679153,-0.05178457476817533
PRESS_JOINT_R23B,12,2021,63,-0.06406139456477344,-0.03831012853322857
PRESS_JOINT_R23B,12,2022,63,-0.04086967863718183,-0.02917930397967705
PRESS_JOINT_R23B,12,2023,63,-0.03161061807799559,-0.019510019008006196
PRESS_JOINT_R23B,12,2024,63,-0.05175669752977008,-0.05814072721623731
PRESS_JOINT_R23B,12,2025,68,-0.05162110749245041,-0.05865671928022831
PRESS_SIGNED_R23B,12,2019,67,-0.02686756732732043,-0.03648357436245231
PRESS_SIGNED_R23B,12,2020,63,-0.028031753858605235,-0.03865849356617845
PRESS_SIGNED_R23B,12,2021,63,-0.03932213440342469,-0.03158092547067848
PRESS_SIGNED_R23B,12,2022,63,-0.01882139116556747,-0.018154901553558478
PRESS_SIGNED_R23B,12,2023,63,-0.01666262832032217,-0.008047131871287583
PRESS_SIGNED_R23B,12,2024,63,-0.028466844713354256,-0.048183118825770865
PRESS_SIGNED_R23B,12,2025,68,-0.028815581838805393,-0.045744844416335084
PRESS_LEVELS_R23B,12,2019,67,-0.002222841437508727,0.016470810709072747
PRESS_LEVELS_R23B,12,2020,63,-0.0022649330461037565,0.017266980959112832
PRESS_LEVELS_R23B,12,2021,63,-0.004878608772096449,0.01731168377139647
PRESS_LEVELS_R23B,12,2022,63,-0.0025185569839907274,0.017311683771396247
PRESS_LEVELS_R23B,12,2023,63,0.0075598161047203405,0.03798854380032202
PRESS_LEVELS_R23B,12,2024,63,-0.0046846356018557245,0.0027317915318025854
PRESS_LEVELS_R23B,12,2025,68,-0.00725282752856149,-0.005797072550941529
