period,as_of,model,block,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status
2022-07,2022-08-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.47485689947579507,89,2015-02,2022-06,2022-07-13 09:00:00,[],estimated
2022-07,2022-08-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.3795810298499991,89,2015-02,2022-06,2022-07-13 09:00:00,[],estimated
2022-08,2022-09-11 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.3572774353828602,90,2015-02,2022-07,2022-08-10 09:00:00,[],estimated
2022-08,2022-09-11 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.9817637286258034,90,2015-02,2022-07,2022-08-10 09:00:00,[],estimated
2022-08,2022-09-11 23:59:00,SHARED_OWN_CATEGORIES,catering,1.0769781535304823,90,2015-02,2022-07,2022-08-10 09:00:00,[],estimated
2022-08,2022-09-11 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.7801930793031293,90,2015-02,2022-07,2022-08-10 09:00:00,[],estimated
2022-08,2022-09-11 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,1.6813465428173862,90,2015-02,2022-07,2022-08-10 09:00:00,[],estimated
2022-08,2022-09-11 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.22268471685982633,90,2015-02,2022-07,2022-08-10 09:00:00,[],estimated
2022-08,2022-09-11 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.3342498334228462,90,2015-02,2022-07,2022-08-10 09:00:00,[],estimated
2022-08,2022-09-11 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.29369311679566834,90,2015-02,2022-07,2022-08-10 09:00:00,[],estimated
2022-09,2022-10-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.23767514680425653,91,2015-02,2022-08,2022-09-12 09:00:00,[],estimated
2022-09,2022-10-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.612651493107546,91,2015-02,2022-08,2022-09-12 09:00:00,[],estimated
2022-09,2022-10-10 23:59:00,SHARED_OWN_CATEGORIES,catering,1.3920429527307276,91,2015-02,2022-08,2022-09-12 09:00:00,[],estimated
2022-09,2022-10-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.3834598405523869,91,2015-02,2022-08,2022-09-12 09:00:00,[],estimated
2022-09,2022-10-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-21.32778697274486,91,2015-02,2022-08,2022-09-12 09:00:00,[],estimated
2022-09,2022-10-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.20167408343884236,91,2015-02,2022-08,2022-09-12 09:00:00,[],estimated
2022-09,2022-10-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.24532235654735884,91,2015-02,2022-08,2022-09-12 09:00:00,[],estimated
2022-09,2022-10-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.24707951394336236,91,2015-02,2022-08,2022-09-12 09:00:00,[],estimated
2022-10,2022-11-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.28989538468966264,92,2015-02,2022-09,2022-10-11 09:00:00,[],estimated
2022-10,2022-11-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.785367173100844,92,2015-02,2022-09,2022-10-11 09:00:00,[],estimated
2022-10,2022-11-09 23:59:00,SHARED_OWN_CATEGORIES,catering,1.4048801626529321,92,2015-02,2022-09,2022-10-11 09:00:00,[],estimated
2022-10,2022-11-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.18178680452194584,92,2015-02,2022-09,2022-10-11 09:00:00,[],estimated
2022-10,2022-11-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-0.8939180611630869,92,2015-02,2022-09,2022-10-11 09:00:00,[],estimated
2022-10,2022-11-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.517129737643352,92,2015-02,2022-09,2022-10-11 09:00:00,[],estimated
2022-10,2022-11-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.5385104410212543,92,2015-02,2022-09,2022-10-11 09:00:00,[],estimated
2022-10,2022-11-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.5381037576462722,92,2015-02,2022-09,2022-10-11 09:00:00,[],estimated
2022-11,2022-12-11 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.3365644120083021,93,2015-02,2022-10,2022-11-10 09:00:00,[],estimated
2022-11,2022-12-11 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.18867449563366573,93,2015-02,2022-10,2022-11-10 09:00:00,[],estimated
2022-11,2022-12-11 23:59:00,SHARED_OWN_CATEGORIES,catering,1.2038768749723752,93,2015-02,2022-10,2022-11-10 09:00:00,[],estimated
2022-11,2022-12-11 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.5557616864908186,93,2015-02,2022-10,2022-11-10 09:00:00,[],estimated
2022-11,2022-12-11 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-0.2251786145670459,93,2015-02,2022-10,2022-11-10 09:00:00,[],estimated
2022-11,2022-12-11 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.341396357220028,93,2015-02,2022-10,2022-11-10 09:00:00,[],estimated
2022-11,2022-12-11 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.26767083262533287,93,2015-02,2022-10,2022-11-10 09:00:00,[],estimated
2022-11,2022-12-11 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.27356152505621656,93,2015-02,2022-10,2022-11-10 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.4091148513599518,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,-0.05631332420983881,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,SHARED_OWN_CATEGORIES,catering,1.1720236865214682,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.3951055149653177,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,0.2967647802234291,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.26593957154606784,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.19944126938468476,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2022-12,2023-01-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.23083040695038395,94,2015-02,2022-11,2022-12-12 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.7474925084140013,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,-0.22350390945211845,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.3933772462214471,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.34788379519545093,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,8.92395297691421,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.24554737412176067,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.3009166204678804,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-01,2023-02-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.28147558814427137,95,2015-02,2022-12,2023-01-11 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.4988758483655787,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,-0.9815188279678504,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.4993273977634541,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.3607656977466483,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,4.222158325424564,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.24818387793479274,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.28432593446020377,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-02,2023-03-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.292051602591268,96,2015-02,2023-01,2023-02-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.4155723341857882,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,-0.6472205494243497,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,SHARED_OWN_CATEGORIES,catering,0.5873195639169996,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.306730314154874,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-7.7429499152716845,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.23645770385226217,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.21914891262457561,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-03,2023-04-12 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.23083710717780886,97,2015-02,2023-02,2023-03-10 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.47028542947163865,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.060134291038494214,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,SHARED_OWN_CATEGORIES,catering,0.7122333965654942,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,2.3202702958661545,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-2.1986295059566703,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.3224566254026877,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.37627929824861983,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-04,2023-05-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.34952636476537113,98,2015-02,2023-03,2023-04-13 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.42789195582235495,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.021931263330716266,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,SHARED_OWN_CATEGORIES,catering,0.6317483301901664,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.7190656719431694,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-1.2881320153657276,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.13594211836147893,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.17205446015158393,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-05,2023-06-11 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.14493337427472808,99,2015-02,2023-04,2023-05-11 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.32291612327557295,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,-0.024642523156154728,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,SHARED_OWN_CATEGORIES,catering,0.48601022341042,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.8652759094820178,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,9.391856250596126,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.03797138950616489,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.051401405429137514,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-06,2023-07-12 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.02040483842259949,100,2015-02,2023-05,2023-06-12 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.5612762329275609,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.28407570829807566,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.5088773309223161,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.8259510762605808,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,22.494221272729536,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.07519374120373379,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.12446878316159837,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-07,2023-08-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.11039038313468469,101,2015-02,2023-06,2023-07-13 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.6872093215846429,102,2015-02,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.43413158112266087,102,2015-02,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,SHARED_OWN_CATEGORIES,catering,0.42495608399346974,102,2015-02,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.8197819417507273,102,2015-02,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,2.3975996259142573,102,2015-02,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.01922806581607124,102,2015-02,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.08531019959509605,102,2015-02,2023-07,2023-08-10 09:00:00,[],estimated
2023-08,2023-09-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.07304908666624021,102,2015-02,2023-07,2023-08-10 09:00:00,[],estimated
2023-09,2023-10-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.49751800572933425,103,2015-02,2023-08,2023-09-11 09:00:00,[],estimated
2023-09,2023-10-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.32911380051551253,103,2015-02,2023-08,2023-09-11 09:00:00,[],estimated
2023-09,2023-10-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.6792853954067091,103,2015-02,2023-08,2023-09-11 09:00:00,[],estimated
2023-09,2023-10-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.46565182857491827,103,2015-02,2023-08,2023-09-11 09:00:00,[],estimated
2023-09,2023-10-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-20.81850242005649,103,2015-02,2023-08,2023-09-11 09:00:00,[],estimated
2023-09,2023-10-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.006524050921110844,103,2015-02,2023-08,2023-09-11 09:00:00,[],estimated
2023-09,2023-10-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.02735033090145024,103,2015-02,2023-08,2023-09-11 09:00:00,[],estimated
2023-09,2023-10-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.02734683743111206,103,2015-02,2023-08,2023-09-11 09:00:00,[],estimated
2023-10,2023-11-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.5164759997986323,104,2015-02,2023-09,2023-10-10 09:00:00,[],estimated
2023-10,2023-11-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.5967787612837954,104,2015-02,2023-09,2023-10-10 09:00:00,[],estimated
2023-10,2023-11-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.4000138866230558,104,2015-02,2023-09,2023-10-10 09:00:00,[],estimated
2023-10,2023-11-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.6360131704658745,104,2015-02,2023-09,2023-10-10 09:00:00,[],estimated
2023-10,2023-11-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-0.7752876087989332,104,2015-02,2023-09,2023-10-10 09:00:00,[],estimated
2023-10,2023-11-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.24075277494526148,104,2015-02,2023-09,2023-10-10 09:00:00,[],estimated
2023-10,2023-11-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.3029684279018483,104,2015-02,2023-09,2023-10-10 09:00:00,[],estimated
2023-10,2023-11-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.3228018300510186,104,2015-02,2023-09,2023-10-10 09:00:00,[],estimated
2023-11,2023-12-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.5898206750308732,105,2015-02,2023-10,2023-11-10 09:00:00,[],estimated
2023-11,2023-12-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.26876304982616434,105,2015-02,2023-10,2023-11-10 09:00:00,[],estimated
2023-11,2023-12-10 23:59:00,SHARED_OWN_CATEGORIES,catering,0.3514228697644352,105,2015-02,2023-10,2023-11-10 09:00:00,[],estimated
2023-11,2023-12-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,-0.599648882407342,105,2015-02,2023-10,2023-11-10 09:00:00,[],estimated
2023-11,2023-12-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,0.11684942608441806,105,2015-02,2023-10,2023-11-10 09:00:00,[],estimated
2023-11,2023-12-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,-0.05900603701932179,105,2015-02,2023-10,2023-11-10 09:00:00,[],estimated
2023-11,2023-12-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.08247766864831359,105,2015-02,2023-10,2023-11-10 09:00:00,[],estimated
2023-11,2023-12-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.08657586770800021,105,2015-02,2023-10,2023-11-10 09:00:00,[],estimated
2023-12,2024-01-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.3463094011065368,106,2015-02,2023-11,2023-12-11 09:00:00,[],estimated
2023-12,2024-01-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.36780203174984766,106,2015-02,2023-11,2023-12-11 09:00:00,[],estimated
2023-12,2024-01-10 23:59:00,SHARED_OWN_CATEGORIES,catering,0.5078827319917831,106,2015-02,2023-11,2023-12-11 09:00:00,[],estimated
2023-12,2024-01-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.4322862619421457,106,2015-02,2023-11,2023-12-11 09:00:00,[],estimated
2023-12,2024-01-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,1.2889981590713675,106,2015-02,2023-11,2023-12-11 09:00:00,[],estimated
2023-12,2024-01-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.014843374322274575,106,2015-02,2023-11,2023-12-11 09:00:00,[],estimated
2023-12,2024-01-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.06602745992307815,106,2015-02,2023-11,2023-12-11 09:00:00,[],estimated
2023-12,2024-01-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.07221320184575797,106,2015-02,2023-11,2023-12-11 09:00:00,[],estimated
2024-01,2024-02-14 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.7857653124146129,107,2015-02,2023-12,2024-01-11 09:00:00,[],estimated
2024-01,2024-02-14 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,-0.0148476717438768,107,2015-02,2023-12,2024-01-11 09:00:00,[],estimated
2024-01,2024-02-14 23:59:00,SHARED_OWN_CATEGORIES,catering,0.782198226761608,107,2015-02,2023-12,2024-01-11 09:00:00,[],estimated
2024-01,2024-02-14 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.26293409770111004,107,2015-02,2023-12,2024-01-11 09:00:00,[],estimated
2024-01,2024-02-14 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,9.436146879396096,107,2015-02,2023-12,2024-01-11 09:00:00,[],estimated
2024-01,2024-02-14 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.05652951558257349,107,2015-02,2023-12,2024-01-11 09:00:00,[],estimated
2024-01,2024-02-14 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.012051903850720969,107,2015-02,2023-12,2024-01-11 09:00:00,[],estimated
2024-01,2024-02-14 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.0249476353962379,107,2015-02,2023-12,2024-01-11 09:00:00,[],estimated
2024-02,2024-03-10 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.534938629423994,108,2015-02,2024-01,2024-02-15 09:00:00,[],estimated
2024-02,2024-03-10 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,-1.0199363407710964,108,2015-02,2024-01,2024-02-15 09:00:00,[],estimated
2024-02,2024-03-10 23:59:00,SHARED_OWN_CATEGORIES,catering,0.7372369064663691,108,2015-02,2024-01,2024-02-15 09:00:00,[],estimated
2024-02,2024-03-10 23:59:00,SHARED_OWN_CATEGORIES,accommodation,0.7910328624597471,108,2015-02,2024-01,2024-02-15 09:00:00,[],estimated
2024-02,2024-03-10 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,5.258158947772116,108,2015-02,2024-01,2024-02-15 09:00:00,[],estimated
2024-02,2024-03-10 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.03541319638525583,108,2015-02,2024-01,2024-02-15 09:00:00,[],estimated
2024-02,2024-03-10 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.02770882102393285,108,2015-02,2024-01,2024-02-15 09:00:00,[],estimated
2024-02,2024-03-10 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.01605546499879397,108,2015-02,2024-01,2024-02-15 09:00:00,[],estimated
2024-03,2024-04-09 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.39651048383580395,109,2015-02,2024-02,2024-03-11 09:00:00,[],estimated
2024-03,2024-04-09 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,-0.0445141363236467,109,2015-02,2024-02,2024-03-11 09:00:00,[],estimated
2024-03,2024-04-09 23:59:00,SHARED_OWN_CATEGORIES,catering,0.9344237891901043,109,2015-02,2024-02,2024-03-11 09:00:00,[],estimated
2024-03,2024-04-09 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.0022939897363574,109,2015-02,2024-02,2024-03-11 09:00:00,[],estimated
2024-03,2024-04-09 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-5.442018027733563,109,2015-02,2024-02,2024-03-11 09:00:00,[],estimated
2024-03,2024-04-09 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.032565636619758274,109,2015-02,2024-02,2024-03-11 09:00:00,[],estimated
2024-03,2024-04-09 23:59:00,TARGET_BASE_REMAINDER,remaining_core_tax_reconciliation,0.07964113746766796,109,2015-02,2024-02,2024-03-11 09:00:00,[],estimated
2024-03,2024-04-09 23:59:00,TARGET_MACRO_REMAINDER,remaining_core_tax_reconciliation,0.06182819656023658,109,2015-02,2024-02,2024-03-11 09:00:00,[],estimated
2024-04,2024-05-12 23:59:00,SHARED_OWN_CATEGORIES,actual_rent,0.580283265113045,110,2015-02,2024-03,2024-04-10 09:00:00,[],estimated
2024-04,2024-05-12 23:59:00,SHARED_OWN_CATEGORIES,imputed_rent,0.16195033514677706,110,2015-02,2024-03,2024-04-10 09:00:00,[],estimated
2024-04,2024-05-12 23:59:00,SHARED_OWN_CATEGORIES,catering,0.758865604274317,110,2015-02,2024-03,2024-04-10 09:00:00,[],estimated
2024-04,2024-05-12 23:59:00,SHARED_OWN_CATEGORIES,accommodation,1.6469076318221587,110,2015-02,2024-03,2024-04-10 09:00:00,[],estimated
2024-04,2024-05-12 23:59:00,SHARED_OWN_CATEGORIES,package_holidays,-4.124364805053799,110,2015-02,2024-03,2024-04-10 09:00:00,[],estimated
2024-04,2024-05-12 23:59:00,OWN_REPLAY,remaining_core_tax_reconciliation,0.18569538186504472,110,2015-02,2024-03,2024-04-10 09:00:00,[],estimated
