report_date,report_clock_utc,origin,as_of_utc,quarter,quarters_ahead,realised,cnb,known_months,forecast_months,model,forecast,complete,report_year,target_year,forecast_available,scored,age_days,disagreement,model_error,cnb_error,model_squared_error,cnb_squared_error,disagreement_squared,cross_term,abs_error_gain,squared_error_gain,same_error_direction,shared_large_miss,close_agreement
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2024Q3,1,2.3104616266815072,2.03928603786943,0,3,INDEPENDENT_BRIDGE,1.9336239423317754,True,2024,2024,True,True,29.000694444444445,-0.1056620955376546,-0.37683768434973186,-0.27117558881207726,0.14200664034606814,0.0735361999675768,0.011164478433408448,0.057305961945082896,-0.1056620955376546,-0.06847044037849133,True,False,True
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2024Q4,2,2.883653194002781,2.31618987,0,3,INDEPENDENT_BRIDGE,2.4688574471489635,True,2024,2024,True,True,29.000694444444445,0.1526675771489634,-0.4147957468538177,-0.5674633240027811,0.1720555116080164,0.3220146240882853,0.02330738911253469,-0.1732665015928036,0.1526675771489634,0.14995911248026889,True,False,True
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2025Q1,3,2.731002175839947,2.18682304,0,3,INDEPENDENT_BRIDGE,2.2597694716199106,True,2024,2025,True,True,29.000694444444445,0.07294643161991043,-0.4712327042200366,-0.544179135839947,0.2220602615265285,0.29613093188351153,0.005321181886078269,-0.07939185224306129,0.07294643161991043,0.07407067035698303,True,False,True
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2025Q2,4,2.380373322135424,1.74934064,0,3,INDEPENDENT_BRIDGE,2.235521093778445,True,2024,2025,True,True,29.000694444444445,0.4861804537784449,-0.1448522283569793,-0.6310326821354242,0.02098216805998248,0.3982022459230273,0.23637143363621457,-0.6135915114992594,0.4861804537784449,0.3772200778630448,True,False,False
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2025Q3,5,2.498824030135401,1.90212711,0,3,INDEPENDENT_BRIDGE,,False,2024,2025,False,False,29.000694444444445,,,,,,,,,,False,False,False
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2025Q4,6,2.2333587331890614,2.00095099,0,3,INDEPENDENT_BRIDGE,,False,2024,2025,False,False,29.000694444444445,,,,,,,,,,False,False,False
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2026Q1,7,1.6208666864394299,1.92161042,0,3,INDEPENDENT_BRIDGE,,False,2024,2026,False,False,29.000694444444445,,,,,,,,,,False,False,False
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2026Q2,8,2.045921946260839,2.00501145,0,3,INDEPENDENT_BRIDGE,,False,2024,2026,False,False,29.000694444444445,,,,,,,,,,False,False,False
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2026Q3,9,,2.09371414,0,3,INDEPENDENT_BRIDGE,,False,2024,2026,False,False,29.000694444444445,,,,,,,,,,False,False,False
2024-08-08,2024-08-07 22:00:00+00:00,2024-06,2024-07-09 21:59:00+00:00,2026Q4,10,,2.15241041,0,3,INDEPENDENT_BRIDGE,,False,2024,2026,False,False,29.000694444444445,,,,,,,,,,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2024Q4,1,2.883653194002781,3.02197327563642,0,3,INDEPENDENT_BRIDGE,2.7163179398662525,True,2024,2024,True,True,3.0006944444444446,-0.30565533577016746,-0.16733525413652872,0.13832008163363874,0.02800108727693665,0.019132444983136484,0.09342518428477381,-0.08455654199097364,-0.029015172502889985,-0.008868642293800168,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2025Q1,2,2.731002175839947,2.93713111860977,0,3,INDEPENDENT_BRIDGE,2.3394915806335894,True,2024,2025,True,True,3.0006944444444446,-0.5976395379761805,-0.3915105952063578,0.20612894276982274,0.15328054615883654,0.04248914104740486,0.35717301735238255,-0.24638161224095084,-0.18538165243653504,-0.11079140511143168,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2025Q2,3,2.380373322135424,2.56695573,0,3,INDEPENDENT_BRIDGE,1.8647309481257983,True,2024,2025,True,True,3.0006944444444446,-0.7022247818742018,-0.5156423740096259,0.18658240786457592,0.2658870578742829,0.03481299492454296,0.49311964427827026,-0.26204558132853034,-0.32905996614504995,-0.23107406294973995,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2025Q3,4,2.498824030135401,2.63406164,0,3,INDEPENDENT_BRIDGE,1.4945879461291458,True,2024,2025,True,True,3.0006944444444446,-1.1394736938708543,-1.0042360840062554,0.13523760986459887,1.0084901124202188,0.01828921112188945,1.2984002990236894,-0.3081993977253599,-0.8689984741416565,-0.9902009012983294,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2025Q4,5,2.2333587331890614,2.44980864,0,3,INDEPENDENT_BRIDGE,,False,2024,2025,False,False,3.0006944444444446,,,,,,,,,,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2026Q1,6,1.6208666864394299,2.24170294,0,3,INDEPENDENT_BRIDGE,,False,2024,2026,False,False,3.0006944444444446,,,,,,,,,,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2026Q2,7,2.045921946260839,2.27503037,0,3,INDEPENDENT_BRIDGE,,False,2024,2026,False,False,3.0006944444444446,,,,,,,,,,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2026Q3,8,,2.22264411,0,3,INDEPENDENT_BRIDGE,,False,2024,2026,False,False,3.0006944444444446,,,,,,,,,,False,False,False
2024-11-14,2024-11-13 23:00:00+00:00,2024-10,2024-11-10 22:59:00+00:00,2026Q4,9,,2.14903127,0,3,INDEPENDENT_BRIDGE,,False,2024,2026,False,False,3.0006944444444446,,,,,,,,,,False,False,False
2025-02-13,2025-02-12 23:00:00+00:00,2025-01,2025-02-05 22:59:00+00:00,2025Q1,1,2.731002175839947,2.57546528631056,0,3,INDEPENDENT_BRIDGE,2.5942813683539723,True,2025,2025,True,True,7.000694444444444,0.01881608204341223,-0.13672080748597493,-0.15553688952938716,0.018692579199617018,0.024191724004476785,0.00035404494346442017,-0.005853189748324186,0.01881608204341223,0.005499144804859767,True,False,True
2025-02-13,2025-02-12 23:00:00+00:00,2025-01,2025-02-05 22:59:00+00:00,2025Q2,2,2.380373322135424,2.23488009,0,3,INDEPENDENT_BRIDGE,2.578422470102828,True,2025,2025,True,True,7.000694444444444,0.3435423801028281,0.1980491479674038,-0.1454932321354243,0.039223465010614605,0.021168280597212465,0.11802136692671603,-0.09996618251331389,-0.052555915831979494,-0.01805518441340214,False,False,False
2025-02-13,2025-02-12 23:00:00+00:00,2025-01,2025-02-05 22:59:00+00:00,2025Q3,3,2.498824030135401,2.39037316,0,3,INDEPENDENT_BRIDGE,2.7047487123549963,True,2025,2025,True,True,7.000694444444444,0.31437555235499604,0.20592468221959503,-0.108450870135401,0.0424049747472412,0.011761591233125613,0.09883198791850885,-0.06818860440439327,-0.09747381208419403,-0.030643383514115587,False,False,False
2025-02-13,2025-02-12 23:00:00+00:00,2025-01,2025-02-05 22:59:00+00:00,2025Q4,4,2.2333587331890614,2.39852331,0,3,INDEPENDENT_BRIDGE,2.900678660175028,True,2025,2025,True,True,7.000694444444444,0.5021553501750282,0.6673199269859666,0.16516457681093843,0.44531588495255586,0.02727933743313638,0.2521599957094052,0.16587655181001426,-0.5021553501750282,-0.4180365475194195,True,False,False
2025-02-13,2025-02-12 23:00:00+00:00,2025-01,2025-02-05 22:59:00+00:00,2026Q1,5,1.6208666864394299,2.24065602,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,7.000694444444444,,,,,,,,,,False,False,False
2025-02-13,2025-02-12 23:00:00+00:00,2025-01,2025-02-05 22:59:00+00:00,2026Q2,6,2.045921946260839,2.1478959,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,7.000694444444444,,,,,,,,,,False,False,False
2025-02-13,2025-02-12 23:00:00+00:00,2025-01,2025-02-05 22:59:00+00:00,2026Q3,7,,1.9998135,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,7.000694444444444,,,,,,,,,,False,False,False
2025-02-13,2025-02-12 23:00:00+00:00,2025-01,2025-02-05 22:59:00+00:00,2026Q4,8,,1.98658277,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,7.000694444444444,,,,,,,,,,False,False,False
2025-05-15,2025-05-14 22:00:00+00:00,2025-04,2025-05-05 21:59:00+00:00,2025Q2,1,2.380373322135424,2.38112069923411,0,3,INDEPENDENT_BRIDGE,2.5408802556279793,True,2025,2025,True,True,9.000694444444445,0.1597595563938694,0.16050693349255507,0.0007473770986856643,0.025762475699183496,5.585725276398012e-07,0.02552311585916594,0.00023880126748991777,-0.1597595563938694,-0.025761917126655855,True,False,True
2025-05-15,2025-05-14 22:00:00+00:00,2025-04,2025-05-05 21:59:00+00:00,2025Q3,2,2.498824030135401,2.47042847,0,3,INDEPENDENT_BRIDGE,2.5731575792451893,True,2025,2025,True,True,9.000694444444445,0.10272910924518941,0.07433354910978807,-0.028395560135401343,0.005525476523257274,0.0008063078354031939,0.01055326988631006,-0.00583410119845598,-0.04593798897438672,-0.00471916868785408,False,False,True
2025-05-15,2025-05-14 22:00:00+00:00,2025-04,2025-05-05 21:59:00+00:00,2025Q4,3,2.2333587331890614,2.42499112,0,3,INDEPENDENT_BRIDGE,2.760295620386674,True,2025,2025,True,True,9.000694444444445,0.33530450038667414,0.5269368871976128,0.19163238681093864,0.2776624830895097,0.03672297167485721,0.11242910797955716,0.12851040343509532,-0.33530450038667414,-0.24093951141465247,True,False,False
2025-05-15,2025-05-14 22:00:00+00:00,2025-04,2025-05-05 21:59:00+00:00,2026Q1,4,1.6208666864394299,2.30364068,0,3,INDEPENDENT_BRIDGE,2.831105063679902,True,2025,2026,True,True,9.000694444444445,0.5274643836799018,1.210238377240472,0.6827739935605701,1.4646769297456508,0.46618032628264944,0.2782186760508186,0.7202779274121827,-0.5274643836799018,-0.9984966034630014,True,True,False
2025-05-15,2025-05-14 22:00:00+00:00,2025-04,2025-05-05 21:59:00+00:00,2026Q2,5,2.045921946260839,2.20855665,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-05-15,2025-05-14 22:00:00+00:00,2025-04,2025-05-05 21:59:00+00:00,2026Q3,6,,2.10321404,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-05-15,2025-05-14 22:00:00+00:00,2025-04,2025-05-05 21:59:00+00:00,2026Q4,7,,2.06486034,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2025Q3,1,2.498824030135401,2.68603855284556,0,3,INDEPENDENT_BRIDGE,2.650718430765948,True,2025,2025,True,True,9.000694444444445,-0.03532012207961177,0.15189440063054693,0.1872145227101587,0.023071908942913097,0.035049277513592526,0.001247511023718679,-0.01322487959439811,0.03532012207961177,0.01197736857067943,True,False,True
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2025Q4,2,2.2333587331890614,2.65166637,0,3,INDEPENDENT_BRIDGE,2.820245330169037,True,2025,2025,True,True,9.000694444444445,0.16857896016903684,0.5868865969799755,0.41830763681093863,0.34443587771473616,0.17498127901435215,0.02841886581167371,0.1410357328887103,-0.16857896016903684,-0.169454598700384,True,False,True
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2026Q1,3,1.6208666864394299,2.55792051,0,3,INDEPENDENT_BRIDGE,2.8969422524354247,True,2025,2026,True,True,9.000694444444445,0.3390217424354245,1.2760755659959948,0.9370538235605703,1.6283688501319986,0.8780698682494844,0.1149357418439513,0.6353632400385627,-0.3390217424354245,-0.7502989818825142,True,True,False
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2026Q2,4,2.045921946260839,2.48131069,0,3,INDEPENDENT_BRIDGE,3.497381989981269,True,2025,2026,True,True,9.000694444444445,1.0160712999812689,1.45146004372043,0.43538874373916103,2.1067362585169125,0.18956335817476483,1.0324008866456258,0.8847720136965218,-1.0160712999812689,-1.9171729003421476,True,False,False
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2026Q3,5,,2.17014952,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2026Q4,6,,2.14370275,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2027Q1,7,,2.51232014,0,3,INDEPENDENT_BRIDGE,,False,2025,2027,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2027Q2,8,,2.48846125,0,3,INDEPENDENT_BRIDGE,,False,2025,2027,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2027Q3,9,,2.48670568,0,3,INDEPENDENT_BRIDGE,,False,2025,2027,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-08-14,2025-08-13 22:00:00+00:00,2025-07,2025-08-04 21:59:00+00:00,2027Q4,10,,2.47457648,0,3,INDEPENDENT_BRIDGE,,False,2025,2027,False,False,9.000694444444445,,,,,,,,,,False,False,False
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2025Q4,1,2.2333587331890614,2.21404464830904,0,3,INDEPENDENT_BRIDGE,2.1657599311533695,True,2025,2025,True,True,8.000694444444445,-0.04828471715567062,-0.06759880203569191,-0.019314084880021287,0.004569598036660664,0.0003730338747526669,0.0023314139108031127,0.0018651502511048848,-0.04828471715567062,-0.004196564161907997,True,False,True
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2026Q1,2,1.6208666864394299,2.17627587,0,3,INDEPENDENT_BRIDGE,1.9179543607094074,True,2025,2026,True,True,8.000694444444445,-0.2583215092905926,0.2970876742699775,0.5554091835605701,0.08826108620314425,0.30847936118341907,0.06673000216216972,-0.28694827714244453,0.2583215092905926,0.2202182749802748,True,False,False
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2026Q2,3,2.045921946260839,2.20112771,0,3,INDEPENDENT_BRIDGE,2.2339225874301922,True,2025,2026,True,True,8.000694444444445,0.03279487743019205,0.18800064116935333,0.15520576373916128,0.03534424108008795,0.02408882909785635,0.00107550398566132,0.01017990799657028,-0.03279487743019205,-0.011255411982231598,True,False,True
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2026Q3,4,,2.15337699,0,3,INDEPENDENT_BRIDGE,2.295916437826692,True,2025,2026,True,False,8.000694444444445,0.14253944782669192,,,,,0.020317494186738227,,,,False,False,True
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2026Q4,5,,2.25027363,0,3,INDEPENDENT_BRIDGE,,False,2025,2026,False,False,8.000694444444445,,,,,,,,,,False,False,False
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2027Q1,6,,2.53390022,0,3,INDEPENDENT_BRIDGE,,False,2025,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2027Q2,7,,2.46729183,0,3,INDEPENDENT_BRIDGE,,False,2025,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2027Q3,8,,2.46190771,0,3,INDEPENDENT_BRIDGE,,False,2025,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2025-11-13,2025-11-12 23:00:00+00:00,2025-10,2025-11-04 22:59:00+00:00,2027Q4,9,,2.48082255,0,3,INDEPENDENT_BRIDGE,,False,2025,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-02-12,2026-02-11 23:00:00+00:00,2026-01,2026-02-04 22:59:00+00:00,2026Q1,1,1.6208666864394299,1.57154809020087,0,3,INDEPENDENT_BRIDGE,1.5682141767843196,True,2026,2026,True,True,7.000694444444444,-0.003333913416550427,-0.05265250965511026,-0.04931859623855983,0.002772286772981479,0.002432323934942088,1.1114978669054941e-05,0.0003288478593703361,-0.003333913416550427,-0.000339962838039391,True,False,True
2026-02-12,2026-02-11 23:00:00+00:00,2026-01,2026-02-04 22:59:00+00:00,2026Q2,2,2.045921946260839,1.51116058,0,3,INDEPENDENT_BRIDGE,1.7265791912450315,True,2026,2026,True,True,7.000694444444444,0.21541861124503137,-0.31934275501580744,-0.5347613662608388,0.101979795181086,0.285969718845159,0.046405178070737955,-0.23039510173481093,0.21541861124503137,0.18398992366407296,True,False,True
2026-02-12,2026-02-11 23:00:00+00:00,2026-01,2026-02-04 22:59:00+00:00,2026Q3,3,,1.47111427,0,3,INDEPENDENT_BRIDGE,1.8304156327408314,True,2026,2026,True,False,7.000694444444444,0.35930136274083146,,,,,0.12909746926741855,,,,False,False,False
2026-02-12,2026-02-11 23:00:00+00:00,2026-01,2026-02-04 22:59:00+00:00,2026Q4,4,,1.64784477,0,3,INDEPENDENT_BRIDGE,2.2391065622488866,True,2026,2026,True,False,7.000694444444444,0.5912617922488865,,,,,0.34959050697336547,,,,False,False,False
2026-02-12,2026-02-11 23:00:00+00:00,2026-01,2026-02-04 22:59:00+00:00,2027Q1,5,,2.05955138,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,7.000694444444444,,,,,,,,,,False,False,False
2026-02-12,2026-02-11 23:00:00+00:00,2026-01,2026-02-04 22:59:00+00:00,2027Q2,6,,2.08366189,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,7.000694444444444,,,,,,,,,,False,False,False
2026-02-12,2026-02-11 23:00:00+00:00,2026-01,2026-02-04 22:59:00+00:00,2027Q3,7,,2.07902957,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,7.000694444444444,,,,,,,,,,False,False,False
2026-02-12,2026-02-11 23:00:00+00:00,2026-01,2026-02-04 22:59:00+00:00,2027Q4,8,,2.05689212,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,7.000694444444444,,,,,,,,,,False,False,False
2026-05-14,2026-05-13 22:00:00+00:00,2026-04,2026-05-05 21:59:00+00:00,2026Q2,1,2.045921946260839,2.17907766252644,0,3,INDEPENDENT_BRIDGE,2.458775002024523,True,2026,2026,True,True,8.000694444444445,0.27969733949808306,0.41285305576368403,0.13315571626560097,0.17044764565341158,0.01773044477420523,0.07823060172230593,0.07448659915690042,-0.27969733949808306,-0.15271720087920634,True,False,False
2026-05-14,2026-05-13 22:00:00+00:00,2026-04,2026-05-05 21:59:00+00:00,2026Q3,2,,2.34598729,0,3,INDEPENDENT_BRIDGE,2.620257347993676,True,2026,2026,True,False,8.000694444444445,0.2742700579936761,,,,,0.07522406471185444,,,,False,False,False
2026-05-14,2026-05-13 22:00:00+00:00,2026-04,2026-05-05 21:59:00+00:00,2026Q4,3,,2.6040408,0,3,INDEPENDENT_BRIDGE,3.212155371167574,True,2026,2026,True,False,8.000694444444445,0.6081145711675742,,,,,0.3698033316663226,,,,False,False,False
2026-05-14,2026-05-13 22:00:00+00:00,2026-04,2026-05-05 21:59:00+00:00,2027Q1,4,,3.07913181,0,3,INDEPENDENT_BRIDGE,3.9500688870900476,True,2026,2027,True,False,8.000694444444445,0.8709370770900478,,,,,0.7585313922501558,,,,False,False,False
2026-05-14,2026-05-13 22:00:00+00:00,2026-04,2026-05-05 21:59:00+00:00,2027Q2,5,,2.42050622,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-05-14,2026-05-13 22:00:00+00:00,2026-04,2026-05-05 21:59:00+00:00,2027Q3,6,,2.12880495,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-05-14,2026-05-13 22:00:00+00:00,2026-04,2026-05-05 21:59:00+00:00,2027Q4,7,,1.95721369,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2026Q3,1,,1.90445429798665,0,3,INDEPENDENT_BRIDGE,1.624665244578371,True,2026,2026,True,False,8.000694444444445,-0.279789053408279,,,,,0.07828191440710079,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2026Q4,2,,2.3887179,0,3,INDEPENDENT_BRIDGE,1.94387836370177,True,2026,2026,True,False,8.000694444444445,-0.44483953629823003,,,,,0.19788221305402431,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2027Q1,3,,2.8254517,0,3,INDEPENDENT_BRIDGE,2.5532076071848873,True,2026,2027,True,False,8.000694444444445,-0.27224409281511264,,,,,0.07411684607272366,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2027Q2,4,,2.42139857,0,3,INDEPENDENT_BRIDGE,2.6415375425312795,True,2026,2027,True,False,8.000694444444445,0.22013897253127945,,,,,0.04846116722712741,,,,False,False,True
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2027Q3,5,,2.50111116,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2027Q4,6,,2.18409287,0,3,INDEPENDENT_BRIDGE,,False,2026,2027,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2028Q1,7,,2.46878444,0,3,INDEPENDENT_BRIDGE,,False,2026,2028,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2028Q2,8,,2.40259892,0,3,INDEPENDENT_BRIDGE,,False,2026,2028,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2028Q3,9,,2.39096806,0,3,INDEPENDENT_BRIDGE,,False,2026,2028,False,False,8.000694444444445,,,,,,,,,,False,False,False
2026-08-13,2026-08-12 22:00:00+00:00,2026-07,2026-08-04 21:59:00+00:00,2028Q4,10,,2.39391459,0,3,INDEPENDENT_BRIDGE,,False,2026,2028,False,False,8.000694444444445,,,,,,,,,,False,False,False
