origin,model,as_of,block,offset_log,n,last_release,targets
2023-01,CORE_FEEDBACK_R21,2023-02-09T23:59:00,core,0.02249519304939852,24,2023-01-11 09:00:00,2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12
2023-01,FOOD_FEEDBACK_R21,2023-02-09T23:59:00,food,0.3748793572935167,24,2023-01-11 09:00:00,2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12
2023-01,DUAL_FEEDBACK_R21,2023-02-09T23:59:00,core,0.02249519304939852,24,2023-01-11 09:00:00,2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12
2023-01,DUAL_FEEDBACK_R21,2023-02-09T23:59:00,food,0.3748793572935167,24,2023-01-11 09:00:00,2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12
2023-02,CORE_FEEDBACK_R21,2023-03-09T23:59:00,core,0.00591816639441187,24,2023-02-10 09:00:00,2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01
2023-02,FOOD_FEEDBACK_R21,2023-03-09T23:59:00,food,0.3878707452231153,24,2023-02-10 09:00:00,2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01
2023-02,DUAL_FEEDBACK_R21,2023-03-09T23:59:00,core,0.00591816639441187,24,2023-02-10 09:00:00,2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01
2023-02,DUAL_FEEDBACK_R21,2023-03-09T23:59:00,food,0.3878707452231153,24,2023-02-10 09:00:00,2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01
2023-03,CORE_FEEDBACK_R21,2023-04-12T23:59:00,core,4.2204849921117586e-05,24,2023-03-10 09:00:00,2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02
2023-03,FOOD_FEEDBACK_R21,2023-04-12T23:59:00,food,0.36740230807387414,24,2023-03-10 09:00:00,2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02
2023-03,DUAL_FEEDBACK_R21,2023-04-12T23:59:00,core,4.2204849921117586e-05,24,2023-03-10 09:00:00,2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02
2023-03,DUAL_FEEDBACK_R21,2023-04-12T23:59:00,food,0.36740230807387414,24,2023-03-10 09:00:00,2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02
2023-04,CORE_FEEDBACK_R21,2023-05-10T23:59:00,core,-0.004119705868940474,24,2023-04-13 09:00:00,2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03
2023-04,FOOD_FEEDBACK_R21,2023-05-10T23:59:00,food,0.34618151635214484,24,2023-04-13 09:00:00,2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03
2023-04,DUAL_FEEDBACK_R21,2023-05-10T23:59:00,core,-0.004119705868940474,24,2023-04-13 09:00:00,2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03
2023-04,DUAL_FEEDBACK_R21,2023-05-10T23:59:00,food,0.34618151635214484,24,2023-04-13 09:00:00,2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03
2023-05,CORE_FEEDBACK_R21,2023-06-11T23:59:00,core,-0.02668224621815359,24,2023-05-11 09:00:00,2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04
2023-05,FOOD_FEEDBACK_R21,2023-06-11T23:59:00,food,0.22578305278056723,24,2023-05-11 09:00:00,2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04
2023-05,DUAL_FEEDBACK_R21,2023-06-11T23:59:00,core,-0.02668224621815359,24,2023-05-11 09:00:00,2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04
2023-05,DUAL_FEEDBACK_R21,2023-06-11T23:59:00,food,0.22578305278056723,24,2023-05-11 09:00:00,2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04
2023-06,CORE_FEEDBACK_R21,2023-07-12T23:59:00,core,-0.047077203752255,24,2023-06-12 09:00:00,2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05
2023-06,FOOD_FEEDBACK_R21,2023-07-12T23:59:00,food,0.2324132816582164,24,2023-06-12 09:00:00,2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05
2023-06,DUAL_FEEDBACK_R21,2023-07-12T23:59:00,core,-0.047077203752255,24,2023-06-12 09:00:00,2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05
2023-06,DUAL_FEEDBACK_R21,2023-07-12T23:59:00,food,0.2324132816582164,24,2023-06-12 09:00:00,2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05
2023-07,CORE_FEEDBACK_R21,2023-08-09T23:59:00,core,-0.05210549598735434,24,2023-07-13 09:00:00,2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06
2023-07,FOOD_FEEDBACK_R21,2023-08-09T23:59:00,food,0.22645988880853332,24,2023-07-13 09:00:00,2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06
2023-07,DUAL_FEEDBACK_R21,2023-08-09T23:59:00,core,-0.05210549598735434,24,2023-07-13 09:00:00,2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06
2023-07,DUAL_FEEDBACK_R21,2023-08-09T23:59:00,food,0.22645988880853332,24,2023-07-13 09:00:00,2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06
2023-08,CORE_FEEDBACK_R21,2023-09-10T23:59:00,core,-0.050361398619402836,24,2023-08-10 09:00:00,2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07
2023-08,FOOD_FEEDBACK_R21,2023-09-10T23:59:00,food,0.2013047275070077,24,2023-08-10 09:00:00,2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07
2023-08,DUAL_FEEDBACK_R21,2023-09-10T23:59:00,core,-0.050361398619402836,24,2023-08-10 09:00:00,2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07
2023-08,DUAL_FEEDBACK_R21,2023-09-10T23:59:00,food,0.2013047275070077,24,2023-08-10 09:00:00,2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07
2023-09,CORE_FEEDBACK_R21,2023-10-09T23:59:00,core,-0.057547741333456935,24,2023-09-11 09:00:00,2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08
2023-09,FOOD_FEEDBACK_R21,2023-10-09T23:59:00,food,0.17209384405399497,24,2023-09-11 09:00:00,2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08
2023-09,DUAL_FEEDBACK_R21,2023-10-09T23:59:00,core,-0.057547741333456935,24,2023-09-11 09:00:00,2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08
2023-09,DUAL_FEEDBACK_R21,2023-10-09T23:59:00,food,0.17209384405399497,24,2023-09-11 09:00:00,2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08
2023-10,CORE_FEEDBACK_R21,2023-11-09T23:59:00,core,-0.06827043046514276,24,2023-10-10 09:00:00,2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09
2023-10,FOOD_FEEDBACK_R21,2023-11-09T23:59:00,food,0.12882568998331634,24,2023-10-10 09:00:00,2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09
2023-10,DUAL_FEEDBACK_R21,2023-11-09T23:59:00,core,-0.06827043046514276,24,2023-10-10 09:00:00,2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09
2023-10,DUAL_FEEDBACK_R21,2023-11-09T23:59:00,food,0.12882568998331634,24,2023-10-10 09:00:00,2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09
2023-11,CORE_FEEDBACK_R21,2023-12-10T23:59:00,core,-0.08001368908554,24,2023-11-10 09:00:00,2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10
2023-11,FOOD_FEEDBACK_R21,2023-12-10T23:59:00,food,0.1487746892008656,24,2023-11-10 09:00:00,2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10
2023-11,DUAL_FEEDBACK_R21,2023-12-10T23:59:00,core,-0.08001368908554,24,2023-11-10 09:00:00,2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10
2023-11,DUAL_FEEDBACK_R21,2023-12-10T23:59:00,food,0.1487746892008656,24,2023-11-10 09:00:00,2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10
2023-12,CORE_FEEDBACK_R21,2024-01-10T23:59:00,core,-0.08016756925213911,24,2023-12-11 09:00:00,2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11
2023-12,FOOD_FEEDBACK_R21,2024-01-10T23:59:00,food,0.11371728867786618,24,2023-12-11 09:00:00,2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11
2023-12,DUAL_FEEDBACK_R21,2024-01-10T23:59:00,core,-0.08016756925213911,24,2023-12-11 09:00:00,2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11
2023-12,DUAL_FEEDBACK_R21,2024-01-10T23:59:00,food,0.11371728867786618,24,2023-12-11 09:00:00,2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11
2024-01,CORE_FEEDBACK_R21,2024-02-14T23:59:00,core,-0.08081535599996618,24,2024-01-11 09:00:00,2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12
2024-01,FOOD_FEEDBACK_R21,2024-02-14T23:59:00,food,0.056691700137858105,24,2024-01-11 09:00:00,2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12
2024-01,DUAL_FEEDBACK_R21,2024-02-14T23:59:00,core,-0.08081535599996618,24,2024-01-11 09:00:00,2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12
2024-01,DUAL_FEEDBACK_R21,2024-02-14T23:59:00,food,0.056691700137858105,24,2024-01-11 09:00:00,2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12
2024-02,CORE_FEEDBACK_R21,2024-03-10T23:59:00,core,-0.09327050549549688,24,2024-02-15 09:00:00,2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01
2024-02,FOOD_FEEDBACK_R21,2024-03-10T23:59:00,food,-0.04271259108522493,24,2024-02-15 09:00:00,2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01
2024-02,DUAL_FEEDBACK_R21,2024-03-10T23:59:00,core,-0.09327050549549688,24,2024-02-15 09:00:00,2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01
2024-02,DUAL_FEEDBACK_R21,2024-03-10T23:59:00,food,-0.04271259108522493,24,2024-02-15 09:00:00,2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01
2024-03,CORE_FEEDBACK_R21,2024-04-09T23:59:00,core,-0.07989533893064288,24,2024-03-11 09:00:00,2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02
2024-03,FOOD_FEEDBACK_R21,2024-04-09T23:59:00,food,-0.06575679157913207,24,2024-03-11 09:00:00,2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02
2024-03,DUAL_FEEDBACK_R21,2024-04-09T23:59:00,core,-0.07989533893064288,24,2024-03-11 09:00:00,2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02
2024-03,DUAL_FEEDBACK_R21,2024-04-09T23:59:00,food,-0.06575679157913207,24,2024-03-11 09:00:00,2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02
2024-04,CORE_FEEDBACK_R21,2024-05-12T23:59:00,core,-0.06334836705431289,24,2024-04-10 09:00:00,2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03
2024-04,FOOD_FEEDBACK_R21,2024-05-12T23:59:00,food,-0.08823903659666327,24,2024-04-10 09:00:00,2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03
2024-04,DUAL_FEEDBACK_R21,2024-05-12T23:59:00,core,-0.06334836705431289,24,2024-04-10 09:00:00,2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03
2024-04,DUAL_FEEDBACK_R21,2024-05-12T23:59:00,food,-0.08823903659666327,24,2024-04-10 09:00:00,2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03
2024-05,CORE_FEEDBACK_R21,2024-06-10T23:59:00,core,-0.07350021812155336,24,2024-05-13 09:00:00,2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04
2024-05,FOOD_FEEDBACK_R21,2024-06-10T23:59:00,food,-0.048165343184054125,24,2024-05-13 09:00:00,2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04
2024-05,DUAL_FEEDBACK_R21,2024-06-10T23:59:00,core,-0.07350021812155336,24,2024-05-13 09:00:00,2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04
2024-05,DUAL_FEEDBACK_R21,2024-06-10T23:59:00,food,-0.048165343184054125,24,2024-05-13 09:00:00,2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04
2024-06,CORE_FEEDBACK_R21,2024-07-09T23:59:00,core,-0.08167199680291888,24,2024-06-11 09:00:00,2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05
2024-06,FOOD_FEEDBACK_R21,2024-07-09T23:59:00,food,-0.09648426897815356,24,2024-06-11 09:00:00,2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05
2024-06,DUAL_FEEDBACK_R21,2024-07-09T23:59:00,core,-0.08167199680291888,24,2024-06-11 09:00:00,2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05
2024-06,DUAL_FEEDBACK_R21,2024-07-09T23:59:00,food,-0.09648426897815356,24,2024-06-11 09:00:00,2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05
2024-07,CORE_FEEDBACK_R21,2024-08-11T23:59:00,core,-0.08856078640069698,24,2024-07-10 09:00:00,2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06
2024-07,FOOD_FEEDBACK_R21,2024-08-11T23:59:00,food,-0.12072351656246093,24,2024-07-10 09:00:00,2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06
2024-07,DUAL_FEEDBACK_R21,2024-08-11T23:59:00,core,-0.08856078640069698,24,2024-07-10 09:00:00,2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06
2024-07,DUAL_FEEDBACK_R21,2024-08-11T23:59:00,food,-0.12072351656246093,24,2024-07-10 09:00:00,2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06
2024-08,CORE_FEEDBACK_R21,2024-09-09T23:59:00,core,-0.06842160989899759,24,2024-08-12 09:00:00,2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07
