origin,error,released,full_gap,category_gap,own_scale,model
2022-09,0.732172120865904,2022-10-11 09:00:00,0.0942645655087473,0.3164298032464883,0.3229704024517189,HARD_FULL
2022-10,-2.475447258891905,2022-11-10 09:00:00,0.09750035243531818,0.17830344801368603,0.34681052326299544,HARD_FULL
2022-11,0.382010207983156,2022-12-12 09:00:00,0.05947391792792256,0.10743485382194895,0.47636677352493845,HARD_FULL
2022-12,-0.13440777861274,2023-01-11 09:00:00,0.0869327128900084,0.019874606184219802,0.4750031043437355,HARD_FULL
2023-01,1.161715116037663,2023-02-10 09:00:00,0.03486354728121821,0.13400612347080987,0.45590236556424735,HARD_FULL
2023-02,0.12337442148399319,2023-03-10 09:00:00,0.05468962763342361,0.14030232509188872,0.510093360436476,HARD_FULL
2023-03,-0.0645053045682576,2023-04-13 09:00:00,0.12812855204639131,0.11242782964636361,0.5050658406377058,HARD_FULL
2023-04,-0.6412570550472305,2023-05-11 09:00:00,0.1228357338430846,0.1178234086644408,0.4750455088635575,HARD_FULL
2023-05,0.1929343739928076,2023-06-12 09:00:00,0.12191705440958141,0.056612800157405496,0.47069410014230684,HARD_FULL
2023-06,0.4293045399065881,2023-07-13 09:00:00,0.16434861894733271,0.0816671879838784,0.4685969449481477,HARD_FULL
2023-07,0.16148982692529812,2023-08-10 09:00:00,0.04766497033541911,0.03726071854632379,0.4890139700805903,HARD_FULL
2023-08,-0.2691538555618777,2023-09-11 09:00:00,0.005460534874853484,0.1817246192852785,0.48268045944688387,HARD_FULL
2023-09,-0.3978022441363804,2023-10-10 09:00:00,0.05329935626457569,0.15828138418441343,0.48385771416003887,HARD_FULL
2023-10,-0.17472564553974648,2023-11-10 09:00:00,0.015871781843831922,0.03444148585202711,0.47303650722659846,HARD_FULL
2023-11,0.0806662650572907,2023-12-11 09:00:00,0.039158757989737794,0.1492401807839435,0.3774009930184432,HARD_FULL
2023-12,-0.23776984621591774,2024-01-11 09:00:00,0.029159912683249994,0.04360243809362721,0.3636165225241017,HARD_FULL
2024-01,0.6603421882752382,2024-02-15 09:00:00,0.09225872592709494,0.11890843548709129,0.3655915556221436,HARD_FULL
2024-02,0.05454391192373778,2024-03-11 09:00:00,0.025163913177468883,0.0139834987978954,0.3490664287389324,HARD_FULL
2024-03,-0.07763742648692959,2024-04-10 09:00:00,0.000642795144575603,0.0711300043497229,0.34152717200361926,HARD_FULL
2024-04,0.20163664744237186,2024-05-13 09:00:00,0.037150522039820943,0.05186002736093176,0.3423788334191034,HARD_FULL
2024-05,-0.2305118092595983,2024-06-11 09:00:00,0.022530765786924395,0.026569135360974883,0.32430557180483083,HARD_FULL
2024-06,-0.4129550664706415,2024-07-10 09:00:00,0.0633886543658779,0.025462687637782207,0.3234079865349125,HARD_FULL
2024-07,0.41629409832615394,2024-08-12 09:00:00,0.07372145266262753,0.18504896805586263,0.3265647004792604,HARD_FULL
2024-08,0.2732394007637814,2024-09-10 09:00:00,0.04605487511672421,0.043754071401933305,0.33872579355225,HARD_FULL
2024-09,0.2205095900012981,2024-10-10 09:00:00,0.15533559792886265,0.11547374286766743,0.33447358371859953,HARD_FULL
2024-10,-0.04687887215463221,2024-11-11 09:00:00,0.1250383910467528,0.123867862042365,0.3258184712480684,HARD_FULL
2024-11,0.005863138924747199,2024-12-10 09:00:00,0.036902481547666885,0.0026687748540002165,0.3192227922397736,HARD_FULL
2024-12,-0.2359042791348254,2025-01-13 09:00:00,0.06833397339977659,0.0356108833943756,0.3090462208616378,HARD_FULL
2025-01,0.14055604681166045,2025-02-06 09:00:00,0.03533077418220909,0.06559074577454438,0.30424571158411007,HARD_FULL
2025-02,-0.1625074932441033,2025-03-05 09:00:00,0.035172236693803205,0.029184871845297,0.2836779032283662,HARD_FULL
2025-03,0.1003630663896429,2025-04-04 09:00:00,0.0263242757261205,0.0301578415786484,0.28665684160187827,HARD_FULL
2025-04,-0.2537698111310336,2025-05-06 09:00:00,0.03500331850267768,0.033490478951202524,0.2785226543235343,HARD_FULL
2025-05,0.19293151914848777,2025-06-04 09:00:00,0.045467996574862946,0.07067355117639029,0.2714227505286044,HARD_FULL
2025-06,0.0764901279187859,2025-07-04 09:00:00,0.009470902645502294,0.035335092914564714,0.26933712106691465,HARD_FULL
2025-07,-0.13421400260701177,2025-08-05 09:00:00,0.15151432463188275,0.11841537248064904,0.25608184189831845,HARD_FULL
2025-08,0.026294196216590807,2025-09-04 09:00:00,0.0487554709876335,0.0312218087931279,0.24165108265693447,HARD_FULL
2025-09,-0.03527196628505702,2025-10-06 09:00:00,0.08503564603678637,0.024449225619995185,0.22737534700703455,HARD_FULL
2025-10,0.1677845369765118,2025-11-05 09:00:00,0.0920329479583164,0.09546052450426479,0.2099779438719016,HARD_FULL
2025-11,-0.3424458324667826,2025-12-04 09:00:00,0.0285333115650716,0.018603854459956395,0.1829648087684328,HARD_FULL
2025-12,0.02080802755641592,2026-01-07 09:00:00,0.0031720431298470353,0.008885255885997922,0.19643958245051243,HARD_FULL
2026-01,0.04487357828925331,2026-02-05 09:00:00,0.0036739628632652677,0.058087648323138175,0.18589946431451865,HARD_FULL
2026-02,-0.2124629542130101,2026-03-04 09:00:00,0.036611514497950304,0.0237088134665185,0.1664010067684682,HARD_FULL
2026-03,0.03395263611220678,2026-04-07 09:00:00,0.01710037865866587,0.012024144174615725,0.1697198250411868,HARD_FULL
2026-04,0.05242491574162661,2026-05-06 09:00:00,0.05045683007198193,0.022816029855509345,0.1665283811621818,HARD_FULL
2026-05,-0.30282728996285746,2026-06-04 09:00:00,0.03517793429629901,0.009733276870320107,0.14996078636393426,HARD_FULL
2026-06,-0.19275949612826598,2026-07-07 09:00:00,0.04884520629701201,0.0388286625155455,0.156066067314117,HARD_FULL
2026-07,0.022776937396112973,2026-08-05 09:00:00,0.1295505351144285,0.09243728227742976,0.15762527649259087,HARD_FULL
2019-02,-0.12143908646450757,2019-03-11 09:00:00,0.055931944788830845,0.003684205876325508,0.25,CATEGORY_RAW
2019-03,0.18118977220263202,2019-04-10 09:00:00,0.009293191193615505,0.0806500117442891,0.12143908646450757,CATEGORY_RAW
2019-04,-0.28434141778630584,2019-05-13 09:00:00,0.09209095524320071,0.00276613088799893,0.1513144293335698,CATEGORY_RAW
2019-05,0.42969526619579146,2019-06-11 09:00:00,0.03225477164377272,0.0448280630871179,0.19565675881781516,CATEGORY_RAW
2019-06,0.07684964153605302,2019-07-11 09:00:00,0.1009734945438937,0.0009529399988992132,0.2541663856623092,CATEGORY_RAW
2019-07,-0.10160395691497437,2019-08-12 09:00:00,0.009840677038775947,0.06637492915112342,0.21870303683705802,CATEGORY_RAW
2019-08,0.0960980158499695,2019-09-10 09:00:00,0.0284162424316044,0.0682182875388924,0.19918652351671073,CATEGORY_RAW
2019-09,-0.19321996712538358,2019-10-10 09:00:00,0.011661963856007485,0.0952426053594535,0.18445959385003344,CATEGORY_RAW
2019-10,0.16288025556927432,2019-11-11 09:00:00,0.1115371883363703,0.10771362768528067,0.1855546405094522,CATEGORY_RAW
2019-11,0.1452354981618913,2019-12-10 09:00:00,0.05599682897484351,0.005514355466500698,0.18303526440498796,CATEGORY_RAW
2019-12,0.09059035147047291,2020-01-13 09:00:00,0.0001856212533042998,0.0942755962296935,0.17925528778067829,CATEGORY_RAW
2020-01,0.566526753061756,2020-02-14 09:00:00,0.050052274152981746,0.042394882337960516,0.17119483902520508,CATEGORY_RAW
2020-02,0.0461286814737471,2020-03-10 09:00:00,0.03810952033184717,0.04775424965233832,0.20413916519491768,CATEGORY_RAW
2020-03,0.2732387244330534,2020-04-14 09:00:00,0.005176726354993666,0.11118130248200692,0.1949239053566679,CATEGORY_RAW
2020-04,0.062014945087694895,2020-05-13 09:00:00,0.0033393405482302074,0.0555669172835751,0.20166121450312846,CATEGORY_RAW
2020-05,0.3099167851453126,2020-06-10 09:00:00,0.007206545671316816,0.08545857103637511,0.18787183014778616,CATEGORY_RAW
2020-06,0.4746830816063132,2020-07-10 09:00:00,0.07335215171419607,0.2185648170080845,0.1866679339453624,CATEGORY_RAW
2020-07,-0.08209216021874066,2020-08-13 09:00:00,0.03405663310192947,0.004858137519706707,0.21143175409636994,CATEGORY_RAW
2020-08,-0.0130699969956352,2020-09-10 09:00:00,0.0187846783104161,0.0200637594908565,0.20699117191970243,CATEGORY_RAW
2020-09,-0.17950419508817556,2020-10-12 09:00:00,0.04687495558356941,0.041190273650911935,0.1984695594171718,CATEGORY_RAW
2020-10,-0.07215818536493979,2020-11-10 09:00:00,0.1747671245969571,0.08860748149145431,0.1975030233226949,CATEGORY_RAW
2020-11,-0.034140841111308,2020-12-10 09:00:00,0.035922789791623305,0.09905268096935521,0.1908096574866942,CATEGORY_RAW
2020-12,-0.345836998212411,2021-01-13 09:00:00,0.031255036216429,0.028561631537590892,0.18266824691216754,CATEGORY_RAW
2021-01,0.4435217235840957,2021-02-12 09:00:00,0.1253884071512691,0.027899224146344603,0.19687249261647669,CATEGORY_RAW
2021-02,-0.16233460600092897,2021-03-10 09:00:00,0.16210501344146294,0.06643924874312523,0.1970539361938186,CATEGORY_RAW
2021-03,0.0682109944189993,2021-04-13 09:00:00,0.007624244747657105,0.020121068838572592,0.2011542282519194,CATEGORY_RAW
2021-04,0.2000631134759246,2021-05-11 09:00:00,0.059923270408095974,0.04391041778760141,0.1901167630555494,CATEGORY_RAW
2021-05,-0.2491236307146662,2021-06-10 09:00:00,0.03985642210360607,0.11889020167581799,0.19600062124643625,CATEGORY_RAW
2021-06,0.20245230300569528,2021-07-13 09:00:00,0.03370883990105078,0.03212022093489397,0.19446608704379664,CATEGORY_RAW
2021-07,0.32401182319926414,2021-08-10 09:00:00,0.0503398208402156,0.031436208914422226,0.18324811074263492,CATEGORY_RAW
2021-08,0.5158235787928122,2021-09-10 09:00:00,0.11615849675097759,0.04032693115146649,0.19547072999010043,CATEGORY_RAW
2021-09,0.4038309670489613,2021-10-11 09:00:00,0.012200371955414291,0.07983086961925531,0.22151693277590134,CATEGORY_RAW
2021-10,0.12250500174949952,2021-11-10 09:00:00,0.1380673319616912,0.1537897708087037,0.2338935003718392,CATEGORY_RAW
2021-11,-0.4717178348241459,2021-12-10 09:00:00,0.03181844832447789,0.010630616604274445,0.23457477526791284,CATEGORY_RAW
2021-12,-0.12784506907854187,2022-01-12 09:00:00,0.20500527845651384,0.24309389833848827,0.2566094477912105,CATEGORY_RAW
2022-01,0.1309943360938126,2022-02-14 09:00:00,0.08394259706295326,0.109131563065346,0.24619900628799077,CATEGORY_RAW
2022-02,0.4906360467202373,2022-03-10 09:00:00,0.16165991865925733,0.057061453748650015,0.23196707408713121,CATEGORY_RAW
2022-03,0.5633992856068428,2022-04-11 09:00:00,0.028273247528115664,0.16252893700359228,0.2507740363428763,CATEGORY_RAW
2022-04,1.1495426278177052,2022-05-10 09:00:00,0.13677906865468326,0.09140118373104644,0.27671534727298397,CATEGORY_RAW
2022-05,0.3611663208281697,2022-06-10 09:00:00,0.20301297649779304,0.38850931438718805,0.32829367717654984,CATEGORY_RAW
2022-06,0.1977802476888142,2022-07-13 09:00:00,0.22821471920370273,0.0089590591127362,0.33201033169006217,CATEGORY_RAW
2022-07,0.05700434692532519,2022-08-10 09:00:00,0.22514809054696316,0.1588446372075878,0.3334952544706471,CATEGORY_RAW
2022-08,0.14562359831203953,2022-09-12 09:00:00,0.08245889290009512,0.3764762547797599,0.32175050393159893,CATEGORY_RAW
2022-09,0.954337358603645,2022-10-11 09:00:00,0.0942645655087473,0.3164298032464883,0.30701336005687324,CATEGORY_RAW
2022-10,-2.3946441633135374,2022-11-10 09:00:00,0.09750035243531818,0.17830344801368603,0.3405222012532943,CATEGORY_RAW
2022-11,0.5489189797330275,2022-12-12 09:00:00,0.05947391792792256,0.10743485382194895,0.46619138725935505,CATEGORY_RAW
2022-12,-0.0673496719069514,2023-01-11 09:00:00,0.0869327128900084,0.019874606184219802,0.47501481665237977,CATEGORY_RAW
2023-01,1.2608576922272547,2023-02-10 09:00:00,0.03486354728121821,0.13400612347080987,0.4721713878874035,CATEGORY_RAW
2023-02,0.2089871189424583,2023-03-10 09:00:00,0.05468962763342361,0.14030232509188872,0.5288925129924844,CATEGORY_RAW
2023-03,-0.0802060269682853,2023-04-13 09:00:00,0.12812855204639131,0.11242782964636361,0.5194190637443646,CATEGORY_RAW
2023-04,-0.6462693802258743,2023-05-11 09:00:00,0.1228357338430846,0.1178234086644408,0.4966050016140808,CATEGORY_RAW
2023-05,0.12763011974063168,2023-06-12 09:00:00,0.12191705440958141,0.056612800157405496,0.4837499278968958,CATEGORY_RAW
2023-06,0.18328873297537698,2023-07-13 09:00:00,0.16434861894733271,0.0816671879838784,0.47148749360985004,CATEGORY_RAW
2023-07,0.07656413804355522,2023-08-10 09:00:00,0.04766497033541911,0.03726071854632379,0.46683653676580494,CATEGORY_RAW
2023-08,-0.0928897711514527,2023-09-11 09:00:00,0.005460534874853484,0.1817246192852785,0.4675747499766314,CATEGORY_RAW
2023-09,-0.29282021621654264,2023-10-10 09:00:00,0.05329935626457569,0.15828138418441343,0.46648611515266003,CATEGORY_RAW
2023-10,-0.1561559415315513,2023-11-10 09:00:00,0.015871781843831922,0.03444148585202711,0.44049673451331356,CATEGORY_RAW
2023-11,0.1907476878514964,2023-12-11 09:00:00,0.039158757989737794,0.1492401807839435,0.34839302744137823,CATEGORY_RAW
2023-12,-0.22332732080554052,2024-01-11 09:00:00,0.029159912683249994,0.04360243809362721,0.3356443187065948,CATEGORY_RAW
2024-01,0.44917502686105193,2024-02-15 09:00:00,0.09225872592709494,0.11890843548709129,0.34044186411338506,CATEGORY_RAW
2024-02,0.0433634975441643,2024-03-11 09:00:00,0.025163913177468883,0.0139834987978954,0.3067002711575287,CATEGORY_RAW
2024-03,-0.007150217281782292,2024-04-10 09:00:00,0.000642795144575603,0.0711300043497229,0.2981469104262559,CATEGORY_RAW
2024-04,0.21634615276348268,2024-05-13 09:00:00,0.037150522039820943,0.05186002736093176,0.2942548520068569,CATEGORY_RAW
2024-05,-0.2345501788336488,2024-06-11 09:00:00,0.022530765786924395,0.026569135360974883,0.2765675375193623,CATEGORY_RAW
2024-06,-0.3750290997425458,2024-07-10 09:00:00,0.0633886543658779,0.025462687637782207,0.2808201309276683,CATEGORY_RAW
2024-07,0.30496658293291884,2024-08-12 09:00:00,0.07372145266262753,0.18504896805586263,0.29120621283097886,CATEGORY_RAW
2024-08,0.2709385970489905,2024-09-10 09:00:00,0.04605487511672421,0.043754071401933305,0.30045846414211413,CATEGORY_RAW
2024-09,0.1806477349401029,2024-10-10 09:00:00,0.15533559792886265,0.11547374286766743,0.3044759849191807,CATEGORY_RAW
2024-10,-0.04570834315024441,2024-11-11 09:00:00,0.1250383910467528,0.123867862042365,0.29670236442003933,CATEGORY_RAW
2024-11,-0.0337081174769199,2024-12-10 09:00:00,0.036902481547666885,0.0026687748540002165,0.29103376089582855,CATEGORY_RAW
2024-12,-0.2686273691402264,2025-01-13 09:00:00,0.06833397339977659,0.0356108833943756,0.27840697716706525,CATEGORY_RAW
2025-01,0.11029607521932516,2025-02-06 09:00:00,0.03533077418220909,0.06559074577454438,0.28224978890408947,CATEGORY_RAW
2025-02,-0.1565201283955971,2025-03-05 09:00:00,0.035172236693803205,0.029184871845297,0.26784235674020523,CATEGORY_RAW
2025-03,0.10419663224217081,2025-04-04 09:00:00,0.0263242757261205,0.0301578415786484,0.2679167174933949,CATEGORY_RAW
2025-04,-0.3222636085849138,2025-05-06 09:00:00,0.03500331850267768,0.033490478951202524,0.2655825034866796,CATEGORY_RAW
2025-05,0.16772596454696043,2025-06-04 09:00:00,0.045467996574862946,0.07067355117639029,0.2585057444343393,CATEGORY_RAW
2025-06,0.05062593764972348,2025-07-04 09:00:00,0.009470902645502294,0.035335092914564714,0.25303473055737713,CATEGORY_RAW
2025-07,-0.10111505045577807,2025-08-05 09:00:00,0.15151432463188275,0.11841537248064904,0.23747412227518883,CATEGORY_RAW
2025-08,0.008760534022085209,2025-09-04 09:00:00,0.0487554709876335,0.0312218087931279,0.2295929570821198,CATEGORY_RAW
2025-09,-0.09585838670184821,2025-10-06 09:00:00,0.08503564603678637,0.024449225619995185,0.21676799522974943,CATEGORY_RAW
2025-10,0.16435696043056341,2025-11-05 09:00:00,0.0920329479583164,0.09546052450426479,0.20131178666563052,CATEGORY_RAW
2025-11,-0.3325163753616674,2025-12-04 09:00:00,0.0285333115650716,0.018603854459956395,0.17527926790115803,CATEGORY_RAW
2025-12,0.026521240312566807,2026-01-07 09:00:00,0.0031720431298470353,0.008885255885997922,0.18472402025230916,CATEGORY_RAW
2026-01,-0.009540107170619594,2026-02-05 09:00:00,0.0036739628632652677,0.058087648323138175,0.17406920333456802,CATEGORY_RAW
2026-02,-0.1995602531815783,2026-03-04 09:00:00,0.036611514497950304,0.0237088134665185,0.15249162709564093,CATEGORY_RAW
2026-03,0.028876401628156634,2026-04-07 09:00:00,0.01710037865866587,0.012024144174615725,0.1541540369372668,CATEGORY_RAW
2026-04,-0.020847944185864664,2026-05-06 09:00:00,0.05045683007198193,0.022816029855509345,0.15030278253195886,CATEGORY_RAW
2026-05,-0.25791607879623835,2026-06-04 09:00:00,0.03517793429629901,0.009733276870320107,0.1290573876814428,CATEGORY_RAW
2026-06,-0.20277603990973248,2026-07-07 09:00:00,0.04884520629701201,0.0388286625155455,0.1346248363176017,CATEGORY_RAW
2026-07,0.059890190233111706,2026-08-05 09:00:00,0.1295505351144285,0.09243728227742976,0.14123508095252368,CATEGORY_RAW
