origin,model,h,log_rate,correction
2022-05,FOOD_ECM_PPI_R27,1,1.0010243273053465,0.16717345312345727
2022-05,FOOD_ECM_PPI_R27,2,0.6178599604813563,0.12538008984259294
2022-05,FOOD_ECM_PPI_R27,3,0.2918528421821244,0.09403506738194471
2022-05,FOOD_ECM_PPI_R27,4,0.457744446069827,0.07052630053645853
2022-05,FOOD_ECM_PPI_R27,5,0.8087042431447256,0.0528947254023439
2022-05,FOOD_ECM_PPI_R27,6,0.694569991662038,0.03967104405175793
2022-05,FOOD_ECM_PPI_R27,7,0.4799398633312525,0.0
2022-05,FOOD_ECM_PPI_R27,8,2.1762377063140224,0.0
2022-05,FOOD_ECM_PPI_R27,9,0.5581909386174126,0.0
2022-05,FOOD_ECM_PPI_R27,10,0.20390501118723053,0.0
2022-05,FOOD_ECM_PPI_R27,11,0.5521330964796838,0.0
2022-05,FOOD_ECM_PPI_R27,12,0.4892623167879236,0.0
2022-06,FOOD_ECM_R27,1,0.8653418360041973,0.12947897205837697
2022-06,FOOD_ECM_R27,2,0.5968138039587492,0.09710922904378272
2022-06,FOOD_ECM_R27,3,0.6665454209964149,0.07283192178283704
2022-06,FOOD_ECM_R27,4,1.015247012700471,0.05462394133712778
2022-06,FOOD_ECM_R27,5,0.8512267832995473,0.040967956002845834
2022-06,FOOD_ECM_R27,6,0.6349256090222147,0.030725967002134376
2022-06,FOOD_ECM_R27,7,2.281633949575038,0.0
2022-06,FOOD_ECM_R27,8,0.6404975789642591,0.0
2022-06,FOOD_ECM_R27,9,0.2693052340901254,0.0
2022-06,FOOD_ECM_R27,10,0.6022364844673154,0.0
2022-06,FOOD_ECM_R27,11,0.9344522767937211,0.0
2022-06,FOOD_ECM_R27,12,-0.026582227186829618,0.0
2022-06,FOOD_ECM_A002_R27,1,0.749397732491656,0.013534868545835672
2022-06,FOOD_ECM_A002_R27,2,0.5129687460898854,0.013264171174918958
2022-06,FOOD_ECM_A002_R27,3,0.6067123869649984,0.012998887751420577
2022-06,FOOD_ECM_A002_R27,4,0.9733619813597352,0.012738909996392166
2022-06,FOOD_ECM_A002_R27,5,0.8227429590931657,0.012484131796464322
2022-06,FOOD_ECM_A002_R27,6,0.6164340911806154,0.012234449160535036
2022-06,FOOD_ECM_A002_R27,7,2.281633949575038,0.0
2022-06,FOOD_ECM_A002_R27,8,0.6404975789642591,0.0
2022-06,FOOD_ECM_A002_R27,9,0.2693052340901254,0.0
2022-06,FOOD_ECM_A002_R27,10,0.6022364844673154,0.0
2022-06,FOOD_ECM_A002_R27,11,0.9344522767937211,0.0
2022-06,FOOD_ECM_A002_R27,12,-0.026582227186829618,0.0
2022-06,FOOD_ECM_A005_R27,1,0.7686642035339425,0.03280133958812216
2022-06,FOOD_ECM_A005_R27,2,0.5308658475236825,0.031161272608716057
2022-06,FOOD_ECM_A005_R27,3,0.6233167081918581,0.02960320897828025
2022-06,FOOD_ECM_A005_R27,4,0.9887461198927092,0.028123048529366236
2022-06,FOOD_ECM_A005_R27,5,0.8369757233995994,0.02671689610289792
2022-06,FOOD_ECM_A005_R27,6,0.6295806933178334,0.025381051297753025
2022-06,FOOD_ECM_A005_R27,7,2.281633949575038,0.0
2022-06,FOOD_ECM_A005_R27,8,0.6404975789642591,0.0
2022-06,FOOD_ECM_A005_R27,9,0.2693052340901254,0.0
2022-06,FOOD_ECM_A005_R27,10,0.6022364844673154,0.0
2022-06,FOOD_ECM_A005_R27,11,0.9344522767937211,0.0
2022-06,FOOD_ECM_A005_R27,12,-0.026582227186829618,0.0
2022-06,FOOD_ECM_A010_R27,1,0.7980127705338413,0.06214990658802094
2022-06,FOOD_ECM_A010_R27,2,0.5556394908441853,0.055934915929218856
2022-06,FOOD_ECM_A010_R27,3,0.6440549235498748,0.05034142433629697
2022-06,FOOD_ECM_A010_R27,4,1.0059303532660102,0.04530728190266727
2022-06,FOOD_ECM_A010_R27,5,0.8510353810091019,0.04077655371240055
2022-06,FOOD_ECM_A010_R27,6,0.6408985403612408,0.03669889834116049
2022-06,FOOD_ECM_A010_R27,7,2.281633949575038,0.0
2022-06,FOOD_ECM_A010_R27,8,0.6404975789642591,0.0
2022-06,FOOD_ECM_A010_R27,9,0.2693052340901254,0.0
2022-06,FOOD_ECM_A010_R27,10,0.6022364844673154,0.0
2022-06,FOOD_ECM_A010_R27,11,0.9344522767937211,0.0
2022-06,FOOD_ECM_A010_R27,12,-0.026582227186829618,0.0
2022-06,FOOD_ECM_A015_R27,1,0.8239085649455167,0.08804570099969633
2022-06,FOOD_ECM_A015_R27,2,0.5745434207647083,0.07483884584974188
2022-06,FOOD_ECM_A015_R27,3,0.6573265181858584,0.0636130189722806
2022-06,FOOD_ECM_A015_R27,4,1.0146941374897815,0.0540710661264385
2022-06,FOOD_ECM_A015_R27,5,0.8562192335041742,0.04596040620747273
2022-06,FOOD_ECM_A015_R27,6,0.6432659872964321,0.03906634527635182
2022-06,FOOD_ECM_A015_R27,7,2.281633949575038,0.0
2022-06,FOOD_ECM_A015_R27,8,0.6404975789642591,0.0
2022-06,FOOD_ECM_A015_R27,9,0.2693052340901254,0.0
2022-06,FOOD_ECM_A015_R27,10,0.6022364844673154,0.0
2022-06,FOOD_ECM_A015_R27,11,0.9344522767937211,0.0
2022-06,FOOD_ECM_A015_R27,12,-0.026582227186829618,0.0
2022-06,FOOD_ECM_PPI_R27,1,0.88645839448994,0.15059553054411973
2022-06,FOOD_ECM_PPI_R27,2,0.6126512228230563,0.1129466479080898
2022-06,FOOD_ECM_PPI_R27,3,0.6784234851446452,0.08470998593106735
2022-06,FOOD_ECM_PPI_R27,4,1.0241555608116435,0.06353248944830052
2022-06,FOOD_ECM_PPI_R27,5,0.8579081943829268,0.047649367086225386
2022-06,FOOD_ECM_PPI_R27,6,0.6399366673347494,0.03573702531466904
2022-06,FOOD_ECM_PPI_R27,7,2.281633949575038,0.0
2022-06,FOOD_ECM_PPI_R27,8,0.6404975789642591,0.0
2022-06,FOOD_ECM_PPI_R27,9,0.2693052340901254,0.0
2022-06,FOOD_ECM_PPI_R27,10,0.6022364844673154,0.0
2022-06,FOOD_ECM_PPI_R27,11,0.9344522767937211,0.0
2022-06,FOOD_ECM_PPI_R27,12,-0.026582227186829618,0.0
2022-07,FOOD_ECM_R27,1,0.22502300799836922,0.01075075964159388
2022-07,FOOD_ECM_R27,2,0.35507437193884434,0.00806306973119541
2022-07,FOOD_ECM_R27,3,0.7183287158254441,0.006047302298396558
2022-07,FOOD_ECM_R27,4,0.5869474942784065,0.004535476723797419
2022-07,FOOD_ECM_R27,5,0.3849723740192019,0.003401607542848064
2022-07,FOOD_ECM_R27,6,2.0869166545698983,0.002551205657136048
2022-07,FOOD_ECM_R27,7,0.4651072220379509,0.0
2022-07,FOOD_ECM_R27,8,0.11147282724395069,0.0
2022-07,FOOD_ECM_R27,9,0.462127653986558,0.0
2022-07,FOOD_ECM_R27,10,0.8097595363280788,0.0
2022-07,FOOD_ECM_R27,11,0.1825525616812856,0.0
2022-07,FOOD_ECM_R27,12,-0.4585508299632683,0.0
2022-07,FOOD_ECM_A002_R27,1,0.2153960610979766,0.0011238127412012803
2022-07,FOOD_ECM_A002_R27,2,0.3481126386940262,0.0011013364863772547
2022-07,FOOD_ECM_A002_R27,3,0.7133607232836973,0.0010793097566497096
2022-07,FOOD_ECM_A002_R27,4,0.5834697411161258,0.0010577235615167153
2022-07,FOOD_ECM_A002_R27,5,0.3826073355666402,0.001036569090286381
2022-07,FOOD_ECM_A002_R27,6,2.0853812866212427,0.0010158377084806534
2022-07,FOOD_ECM_A002_R27,7,0.4651072220379509,0.0
2022-07,FOOD_ECM_A002_R27,8,0.11147282724395069,0.0
2022-07,FOOD_ECM_A002_R27,9,0.462127653986558,0.0
2022-07,FOOD_ECM_A002_R27,10,0.8097595363280788,0.0
2022-07,FOOD_ECM_A002_R27,11,0.1825525616812856,0.0
2022-07,FOOD_ECM_A002_R27,12,-0.4585508299632683,0.0
2022-07,FOOD_ECM_A005_R27,1,0.21699577413264579,0.0027235257758704496
2022-07,FOOD_ECM_A005_R27,2,0.34959865169472587,0.0025873494870769275
2022-07,FOOD_ECM_A005_R27,3,0.7147393955397706,0.002457982012723081
2022-07,FOOD_ECM_A005_R27,4,0.5847471004666961,0.0023350829120869264
2022-07,FOOD_ECM_A005_R27,5,0.38378909524283644,0.00221832876648258
2022-07,FOOD_ECM_A005_R27,6,2.0864728612409205,0.002107412328158451
2022-07,FOOD_ECM_A005_R27,7,0.4651072220379509,0.0
2022-07,FOOD_ECM_A005_R27,8,0.11147282724395069,0.0
2022-07,FOOD_ECM_A005_R27,9,0.462127653986558,0.0
2022-07,FOOD_ECM_A005_R27,10,0.8097595363280788,0.0
2022-07,FOOD_ECM_A005_R27,11,0.1825525616812856,0.0
2022-07,FOOD_ECM_A005_R27,12,-0.4585508299632683,0.0
2022-07,FOOD_ECM_A010_R27,1,0.2194326129847404,0.005160364627965063
2022-07,FOOD_ECM_A010_R27,2,0.3516556303728175,0.004644328165168557
2022-07,FOOD_ECM_A010_R27,3,0.7164613088756993,0.004179895348651702
2022-07,FOOD_ECM_A010_R27,4,0.5861739233683957,0.003761905813786531
2022-07,FOOD_ECM_A010_R27,5,0.38495648170876173,0.003385715232407878
2022-07,FOOD_ECM_A010_R27,6,2.0874125926219294,0.0030471437091670905
2022-07,FOOD_ECM_A010_R27,7,0.4651072220379509,0.0
2022-07,FOOD_ECM_A010_R27,8,0.11147282724395069,0.0
2022-07,FOOD_ECM_A010_R27,9,0.462127653986558,0.0
2022-07,FOOD_ECM_A010_R27,10,0.8097595363280788,0.0
2022-07,FOOD_ECM_A010_R27,11,0.1825525616812856,0.0
2022-07,FOOD_ECM_A010_R27,12,-0.4585508299632683,0.0
2022-07,FOOD_ECM_A015_R27,1,0.22158276491305917,0.007310516556283838
2022-07,FOOD_ECM_A015_R27,2,0.35322524128049015,0.006213939072841262
2022-07,FOOD_ECM_A015_R27,3,0.7175632617389626,0.005281848211915073
2022-07,FOOD_ECM_A015_R27,4,0.586901588534737,0.004489570980127811
2022-07,FOOD_ECM_A015_R27,5,0.3853869018094625,0.0038161353331086396
2022-07,FOOD_ECM_A015_R27,6,2.0876091639459045,0.003243715033142344
2022-07,FOOD_ECM_A015_R27,7,0.4651072220379509,0.0
2022-07,FOOD_ECM_A015_R27,8,0.11147282724395069,0.0
2022-07,FOOD_ECM_A015_R27,9,0.462127653986558,0.0
2022-07,FOOD_ECM_A015_R27,10,0.8097595363280788,0.0
2022-07,FOOD_ECM_A015_R27,11,0.1825525616812856,0.0
2022-07,FOOD_ECM_A015_R27,12,-0.4585508299632683,0.0
2022-07,FOOD_ECM_PPI_R27,1,0.27500944937548777,0.06073720101871241
2022-07,FOOD_ECM_PPI_R27,2,0.3925642029716832,0.04555290076403431
2022-07,FOOD_ECM_PPI_R27,3,0.7464460891000733,0.03416467557302573
2022-07,FOOD_ECM_PPI_R27,4,0.6080355242343785,0.025623506679769297
2022-07,FOOD_ECM_PPI_R27,5,0.4007883964861808,0.019217630009826975
2022-07,FOOD_ECM_PPI_R27,6,2.098778671420132,0.01441322250737023
2022-07,FOOD_ECM_PPI_R27,7,0.4651072220379509,0.0
2022-07,FOOD_ECM_PPI_R27,8,0.11147282724395069,0.0
2022-07,FOOD_ECM_PPI_R27,9,0.462127653986558,0.0
2022-07,FOOD_ECM_PPI_R27,10,0.8097595363280788,0.0
2022-07,FOOD_ECM_PPI_R27,11,0.1825525616812856,0.0
2022-07,FOOD_ECM_PPI_R27,12,-0.4585508299632683,0.0
2022-08,FOOD_ECM_R27,1,0.12139568576368004,-0.1446160535839034
2022-08,FOOD_ECM_R27,2,0.560549563925218,-0.10846204018792754
2022-08,FOOD_ECM_R27,3,0.4350416645632282,-0.08134653014094566
2022-08,FOOD_ECM_R27,4,0.27144520905757347,-0.06100989760570924
2022-08,FOOD_ECM_R27,5,1.9780799938515834,-0.04575742320428193
2022-08,FOOD_ECM_R27,6,0.3761980530498731,-0.03431806740321145
2022-08,FOOD_ECM_R27,7,0.06375968008114369,0.0
2022-08,FOOD_ECM_R27,8,0.41741632172690246,0.0
2022-08,FOOD_ECM_R27,9,0.7692626451967802,0.0
2022-08,FOOD_ECM_R27,10,0.14505378812618389,0.0
2022-08,FOOD_ECM_R27,11,-0.22989118769615405,0.0
2022-08,FOOD_ECM_R27,12,-0.5356723102492325,0.0
2022-08,FOOD_ECM_A002_R27,1,0.2508945412129461,-0.015117198134637367
2022-08,FOOD_ECM_A002_R27,2,0.6541967499412009,-0.014814854171944619
2022-08,FOOD_ECM_A002_R27,3,0.5018696376156682,-0.014518557088505727
2022-08,FOOD_ECM_A002_R27,4,0.3182269207165471,-0.014228185946735611
2022-08,FOOD_ECM_A002_R27,5,2.009893794828064,-0.013943622227800899
2022-08,FOOD_ECM_A002_R27,6,0.39685137066983966,-0.01366474978324488
2022-08,FOOD_ECM_A002_R27,7,0.06375968008114369,0.0
2022-08,FOOD_ECM_A002_R27,8,0.41741632172690246,0.0
2022-08,FOOD_ECM_A002_R27,9,0.7692626451967802,0.0
2022-08,FOOD_ECM_A002_R27,10,0.14505378812618389,0.0
2022-08,FOOD_ECM_A002_R27,11,-0.22989118769615405,0.0
2022-08,FOOD_ECM_A002_R27,12,-0.5356723102492325,0.0
2022-08,FOOD_ECM_A005_R27,1,0.22937567243966123,-0.0366360669079222
2022-08,FOOD_ECM_A005_R27,2,0.6342073405506194,-0.03480426356252608
2022-08,FOOD_ECM_A005_R27,3,0.48332414431977405,-0.03306405038439978
2022-08,FOOD_ECM_A005_R27,4,0.3010442587981029,-0.03141084786517979
2022-08,FOOD_ECM_A005_R27,5,1.9939971115839445,-0.029840305471920795
2022-08,FOOD_ECM_A005_R27,6,0.3821678302547598,-0.028348290198324754
2022-08,FOOD_ECM_A005_R27,7,0.06375968008114369,0.0
2022-08,FOOD_ECM_A005_R27,8,0.41741632172690246,0.0
2022-08,FOOD_ECM_A005_R27,9,0.7692626451967802,0.0
2022-08,FOOD_ECM_A005_R27,10,0.14505378812618389,0.0
2022-08,FOOD_ECM_A005_R27,11,-0.22989118769615405,0.0
2022-08,FOOD_ECM_A005_R27,12,-0.5356723102492325,0.0
2022-08,FOOD_ECM_A010_R27,1,0.1965960336273098,-0.06941570572027364
2022-08,FOOD_ECM_A010_R27,2,0.6065374689648992,-0.062474135148246276
2022-08,FOOD_ECM_A010_R27,3,0.4601614730707522,-0.05622672163342165
2022-08,FOOD_ECM_A010_R27,4,0.28185105719320325,-0.05060404947007948
2022-08,FOOD_ECM_A010_R27,5,1.9782937725327938,-0.04554364452307154
2022-08,FOOD_ECM_A010_R27,6,0.3695268403823202,-0.04098928007076438
2022-08,FOOD_ECM_A010_R27,7,0.06375968008114369,0.0
2022-08,FOOD_ECM_A010_R27,8,0.41741632172690246,0.0
2022-08,FOOD_ECM_A010_R27,9,0.7692626451967802,0.0
2022-08,FOOD_ECM_A010_R27,10,0.14505378812618389,0.0
2022-08,FOOD_ECM_A010_R27,11,-0.22989118769615405,0.0
2022-08,FOOD_ECM_A010_R27,12,-0.5356723102492325,0.0
2022-08,FOOD_ECM_A015_R27,1,0.16767282291052915,-0.0983389164370543
2022-08,FOOD_ECM_A015_R27,2,0.5854235251416494,-0.08358807897149614
2022-08,FOOD_ECM_A015_R27,3,0.44533832757840214,-0.07104986712577172
2022-08,FOOD_ECM_A015_R27,4,0.27206271960637674,-0.06039238705690596
2022-08,FOOD_ECM_A015_R27,5,1.9725038880574952,-0.051333528998370064
2022-08,FOOD_ECM_A015_R27,6,0.36688262080447,-0.04363349964861455
2022-08,FOOD_ECM_A015_R27,7,0.06375968008114369,0.0
2022-08,FOOD_ECM_A015_R27,8,0.41741632172690246,0.0
2022-08,FOOD_ECM_A015_R27,9,0.7692626451967802,0.0
2022-08,FOOD_ECM_A015_R27,10,0.14505378812618389,0.0
2022-08,FOOD_ECM_A015_R27,11,-0.22989118769615405,0.0
2022-08,FOOD_ECM_A015_R27,12,-0.5356723102492325,0.0
2022-08,FOOD_ECM_PPI_R27,1,0.16832646611810537,-0.09768527322947805
2022-08,FOOD_ECM_PPI_R27,2,0.595747649191037,-0.07326395492210853
2022-08,FOOD_ECM_PPI_R27,3,0.4614402285125925,-0.054947966191581404
2022-08,FOOD_ECM_PPI_R27,4,0.29124413201959665,-0.04121097464368605
2022-08,FOOD_ECM_PPI_R27,5,1.9929291860731007,-0.030908230982764538
2022-08,FOOD_ECM_PPI_R27,6,0.38733494721601114,-0.023181173237073405
2022-08,FOOD_ECM_PPI_R27,7,0.06375968008114369,0.0
2022-08,FOOD_ECM_PPI_R27,8,0.41741632172690246,0.0
2022-08,FOOD_ECM_PPI_R27,9,0.7692626451967802,0.0
2022-08,FOOD_ECM_PPI_R27,10,0.14505378812618389,0.0
2022-08,FOOD_ECM_PPI_R27,11,-0.22989118769615405,0.0
2022-08,FOOD_ECM_PPI_R27,12,-0.5356723102492325,0.0
2022-09,FOOD_ECM_R27,1,0.37972937396175666,-0.2000002432439819
2022-09,FOOD_ECM_R27,2,0.2914369875381687,-0.15000018243298643
2022-09,FOOD_ECM_R27,3,0.1475875020468407,-0.11250013682473983
2022-09,FOOD_ECM_R27,4,1.8800148636558596,-0.08437510261855487
2022-09,FOOD_ECM_R27,5,0.29353918578845445,-0.06328132696391615
2022-09,FOOD_ECM_R27,6,-0.028611638256320814,-0.04746099522293711
2022-09,FOOD_ECM_R27,7,0.3800943810413079,0.0
2022-09,FOOD_ECM_R27,8,0.7375578668216335,0.0
2022-09,FOOD_ECM_R27,9,0.11821711403063082,0.0
2022-09,FOOD_ECM_R27,10,-0.25297645885814346,0.0
2022-09,FOOD_ECM_R27,11,-0.4414471749559631,0.0
2022-09,FOOD_ECM_R27,12,-0.3135362684466392,0.0
2022-09,FOOD_ECM_A002_R27,1,0.5588229251119676,-0.02090669209377091
2022-09,FOOD_ECM_A002_R27,2,0.4209486117192597,-0.02048855825189549
2022-09,FOOD_ECM_A002_R27,3,0.24000885178472295,-0.02007878708685758
2022-09,FOOD_ECM_A002_R27,4,1.944712754929294,-0.01967721134512043
2022-09,FOOD_ECM_A002_R27,5,0.3375368456341526,-0.01928366711821802
2022-09,FOOD_ECM_A002_R27,6,-4.8636809237358886e-05,-0.018897993775853657
2022-09,FOOD_ECM_A002_R27,7,0.3800943810413079,0.0
2022-09,FOOD_ECM_A002_R27,8,0.7375578668216335,0.0
2022-09,FOOD_ECM_A002_R27,9,0.11821711403063082,0.0
2022-09,FOOD_ECM_A002_R27,10,-0.25297645885814346,0.0
2022-09,FOOD_ECM_A002_R27,11,-0.4414471749559631,0.0
2022-09,FOOD_ECM_A002_R27,12,-0.3135362684466392,0.0
2022-09,FOOD_ECM_A005_R27,1,0.5290628889172632,-0.05066672828847542
2022-09,FOOD_ECM_A005_R27,2,0.39330377809710354,-0.04813339187405165
2022-09,FOOD_ECM_A005_R27,3,0.21436091659123147,-0.04572672228034906
2022-09,FOOD_ECM_A005_R27,4,1.920949580108083,-0.043440386166331606
2022-09,FOOD_ECM_A005_R27,5,0.31555214589435554,-0.04126836685801502
2022-09,FOOD_ECM_A005_R27,6,-0.02035559154849797,-0.03920494851511427
2022-09,FOOD_ECM_A005_R27,7,0.3800943810413079,0.0
2022-09,FOOD_ECM_A005_R27,8,0.7375578668216335,0.0
2022-09,FOOD_ECM_A005_R27,9,0.11821711403063082,0.0
2022-09,FOOD_ECM_A005_R27,10,-0.25297645885814346,0.0
2022-09,FOOD_ECM_A005_R27,11,-0.4414471749559631,0.0
2022-09,FOOD_ECM_A005_R27,12,-0.3135362684466392,0.0
2022-09,FOOD_ECM_A010_R27,1,0.4837295004486272,-0.09600011675711133
2022-09,FOOD_ECM_A010_R27,2,0.35503706488975495,-0.0864001050814002
2022-09,FOOD_ECM_A010_R27,3,0.18232754429832038,-0.07776009457326018
2022-09,FOOD_ECM_A010_R27,4,1.8944058811584803,-0.06998408511593415
2022-09,FOOD_ECM_A010_R27,5,0.29383483614802985,-0.06298567660434075
2022-09,FOOD_ECM_A010_R27,6,-0.03783775197729037,-0.05668710894390667
2022-09,FOOD_ECM_A010_R27,7,0.3800943810413079,0.0
2022-09,FOOD_ECM_A010_R27,8,0.7375578668216335,0.0
2022-09,FOOD_ECM_A010_R27,9,0.11821711403063082,0.0
2022-09,FOOD_ECM_A010_R27,10,-0.25297645885814346,0.0
2022-09,FOOD_ECM_A010_R27,11,-0.4414471749559631,0.0
2022-09,FOOD_ECM_A010_R27,12,-0.3135362684466392,0.0
2022-09,FOOD_ECM_A015_R27,1,0.44372945179983087,-0.1360001654059077
2022-09,FOOD_ECM_A015_R27,2,0.3258370293761337,-0.11560014059502152
2022-09,FOOD_ECM_A015_R27,3,0.16182751936581224,-0.0982601195057683
2022-09,FOOD_ECM_A015_R27,4,1.8808688646945113,-0.08352110157990304
2022-09,FOOD_ECM_A015_R27,5,0.285827576409453,-0.07099293634291759
2022-09,FOOD_ECM_A015_R27,6,-0.04149463892486365,-0.06034399589147995
2022-09,FOOD_ECM_A015_R27,7,0.3800943810413079,0.0
2022-09,FOOD_ECM_A015_R27,8,0.7375578668216335,0.0
2022-09,FOOD_ECM_A015_R27,9,0.11821711403063082,0.0
2022-09,FOOD_ECM_A015_R27,10,-0.25297645885814346,0.0
2022-09,FOOD_ECM_A015_R27,11,-0.4414471749559631,0.0
2022-09,FOOD_ECM_A015_R27,12,-0.3135362684466392,0.0
2022-09,FOOD_ECM_PPI_R27,1,0.41193623703789395,-0.16779338016784462
2022-09,FOOD_ECM_PPI_R27,2,0.3155921348452717,-0.12584503512588346
2022-09,FOOD_ECM_PPI_R27,3,0.16570386252716796,-0.0943837763444126
2022-09,FOOD_ECM_PPI_R27,4,1.8936021340161049,-0.07078783225830945
2022-09,FOOD_ECM_PPI_R27,5,0.3037296385586385,-0.05309087419373209
2022-09,FOOD_ECM_PPI_R27,6,-0.020968798678682767,-0.039818155645299065
2022-09,FOOD_ECM_PPI_R27,7,0.3800943810413079,0.0
2022-09,FOOD_ECM_PPI_R27,8,0.7375578668216335,0.0
2022-09,FOOD_ECM_PPI_R27,9,0.11821711403063082,0.0
2022-09,FOOD_ECM_PPI_R27,10,-0.25297645885814346,0.0
2022-09,FOOD_ECM_PPI_R27,11,-0.4414471749559631,0.0
2022-09,FOOD_ECM_PPI_R27,12,-0.3135362684466392,0.0
2022-10,FOOD_ECM_R27,1,0.3664755684107321,-0.1605405861766253
2022-10,FOOD_ECM_R27,2,0.2047591474949007,-0.12040543963246898
2022-10,FOOD_ECM_R27,3,1.9342417177877005,-0.09030407972435174
2022-10,FOOD_ECM_R27,4,0.33475376743682994,-0.06772805979326381
2022-10,FOOD_ECM_R27,5,0.008392723370390355,-0.05079604484494785
2022-10,FOOD_ECM_R27,6,0.3727706856832692,-0.03809703363371089
2022-10,FOOD_ECM_R27,7,0.7605178306897733,0.0
2022-10,FOOD_ECM_R27,8,0.1357992427466383,0.0
2022-10,FOOD_ECM_R27,9,-0.24016332961050418,0.0
2022-10,FOOD_ECM_R27,10,-0.432193802654937,0.0
2022-10,FOOD_ECM_R27,11,-0.2601759958594917,0.0
2022-10,FOOD_ECM_R27,12,0.21611282889870118,0.0
2022-10,FOOD_ECM_A002_R27,1,0.5102343119790275,-0.016781842608329902
2022-10,FOOD_ECM_A002_R27,2,0.3087183813712064,-0.0164462057561633
2022-10,FOOD_ECM_A002_R27,3,2.008428515871012,-0.016117281641040034
2022-10,FOOD_ECM_A002_R27,4,0.3866868912218745,-0.015794936008219233
2022-10,FOOD_ECM_A002_R27,5,0.043709730927283356,-0.01547903728805485
2022-10,FOOD_ECM_A002_R27,6,0.3956982627746864,-0.015169456542293753
2022-10,FOOD_ECM_A002_R27,7,0.7605178306897733,0.0
2022-10,FOOD_ECM_A002_R27,8,0.1357992427466383,0.0
2022-10,FOOD_ECM_A002_R27,9,-0.24016332961050418,0.0
2022-10,FOOD_ECM_A002_R27,10,-0.432193802654937,0.0
2022-10,FOOD_ECM_A002_R27,11,-0.2601759958594917,0.0
2022-10,FOOD_ECM_A002_R27,12,0.21611282889870118,0.0
2022-10,FOOD_ECM_A005_R27,1,0.48634587275594565,-0.04067028183141175
2022-10,FOOD_ECM_A005_R27,2,0.2865278193875285,-0.03863676773984116
2022-10,FOOD_ECM_A005_R27,3,1.987840868159203,-0.0367049293528491
2022-10,FOOD_ECM_A005_R27,4,0.3676121443448871,-0.03486968288520664
2022-10,FOOD_ECM_A005_R27,5,0.0260625694743919,-0.03312619874094631
2022-10,FOOD_ECM_A005_R27,6,0.3793978305130811,-0.03146988880389899
2022-10,FOOD_ECM_A005_R27,7,0.7605178306897733,0.0
2022-10,FOOD_ECM_A005_R27,8,0.1357992427466383,0.0
2022-10,FOOD_ECM_A005_R27,9,-0.24016332961050418,0.0
2022-10,FOOD_ECM_A005_R27,10,-0.432193802654937,0.0
2022-10,FOOD_ECM_A005_R27,11,-0.2601759958594917,0.0
2022-10,FOOD_ECM_A005_R27,12,0.21611282889870118,0.0
2022-10,FOOD_ECM_A010_R27,1,0.44995667322257726,-0.07705948136478016
2022-10,FOOD_ECM_A010_R27,2,0.25581105389906755,-0.06935353322830215
2022-10,FOOD_ECM_A010_R27,3,1.9621276176065803,-0.06241817990547194
2022-10,FOOD_ECM_A010_R27,4,0.346305465315169,-0.056176361914924734
2022-10,FOOD_ECM_A010_R27,5,0.008630042491905944,-0.050558725723432264
2022-10,FOOD_ECM_A010_R27,6,0.3653648661658911,-0.04550285315108904
2022-10,FOOD_ECM_A010_R27,7,0.7605178306897733,0.0
2022-10,FOOD_ECM_A010_R27,8,0.1357992427466383,0.0
2022-10,FOOD_ECM_A010_R27,9,-0.24016332961050418,0.0
2022-10,FOOD_ECM_A010_R27,10,-0.432193802654937,0.0
2022-10,FOOD_ECM_A010_R27,11,-0.2601759958594917,0.0
2022-10,FOOD_ECM_A010_R27,12,0.21611282889870118,0.0
2022-10,FOOD_ECM_A015_R27,1,0.4178485559872522,-0.1091675986001052
2022-10,FOOD_ECM_A015_R27,2,0.23237212831728027,-0.09279245881008942
2022-10,FOOD_ECM_A015_R27,3,1.9456722075234762,-0.078873589988576
2022-10,FOOD_ECM_A015_R27,4,0.33543927573980414,-0.0670425514902896
2022-10,FOOD_ECM_A015_R27,5,0.002202599448592045,-0.05698616876674616
2022-10,FOOD_ECM_A015_R27,6,0.3624294758652459,-0.04843824345173424
2022-10,FOOD_ECM_A015_R27,7,0.7605178306897733,0.0
2022-10,FOOD_ECM_A015_R27,8,0.1357992427466383,0.0
2022-10,FOOD_ECM_A015_R27,9,-0.24016332961050418,0.0
2022-10,FOOD_ECM_A015_R27,10,-0.432193802654937,0.0
2022-10,FOOD_ECM_A015_R27,11,-0.2601759958594917,0.0
2022-10,FOOD_ECM_A015_R27,12,0.21611282889870118,0.0
2022-10,FOOD_ECM_PPI_R27,1,0.3848199825457166,-0.14219617204164078
2022-10,FOOD_ECM_PPI_R27,2,0.2185174580961391,-0.10664712903123058
2022-10,FOOD_ECM_PPI_R27,3,1.9445604507386294,-0.07998534677342294
2022-10,FOOD_ECM_PPI_R27,4,0.34249281715002655,-0.059989010080067205
2022-10,FOOD_ECM_PPI_R27,5,0.014197010655287806,-0.0449917575600504
2022-10,FOOD_ECM_PPI_R27,6,0.37712390114694233,-0.033743818170037805
2022-10,FOOD_ECM_PPI_R27,7,0.7605178306897733,0.0
2022-10,FOOD_ECM_PPI_R27,8,0.1357992427466383,0.0
2022-10,FOOD_ECM_PPI_R27,9,-0.24016332961050418,0.0
2022-10,FOOD_ECM_PPI_R27,10,-0.432193802654937,0.0
2022-10,FOOD_ECM_PPI_R27,11,-0.2601759958594917,0.0
