origin,as_of,model,last_common_month,status,n,window_start,window_end,intercept,trend_per_month,coef_food_ppi,coef_agri4,r2,gap_seasonal_share_raw,gap_seasonal_share_centred,gap_sd,speed_status,speed_n_pairs,speed_alpha_raw,speed_wrong_sign,alpha,gap_last,cumulative_correction_h6
2022-06,2022-07-12T21:59:00+00:00,FOOD_ECM_R27,2022-05,estimated,89,2015-01,2022-05,-0.8892538093229194,0.15250438943829178,0.46330144461888817,0.10710732643108833,0.9606866413717844,0.4087404610975803,3.0162744571399495e-33,0.9783408672297434,estimated,88,-0.4725469976069416,False,-0.25,-0.6905545176446771,0.4257379872271047
2022-06,2022-07-12T21:59:00+00:00,FOOD_ECM_PPI_R27,2022-05,estimated,89,2015-01,2022-05,-1.1091277651491418,0.14554322410058626,0.628131957449712,,0.9591258683239822,0.43174094191553797,3.667920697090009e-33,0.9779766694117309,estimated,88,-0.48332087304624277,False,-0.25,-0.8031761629019719,0.4951710462324718
2022-07,2022-08-09T21:59:00+00:00,FOOD_ECM_R27,2022-06,estimated,90,2015-01,2022-06,-0.850107705507779,0.15094967945983684,0.4816336223945976,0.10316406795431333,0.9653852101735478,0.4053696377633331,2.779339874464483e-33,0.9771199857725231,estimated,89,-0.5012479517264979,False,-0.25,-0.057337384755167364,0.03534942159496738
2022-07,2022-08-09T21:59:00+00:00,FOOD_ECM_PPI_R27,2022-06,estimated,90,2015-01,2022-06,-1.084495047491696,0.14486618870583598,0.6345266257551434,,0.9640908550017261,0.42821553964097875,2.245306566508308e-33,0.9759154934170692,estimated,89,-0.5067408214341806,False,-0.25,-0.3239317387664662,0.19970913655273895
2022-08,2022-09-11T21:59:00+00:00,FOOD_ECM_R27,2022-07,estimated,91,2015-01,2022-07,-0.8170129683317253,0.1493290215541102,0.5019776449427993,0.09739773128410091,0.9693740968382843,0.39706494766195766,3.2521525997349945e-33,0.9808435386687684,estimated,90,-0.5182842309281779,False,-0.25,0.7712856191141514,-0.4755100121259792
2022-08,2022-09-11T21:59:00+00:00,FOOD_ECM_PPI_R27,2022-07,estimated,91,2015-01,2022-07,-1.0577688492049098,0.14412529484965936,0.641352320510139,,0.9683328688049304,0.4223992971919018,2.7396229549798926e-33,0.9761987197859535,estimated,90,-0.5218045963337162,False,-0.25,0.5209881238905496,-0.321197573206692
2022-09,2022-10-10T21:59:00+00:00,FOOD_ECM_R27,2022-08,estimated,92,2015-01,2022-08,-0.8011730251650856,0.1484257267639238,0.5138122845268086,0.09362440368227504,0.9726391002991428,0.38679944531420735,1.1823010366649477e-33,0.9849254135998701,estimated,91,-0.5161937655874671,False,-0.25,1.0666679639679035,-0.6576179873071163
2022-09,2022-10-10T21:59:00+00:00,FOOD_ECM_PPI_R27,2022-08,estimated,92,2015-01,2022-08,-1.0464307687220957,0.14380917373893568,0.6442513863581524,,0.9717625859225189,0.41480600386857736,2.7282360751692806e-33,0.9774606414369797,estimated,91,-0.5181821616834109,False,-0.25,0.894898027561838,-0.5517190537354812
2022-10,2022-11-09T22:59:00+00:00,FOOD_ECM_R27,2022-09,estimated,93,2015-01,2022-09,-0.8057020384841285,0.14865425613070873,0.5109770832447368,0.09444631783187642,0.9753074946531992,0.3814482427340567,2.39935682079274e-33,0.9839945532210712,estimated,92,-0.501397240596464,False,-0.25,0.8562164596086683,-0.5278712438053685
2022-10,2022-11-09T22:59:00+00:00,FOOD_ECM_PPI_R27,2022-09,estimated,93,2015-01,2022-09,-1.0614075500822506,0.1442305469913033,0.6404633207266086,,0.9744940054390004,0.4122765532184849,3.7714505290056736e-33,0.9748319024681421,estimated,92,-0.5025025987337116,False,-0.25,0.7583795842220842,-0.46755323365644974
2022-11,2022-12-11T22:59:00+00:00,FOOD_ECM_R27,2022-10,estimated,94,2015-01,2022-10,-0.7773757686992803,0.14738237567335577,0.5254516821890329,0.09070781906086804,0.9777702151645277,0.36023709823089795,2.6466350398907752e-33,0.9997874512528901,estimated,93,-0.49322114782244836,False,-0.25,1.8337165188493367,-1.130515781060617
2022-11,2022-12-11T22:59:00+00:00,FOOD_ECM_PPI_R27,2022-10,estimated,94,2015-01,2022-10,-1.028425042054789,0.1432896799458399,0.6484834349505376,,0.9770967014982369,0.3919743394966623,2.382061784291742e-33,0.9893284454566861,estimated,93,-0.49424442429702703,False,-0.25,1.731789601474264,-1.067676194121798
2022-12,2023-01-10T22:59:00+00:00,FOOD_ECM_R27,2022-11,estimated,95,2015-01,2022-11,-0.7496163087310539,0.14533086842222162,0.5524309708467324,0.08067590184319608,0.9796715842525523,0.33945567409654837,1.9992986120994867e-33,1.0228366775236102,estimated,94,-0.4820767788628035,False,-0.25,2.291287869962121,-1.4126158919975211
2022-12,2023-01-10T22:59:00+00:00,FOOD_ECM_PPI_R27,2022-11,estimated,95,2015-01,2022-11,-0.9797596642787741,0.14188832188708525,0.660203966525871,,0.9791887218689467,0.3692501356862381,1.5096896279741672e-33,1.0113034811381456,estimated,94,-0.4803673374429721,False,-0.25,2.1398727823019126,-1.3192660506611096
2023-01,2023-02-09T22:59:00+00:00,FOOD_ECM_R27,2022-12,estimated,96,2015-01,2022-12,-0.7387967761102854,0.14402673921700318,0.5710369657589612,0.07278883677033404,0.9814240261710048,0.3273969577057967,2.50780638677818e-33,1.0327780343430046,estimated,95,-0.47789906352065714,False,-0.25,1.8472581386318685,-1.138864407856476
2023-01,2023-02-09T22:59:00+00:00,FOOD_ECM_PPI_R27,2022-12,estimated,96,2015-01,2022-12,-0.952475775054622,0.14109599991667052,0.6668121411332163,,0.9810620648454731,0.35675295890370806,1.3838093967563729e-33,1.0197811845336004,estimated,95,-0.47464908448829735,False,-0.25,1.6387275876470475,-1.0103019630629166
2023-02,2023-03-09T22:59:00+00:00,FOOD_ECM_R27,2023-01,estimated,96,2015-02,2023-01,-0.6366716081113496,0.14132521030855633,0.625401425146571,0.04566773062818709,0.9818441900785294,0.357515517619395,1.8366542834333467e-33,1.053113646346867,estimated,95,-0.49672513396376283,False,-0.25,2.3784457893820767,-1.4663501537199926
2023-02,2023-03-09T22:59:00+00:00,FOOD_ECM_PPI_R27,2023-01,estimated,96,2015-02,2023-01,-0.7844162593312023,0.13976304192920394,0.6843070996473556,,0.9817157004041719,0.37378541460703046,2.4620790490387852e-33,1.0433664294619618,estimated,95,-0.4949221234901636,False,-0.25,2.218962797876917,-1.3680263196627647
2023-03,2023-04-12T21:59:00+00:00,FOOD_ECM_R27,2023-02,estimated,96,2015-03,2023-02,-0.588494341635714,0.13960887111210368,0.6767611071617499,0.016795260173396134,0.9824964585261132,0.382331435374014,2.1331225720449162e-33,1.0647074775878083,estimated,95,-0.5149696191085414,False,-0.25,1.8692482436627498,-1.1524216619407615
2023-03,2023-04-12T21:59:00+00:00,FOOD_ECM_PPI_R27,2023-02,estimated,96,2015-03,2023-02,-0.6485500649530385,0.13915082874617946,0.6980099641260107,,0.9824808580167921,0.38671353037070744,2.6628816813904853e-33,1.061396615697743,estimated,95,-0.514392873608974,False,-0.25,1.834209128948157,-1.130819483124105
2023-04,2023-05-10T21:59:00+00:00,FOOD_ECM_R27,2023-03,estimated,96,2015-04,2023-03,-0.5776712184415329,0.1383069320019472,0.7304553990976786,-0.016423937573716903,0.9830430074597519,0.3927180464133701,2.2680327939772556e-33,1.0859987607909007,estimated,95,-0.5299901473309393,False,-0.25,2.0699893943983847,-1.2761818159679006
2023-04,2023-05-10T21:59:00+00:00,FOOD_ECM_PPI_R27,2023-03,estimated,96,2015-04,2023-03,-0.5145806656171381,0.13866037767549363,0.71009145431096,,0.9830289900213176,0.3889320648837016,2.30616993963344e-33,1.0898288978780706,estimated,95,-0.5313827808156715,False,-0.25,2.1414461897204315,-1.3202360816873828
2023-05,2023-06-11T21:59:00+00:00,FOOD_ECM_R27,2023-04,estimated,96,2015-05,2023-04,-0.580130981216593,0.13882962711854552,0.7600123114149682,-0.037968495468329325,0.9841185752668785,0.39538624168475567,3.168902943239397e-33,1.0861140554150337,estimated,95,-0.5612367772746502,False,-0.25,0.9577461274091912,-0.5904659199804834
2023-05,2023-06-11T21:59:00+00:00,FOOD_ECM_PPI_R27,2023-04,estimated,96,2015-05,2023-04,-0.4230006810403823,0.13939938016946649,0.7139091093400594,,0.98404703942331,0.38704060146667996,2.924702418524041e-33,1.0960445099548022,estimated,95,-0.5660956389332995,False,-0.25,1.1377686386205355,-0.7014526988956317
2023-06,2023-07-12T21:59:00+00:00,FOOD_ECM_R27,2023-05,estimated,96,2015-06,2023-05,-0.6721560181947823,0.13989632218984405,0.8057543460137236,-0.07241830401446953,0.9848945761516,0.39631182773454576,3.8133744167527616e-33,1.0950496806016514,estimated,95,-0.5695421767230723,False,-0.25,1.5142787607668675,-0.933577256012337
2023-06,2023-07-12T21:59:00+00:00,FOOD_ECM_PPI_R27,2023-05,estimated,96,2015-06,2023-05,-0.3587338423070983,0.14066246345529337,0.7195884135796883,,0.9846340215922108,0.38163111503815245,2.2178789269352857e-33,1.1178021871686825,estimated,95,-0.5816717682250175,False,-0.25,1.9767794717180547,-1.2187163967177777
2023-07,2023-08-09T21:59:00+00:00,FOOD_ECM_R27,2023-06,estimated,96,2015-07,2023-06,-0.7838992428327014,0.14172290428970805,0.8460526787003678,-0.10500444437542612,0.9857397695684996,0.3936142096478519,2.9328409079675703e-33,1.0995110744051257,estimated,95,-0.5541140346269268,False,-0.25,1.4130494094793231,-0.8711677298065578
2023-07,2023-08-09T21:59:00+00:00,FOOD_ECM_PPI_R27,2023-06,estimated,96,2015-07,2023-06,-0.3079790901074042,0.14232878958397988,0.7237400357266682,,0.9851829228585733,0.37219429147507055,1.2299790494901716e-33,1.140396116150328,estimated,95,-0.5740281059117084,False,-0.25,2.145822765222246,-1.3229343110052434
2023-08,2023-09-10T21:59:00+00:00,FOOD_ECM_R27,2023-07,estimated,96,2015-08,2023-07,-0.6866524298040588,0.14107102958539192,0.866857476819547,-0.11974899225324252,0.9862967498454376,0.3877254486737703,3.187126471273175e-33,1.1099856741353495,estimated,95,-0.5483834896583092,False,-0.25,1.298630613419704,-0.8006266983735615
2023-08,2023-09-10T21:59:00+00:00,FOOD_ECM_PPI_R27,2023-07,estimated,96,2015-08,2023-07,-0.13723463217201676,0.14157685560729327,0.7295904293240864,,0.9855472088049654,0.35833031300487916,3.310613957525629e-33,1.1669818517115411,estimated,95,-0.5674598896892054,False,-0.25,2.116957357775144,-1.3051383221976762
2023-09,2023-10-09T21:59:00+00:00,FOOD_ECM_R27,2023-08,estimated,96,2015-09,2023-08,-0.5052220287208194,0.13975209571584177,0.874101730811688,-0.12377935318158696,0.9868801565744736,0.3793578889873172,1.9051655897685626e-33,1.115332843323773,estimated,95,-0.5427276187622048,False,-0.25,1.0841885837917078,-0.6684197317431666
2023-09,2023-10-09T21:59:00+00:00,FOOD_ECM_PPI_R27,2023-08,estimated,96,2015-09,2023-08,0.06866687644135941,0.14011887223940875,0.7347842378188082,,0.9860061254648825,0.3378756122035506,1.7347385095862232e-33,1.1897571555061575,estimated,95,-0.556111057154113,False,-0.25,2.084107373074036,-1.2848857773084008
2023-10,2023-11-09T22:59:00+00:00,FOOD_ECM_R27,2023-09,estimated,96,2015-10,2023-09,-0.3136391540729804,0.1388267124151377,0.872491986241736,-0.12159015814339505,0.987307247077194,0.37533451389096956,3.8293380714517864e-33,1.1180416724684834,estimated,95,-0.5458954819761361,False,-0.25,1.0434191634656,-0.643284727182985
2023-10,2023-11-09T22:59:00+00:00,FOOD_ECM_PPI_R27,2023-09,estimated,96,2015-10,2023-09,0.23915271857598314,0.13944966943730278,0.7368074934277871,,0.9864323879793333,0.32327810969129056,1.840522120222827e-33,1.2031316264163472,estimated,95,-0.5586804148098241,False,-0.25,1.8266878372005615,-1.126182485569023
2023-11,2023-12-10T22:59:00+00:00,FOOD_ECM_R27,2023-10,estimated,96,2015-11,2023-10,-0.1588797525202507,0.1378978363197689,0.8808264793234762,-0.12711783183382463,0.9877009225550426,0.3638633820832402,3.0249800555611812e-33,1.1277914553555677,estimated,95,-0.5344653399356453,False,-0.25,1.4702741615886654,-0.9064477115604925
2023-11,2023-12-10T22:59:00+00:00,FOOD_ECM_PPI_R27,2023-10,estimated,96,2015-11,2023-10,0.41453069601612597,0.13871216777099,0.7404646703978204,,0.9866876187781407,0.29655707023471195,1.3248296901336745e-33,1.2338422608821602,estimated,95,-0.5439340654375893,False,-0.25,2.511562830371727,-1.5484189544424325
2023-12,2024-01-10T22:59:00+00:00,FOOD_ECM_R27,2023-11,estimated,96,2015-12,2023-11,0.047778248012870526,0.13601872951294214,0.8875750966530532,-0.13032473886177545,0.9881162691466863,0.3527764535463622,1.9345501642345678e-33,1.1323786923280355,estimated,95,-0.5399686357278485,False,-0.25,1.0752042185790898,-0.662880725821984
2023-12,2024-01-10T22:59:00+00:00,FOOD_ECM_PPI_R27,2023-11,estimated,96,2015-12,2023-11,0.6264537883350638,0.13713768540913124,0.7445394999547739,,0.9870237595373109,0.27737219936112567,1.834268731015317e-33,1.2503163373363093,estimated,95,-0.5432360486730181,False,-0.25,1.8952610131372778,-1.1684589534728786
2024-01,2024-02-14T22:59:00+00:00,FOOD_ECM_R27,2023-12,estimated,96,2016-01,2023-12,0.38354767688246577,0.13255738171010747,0.879205735811171,-0.1195846168705473,0.9885168539704947,0.34091995336207376,1.954439883748463e-33,1.1326598851971519,estimated,95,-0.5655358058389006,False,-0.25,-0.45052984506749516,0.27775890899821587
2024-01,2024-02-14T22:59:00+00:00,FOOD_ECM_PPI_R27,2023-12,estimated,96,2016-01,2023-12,0.9042397880194465,0.13392677174627557,0.7488318017460402,,0.9875420196557197,0.26458146540060684,2.3656715815425682e-33,1.2462096218815322,estimated,95,-0.5631170736104625,False,-0.25,0.5542794184770541,-0.34172219275126486
2024-02,2024-03-10T22:59:00+00:00,FOOD_ECM_R27,2024-01,estimated,96,2016-02,2024-01,0.632279324227346,0.13048471988863009,0.8740968414499956,-0.11333565439562993,0.9887287478892696,0.33659240780424954,1.2599281213952105e-33,1.1355586397834416,estimated,95,-0.5792605102785009,False,-0.25,-1.9878688050345124,1.2255531493929204
2024-02,2024-03-10T22:59:00+00:00,FOOD_ECM_PPI_R27,2024-01,estimated,96,2016-02,2024-01,1.1069964711554434,0.13232719215216915,0.7508410816922243,,0.9878210543529968,0.2720243238408214,2.5079137427100326e-33,1.2365069040899452,estimated,95,-0.5846023532168046,False,-0.25,-1.0608021413938422,0.6540016131725586
2024-03,2024-04-09T21:59:00+00:00,FOOD_ECM_R27,2024-02,estimated,96,2016-03,2024-02,0.8624969647947722,0.12867689962453982,0.8692607181028285,-0.10772338339607021,0.9888601461943578,0.3289383108513841,3.172421885993195e-33,1.1439429980867002,estimated,95,-0.568172865398476,False,-0.25,-2.146170985576412,1.3231489944645594
2024-03,2024-04-09T21:59:00+00:00,FOOD_ECM_PPI_R27,2024-02,estimated,96,2016-03,2024-02,1.285063839726137,0.1312257689362129,0.7519107046848277,,0.9880177952622777,0.2744416829873097,1.1308272829785474e-33,1.233638589892974,estimated,95,-0.5865882823424222,False,-0.25,-1.4295272427533752,0.8813265795319728
2024-04,2024-05-12T21:59:00+00:00,FOOD_ECM_R27,2024-03,estimated,96,2016-04,2024-03,1.1117237782605693,0.12725877342873512,0.8534160131559,-0.0934871339930306,0.9886246113504825,0.2976258086111872,2.711191677520138e-33,1.1892488274577677,estimated,95,-0.542048308882685,False,-0.25,-3.071944712882796,1.893903414601387
2024-04,2024-05-12T21:59:00+00:00,FOOD_ECM_PPI_R27,2024-03,estimated,96,2016-04,2024-03,1.445324842288757,0.1303609632725779,0.7512119939678383,,0.9879752221816549,0.258463351386524,1.5141963343545764e-33,1.256348651020501,estimated,95,-0.5671868299630801,False,-0.25,-2.3229223077427363,1.4321190326238635
2024-05,2024-06-10T21:59:00+00:00,FOOD_ECM_R27,2024-04,estimated,96,2016-05,2024-04,1.2731239523434645,0.12668094223877632,0.850731849065784,-0.09089065736209573,0.9887570823714473,0.29494030803191534,9.92472018613854e-34,1.1929213744656864,estimated,95,-0.5441043310352421,False,-0.25,-0.9711186549766703,0.598710298701132
2024-05,2024-06-10T21:59:00+00:00,FOOD_ECM_PPI_R27,2024-04,estimated,96,2016-05,2024-04,1.5567501043218246,0.13077708264709165,0.750607057914127,,0.9881497974179689,0.25741516722941105,1.485602667536962e-33,1.2568842584167728,estimated,95,-0.5677659043441688,False,-0.25,-0.32345573561385715,0.1994156729391828
2024-06,2024-07-09T21:59:00+00:00,FOOD_ECM_R27,2024-05,estimated,96,2016-06,2024-05,1.4507057645733392,0.12553808002864408,0.8499762993873748,-0.08959054112258598,0.988853589046204,0.29238675907823697,3.183741210650015e-33,1.196519856748443,estimated,95,-0.5480905315147051,False,-0.25,-1.5426016333295818,0.9510387633216617
2024-06,2024-07-09T21:59:00+00:00,FOOD_ECM_PPI_R27,2024-05,estimated,96,2016-06,2024-05,1.681036111677129,0.13088030808350398,0.7502876327372755,,0.9882785584628888,0.25460592100727275,3.0866209223268055e-33,1.2593251931467124,estimated,95,-0.5681660860393644,False,-0.25,-0.8639263564755713,0.5326245194555509
2024-07,2024-08-11T21:59:00+00:00,FOOD_ECM_R27,2024-06,estimated,96,2016-07,2024-06,1.652458883819433,0.12348362579917196,0.8525813860559949,-0.09056596117204813,0.9889219449774913,0.2945927268275617,1.963217819682288e-33,1.1949518122375142,estimated,95,-0.5309708112043678,False,-0.25,-1.4974417019401627,0.9231969379454091
2024-07,2024-08-11T21:59:00+00:00,FOOD_ECM_PPI_R27,2024-06,estimated,96,2016-07,2024-06,1.8464405000759656,0.12998056712531147,0.7509052584481659,,0.9883463837058456,0.2545872922837389,1.7903213522997634e-33,1.2598748893466865,estimated,95,-0.5600584929576177,False,-0.25,-0.9829280451592717,0.6059909780367312
2024-08,2024-09-09T21:59:00+00:00,FOOD_ECM_R27,2024-07,estimated,96,2016-08,2024-07,1.8505602153334766,0.1215643756551587,0.8539359610066768,-0.09042886116865066,0.9889814162508866,0.2967492093552424,2.1918372140413936e-33,1.1939091149016534,estimated,95,-0.5337185946422212,False,-0.25,-0.929549955906507,0.573082525916237
2024-08,2024-09-09T21:59:00+00:00,FOOD_ECM_PPI_R27,2024-07,estimated,96,2016-08,2024-07,2.008967852032884,0.12911538551485716,0.7515289591999492,,0.9884146328189131,0.25551858605161165,1.1826751517196606e-33,1.259607088962998,estimated,95,-0.5611897368526403,False,-0.25,-0.4485524793869402,0.27653983119430436
2024-09,2024-10-09T21:59:00+00:00,FOOD_ECM_R27,2024-08,estimated,96,2016-09,2024-08,2.105193148346653,0.11694414591859414,0.8693553061684409,-0.100729478089419,0.9892736521428773,0.301325833499415,1.2397514686857054e-33,1.176939646845936,estimated,95,-0.5344128672261436,False,-0.25,-0.3589316859185815,0.22128716793601022
2024-09,2024-10-09T21:59:00+00:00,FOOD_ECM_PPI_R27,2024-08,estimated,96,2016-09,2024-08,2.236638644189998,0.1267082870729652,0.754023914070703,,0.988592539559876,0.2545518934819655,1.6769546505097677e-33,1.2537013839176103,estimated,95,-0.5644379327491138,False,-0.25,0.014254397908988525,-0.008788065996013983
2024-10,2024-11-10T22:59:00+00:00,FOOD_ECM_R27,2024-09,estimated,96,2016-10,2024-09,2.38488117131088,0.11088836986404803,0.892364063533323,-0.1163604676719022,0.9897989602731744,0.2884480189648611,1.853484035885742e-33,1.1610021067847418,estimated,95,-0.5520313509773979,False,-0.25,0.6024381224832673,-0.3714128097658376
2024-10,2024-11-10T22:59:00+00:00,FOOD_ECM_PPI_R27,2024-09,estimated,96,2016-10,2024-09,2.484311482127325,0.12384537378784032,0.7575500464714783,,0.988908508978847,0.23435633259998973,5.94517222333982e-34,1.2557864298860781,estimated,95,-0.5757020840170713,False,-0.25,1.1807037194727525,-0.7279228680660567
2024-11,2024-12-09T22:59:00+00:00,FOOD_ECM_R27,2024-10,estimated,96,2016-11,2024-10,2.7123649909326124,0.10248918305278411,0.9256655755570848,-0.1389476792054447,0.9907083149239541,0.2874287638558636,1.375522667094041e-33,1.1103624022462548,estimated,95,-0.5320631601348891,False,-0.25,0.3892166847265893,-0.2399583576918505
2024-11,2024-12-09T22:59:00+00:00,FOOD_ECM_PPI_R27,2024-10,estimated,96,2016-11,2024-10,2.7834363536899396,0.11960292230002811,0.7629082921904352,,0.9894812243029371,0.22072164392080376,1.4148772122892653e-33,1.2354701796959047,estimated,95,-0.5674677615044162,False,-0.25,0.7560855299310724,-0.46613891222129894
2024-12,2025-01-12T22:59:00+00:00,FOOD_ECM_R27,2024-11,estimated,96,2016-12,2024-11,2.972999696158332,0.09603741133891301,0.9515369707244328,-0.15645593252809503,0.9911918396695611,0.283631521330232,1.0440331728285973e-33,1.0873833987155928,estimated,95,-0.5198130187975307,False,-0.25,0.34650814733167223,-0.2136278562132093
2024-12,2025-01-12T22:59:00+00:00,FOOD_ECM_PPI_R27,2024-11,estimated,96,2016-12,2024-11,2.9954600988040276,0.11735199757975724,0.7659653502867404,,0.989703940533141,0.21104539724723265,7.439888469432279e-34,1.2337676733544534,estimated,95,-0.5646665636374275,False,-0.25,0.7651703208360693,-0.47173983220002047
2025-01,2025-02-05T22:59:00+00:00,FOOD_ECM_R27,2024-12,estimated,96,2017-01,2024-12,3.2309969744663367,0.0895433628401913,0.9745539802068295,-0.17154976647744674,0.9915238858433318,0.2765039933062408,1.0521191681407056e-33,1.074359069932696,estimated,95,-0.5204958434578812,False,-0.25,-0.15850543297895392,0.09772115347414634
2025-01,2025-02-05T22:59:00+00:00,FOOD_ECM_PPI_R27,2024-12,estimated,96,2017-01,2024-12,3.2047632926007896,0.1148500486634816,0.7687424187028501,,0.989820097439588,0.20488619099269886,1.7827710158427605e-33,1.234296351792073,estimated,95,-0.567578430548179,False,-0.25,0.061047737152677084,-0.03763691363398384
2025-02,2025-03-04T22:59:00+00:00,FOOD_ECM_R27,2025-01,estimated,96,2017-02,2025-01,3.318742804672356,0.0894732513836995,0.979212583226033,-0.17503704575459095,0.9915000277565998,0.3056176047950639,1.2111124832456668e-33,1.0608008242334659,estimated,95,-0.5166320268020984,False,-0.25,0.5010069342436663,-0.3088788478268599
2025-02,2025-03-04T22:59:00+00:00,FOOD_ECM_PPI_R27,2025-01,estimated,96,2017-02,2025-01,3.2724606340615985,0.11648042489909274,0.7677732679418299,,0.9897791527385543,0.22031959988038824,2.680245833384838e-33,1.232615150718023,estimated,95,-0.5660296542716697,False,-0.25,0.7112859063321442,-0.43851922240362473
2025-03,2025-04-03T21:59:00+00:00,FOOD_ECM_R27,2025-02,estimated,96,2017-03,2025-02,3.362957004787278,0.09100056790612732,0.9762916077717577,-0.17371816787405048,0.9915977885715432,0.3063640747085182,1.4402331848011918e-33,1.0604609030836154,estimated,95,-0.5244956532814438,False,-0.25,-0.27213720599491853,0.16777697251920606
2025-03,2025-04-03T21:59:00+00:00,FOOD_ECM_PPI_R27,2025-02,estimated,96,2017-03,2025-02,3.291798551493494,0.11923339396343723,0.7648212449692194,,0.9899506438943818,0.21802292719463442,9.490604372032801e-34,1.2313973016975381,estimated,95,-0.571062828226913,False,-0.25,-0.09001545517419984,0.055495978559240274
2025-04,2025-05-05T21:59:00+00:00,FOOD_ECM_R27,2025-03,estimated,96,2017-04,2025-03,3.3819707284864498,0.09342796054980809,0.9729059567117655,-0.17268295571133294,0.9916223897855979,0.30862188427941917,9.780387392867418e-34,1.063441790511221,estimated,95,-0.5288153057221531,False,-0.25,0.6463107590266042,-0.39846099712693656
2025-04,2025-05-05T21:59:00+00:00,FOOD_ECM_PPI_R27,2025-03,estimated,96,2017-04,2025-03,3.3121946642430453,0.122223796240132,0.7618293131187706,,0.9900239550287042,0.2187324221645532,4.104355846278653e-34,1.2336016272614567,estimated,95,-0.5707995422632627,False,-0.25,0.7861431645742023,-0.48466992830590927
2025-05,2025-06-03T21:59:00+00:00,FOOD_ECM_R27,2025-04,estimated,96,2017-05,2025-04,3.511203889375444,0.09210795315731657,0.9775757610784584,-0.17541244904877867,0.9917174078933044,0.31470148405206755,1.2882905396477325e-33,1.0572788100332684,estimated,95,-0.5388721310694911,False,-0.25,0.04041206147824644,-0.02491468707225142
2025-05,2025-06-03T21:59:00+00:00,FOOD_ECM_PPI_R27,2025-04,estimated,96,2017-05,2025-04,3.4331659778501247,0.1223656641529316,0.761892884191779,,0.9901011865652508,0.21955258329042032,1.345620157535988e-33,1.2334736850629937,estimated,95,-0.5738733631305818,False,-0.25,0.21908026596554908,-0.13506651406970283
2025-06,2025-07-03T21:59:00+00:00,FOOD_ECM_R27,2025-05,estimated,96,2017-06,2025-05,3.5985032582892784,0.0926552440701054,0.9772215704902617,-0.17497798690917432,0.9917178477158564,0.3283075333534719,9.673798863729529e-34,1.0521773382817545,estimated,95,-0.5473525752581833,False,-0.25,0.5199735923017498,-0.32057209813476406
2025-06,2025-07-03T21:59:00+00:00,FOOD_ECM_PPI_R27,2025-05,estimated,96,2017-06,2025-05,3.536003968939243,0.12320834371359769,0.7614852187268443,,0.9901303627342309,0.22635681606989147,1.1345530753592035e-33,1.232687655260635,estimated,95,-0.5757078497894886,False,-0.25,0.48717598696865916,-0.30035184596987463
2025-07,2025-08-04T21:59:00+00:00,FOOD_ECM_R27,2025-06,estimated,96,2017-07,2025-06,3.726445899953204,0.09190424179259743,0.9792707051859212,-0.1752239602723715,0.9917743637136296,0.34347275516101444,1.9625742656316607e-33,1.0415916233068705,estimated,95,-0.5411318314620801,False,-0.25,0.6795308999305184,-0.41894174927967326
2025-07,2025-08-04T21:59:00+00:00,FOOD_ECM_PPI_R27,2025-06,estimated,96,2017-07,2025-06,3.6745419012000786,0.12297917064199597,0.7623392161455529,,0.9902020412794382,0.2325092095915809,1.2648899946702533e-33,1.2291099652647717,estimated,95,-0.5706702842453238,False,-0.25,0.4086861557762418,-0.25196160031102405
2025-08,2025-09-03T21:59:00+00:00,FOOD_ECM_R27,2025-07,estimated,96,2017-08,2025-07,3.836020195592137,0.09147352019847738,0.9799231898813768,-0.17511393684543752,0.9918434475145539,0.34182969053819595,1.8935716680032758e-33,1.0425993100693354,estimated,95,-0.5435063288167085,False,-0.25,0.4948777691646409,-0.30510011879468
2025-08,2025-09-03T21:59:00+00:00,FOOD_ECM_PPI_R27,2025-07,estimated,96,2017-08,2025-07,3.8122649909653066,0.1225330499145386,0.7629262788921144,,0.9902815444058346,0.23250839777669058,1.888674484414014e-33,1.2289392514836586,estimated,95,-0.5716198134883461,False,-0.25,0.16066487705771665,-0.09905248554443334
2025-09,2025-10-05T21:59:00+00:00,FOOD_ECM_R27,2025-08,estimated,96,2017-09,2025-08,4.056416188876231,0.08610640076651281,0.9958180000062217,-0.18351106434850473,0.9921374835895476,0.33690254974868866,7.967765858915048e-34,1.0299810968395346,estimated,95,-0.53864847906229,False,-0.25,0.8614390225092446,-0.5310910379861987
2025-09,2025-10-05T21:59:00+00:00,FOOD_ECM_PPI_R27,2025-08,estimated,96,2017-09,2025-08,4.0284822053273155,0.11966996067512067,0.7668788517049816,,0.9904526567938545,0.22860664932198244,8.645929655749027e-34,1.2241623142801967,estimated,95,-0.5729903579602676,False,-0.25,0.4678807704030943,-0.2884560340479526
2025-10,2025-11-04T22:59:00+00:00,FOOD_ECM_R27,2025-09,estimated,96,2017-10,2025-09,4.320900268949227,0.07870206992505868,1.0140647641873395,-0.19190995421378165,0.9924431819789773,0.324960954065969,2.2478296706769105e-33,1.0194658279483741,estimated,95,-0.5291469535361886,False,-0.25,0.41670490175801334,-0.2569052864170955
