period,as_of_eve,actual,consensus,actual_fixture,actual_ref,HARD_BASE,LEGACY_BASE,fixed_noncore,hard_core_pred,coreweight_delta,weight_sum_delta,headline_revision_or_rounding,weight_food,weight_eom_food,forecast_food,actual_food,error_food,report_weight_delta_food,report_actual_delta_food,report_block_error_delta_food,weight_fuel,weight_eom_fuel,forecast_fuel,actual_fuel,error_fuel,report_weight_delta_fuel,report_actual_delta_fuel,report_block_error_delta_fuel,weight_admin,weight_eom_admin,forecast_admin,actual_admin,error_admin,report_weight_delta_admin,report_actual_delta_admin,report_block_error_delta_admin,weight_alc,weight_eom_alc,forecast_alc,actual_alc,error_alc,report_weight_delta_alc,report_actual_delta_alc,report_block_error_delta_alc,weight_core,weight_eom_core,forecast_core,actual_core,error_core,report_weight_delta_core,report_actual_delta_core,report_block_error_delta_core,legacy_weighted_core_error,wedge_forecast,realised_reconciliation_first_release,realised_reconciliation_fixture,error_wedge,error_wedge_fixture,headline_error,noncore_blocks_error,noncore_error,all_blocks_error,fixed_noncore_identity_residual,headline_prediction_identity_residual,headline_error_identity_residual,prior_diagnosis_noncore_delta,big,wedge_offsets_blocks,wedge_abs_error_reduction,wedge_offsets_noncore,wedge_noncore_abs_error_reduction,category_core_error,category_headline_error,category_core_better_headline_worse,core_noncore_cancel,category_core_gain_pp,category_headline_loss_pp
2020-12,2021-01-12T23:59:00,-0.20000000000000001,0.10000000000000001,-0.1784121320249632,-0.1784121320249632,0.17439862975000198,0.15685617978845667,0.032368234814296223,0.2589330381468633,0,0,-0.021587867975036812,0.17717429600000001,0.17717429600000001,0.32350653534857277,-1.2477718360071388,0.27839013926497475,0,0,0,0.034251810000000001,0.034251810000000001,0.83546695955400985,0.89686098654708779,-0.0021028565477017769,0,0,0,0.15307903498289596,0.15307903498289596,0,-0.10000000000000001,0.015307903498289597,0,0,0,0.086973141000000004,0.086973141000000004,-0.50183396537019753,0.40617384240455578,-0.078972291094694516,0,0,0,0.54852171801710403,0.54852171801710403,0.22695171564798217,0,0.14203039493570579,0,0,-2.7755575615628914e-17,0.12448794497416045,-0.0099189871686765907,-0.029664326862104767,-0.0080764588870679554,0.019745339693428177,-0.0018425282816086352,0.37439862975000199,0.21262289512086807,0.23236823481429625,0.35465329005657387,6.9388939039072284e-18,-5.5511151231257827e-17,-5.5511151231257827e-17,5.5511151231257827e-17,False,False,-0.019745339693428121,False,-0.019745339693428177,0.11346876339811486,0.34583699821241104,False,False,0.028561631537590934,-0.028561631537590948
2021-01,2021-02-11T23:59:00,1.3,0.90000000000000002,1.3404825737265424,1.3404825737265424,0.82857905226955975,0.8134405209147586,0.60882199707479623,0.4007131472617127,0,0,-0.040482573726542403,0.17717429600000001,0.17717429600000001,0.78269657283830529,3.0685920577617321,-0.40500192327088674,0,0,0,0.034251810000000001,0.034251810000000001,0.45893911526828646,0.33333333333334103,0.0043022253777371833,0,0,-1.7347234759768071e-18,0.15318586644965609,0.15318586644965609,1.3999999999999999,0.5,0.13786727980469046,0,0,0,0.086973141000000004,0.086973141000000004,2.7557139735446645,3.1553398058252524,-0.034756713858181923,0,0,0,0.54841488655034398,0.54841488655034398,0.37310898893912248,0.69999999999999996,-0.16413336539047732,0,0,0,-0.17927189674527835,0.00029547441653047515,0.0099939248098523947,0.050476498536394798,-0.0096984503933219193,-0.050181024119864324,-0.4714209477304403,-0.29758913194664105,-0.30728758233996295,-0.46172249733711834,-1.4712623480628295e-16,0,-5.5511151231257827e-17,5.5511151231257827e-17,True,False,-0.0096984503933219557,False,-0.0096984503933219002,-0.1362341412441328,-0.4435217235840957,False,False,0.02789922414634452,-0.027899224146344603
2021-02,2021-03-09T23:59:00,0.20000000000000001,0.29999999999999999,0.17636684303350414,0.17636684303350414,0.42877385474405422,0.42160981863968877,0.081616935216408726,0.63148922945355102,0,0,0.023633156966495872,0.17717429600000001,0.17717429600000001,0.067266383947454558,0,0.011917874220355963,0,0,-1.0408340855860843e-17,0.034251810000000001,0.034251810000000001,1.7454258037390868,1.6611295681063121,0.0028872986466090315,0,0,0,0.15185753754080361,0.15185753754080361,0.10000000000000001,0.10000000000000001,0,0,0,0,0.086973141000000004,0.086973141000000004,-0.37571835601900583,-0.3137254901960817,-0.0053917142602112611,0,0,4.3368086899420177e-18,0.54974321545919635,0.54974321545919635,0.61845762505552082,0.29999999999999999,0.18223395488988647,0,0,0,0.17506991878552117,0.027406719797533133,-0.009719721449880786,-0.033352878416376658,0.037126441247413919,0.060759598213909791,0.22877385474405421,0.0094134586067537336,0.046539899854167649,0.19164741349664022,-3.4694469519536142e-17,1.1102230246251565e-16,5.5511151231257827e-17,-8.3266726846886741e-17,False,False,-0.037126441247413988,False,-0.037126441247413919,0.11579470614676131,0.16233460600092903,False,False,0.066439248743125165,-0.066439248743125179
2021-03,2021-04-12T23:59:00,0.20000000000000001,0.29999999999999999,0.17605633802817433,0.17605633802817433,0.15191007441957335,0.13508449730454231,0.23375221351258019,-0.14911021492566123,0,0,0.02394366197182568,0.17717429600000001,0.17717429600000001,-0.0097324660724635026,0,-0.0017243428247326062,0,0,4.3368086899420177e-19,0.034251810000000001,0.034251810000000001,5.9186873398048734,5.8823529411764719,0.0012445189182842683,0,0,0,0.15273064954123231,0.15273064954123231,0.10000000000000001,0.10000000000000001,0,0,0,0,0.086973141000000004,0.086973141000000004,0.68948281709394854,0.86546026750589089,-0.015305311607498371,0,0,0,0.54887010345876774,0.54887010345876774,-0.17976514950672662,-0.20000000000000001,0.02793188159874678,0,0,1.3877787807814457e-17,0.011106304483715666,-0.042488749097401586,0.017747922567825092,-0.0061957394040005886,-0.060236671665226678,-0.036293009693400997,-0.048089925580426657,-0.01578513551394671,-0.076021807179173395,0.01214674608480007,6.9388939039072284e-18,-5.5511151231257827e-17,-4.8572257327350599e-17,5.5511151231257827e-17,False,True,-0.035943179495626587,False,-0.060236671665226685,0.0078108127601741791,-0.068210994418999249,True,True,0.020121068838572599,0.020121068838572592
2021-04,2021-05-10T23:59:00,0.5,0.20000000000000001,0.52724077328647478,0.52724077328647478,0.256026468736474,0.26673290099963842,0.1150959873015695,0.25665228815736413,0,0,-0.027240773286474784,0.17717429600000001,0.17717429600000001,-0.0053458703711240785,0.78809106830122211,-0.14057663102966811,0,0,0,0.034251810000000001,0.034251810000000001,2.9975435529050687,2.8806584362139898,0.0040035268087306643,0,0,0,0.15249019393693736,0.15249019393693736,0.10000000000000001,0,0.015249019393693736,0,0,0,0.086973141000000004,0.086973141000000004,-0.016477452243037389,1.6380655226209129,-0.14390079944340181,0,0,0,0.54911055906306272,0.54911055906306272,0.27615005975627971,0.29999999999999999,-0.023802686284014322,0,0,0,-0.013096254020849881,-0.00044407773618799123,-0.045498117027321761,-0.018257343740846976,0.045054039291133767,0.017813266004658986,-0.243973531263526,-0.2652248842706455,-0.22017084497951173,-0.28902757055465983,4.6078592330633938e-18,0,5.5511151231257827e-17,0,False,True,0.045054039291133829,True,0.045054039291133774,0.020107731503587137,-0.20006311347592454,False,False,0.003694954780427185,-0.043910417787601463
2021-05,2021-06-09T23:59:00,0.20000000000000001,0.40000000000000002,0.17482517482516613,0.17482517482516613,0.5680138323904842,0.57129880800349864,0.2523078237573988,0.57567499242289077,0,0,0.025174825174833881,0.17717429600000001,0.17717429600000001,0.86698630240575003,-0.60816681146828033,0.26135921444283916,0,0,0,0.034251810000000001,0.034251810000000001,1.2847164161324587,1.2999999999999901,-0.00052349041074974969,0,0,7.6978354246470815e-18,0.1531906035433637,0.1531906035433637,0.10000000000000001,0.20000000000000001,-0.01531906035433637,0,0,0,0.086973141000000004,0.086973141000000004,0.82812782324361478,0,0.072024877936989987,0,0,0,0.54841014945663635,0.54841014945663635,0.58166499026714846,0.40000000000000002,0.096341948850430972,0,0,0,0.09962692446344526,-0.032647664893559254,0.013221993181130376,-0.011952831993703505,-0.04586965807468963,-0.020694832899855749,0.36801383239048419,0.31754154161474307,0.27167188354005345,0.41388349046517403,-4.8572257327350599e-17,-1.1102230246251565e-16,-2.2204460492503131e-16,2.2204460492503131e-16,False,True,0.045869658074689845,True,0.045869658074689623,-0.022548252825386975,0.24912363071466626,False,False,0.073793696025044,-0.11889020167581793
2021-06,2021-07-12T23:59:00,0.5,0.40000000000000002,0.52356020942410098,0.52356020942410098,0.32966791792919869,0.3354674070889383,0.10494593629589807,0.40999729817273434,0,0,-0.023560209424100975,0.17717429600000001,0.17717429600000001,0.0012799502417856767,-0.2622377622377714,0.046688565192095945,0,0,-1.3877787807814457e-17,0.034251810000000001,0.034251810000000001,1.6323151911052491,1.5794669299111552,0.0018101486012504779,0,0,0,0.15349474685109149,0.15349474685109149,0.050000000000000003,0.10000000000000001,-0.007674737342554575,0,0,0,0.086973141000000004,0.086973141000000004,0.35791373310131713,0.076745970836533603,0.024454043432109496,0,0,-3.4694469519536142e-18,0.54810600614890848,0.54810600614890848,0.42057826078704302,0.90000000000000002,-0.26857342390071703,0,0,0,-0.26277393474097738,0.01000579330963222,-0.022957528637382207,0.00060268078671876779,0.032963321947014429,0.0094031125229134521,-0.17033208207080131,0.065278019882901342,0.098241341829915771,-0.20329540401781571,-3.9898639947466563e-17,0,-2.7755575615628914e-17,4.163336342344337e-17,False,True,0.032963321947014401,False,-0.032963321947014429,-0.30069364483561101,-0.20245230300569528,False,True,-0.032120220934893973,0.032120220934893973
2021-07,2021-08-09T23:59:00,1,0.5,1.0416666666666741,1.0416666666666741,0.64455196788631364,0.59876369147726027,0.052884102115128395,1.0793653680183246,0,0,-0.041666666666674068,0.17717429600000001,0.17717429600000001,-0.42129548348076551,0.35056967572304476,-0.13675466618886301,0,-5.5511151231257827e-17,0,0.034251810000000001,0.034251810000000001,3.4558207753637493,2.9154518950437414,0.018508612218633654,0,0,0,0.15343802395351799,0.15343802395351799,0.050000000000000003,0.10000000000000001,-0.0076719011976759,0,0,0,0.086973141000000004,0.086973141000000004,0.32721464224216473,-0.15337423312884449,0.041798324020674217,0,0,-6.9388939039072284e-18,0.548162729046482,0.548162729046482,0.99583492353024139,1.5,-0.23057622779853779,0,0,0,-0.27636450420759118,-0.026972070197667414,0.013780102970250008,0.055446769636924076,-0.040752173167917419,-0.082418839834591487,-0.35544803211368636,-0.084119631147231061,-0.12487180431514848,-0.31469585894576885,-1.0408340855860843e-17,0,-1.1102230246251565e-16,6.9388939039072284e-17,True,False,-0.040752173167917516,False,-0.040752173167917419,-0.19914001888411556,-0.32401182319926414,False,False,0.031436208914422226,-0.031436208914422226
2021-08,2021-09-09T23:59:00,0.69999999999999996,0.20000000000000001,0.68728522336769515,0.68728522336769515,0.22450335235865432,0.16469840188991133,-0.015765552724124943,0.43246196275782961,0,0,0.012714776632304803,0.17717429600000001,0.17717429600000001,-0.32170696958813372,0.26200873362445254,-0.10341941878083491,0,-5.5511151231257827e-17,1.3877787807814457e-17,0.034251810000000001,0.034251810000000001,0.45997742892680549,0.94428706326723511,-0.016588481576597872,0,0,0,0.14601685019714192,0.14601685019714192,0,0.20000000000000001,-0.029203370039428383,0,0,0,0.086973141000000004,0.086973141000000004,-0.10323294726517311,0.53763440860217226,-0.055738246904147803,0,0,0,0.55558390280285808,0.55558390280285808,0.32481854442437225,1,-0.31531499772007882,0,0,-5.5511151231257827e-17,-0.37511994818882177,0.034456087309396095,-0.010311780070346055,-0.023026556702650858,0.04476786737974215,0.057482644012046953,-0.47549664764134564,-0.20494951730100897,-0.16018164992126682,-0.52026451502108784,-1.3877787807814457e-17,2.7755575615628914e-17,5.5511151231257827e-17,-2.7755575615628914e-17,True,True,0.044767867379742199,True,0.044767867379742143,-0.35564192887154528,-0.51582357879281204,False,False,-0.040326931151466461,0.040326931151466405
2021-09,2021-10-10T23:59:00,0.20000000000000001,-0.20000000000000001,0.17064846416381396,0.17064846416381396,-0.12400009742970602,-0.15445391030053146,-0.035491712414553664,-0.15978425217686643,0,0,0.029351535836186049,0.17717429600000001,0.17717429600000001,-0.30207770336362227,-0.95818815331010221,0.11624590706751083,0,0,0,0.034251810000000001,0.034251810000000001,0.33964598238471755,0.37418147801682178,-0.001182903234646664,0,0,-1.951563910473908e-18,0.14767642185138702,0.14767642185138702,0.10000000000000001,0.59999999999999998,-0.073838210925693509,0,0,0,0.086973141000000004,0.086973141000000004,0.39864767266375817,1.0695187165775444,-0.058347761895130919,0,0,-6.9388939039072284e-18,0.55392433114861306,0.55392433114861306,-0.21476254281753382,0.20000000000000001,-0.19929325124487468,0,0,2.7755575615628914e-17,-0.22974706411570042,-0.043044080068757325,0.064539797128113474,0.035188261291927425,-0.10758387719687079,-0.078232341360684743,-0.32400009742970604,-0.017122968987960265,-0.12470684618483105,-0.21641622023283494,0,-3.0531133177191805e-16,-3.3306690738754696e-16,3.1918911957973251e-16,True,False,-0.1075838771968711,False,-0.10758387719687079,-0.27912412086412991,-0.40383096704896132,False,False,-0.079830869619255229,0.079830869619255285
2021-10,2021-11-09T23:59:00,1,0.69999999999999996,1.0221465076660996,1.0221465076660996,0.72370522744179677,0.7040378888996407,0.29522931105088507,0.7752774341213069,0,0,-0.022146507666099602,0.17717429600000001,0.17717429600000001,0.58754766336328135,-0.35180299032542273,0.16642879076443595,0,0,0,0.034251810000000001,0.034251810000000001,5.7697281776582177,5.7781919850885322,-0.00028990072397972036,0,0,0,0.14892644889550521,0.14892644889550521,0,1.2,-0.17871173867460624,0,0,0,0.086973141000000004,0.086973141000000004,-0.070614966489703404,0.68027210884351597,-0.06530700747803371,0,0,0,0.55267430410449481,0.55267430410449481,0.73969166797279162,1.3,-0.29000067894493164,0,0,0,-0.30966801748708761,-0.00035106042752554995,-0.091936822926437678,-0.069790315260338076,0.091585762498912121,0.069439254832812519,-0.27629477255820323,-0.077879856112183718,0.013705906386728403,-0.36788053505711538,-3.4694469519536142e-17,1.1102230246251565e-16,0,-6.9388939039072284e-17,False,True,0.091585762498912149,True,0.064173949725455315,-0.13621090813622785,-0.12250500174949952,False,True,0.15378977080870379,-0.15378977080870371
2021-11,2021-12-09T23:59:00,0.20000000000000001,0.29999999999999999,0.16863406408094139,0.16863406408094139,0.68234845142842038,0.68836560720429463,0.3118519351810265,0.67112241523101868,0,0,0.031365935919058618,0.17717429600000001,0.17717429600000001,0.77982689640961145,1.0591350397175736,-0.049486223657655308,0,0,0,0.034251810000000001,0.034251810000000001,4.6514364488322135,4.4052863436123246,0.0084310866354716432,0,0,0,0.14954570635123138,0.14954570635123138,0,-5.7000000000000002,0.85241052620201885,0,0,0,0.086973141000000004,0.086973141000000004,-0.00087652177293562339,-0.30030030030028237,0.026041826508611702,0,0,0,0.55205504664876859,0.55205504664876859,0.68202197282477828,1.1000000000000001,-0.23676403506625124,0,0,0,-0.23074687929037735,0.014442770187060075,0.13272749938083489,0.10136156346177627,-0.11828472919377482,-0.086918793274716202,0.48234845142842037,0.83739721568844694,0.71911248649467208,0.60063318062219573,-4.6837533851373792e-17,-4.4408920985006262e-16,-5.5511151231257827e-16,4.4408920985006262e-16,False,True,0.11828472919377536,True,0.11828472919377486,-0.2473946516705256,0.47171783482414592,False,True,-0.010630616604274362,-0.010630616604274445
2021-12,2022-01-11T23:59:00,0.40000000000000002,0.29999999999999999,0.42087542087541063,0.42087542087541063,0.77093896741703016,0.79253045395245847,0.05062526737567874,1.2770612226265312,0,0,-0.020875420875410611,0.17717429600000001,0.17717429600000001,0.83254314481471003,0.69868995633186604,0.023715344436803194,0,0,0,0.034251810000000001,0.034251810000000001,-1.6502897855581566,-1.8565400843881918,0.0070644460479695886,0,0,0,0.13756068406745325,0.13756068406745325,0,0,0,0,0,0,0.086973141000000004,0.086973141000000004,-0.35049933074107198,-0.6777108433735024,0.028458613025003653,0,0,0,0.56404006893254677,0.56404006893254677,1.3153412805952687,0.80000000000000004,0.26908164489531367,0,0,1.1102230246251565e-16,0.29067313143074225,-0.0098705383036658632,-0.05248945731560567,-0.031614036440195059,0.042618919011939808,0.021743498136529198,0.37093896741703014,0.059238403509776438,0.10185732252171625,0.3283200484050901,-1.0234868508263162e-16,3.3306690738754696e-16,2.2204460492503131e-16,-2.2204460492503131e-16,False,False,-0.042618919011940037,False,-0.042618919011939815,0.025987746556825446,0.12784506907854187,False,False,0.24309389833848821,-0.24309389833848827
2022-01,2022-02-13T23:59:00,4.4000000000000004,3.7999999999999998,4.4425817267393031,4.4425817267393031,4.3781372269715337,4.3465863487326191,3.7278607099474992,1.1537803208125674,0,0,-0.042581726739302717,0.17717429600000001,0.17717429600000001,1.4705946573362381,4.4232437120555135,-0.52313351760495308,0,0,0,0.034251810000000001,0.034251810000000001,-1.2121780542906024,-0.51590713671538779,-0.023848539177311914,0,0,0,0.13799561492131665,0.13799561492131665,23.576384747725886,17.100000000000001,0.89371269572946965,0,0,4.4408920985006262e-16,0.086973141000000004,0.086973141000000004,2.8223182789247629,3.1084154662623265,-0.024882771014013327,0,0,0,0.5636051380786834,0.5636051380786834,1.0977998548670811,1.7,-0.30785221770972704,0,0,0,-0.33940309594864193,0.0099248327305361487,0.045783255982466464,0.088364982721769181,-0.035858423251930317,-0.078440149991233027,-0.02186277302846662,0.32184786793319137,0.28598944468126103,0.013995650223464329,-2.445960101127298e-16,0,-6.3143934525555778e-16,4.9960036108132044e-16,True,True,-0.0078671228050022912,True,0.035858423251930338,-0.41698378077507309,-0.13099433609381261,False,True,-0.10913156306534605,0.10913156306534599
2022-02,2022-03-09T23:59:00,1.3,0.59999999999999998,1.2841091492777013,1.2841091492777013,0.86642540702841275,0.86303836921518362,0.25951024998147054,1.0737901617213796,0,0,0.015890850722298788,0.178075443,0.178075443,0.71657790284888112,1.4119601328903553,-0.12383049866896342,0,0,0,0.031772263000000002,0.031772263000000002,4.1754418648466629,3.9757994814174635,0.0063430903122593651,0,0,0,0.13799561492131665,0.13799561492131665,0.10000000000000001,2.2999999999999998,-0.30359035282689661,0,0,0,0.086948337000000001,0.086948337000000001,-0.36686223233001669,0.073529411764705593,-0.038291321082731977,0,0,0,0.56520834207868331,0.56520834207868331,1.067797614263972,0.90000000000000002,0.098227649176127224,0,0,0,0.094840611362898036,0.017340584933597313,0.08977374481497935,0.073882894092680562,-0.072433159881382034,-0.056542309159083246,-0.43357459297158729,-0.45936908226633266,-0.53180224214771465,-0.36114143309020541,7.2858385991025898e-17,0,1.6653345369377348e-16,-1.1102230246251565e-16,True,False,-0.072433159881381881,False,-0.072433159881381992,0.041166195427477181,-0.49063604672023731,True,True,0.057061453748650043,0.057061453748650015
2022-03,2022-04-10T23:59:00,1.7,1.3999999999999999,1.6640253565768592,1.6640253565768592,0.97407177738956485,0.98208695430892989,0.91990622696476332,0.095832892744638437,0,0,0.035974643423140718,0.178075443,0.178075443,1.0724165166804158,0.73710073710073765,0.059711505993541546,0,0,0,0.031772263000000002,0.031772263000000002,21.653758604202643,21.695760598503753,-0.0013344984094593633,0,0,0,0.13799561492131665,0.13799561492131665,0.10000000000000001,2.2000000000000002,-0.28979079133476499,0,0,0,0.086948337000000001,0.086948337000000001,0.71462245286708315,1.3225569434239579,-0.052858892958862466,0,0,0,0.56520834207868331,0.56520834207868331,0.11001381741020072,0.69999999999999996,-0.34148028903027688,0,0,-5.5511151231257827e-17,-0.33346511211091173,-0.034988527986643272,0.065186728883969813,0.029212085460829096,-0.10017525687061309,-0.064200613447472368,-0.7259282226104351,-0.28427267670954526,-0.38444793358015833,-0.6257529657398222,-1.5265566588595902e-16,2.2204460492503131e-16,2.2204460492503131e-16,-2.7755575615628914e-16,False,False,-0.10017525687061291,False,-0.10017525687061307,-0.17895135202668472,-0.56339928560684283,False,False,0.16252893700359217,-0.16252893700359228
2022-04,2022-05-09T23:59:00,1.8,0.90000000000000002,1.7926734216679563,1.7926734216679563,0.74185855591334138,0.82131264440049367,0.17349400492305511,1.0055841513237325,0,0,0.0073265783320437539,0.178075443,0.178075443,1.4255557061607405,3.5772357723577342,-0.38316138098229896,0,0,0,0.031772263000000002,0.031772263000000002,-3.4322234205719448,-3.3469945355191322,-0.0027079145510947333,0,0,0,0.13799561492131665,0.13799561492131665,0.10000000000000001,3.2999999999999998,-0.44158596774821324,0,0,0,0.086948337000000001,0.086948337000000001,0.21988582988038408,-1.1602610587382101,0.12000147678111099,0,0,0,0.56520834207868331,0.56520834207868331,1.1461590200437186,1.5,-0.27944796212773837,0,0,0,-0.19999387364058641,-0.0042312225096210604,0.067008472948802966,0.059681894616759212,-0.071239695458424027,-0.063913117126380273,-1.0581414440866586,-0.70745378650049606,-0.77869348195892008,-0.98690174862823443,-1.3877787807814457e-17,-3.3306690738754696e-16,0,2.2204460492503131e-16,True,False,-0.071239695458424124,False,-0.071239695458424013,-0.37084914585878481,-1.1495426278177052,False,False,-0.091401183731046443,0.091401183731046665
2022-05,2022-06-09T23:59:00,1.8,1.3999999999999999,1.7611026033690802,1.7611026033690802,1.8273429935590184,1.984974314785807,0.78609872085094312,1.8623506581629499,0,-1.1102230246251565e-16,0.038897396630919845,0.178075443,0.178075443,3.5602859415230377,3.3751962323390838,0.032959931957673751,0,0,0,0.031772263000000002,0.031772263000000002,3.3734392987837758,3.3215547703180137,0.0016484888840451793,0,0,0,0.14410179858308125,0.14410179858308125,0.10000000000000001,1.2,-0.15851197844138937,0,0,0,0.086948337000000001,0.086948337000000001,0.70982384849452695,1.1738811445341168,-0.040349010163359025,0,0,0,0.55910215841691868,0.55910215841691868,2.1442871859580097,1.3999999999999999,0.25850125092438825,0,0,0,0.41613257215117783,-0.031210759055784573,0.035694930546556369,-0.0032024660843634756,-0.066905689602340945,-0.028008292971421097,0.027342993559018369,-0.16425256776302946,-0.23115825736537041,0.094248683161358787,-2.8102520310824275e-16,8.8817841970012523e-16,5.2735593669694936e-16,-5.2735593669694936e-16,True,True,0.066905689602340418,False,-0.066905689602340945,-0.13000806346279969,-0.36116632082816968,True,True,0.12849318746158855,0.33382332726915132
2022-06,2022-07-12T23:59:00,1.6000000000000001,1.5,1.5801354401805856,1.5801354401805856,1.3932606931984495,1.4599421046830754,0.59626642200516056,1.4254962016176198,0,-1.1102230246251565e-16,0.019864559819414485,0.178075443,0.178075443,2.3710736122704468,2.2019741837509432,0.030112455644657428,0,0,0,0.031772263000000002,0.031772263000000002,4.1922778495635304,3.8303693570451491,0.011498651806227543,0,0,-2.7755575615628914e-17,0.14410441658110648,0.14410441658110648,0.050000000000000003,1.3999999999999999,-0.19454096238449373,0,0,0,0.086948337000000001,0.086948337000000001,0.31774690992063376,0.58013052936909393,-0.02281381936708447,0,0,-3.4694469519536142e-18,0.55909954041889343,0.55909954041889343,1.5447619256328207,1.5,-0.04165503943505066,0,0,1.2490009027033011e-16,0.025026372049574717,0.0060054974755403097,-0.0046539094586535157,-0.024518469278068,0.010659406934193826,0.030523966753608311,-0.20673930680155062,-0.17574367430069321,-0.16508426736649939,-0.21739871373574388,4.5970172113385388e-17,-4.4408920985006262e-16,-5.5511151231257827e-16,5.5511151231257827e-16,False,True,0.010659406934193261,True,0.010659406934193816,-0.032695980322314334,-0.19778024768881419,False,False,0.0089590591127363256,-0.0089590591127364227
2022-07,2022-08-09T23:59:00,1.3,1.6000000000000001,1.3333333333333419,1.3333333333333419,1.4018402902822626,1.4472712435231796,0.19712173664618904,2.1547865104837305,0,0,-0.033333333333341875,0.178075443,0.178075443,1.0136082442143106,1.4858841010401136,-0.08410073242245944,0,0,0,0.031772263000000002,0.031772263000000002,0.24074744567634809,0.19762845849802257,0.0013699878009233865,0,0,0,0.14411443802689985,0.14411443802689985,0.050000000000000003,1,-0.13690871612555486,0,0,0,0.086948337000000001,0.086948337000000001,0.25855908861773486,-0.28839221341022681,0.047556506131315998,0,0,-6.9388939039072284e-18,0.55908951897310011,0.55908951897310011,2.2360453280776666,1.6000000000000001,0.31017532327911357,0,0,-2.2204460492503131e-16,0.35560627652003024,-0.020713096304226252,0.015538982076849672,0.048872315410191547,-0.036252078381075928,-0.069585411714417802,0.1018402902822626,-0.17208295461577489,-0.2083350329968508,0.13809236866333868,-7.2858385991025898e-17,-2.2204460492503131e-16,-1.5265566588595902e-16,1.6653345369377348e-16,False,True,0.03625207838107608,False,-0.036252078381075914,0.15133068607152586,-0.057004346925325189,False,True,0.15884463720758771,-0.044835943356937413
2022-08,2022-09-11T23:59:00,0.40000000000000002,0.80000000000000004,0.43859649122806044,0.43859649122806044,0.63085265646772037,0.62295891553900185,-0.18915169498973072,1.466364209637681,0,0,-0.038596491228060414,0.178075443,0.178075443,0.59162824885430987,0.5124450951683901,0.014100575170757246,0,0,0,0.031772263000000002,0.031772263000000002,-10.03447971771363,-9.7961867192636447,-0.0075711078178115256,0,0,0,0.14399476049344909,0.14399476049344909,0,0.59999999999999998,-0.086396856296069455,0,0,0,0.086948337000000001,0.086948337000000001,-0.011680467855552339,0.86767895878523404,-0.076458839771689865,0,0,0,0.55920919650655088,0.55920919650655088,1.4522483099385493,0.90000000000000002,0.31671607460155532,0,0,0,0.30882233367283679,0.025327568419009332,-0.045135242161969458,-0.0065387509339090433,0.070462810580978794,0.031866319352918379,0.23085265646772035,-0.15632622871481361,-0.085863418133834815,0.16038984588674171,-9.3675067702747583e-17,0,-1.6653345369377348e-16,9.7144514654701197e-17,True,False,-0.070462810580978641,True,0.070462810580978794,-0.059760180178204551,-0.14562359831203947,False,True,0.25695589442335076,-0.085229058155680881
2022-09,2022-10-10T23:59:00,0.80000000000000004,0.20000000000000001,0.80058224163026548,0.80058224163026548,0.16209244464284336,0.086113318835875863,-0.14622889882397172,0.55136031015210141,0,-1.1102230246251565e-16,-0.0005822416302654343,0.178075443,0.178075443,-0.24111970481665657,0.21849963583393528,-0.081846917697722052,0,-8.3266726846886741e-17,1.3877787807814457e-17,0.031772263000000002,0.031772263000000002,-4.1197214630542494,-4.0087463556851333,-0.0035259302977847947,0,0,0,0.14400276353404382,0.14400276353404382,0.10000000000000001,4.5999999999999996,-0.64801243590319713,0,0,0,0.086948337000000001,0.086948337000000001,0.49448639322287047,0.57347670250897931,-0.0068680760315428212,0,0,-4.3368086899420177e-18,0.55920119346595609,0.55920119346595609,0.415489488174693,0.29999999999999999,0.140560985427028,0,0,0,0.064581859620060758,-0.029793572675072995,0.0084216081788651698,0.0090038498091306041,-0.038215180853938165,-0.038797422484203599,-0.63790755535715671,-0.74025335993024677,-0.77846854078418493,-0.59969237450321877,-2.0816681711721685e-17,2.4980018054066022e-16,2.2204460492503131e-16,-2.2204460492503131e-16,True,False,-0.038215180853937936,False,-0.038215180853938158,-0.17586881781946037,-0.95433735860364499,False,True,-0.035307832392432376,0.31642980324648828
2022-10,2022-11-09T23:59:00,-1.3999999999999999,0.90000000000000002,-1.4440433212996373,-1.4440433212996373,1.1729476113272232,1.1406198658324782,0.31611099169648593,1.5326536136067948,0,-1.1102230246251565e-16,0.044043321299637395,0.178075443,0.178075443,0.92928184970625261,2.9796511627906863,-0.36512042374111625,0,0,0,0.031772263000000002,0.031772263000000002,5.0572271602069341,4.8595292331055528,0.0062813105344199129,0,0,0,0.14414963968798639,0.14414963968798639,0,-16.899999999999999,2.4361289107269699,0,0,0,0.086948337000000001,0.086948337000000001,0.036654615700756503,0.42765502494654939,-0.033996835350241117,0,0,0,0.55905431731201349,0.55905431731201349,1.4748278451730945,1.2,0.18597143885632098,0,0,0,0.15364369336157613,-0.01323789462520711,-0.35692110492607676,-0.40096442622571415,0.34368321030086962,0.38772653160050702,2.5729476113272232,2.0432929621700326,2.3869761724709022,2.2292644010263536,-8.1532003370909933e-17,0,0,0,True,False,-0.34368321030086957,False,-0.34368321030086957,0.0076679908426348972,2.3946441633135369,False,False,0.17830344801368608,-0.17830344801368625
