origin,h,target,scored,mm_recorded,mm_lane,food_recorded,food_lane,alc_recorded,alc_lane,fuel_recorded,fuel_lane,yy_recorded,yy_lane_previous_history,yy_lane,actual_previous,actual_bbg
2020-06,3,2020-09,True,-0.14410262301765556,-0.15162721837982646,-0.03561331976385439,-0.07046925646816739,0.31551075768510906,0.3,-1.1102230246251565e-14,-7.447786831704662e-15,3.3907087005754857,3.4043540200100817,3.565319933051261,3.2287822878228734,3.3354920606053065
2020-06,4,2020-10,True,0.35443908869698365,0.36298531411055657,0.25631232356046213,0.3010966517362228,0.09296801759522964,0.1,0.0,0.0,3.2807784319004614,3.3032058374204762,3.424126203900347,2.9384756657483617,3.027027905200515
2020-06,5,2020-11,True,0.12824039659039965,0.11486557651920286,0.15287518384601284,0.07431676432566153,-0.06625150012915304,-0.06,2.220446049250313e-14,1.4895573663409324e-14,3.129123842225381,3.137739655807005,3.233225246983456,2.655677655677633,2.718871291326536
2020-06,6,2020-12,True,0.19440921171896605,0.19860729048052425,0.3409117074467317,0.3538882523786599,-0.5018339653701975,-0.48,-1.1102230246251565e-14,-7.447786831704662e-15,3.140713952433439,3.153652622296421,3.231790377766612,2.285191956124307,2.308815916910062
2020-06,7,2021-01,True,0.9986625745390004,1.0046813493921447,1.3179533902418648,1.3498203472293202,2.7557139735446645,2.7600000000000002,0.0,0.0,2.6691814216188057,2.6881800322179243,2.72802061313855,2.162162162162171,2.1072221909654116
2020-06,8,2021-02,True,0.3385161356129139,0.3349081034115192,0.299183830657064,0.2907391443255666,-0.37571835601900583,-0.39999999999999997,0.0,0.0,2.7390600318115723,2.754376537209986,2.7637737573740853,2.066486972147356,2.0054203742246686
2020-06,9,2021-03,True,0.10499651782712308,0.10407846368454061,-0.0077726718819813604,-0.018117098899730046,0.6894828170939485,0.6999999999999998,2.220446049250313e-14,1.4895573663409324e-14,2.9394207159149484,2.953822902269969,2.9737024167417583,2.33812949640288,2.3117429579310493
2020-06,10,2021-04,True,0.28688888593697276,0.282445179736208,-0.18918271255143557,-0.21417081595002,-0.01647745224303739,-0.016666666666666607,-1.1102230246251565e-14,-7.447786831704662e-15,3.420751018193561,3.430637338560071,3.4714896549235994,3.0630630630630717,3.02936039350772
2020-06,11,2021-05,True,0.3433125746259218,0.34639201196009345,0.6486160303281654,0.6634415317155784,0.8281278232436148,0.8333333333333334,2.220446049250313e-14,1.4895573663409324e-14,3.4031833769702544,3.416241663092002,3.416241663092002,2.872531418312392,2.824122623799537
2020-06,12,2021-06,True,0.19970684315178916,0.20418761261419563,0.07575859960904123,0.10093807756916609,-0.16022550848397765,-0.16,-1.1102230246251565e-14,-7.447786831704662e-15,3.2546128556405,3.2574714721905367,3.2574714721905367,2.765388046387192,2.7219117663206114
2020-07,0,2020-07,False,0.4869502977384474,0.50693758787011,,,,,,,3.4397348794901577,3.4603094912785815,3.5490018426120713,3.397612488521572,3.438827552665912
2020-07,1,2020-08,True,0.07394390204871598,0.07745418500103961,-0.9441505032699318,-0.9146067252345812,-0.1401794552186142,-0.15999999999999998,0.7849030687170924,0.7848954753577462,3.4212532444851047,3.4454525979223103,3.5256791988671106,3.302752293577968,3.3354920606053065
2020-07,2,2020-09,True,-0.14806236381482846,-0.15581339620471812,-0.12948084583290237,-0.16561482925635915,0.31551075768510906,0.3,0.0,2.220446049250313e-14,3.8397200816848636,3.855954880314625,3.9883021349731935,3.2287822878228734,3.3354920606053065
2020-07,3,2020-10,True,0.3688072406351147,0.3775322901513083,0.18945458582388522,0.23524822577148793,0.09296801759522964,0.1,0.0,0.0,3.7441637474687366,3.7694034852454807,3.8615836353361397,2.9384756657483617,3.027027905200515
2020-07,4,2020-11,True,0.1394937762332135,0.126028897030203,0.10559167699887631,0.026524949366983103,-0.06625150012915304,-0.06,0.0,-1.1102230246251565e-14,3.603471387016214,3.6147428569459716,3.681434938813414,2.655677655677633,2.718871291326536
2020-07,5,2020-12,True,0.2121568846613965,0.21634197075888767,0.31729572482817,0.3301989370907382,-0.5018339653701975,-0.48,0.0,2.220446049250313e-14,3.633468397137725,3.6490715692269395,3.6983447090530324,2.285191956124307,2.308815916910062
2020-07,6,2021-01,True,0.9910974025466276,0.9971771359628828,1.2417758791720266,1.2739868960174137,2.7557139735446645,2.7600000000000002,0.0,0.0,3.1519560807083646,3.1736975093090836,3.1846314215405758,2.162162162162171,2.1072221909654116
2020-07,7,2021-02,True,0.360773772340725,0.3572874334456881,0.3058675488441225,0.29810971895345834,-0.37571835601900583,-0.39999999999999997,0.0,0.0,3.245060579634703,3.2632343425835915,3.243566443526412,2.066486972147356,2.0054203742246686
2020-07,8,2021-03,True,0.12503050527906726,0.12424780201680144,0.0007273308403195821,-0.008853154209702738,0.6894828170939485,0.6999999999999998,0.0,-1.1102230246251565e-14,3.467110764222652,3.4845146421226305,3.4753196251814313,2.33812949640288,2.3117429579310493
2020-07,9,2021-04,True,0.31070778910200786,0.30640454209594403,-0.1796217095856858,-0.20381703887498107,-0.01647745224303739,-0.016666666666666607,0.0,2.220446049250313e-14,3.9755976070421557,3.9886257978661828,4.00037345136401,3.0630630630630717,3.02936039350772
2020-07,10,2021-05,True,0.3628797869288492,0.3661134118594907,0.6587848664315917,0.6744806272186525,0.8281278232436148,0.8333333333333334,0.0,-1.1102230246251565e-14,3.978207789808991,3.9945868358436387,3.96527168023248,2.872531418312392,2.824122623799537
2020-07,11,2021-06,True,0.27004327780385895,0.2728307556445791,-0.038868934489378566,-0.019251190019398783,0.35791373310131713,0.3499999999999999,0.0,2.220446049250313e-14,3.607956521555322,3.627157968753081,3.627157968753081,2.765388046387192,2.7219117663206114
2020-07,12,2021-07,True,0.37837526933196974,0.3817587889811099,-0.28755435656707934,-0.2925970020573034,0.31082451013413337,0.36000000000000004,0.0,0.0,3.496009280753069,3.4980930158440517,3.4980930158440517,3.3747779751332514,3.3357877330516104
2020-08,0,2020-08,False,0.0331337564864917,0.0053275483784475,,,,,,,3.3369803759667658,3.308255797682676,3.3409973089369425,3.302752293577968,3.3354920606053065
2020-08,1,2020-09,True,-0.05977870500492369,-0.06928746841784542,-0.13055314819829972,-0.17660894130526134,0.31551075768510906,0.3,-0.25511786623563637,-0.25511323516096684,3.8468408536572225,3.808096839119437,3.8927514568046537,3.2287822878228734,3.3354920606053065
2020-08,2,2020-10,True,0.40595456151477133,0.4133430488822556,0.16500666869202812,0.2032565385844682,0.09296801759522964,0.1,0.0,0.0,3.7896771678083687,3.7585891133826275,3.803169077854602,2.9384756657483617,3.027027905200515
2020-08,3,2020-11,True,0.1996213590894015,0.18559210518066313,0.09530228229464173,0.013050133761011395,-0.06625150012915304,-0.06,-3.654443414546904e-15,1.4895573663409324e-14,3.7111578629213984,3.665576761951323,3.6847652687840826,2.655677655677633,2.718871291326536
2020-08,4,2020-12,True,0.25992203319268326,0.26312246358150143,0.3041768478151313,0.31152250612714394,-0.5018339653701975,-0.48,7.308886829093808e-15,-7.447786831704662e-15,3.790633278144721,3.748328926968346,3.7500830114950148,2.285191956124307,2.308815916910062
2020-08,5,2021-01,True,1.1026342417831478,1.107749265381896,1.256731347850737,1.2834973885382557,2.7557139735446645,2.7600000000000002,0.0,0.0,3.4224868364268928,3.3855627970109143,3.349136742746757,2.162162162162171,2.1072221909654116
2020-08,6,2021-02,True,0.401465073757151,0.39744741011572554,0.2600054720442877,0.24924876049649808,-0.37571835601900583,-0.39999999999999997,0.0,0.0,3.5578060372234694,3.5166911977063218,3.4495465703965738,2.066486972147356,2.0054203742246686
2020-08,7,2021-03,True,0.184586339244852,0.18363881636676546,0.018635781264498292,0.008125028000955098,0.6894828170939485,0.6999999999999998,-3.654443414546904e-15,1.4895573663409324e-14,3.842259024490925,3.8000495241855505,3.743263356611848,2.33812949640288,2.3117429579310493
2020-08,8,2021-04,True,0.3559773749311588,0.3515053757801886,-0.16015322895834752,-0.18530102228286083,-0.01647745224303739,-0.016666666666666607,7.308886829093808e-15,-7.447786831704662e-15,4.399683186599908,4.352596804953172,4.316559623567271,3.0630630630630717,3.02936039350772
2020-08,9,2021-05,True,0.4235522555038982,0.4265945038524018,0.6789893918001593,0.6936049926178589,0.8281278232436148,0.8333333333333334,-3.654443414546904e-15,1.4895573663409324e-14,4.4654184411292706,4.421465677541206,4.344191567260282,2.872531418312392,2.824122623799537
2020-08,10,2021-06,True,0.32276867348656374,0.325377703219366,-0.01826880443187936,0.0003417504403690207,0.35791373310131713,0.3499999999999999,7.308886829093808e-15,-7.447786831704662e-15,4.148168150172234,4.1070562412784275,4.059348211952931,2.765388046387192,2.7219117663206114
2020-08,11,2021-07,True,0.38166099885199456,0.3852159674001635,-0.5094384124406776,-0.5087402182446001,0.32721464224216473,0.3666666666666667,0.0,0.0,4.08142635949527,4.0440253354959275,4.0440253354959275,3.3747779751332514,3.3357877330516104
2020-08,12,2021-08,True,0.1557868309956842,0.1597108220271189,-0.5081439825164497,-0.47626663803188435,-0.1401794552186142,-0.15999999999999998,-3.654443414546904e-15,1.4895573663409324e-14,4.209043144683373,4.204643350842246,4.204643350842246,4.085257548845505,4.059138247182973
2020-09,0,2020-09,False,-0.3793055312609125,-0.3658154815815407,,,,,,,3.480536874354422,3.494549601235393,3.5789485238220813,3.2287822878228734,3.3354920606053065
2020-09,1,2020-10,True,0.27737898194344285,0.2850689471932018,0.060767671597389196,0.10071886615806976,0.09296801759522964,0.1,-0.3259647008031973,-0.32596333206058825,3.291135009463706,3.31304424225674,3.3574327780027162,2.9384756657483617,3.027027905200515
2020-09,2,2020-11,True,0.09238310635409558,0.07839259591060002,0.025106907356439556,-0.05692656687669596,-0.06625150012915304,-0.06,7.308886829093808e-15,7.308886829093808e-15,3.102529561517338,3.1099844755427615,3.1290701421973535,2.655677655677633,2.718871291326536
2020-09,3,2020-12,True,0.15824322991365702,0.16143098930220134,0.24937333678963527,0.25664747795406817,-0.5018339653701975,-0.48,-3.654443414546904e-15,-3.654443414546904e-15,3.0768968091267266,3.0876307590106644,3.089373673039984,2.285191956124307,2.308815916910062
2020-09,4,2021-01,True,1.0058248543655919,1.0110031927156113,1.2169157601487177,1.2440391593961453,2.7557139735446645,2.7600000000000002,0.0,0.0,2.6129322728268773,2.628879186507567,2.5927197361822127,2.162162162162171,2.1072221909654116
2020-09,5,2021-02,True,0.30801925905805044,0.304160691815807,0.22808067250982664,0.21822192642753568,-0.37571835601900583,-0.39999999999999997,0.0,0.0,2.651563209189247,2.663566795995424,2.596975535677404,2.066486972147356,2.0054203742246686
2020-09,6,2021-03,True,0.08618031384690693,0.08503107229870821,-0.05175943860217962,-0.06340872422998595,0.6894828170939485,0.6999999999999998,7.308886829093808e-15,7.308886829093808e-15,2.8324207606256766,2.843264582673105,2.7870018459674006,2.33812949640288,2.3117429579310493
2020-09,7,2021-04,True,0.27100393183095056,0.2665301208663492,-0.15960205640417208,-0.1847600758939508,-0.01647745224303739,-0.016666666666666607,-3.654443414546904e-15,-3.654443414546904e-15,3.29688643104623,3.3031699282845404,3.2674951565354258,3.0630630630630717,3.02936039350772
2020-09,8,2021-05,True,0.3397472630409634,0.34280243144503597,0.6794090490460943,0.694097572719204,0.8281278232436148,0.8333333333333334,7.308886829093808e-15,7.308886829093808e-15,3.2756701982113947,3.285097158240517,3.208663984884874,2.872531418312392,2.824122623799537
2020-09,9,2021-06,True,0.23972704018601412,0.2423574441320395,-0.017670238409354982,0.0010609559332070684,0.35791373310131713,0.3499999999999999,-3.654443414546904e-15,-3.654443414546904e-15,2.876806775066348,2.88889717733198,2.8417473807569245,2.765388046387192,2.7219117663206114
2020-09,10,2021-07,True,0.2989462041927137,0.30252570531671086,-0.5088690520467588,-0.5080323920778124,0.32721464224216473,0.3666666666666667,0.0,0.0,2.726163238959855,2.7419024924109454,2.7419024924109454,3.3747779751332514,3.3357877330516104
2020-09,11,2021-08,True,0.06408824992652698,0.06743924804115663,-0.5105738883732653,-0.4850658378923413,-0.10323294726517311,-0.11666666666666665,7.308886829093808e-15,7.308886829093808e-15,2.7919986391963723,2.8111908588750056,2.8111908588750056,4.085257548845505,4.059138247182973
2020-09,12,2021-09,True,-0.0938287316039851,-0.1022293140472901,0.2237899981794795,0.1839898505997133,0.31551075768510906,0.3,-3.654443414546904e-15,-3.654443414546904e-15,3.0865632470657283,3.0831819220739374,3.0831819220739374,4.915102770330665,4.896636341727705
2020-10,0,2020-10,False,0.1835507038734855,0.211769713615311,,,,,,,2.943428133732242,2.9724245266625484,3.0391296877661924,2.9384756657483617,3.027027905200515
2020-10,1,2020-11,True,0.010798601128432919,-0.0013159883267550435,0.08166292413229362,0.010216646030236413,-0.06625150012915304,-0.06,0.12008682785863081,0.12009097266644955,2.6717024284740063,2.6881818682200316,2.7295849499975193,2.655677655677633,2.718871291326536
2020-10,2,2020-12,True,0.07220409958495776,0.07619068171835959,0.2552840133978562,0.26706683760996025,-0.5018339653701975,-0.48,1.4895573663409324e-14,-7.447786831704662e-15,2.558000441097997,2.5785478956858707,2.6026500210552537,2.285191956124307,2.308815916910062
2020-10,3,2021-01,True,0.8961183517632784,0.9029500669506874,1.2393443628349197,1.2757996847975333,2.7557139735446645,2.7600000000000002,0.0,0.0,1.9854805456323055,2.012820155919104,1.9991140079936458,2.162162162162171,2.1072221909654116
2020-10,4,2021-02,True,0.22710022939284139,0.2235068813057628,0.2360457472486191,0.22768394040160456,-0.37571835601900583,-0.39999999999999997,0.0,0.0,1.9415720436187798,1.9652440880032702,1.9213250714580477,2.066486972147356,2.0054203742246686
2020-10,5,2021-03,True,0.00887196706195416,0.00802933134497379,-0.012163096805957303,-0.022081850194382933,0.6894828170939485,0.6999999999999998,-7.447786831704662e-15,1.4895573663409324e-14,2.0422984751855022,2.0651339412208447,2.031540212571794,2.33812949640288,2.3117429579310493
2020-10,6,2021-04,True,0.19049196312688554,0.18643129695573196,-0.18379820683510384,-0.20662437118124174,-0.01647745224303739,-0.016666666666666607,1.4895573663409324e-14,-7.447786831704662e-15,2.420891088541435,2.439659285688088,2.4266121606152327,3.0630630630630717,3.02936039350772
2020-10,7,2021-05,True,0.26004581178330355,0.263275461897717,0.6958335856495819,0.711506911939546,0.8281278232436148,0.8333333333333334,-7.447786831704662e-15,1.4895573663409324e-14,2.3185169498126093,2.340562950396066,2.2871277857442975,2.872531418312392,2.824122623799537
2020-10,8,2021-06,True,0.16515555866318243,0.1679792535974184,0.0013889302529958372,0.021211089778291663,0.35791373310131713,0.3499999999999999,1.4895573663409324e-14,-7.447786831704662e-15,1.8475261893488197,1.8723424484234217,1.8478617689115593,2.765388046387192,2.7219117663206114
2020-10,9,2021-07,True,0.23184823638429503,0.23557567127493478,-0.48921665728815894,-0.48754503553309286,0.32721464224216473,0.3666666666666667,0.0,0.0,1.630355671773403,1.6588993785537756,1.6810662878016334,3.3747779751332514,3.3357877330516104
2020-10,10,2021-08,True,-0.008748519886461113,-0.005225414405302579,-0.4901079552888114,-0.46362850336640443,-0.10323294726517311,-0.11666666666666665,-7.447786831704662e-15,1.4895573663409324e-14,1.6214645198967765,1.6535872797813767,1.6757530307163655,4.085257548845505,4.059138247182973
2020-10,11,2021-09,True,-0.25769229326567294,-0.2677917308334904,-0.0006797302338287679,-0.05016490710118768,0.39864767266375817,0.3833333333333333,1.4895573663409324e-14,-7.447786831704662e-15,1.9936574272148926,2.015567174886746,2.015567174886746,4.915102770330665,4.896636341727705
2020-10,12,2021-10,True,0.29455810623574474,0.30313044449368587,0.48804112439896696,0.5329728376354147,0.09296801759522964,0.1,0.0,0.0,2.106670500607424,2.108572385798646,2.108572385798646,5.798394290811807,5.734134436272437
2020-11,0,2020-11,False,0.1331935220806632,0.1256277711228515,,,,,,,2.7924083683630028,2.7846416954475197,2.8479147198523798,2.655677655677633,2.718871291326536
2020-11,1,2020-12,True,0.08506440617175703,0.0893921293904703,0.15685398040471163,0.17056261553743385,-0.5018339653701975,-0.48,0.006083683085773901,0.006081840591056077,2.691767959034066,2.688448992940793,2.7343838930680153,2.285191956124307,2.308815916910062
2020-11,2,2021-01,True,0.8902074211957799,0.8974933831744644,1.1764141362329734,1.2154332995739972,2.7557139735446645,2.7600000000000002,0.0,0.0,2.1125187765843547,2.116592526633341,2.1245499416289193,2.162162162162171,2.1072221909654116
2020-11,3,2021-02,True,0.24614558153774774,0.24257203992947243,0.1852601782578567,0.17701016233791486,-0.37571835601900583,-0.39999999999999997,0.0,0.0,2.0879508490766434,2.088384276134007,2.0660773137498714,2.066486972147356,2.0054203742246686
2020-11,4,2021-03,True,0.026783760639115962,0.026215761189483613,-0.04602571647724577,-0.054394378946452125,0.6894828170939485,0.6999999999999998,1.124113024886242e-14,1.4895573663409324e-14,2.2071241416905805,2.206977691793964,2.1950297425764944,2.33812949640288,2.3117429579310493
2020-11,5,2021-04,True,0.21377855737066287,0.20994090976307542,-0.21705168571579023,-0.2386190976999847,-0.01647745224303739,-0.016666666666666607,-1.3890000261085423e-16,-7.447786831704662e-15,2.610171725782279,2.6060952874493895,2.614808534820346,3.0630630630630717,3.02936039350772
2020-11,6,2021-05,True,0.2731303725564639,0.276532337449327,0.6434543109031189,0.6601002093005534,0.8281278232436148,0.8333333333333334,1.124113024886242e-14,1.4895573663409324e-14,2.5209862745139056,2.520391468972818,2.4886171946522264,2.872531418312392,2.824122623799537
2020-11,7,2021-06,True,0.1900273674923573,0.19286624355542098,-7.309486655324604e-07,0.019907113290326992,0.35791373310131713,0.3499999999999999,-1.3890000261085423e-16,-7.447786831704662e-15,2.074403109122623,2.076703147476694,2.0738401001068074,2.765388046387192,2.7219117663206114
2020-11,8,2021-07,True,0.26208351517736805,0.26581418161592535,-0.49102304882527437,-0.4893331876980734,0.32721464224216473,0.3666666666666667,0.0,0.0,1.8874742551746764,1.8935613127331052,1.9374171741163886,3.3747779751332514,3.3357877330516104
2020-11,9,2021-08,True,0.015563793248907214,0.019099188942909236,-0.49191001267609785,-0.46536119283113325,-0.10323294726517311,-0.11666666666666665,1.124113024886242e-14,1.4895573663409324e-14,1.903331811014285,1.9130221565288836,1.9568863940259944,4.085257548845505,4.059138247182973
2020-11,10,2021-09,True,-0.24546219742840025,-0.2555559384850688,-0.002601747563927344,-0.05205477241331869,0.39864767266375817,0.3833333333333333,-1.3890000261085423e-16,-7.447786831704662e-15,2.289097906915975,2.288473749539193,2.3101906601122595,4.915102770330665,4.896636341727705
2020-11,11,2021-10,True,0.33731436827903566,0.3458069861742956,0.513208619103436,0.5592041277185272,-0.07061496648970342,-0.06666666666666667,0.0,0.0,2.4510219851635795,2.4590683103624444,2.4590683103624444,5.798394290811807,5.734134436272437
2020-11,12,2021-11,True,0.08885546525086828,0.07590019223155758,0.33231348856371173,0.25612305955528963,-0.06625150012915304,-0.06,1.124113024886242e-14,1.4895573663409324e-14,2.405657615215195,2.4081818238958745,2.4081818238958745,5.976806422836781,5.945602705144982
2020-12,0,2020-12,False,0.1743986297500019,0.1813040856772027,,,,,,,2.646710113299568,2.653785996384022,2.6997053909573037,2.285191956124307,2.308815916910062
2020-12,1,2021-01,True,0.9008660560668393,0.9074249869746741,1.194565354599564,1.2294815781387045,2.7557139735446645,2.7600000000000002,0.20421992287082139,0.2042171317797581,2.0784981204714525,2.092170773014653,2.100126284949977,2.162162162162171,2.1072221909654116
2020-12,2,2021-02,True,0.24807708179124632,0.24383671087328368,0.19256639221407074,0.18055268525800183,-0.37571835601900583,-0.39999999999999997,0.0,0.0,2.0559047102578702,2.0652569185608702,2.042955009651713,2.066486972147356,2.0054203742246686
2020-12,3,2021-03,True,0.02861956145569896,0.027678705375209837,-0.03906458789753512,-0.04953771269155102,0.6894828170939485,0.6999999999999998,7.308886829093808e-15,7.308886829093808e-15,2.17691582149485,2.185317968281708,2.173372551076068,2.33812949640288,2.3117429579310493
2020-12,4,2021-04,True,0.21430083272211542,0.21001438463812092,-0.21776399127769255,-0.2418645047700616,-0.01647745224303739,-0.016666666666666607,-3.654443414546904e-15,-3.654443414546904e-15,2.5803788872797275,2.5844261986699735,2.5931376059150546,3.0630630630630717,3.02936039350772
2020-12,5,2021-05,True,0.2751969165176048,0.2781360973179778,0.6517773217281285,0.6658111928567202,0.8281278232436148,0.8333333333333334,7.308886829093808e-15,7.308886829093808e-15,2.4933315878741977,2.5003797802083025,2.468611708135667,2.872531418312392,2.824122623799537
2020-12,6,2021-06,True,0.18459523355394297,0.18729601537650292,-0.03413411936590688,-0.015005701057321168,0.35791373310131713,0.3499999999999999,-3.654443414546904e-15,-3.654443414546904e-15,2.0413360780226766,2.051104212946146,2.048241883575175,2.765388046387192,2.7219117663206114
2020-12,7,2021-07,True,0.2637254986780148,0.26737094944724693,-0.48549284566780804,-0.4842839553769475,0.32721464224216473,0.3666666666666667,0.0,0.0,1.8561358415691398,1.8695899509103868,1.9134354948142556,3.3747779751332514,3.3357877330516104
2020-12,8,2021-08,True,0.017119501496786902,0.020572559264669003,-0.4865817788888135,-0.46049768743830966,-0.10323294726517311,-0.11666666666666665,7.308886829093808e-15,7.308886829093808e-15,1.8735731042691064,1.8905471326757128,1.9344016967300866,4.085257548845505,4.059138247182973
2020-12,9,2021-09,True,-0.24401951825527993,-0.25420875162587153,0.0026624246216739064,-0.047329574086111145,0.39864767266375817,0.3833333333333333,-3.654443414546904e-15,-3.654443414546904e-15,2.260705448075419,2.267297169640625,2.2890095842047566,4.915102770330665,4.896636341727705
2020-12,10,2021-10,True,0.33886846828771244,0.3472690300952227,0.5185092419572154,0.563985171322788,-0.07061496648970342,-0.06666666666666667,0.0,0.0,2.4241709791862203,2.4393489378062214,2.4393489378062214,5.798394290811807,5.734134436272437
2020-12,11,2021-11,True,0.07236173691956754,0.059725485262592345,0.270703280366304,0.19895198350368065,-0.0008765217729356326,0.0,7.308886829093808e-15,7.308886829093808e-15,2.498286888332227,2.5005313360591663,2.5005313360591663,5.976806422836781,5.945602705144982
2020-12,12,2021-12,True,0.15279266136935976,0.15724603995238468,0.48850370789263076,0.5029212057575221,-0.5018339653701975,-0.48,-3.654443414546904e-15,-3.654443414546904e-15,2.476179695517779,2.475916339356866,2.475916339356866,6.613047363717604,6.582550216398357
2021-01,0,2021-01,False,0.8285790522695597,0.8449057426376808,,,,,,,1.6461080716122942,1.6625671405509683,1.6485014559769944,2.162162162162171,2.1072221909654116
2021-01,1,2021-02,True,0.2725978990864525,0.26713996503709786,0.4147498280013092,0.3958643515333863,-0.37571835601900583,-0.39999999999999997,0.6913918076802872,0.6913899915469208,1.6484676385064778,1.6593933696507819,1.615199628342199,2.066486972147356,2.0054203742246686
2021-01,2,2021-03,True,0.01033207695574665,0.008241222769981828,0.06598575923353378,0.04902186161728273,0.6894828170939485,0.6999999999999998,7.308886829093808e-15,-1.3890000261085423e-16,1.7503899734903163,1.759199198655486,1.7252992625743064,2.33812949640288,2.3117429579310493
2021-01,3,2021-04,True,0.198878916081693,0.19495821329538793,-0.10215611860591692,-0.12419230727269749,-0.01647745224303739,-0.016666666666666607,-3.654443414546904e-15,1.124113024886242e-14,2.136448694910341,2.1412944794485482,2.1278768421703482,3.0630630630630717,3.02936039350772
2021-01,4,2021-05,True,0.2542424961744961,0.2564083514689544,0.730178820952145,0.7398479195185,0.8281278232436148,0.8333333333333334,7.308886829093808e-15,-1.3890000261085423e-16,2.0284528512115414,2.035497801220391,1.9818139916051802,2.872531418312392,2.824122623799537
2021-01,5,2021-06,True,0.1664743326623992,0.1683843049521029,0.05621515691951921,0.07088012002771432,0.35791373310131713,0.3499999999999999,-3.654443414546904e-15,1.124113024886242e-14,1.5601344312797696,1.5690837247164273,1.5442697418215623,2.765388046387192,2.7219117663206114
2021-01,6,2021-07,True,0.23658129305516098,0.24006707216528572,-0.4486468181125768,-0.44833914014603315,0.32721464224216473,0.3666666666666667,0.0,0.0,1.3483622757743245,1.3608176606735594,1.3825140409784598,3.3747779751332514,3.3357877330516104
2021-01,7,2021-08,True,-0.012285330352421138,-0.008927506375936447,-0.46626891183832664,-0.440722335103824,-0.10323294726517311,-0.11666666666666665,7.308886829093808e-15,-1.3890000261085423e-16,1.335911294661977,1.3517686672142015,1.3734631105733666,4.085257548845505,4.059138247182973
2021-01,8,2021-09,True,-0.2721629172075056,-0.2824166148188773,0.026507216779019297,-0.02384862839089976,0.39864767266375817,0.3833333333333333,-3.654443414546904e-15,1.124113024886242e-14,1.6923026810668955,1.697758509074098,1.697351718040062,4.915102770330665,4.896636341727705
2021-01,9,2021-10,True,0.31055548460853466,0.3188715229433625,0.5416548417591948,0.5866537071567391,-0.07061496648970342,-0.06666666666666667,0.0,0.0,1.826118853969072,1.8400239971298669,1.8179996130303835,5.798394290811807,5.734134436272437
2021-01,10,2021-11,True,0.04458832882242264,0.03187649321786765,0.29460307708871947,0.2224251723643128,-0.0008765217729356326,0.0,7.308886829093808e-15,-1.3890000261085423e-16,1.8715214186707907,1.8724870254723864,1.8504556207715992,5.976806422836781,5.945602705144982
2021-01,11,2021-12,True,0.07081008366644397,0.0752855110854166,0.2248844192799257,0.2417178244259139,-0.350499330741072,-0.3333333333333333,-3.654443414546904e-15,1.124113024886242e-14,2.125861655347801,2.1313970509303837,2.1313970509303837,6.613047363717604,6.582550216398357
2021-01,12,2022-01,True,0.9060111058062784,0.9120810942338304,1.4033869541816208,1.4355429687556687,2.7557139735446645,2.7600000000000002,7.308886829093808e-15,-1.3890000261085423e-16,2.2042899666610154,2.1994293670437144,2.1994293670437144,9.876543209876534,9.844207725488534
2021-02,0,2021-02,False,0.4287738547440542,0.4399444334812715,,,,,,,2.3236563803052745,2.3350377246790432,2.2496881666768873,2.066486972147356,2.0054203742246686
2021-02,1,2021-03,True,0.11699875818766142,0.11335186781561096,-0.1615152188157581,-0.1872649873753248,0.6894828170939485,0.6999999999999998,2.1857673575939205,2.1857847088767555,2.5354991237423627,2.543168628349417,2.468058156205659,2.33812949640288,2.3117429579310493
2021-02,2,2021-04,True,0.2532792468291539,0.24914718645563286,-0.19016666871039886,-0.21339579332775327,-0.01647745224303739,-0.016666666666666607,0.0,1.4895573663409324e-14,2.9804168407071217,2.9838748443720866,2.9292128658492658,3.0630630630630717,3.02936039350772
2021-02,3,2021-05,True,0.2993657276024561,0.2997795398705227,0.6052579684741392,0.605038256609484,0.8281278232436148,0.8333333333333334,0.0,-7.447786831704662e-15,2.9178298523393975,2.921710384092223,2.8264677157080276,2.872531418312392,2.824122623799537
2021-02,4,2021-06,True,0.22088647762108635,0.2227440126246501,-0.00760385990119654,0.0067651387961115104,0.35791373310131713,0.3499999999999999,0.0,1.4895573663409324e-14,2.5010792360395726,2.5068439228129784,2.4408623418868647,2.765388046387192,2.7219117663206114
2021-02,5,2021-07,True,0.285211373362126,0.28871155822322975,-0.5403061484905112,-0.53991716216658,0.32721464224216473,0.3666666666666667,0.0,0.0,2.336970046565075,2.346297500639185,2.3273117049914744,3.3747779751332514,3.3357877330516104
2021-02,6,2021-08,True,0.04151155968620478,0.044260441201482176,-0.5188447840935669,-0.49673517578481885,-0.10323294726517311,-0.11666666666666665,0.0,-7.447786831704662e-15,2.379451718967008,2.3915964234663494,2.372602224621719,4.085257548845505,4.059138247182973
2021-02,7,2021-09,True,-0.21439510382835628,-0.2246366366739601,0.007377337256371752,-0.04290984803430641,0.39864767266375817,0.3833333333333333,0.0,1.4895573663409324e-14,2.799025505573522,2.800667913795262,2.7591910001093733,4.915102770330665,4.896636341727705
2021-02,8,2021-10,True,0.3680874613291164,0.37634400197574985,0.5180694523082643,0.562732503259031,-0.07061496648970342,-0.06666666666666667,0.0,0.0,2.993334801479585,3.003452949862584,2.9400389739691515,5.798394290811807,5.734134436272437
