origin,model,h,log_rate
2019-08,FOOD_ROBUST_WINDOW_R24,10,0.11972571449151717
2019-08,FOOD_ROBUST_WINDOW_R24,11,-0.25409801567973966
2019-08,FOOD_ROBUST_WINDOW_R24,12,-0.5550630639628606
2019-08,FOOD_NORM_SHIFT_R24,1,0.4786540195469975
2019-08,FOOD_NORM_SHIFT_R24,2,0.40142558660290917
2019-08,FOOD_NORM_SHIFT_R24,3,0.10728785439126438
2019-08,FOOD_NORM_SHIFT_R24,4,0.4066172087404688
2019-08,FOOD_NORM_SHIFT_R24,5,1.129108723469294
2019-08,FOOD_NORM_SHIFT_R24,6,0.43939376265181396
2019-08,FOOD_NORM_SHIFT_R24,7,-0.1624751795460148
2019-08,FOOD_NORM_SHIFT_R24,8,-0.323908659542712
2019-08,FOOD_NORM_SHIFT_R24,9,0.7228862997743114
2019-08,FOOD_NORM_SHIFT_R24,10,0.13405842968903434
2019-08,FOOD_NORM_SHIFT_R24,11,-0.23976530048222247
2019-08,FOOD_NORM_SHIFT_R24,12,-0.5407303487653434
2019-08,FOOD_NORM_REFIT_R24,1,0.48020884026206184
2019-08,FOOD_NORM_REFIT_R24,2,0.40081720378873636
2019-08,FOOD_NORM_REFIT_R24,3,0.10731136075018671
2019-08,FOOD_NORM_REFIT_R24,4,0.4065767538525052
2019-08,FOOD_NORM_REFIT_R24,5,1.1291406548609813
2019-08,FOOD_NORM_REFIT_R24,6,0.43931439928160315
2019-08,FOOD_NORM_REFIT_R24,7,-0.16253949800415102
2019-08,FOOD_NORM_REFIT_R24,8,-0.323933141965349
2019-08,FOOD_NORM_REFIT_R24,9,0.7228585784572088
2019-08,FOOD_NORM_REFIT_R24,10,0.13404211573442396
2019-08,FOOD_NORM_REFIT_R24,11,-0.23977566037182432
2019-08,FOOD_NORM_REFIT_R24,12,-0.5407364174663023
2019-09,FOOD_STABLE_PIPELINE_R14B,1,0.3145065976576984
2019-09,FOOD_STABLE_PIPELINE_R14B,2,0.04726213023881013
2019-09,FOOD_STABLE_PIPELINE_R14B,3,0.356238636123691
2019-09,FOOD_STABLE_PIPELINE_R14B,4,1.076582650950709
2019-09,FOOD_STABLE_PIPELINE_R14B,5,0.39591095516357966
2019-09,FOOD_STABLE_PIPELINE_R14B,6,-0.19942562923518375
2019-09,FOOD_STABLE_PIPELINE_R14B,7,-0.35670824404063206
2019-09,FOOD_STABLE_PIPELINE_R14B,8,0.6905738083707046
2019-09,FOOD_STABLE_PIPELINE_R14B,9,0.10344515392484412
2019-09,FOOD_STABLE_PIPELINE_R14B,10,-0.26996722007103086
2019-09,FOOD_STABLE_PIPELINE_R14B,11,-0.5116229760919717
2019-09,FOOD_STABLE_PIPELINE_R14B,12,0.4147370163696684
2019-09,FOOD_ZERO_DRIFT_R24,1,0.12555411784154238
2019-09,FOOD_ZERO_DRIFT_R24,2,-0.1416903495773459
2019-09,FOOD_ZERO_DRIFT_R24,3,0.167286156307535
2019-09,FOOD_ZERO_DRIFT_R24,4,0.887630171134553
2019-09,FOOD_ZERO_DRIFT_R24,5,0.20695847534742365
2019-09,FOOD_ZERO_DRIFT_R24,6,-0.38837810905133974
2019-09,FOOD_ZERO_DRIFT_R24,7,-0.5456607238567881
2019-09,FOOD_ZERO_DRIFT_R24,8,0.5016213285545486
2019-09,FOOD_ZERO_DRIFT_R24,9,-0.0855073258913119
2019-09,FOOD_ZERO_DRIFT_R24,10,-0.45891969988718684
2019-09,FOOD_ZERO_DRIFT_R24,11,-0.7005754559081278
2019-09,FOOD_ZERO_DRIFT_R24,12,0.2257845365535124
2019-09,FOOD_ROBUST_WINDOW_R24,1,0.3360139150108815
2019-09,FOOD_ROBUST_WINDOW_R24,2,0.06876944759199324
2019-09,FOOD_ROBUST_WINDOW_R24,3,0.3777459534768741
2019-09,FOOD_ROBUST_WINDOW_R24,4,1.098089968303892
2019-09,FOOD_ROBUST_WINDOW_R24,5,0.4174182725167628
2019-09,FOOD_ROBUST_WINDOW_R24,6,-0.1779183118820006
2019-09,FOOD_ROBUST_WINDOW_R24,7,-0.33520092668744894
2019-09,FOOD_ROBUST_WINDOW_R24,8,0.7120811257238877
2019-09,FOOD_ROBUST_WINDOW_R24,9,0.12495247127802724
2019-09,FOOD_ROBUST_WINDOW_R24,10,-0.2484599027178477
2019-09,FOOD_ROBUST_WINDOW_R24,11,-0.4901156587387886
2019-09,FOOD_ROBUST_WINDOW_R24,12,0.43624433372285154
2019-09,FOOD_NORM_SHIFT_R24,1,0.34145565833040964
2019-09,FOOD_NORM_SHIFT_R24,2,0.07421119091152137
2019-09,FOOD_NORM_SHIFT_R24,3,0.38318769679640224
2019-09,FOOD_NORM_SHIFT_R24,4,1.1035317116234202
2019-09,FOOD_NORM_SHIFT_R24,5,0.4228600158362909
2019-09,FOOD_NORM_SHIFT_R24,6,-0.17247656856247248
2019-09,FOOD_NORM_SHIFT_R24,7,-0.32975918336792087
2019-09,FOOD_NORM_SHIFT_R24,8,0.7175228690434158
2019-09,FOOD_NORM_SHIFT_R24,9,0.13039421459755535
2019-09,FOOD_NORM_SHIFT_R24,10,-0.24301815939831958
2019-09,FOOD_NORM_SHIFT_R24,11,-0.4846739154192605
2019-09,FOOD_NORM_SHIFT_R24,12,0.44168607704237967
2019-09,FOOD_NORM_REFIT_R24,1,0.3428020389052446
2019-09,FOOD_NORM_REFIT_R24,2,0.07358292513891468
2019-09,FOOD_NORM_REFIT_R24,3,0.38276064817511296
2019-09,FOOD_NORM_REFIT_R24,4,1.1032522290623838
2019-09,FOOD_NORM_REFIT_R24,5,0.42292011530254064
2019-09,FOOD_NORM_REFIT_R24,6,-0.17269084531041298
2019-09,FOOD_NORM_REFIT_R24,7,-0.3299068906990708
2019-09,FOOD_NORM_REFIT_R24,8,0.7174493213155685
2019-09,FOOD_NORM_REFIT_R24,9,0.13034486258315964
2019-09,FOOD_NORM_REFIT_R24,10,-0.24305008880963655
2019-09,FOOD_NORM_REFIT_R24,11,-0.48469679790174547
2019-09,FOOD_NORM_REFIT_R24,12,0.44167429488588733
2019-10,FOOD_STABLE_PIPELINE_R14B,1,0.13757024521535505
2019-10,FOOD_STABLE_PIPELINE_R14B,2,0.3807785749666707
2019-10,FOOD_STABLE_PIPELINE_R14B,3,1.100114696365586
2019-10,FOOD_STABLE_PIPELINE_R14B,4,0.4146423813198373
2019-10,FOOD_STABLE_PIPELINE_R14B,5,-0.1802091973471068
2019-10,FOOD_STABLE_PIPELINE_R14B,6,-0.34893337637898214
2019-10,FOOD_STABLE_PIPELINE_R14B,7,0.6940454341034695
2019-10,FOOD_STABLE_PIPELINE_R14B,8,0.1066770326571649
2019-10,FOOD_STABLE_PIPELINE_R14B,9,-0.2683284873912619
2019-10,FOOD_STABLE_PIPELINE_R14B,10,-0.5104835353718779
2019-10,FOOD_STABLE_PIPELINE_R14B,11,0.2213020717052304
2019-10,FOOD_STABLE_PIPELINE_R14B,12,0.3723761739313365
2019-10,FOOD_ZERO_DRIFT_R24,1,-0.03522060404196306
2019-10,FOOD_ZERO_DRIFT_R24,2,0.20798772570935262
2019-10,FOOD_ZERO_DRIFT_R24,3,0.9273238471082678
2019-10,FOOD_ZERO_DRIFT_R24,4,0.24185153206251922
2019-10,FOOD_ZERO_DRIFT_R24,5,-0.3530000466044249
2019-10,FOOD_ZERO_DRIFT_R24,6,-0.5217242256363003
2019-10,FOOD_ZERO_DRIFT_R24,7,0.5212545848461514
2019-10,FOOD_ZERO_DRIFT_R24,8,-0.06611381660015321
2019-10,FOOD_ZERO_DRIFT_R24,9,-0.44111933664858005
2019-10,FOOD_ZERO_DRIFT_R24,10,-0.683274384629196
2019-10,FOOD_ZERO_DRIFT_R24,11,0.04851122244791228
2019-10,FOOD_ZERO_DRIFT_R24,12,0.19958532467401838
2019-10,FOOD_ROBUST_WINDOW_R24,1,0.16804150532603188
2019-10,FOOD_ROBUST_WINDOW_R24,2,0.4112498350773476
2019-10,FOOD_ROBUST_WINDOW_R24,3,1.1305859564762626
2019-10,FOOD_ROBUST_WINDOW_R24,4,0.44511364143051413
2019-10,FOOD_ROBUST_WINDOW_R24,5,-0.14973793723642997
2019-10,FOOD_ROBUST_WINDOW_R24,6,-0.31846211626830534
2019-10,FOOD_ROBUST_WINDOW_R24,7,0.7245166942141463
2019-10,FOOD_ROBUST_WINDOW_R24,8,0.13714829276784174
2019-10,FOOD_ROBUST_WINDOW_R24,9,-0.23785722728058512
2019-10,FOOD_ROBUST_WINDOW_R24,10,-0.48001227526120105
2019-10,FOOD_ROBUST_WINDOW_R24,11,0.2517733318159072
2019-10,FOOD_ROBUST_WINDOW_R24,12,0.4028474340420133
2019-10,FOOD_NORM_SHIFT_R24,1,0.17800778954424795
2019-10,FOOD_NORM_SHIFT_R24,2,0.42121611929556363
2019-10,FOOD_NORM_SHIFT_R24,3,1.1405522406944788
2019-10,FOOD_NORM_SHIFT_R24,4,0.45507992564873023
2019-10,FOOD_NORM_SHIFT_R24,5,-0.1397716530182139
2019-10,FOOD_NORM_SHIFT_R24,6,-0.30849583205008924
2019-10,FOOD_NORM_SHIFT_R24,7,0.7344829784323624
2019-10,FOOD_NORM_SHIFT_R24,8,0.1471145769860578
2019-10,FOOD_NORM_SHIFT_R24,9,-0.22789094306236904
2019-10,FOOD_NORM_SHIFT_R24,10,-0.47004599104298495
2019-10,FOOD_NORM_SHIFT_R24,11,0.2617396160341233
2019-10,FOOD_NORM_SHIFT_R24,12,0.4128137182602294
2019-10,FOOD_NORM_REFIT_R24,1,0.17886719685005714
2019-10,FOOD_NORM_REFIT_R24,2,0.41975560390528915
2019-10,FOOD_NORM_REFIT_R24,3,1.1399024646149818
2019-10,FOOD_NORM_REFIT_R24,4,0.454839266362225
2019-10,FOOD_NORM_REFIT_R24,5,-0.13956712149387346
2019-10,FOOD_NORM_REFIT_R24,6,-0.3084167940907695
2019-10,FOOD_NORM_REFIT_R24,7,0.7344778380272882
2019-10,FOOD_NORM_REFIT_R24,8,0.1471279323204153
2019-10,FOOD_NORM_REFIT_R24,9,-0.22787420324996185
2019-10,FOOD_NORM_REFIT_R24,10,-0.47003232536084816
2019-10,FOOD_NORM_REFIT_R24,11,0.26174634880969583
2019-10,FOOD_NORM_REFIT_R24,12,0.4128157605622107
2019-11,FOOD_STABLE_PIPELINE_R14B,1,0.35261775037326104
2019-11,FOOD_STABLE_PIPELINE_R14B,2,1.0911603906455642
2019-11,FOOD_STABLE_PIPELINE_R14B,3,0.4035645707301128
2019-11,FOOD_STABLE_PIPELINE_R14B,4,-0.1928910534077133
2019-11,FOOD_STABLE_PIPELINE_R14B,5,-0.35744468628063375
2019-11,FOOD_STABLE_PIPELINE_R14B,6,0.690151491764369
2019-11,FOOD_STABLE_PIPELINE_R14B,7,0.10494696769920545
2019-11,FOOD_STABLE_PIPELINE_R14B,8,-0.27022175370007345
2019-11,FOOD_STABLE_PIPELINE_R14B,9,-0.5113178806635755
2019-11,FOOD_STABLE_PIPELINE_R14B,10,0.22065709171539996
2019-11,FOOD_STABLE_PIPELINE_R14B,11,0.4637770476131369
2019-11,FOOD_STABLE_PIPELINE_R14B,12,0.09107256243255538
2019-11,FOOD_ZERO_DRIFT_R24,1,0.17218712880926249
2019-11,FOOD_ZERO_DRIFT_R24,2,0.9107297690815657
2019-11,FOOD_ZERO_DRIFT_R24,3,0.22313394916611426
2019-11,FOOD_ZERO_DRIFT_R24,4,-0.37332167497171187
2019-11,FOOD_ZERO_DRIFT_R24,5,-0.5378753078446323
2019-11,FOOD_ZERO_DRIFT_R24,6,0.5097208702003704
2019-11,FOOD_ZERO_DRIFT_R24,7,-0.07548365386479311
2019-11,FOOD_ZERO_DRIFT_R24,8,-0.450652375264072
2019-11,FOOD_ZERO_DRIFT_R24,9,-0.6917485022275741
2019-11,FOOD_ZERO_DRIFT_R24,10,0.040226470151401406
2019-11,FOOD_ZERO_DRIFT_R24,11,0.2833464260491383
2019-11,FOOD_ZERO_DRIFT_R24,12,-0.08935805913144318
2019-11,FOOD_ROBUST_WINDOW_R24,1,0.3848301414682521
2019-11,FOOD_ROBUST_WINDOW_R24,2,1.1233727817405552
2019-11,FOOD_ROBUST_WINDOW_R24,3,0.43577696182510395
2019-11,FOOD_ROBUST_WINDOW_R24,4,-0.1606786623127222
2019-11,FOOD_ROBUST_WINDOW_R24,5,-0.3252322951856427
2019-11,FOOD_ROBUST_WINDOW_R24,6,0.72236388285936
2019-11,FOOD_ROBUST_WINDOW_R24,7,0.13715935879419655
2019-11,FOOD_ROBUST_WINDOW_R24,8,-0.23800936260508232
2019-11,FOOD_ROBUST_WINDOW_R24,9,-0.47910548956858445
2019-11,FOOD_ROBUST_WINDOW_R24,10,0.25286948281039107
2019-11,FOOD_ROBUST_WINDOW_R24,11,0.49598943870812795
2019-11,FOOD_ROBUST_WINDOW_R24,12,0.12328495352754648
2019-11,FOOD_NORM_SHIFT_R24,1,0.38808866929812974
2019-11,FOOD_NORM_SHIFT_R24,2,1.126631309570433
2019-11,FOOD_NORM_SHIFT_R24,3,0.4390354896549815
2019-11,FOOD_NORM_SHIFT_R24,4,-0.15742013448284461
2019-11,FOOD_NORM_SHIFT_R24,5,-0.3219737673557651
2019-11,FOOD_NORM_SHIFT_R24,6,0.7256224106892376
2019-11,FOOD_NORM_SHIFT_R24,7,0.14041788662407415
2019-11,FOOD_NORM_SHIFT_R24,8,-0.23475083477520473
2019-11,FOOD_NORM_SHIFT_R24,9,-0.4758469617387069
2019-11,FOOD_NORM_SHIFT_R24,10,0.2561280106402687
2019-11,FOOD_NORM_SHIFT_R24,11,0.4992479665380055
2019-11,FOOD_NORM_SHIFT_R24,12,0.12654348135742408
2019-11,FOOD_NORM_REFIT_R24,1,0.38839962669855227
2019-11,FOOD_NORM_REFIT_R24,2,1.1252314985751388
2019-11,FOOD_NORM_REFIT_R24,3,0.43864244028379246
2019-11,FOOD_NORM_REFIT_R24,4,-0.15774822607611702
2019-11,FOOD_NORM_REFIT_R24,5,-0.32160002076877936
2019-11,FOOD_NORM_REFIT_R24,6,0.7254813411911579
2019-11,FOOD_NORM_REFIT_R24,7,0.14032719137136027
2019-11,FOOD_NORM_REFIT_R24,8,-0.23475765847496718
2019-11,FOOD_NORM_REFIT_R24,9,-0.4758628909356269
2019-11,FOOD_NORM_REFIT_R24,10,0.25612290612464184
2019-11,FOOD_NORM_REFIT_R24,11,0.4992355724122413
2019-11,FOOD_NORM_REFIT_R24,12,0.12653926616348452
2019-12,FOOD_STABLE_PIPELINE_R14B,1,1.0995756653978277
2019-12,FOOD_STABLE_PIPELINE_R14B,2,0.46578045981820293
2019-12,FOOD_STABLE_PIPELINE_R14B,3,-0.15986135503854204
2019-12,FOOD_STABLE_PIPELINE_R14B,4,-0.324526375230757
2019-12,FOOD_STABLE_PIPELINE_R14B,5,0.7000421171251922
2019-12,FOOD_STABLE_PIPELINE_R14B,6,0.11281636996440877
2019-12,FOOD_STABLE_PIPELINE_R14B,7,-0.2638756405527796
2019-12,FOOD_STABLE_PIPELINE_R14B,8,-0.5079296375895592
2019-12,FOOD_STABLE_PIPELINE_R14B,9,0.22279548063168217
2019-12,FOOD_STABLE_PIPELINE_R14B,10,0.4650032833849228
2019-12,FOOD_STABLE_PIPELINE_R14B,11,0.3111812824844865
2019-12,FOOD_STABLE_PIPELINE_R14B,12,0.3956535936535358
2019-12,FOOD_ZERO_DRIFT_R24,1,0.9008694623518939
2019-12,FOOD_ZERO_DRIFT_R24,2,0.26707425677226915
2019-12,FOOD_ZERO_DRIFT_R24,3,-0.3585675580844758
2019-12,FOOD_ZERO_DRIFT_R24,4,-0.5232325782766908
2019-12,FOOD_ZERO_DRIFT_R24,5,0.5013359140792584
2019-12,FOOD_ZERO_DRIFT_R24,6,-0.08588983308152501
2019-12,FOOD_ZERO_DRIFT_R24,7,-0.4625818435987134
2019-12,FOOD_ZERO_DRIFT_R24,8,-0.706635840635493
2019-12,FOOD_ZERO_DRIFT_R24,9,0.024089277585748387
2019-12,FOOD_ZERO_DRIFT_R24,10,0.266297080338989
2019-12,FOOD_ZERO_DRIFT_R24,11,0.11247507943855273
2019-12,FOOD_ZERO_DRIFT_R24,12,0.19694739060760202
2019-12,FOOD_ROBUST_WINDOW_R24,1,1.1228933783018782
2019-12,FOOD_ROBUST_WINDOW_R24,2,0.48909817272225353
2019-12,FOOD_ROBUST_WINDOW_R24,3,-0.13654364213449144
2019-12,FOOD_ROBUST_WINDOW_R24,4,-0.3012086623267064
2019-12,FOOD_ROBUST_WINDOW_R24,5,0.7233598300292428
2019-12,FOOD_ROBUST_WINDOW_R24,6,0.13613408286845938
2019-12,FOOD_ROBUST_WINDOW_R24,7,-0.24055792764872902
2019-12,FOOD_ROBUST_WINDOW_R24,8,-0.4846119246855086
2019-12,FOOD_ROBUST_WINDOW_R24,9,0.24611319353573277
2019-12,FOOD_ROBUST_WINDOW_R24,10,0.4883209962889734
2019-12,FOOD_ROBUST_WINDOW_R24,11,0.3344989953885371
2019-12,FOOD_ROBUST_WINDOW_R24,12,0.4189713065575864
2019-12,FOOD_NORM_SHIFT_R24,1,1.1176465790176326
2019-12,FOOD_NORM_SHIFT_R24,2,0.483851373438008
2019-12,FOOD_NORM_SHIFT_R24,3,-0.14179044141873698
2019-12,FOOD_NORM_SHIFT_R24,4,-0.30645546161095194
2019-12,FOOD_NORM_SHIFT_R24,5,0.7181130307449972
2019-12,FOOD_NORM_SHIFT_R24,6,0.13088728358421384
2019-12,FOOD_NORM_SHIFT_R24,7,-0.24580472693297456
2019-12,FOOD_NORM_SHIFT_R24,8,-0.48985872396975416
2019-12,FOOD_NORM_SHIFT_R24,9,0.24086639425148723
2019-12,FOOD_NORM_SHIFT_R24,10,0.48307419700472787
2019-12,FOOD_NORM_SHIFT_R24,11,0.3292521961042916
2019-12,FOOD_NORM_SHIFT_R24,12,0.41372450727334087
2019-12,FOOD_NORM_REFIT_R24,1,1.1187543012750218
2019-12,FOOD_NORM_REFIT_R24,2,0.48358626349415423
2019-12,FOOD_NORM_REFIT_R24,3,-0.14178268570989344
2019-12,FOOD_NORM_REFIT_R24,4,-0.30627569207822614
2019-12,FOOD_NORM_REFIT_R24,5,0.7184273088402594
2019-12,FOOD_NORM_REFIT_R24,6,0.13093829428239884
2019-12,FOOD_NORM_REFIT_R24,7,-0.24578786596087224
2019-12,FOOD_NORM_REFIT_R24,8,-0.4898161771801254
2019-12,FOOD_NORM_REFIT_R24,9,0.2408891507709703
2019-12,FOOD_NORM_REFIT_R24,10,0.48308954380966607
2019-12,FOOD_NORM_REFIT_R24,11,0.32925768899899627
2019-12,FOOD_NORM_REFIT_R24,12,0.4137295708188251
2020-01,FOOD_STABLE_PIPELINE_R14B,1,0.5259550313596257
2020-01,FOOD_STABLE_PIPELINE_R14B,2,-0.10155138014049093
2020-01,FOOD_STABLE_PIPELINE_R14B,3,-0.2883518616373367
2020-01,FOOD_STABLE_PIPELINE_R14B,4,0.7265139738459758
2020-01,FOOD_STABLE_PIPELINE_R14B,5,0.1291935968729904
2020-01,FOOD_STABLE_PIPELINE_R14B,6,-0.2542443317370736
2020-01,FOOD_STABLE_PIPELINE_R14B,7,-0.501689969074827
2020-01,FOOD_STABLE_PIPELINE_R14B,8,0.22666946099514362
2020-01,FOOD_STABLE_PIPELINE_R14B,9,0.4673792973096163
2020-01,FOOD_STABLE_PIPELINE_R14B,10,0.31266601259992066
2020-01,FOOD_STABLE_PIPELINE_R14B,11,0.4623171622055462
2020-01,FOOD_STABLE_PIPELINE_R14B,12,1.1010780043694381
2020-01,FOOD_ZERO_DRIFT_R24,1,0.3217691272924531
2020-01,FOOD_ZERO_DRIFT_R24,2,-0.3057372842076636
2020-01,FOOD_ZERO_DRIFT_R24,3,-0.49253776570450936
2020-01,FOOD_ZERO_DRIFT_R24,4,0.5223280697788032
2020-01,FOOD_ZERO_DRIFT_R24,5,-0.07499230719418226
2020-01,FOOD_ZERO_DRIFT_R24,6,-0.45843023580424624
2020-01,FOOD_ZERO_DRIFT_R24,7,-0.7058758731419996
2020-01,FOOD_ZERO_DRIFT_R24,8,0.022483556927970966
2020-01,FOOD_ZERO_DRIFT_R24,9,0.2631933932424436
2020-01,FOOD_ZERO_DRIFT_R24,10,0.108480108532748
2020-01,FOOD_ZERO_DRIFT_R24,11,0.25813125813837356
2020-01,FOOD_ZERO_DRIFT_R24,12,0.8968921003022655
2020-01,FOOD_ROBUST_WINDOW_R24,1,0.5447223554274503
2020-01,FOOD_ROBUST_WINDOW_R24,2,-0.0827840560726664
2020-01,FOOD_ROBUST_WINDOW_R24,3,-0.2695845375695122
2020-01,FOOD_ROBUST_WINDOW_R24,4,0.7452812979138004
2020-01,FOOD_ROBUST_WINDOW_R24,5,0.14796092094081495
2020-01,FOOD_ROBUST_WINDOW_R24,6,-0.23547700766924903
2020-01,FOOD_ROBUST_WINDOW_R24,7,-0.48292264500700244
2020-01,FOOD_ROBUST_WINDOW_R24,8,0.24543678506296818
2020-01,FOOD_ROBUST_WINDOW_R24,9,0.4861466213774408
2020-01,FOOD_ROBUST_WINDOW_R24,10,0.3314333366677452
2020-01,FOOD_ROBUST_WINDOW_R24,11,0.48108448627337075
2020-01,FOOD_ROBUST_WINDOW_R24,12,1.1198453284372627
2020-01,FOOD_NORM_SHIFT_R24,1,0.5394218201350636
2020-01,FOOD_NORM_SHIFT_R24,2,-0.08808459136505317
2020-01,FOOD_NORM_SHIFT_R24,3,-0.2748850728618989
2020-01,FOOD_NORM_SHIFT_R24,4,0.7399807626214137
2020-01,FOOD_NORM_SHIFT_R24,5,0.14266038564842817
2020-01,FOOD_NORM_SHIFT_R24,6,-0.2407775429616358
2020-01,FOOD_NORM_SHIFT_R24,7,-0.48822318029938916
2020-01,FOOD_NORM_SHIFT_R24,8,0.2401362497705814
2020-01,FOOD_NORM_SHIFT_R24,9,0.4808460860850541
2020-01,FOOD_NORM_SHIFT_R24,10,0.32613280137535844
2020-01,FOOD_NORM_SHIFT_R24,11,0.475783950980984
2020-01,FOOD_NORM_SHIFT_R24,12,1.114544793144876
2020-01,FOOD_NORM_REFIT_R24,1,0.5406731386939458
2020-01,FOOD_NORM_REFIT_R24,2,-0.088007767649569
2020-01,FOOD_NORM_REFIT_R24,3,-0.27454812943141094
2020-01,FOOD_NORM_REFIT_R24,4,0.7402920513076444
2020-01,FOOD_NORM_REFIT_R24,5,0.14298626148862423
2020-01,FOOD_NORM_REFIT_R24,6,-0.24063707968449966
2020-01,FOOD_NORM_REFIT_R24,7,-0.48814098682820356
2020-01,FOOD_NORM_REFIT_R24,8,0.24020188906298465
2020-01,FOOD_NORM_REFIT_R24,9,0.4808869245898827
2020-01,FOOD_NORM_REFIT_R24,10,0.3261576595070825
2020-01,FOOD_NORM_REFIT_R24,11,0.47579864824209944
2020-01,FOOD_NORM_REFIT_R24,12,1.1145541463928659
2020-02,FOOD_STABLE_PIPELINE_R14B,1,-0.12075396920503124
2020-02,FOOD_STABLE_PIPELINE_R14B,2,-0.2550020877624022
2020-02,FOOD_STABLE_PIPELINE_R14B,3,0.7384120421856242
2020-02,FOOD_STABLE_PIPELINE_R14B,4,0.14506886787739484
2020-02,FOOD_STABLE_PIPELINE_R14B,5,-0.2538899168732273
2020-02,FOOD_STABLE_PIPELINE_R14B,6,-0.49966780845424746
2020-02,FOOD_STABLE_PIPELINE_R14B,7,0.22926215334898822
2020-02,FOOD_STABLE_PIPELINE_R14B,8,0.46833958465536135
2020-02,FOOD_STABLE_PIPELINE_R14B,9,0.31340123938522463
2020-02,FOOD_STABLE_PIPELINE_R14B,10,0.46265597565834365
2020-02,FOOD_STABLE_PIPELINE_R14B,11,1.3447726363123897
2020-02,FOOD_STABLE_PIPELINE_R14B,12,0.41484819333263356
2020-02,FOOD_ZERO_DRIFT_R24,1,-0.3452252913665904
2020-02,FOOD_ZERO_DRIFT_R24,2,-0.47947340992396137
2020-02,FOOD_ZERO_DRIFT_R24,3,0.513940720024065
2020-02,FOOD_ZERO_DRIFT_R24,4,-0.07940245428416431
2020-02,FOOD_ZERO_DRIFT_R24,5,-0.47836123903478645
2020-02,FOOD_ZERO_DRIFT_R24,6,-0.7241391306158066
2020-02,FOOD_ZERO_DRIFT_R24,7,0.004790831187429068
2020-02,FOOD_ZERO_DRIFT_R24,8,0.2438682624938022
2020-02,FOOD_ZERO_DRIFT_R24,9,0.08892991722366547
2020-02,FOOD_ZERO_DRIFT_R24,10,0.2381846534967845
2020-02,FOOD_ZERO_DRIFT_R24,11,1.1203013141508307
2020-02,FOOD_ZERO_DRIFT_R24,12,0.1903768711710744
2020-02,FOOD_ROBUST_WINDOW_R24,1,-0.12134275104658035
2020-02,FOOD_ROBUST_WINDOW_R24,2,-0.2555908696039513
2020-02,FOOD_ROBUST_WINDOW_R24,3,0.7378232603440751
2020-02,FOOD_ROBUST_WINDOW_R24,4,0.14448008603584575
2020-02,FOOD_ROBUST_WINDOW_R24,5,-0.25447869871477635
2020-02,FOOD_ROBUST_WINDOW_R24,6,-0.5002565902957965
2020-02,FOOD_ROBUST_WINDOW_R24,7,0.22867337150743913
2020-02,FOOD_ROBUST_WINDOW_R24,8,0.46775080281381226
2020-02,FOOD_ROBUST_WINDOW_R24,9,0.31281245754367554
2020-02,FOOD_ROBUST_WINDOW_R24,10,0.46206719381679456
2020-02,FOOD_ROBUST_WINDOW_R24,11,1.3441838544708407
2020-02,FOOD_ROBUST_WINDOW_R24,12,0.4142594114910845
2020-02,FOOD_NORM_SHIFT_R24,1,-0.12666749353777293
2020-02,FOOD_NORM_SHIFT_R24,2,-0.2609156120951439
2020-02,FOOD_NORM_SHIFT_R24,3,0.7324985178528824
2020-02,FOOD_NORM_SHIFT_R24,4,0.13915534354465317
2020-02,FOOD_NORM_SHIFT_R24,5,-0.259803441205969
2020-02,FOOD_NORM_SHIFT_R24,6,-0.5055813327869891
2020-02,FOOD_NORM_SHIFT_R24,7,0.22334862901624655
2020-02,FOOD_NORM_SHIFT_R24,8,0.4624260603226197
2020-02,FOOD_NORM_SHIFT_R24,9,0.30748771505248296
2020-02,FOOD_NORM_SHIFT_R24,10,0.456742451325602
2020-02,FOOD_NORM_SHIFT_R24,11,1.3388591119796482
2020-02,FOOD_NORM_SHIFT_R24,12,0.4089346689998919
2020-02,FOOD_NORM_REFIT_R24,1,-0.12719850897077306
2020-02,FOOD_NORM_REFIT_R24,2,-0.2610696497354993
2020-02,FOOD_NORM_REFIT_R24,3,0.7322934458013273
2020-02,FOOD_NORM_REFIT_R24,4,0.13904242767976174
2020-02,FOOD_NORM_REFIT_R24,5,-0.2599500839372747
2020-02,FOOD_NORM_REFIT_R24,6,-0.5056335144533519
2020-02,FOOD_NORM_REFIT_R24,7,0.22331984550553685
2020-02,FOOD_NORM_REFIT_R24,8,0.4624006456738986
2020-02,FOOD_NORM_REFIT_R24,9,0.307474210578601
2020-02,FOOD_NORM_REFIT_R24,10,0.4567328380470096
2020-02,FOOD_NORM_REFIT_R24,11,1.338854155634027
2020-02,FOOD_NORM_REFIT_R24,12,0.40893135770604166
2020-03,FOOD_STABLE_PIPELINE_R14B,1,-0.340912716886031
2020-03,FOOD_STABLE_PIPELINE_R14B,2,0.6664270733834995
2020-03,FOOD_STABLE_PIPELINE_R14B,3,0.10009311584451305
2020-03,FOOD_STABLE_PIPELINE_R14B,4,-0.2916890609820849
2020-03,FOOD_STABLE_PIPELINE_R14B,5,-0.5196596777457451
2020-03,FOOD_STABLE_PIPELINE_R14B,6,0.2173402447169461
2020-03,FOOD_STABLE_PIPELINE_R14B,7,0.4607576654539364
2020-03,FOOD_STABLE_PIPELINE_R14B,8,0.3086586196731395
2020-03,FOOD_STABLE_PIPELINE_R14B,9,0.4597471393155275
