origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,original_yy
2020-09,8,2021-05,2020-10-11T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3295519485090369,0.1748251748251661,2.872531418312392,3.1972435884455233,2.4714432947391582,2.384218896275963,3.213405199780586
2020-09,9,2021-06,2020-10-11T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2908059439403839,0.523560209424101,2.765388046387192,2.851065923065728,2.761827216174105,2.9064132943911476,2.867173319882203
2020-09,10,2021-07,2020-10-11T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2400352829627577,1.041666666666674,3.3747779751332514,2.6401386211160482,3.00157487462645,3.942691997945813,2.6562129848305185
2020-09,11,2021-08,2020-10-11T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1121735919984789,0.6872852233676952,4.085257548845505,2.7552737514395726,3.1136855990606978,4.62762618250329,2.7713661463452124
2020-09,12,2021-09,2020-10-11T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1118071455832575,0.1706484641638139,4.915102770330665,3.2618393583252048,3.2254302870053384,4.798129207611665,3.2780110859355713
2020-10,0,2020-10,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1835507038734855,0.1787310098301908,2.9384756657483617,2.943428133732242,0.0,0.0,2.943428133732243
2020-10,1,2020-11,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.0876245869537107,0.0,2.655677655677633,2.751866202096627,0.08758621902404075,0.0,2.7505724591682528
2020-10,2,2020-12,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.3584860071656766,-0.1784121320249632,2.285191956124307,2.9008123748655406,0.44543119664706315,-0.17857147602345325,2.930401664551156
2020-10,3,2021-01,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.3591983069999807,1.3404825737265424,2.162162162162171,1.7573763254719847,0.8039859272116274,1.1530061215537624,1.8111151005784336
2020-10,4,2021-02,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1275782096754046,0.1763668430335041,2.066486972147356,1.5873989147483665,0.931482825039231,1.3292176208936846,1.6662303030606425
2020-10,5,2021-03,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1809958901915543,0.1760563380281743,2.33812949640288,1.8614804070219149,1.1123151150461152,1.5051191614116473,1.9418339458679157
2020-10,6,2021-04,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1907280785049424,0.5272407732864748,3.0630630630630717,2.195475088797997,1.302861538492867,2.030974886758352,2.3202949544175415
2020-10,7,2021-05,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2610680719307166,0.1748251748251661,2.872531418312392,2.0975169422489026,1.5635894196903009,2.20564742025251,2.219063589739893
2020-10,8,2021-06,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2520398620277071,0.523560209424101,2.765388046387192,1.7156962789968249,1.8153121939377352,2.7278418183676947,1.8367883706577517
2020-10,9,2021-07,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2520496915907654,1.041666666666674,3.3747779751332514,1.5193856522742808,2.0670447730356143,3.764120521922361,1.6401219104389255
2020-10,10,2021-08,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2037182664785201,0.6872852233676952,4.085257548845505,1.724182183378268,2.2705558152417202,4.4490547064798385,1.847181404841526
2020-10,11,2021-09,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.0843810884744354,0.1706484641638139,4.915102770330665,2.4547329801179667,2.354901322889947,4.619557731588213,2.5707725039258036
2020-10,12,2021-10,2020-11-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1938778420468817,1.0221465076660996,5.798394290811807,2.459995913663212,2.5485914644159684,5.636515648551113,2.5813457221114016
2020-11,0,2020-11,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1331935220806632,0.0,2.655677655677633,2.7924083683630028,0.0,0.0,2.7924083683630028
2020-11,1,2020-12,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1414246613703958,-0.1784121320249632,2.285191956124307,2.7399488983804754,0.14132475088379537,-0.17857147602345325,2.7495961103502546
2020-11,2,2021-01,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.3157536945728202,1.3404825737265424,2.162162162162171,1.5682413622841163,0.45658099035859473,1.1530061215537624,1.5882799471285798
2020-11,3,2021-02,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1774757383124249,0.1763668430335041,2.066486972147356,1.4732812813189053,0.6338994265704484,1.3292176208936846,1.4942656708661661
2020-11,4,2021-03,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.0596561550466887,0.1760563380281743,2.33812949640288,1.590805430489895,0.6935377944067213,1.5051191614116473,1.6461395182641645
2020-11,5,2021-04,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.195544866928563,0.5272407732864748,3.0630630630630717,1.961792164473447,0.8888917212355635,2.030974886758352,2.0284076568412335
2020-11,6,2021-05,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2164169187822637,0.1748251748251661,2.872531418312392,1.791688170723434,1.1050747959288227,2.20564742025251,1.8820717919228063
2020-11,7,2021-06,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.295739410686944,0.523560209424101,2.765388046387192,1.4314586741000894,1.400377757909418,2.7278418183676947,1.545300834012844
2020-11,8,2021-07,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.6841845523889444,1.041666666666674,3.3747779751332514,1.6869168618176869,2.0822323890600005,3.764120521922361,1.786061390418786
2020-11,9,2021-08,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.0517744773775379,0.6872852233676952,4.085257548845505,1.7299532518622842,2.1339934680794204,4.4490547064798385,1.8387605917468555
2020-11,10,2021-09,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1144684725958355,0.1706484641638139,4.915102770330665,2.4835108350651702,2.248396475472413,4.619557731588213,2.593124157784267
2020-11,11,2021-10,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1606605531500465,1.0221465076660996,5.798394290811807,2.4819474379726887,2.4089281076207585,5.636515648551113,2.5746181876338565
2020-11,12,2021-11,2020-12-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1741371469475728,0.1686340640809414,5.976806422836781,2.535049110125148,2.582913811625387,5.8050076850430585,2.616560090615457
2020-12,0,2020-12,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1743986297500019,-0.1784121320249632,2.285191956124307,2.646710113299568,0.0,0.0,2.646710113299568
2020-12,1,2021-01,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.6635682025149247,1.3404825737265424,2.162162162162171,1.831774994584008,0.6613762799755755,1.3315775975772155,1.838430721205215
2020-12,2,2021-02,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1138444207900511,0.1763668430335041,2.066486972147356,1.6555729914309776,0.7751559471458308,1.507789096917138,1.6795584753006385
2020-12,3,2021-03,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2023142400541542,0.1760563380281743,2.33812949640288,1.9498603408296573,0.9772658075543348,1.6836906374351004,1.9768941461956402
2020-12,4,2021-04,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1427807219477367,0.5272407732864748,3.0630630630630717,2.2793808083272884,1.119944694751342,2.2095463627818055,2.3065019918628207
2020-12,5,2021-05,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1713827822657088,0.1748251748251661,2.872531418312392,2.0961321918577873,1.291180784306882,2.3842188962759634,2.1138598480887563
2020-12,6,2021-06,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2768109704728183,0.523560209424101,2.765388046387192,1.73181782082858,1.5676093387632695,2.906413294391148,1.757114850113269
2020-12,7,2021-07,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.204896256352211,1.041666666666674,3.3747779751332514,1.4752675565656455,1.772295969031305,3.942691997945814,1.5128333433958754
2020-12,8,2021-08,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.076856759483453,0.6872852233676952,4.085257548845505,1.5619109112601348,1.8491232088316463,4.62762618250329,1.5908528175634478
2020-12,9,2021-09,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,-0.0376817127590181,0.1706484641638139,4.915102770330665,2.1526947375134204,1.811434394731252,4.798129207611665,2.1878424230441555
2020-12,10,2021-10,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1101474714362198,1.0221465076660996,5.798394290811807,2.0876296498250024,1.9215212483487323,5.815087124574566,2.1178834233286348
2020-12,11,2021-11,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1538032310801612,0.1686340640809414,5.976806422836781,2.277049256900544,2.0752063233957894,5.983579161066511,2.2749440275443864
2020-12,12,2021-12,2021-01-12T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1617345832033935,0.4208754208754106,6.613047363717604,2.2694625614401627,2.236810257073503,6.4035713785990875,2.262014430068051
2021-01,0,2021-01,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.8285790522695597,1.3404825737265424,2.162162162162171,1.6461080716122942,0.0,0.0,1.6461080716122944
2021-01,1,2021-02,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.221412456930943,0.1763668430335041,2.066486972147356,1.5929922210219123,0.22116770076436856,0.1762114993399223,1.596579865879472
2021-01,2,2021-03,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.0839497059547825,0.1760563380281743,2.33812949640288,1.7766562780425752,0.3050821886624267,0.3521130398578847,1.7733104264189423
2021-01,3,2021-04,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1365802393447781,0.5272407732864748,3.0630630630630717,2.081299412609979,0.44156924203773723,0.8779687652045898,2.095938445960319
2021-01,4,2021-05,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.203939252572968,0.1748251748251661,2.872531418312392,1.9139563821668384,0.6453008208213209,1.0526412986987477,1.9368122756778745
2021-01,5,2021-06,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2510801663751634,0.523560209424101,2.765388046387192,1.528103477437648,0.8960663075687754,1.5748356968139323,1.5546204356828208
2021-01,6,2021-07,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1703543780550356,1.041666666666674,3.3747779751332514,1.2546782205648885,1.0662757471358915,2.611114400368598,1.275901938024285
2021-01,7,2021-08,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1832184150238854,0.6872852233676952,4.085257548845505,1.4259743228575312,1.2493265219556742,3.296048584926075,1.4614580403562778
2021-01,8,2021-09,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,-0.1687874129449522,0.1706484641638139,4.915102770330665,1.873426199946026,1.0803965025664688,3.4665516100344496,1.9238333850206684
2021-01,9,2021-10,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.196086050294986,1.0221465076660996,5.798394290811807,1.8685609640488636,1.2762905551120858,4.48350952699735,1.941490748364096
2021-01,10,2021-11,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2001475610339446,0.1686340640809414,5.976806422836781,2.0642677672912937,1.4762380877718972,4.6520015634892955,2.145524155778591
2021-01,11,2021-12,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1478384166919557,0.4208754208754106,6.613047363717604,2.409997315173265,1.6239673310635083,5.071993781021873,2.479370110512111
2021-01,12,2022-01,2021-02-11T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.6292551308210765,4.442581726739303,9.876543209876534,2.240289989372936,2.2512509181571514,9.4187215059701,2.276782807289196
2021-02,0,2021-02,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.4287738547440542,0.1763668430335041,2.066486972147356,2.3236563803052745,0.0,0.0,2.3236563803052745
2021-02,1,2021-03,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2281883840635691,0.1760563380281743,2.33812949640288,2.6498183308889844,0.22792842975238184,0.17590154051796242,2.649374728564526
2021-02,2,2021-04,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1881428384565082,0.5272407732864748,3.0630630630630717,3.0437803477115932,0.4158945012520972,0.7017572658646675,3.027803981558932
2021-02,3,2021-05,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2541704558782982,0.1748251748251661,2.872531418312392,2.9369559135233207,0.6697424903218488,0.8764297993588254,2.9187916920004415
2021-02,4,2021-06,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1850682764053642,0.523560209424101,2.765388046387192,2.472953758504864,0.854639726387647,1.3986241974740101,2.465403713320809
2021-02,5,2021-07,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.1572818350866109,1.041666666666674,3.3747779751332514,2.1910716466044042,1.0117980031355986,2.434902901028676,2.170850200234306
2021-02,6,2021-08,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,-0.0175171032895528,0.6872852233676952,4.085257548845505,2.1657382909468783,0.9942793654223138,3.119837085586153,2.1529528268729163
2021-02,7,2021-09,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,-0.2112534909993873,0.1706484641638139,4.915102770330665,2.588595957550745,0.7828024194759139,3.290340110694527,2.5748276966027186
2021-02,8,2021-10,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.2964668092044664,1.0221465076660996,5.798394290811807,2.709163968644453,1.07883063248319,4.307298027657428,2.695379526445253
2021-02,9,2021-11,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.3800921968156343,0.1686340640809414,5.976806422836781,3.133259960238383,1.4582023041046506,4.475790064149373,3.0857166505154727
2021-02,10,2021-12,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.4583939159419907,0.4208754208754106,6.613047363717604,3.794742687384612,1.9155487948050893,4.89578228168195,3.7433460193137265
2021-02,11,2022-01,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.8866790825772438,4.442581726739303,9.876543209876534,3.365906936969293,2.7983199618626085,9.242510006630175,3.2787824864449777
2021-02,12,2022-02,2021-03-09T22:59:00+00:00,TVWQRF_TVW3_FULLM,0.4533595352896009,1.2841091492777013,11.091549295774657,3.4029354292331297,3.2506549183277786,10.518444382006189,3.3040658694425367
2021-03,0,2021-03,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1519100744195733,0.1760563380281743,2.33812949640288,2.3134620904142373,0.0,0.0,2.3134620904142373
2021-03,1,2021-04,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2588220808843678,0.5272407732864748,3.0630630630630717,2.765285012251053,0.25848771335699583,0.5258557253467051,2.7630976371962985
2021-03,2,2021-05,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2008876404526246,0.1748251748251661,2.872531418312392,2.604418346742223,0.4591738444157019,0.7005282588408629,2.5998069651869113
2021-03,3,2021-06,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1803040670818489,0.523560209424101,2.765388046387192,2.1564418113524493,0.6393155588375247,1.2227226569560476,2.1429666629965216
2021-03,4,2021-07,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1388387312978421,1.041666666666674,3.3747779751332514,1.8359642563141474,0.7780579982854424,2.2590013605107133,1.830585366008867
2021-03,5,2021-08,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.0285350538697323,0.6872852233676952,4.085257548845505,1.8838770221499705,0.8065889816830006,2.9439355450681903,1.8596427783989204
2021-03,6,2021-09,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,-0.126186908713809,0.1706484641638139,4.915102770330665,2.3894587899801376,0.6803223902497105,3.114438570176565,2.367496879971053
2021-03,7,2021-10,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3825347725774291,1.0221465076660996,5.798394290811807,2.597760060686029,1.0621273591424685,4.131396487139466,2.5757534713338153
2021-03,8,2021-11,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3142767573392752,0.1686340640809414,5.976806422836781,2.957264672378824,1.3759112993505578,4.29988852363141,2.8981252231598513
2021-03,9,2021-12,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.4814832099745192,0.4208754208754106,6.613047363717604,3.6775966037944863,1.8562390862122156,4.719880741163989,3.5783587776996812
2021-03,10,2022-01,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.9507292909929844,4.442581726739303,9.876543209876534,3.2788548315431383,2.8024773886059027,9.066608466112214,3.1799986719601714
2021-03,11,2022-02,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1360250093859484,1.2841091492777013,11.091549295774657,3.244842053602765,2.9384099677852626,10.342542841488228,3.1384472514669386
2021-03,12,2022-03,2021-04-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1834693319146765,1.6640253565768592,12.741652021089632,3.2929700248964875,3.121711200297003,11.992874992936022,3.170947608295236
2021-04,0,2021-04,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.256026468736474,0.5272407732864748,3.0630630630630717,2.785007316596494,0.0,0.0,2.785007316596494
2021-04,1,2021-05,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3440353651034786,0.1748251748251661,2.872531418312392,2.7665033844086784,0.34344491728659504,0.17467253349415784,2.7682879191083165
2021-04,2,2021-06,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2048027564567361,0.523560209424101,2.765388046387192,2.3429721802958383,0.5480382388016755,0.6968669316093424,2.335717099875548
2021-04,3,2021-07,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2494677565662153,1.041666666666674,3.3747779751332514,2.118914989995003,0.7971953411076045,1.733145635164008,2.1354566032920994
2021-04,4,2021-08,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1295183945694273,0.6872852233676952,4.085257548845505,2.2469145794024663,0.9266299329565267,2.418079819721485,2.2677408069708376
2021-04,5,2021-09,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,-0.0159236963923496,0.1706484641638139,4.915102770330665,2.8713507645908263,0.9107049686090378,2.5885828448298596,2.8910987119946387
2021-04,6,2021-10,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.266664774927137,1.0221465076660996,5.798394290811807,2.9481863053157262,1.1770148238490825,3.605540761792761,2.9814133088507266
2021-04,7,2021-11,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2472413174024017,0.1686340640809414,5.976806422836781,3.196442254682136,1.423951002755133,3.774032798284706,3.2360259117951413
2021-04,8,2021-12,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3278262673324211,0.4208754208754106,6.613047363717604,3.7289379495013617,1.7512410912835248,4.194025015817283,3.759580401658866
2021-04,9,2022-01,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.5922046313391957,4.442581726739303,9.876543209876534,2.9974242880811444,2.341699083389056,8.540752740765509,2.9934403226490494
2021-04,10,2022-02,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2663513612116907,1.2841091492777013,11.091549295774657,3.0875818332979255,2.6076963579663395,9.816687116141523,3.085955307919669
2021-04,11,2022-03,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2461975481924726,1.6640253565768592,12.741652021089632,3.1745200314556286,2.8535913365060894,11.467019267589317,3.1581339693738766
2021-04,12,2022-04,2021-05-10T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2303326656317372,1.7926734216679563,14.160839160839142,3.1623983410982146,3.083659143080191,13.2438137896633,3.1316964086982835
2021-05,0,2021-05,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.5680138323904842,0.1748251748251661,2.872531418312392,3.2763086393669005,0.0,0.0,3.2763086393669005
2021-05,1,2021-06,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3288767777546841,0.523560209424101,2.765388046387192,2.9661786262955814,0.32833716087267967,0.5221943981151846,2.968938380945684
2021-05,2,2021-07,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2522096042504168,1.041666666666674,3.3747779751332514,2.7572594551851326,0.5802292504569827,1.5584731016698505,2.7702494501087966
2021-05,3,2021-08,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2507626822434904,0.6872852233676952,4.085257548845505,3.003856123717777,0.8306780477145426,2.243407286227327,3.027958884178216
2021-05,4,2021-09,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1744761148423056,0.1706484641638139,4.915102770330665,3.840362855692625,1.0050021297984744,2.413910311335702,3.8533427525556454
2021-05,5,2021-10,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2554954483294169,1.0221465076660996,5.798394290811807,3.9209805972447658,1.2601717433845934,3.430868228298603,3.9329229534855736
2021-05,6,2021-11,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.4544154591006166,0.1686340640809414,5.976806422836781,4.3675433925932605,1.7135578526098345,3.599360264790548,4.405210222481346
2021-05,7,2021-12,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3876598635165766,0.4208754208754106,6.613047363717604,4.919052419845711,2.1004682515685937,4.019352482323126,4.997275195177846
2021-05,8,2022-01,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.4078295981184662,4.442581726739303,9.876543209876534,3.9316689173996657,2.5074684789630477,8.366080207271349,4.030968161162292
2021-05,9,2022-02,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.419404800881777,1.2841091492777013,11.091549295774657,4.182005453932288,2.925996229315998,9.642014582647365,4.283357770125494
2021-05,10,2022-03,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.27213076454063,1.6640253565768592,12.741652021089632,4.281921809125285,3.1977573884796975,11.292346734095156,4.383371327843824
2021-05,11,2022-04,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.273356025502035,1.7926734216679563,14.160839160839142,4.008886741916612,3.47074047587627,13.069141256169143,4.119747799548382
2021-05,12,2022-05,2021-06-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2338969716243566,1.7611026033690802,15.968586387434565,3.6633382776911376,3.7043643343200197,14.814916143856053,3.7738310219084767
2021-06,0,2021-06,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3296679179291987,0.523560209424101,2.765388046387192,2.5671716627536876,0.0,0.0,2.5671716627536876
2021-06,1,2021-07,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3206528901378652,1.041666666666674,3.3747779751332514,2.4356572423064335,0.32013989508786994,1.0362787035546657,2.4391465993328096
2021-06,2,2021-08,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2002782969447274,0.6872852233676952,4.085257548845505,2.6347522954785947,0.5202179024312784,1.7212128881121427,2.6443099775466665
2021-06,3,2021-09,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1814993006476033,0.1706484641638139,4.915102770330665,3.461984591716041,0.7015526921256121,1.8917159132205172,3.4738743309039997
2021-06,4,2021-10,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2387132657134564,1.0221465076660996,5.798394290811807,3.5685406674186684,0.9399814903407591,2.9086738301834183,3.5358295617677262
2021-06,5,2021-11,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2705468503896497,0.1686340640809414,5.976806422836781,3.8311251986774804,1.2101630214972425,3.077165866675363,3.815942487671885
2021-06,6,2021-12,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.4497672680962841,0.4208754208754106,6.613047363717604,4.445180812907411,1.6589218592121904,3.49715808420794,4.469258447353688
2021-06,7,2022-01,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.4432794653786417,4.442581726739303,9.876543209876534,3.4656858102650143,2.1012217349815754,7.8438858091561645,3.5443551804131936
2021-06,8,2022-02,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3772287727026355,1.2841091492777013,11.091549295774657,3.664694686543794,2.4777407842434984,9.119820184532179,3.7519702062253435
2021-06,9,2022-03,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.405370074781377,1.6640253565768592,12.741652021089632,3.8950734958041155,2.8822914482215847,10.770152335979972,3.9894695933365205
2021-06,10,2022-04,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2722210804800849,1.7926734216679563,14.160839160839142,3.6355630469471767,3.1541426781737396,12.546946858053959,3.725666843088956
2021-06,11,2022-05,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3058242386430925,1.7611026033690802,15.968586387434565,3.768105166802569,3.459500225752953,14.292721745740868,3.8613093583279
2021-06,12,2022-06,2021-07-12T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2647022145427578,1.5801354401805856,17.187499999999993,3.700912998412715,3.723852720991014,15.860503017663849,3.7940568381399538
2021-07,0,2021-07,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.6445519678863136,1.041666666666674,3.3747779751332514,2.9684936651910006,0.0,0.0,2.9684936651910006
2021-07,1,2021-08,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2932991261789639,0.6872852233676952,4.085257548845505,3.2747503863197713,0.2928698434753167,0.6849341845574768,3.270499357350648
2021-07,2,2021-09,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2119782388362195,0.1706484641638139,4.915102770330665,4.143508310360429,0.50462372544538,0.8554372096658516,4.136797181733295
2021-07,3,2021-10,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2155252912840005,1.0221465076660996,5.798394290811807,4.197014758649818,0.7199170941482292,1.8723951266287528,4.175045206903697
2021-07,4,2021-11,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.1385963075842835,0.1686340640809414,5.976806422836781,4.402353015337552,0.8584174457009115,2.0408871631206975,4.319427972984723
2021-07,5,2021-12,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2748126501297448,0.4208754208754106,6.613047363717604,4.907018443538768,1.1328531762578327,2.4608793806532745,4.793074516056077
2021-07,6,2022-01,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.4627705196631401,4.442581726739303,9.876543209876534,3.9795658838936836,1.594556205239478,6.807607105601498,3.885459490459653
2021-07,7,2022-02,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.3054314996040026,1.2841091492777013,11.091549295774657,4.114365652155453,1.8995222104422234,8.083541480977512,4.01930284667573
2021-07,8,2022-03,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2985453140144131,1.6640253565768592,12.741652021089632,4.244774314046692,2.1976227629239666,9.733873632425304,4.146491102574911
2021-07,9,2022-04,2021-08-09T21:59:00+00:00,TVWQRF_TVW3_FULLM,0.2569790728289426,1.7926734216679563,14.160839160839142,3.984955482175005,2.4542722091270797,11.51066815449929,3.866499255931619
