origin,as_of_utc,target,h,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,err_core,err_food,err_administered,err_alcohol_tobacco,err_fuel,err_wedge,yy_error,squared_error
2022-07,2022-08-09T21:59:00+00:00,2023-07,12,INDEPENDENT_BRIDGE,0.9534810991423752,,1.4018402902822626,1.333333333333342,HARD_BASE,0.4726536124240565,8.771929824561415,15.78651084713633,15.78651084713633,estimated,True,False,2022-06,sa,2022-07,377,estimated,1.0460223411939102,-0.0955316733957192,0.0072057219013449,0.0224812827715476,-0.0059834770244821,-0.0207130963042262,1.8709389206851477,-0.5364674195740693,0.05,0.2585590886177348,-0.1883239171374784,-0.0207130963042262,0.178075443,0.031772263,0.086948337,0.1441144380268998,0.5590895189731001,0.48693282222081014,0.0461729231560075,0.02161716570403488,-0.012839639503335113,-0.06182225206841913,0.0007664672092204672,7.014581022574916,49.20434692226815
2022-04,2022-05-09T21:59:00+00:00,2023-04,12,INDEPENDENT_BRIDGE,0.3588972130991592,,0.7418585559133414,1.7926734216679563,HARD_BASE,-0.2033898305084824,12.71056661562021,6.646808497489444,6.646808497489444,estimated,True,False,2022-03,sa,2022-04,374,estimated,0.2871117862491862,-0.0107529125908407,0.0137995614921316,0.0191187072379643,0.0538512932203388,-0.004231222509621,0.507975139208432,-0.0603840283067036,0.1,0.219885829880384,1.6949152542372836,-0.004231222509621,0.178075443,0.031772263,0.086948337,0.1379956149213166,0.5652083420786833,0.17407011783344956,0.2823271450128466,-0.055198245968526696,0.09616903995780014,0.07528283655929324,-0.010363849787221269,-6.0637581181307665,36.769162515196776
2021-12,2022-01-11T22:59:00+00:00,2022-12,12,INDEPENDENT_BRIDGE,0.307333486973641,,0.7709389674170302,0.4208754208754106,HARD_BASE,0.0,15.758591785414907,9.883046487579689,9.883046487579689,estimated,True,False,2021-11,sa,2021-12,370,estimated,0.2855121703343985,0.070489428772362,0.0,-0.0304840277129488,-0.0083135461165048,-0.0098705383036658,0.5061912904073181,0.3978535846552034,0.0,-0.350499330741072,-0.2427184466019416,-0.0098705383036658,0.177174296,0.03425181,0.086973141,0.1375606840674532,0.5640400689325468,0.059896142761379806,0.021376664808400656,-0.1375606840674532,0.08023142759115398,0.3526303617685354,-0.06924042588837565,-5.8755452978352185,34.52203254691354
2022-09,2022-10-10T21:59:00+00:00,2023-09,12,INDEPENDENT_BRIDGE,0.2383848323509848,,0.1620924446428433,0.8005822416302655,HARD_BASE,-0.7377598926894713,6.859205776173314,12.463231293745451,12.463231293745451,estimated,True,False,2022-08,sa,2022-09,379,estimated,0.2627068025054972,-0.0638120357219796,0.0144002763534043,0.0429947695598566,0.0118885923292791,-0.0297935726750729,0.4697894167164196,-0.3583427037830233,0.1,0.4944863932228704,0.3741814780168218,-0.0297935726750729,0.178075443,0.031772263,0.086948337,0.1440027635340438,0.5592011934659561,0.5982275185850708,0.2245692484885435,0.18720359259425684,0.02557025312698989,-0.07728776733391243,0.017861879579507245,5.604025517572137,31.40510200159966
2022-08,2022-09-11T21:59:00+00:00,2023-08,12,INDEPENDENT_BRIDGE,0.7222581599319601,,0.6308526564677204,0.4385964912280604,HARD_BASE,0.2016129032258007,8.515283842794778,13.989747470156058,13.989747470156058,estimated,True,False,2022-07,sa,2022-08,378,estimated,0.7478930636177097,-0.0499468748493367,0.0,-0.0010155972554222,0.0,0.0253275684190093,1.3374119529683888,-0.2804815420245043,0.0,-0.0116804678555523,0.0,0.0253275684190093,0.178075443,0.031772263,0.086948337,0.1439947604934491,0.5592091965065509,0.6360512243163995,0.11670126699558374,-0.04319842814803473,-0.08309764162494193,-0.2441909677892923,0.13837980295644514,5.4744636273612794,29.96975200730162
2022-05,2022-06-09T21:59:00+00:00,2023-05,12,INDEPENDENT_BRIDGE,0.7024008139771503,,1.8273429935590184,1.7611026033690802,HARD_BASE,0.2717391304347893,11.0609480812641,16.12053713694375,16.12053713694375,estimated,True,False,2022-04,sa,2022-05,375,estimated,0.4712728033804153,0.1176821762125157,0.0144101798583081,0.061718003189539,0.0685284103921566,-0.0312107590557845,0.8429100054179908,0.6608557262582004,0.1,0.709823848494527,2.156862745098032,-0.0312107590557845,0.178075443,0.031772263,0.086948337,0.1441017985830812,0.5591021584169187,0.4153625875387234,-0.04918905551439404,-0.028820359716616256,-0.02200116586135456,0.19259666998468608,-0.07728699288868363,5.05958905567965,25.599441412353293
2022-10,2022-11-09T22:59:00+00:00,2023-10,12,INDEPENDENT_BRIDGE,1.291441741175275,,1.1729476113272232,-1.4440433212996373,HARD_BASE,0.0675675675675613,8.498168498168521,13.545308559016195,13.545308559016195,estimated,True,False,2022-09,sa,2022-10,380,estimated,1.1635032911950671,0.1147007169886397,0.0,0.0031870578785548,0.0232885697382202,-0.0132378946252071,2.081199009050323,0.6441130515039051,0.0,0.0366546157007564,0.732984293193728,-0.0132378946252071,0.178075443,0.031772263,0.086948337,0.1441496396879864,0.5590543173120135,0.9957869960014631,-0.03186343362864358,0.17297956762558367,0.0321698368785545,0.028245241033071883,0.026555965697684147,5.047140060847674,25.473622793813465
2023-01,2023-02-09T22:59:00+00:00,2024-01,12,INDEPENDENT_BRIDGE,1.5150549365508792,,4.873148431243555,6.010137581462716,HARD_BASE,1.4905149051490652,2.3224043715847307,6.815232400460867,6.815232400460867,estimated,True,False,2022-12,sa,2023-01,383,estimated,0.7303029791189798,0.4040666993645452,0.140154548124826,0.2489495486456929,0.0105907543333335,-0.0190095930364982,1.3339435341377182,2.2690759183709863,0.9,2.863189305687272,0.333333333333341,-0.0190095930364982,0.178075443,0.031772263,0.086948337,0.1557272756942511,0.5474766813057488,0.62080764285783,0.3917260588240063,-0.7630636509018304,-0.11063340437125635,0.026759844918575377,-0.14105645992551094,4.492828028876136,20.18550369705503
2020-12,2021-01-12T22:59:00+00:00,2021-12,12,INDEPENDENT_BRIDGE,0.0753947844129631,,0.1743986297500019,-0.1784121320249632,HARD_BASE,0.4208754208754106,6.613047363717604,2.20375101396535,2.20375101396535,estimated,True,False,2020-11,sa,2020-12,358,estimated,0.0632599206590403,0.0823270193843403,0.0,-0.0436460762287313,-0.0166270922330097,-0.0099189871686766,0.1153280145182287,0.4646668351053606,0.0,-0.5018339653701975,-0.4854368932038833,-0.0099189871686766,0.177174296,0.03425181,0.086973141,0.1530790349828959,0.548521718017104,-0.37555745375464294,-0.041462881751028816,0.0,0.015296564509221247,0.04696276599483862,0.009280368539164419,-4.409296349752255,19.44189429993856
2020-11,2020-12-09T22:59:00+00:00,2021-11,12,INDEPENDENT_BRIDGE,0.0978443005230126,,0.1331935220806632,0.0,HARD_BASE,0.1686340640809414,5.976806422836781,1.743579561212498,1.743579561212498,estimated,True,False,2020-10,sa,2020-11,357,estimated,0.0421321656527983,0.0564380003917707,0.0,-0.0057621010621943,-0.0095232094531975,0.0145594449938354,0.0768367921077549,0.3185450805559897,0.0,-0.066251500129153,-0.2780352177942591,0.0145594449938354,0.177174296,0.03425181,0.086973141,0.1532675327152082,0.5483332202847917,-0.5610343766604726,-0.13121350463912246,0.8736249364766868,0.020355959298164503,-0.16041224029020157,-0.11211053774298341,-4.233226861624283,17.920209661977378
2023-03,2023-04-12T21:59:00+00:00,2024-03,12,INDEPENDENT_BRIDGE,0.4242493649993726,,0.2926338566146489,0.1357773251866811,HARD_BASE,0.1331557922769732,1.9661016949152728,5.982083753459525,5.982083753459525,estimated,True,False,2023-02,sa,2023-03,385,estimated,0.3225000367395263,0.0375093217631419,0.01513057320743,0.0687425954795115,0.0098259360816564,-0.0294590982718937,0.584346936036882,0.2106372508821552,0.1,0.7906142641866926,0.3092614486307266,-0.0294590982718937,0.178075443,0.031772263,0.086948337,0.1513057320743006,0.5518982249256993,0.2673102142469564,0.17353917405480807,-0.0907834392445804,0.022980312847932415,-0.04213197561090273,-0.03982071357181427,4.015982058544252,16.12811189454933
2023-02,2023-03-09T22:59:00+00:00,2024-02,12,INDEPENDENT_BRIDGE,0.5737837538313906,,0.5313152061494304,0.6147540983606703,HARD_BASE,0.26702269692922,1.968771215207057,5.9182725509074565,5.9182725509074565,estimated,True,False,2023-01,sa,2023-02,384,estimated,0.5364167564277424,0.0503369505951537,0.0151306116851895,-0.027111645873861,-0.0230679547434655,0.0220790357406314,0.9719493670853868,0.282672050380095,0.1,-0.3118132768181764,-0.7260406582768608,0.0220790357406314,0.178075443,0.031772263,0.086948337,0.1513061168518951,0.5518978401481048,0.26046783635369003,0.09966532815748207,0.0151306116851895,0.06345953850113868,-0.1584995958346846,0.02653733803935493,3.9495013357003996,15.598560800699241
2020-10,2020-11-09T22:59:00+00:00,2021-10,12,INDEPENDENT_BRIDGE,0.2482734617395293,,0.1835507038734855,0.1787310098301908,HARD_BASE,1.0221465076660996,5.798394290811807,1.9710963430749249,1.9710963430749249,estimated,True,False,2020-09,sa,2020-10,356,estimated,0.1419947235272931,0.082862021687461,0.0,0.0080857205028003,0.0251060387434558,-0.009775042721481,0.2702167143116843,0.4676864734795449,0.0,0.0929680175952296,0.732984293193728,-0.009775042721481,0.177174296,0.03425181,0.086973141,0.176116147471462,0.525484605528538,-0.5411352636598064,0.1451924688290626,-0.21133937696575442,-0.05107968153801416,-0.17280749527331946,0.0572963026812614,-3.8272979477368816,14.648209580750946
2023-04,2023-05-10T21:59:00+00:00,2024-04,12,INDEPENDENT_BRIDGE,0.7960152935561705,,0.5640927888903151,-0.2033898305084824,HARD_BASE,0.6648936170212671,2.853260869565235,5.950976359023833,5.950976359023833,estimated,True,False,2023-03,sa,2023-04,386,estimated,0.5940350636856058,0.1338394057090938,0.0151308249383833,0.0041185226403254,0.0481289022056518,0.0007625743771102,1.0763538391183611,0.7515882226899406,0.1,0.0473674688030598,1.514808756482089,0.0007625743771102,0.178075443,0.031772263,0.086948337,0.151308249383833,0.5518957076161669,0.5388454929239891,-0.16523761542456689,-0.015130824938383303,-0.18366257166595676,-0.038778333675281565,-0.004914470684897199,3.0977154894585976,9.595841253631718
2022-06,2022-07-12T21:59:00+00:00,2023-06,12,INDEPENDENT_BRIDGE,0.7839236005932666,,1.3932606931984497,1.5801354401805856,HARD_BASE,0.3387533875338855,9.703703703703706,12.358201421332112,12.358201421332112,estimated,True,False,2022-05,sa,2022-06,376,estimated,0.6839277211615548,0.0089743570256885,0.0072052208290553,0.0276275654044879,0.0501832386969397,0.0060054974755403,1.2232664699547713,0.0503963762464909,0.05,0.3177469099206337,1.5794669299111552,0.0060054974755403,0.178075443,0.031772263,0.086948337,0.1441044165811064,0.5590995404188934,0.40437795095210805,0.0089743570256885,-0.021615662487165982,-0.02567863575354838,0.033342816612133924,0.04576938671016495,2.6544977176284057,7.046358132894415
2023-08,2023-09-10T21:59:00+00:00,2024-08,12,INDEPENDENT_BRIDGE,0.3835541555457341,,0.4746143904367312,0.2016129032258007,HARD_BASE,0.263157894736854,2.213279678068404,4.861056730141783,4.861056730141783,estimated,True,False,2023-07,sa,2023-08,390,estimated,0.3654510239594319,-0.0044570238832353,0.0,0.008541757716039,-0.0076010198564593,0.0216194176099579,0.6622023263800478,-0.0250288518627206,0.0,0.0982394604745459,-0.2392344497607668,0.0216194176099579,0.178075443,0.031772263,0.086948337,0.1513318034284734,0.5518721535715265,0.2550765932451266,-0.09048380794120668,-0.015133180342847342,-0.09243050460654248,0.06254216092849574,0.0008249995258542142,2.647777052073379,7.010723317486393
2020-09,2020-10-11T21:59:00+00:00,2021-09,12,INDEPENDENT_BRIDGE,-0.2661696641468071,,-0.3793055312609125,-0.6216696269982114,HARD_BASE,0.1706484641638139,4.915102770330665,2.3203552252125483,2.3203552252125483,estimated,True,False,2020-08,sa,2020-09,355,estimated,-0.326177382559546,0.0394714109728684,0.0204144508329616,0.0274409616151638,0.0148436879739979,-0.0421627929822529,-0.6556905980257067,0.2227829423567651,0.1,0.315510757685109,0.4333694474539573,-0.0421627929822529,0.177174296,0.03425181,0.086973141,0.2041445083296166,0.4974562446703834,-0.42566863149362266,0.20923772247112585,-0.10207225416480835,-0.06557844052387402,0.002027295083446543,-0.054763819682888404,-2.594747545118117,6.732714822896494
2024-09,2024-10-09T21:59:00+00:00,2025-09,12,INDEPENDENT_BRIDGE,-0.2247490599796101,,-0.4651739920724355,-0.3937007874015741,HARD_BASE,-0.5761843790012655,2.305665349143618,4.791724092619573,4.791724092619573,estimated,True,False,2024-08,sa,2024-09,403,estimated,-0.1277746394924275,-0.1473057016563985,0.0267118632635112,0.0398220456542035,0.0143114611089431,-0.0305140888574419,-0.2436480076754021,-0.8302110321318267,0.15,0.4705869174080322,0.4037754627353895,-0.0305140888574419,0.177431636,0.035444108,0.084622084,0.1780790884234082,0.5244230835765917,0.2393215190111867,0.05061672695252767,0.04451977210585202,-0.007452861608366758,0.03997235377862627,-0.015542191218170465,2.486058743475955,6.180488076013244
2024-04,2024-05-12T21:59:00+00:00,2025-04,12,INDEPENDENT_BRIDGE,0.3766800080363129,,0.535513874597449,0.6648936170212671,HARD_BASE,-0.1295336787564882,1.8494055482166376,4.272130790667301,4.272130790667301,estimated,True,False,2024-03,sa,2024-04,398,estimated,0.2519977993261859,0.0951141203767447,0.0151413625303237,-0.0047691359743145,0.0183049570523756,0.0008909047249975,0.4572727937037825,0.5360606626923324,0.1,-0.056358053936778,0.5164456967678699,0.0008909047249975,0.177431636,0.035444108,0.084622084,0.1514136253032376,0.5510885466967623,0.1417800899868334,0.14192985546909365,-6.071532165918825e-17,0.07943194263265217,0.11494236672695803,0.02812943197726392,2.422725242450664,5.869597600407627
2020-05,2020-06-09T21:59:00+00:00,2021-05,12,INDEPENDENT_BRIDGE,0.1726541039302503,,0.1755417858910625,0.3603603603603567,HARD_BASE,0.1748251748251661,2.872531418312392,0.8149406744863373,0.8149406744863373,estimated,True,False,2020-04,sa,2020-05,351,estimated,-0.0939106753027769,0.113318619696536,0.008,0.0351360669849257,0.089525544046467,0.0205845485050985,-0.1510787669569907,0.6395883728898011,0.1,0.4039875596182707,2.613746369796721,0.0205845485050985,0.177174296,0.03425181,0.086973141,0.08,0.6216007530000001,-0.34255097650277694,0.2210701463689933,-0.008,0.0351360669849257,0.04499819104646734,0.04717550120747481,-2.0575907438260543,4.233679669078655
2025-07,2025-08-04T21:59:00+00:00,2026-07,12,INDEPENDENT_BRIDGE,0.4995581260763741,,0.482699677975129,0.4504504504504458,HARD_BASE,0.6337135614702172,1.7296604740550945,3.558685769734744,3.558685769734744,estimated,True,False,2025-06,trend_cycle,2025-07,413,estimated,0.4672521013792613,-0.0031035055134313,0.0,0.0163130243515584,0.0269947487420217,-0.007898242883036,0.8859393465973564,-0.0174912748560318,0.0,0.192775024916173,0.7616145606491709,-0.007898242883036,0.177431636,0.035444108,0.084622084,0.1750934919658135,0.5274086800341864,-0.060156578654925075,0.06868272617908734,-0.035018698393162705,0.05150937539136882,-0.09697510435813678,-0.062197155558074674,1.8290252956796496,3.3453335322360296
2022-11,2022-12-11T22:59:00+00:00,2023-11,12,INDEPENDENT_BRIDGE,0.5246707663427643,,0.7585158740889214,1.172161172161168,HARD_BASE,0.0675219446319985,7.313540912382349,9.122468475967551,9.122468475967551,estimated,True,False,2022-10,sa,2022-11,381,estimated,0.481736947114294,0.040088388813919,0.0,-0.0037954120535309,-0.0088338080630214,0.0154746505311035,0.8810455305463339,0.2251202531834728,0.0,-0.0436513472768423,-0.2780352177942591,0.0154746505311035,0.178075443,0.031772263,0.086948337,0.1564252373853958,0.5467787196146041,0.4270590751528336,0.11277224309963216,-0.10949766616977705,-0.015427296602024325,0.09790113795260355,-0.05565867172250211,1.8089275635852022,3.272218930298296
2025-03,2025-04-03T21:59:00+00:00,2026-03,12,INDEPENDENT_BRIDGE,0.145635033423919,,0.0259612093364776,0.0648088139987068,HARD_BASE,0.5754475703324768,1.8782383419689104,3.644698360267976,3.644698360267976,estimated,True,False,2025-02,sa,2025-03,409,estimated,0.0396302899803546,0.0443874420190251,0.0175291007211423,0.0614517748245427,0.0109614961855039,-0.0283250703066498,0.0751696713332072,0.2501664473128406,0.1,0.7261907521037037,0.3092614486307266,-0.0283250703066498,0.177431636,0.035444108,0.084622084,0.1752910072114236,0.5272111647885763,-0.06581194297736066,0.16196970576985298,-5.898059818321144e-17,0.09192791552082097,-0.680791540989217,0.06289332576734596,1.7664600182990655,3.1203809962491347
