origin,target,yy_error,core,food,administered,alcohol_tobacco,fuel,wedge
2021-04,2022-04,-12.408358184260116,-6.492669014626231,-1.3829042474729716,-3.225871869405895,-0.0031469083466109903,-1.226880672321349,-0.07688547208705564
2021-05,2022-05,-13.21550752814304,-6.172892580295262,-2.1100606023564565,-3.4487370743876244,-0.09192110310459732,-1.3107633081754433,-0.08113285982365538
2021-06,2022-06,-14.211887447527179,-6.3111092927157255,-2.601712836298262,-3.6929969228739385,-0.15138978472702466,-1.4112101918349271,-0.04346841907730176
2021-07,2022-07,-12.806647507339147,-4.701437763298669,-2.698711078001564,-3.87663034481493,-0.14384526657433713,-1.3374464980832557,-0.04857655656639084
2021-08,2022-08,-12.659637926393987,-4.695582887008983,-2.9353081965385446,-3.745524306078442,-0.18199328716686886,-0.9243220804783405,-0.1769071691228068
2021-09,2022-09,-14.11213025179659,-5.471731767056973,-3.194670094204986,-4.441158970989421,-0.12522928857248045,-0.7503313222170057,-0.1290088087557236
2021-10,2022-10,-10.575596862203735,-4.640043282376795,-3.867585336035669,-1.4669242706919152,-0.09151113010417376,-0.6947258511620228,0.18519300816684106
2021-11,2022-11,-8.316374105085885,-4.2156893300655565,-3.986134288497265,0.14333095748974542,-0.1463330503083068,-0.46933489070820605,0.3577864970037045
2021-12,2022-12,-5.8755452978352185,-2.180978633873368,-3.860561456064883,0.2522497265661739,-0.09273201597767765,-0.13586604431243912,0.14234312582697572
2022-01,2023-01,-11.339589716171414,-2.0615504138102323,-3.7070950347390794,-5.1833878314163435,-0.1814933130326812,-0.09811078332936227,-0.10795233984371523
2022-02,2023-02,-9.215449685561916,-0.9067781310890739,-3.2411288708274166,-4.854346001421639,-0.23119085201041287,0.0010077290075278687,0.01698644077909939
2022-03,2023-03,-8.911648838248444,-2.1854731396316187,-3.065692248174341,-4.46851640311946,-0.135461354038613,0.8432837013993033,0.10021060531628369
2022-04,2023-04,-6.0637581181307665,-1.0077357866318255,-1.821187695428688,-4.022109775724455,-0.15215796032387877,0.7735075202972923,0.16592557968078797
2022-05,2023-05,5.05958905567965,8.14881473191591,-0.03154835883483609,-4.187084558097123,-0.15398754700548428,1.0495872909907038,0.23380749671047807
2022-06,2023-06,2.6544977176284057,4.802447837142886,0.5155610048546055,-3.916050292454519,-0.14812790883256882,1.150779723770752,0.24988735314725027
2022-07,2023-07,7.014581022574916,9.330802146438,0.2111246759997407,-3.7745173655514925,-0.21343014843419403,1.1349858202053802,0.325615893917484
2022-08,2023-08,5.4744636273612794,8.261284144149066,0.16939157383614253,-3.6931220766068513,-0.22585888133205526,0.513928383176711,0.4488404841382656
2022-09,2023-09,5.604025517572137,7.584143953988991,0.15941898541877067,-2.725786781583389,-0.17664517791380102,0.262335725488336,0.5005588121732292
2022-10,2023-10,5.047140060847674,9.14938271170925,0.7413973498580213,-5.278305489891031,-0.10456708113162061,0.42772254487757055,0.11151002542548705
2022-11,2023-11,1.8089275635852022,4.799304232688419,1.2425320482410165,-4.902051924604351,-0.07682772172882958,0.48056973568234246,0.2654011933066035
2022-12,2023-12,-0.035706233018870215,2.8703152485669943,1.4156347650914802,-4.758134210736614,-0.053107356938340886,0.2751253119182392,0.21446000907936916
2023-01,2024-01,4.492828028876136,3.1653533651071455,2.0584197384983387,-0.7279256448130952,-0.07520219741716201,0.20844780965911072,-0.13626504215820115
2023-02,2024-02,3.9495013357003996,2.1640144302874287,2.4396132144209943,-0.6884817695338237,0.08765855831230152,0.09426205959960178,-0.147565157386102
2023-03,2024-03,4.015982058544252,2.445655180907289,2.4535055361999842,-0.7833913074997083,0.08636163935262431,0.01444529576170734,-0.20059428617764444
2023-04,2024-04,3.0977154894585976,2.640607175269955,1.7193557742638237,-0.7383462891263902,-0.19185131322083177,-0.12614776113011575,-0.20590209659784373
2023-05,2024-05,1.3272670741411363,0.9184421533341,1.6051542448622138,-0.6842173514515101,-0.10179014044217748,-0.22641314047652578,-0.1839086916849643
2023-06,2024-06,0.8615263474155319,0.2641177908685434,1.490439766807098,-0.6399066406322008,0.006413079383779634,-0.10012476434972015,-0.15941288466196804
2023-07,2024-07,1.6793539897935759,0.9687179693434196,1.5306570008164226,-0.604675909506907,0.04577145336395622,-0.08563998457351528,-0.17547653964980015
2023-08,2024-08,2.647777052073379,1.9665129055225052,1.3029881408130382,-0.5767482317923786,0.028652731777537906,0.24214898123597225,-0.3157774754832957
2023-09,2024-09,1.483313277640696,1.2802481929897778,0.7951115212230397,-0.7955702079491918,0.049322608452555844,0.5052137467170975,-0.3510125837925832
2023-10,2024-10,-0.448435439210932,-0.29151228673160723,0.7329070629455222,-0.9923863206383864,0.010701551469613222,0.523700146145283,-0.4318455924013569
2023-11,2024-11,-0.49197170530095624,-0.1543488199108752,0.4610432304522255,-0.8995493269842179,0.04110349982500041,0.38787828100340266,-0.328098569686492
2023-12,2024-12,0.09650019607983795,0.20402627516089014,0.6927541826368817,-0.7623977448706881,0.025123069513173387,0.221322919767231,-0.2843285061276501
2024-01,2025-01,-0.4441563074245245,-0.5901929272719304,0.04964805628232294,0.007503160841047518,0.015182611015356983,0.14802532579246208,-0.0743225340837835
2024-02,2025-02,-1.200927421805923,-1.5237049280322164,0.1799546919695634,0.007479508751238685,-0.01637392072924353,0.2968544102499488,-0.14513718401521367
2024-03,2025-03,0.35901885827081115,0.12741659850860712,-0.22197926687403866,0.14755896626856288,-0.015895061316532927,0.4990234558544499,-0.17710583417023715
2024-04,2025-04,2.422725242450664,0.9993186931371889,0.41811512851586924,0.16331595584741815,0.256115040386752,0.7297346600255219,-0.1438742354620873
2024-05,2025-05,0.33668970838475465,-0.24977617581559639,-0.1575628020601079,0.10115658010869132,0.12735426865464833,0.7297813359867527,-0.21426349848963339
2024-06,2025-06,-0.363420659467657,-0.47796481988420286,-0.2678833090338697,0.10115037142456847,0.08534416758182627,0.49018884890407405,-0.2942559184600534
2024-07,2025-07,-0.723559669302478,-0.8541017547254746,-0.12025337161718891,0.06433442417912857,0.055454865250642596,0.42663136246495276,-0.2956251948545382
2024-08,2025-08,1.4590683507115854,0.8227873663201801,0.1897051053124871,0.09187745763402379,0.19305261080836145,0.40970894447719247,-0.24806313384065953
2024-09,2025-09,2.486058743475955,1.5608123532406761,0.6119841214414172,0.15684858695960707,0.1585361902896465,0.2589191333202568,-0.26104164177564837
2024-10,2025-10,-1.3793507999901524,-1.9233895798116734,0.2885923459415677,0.18970628463264905,0.06272421068412957,0.22917015954660358,-0.2261542209834289
2024-11,2025-11,0.7043256300326952,-0.24526555039793882,0.6050218616189963,0.2808780927356885,0.09415022801657927,0.1871010904726519,-0.21756009241328209
2024-12,2025-12,1.6038093873954216,0.5053766773579306,0.7293208881806229,0.25454992351053823,0.07718305150954097,0.2727998531618804,-0.23542100632509114
2025-01,2026-01,1.4220818071469399,-0.02348294064907488,0.7220844909684894,0.5575564553961961,0.015700693270326894,0.42580857454568166,-0.2755854663846794
2025-02,2026-02,1.757756732208229,-0.031799512131915106,1.0178385628435065,0.5289610404333644,0.08363917036273935,0.40966970693592875,-0.2505522362353949
2025-03,2026-03,1.7664600182990655,0.4336778896333866,1.2432911610592003,0.4659450256881189,0.15087663713390148,-0.41439939248553376,-0.11293130273000866
2025-04,2026-04,0.7316883791263975,0.10243037279758693,1.101072583155654,0.44777273988907174,-0.021282851448375235,-0.7820428961315694,-0.11626156913597036
2025-05,2026-05,0.349400527701448,-0.783859030320403,1.4039306803136673,0.5172686950857138,0.10006880511170324,-0.8299869268648967,-0.05802169562433674
2025-06,2026-06,0.7530979189384484,-0.8565060243360684,1.55104078929212,0.5252328711259966,0.059750161883980454,-0.5073471213552648,-0.019072757672315595
2025-07,2026-07,1.8290252956796496,0.24880571719020025,1.5992587564899816,0.473886578880668,0.11387363933873919,-0.5659389140026783,-0.04086048221726168
