period,model,actual,consensus,forecast,error,surprise,deviation,gain,big,alert,directional_big_hit,wrong_way_big_alert,material_big_hit,capture_ratio
2025-02,HARD_FULL,0.2,0.2,0.3625074932441033,0.1625074932441033,0.0,0.1625074932441033,-0.1625074932441033,False,False,False,False,False,
2025-03,HARD_FULL,0.1,0.0,-0.00036306638964298324,-0.10036306638964299,0.1,-0.00036306638964298324,-0.00036306638964297977,False,False,False,False,False,
2025-04,HARD_FULL,-0.1,0.1,0.15376981113103366,0.2537698111310337,-0.2,0.05376981113103366,-0.053769811131033685,False,False,False,False,False,
2025-05,HARD_FULL,0.5,0.2,0.3070684808515122,-0.19293151914848777,0.3,0.10706848085151222,0.10706848085151222,False,False,False,False,False,
2025-06,HARD_FULL,0.3,0.2,0.22350987208121414,-0.07649012791878584,0.09999999999999998,0.023509872081214134,0.023509872081214134,False,False,False,False,False,
2025-07,HARD_FULL,0.5,0.5,0.6342140026070118,0.13421400260701177,0.0,0.13421400260701177,-0.13421400260701177,False,False,False,False,False,
2025-08,HARD_FULL,0.1,0.1,0.07370580378340921,-0.026294196216590793,0.0,-0.026294196216590793,-0.026294196216590793,False,False,False,False,False,
2025-09,HARD_FULL,-0.6,-0.3,-0.564728033714943,0.03527196628505702,-0.3,-0.26472803371494297,0.26472803371494297,False,True,False,False,False,
2025-10,HARD_FULL,0.5,0.3,0.33221546302348826,-0.16778453697651174,0.2,0.03221546302348827,0.03221546302348827,False,False,False,False,False,
2025-11,HARD_FULL,-0.3,0.1,0.042445832466782615,0.3424458324667826,-0.4,-0.05755416753321739,0.057554167533217404,True,False,False,False,False,0.14388541883304345
2025-12,HARD_FULL,-0.3,-0.1,-0.32080802755641596,-0.020808027556415976,-0.19999999999999998,-0.22080802755641596,0.179191972443584,False,True,False,False,False,
2026-01,HARD_FULL,0.9,0.8,0.8551264217107467,-0.04487357828925331,0.09999999999999998,0.055126421710746665,0.055126421710746665,False,False,False,False,False,
2026-02,HARD_FULL,-0.1,0.1,0.11246295421301011,0.21246295421301012,-0.2,0.012462954213010108,-0.012462954213010108,False,False,False,False,False,
2026-03,HARD_FULL,0.6,0.7,0.5660473638877932,-0.03395263611220678,-0.09999999999999998,-0.13395263611220676,0.0660473638877932,False,False,False,False,False,
2026-04,HARD_FULL,0.5,0.4,0.44757508425837345,-0.052424915741626554,0.09999999999999998,0.047575084258373423,0.047575084258373423,False,False,False,False,False,
2026-05,HARD_FULL,0.1,0.3,0.4028272899628575,0.30282728996285746,-0.19999999999999998,0.1028272899628575,-0.10282728996285748,False,False,False,False,False,
2026-06,HARD_FULL,-0.3,0.0,-0.10724050387173409,0.1927594961282659,-0.3,-0.10724050387173409,0.10724050387173409,False,False,False,False,False,
2026-07,HARD_FULL,0.6,0.6,0.577223062603887,-0.022776937396112973,0.0,-0.022776937396112973,-0.022776937396112973,False,False,False,False,False,
2019-02,SENTIMENT_BASE,0.2,0.1,0.30788671050198746,0.10788671050198745,0.1,0.20788671050198745,-0.007886710501987443,False,True,False,False,False,
2019-03,SENTIMENT_BASE,0.2,0.1,0.08921580293543074,-0.11078419706456927,0.1,-0.010784197064569262,-0.010784197064569262,False,False,False,False,False,
2019-04,SENTIMENT_BASE,0.1,0.3,0.41029061347364837,0.3102906134736484,-0.19999999999999998,0.11029061347364838,-0.11029061347364841,False,False,False,False,False,
2019-05,SENTIMENT_BASE,0.7,0.4,0.22825997987059596,-0.47174002012940397,0.29999999999999993,-0.17174002012940406,-0.17174002012940404,False,False,False,False,False,
2019-06,SENTIMENT_BASE,0.2,0.1,0.12266522649613448,-0.07733477350386553,0.1,0.022665226496134477,0.022665226496134477,False,False,False,False,False,
2019-07,SENTIMENT_BASE,0.4,0.2,0.417143239105575,0.01714323910557497,0.2,0.21714323910557498,0.18285676089442504,False,True,False,False,False,
2019-08,SENTIMENT_BASE,0.1,0.0,0.02300352821182107,-0.07699647178817894,0.1,0.02300352821182107,0.02300352821182107,False,False,False,False,False,
2019-09,SENTIMENT_BASE,-0.6,-0.4,-0.3411226919236905,0.2588773080763095,-0.19999999999999996,0.05887730807630953,-0.05887730807630953,False,False,False,False,False,
2019-10,SENTIMENT_BASE,0.5,0.4,0.25788500901451705,-0.24211499098548295,0.09999999999999998,-0.14211499098548297,-0.14211499098548297,False,False,False,False,False,
2019-11,SENTIMENT_BASE,0.3,0.2,0.1702890895561348,-0.12971091044386518,0.09999999999999998,-0.0297109104438652,-0.0297109104438652,False,False,False,False,False,
2019-12,SENTIMENT_BASE,0.2,0.1,-0.00789722201737764,-0.20789722201737765,0.1,-0.10789722201737764,-0.10789722201737764,False,False,False,False,False,
2020-01,SENTIMENT_BASE,1.5,1.0,0.8795966799939532,-0.6204033200060468,0.5,-0.12040332000604681,-0.12040332000604681,True,False,False,False,False,-0.24080664001209362
2020-02,SENTIMENT_BASE,0.3,0.3,0.25971078208462506,-0.04028921791537493,0.0,-0.04028921791537493,-0.04028921791537493,False,False,False,False,False,
2020-03,SENTIMENT_BASE,-0.1,0.1,-0.3015749595034149,-0.2015749595034149,-0.2,-0.40157495950341493,-0.00157495950341488,False,True,False,False,False,
2020-04,SENTIMENT_BASE,-0.2,-0.2,-0.44426656532753683,-0.24426656532753682,0.0,-0.24426656532753682,-0.24426656532753682,False,True,False,False,False,
2020-05,SENTIMENT_BASE,0.4,0.1,0.06160666882633124,-0.33839333117366877,0.30000000000000004,-0.03839333117366876,-0.03839333117366872,False,False,False,False,False,
2020-06,SENTIMENT_BASE,0.6,0.2,0.24787281504804276,-0.3521271849519572,0.39999999999999997,0.04787281504804275,0.04787281504804275,True,False,False,False,False,0.11968203762010689
2020-07,SENTIMENT_BASE,0.4,0.2,0.42287943849418097,0.022879438494180948,0.2,0.22287943849418096,0.17712056150581906,False,True,False,False,False,
2020-08,SENTIMENT_BASE,0.0,0.0,-0.010535038445596875,-0.010535038445596875,0.0,-0.010535038445596875,-0.010535038445596875,False,False,False,False,False,
2020-09,SENTIMENT_BASE,-0.6,-0.3,-0.39614775917449807,0.2038522408255019,-0.3,-0.09614775917449808,0.09614775917449808,False,False,False,False,False,
2020-10,SENTIMENT_BASE,0.2,0.2,0.1794648761660154,-0.02053512383398462,0.0,-0.02053512383398462,-0.02053512383398462,False,False,False,False,False,
2020-11,SENTIMENT_BASE,0.0,0.1,0.10169343199908816,0.10169343199908816,-0.1,0.0016934319990881547,-0.0016934319990881547,False,False,False,False,False,
2020-12,SENTIMENT_BASE,-0.2,0.1,0.1567081879206617,0.3567081879206617,-0.30000000000000004,0.05670818792066171,-0.05670818792066168,False,False,False,False,False,
2021-01,SENTIMENT_BASE,1.3,0.9,0.8027431125876427,-0.4972568874123573,0.4,-0.09725688741235727,-0.09725688741235727,True,False,False,False,False,-0.24314221853089318
2021-02,SENTIMENT_BASE,0.2,0.3,0.4159941227730588,0.2159941227730588,-0.09999999999999998,0.11599412277305882,-0.11599412277305882,False,False,False,False,False,
2021-03,SENTIMENT_BASE,0.2,0.3,0.127129716744882,-0.07287028325511802,-0.09999999999999998,-0.172870283255118,0.02712971674488196,False,False,False,False,False,
2021-04,SENTIMENT_BASE,0.5,0.2,0.24933183328194145,-0.2506681667180586,0.3,0.049331833281941434,0.049331833281941406,False,False,False,False,False,
2021-05,SENTIMENT_BASE,0.2,0.4,0.5695937247969121,0.36959372479691205,-0.2,0.16959372479691204,-0.16959372479691204,False,False,False,False,False,
2021-06,SENTIMENT_BASE,0.5,0.4,0.3410737773066249,-0.15892622269337509,0.09999999999999998,-0.05892622269337511,-0.05892622269337511,False,False,False,False,False,
2021-07,SENTIMENT_BASE,1.0,0.5,0.6321986843799219,-0.3678013156200781,0.5,0.13219868437992188,0.13219868437992188,True,False,False,False,False,0.26439736875984376
2021-08,SENTIMENT_BASE,0.7,0.2,0.19622679318220923,-0.5037732068177907,0.49999999999999994,-0.0037732068177907807,-0.003773206817790753,True,False,False,False,False,-0.007546413635581562
2021-09,SENTIMENT_BASE,0.2,-0.2,-0.14725651938522355,-0.34725651938522356,0.4,0.05274348061477646,0.05274348061477646,True,False,False,False,False,0.13185870153694115
2021-10,SENTIMENT_BASE,1.0,0.7,0.7025054534840143,-0.2974945465159857,0.30000000000000004,0.0025054534840143194,0.0025054534840143194,False,False,False,False,False,
2021-11,SENTIMENT_BASE,0.2,0.3,0.6717455574614002,0.4717455574614002,-0.09999999999999998,0.3717455574614002,-0.3717455574614002,False,True,False,False,False,
2021-12,SENTIMENT_BASE,0.4,0.3,0.7802886167659788,0.3802886167659788,0.10000000000000003,0.48028861676597884,-0.28028861676597877,False,True,False,False,False,
2022-01,SENTIMENT_BASE,4.4,3.8,4.359259236644295,-0.04074076335570531,0.6000000000000005,0.5592592366442952,0.5592592366442952,True,True,True,False,True,0.9320987277404912
2022-02,SENTIMENT_BASE,1.3,0.6,0.86863926531874,-0.43136073468126,0.7000000000000001,0.26863926531874005,0.26863926531874005,True,True,True,False,True,0.38377037902677147
2022-03,SENTIMENT_BASE,1.7,1.4,0.962069929125458,-0.737930070874542,0.30000000000000004,-0.43793007087454194,-0.43793007087454194,False,True,False,False,False,
2022-04,SENTIMENT_BASE,1.8,0.9,0.741499166255662,-1.058500833744338,0.9,-0.158500833744338,-0.158500833744338,True,False,False,False,False,-0.17611203749370888
2022-05,SENTIMENT_BASE,1.8,1.4,1.8462931021255822,0.04629310212558213,0.40000000000000013,0.44629310212558226,0.353706897874418,True,True,True,False,True,1.1157327553139553
2022-06,SENTIMENT_BASE,1.6,1.5,1.392410126938024,-0.20758987306197607,0.10000000000000009,-0.10758987306197598,-0.10758987306197598,False,False,False,False,False,
2022-07,SENTIMENT_BASE,1.3,1.6,1.400812355849521,0.10081235584952086,-0.30000000000000004,-0.19918764415047918,0.19918764415047918,False,False,False,False,False,
2022-08,SENTIMENT_BASE,0.4,0.8,0.6282841186391137,0.2282841186391137,-0.4,-0.17171588136088634,0.17171588136088634,True,False,False,False,False,0.42928970340221584
2022-09,SENTIMENT_BASE,0.8,0.2,0.15960731295886824,-0.6403926870411318,0.6000000000000001,-0.040392687041131775,-0.04039268704113175,True,False,False,False,False,-0.06732114506855295
2022-10,SENTIMENT_BASE,-1.4,0.9,1.1727641229909513,2.572764122990951,-2.3,0.2727641229909513,-0.2727641229909512,True,True,False,True,False,-0.11859309695258755
2022-11,SENTIMENT_BASE,1.2,0.7,0.751245904601925,-0.448754095398075,0.5,0.05124590460192502,0.05124590460192502,True,False,False,False,False,0.10249180920385004
2022-12,SENTIMENT_BASE,0.0,0.4,0.03808186185925094,0.03808186185925094,-0.4,-0.3619181381407491,0.3619181381407491,True,True,True,False,True,0.9047953453518727
2023-01,SENTIMENT_BASE,6.0,5.8,4.868035944919282,-1.1319640550807177,0.20000000000000018,-0.9319640550807176,-0.9319640550807176,False,True,False,False,False,
2023-02,SENTIMENT_BASE,0.6,0.5,0.5344168870243582,-0.06558311297564179,0.09999999999999998,0.03441688702435819,0.03441688702435819,False,False,False,False,False,
2023-03,SENTIMENT_BASE,0.1,0.1,0.2914328985934302,0.19143289859343018,0.0,0.19143289859343018,-0.19143289859343018,False,False,False,False,False,
2023-04,SENTIMENT_BASE,-0.2,0.4,0.5633181668490681,0.7633181668490681,-0.6000000000000001,0.16331816684906808,-0.16331816684906797,True,False,False,False,False,-0.27219694474844675
2023-05,SENTIMENT_BASE,0.3,0.1,0.22845900615753637,-0.07154099384246362,0.19999999999999998,0.12845900615753636,0.12845900615753636,False,False,False,False,False,
2023-06,SENTIMENT_BASE,0.3,0.3,0.029597086610430784,-0.27040291338956923,0.0,-0.27040291338956923,-0.27040291338956923,False,True,False,False,False,
2023-07,SENTIMENT_BASE,0.5,0.4,0.3824972022044991,-0.11750279779550088,0.09999999999999998,-0.017502797795500902,-0.017502797795500902,False,False,False,False,False,
2023-08,SENTIMENT_BASE,0.2,0.1,0.4721295553651584,0.27212955536515837,0.1,0.37212955536515835,-0.17212955536515837,False,True,False,False,False,
2023-09,SENTIMENT_BASE,-0.7,-0.2,-0.25206016002575315,0.4479398399742468,-0.49999999999999994,-0.052060160025753144,0.052060160025753144,True,False,False,False,False,0.1041203200515063
2023-10,SENTIMENT_BASE,0.1,0.0,0.2935059767641409,0.1935059767641409,0.1,0.2935059767641409,-0.09350597676414091,False,True,False,False,False,
2023-11,SENTIMENT_BASE,0.1,-0.1,0.0537156241178782,-0.04628437588212181,0.2,0.1537156241178782,0.1537156241178782,False,False,False,False,False,
2023-12,SENTIMENT_BASE,-0.4,0.0,-0.13732261110926325,0.2626773888907368,-0.4,-0.13732261110926325,0.13732261110926325,True,False,False,False,False,0.3433065277731581
2024-01,SENTIMENT_BASE,1.5,2.0,0.9301862957412567,-0.5698137042587433,-0.5,-1.0698137042587432,-0.06981370425874334,True,True,True,False,False,2.1396274085174865
2024-02,SENTIMENT_BASE,0.3,0.4,0.27077671610556825,-0.02922328389443174,-0.10000000000000003,-0.12922328389443177,0.0707767161055683,False,False,False,False,False,
2024-03,SENTIMENT_BASE,0.1,0.1,0.17846034279200756,0.07846034279200756,0.0,0.07846034279200756,-0.07846034279200756,False,False,False,False,False,
2024-04,SENTIMENT_BASE,0.7,0.2,0.5348504536336895,-0.1651495463663104,0.49999999999999994,0.33485045363368954,0.33485045363368954,True,True,True,False,True,0.6697009072673792
2024-05,SENTIMENT_BASE,0.0,0.1,0.20612230179268792,0.20612230179268792,-0.1,0.10612230179268792,-0.10612230179268792,False,False,False,False,False,
2024-06,SENTIMENT_BASE,-0.3,0.2,0.0510540454663424,0.3510540454663424,-0.5,-0.1489459545336576,0.1489459545336576,True,False,False,False,False,0.2978919090673152
2024-07,SENTIMENT_BASE,0.7,0.5,0.2093195166861127,-0.49068048331388725,0.19999999999999996,-0.2906804833138873,-0.2906804833138873,False,True,False,False,False,
2024-08,SENTIMENT_BASE,0.3,0.0,0.06890901864195323,-0.23109098135804676,0.3,0.06890901864195323,0.06890901864195323,False,False,False,False,False,
2024-09,SENTIMENT_BASE,-0.4,-0.5,-0.4654142221259454,-0.06541422212594539,0.09999999999999998,0.03458577787405459,0.03458577787405459,False,False,False,False,False,
2024-10,SENTIMENT_BASE,0.3,0.3,0.22916339224328344,-0.07083660775671655,0.0,-0.07083660775671655,-0.07083660775671655,False,False,False,False,False,
2024-11,SENTIMENT_BASE,0.1,0.2,0.12951427945846117,0.029514279458461162,-0.1,-0.07048572054153884,0.07048572054153884,False,False,False,False,False,
2024-12,SENTIMENT_BASE,-0.3,0.1,0.003106552940835651,0.30310655294083566,-0.4,-0.09689344705916436,0.09689344705916436,True,False,False,False,False,0.2422336176479109
2025-01,SENTIMENT_BASE,1.3,1.1,1.1226160162342795,-0.1773839837657205,0.19999999999999996,0.022616016234279446,0.022616016234279446,False,False,False,False,False,
2025-02,SENTIMENT_BASE,0.2,0.2,0.3292717559186221,0.1292717559186221,0.0,0.1292717559186221,-0.1292717559186221,False,False,False,False,False,
2025-03,SENTIMENT_BASE,0.1,0.0,0.030679945190431504,-0.0693200548095685,0.1,0.030679945190431504,0.030679945190431504,False,False,False,False,False,
2025-04,SENTIMENT_BASE,-0.1,0.1,0.18633284281188311,0.2863328428118831,-0.2,0.08633284281188311,-0.08633284281188308,False,False,False,False,False,
2025-05,SENTIMENT_BASE,0.5,0.2,0.2618498115488372,-0.23815018845116281,0.3,0.061849811548837175,0.061849811548837175,False,False,False,False,False,
2025-06,SENTIMENT_BASE,0.3,0.2,0.2144393252922845,-0.0855606747077155,0.09999999999999998,0.014439325292284477,0.014439325292284477,False,False,False,False,False,
2025-07,SENTIMENT_BASE,0.5,0.5,0.48289590086485884,-0.01710409913514116,0.0,-0.01710409913514116,-0.01710409913514116,False,False,False,False,False,
2025-08,SENTIMENT_BASE,0.1,0.1,0.12312786355005914,0.023127863550059136,0.0,0.023127863550059136,-0.023127863550059136,False,False,False,False,False,
2025-09,SENTIMENT_BASE,-0.6,-0.3,-0.48072133508582715,0.11927866491417283,-0.3,-0.18072133508582716,0.18072133508582716,False,False,False,False,False,
2025-10,SENTIMENT_BASE,0.5,0.3,0.24413223614466106,-0.25586776385533894,0.2,-0.055867763855338926,-0.055867763855338926,False,False,False,False,False,
2025-11,SENTIMENT_BASE,-0.3,0.1,0.015132677313868827,0.3151326773138688,-0.4,-0.08486732268613117,0.08486732268613123,True,False,False,False,False,0.21216830671532794
2025-12,SENTIMENT_BASE,-0.3,-0.1,-0.31918187743595244,-0.019181877435952455,-0.19999999999999998,-0.21918187743595244,0.18081812256404753,False,True,False,False,False,
2026-01,SENTIMENT_BASE,0.9,0.8,0.8539975600062913,-0.04600243999370868,0.09999999999999998,0.0539975600062913,0.0539975600062913,False,False,False,False,False,
2026-02,SENTIMENT_BASE,-0.1,0.1,0.08069541563997454,0.18069541563997454,-0.2,-0.019304584360025467,0.019304584360025467,False,False,False,False,False,
2026-03,SENTIMENT_BASE,0.6,0.7,0.5863042053316847,-0.013695794668315275,-0.09999999999999998,-0.11369579466831525,0.0863042053316847,False,False,False,False,False,
2026-04,SENTIMENT_BASE,0.5,0.4,0.49876586231599773,-0.0012341376840022678,0.09999999999999998,0.09876586231599771,0.09876586231599771,False,False,False,False,False,
2026-05,SENTIMENT_BASE,0.1,0.3,0.3727217032460699,0.2727217032460699,-0.19999999999999998,0.07272170324606991,-0.07272170324606994,False,False,False,False,False,
2026-06,SENTIMENT_BASE,-0.3,0.0,-0.05378091486093853,0.24621908513906146,-0.3,-0.05378091486093853,0.05378091486093853,False,False,False,False,False,
2026-07,SENTIMENT_BASE,0.6,0.6,0.45229025163277303,-0.14770974836722695,0.0,-0.14770974836722695,-0.14770974836722695,False,False,False,False,False,
2019-02,SENTIMENT_HALF,0.2,0.1,0.345099091878643,0.145099091878643,0.1,0.245099091878643,-0.045099091878643,False,True,False,False,False,
2019-03,SENTIMENT_HALF,0.2,0.1,0.08788923156832665,-0.11211076843167336,0.1,-0.012110768431673358,-0.012110768431673358,False,False,False,False,False,
2019-04,SENTIMENT_HALF,0.1,0.3,0.45266727199503665,0.35266727199503667,-0.19999999999999998,0.15266727199503666,-0.15266727199503669,False,False,False,False,False,
2019-05,SENTIMENT_HALF,0.7,0.4,0.23786766293655648,-0.4621323370634435,0.29999999999999993,-0.16213233706344354,-0.16213233706344354,False,False,False,False,False,
2019-06,SENTIMENT_HALF,0.2,0.1,0.07386373093059315,-0.12613626906940686,0.1,-0.02613626906940686,-0.02613626906940686,False,False,False,False,False,
2019-07,SENTIMENT_HALF,0.4,0.2,0.41656765386924927,0.016567653869249244,0.2,0.21656765386924925,0.18343234613075077,False,True,False,False,False,
2019-08,SENTIMENT_HALF,0.1,0.0,0.0334998077121614,-0.0665001922878386,0.1,0.0334998077121614,0.033499807712161406,False,False,False,False,False,
2019-09,SENTIMENT_HALF,-0.6,-0.4,-0.3456074170851272,0.25439258291487277,-0.19999999999999996,0.05439258291487281,-0.05439258291487281,False,False,False,False,False,
2019-10,SENTIMENT_HALF,0.5,0.4,0.3088668014016127,-0.1911331985983873,0.09999999999999998,-0.09113319859838731,-0.09113319859838731,False,False,False,False,False,
2019-11,SENTIMENT_HALF,0.3,0.2,0.1930841174909323,-0.1069158825090677,0.09999999999999998,-0.006915882509067717,-0.006915882509067717,False,False,False,False,False,
2019-12,SENTIMENT_HALF,0.2,0.1,0.0032289880924062427,-0.19677101190759377,0.1,-0.09677101190759377,-0.09677101190759377,False,False,False,False,False,
2020-01,SENTIMENT_HALF,1.5,1.0,0.908449187136714,-0.591550812863286,0.5,-0.09155081286328604,-0.09155081286328604,True,False,False,False,False,-0.18310162572657207
2020-02,SENTIMENT_HALF,0.3,0.3,0.31169034068701235,0.011690340687012357,0.0,0.011690340687012357,-0.011690340687012357,False,False,False,False,False,
2020-03,SENTIMENT_HALF,-0.1,0.1,-0.26888512966278855,-0.16888512966278854,-0.2,-0.3688851296627885,0.03111487033721147,False,True,False,False,False,
2020-04,SENTIMENT_HALF,-0.2,-0.2,-0.4027360927222507,-0.20273609272225068,0.0,-0.20273609272225068,-0.20273609272225068,False,True,False,False,False,
2020-05,SENTIMENT_HALF,0.4,0.1,0.1277762576652756,-0.27222374233472446,0.30000000000000004,0.027776257665275583,0.027776257665275583,False,False,False,False,False,
2020-06,SENTIMENT_HALF,0.6,0.2,0.35363663835018827,-0.2463633616498117,0.39999999999999997,0.15363663835018826,0.15363663835018826,True,False,False,False,False,0.3840915958754707
2020-07,SENTIMENT_HALF,0.4,0.2,0.4922252907620606,0.0922252907620606,0.2,0.2922252907620606,0.10777470923793941,False,True,False,False,False,
2020-08,SENTIMENT_HALF,0.0,0.0,0.06590912743543074,0.06590912743543074,0.0,0.06590912743543074,-0.06590912743543074,False,False,False,False,False,
2020-09,SENTIMENT_HALF,-0.6,-0.3,-0.38643377744673835,0.21356622255326163,-0.3,-0.08643377744673836,0.08643377744673836,False,False,False,False,False,
2020-10,SENTIMENT_HALF,0.2,0.2,0.2871859788415917,0.08718597884159168,0.0,0.08718597884159168,-0.08718597884159168,False,False,False,False,False,
2020-11,SENTIMENT_HALF,0.0,0.1,0.18814799184514885,0.18814799184514885,-0.1,0.08814799184514885,-0.08814799184514885,False,False,False,False,False,
2020-12,SENTIMENT_HALF,-0.2,0.1,0.18708172384068836,0.3870817238406884,-0.30000000000000004,0.08708172384068835,-0.08708172384068835,False,False,False,False,False,
2021-01,SENTIMENT_HALF,1.3,0.9,0.9077500023911839,-0.3922499976088162,0.4,0.007750002391183841,0.007750002391183841,True,False,False,False,False,0.019375005977959603
2021-02,SENTIMENT_HALF,0.2,0.3,0.5227087369116352,0.3227087369116352,-0.09999999999999998,0.22270873691163523,-0.22270873691163523,False,True,False,False,False,
2021-03,SENTIMENT_HALF,0.2,0.3,0.10860591167823211,-0.0913940883217679,-0.09999999999999998,-0.19139408832176788,0.008605911678232075,False,False,False,False,False,
2021-04,SENTIMENT_HALF,0.5,0.2,0.27414711237679473,-0.22585288762320527,0.3,0.07414711237679472,0.07414711237679472,False,False,False,False,False,
2021-05,SENTIMENT_HALF,0.2,0.4,0.5854316639136077,0.38543166391360767,-0.2,0.18543166391360766,-0.18543166391360766,False,False,False,False,False,
2021-06,SENTIMENT_HALF,0.5,0.4,0.33205829301239037,-0.16794170698760963,0.09999999999999998,-0.06794170698760965,-0.06794170698760965,False,False,False,False,False,
2021-07,SENTIMENT_HALF,1.0,0.5,0.6766512376767178,-0.32334876232328225,0.5,0.17665123767671775,0.17665123767671775,True,False,False,False,False,0.3533024753534355
2021-08,SENTIMENT_HALF,0.7,0.2,0.14406994669800738,-0.5559300533019926,0.49999999999999994,-0.05593005330199263,-0.05593005330199269,True,False,False,False,False,-0.11186010660398528
2021-09,SENTIMENT_HALF,0.2,-0.2,-0.13270639665596817,-0.3327063966559682,0.4,0.06729360334403184,0.06729360334403184,True,False,False,False,False,0.1682340083600796
2021-10,SENTIMENT_HALF,1.0,0.7,0.7535827676826987,-0.24641723231730128,0.30000000000000004,0.05358276768269876,0.05358276768269876,False,False,False,False,False,
2021-11,SENTIMENT_HALF,0.2,0.3,0.7311749638163214,0.5311749638163215,-0.09999999999999998,0.4311749638163214,-0.4311749638163215,False,True,False,False,False,
2021-12,SENTIMENT_HALF,0.4,0.3,0.9073337676059403,0.5073337676059403,0.10000000000000003,0.6073337676059403,-0.40733376760594026,False,True,False,False,False,
2022-01,SENTIMENT_HALF,4.4,3.8,4.431266809425232,0.0312668094252313,0.6000000000000005,0.6312668094252318,0.5687331905747692,True,True,True,False,True,1.0521113490420522
2022-02,SENTIMENT_HALF,1.3,0.6,0.9713537556386728,-0.3286462443613273,0.7000000000000001,0.3713537556386728,0.3713537556386728,True,True,True,False,True,0.530505365198104
2022-03,SENTIMENT_HALF,1.7,1.4,0.9908684589789335,-0.7091315410210665,0.30000000000000004,-0.4091315410210664,-0.4091315410210664,False,True,False,False,False,
2022-04,SENTIMENT_HALF,1.8,0.9,0.8231153190697205,-0.9768846809302796,0.9,-0.07688468093027956,-0.07688468093027956,True,False,False,False,False,-0.08542742325586618
2022-05,SENTIMENT_HALF,1.8,1.4,1.9583414623382198,0.15834146233821977,0.40000000000000013,0.5583414623382199,0.24165853766178036,True,True,True,False,True,1.3958536558455492
2022-06,SENTIMENT_HALF,1.6,1.5,1.5195379119292856,-0.08046208807071453,0.10000000000000009,0.019537911929285556,0.019537911929285556,False,False,False,False,False,
2022-07,SENTIMENT_HALF,1.3,1.6,1.5277608092096444,0.22776080920964437,-0.30000000000000004,-0.07223919079035568,0.07223919079035568,False,False,False,False,False,
2022-08,SENTIMENT_HALF,0.4,0.8,0.6707962459373096,0.27079624593730955,-0.4,-0.12920375406269047,0.12920375406269047,True,False,False,False,False,0.32300938515672617
2022-09,SENTIMENT_HALF,0.8,0.2,0.12838040494328387,-0.6716195950567162,0.6000000000000001,-0.07161959505671614,-0.07161959505671611,True,False,False,False,False,-0.11936599176119354
2022-10,SENTIMENT_HALF,-1.4,0.9,1.1089977073473214,2.508997707347321,-2.3,0.20899770734732137,-0.20899770734732126,True,True,False,True,False,-0.09086856841187886
2022-11,SENTIMENT_HALF,1.2,0.7,0.7756885276782909,-0.42431147232170907,0.5,0.07568852767829093,0.07568852767829093,True,False,False,False,False,0.15137705535658186
2022-12,SENTIMENT_HALF,0.0,0.4,0.09286585355651483,0.09286585355651483,-0.4,-0.3071341464434852,0.3071341464434852,True,True,True,False,True,0.767835366108713
2023-01,SENTIMENT_HALF,6.0,5.8,4.849876136325807,-1.1501238636741933,0.20000000000000018,-0.9501238636741931,-0.9501238636741931,False,True,False,False,False,
2023-02,SENTIMENT_HALF,0.6,0.5,0.5173709249930095,-0.08262907500699046,0.09999999999999998,0.017370924993009518,0.017370924993009518,False,False,False,False,False,
2023-03,SENTIMENT_HALF,0.1,0.1,0.26865108092836926,0.16865108092836925,0.0,0.16865108092836925,-0.16865108092836925,False,False,False,False,False,
2023-04,SENTIMENT_HALF,-0.2,0.4,0.49934613142133133,0.6993461314213314,-0.6000000000000001,0.09934613142133131,-0.09934613142133131,True,False,False,False,False,-0.16557688570221882
2023-05,SENTIMENT_HALF,0.3,0.1,0.1622443475059991,-0.1377556524940009,0.19999999999999998,0.06224434750599908,0.06224434750599908,False,False,False,False,False,
2023-06,SENTIMENT_HALF,0.3,0.3,-0.060033142047308155,-0.36003314204730813,0.0,-0.36003314204730813,-0.36003314204730813,False,True,False,False,False,
2023-07,SENTIMENT_HALF,0.5,0.4,0.3713135398000064,-0.12868646019999358,0.09999999999999998,-0.028686460199993602,-0.028686460199993602,False,False,False,False,False,
2023-08,SENTIMENT_HALF,0.2,0.1,0.4712837338898155,0.27128373388981547,0.1,0.3712837338898155,-0.17128373388981546,False,True,False,False,False,
2023-09,SENTIMENT_HALF,-0.7,-0.2,-0.26931464158737933,0.4306853584126206,-0.49999999999999994,-0.06931464158737932,0.06931464158737932,True,False,False,False,False,0.13862928317475867
2023-10,SENTIMENT_HALF,0.1,0.0,0.2578981800993781,0.1578981800993781,0.1,0.2578981800993781,-0.05789818009937808,False,True,False,False,False,
2023-11,SENTIMENT_HALF,0.1,-0.1,0.01960527402867762,-0.08039472597132238,0.2,0.11960527402867763,0.11960527402867763,False,False,False,False,False,
2023-12,SENTIMENT_HALF,-0.4,0.0,-0.1567439966151597,0.24325600338484032,-0.4,-0.1567439966151597,0.1567439966151597,True,False,False,False,False,0.39185999153789924
2024-01,SENTIMENT_HALF,1.5,2.0,0.8685569002979203,-0.6314430997020797,-0.5,-1.1314430997020797,-0.13144309970207968,True,True,True,False,False,2.2628861994041594
2024-02,SENTIMENT_HALF,0.3,0.4,0.24528892693750218,-0.05471107306249781,-0.10000000000000003,-0.15471107306249784,0.04528892693750222,False,False,False,False,False,
