dataset,freq,indic,s_adj,unit,geo,time,value,status
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-01,-41.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-02,-42.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-03,-38.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-04,-39.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-05,-40.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-06,-39.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-07,-38.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-08,-37.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-09,-35.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-10,-35.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-11,-39.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2007-12,-40.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-01,-37.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-02,-36.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-03,-36.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-04,-36.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-05,-37.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-06,-42.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-07,-42.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-08,-44.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-09,-46.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-10,-49.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-11,-51.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2008-12,-57.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-01,-63.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-02,-65.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-03,-67.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-04,-69.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-05,-67.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-06,-66.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-07,-66.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-08,-62.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-09,-60.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-10,-58.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-11,-58.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2009-12,-58.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-01,-54.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-02,-55.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-03,-53.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-04,-52.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-05,-54.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-06,-49.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-07,-51.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-08,-51.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-09,-49.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-10,-49.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-11,-48.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2010-12,-48.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-01,-54.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-02,-53.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-03,-53.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-04,-49.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-05,-49.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-06,-50.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-07,-51.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-08,-52.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-09,-53.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-10,-54.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-11,-51.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2011-12,-50.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-01,-52.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-02,-51.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-03,-52.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-04,-52.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-05,-54.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-06,-53.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-07,-52.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-08,-53.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-09,-54.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-10,-56.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-11,-58.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2012-12,-55.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-01,-56.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-02,-55.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-03,-54.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-04,-53.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-05,-51.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-06,-50.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-07,-54.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-08,-50.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-09,-51.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-10,-51.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-11,-49.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2013-12,-48.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-01,-48.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-02,-49.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-03,-47.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-04,-47.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-05,-49.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-06,-49.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-07,-47.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-08,-47.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-09,-50.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-10,-48.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-11,-48.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2014-12,-47.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-01,-49.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-02,-48.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-03,-47.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-04,-45.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-05,-46.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-06,-47.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-07,-47.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-08,-46.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-09,-47.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-10,-47.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-11,-47.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2015-12,-47.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-01,-44.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-02,-45.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-03,-45.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-04,-44.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-05,-41.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-06,-43.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-07,-42.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-08,-43.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-09,-43.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-10,-44.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-11,-44.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2016-12,-42.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-01,-40.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-02,-42.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-03,-41.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-04,-40.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-05,-39.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-06,-40.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-07,-40.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-08,-40.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-09,-40.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-10,-39.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-11,-37.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2017-12,-36.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-01,-33.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-02,-32.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-03,-33.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-04,-34.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-05,-32.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-06,-31.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-07,-31.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-08,-34.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-09,-35.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-10,-33.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-11,-34.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2018-12,-31.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-01,-36.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-02,-38.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-03,-38.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-04,-39.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-05,-38.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-06,-39.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-07,-39.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-08,-39.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-09,-40.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-10,-39.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-11,-38.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2019-12,-39.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-01,-42.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-02,-41.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-03,-41.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-04,-59.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-05,-67.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-06,-64.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-07,-58.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-08,-55.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-09,-52.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-10,-47.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-11,-47.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2020-12,-46.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-01,-45.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-02,-44.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-03,-43.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-04,-41.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-05,-42.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-06,-40.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-07,-40.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-08,-39.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-09,-40.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-10,-40.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-11,-39.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2021-12,-40.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-01,-42.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-02,-42.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-03,-42.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-04,-43.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-05,-41.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-06,-42.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-07,-44.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-08,-48.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-09,-50.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-10,-49.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-11,-48.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2022-12,-47.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-01,-48.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-02,-46.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-03,-46.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-04,-47.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-05,-50.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-06,-50.4,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-07,-51.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-08,-51.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-09,-51.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-10,-50.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-11,-49.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2023-12,-49.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-01,-49.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-02,-49.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-03,-49.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-04,-50.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-05,-48.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-06,-50.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-07,-51.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-08,-52.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-09,-52.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-10,-53.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-11,-52.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2024-12,-51.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-01,-51.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-02,-51.1,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-03,-50.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-04,-50.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-05,-51.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-06,-49.6,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-07,-51.7,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-08,-51.5,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-09,-51.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-10,-51.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-11,-52.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2025-12,-51.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2026-01,-50.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2026-02,-49.0,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2026-03,-49.8,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2026-04,-49.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2026-05,-50.3,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2026-06,-49.2,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2026-07,-50.9,
ei_bsin_m_r2,M,BS-IEOB,SA,BAL,PL,2026-08,-48.4,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-01,3.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-02,2.4,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-03,2.2,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-04,7.2,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-05,11.8,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-06,15.3,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-07,14.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-08,18.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-09,19.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-10,18.8,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-11,22.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1980-12,21.3,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-01,22.6,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-02,23.5,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-03,24.3,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-04,24.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-05,25.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-06,25.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-07,24.2,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-08,24.3,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-09,25.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-10,23.6,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-11,22.4,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1981-12,21.0,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-01,21.0,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-02,23.2,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-03,22.5,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-04,22.0,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-05,24.5,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-06,27.2,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-07,24.8,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-08,27.6,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-09,29.0,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-10,26.8,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-11,24.3,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1982-12,23.8,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-01,22.2,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-02,23.3,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-03,21.3,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-04,18.0,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-05,19.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-06,18.2,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-07,17.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-08,16.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-09,13.5,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-10,13.2,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-11,11.8,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1983-12,11.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-01,12.8,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-02,12.6,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-03,12.4,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-04,10.0,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-05,10.5,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-06,11.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-07,10.0,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-08,10.4,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-09,10.9,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-10,10.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-11,9.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1984-12,9.9,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-01,9.4,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-02,9.9,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-03,11.9,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-04,11.9,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-05,11.3,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-06,12.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-07,10.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-08,10.6,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-09,7.9,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-10,9.1,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-11,9.6,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1985-12,11.0,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-01,11.4,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-02,10.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-03,11.5,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-04,10.8,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-05,12.6,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-06,10.7,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-07,9.4,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-08,9.5,
ei_bsin_m_r2,M,BS-ISFP,NSA,BAL,EU27_2020,1986-09,9.8,
