dataset,freq,indic,s_adj,unit,geo,time,value,status
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-03,-33.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-04,-32.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-05,-27.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-06,-31.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-07,-33.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-08,-30.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-09,-28.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-10,-30.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-11,-27.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1995-12,-31.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-01,-28.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-02,-30.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-03,-26.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-04,-21.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-05,-27.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-06,-32.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-07,-15.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-08,-20.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-09,-22.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-10,-21.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-11,-24.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1996-12,-23.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-01,-16.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-02,-30.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-03,-25.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-04,-22.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-05,-25.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-06,-32.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-07,-28.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-08,-40.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-09,-32.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-10,-22.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-11,-33.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1997-12,-25.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-01,-24.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-02,-31.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-03,-21.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-04,-24.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-05,-27.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-06,-28.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-07,-19.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-08,-19.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-09,-18.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-10,-25.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-11,-19.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1998-12,-15.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-01,-23.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-02,-27.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-03,-5.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-04,-21.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-05,-21.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-06,-15.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-07,-16.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-08,-14.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-09,-24.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-10,-13.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-11,-11.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,1999-12,-7.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-01,-20.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-02,-7.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-03,-21.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-04,-14.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-05,-10.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-06,-28.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-07,-23.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-08,-19.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-09,-20.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-10,-29.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-11,-28.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2000-12,-23.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-01,-16.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-02,-34.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-03,-23.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-04,-30.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-05,-30.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-06,-31.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-07,-34.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-08,-36.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-09,-38.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-10,-39.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-11,-34.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2001-12,-36.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-01,-38.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-02,-45.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-03,-45.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-04,-42.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-05,-40.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-06,-53.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-07,-54.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-08,-40.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-09,-53.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-10,-49.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-11,-46.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2002-12,-51.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-01,-53.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-02,-40.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-03,-42.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-04,-42.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-05,-33.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-06,-35.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-07,-44.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-08,-36.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-09,-38.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-10,-29.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-11,-25.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2003-12,-35.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-01,-34.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-02,-38.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-03,-41.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-04,-29.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-05,-37.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-06,-41.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-07,-38.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-08,-39.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-09,-41.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-10,-41.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-11,-38.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2004-12,-31.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-01,-32.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-02,-36.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-03,-44.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-04,-31.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-05,-30.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-06,-33.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-07,-33.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-08,-24.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-09,-24.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-10,-28.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-11,-28.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2005-12,-21.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-01,-15.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-02,-10.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-03,-11.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-04,-11.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-05,-10.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-06,-5.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-07,-14.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-08,-11.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-09,-2.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-10,4.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-11,8.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2006-12,7.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-01,0.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-02,-18.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-03,-14.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-04,-5.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-05,-6.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-06,-14.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-07,-7.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-08,-5.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-09,-7.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-10,-12.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-11,-11.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2007-12,-22.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-01,-23.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-02,-4.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-03,-3.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-04,-14.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-05,-5.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-06,-12.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-07,-27.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-08,-21.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-09,-28.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-10,-23.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-11,-28.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2008-12,-29.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-01,-23.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-02,-18.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-03,-21.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-04,-8.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-05,-8.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-06,-9.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-07,-7.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-08,-4.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-09,-5.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-10,-11.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-11,-8.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2009-12,-13.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-01,-11.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-02,-21.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-03,-17.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-04,6.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-05,-1.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-06,-3.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-07,5.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-08,8.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-09,13.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-10,14.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-11,17.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2010-12,25.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-01,15.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-02,18.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-03,20.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-04,19.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-05,21.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-06,18.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-07,11.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-08,9.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-09,6.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-10,1.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-11,7.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2011-12,7.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-01,8.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-02,7.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-03,10.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-04,15.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-05,0.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-06,-1.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-07,0.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-08,-5.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-09,-6.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-10,-1.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-11,-6.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2012-12,-8.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-01,-5.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-02,-8.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-03,-10.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-04,-13.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-05,-1.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-06,-7.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-07,-9.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-08,-2.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-09,-1.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-10,-0.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-11,-2.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2013-12,1.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-01,-1.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-02,7.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-03,10.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-04,13.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-05,9.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-06,7.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-07,-1.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-08,-1.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-09,-0.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-10,-7.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-11,-5.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2014-12,-1.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-01,1.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-02,4.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-03,4.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-04,10.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-05,13.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-06,8.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-07,14.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-08,21.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-09,15.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-10,16.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-11,16.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2015-12,10.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-01,11.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-02,7.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-03,14.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-04,13.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-05,17.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-06,11.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-07,13.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-08,6.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-09,13.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-10,8.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-11,14.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2016-12,13.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-01,9.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-02,8.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-03,11.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-04,27.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-05,10.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-06,20.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-07,17.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-08,11.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-09,14.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-10,16.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-11,12.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2017-12,20.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-01,16.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-02,18.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-03,9.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-04,15.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-05,22.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-06,11.0,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-07,13.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-08,13.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-09,17.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-10,12.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-11,17.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2018-12,16.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-01,8.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-02,14.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-03,21.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-04,21.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-05,22.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-06,24.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-07,17.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-08,22.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-09,18.7,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-10,18.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-11,21.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2019-12,23.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-01,12.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-02,13.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-03,-0.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-04,-41.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-05,-25.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-06,-5.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-07,8.4,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-08,14.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-09,13.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-10,19.9,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-11,15.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2020-12,19.3,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-01,-25.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-02,-35.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-03,-19.2,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-04,-4.6,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-05,-2.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-06,21.1,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-07,21.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-08,18.5,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-09,17.8,
ei_bsrt_m_r2,M,BS-RPBS,SA,BAL,DE,2021-10,13.9,
