dataset,freq,indic,s_adj,unit,geo,time,value,status
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2003-08,7.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2003-09,8.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2003-10,9.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2003-11,10.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2003-12,11.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-01,4.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-02,-3.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-03,-2.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-04,2.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-05,3.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-06,6.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-07,3.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-08,1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-09,0.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-10,2.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-11,4.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2004-12,3.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-01,6.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-02,1.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-03,-0.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-04,0.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-05,0.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-06,-0.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-07,2.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-08,0.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-09,0.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-10,4.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-11,6.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2005-12,6.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-01,9.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-02,4.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-03,2.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-04,5.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-05,6.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-06,7.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-07,10.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-08,5.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-09,7.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-10,9.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-11,12.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2006-12,12.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-01,22.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-02,17.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-03,14.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-04,17.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-05,17.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-06,19.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-07,18.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-08,18.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-09,17.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-10,16.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-11,17.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2007-12,15.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-01,18.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-02,12.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-03,12.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-04,12.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-05,12.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-06,11.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-07,10.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-08,8.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-09,8.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-10,7.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-11,4.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2008-12,-0.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-01,-4.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-02,-13.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-03,-17.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-04,-13.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-05,-10.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-06,-5.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-07,-4.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-08,-2.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-09,-1.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-10,-0.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-11,1.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2009-12,-1.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-01,1.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-02,-2.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-03,-3.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-04,3.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-05,4.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-06,7.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-07,7.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-08,7.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-09,6.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-10,5.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-11,7.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2010-12,6.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-01,4.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-02,0.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-03,-1.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-04,1.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-05,2.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-06,5.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-07,6.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-08,2.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-09,1.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-10,1.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-11,0.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2011-12,-3.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-01,-2.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-02,-3.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-03,-2.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-04,-0.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-05,1.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-06,1.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-07,2.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-08,1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-09,-0.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-10,-5.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-11,-5.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2012-12,-4.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-01,-9.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-02,-13.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-03,-6.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-04,-11.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-05,-6.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-06,-7.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-07,-6.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-08,-3.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-09,-3.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-10,-2.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-11,-1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2013-12,-1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-01,-1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-02,-5.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-03,-5.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-04,-2.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-05,-2.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-06,1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-07,1.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-08,1.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-09,0.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-10,0.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-11,-0.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2014-12,-1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-01,-4.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-02,-5.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-03,-5.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-04,-3.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-05,-1.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-06,-0.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-07,1.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-08,0.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-09,-1.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-10,-0.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-11,0.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2015-12,-3.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-01,-2.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-02,-4.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-03,-4.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-04,-1.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-05,0.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-06,0.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-07,1.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-08,1.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-09,0.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-10,1.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-11,0.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2016-12,-0.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-01,1.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-02,-1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-03,-1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-04,1.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-05,1.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-06,2.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-07,3.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-08,1.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-09,2.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-10,2.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-11,3.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2017-12,1.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-01,6.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-02,4.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-03,3.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-04,3.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-05,3.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-06,2.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-07,4.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-08,2.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-09,3.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-10,1.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-11,3.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2018-12,0.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-01,-0.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-02,-2.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-03,-2.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-04,-1.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-05,-0.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-06,0.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-07,0.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-08,0.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-09,0.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-10,-0.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-11,-0.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2019-12,-2.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-01,-3.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-02,-6.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-03,-7.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-04,-42.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-05,-55.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-06,-49.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-07,-36.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-08,-22.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-09,-14.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-10,-11.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-11,-19.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2020-12,-18.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-01,-24.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-02,-21.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-03,-18.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-04,-17.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-05,-12.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-06,-3.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-07,0.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-08,2.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-09,4.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-10,2.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-11,1.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2021-12,-0.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-01,-3.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-02,-4.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-03,-7.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-04,-3.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-05,0.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-06,-0.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-07,0.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-08,0.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-09,-2.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-10,-4.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-11,-3.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2022-12,-4.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-01,-13.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-02,-11.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-03,-10.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-04,-6.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-05,-5.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-06,-3.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-07,-2.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-08,-1.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-09,-2.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-10,-3.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-11,-3.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2023-12,-3.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-01,-3.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-02,-5.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-03,-5.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-04,-3.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-05,-1.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-06,-1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-07,-0.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-08,-0.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-09,-1.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-10,-2.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-11,-3.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2024-12,-3.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-01,-7.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-02,-6.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-03,-6.2,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-04,-4.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-05,-3.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-06,-1.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-07,-1.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-08,-1.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-09,-1.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-10,-2.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-11,-3.0,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2025-12,-3.8,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2026-01,-3.6,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2026-02,-5.4,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2026-03,-6.9,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2026-04,-6.7,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2026-05,-3.3,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2026-06,-2.1,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2026-07,-1.5,
ei_bsse_m_r2,M,BS-SABC,NSA,BAL,PL,2026-08,-0.4,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-04,11.3,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-05,10.8,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-06,12.2,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-07,14.6,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-08,10.6,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-09,8.7,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-10,7.2,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-11,5.0,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1995-12,5.6,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-01,8.3,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-02,5.8,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-03,4.8,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-04,5.2,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-05,2.3,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-06,2.0,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-07,3.0,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-08,3.7,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-09,6.8,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-10,10.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-11,14.4,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1996-12,15.7,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-01,14.1,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-02,17.5,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-03,20.0,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-04,18.8,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-05,24.0,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-06,19.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-07,19.2,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-08,22.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-09,22.8,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-10,20.3,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-11,23.8,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1997-12,22.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-01,27.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-02,29.7,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-03,31.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-04,30.2,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-05,32.3,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-06,35.8,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-07,31.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-08,35.1,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-09,35.2,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-10,32.0,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-11,34.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1998-12,34.1,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1999-01,24.9,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1999-02,26.5,
ei_bsse_m_r2,M,BS-SABC,SA,BAL,EU27_2020,1999-03,24.6,
