dataset,freq,indic,s_adj,geo,time,value,status
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2007-09,6.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2007-10,0.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2007-11,-5.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2007-12,-7.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-01,-0.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-02,1.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-03,7.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-04,8.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-05,7.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-06,5.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-07,1.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-08,-2.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-09,-10.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-10,-21.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-11,-27.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2008-12,-31.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-01,-30.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-02,-26.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-03,-21.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-04,-20.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-05,-16.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-06,-17.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-07,-20.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-08,-18.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-09,-19.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-10,-26.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-11,-28.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2009-12,-30.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-01,-23.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-02,-20.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-03,-8.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-04,-4.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-05,-6.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-06,-7.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-07,-9.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-08,-12.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-09,-12.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-10,-20.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-11,-23.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2010-12,-26.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-01,-14.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-02,-9.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-03,-5.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-04,-2.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-05,-2.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-06,-4.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-07,-6.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-08,-6.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-09,-13.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-10,-22.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-11,-25.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2011-12,-29.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-01,-20.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-02,-13.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-03,-10.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-04,-7.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-05,-9.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-06,-9.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-07,-11.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-08,-17.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-09,-17.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-10,-26.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-11,-31.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2012-12,-35.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-01,-21.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-02,-16.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-03,-12.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-04,-10.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-05,-12.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-06,-12.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-07,-13.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-08,-15.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-09,-14.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-10,-21.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-11,-27.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2013-12,-28.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-01,-17.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-02,-13.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-03,-7.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-04,-7.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-05,-7.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-06,-10.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-07,-8.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-08,-10.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-09,-12.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-10,-17.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-11,-22.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2014-12,-24.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-01,-14.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-02,-10.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-03,-5.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-04,-5.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-05,-7.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-06,-6.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-07,-5.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-08,-7.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-09,-8.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-10,-12.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-11,-15.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2015-12,-16.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-01,-9.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-02,-3.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-03,-1.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-04,0.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-05,-0.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-06,-1.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-07,-1.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-08,-2.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-09,-3.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-10,-7.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-11,-11.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2016-12,-11.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-01,-3.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-02,3.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-03,6.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-04,9.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-05,9.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-06,10.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-07,11.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-08,7.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-09,8.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-10,3.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-11,0.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2017-12,0.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-01,9.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-02,13.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-03,17.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-04,17.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-05,16.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-06,14.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-07,13.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-08,13.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-09,12.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-10,8.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-11,5.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2018-12,0.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-01,10.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-02,13.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-03,15.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-04,13.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-05,9.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-06,14.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-07,10.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-08,7.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-09,6.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-10,4.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-11,-1.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2019-12,-1.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-01,5.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-02,10.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-03,5.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-04,-20.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-05,-13.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-06,-0.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-07,-2.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-08,-5.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-09,-1.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-10,-3.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-11,-8.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2020-12,-9.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-01,-2.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-02,1.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-03,6.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-04,9.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-05,10.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-06,13.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-07,9.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-08,8.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-09,12.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-10,8.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-11,4.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2021-12,3.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-01,7.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-02,13.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-03,12.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-04,10.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-05,11.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-06,6.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-07,5.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-08,7.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-09,3.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-10,3.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-11,-1.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2022-12,-0.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-01,1.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-02,7.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-03,7.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-04,8.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-05,7.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-06,6.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-07,5.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-08,2.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-09,0.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-10,-1.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-11,-4.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2023-12,-4.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-01,-1.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-02,2.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-03,4.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-04,6.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-05,6.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-06,3.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-07,5.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-08,3.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-09,2.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-10,3.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-11,-2.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2024-12,-4.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-01,2.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-02,5.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-03,6.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-04,7.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-05,6.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-06,8.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-07,6.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-08,5.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-09,4.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-10,3.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-11,2.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2025-12,-0.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2026-01,3.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2026-02,6.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2026-03,8.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2026-04,9.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2026-05,7.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2026-06,6.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2026-07,6.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EU27_2020,2026-08,3.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-01,-9.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-02,2.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-03,6.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-04,2.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-05,-0.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-06,-4.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-07,-8.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-08,-8.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-09,-15.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-10,-22.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-11,-31.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1980-12,-32.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-01,-26.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-02,-11.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-03,-4.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-04,-8.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-05,-12.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-06,-14.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-07,-22.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-08,-26.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-09,-36.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-10,-44.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-11,-47.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1981-12,-50.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-01,-44.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-02,-28.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-03,-23.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-04,-22.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-05,-21.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-06,-23.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-07,-24.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-08,-30.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-09,-41.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-10,-51.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-11,-54.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1982-12,-54.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-01,-37.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-02,-18.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-03,-8.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-04,-10.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-05,-6.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-06,-14.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-07,-28.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-08,-17.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-09,-23.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-10,-38.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-11,-44.8,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1983-12,-46.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-01,-41.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-02,-16.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-03,-14.9,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-04,-23.4,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-05,-15.3,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-06,-20.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-07,-30.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-08,-28.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-09,-36.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-10,-47.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-11,-54.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1984-12,-60.1,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-01,-46.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-02,-35.6,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-03,-25.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-04,-19.7,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-05,-21.5,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-06,-19.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-07,-18.2,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-08,-18.0,
ei_bsbu_m_r2,M,BS-CEME-BAL,NSA,EA21,1985-09,-19.2,
