"Ukazatel","IndicatorType","Klasifikace CZ-CPA-Úhrn a sekce","CZCPAVAD.CZCPA1","Klasifikace CZ-CPA-Oddíl","CZCPAVAD.CZCPA2","Typ indexu","TYPUDAJE5B","Území","Uz0","Měsíce, měsíční kumulace, měsíce klouzavých průměrů, čtvrtletí, roky","CASMKMQRM12","Hodnota","MJ_TEXT","MJ_SYMBOL"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","listopad 2015","2015-11","99.7","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","prosinec 2015","2015-12","99.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2016","2016-01","99.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2016","2016-01K","99.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","únor 2016","2016-02","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","březen 2016","2016-03","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","duben 2016","2016-04","99.9","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","květen 2016","2016-05","99.7","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červen 2016","2016-06","100.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červenec 2016","2016-07","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","srpen 2016","2016-08","100.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","září 2016","2016-09","99.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","říjen 2016","2016-10","100.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","listopad 2016","2016-11","101.0","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","prosinec 2016","2016-12","101.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2017","2017-01","99.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2017","2017-01K","99.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","únor 2017","2017-02","100.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","březen 2017","2017-03","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","duben 2017","2017-04","99.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","květen 2017","2017-05","99.0","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červen 2017","2017-06","98.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červenec 2017","2017-07","99.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","srpen 2017","2017-08","100.0","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","září 2017","2017-09","100.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","říjen 2017","2017-10","99.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","listopad 2017","2017-11","99.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","prosinec 2017","2017-12","100.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2018","2018-01","99.7","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2018","2018-01K","99.7","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","únor 2018","2018-02","99.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","březen 2018","2018-03","100.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","duben 2018","2018-04","100.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","květen 2018","2018-05","101.0","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červen 2018","2018-06","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červenec 2018","2018-07","100.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","srpen 2018","2018-08","99.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","září 2018","2018-09","99.0","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","říjen 2018","2018-10","100.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","listopad 2018","2018-11","100.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","prosinec 2018","2018-12","99.9","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2019","2019-01","98.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2019","2019-01K","98.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","únor 2019","2019-02","100.9","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","březen 2019","2019-03","100.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","duben 2019","2019-04","100.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","květen 2019","2019-05","99.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červen 2019","2019-06","99.0","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červenec 2019","2019-07","100.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","srpen 2019","2019-08","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","září 2019","2019-09","100.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","říjen 2019","2019-10","100.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","listopad 2019","2019-11","99.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","prosinec 2019","2019-12","99.7","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2020","2020-01","99.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2020","2020-01K","99.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","únor 2020","2020-02","98.9","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","březen 2020","2020-03","103.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","duben 2020","2020-04","101.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","květen 2020","2020-05","99.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červen 2020","2020-06","98.7","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červenec 2020","2020-07","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","srpen 2020","2020-08","99.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","září 2020","2020-09","101.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","říjen 2020","2020-10","101.9","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","listopad 2020","2020-11","99.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","prosinec 2020","2020-12","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2021","2021-01","100.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2021","2021-01K","100.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","únor 2021","2021-02","99.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","březen 2021","2021-03","101.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","duben 2021","2021-04","100.1","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","květen 2021","2021-05","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červen 2021","2021-06","99.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červenec 2021","2021-07","100.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","srpen 2021","2021-08","99.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","září 2021","2021-09","100.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","říjen 2021","2021-10","101.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","listopad 2021","2021-11","101.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","prosinec 2021","2021-12","100.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2022","2022-01","100.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2022","2022-01K","100.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","únor 2022","2022-02","99.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","březen 2022","2022-03","103.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","duben 2022","2022-04","98.7","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","květen 2022","2022-05","100.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červen 2022","2022-06","100.5","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","červenec 2022","2022-07","99.2","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","srpen 2022","2022-08","99.4","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","září 2022","2022-09","100.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","říjen 2022","2022-10","100.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","listopad 2022","2022-11","100.6","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","prosinec 2022","2022-12","100.3","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2023","2023-01","101.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","leden 2023","2023-01K","101.8","procento","%"
"Index vývozních cen (%)","614603","VÝROBKY ZPRACOVATELSKÉHO PRŮMYSLU","C","Elektrická zařízení","27","Meziměsíční index","IM","Česko","CZ","únor 2023","2023-02","100.0","procento","%"
