origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,previous_origin,previous_h,previous_forecast,revision
2024-01,10,2024-11,2024-02-14T22:59:00+00:00,DAMPED_P95_Q001_R16,0.06538651036779383,0.0656598818122189,2.834008097166013,1.79001517192626,1.2522621359756876,1.7207572169426786,-0.08533494674264108,0.0,1.2981322033863787,1.889089187695362,2023-12,11.0,2.419227482548527,-0.6292123106222671
2024-02,9,2024-11,2024-03-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.017062769935352565,0.0656598818122189,2.834008097166013,1.89238462543923,0.5306114577195155,1.4540903922511712,-0.1705542480902022,0.0,0.2536548487463504,1.3903350365914549,2024-01,10.0,1.79001517192626,0.10236945351297
2024-03,8,2024-11,2024-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.07618063141284578,0.0656598818122189,2.834008097166013,2.658002148026803,1.1046668715087338,1.321023173680654,-0.0662567893552617,0.0,1.2960054283977398,1.2903850032831012,2024-02,9.0,1.89238462543923,0.765617522587573
2024-04,7,2024-11,2024-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1216805717435172,0.0656598818122189,2.834008097166013,3.279816788778949,1.2195236991136604,0.6583302249197681,0.013849897713998131,0.0,1.5331373502586703,1.190434969974748,2024-03,8.0,2.658002148026803,0.6218146407521461
2024-05,6,2024-11,2024-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.061302425682598034,0.0656598818122189,2.834008097166013,2.7424876799906333,0.36152733473847004,0.6583302249197681,-0.07688092271047452,0.0,0.7362421902164137,1.090484936666395,2024-04,7.0,3.279816788778949,-0.5373291087883159
2024-06,5,2024-11,2024-07-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.047359246130270545,0.0656598818122189,2.834008097166013,2.4367776903462106,0.22174498065931952,0.9228806437621846,-0.09720531919992577,0.0,0.34997585704375234,0.9905349033580413,2024-05,6.0,2.7424876799906333,-0.30570998964442264
2024-07,4,2024-11,2024-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.01699962286006311,0.0656598818122189,2.834008097166013,1.8315431149726356,-0.2665042935851901,0.26281224062697534,-0.14307786165535663,0.0,-0.501249463452837,-0.10345910047539497,2024-06,5.0,2.4367776903462106,-0.6052345753735751
2024-08,3,2024-11,2024-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1081750780471258,0.0656598818122189,2.834008097166013,2.6899610623664936,0.04984782937776104,1.235990476633475e-14,-0.0008946936565848753,0.0,-0.08114099433880315,-0.3032593667427006,2024-07,4.0,1.8315431149726356,0.858417947393858
2024-09,2,2024-11,2024-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1427597691202777,0.0656598818122189,2.834008097166013,2.81680879009217,0.44953258402933033,0.3944778291016464,0.013185612813242898,0.0,0.4769074233010589,0.39920212695374535,2024-08,3.0,2.6899610623664936,0.12684772772567632
2024-10,1,2024-11,2024-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.12473151590541212,0.0656598818122189,2.834008097166013,2.7844239741218386,0.12465379077522033,0.06563833514298344,-0.044208195658149485,0.0,-0.044217970361885815,0.0,2024-09,2.0,2.81680879009217,-0.03238481597033127
2024-11,0,2024-11,2024-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.1310393426229197,0.0656598818122189,2.834008097166013,2.9011963014944184,0.0,0.0,,0.0,,,2024-10,1.0,2.7844239741218386,0.11677232737257981
2024-01,11,2024-12,2024-02-14T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.023023202558022284,-0.2624671916010568,2.981029810298109,2.180265134494701,1.2292362826715193,1.4579449763157206,0.006606901581747578,0.0,1.3047388867219964,1.889089187695362,2023-12,12.0,2.597840116321148,-0.4175749818264469
2024-02,10,2024-12,2024-03-10T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.06995974669196303,-0.2624671916010568,2.981029810298109,2.235007885774169,0.4606272277771538,1.1912781516242132,-0.07975787557626086,0.0,0.17386514965420874,1.3903350365914549,2024-01,11.0,2.180265134494701,0.05474275127946804
2024-03,9,2024-12,2024-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.010493766368230543,-0.2624671916010568,2.981029810298109,3.0644946175178975,1.0941725545063183,1.0582109330536957,0.02582424208843124,0.0,1.3218263366027283,1.2903850032831012,2024-02,10.0,2.235007885774169,0.8294867317437284
2024-04,8,2024-12,2024-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.03544464991379333,-0.2624671916010568,2.981029810298109,3.736409421516336,1.254962068895353,0.39551798429281004,0.10679490779270986,0.0,1.6398752728576427,1.190434969974748,2024-03,9.0,3.0644946175178975,0.6719148039984386
2024-05,7,2024-12,2024-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.024896273362996043,-0.2624671916010568,2.981029810298109,3.134457038460466,0.33662796173886383,0.39551798429281004,0.015188712360180727,0.0,0.751429749208465,1.090484936666395,2024-04,8.0,3.736409421516336,-0.60195238305587
2024-06,6,2024-12,2024-07-09T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.03766261155559075,-0.2624671916010568,2.981029810298109,2.814450159327772,0.18407527496090062,0.6600684031352265,-0.005262303699340129,0.0,0.34471341488035345,0.9905349033580413,2024-05,7.0,3.134457038460466,-0.320006879132694
2024-07,5,2024-12,2024-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.06585415074350678,-0.2624671916010568,2.981029810298109,2.1781595764842185,-0.3323801376990604,1.730386667286865e-14,-0.05128449005097296,0.0,-0.5525471084962484,-0.10345910047539497,2024-06,6.0,2.814450159327772,-0.6362905828435537
2024-08,4,2024-12,2024-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.02455201850685196,-0.2624671916010568,2.981029810298109,3.1327148763860393,0.07439683436979158,-0.2628122406269457,0.09062732153698233,0.0,0.009445285435962403,-0.3032593667427006,2024-07,5.0,2.1781595764842185,0.9545552999018208
2024-09,3,2024-12,2024-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.049525312181723874,-0.2624671916010568,2.981029810298109,3.285890636172047,0.4990456364759351,0.13166558847468834,0.10458315667213512,0.0,0.5814359298897658,0.39920212695374535,2024-08,4.0,3.1327148763860393,0.1531757597860075
2024-10,2,2024-12,2024-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.008778736176702783,-0.2624671916010568,2.981029810298109,3.2113066887833988,0.1334321416434288,-0.19717390548397462,0.04813215868549148,0.0,0.003902608515699048,0.0,2024-09,3.0,3.285890636172047,-0.07458394738864804
2024-11,1,2024-12,2024-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.056887666633933895,-0.2624671916010568,2.981029810298109,3.3782698966632414,0.05687149173491632,-0.26281224062695807,0.043054263732274896,0.0,0.043044998043567886,0.0,2024-10,2.0,3.2113066887833988,0.16696320787984265
2024-12,0,2024-12,2025-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.004238252534602,-0.2624671916010568,2.981029810298109,3.2564086022105374,0.0,0.0,,0.0,,,2024-11,1.0,3.3782698966632414,-0.121861294452704
2024-02,11,2025-01,2024-03-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.9133456553137427,1.3157894736842035,2.8037383177569937,1.653604757969692,1.3698271060564395,2.498486308359483,0.2593876650780745,0.5,0.43291698553596153,1.8890891876953622,2024-01,12.0,2.2330946561331277,-0.5794898981634358
2024-03,10,2025-01,2024-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.9734700507546648,1.3157894736842035,2.8037383177569937,2.5394311013602566,2.062934912889288,2.3654190897889658,0.36662248411017273,0.5,1.687778398596121,1.7891391543870085,2024-02,11.0,1.653604757969692,0.8858263433905647
2024-04,9,2025-01,2024-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,1.0198121852330249,1.3157894736842035,2.8037383177569937,3.255290470502379,2.269609255504737,1.70272614102808,0.4487766616736071,0.5,2.0876479347613497,1.6891891210786554,2024-03,10.0,2.5394311013602566,0.7158593691421222
2024-05,8,2025-01,2024-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.9586517221747112,1.3157894736842035,2.8037383177569937,2.5939787420790528,1.2907137758687945,1.70272614102808,0.35587861254402986,0.5,1.106676612215492,1.5892390877703022,2024-04,9.0,3.255290470502379,-0.6613117284233261
2024-06,7,2025-01,2024-07-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.946061502314099,1.3157894736842035,2.8037383177569937,2.262894407520151,1.1256896418661866,1.9672765598704967,0.3351928663313613,0.5,0.6793457621209422,1.4892890544619486,2024-05,8.0,2.5939787420790528,-0.3310843345589016
2024-07,6,2025-01,2024-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.9181638153531513,1.3157894736842035,2.8037383177569937,1.601930546199001,0.5815941784794021,1.3072081567352873,0.28873168913547076,0.5,-0.2642314486890471,0.3952950506285124,2024-06,7.0,2.262894407520151,-0.6609638613211501
2024-08,5,2025-01,2024-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,1.004448336151293,1.3157894736842035,2.8037383177569937,2.6387833506839544,1.073834115919556,1.0443959161083243,0.4314351037580399,0.5,0.4399523761754013,0.19549478436120676,2024-07,6.0,1.601930546199001,1.0368528044849534
2024-09,4,2025-01,2024-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,1.0293831310222157,1.3157894736842035,2.8037383177569937,2.816601402238783,1.5231666997630944,1.4388737452099585,0.44539055905864783,0.5,1.0258375605065768,0.8979562780576527,2024-08,5.0,2.6387833506839544,0.17781805155482866
2024-10,3,2025-01,2024-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.9878928412425181,1.3157894736842035,2.8037383177569937,2.7001625682230643,1.1164772225292017,1.1100342512512955,0.38927149848760434,0.5,0.3924184060231161,0.49875415110390736,2024-09,4.0,2.816601402238783,-0.11643883401571875
2024-11,2,2025-01,2024-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.9897012285921007,1.3157894736842035,2.8037383177569937,2.868140930705859,1.0417072537682288,1.044395916108312,0.3842704121669374,0.5,0.4265789774547272,0.49875415110390736,2024-10,3.0,2.7001625682230643,0.16797836248279463
2024-12,1,2025-01,2025-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,1.0011805895246546,1.3157894736842035,2.8037383177569937,2.7585600684394884,0.9962019790046794,1.30720815673527,0.4023580543163128,0.5,0.4015507590507681,0.49875415110390736,2024-11,2.0,2.868140930705859,-0.10958086226637054
2025-01,0,2025-01,2025-02-05T22:59:00+00:00,DAMPED_P95_Q001_R16,1.1241131790061305,1.3157894736842035,2.8037383177569937,2.609247017416092,0.0,0.0,,0.5,,,2024-12,1.0,2.7585600684394884,-0.14931305102339643
2024-03,11,2025-02,2024-04-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1997537024618841,0.1948051948051921,2.729693741677764,2.4706375515179477,2.262489372928227,2.5600347853375625,0.22761852622389853,0.5,1.9151382662814262,2.287893305490916,2024-02,12.0,1.5426006792267337,0.928036872291214
2024-04,10,2025-02,2024-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,0.24640316355127095,0.1948051948051921,2.729693741677764,3.2340564111771934,2.5157093442162024,1.897341836576677,0.31064335342190785,0.5,2.397809788624673,2.187943272182563,2024-03,11.0,2.4706375515179477,0.7634188596592457
2024-05,9,2025-02,2024-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.18691014960238356,0.1948051948051921,2.729693741677764,2.5120069755265892,1.4774494658057775,1.897341836576677,0.21676474861558293,0.5,1.3232067650027335,2.0879932388742097,2024-04,10.0,3.2340564111771934,-0.7220494356506042
2024-06,8,2025-02,2024-07-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.17482391532521163,0.1948051948051921,2.729693741677764,2.1688603571008858,1.3003609180584623,2.1618922554190934,0.19590137558605478,0.5,0.8750555012004337,1.988043205565856,2024-05,9.0,2.5120069755265892,-0.3431466184257035
2024-07,7,2025-02,2024-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1474989192234489,0.1948051948051921,2.729693741677764,1.480815485290216,0.7289844248946776,1.5018238522838843,0.14909317300587951,0.5,-0.11524930920578538,0.8940492017324198,2024-06,8.0,2.1688603571008858,-0.6880448718106698
2024-08,6,2025-02,2024-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2310493049675662,0.1948051948051921,2.729693741677764,2.6019590281437135,1.3046169124122018,1.2390116116569212,0.29244377796243365,0.5,0.7319693691897118,0.6942489354651141,2024-07,7.0,1.480815485290216,1.1211435428534975
2024-09,5,2025-02,2024-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2506701509452975,0.1948051948051921,2.729693741677764,2.799833045533681,1.7735231971334309,1.6334894407585554,0.30640081436968936,0.5,1.3317699242281729,1.39671042916156,2024-08,6.0,2.6019590281437135,0.19787401738996735
2024-10,4,2025-02,2024-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.2124745301303976,0.1948051948051921,2.729693741677764,2.6442907028045535,1.3287263447629383,1.3046499467998924,0.2505174304474966,0.5,0.6426225646470911,0.9975083022078147,2024-09,5.0,2.799833045533681,-0.15554234272912737
2024-11,3,2025-02,2024-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.21445593185117814,0.1948051948051921,2.729693741677764,2.814210483257907,1.2559335571285513,1.239011611656909,0.24557779972984628,0.5,0.6718557276790733,0.9975083022078147,2024-10,4.0,2.6442907028045535,0.16991978045335365
2024-12,2,2025-02,2025-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.22429277787445986,0.1948051948051921,2.729693741677764,2.714768352720752,1.2202435961149645,1.501823852283867,0.26332244211305356,0.5,0.6645271150363841,0.9975083022078147,2024-11,3.0,2.814210483257907,-0.09944213053715512
2025-01,1,2025-02,2025-02-05T22:59:00+00:00,DAMPED_P95_Q001_R16,0.2742105628115533,0.1948051948051921,2.729693741677764,2.616602790889867,0.27383529151359165,0.19461569554859698,0.2512034681292659,0.5,0.2508884796150342,0.49875415110390736,2024-12,2.0,2.714768352720752,-0.0981655618308852
2025-02,0,2025-02,2025-03-04T22:59:00+00:00,DAMPED_P95_Q001_R16,0.3273352565503001,0.1948051948051921,2.729693741677764,2.8655767610435885,0.0,0.0,,0.5,,,2025-01,1.0,2.616602790889867,0.2489739701537217
2024-04,11,2025-03,2024-05-12T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.014849914542325635,0.0648088139987068,2.659574468085101,3.081467297550775,2.5008583269648983,1.962129658732744,-0.13583705929016784,0.0,2.2618803871683943,2.187943272182563,2024-03,12.0,2.24833807037716,0.833129227173615
2024-05,10,2025-03,2024-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.06401151854777583,0.0648088139987068,2.659574468085101,2.31015558491885,1.413417451138416,1.962129658732744,-0.23048906561305774,0.0,1.0924516644766356,2.0879932388742097,2024-04,11.0,3.081467297550775,-0.7713117126319249
2024-06,9,2025-03,2024-07-09T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.07593985385248994,0.0648088139987068,2.659574468085101,1.955513801690249,1.224392215292817,2.2266800775751605,-0.2514940270694846,0.0,0.6232446966736411,1.988043205565856,2024-05,10.0,2.31015558491885,-0.3546417832286013
2024-07,8,2025-03,2024-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.1027552534274737,0.0648088139987068,2.659574468085101,1.241729389274841,0.6261763420635769,1.5666116744399514,-0.2985968822339821,0.0,-0.41429288135321696,0.8940492017324198,2024-06,9.0,1.955513801690249,-0.713784412415408
2024-08,7,2025-03,2024-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.021062495083750153,0.0648088139987068,2.659574468085101,2.4439384576745273,1.2835521988734424,1.3037994338129884,-0.15464673223066142,0.0,0.5772029354745623,0.6942489354651141,2024-07,8.0,1.241729389274841,1.2022090683996864
2024-09,6,2025-03,2024-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,-0.004946964870291573,0.0648088139987068,2.659574468085101,2.658052430855783,1.7685761098967967,1.6982772629146226,-0.14067932072469072,0.0,1.1909915572444498,1.39671042916156,2024-08,7.0,2.4439384576745273,0.2141139731812558
2024-10,5,2025-03,2024-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.0449899536442028,0.0648088139987068,2.659574468085101,2.46167742564255,1.2837262676026002,1.3694377689559594,-0.19643432969906424,0.0,0.44599504968903647,0.9975083022078147,2024-09,6.0,2.658052430855783,-0.19637500521323314
2024-11,4,2025-03,2024-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.04373775260310225,0.0648088139987068,2.659574468085101,2.632580632360584,1.2121862367805223,1.3037994338129761,-0.2013280287679157,0.0,0.47032476160979353,0.9975083022078147,2024-10,5.0,2.46167742564255,0.17090320671803383
2024-12,3,2025-03,2025-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.03416873390547623,0.0648088139987068,2.659574468085101,2.543129899797003,1.186069023367528,1.566611674439934,-0.18383307280279043,0.0,0.48052486186887666,0.9975083022078147,2024-11,4.0,2.632580632360584,-0.08945073256358071
2025-01,2,2025-03,2025-02-05T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.04053572043749921,0.0648088139987068,2.659574468085101,2.4386034776020247,0.2332913531320586,0.2594035177046641,-0.19570047367783436,0.0,0.05499626235730845,0.49875415110390736,2024-12,3.0,2.543129899797003,-0.10452642219497843
2025-02,1,2025-03,2025-03-04T22:59:00+00:00,DAMPED_P95_Q001_R16,-0.013768941191461673,0.0648088139987068,2.659574468085101,2.714642763916346,-0.013769889197190573,0.0647878221560671,-0.15942879248048689,0.0,-0.15955601541782122,0.0,2025-01,2.0,2.4386034776020247,0.2760392863143215
2025-03,0,2025-03,2025-04-03T21:59:00+00:00,DAMPED_P95_Q001_R16,0.0259612093364776,0.0648088139987068,2.659574468085101,2.6197195119721894,0.0,0.0,,0.0,,,2025-02,1.0,2.714642763916346,-0.09492325194415674
2024-05,11,2025-04,2024-06-10T21:59:00+00:00,DAMPED_P95_Q001_R16,0.18567590689536023,-0.1295336787564882,1.8494055482166376,1.823105564595381,1.598921193400989,1.8325120125880643,0.16351965424997664,0.2,1.2558377709047854,2.2877935051415155,2024-04,12.0,2.7612303612970552,-0.9381247967016741
2024-06,10,2025-04,2024-07-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.17388510184162145,-0.1295336787564882,1.8494055482166376,1.458210087879131,1.3981263120161533,2.097062431430481,0.14217610137277828,0.2,0.7653198235238404,2.1878434718331614,2024-05,11.0,1.823105564595381,-0.36489547671625
2024-07,9,2025-04,2024-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.14711317688627484,-0.1295336787564882,1.8494055482166376,0.7209819338347973,0.7731814135276767,1.4369940282952718,0.09431505713493096,0.2,-0.3200222729226127,1.0938494679997253,2024-06,10.0,1.458210087879131,-0.7372281540443338
2024-08,8,2025-04,2024-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2287171685901618,-0.1295336787564882,1.8494055482166376,2.00005348810647,1.5120082078829578,1.1741817876683087,0.24036916885489668,0.2,0.8172836797395105,0.8940492017324198,2024-07,9.0,0.7209819338347973,1.279071554271673
2024-09,7,2025-04,2024-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.24327753465841973,-0.1295336787564882,1.8494055482166376,2.2280883755261836,2.0115582038244715,1.5686596167699427,0.2545035093456054,0.2,1.4451717548523373,1.5965106954288655,2024-08,8.0,2.00005348810647,0.22803488741971334
2024-10,6,2025-04,2024-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.2059865061852752,-0.1295336787564882,1.8494055482166376,1.9945792082868576,1.489500912471486,1.2398201228112797,0.19819575095942507,0.2,0.6439946519994012,1.1973085684751203,2024-09,7.0,2.2280883755261836,-0.2335091672393259
2024-11,5,2025-04,2024-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.2083068823354156,-0.1295336787564882,1.8494055482166376,2.167069040587657,1.4202764611532572,1.1741817876682963,0.19328327686640245,0.2,0.6634214866942014,1.1973085684751203,2024-10,6.0,1.9945792082868576,0.17248983230079928
2024-12,4,2025-04,2025-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.21724017787529754,-0.1295336787564882,1.8494055482166376,2.087124006271932,1.4030735759552322,1.4369940282952545,0.2107892765239992,0.2,0.6910922894984738,1.1973085684751203,2024-11,5.0,2.167069040587657,-0.07994503431572486
2025-01,3,2025-04,2025-02-05T22:59:00+00:00,DAMPED_P95_Q001_R16,0.21349718219331737,-0.1295336787564882,1.8494055482166376,1.9792534625464793,0.44656095395366624,0.12978587155998442,0.1989686467846324,0.2,0.2537672287012252,0.698554417371213,2024-12,4.0,2.087124006271932,-0.1078705437254528
2025-02,2,2025-04,2025-03-04T22:59:00+00:00,DAMPED_P95_Q001_R16,0.23937715118979996,-0.1295336787564882,1.8494055482166376,2.280461887072375,0.2253212112924496,-0.06482982398861258,0.23474779393070827,0.2,0.07491667632587057,0.19980026626730563,2025-01,3.0,1.9792534625464793,0.3012084245258957
2025-03,1,2025-04,2025-04-03T21:59:00+00:00,DAMPED_P95_Q001_R16,0.21417194607202733,-0.1295336787564882,1.8494055482166376,2.160245212751775,0.21394292490071043,-0.1296176461446797,0.3044246783205212,0.2,0.30396224466707467,0.19980026626730563,2025-02,2.0,2.280461887072375,-0.1202166743205999
2025-04,0,2025-04,2025-05-05T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1887731296337113,-0.1295336787564882,1.8494055482166376,2.1740196249368937,0.0,0.0,,0.2,,,2025-03,1.0,2.160245212751775,0.013774412185118656
2024-06,11,2025-05,2024-07-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.25751588569512357,0.5188067444876765,2.377807133421391,1.7194810961973523,1.6553111936911935,2.6145280104322293,0.04352337631231769,0.2,0.8088337311620215,2.387643738100467,2024-05,12.0,1.8774215418046465,-0.15794044560729414
2024-07,10,2025-05,2024-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2308461262038395,0.5188067444876765,2.377807133421391,0.9534924189035239,1.0037614994121147,1.9544596072970204,-0.004907126577640882,0.2,-0.32492951990364877,1.293649734267031,2024-06,11.0,1.7194810961973523,-0.7659886772938285
2024-08,9,2025-05,2024-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.31193672529920213,0.5188067444876765,2.377807133421391,2.318229114760704,1.823459419979841,1.6916473666700576,0.1427432791548317,0.2,0.9599251775214896,1.0938494679997253,2024-07,10.0,0.9534924189035239,1.3647366958571803
2024-09,8,2025-05,2024-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.32480177656269305,0.5188067444876765,2.377807133421391,2.560127022715972,2.3358336388200964,2.0861251957716918,0.15700375075150655,0.2,1.6020523835690552,1.7963109616961712,2024-08,9.0,2.318229114760704,0.24189790795526767
2024-10,7,2025-05,2024-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.2889091062523816,0.5188067444876765,2.377807133421391,2.2892508355033967,1.7779934784544777,1.7572857018130286,0.10026214610869845,0.2,0.7442065691893124,1.397108834742426,2024-09,8.0,2.560127022715972,-0.2708761872125751
2024-11,6,2025-05,2024-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.2895691025099914,0.5188067444876765,2.377807133421391,2.4629133054692507,1.7094271199321522,1.6916473666700453,0.09533725381983417,0.2,0.7587133234181885,1.397108834742426,2024-10,7.0,2.2892508355033967,0.173662469965854
2024-12,5,2025-05,2025-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.29924457244082125,0.5188067444876765,2.377807133421391,2.3926141840216313,1.7018713030437418,1.954459607297003,0.11285453257544566,0.2,0.8038831892168479,1.397108834742426,2024-11,6.0,2.4629133054692507,-0.0702991214476194
2025-01,4,2025-05,2025-02-05T22:59:00+00:00,DAMPED_P95_Q001_R16,0.293473989295186,0.5188067444876765,2.377807133421391,2.2785360459364643,0.7396051490210707,0.6472514505617332,0.10105868491933556,0.2,0.354774883708784,0.8983546836385187,2024-12,5.0,2.3926141840216313,-0.11407813808516698
2025-02,3,2025-05,2025-03-04T22:59:00+00:00,DAMPED_P95_Q001_R16,0.31523434141605894,0.5188067444876765,2.377807133421391,2.6028850274993913,0.5400597309854281,0.45263575501313613,0.1364651406378543,0.2,0.21128878791587458,0.39960053253461125,2025-01,4.0,2.2785360459364643,0.324348981562927
2025-03,2,2025-05,2025-04-03T21:59:00+00:00,DAMPED_P95_Q001_R16,0.34112039985394793,0.5188067444876765,2.377807133421391,2.5087346497132876,0.5544828288706757,0.38784793285706903,0.20485829113602042,0.2,0.5086109873419875,0.39960053253461125,2025-02,3.0,2.6028850274993913,-0.09415037778610369
2025-04,1,2025-05,2025-05-05T21:59:00+00:00,DAMPED_P95_Q001_R16,0.3064766138578862,0.5188067444876765,2.377807133421391,2.4871591005258926,0.30600793164043416,0.5174655790017487,0.23368064083403028,0.2,0.2334080322309493,0.19980026626730563,2025-03,2.0,2.5087346497132876,-0.021575549187395016
2025-05,0,2025-05,2025-06-03T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2616004842766493,0.5188067444876765,2.377807133421391,2.1158440863636603,0.0,0.0,,0.2,,,2025-04,1.0,2.4871591005258926,-0.37131501416223234
2024-07,11,2025-06,2024-08-11T21:59:00+00:00,DAMPED_P95_Q001_R16,0.1208310621579631,0.2580645161290418,2.913907284768222,1.3432252003068765,1.1245196195939637,2.2121917087270746,0.08875982997476946,0.3,-0.2362090581722301,1.5932006322468788,2024-06,12.0,1.846926193168654,-0.5037009928617775
2024-08,10,2025-06,2024-09-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.20219179632224457,0.2580645161290418,2.913907284768222,2.7966978707164634,2.025447083802718,1.9493794681001115,0.23843048857125354,0.3,1.1980718716155307,1.393400365979573,2024-07,11.0,1.3432252003068765,1.4534726704095868
2024-09,9,2025-06,2024-10-09T21:59:00+00:00,DAMPED_P95_Q001_R16,0.2139411342153737,0.2580645161290418,2.913907284768222,3.0518090179375883,2.549546244876702,2.3438572972017457,0.25286477203027075,0.3,1.854597990558735,2.095861859676019,2024-08,10.0,2.7966978707164634,0.25511114722112493
2024-10,8,2025-06,2024-11-10T22:59:00+00:00,DAMPED_P95_Q001_R16,0.17906059042973752,0.2580645161290418,2.913907284768222,2.743860666226065,1.9568939465245239,2.0150178032430826,0.19546537702337133,0.3,0.9394811612165634,1.6966597327222739,2024-09,9.0,3.0518090179375883,-0.3079483517115231
2024-11,7,2025-06,2024-12-09T22:59:00+00:00,DAMPED_P95_Q001_R16,0.17902674833743035,0.2580645161290418,2.913907284768222,2.918260186557303,1.8882938063937225,1.9493794681000993,0.1905052007629879,0.3,0.949037293156769,1.6966597327222739,2024-10,8.0,2.743860666226065,0.17439952033123785
2024-12,6,2025-06,2025-01-12T22:59:00+00:00,DAMPED_P95_Q001_R16,0.18871151111039514,0.2580645161290418,2.913907284768222,2.8575914052581526,1.890404977678794,2.2121917087270573,0.20813304814736316,0.3,1.0117999406069145,1.6966597327222739,2024-11,7.0,2.918260186557303,-0.06066878129915043
2025-01,5,2025-06,2025-02-05T22:59:00+00:00,DAMPED_P95_Q001_R16,0.1850931236652884,0.2580645161290418,2.913907284768222,2.739284587336781,0.9245271864442671,0.9049835519917871,0.1962779470329271,0.3,0.5508604572626006,1.1979055816183666,2024-12,6.0,2.8575914052581526,-0.11830681792137154
