release_date,data_month,adjusted,series,gender,rate_pct,source_url
2026-08-31,1995-10-31,trend_cycle,unemployment,total,3.8716732536105356,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,activity,female,63.9629441317453,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,activity,male,81.11426888495029,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,activity,total,72.53446900132357,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,employment,female,61.300741481056455,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,employment,male,78.50824535448126,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,employment,total,69.90034235835098,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,unemployment,female,4.162101489896222,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,unemployment,male,3.212780644260408,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,nsa,unemployment,total,3.6315515633326254,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,activity,female,63.866601649233026,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,activity,male,80.71079594368926,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,activity,total,72.2837032800488,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,employment,female,60.964523839216696,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,employment,male,78.1072483851326,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,employment,total,69.55201609442736,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,unemployment,female,4.532268868287332,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,unemployment,male,3.1759694165113768,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-11-30,trend_cycle,unemployment,total,3.780827950475839,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,activity,female,63.849795498765936,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,activity,male,80.64830695263801,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,activity,total,72.25390795178616,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,employment,female,61.027227966297126,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,employment,male,78.2051944954508,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,employment,total,69.62117766366443,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,unemployment,female,4.4206367622953,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,unemployment,male,3.029341283781643,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,nsa,unemployment,total,3.643720267530047,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,activity,female,63.7484764954265,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,activity,male,80.78643989596273,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,activity,total,72.25186825000837,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,employment,female,60.87976399575649,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,employment,male,78.26682356731956,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,employment,total,69.57675653942984,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,unemployment,female,4.473859511327296,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,unemployment,male,3.052317251198656,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1995-12-31,trend_cycle,unemployment,total,3.6798800734502377,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,activity,female,63.52032783812432,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,activity,male,80.76925552229929,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,activity,total,72.12733319622382,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,employment,female,60.33430454642461,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,employment,male,78.1915367143357,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,employment,total,69.24484645164965,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,unemployment,female,5.015753854134682,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,unemployment,male,3.191460403212349,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,nsa,unemployment,total,3.996386136629086,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,activity,female,63.67539017506211,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,activity,male,80.85169692733054,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,activity,total,72.24518058575208,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,employment,female,60.82156000018365,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,employment,male,78.42212396945672,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,employment,total,69.61643500671092,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,unemployment,female,4.4286696749570265,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,unemployment,male,2.9463191574099374,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-01-31,trend_cycle,unemployment,total,3.5904951036826427,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,activity,female,63.799747405137595,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,activity,male,80.92579134202174,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,activity,total,72.36102592455099,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,employment,female,61.20300580477078,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,employment,male,78.36786552772045,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,employment,total,69.7836882657297,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,unemployment,female,4.070144014641834,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,unemployment,male,3.160828917310861,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,nsa,unemployment,total,3.5617760056478938,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,activity,female,63.63478017534801,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,activity,male,80.88395477937507,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,activity,total,72.24564696903344,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,employment,female,60.77768159866474,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,employment,male,78.49746052809373,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,employment,total,69.6315935799137,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,unemployment,female,4.412614160303509,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,unemployment,male,2.9183950711362865,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-02-29,trend_cycle,unemployment,total,3.5579490408854717,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,activity,female,63.38159074700405,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,activity,male,80.39913118602124,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,activity,total,71.89054305090701,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,employment,female,60.72030299886768,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,employment,male,77.84408903038548,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,employment,total,69.28237923582827,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,unemployment,female,4.1988339465307,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,unemployment,male,3.177947470258227,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,nsa,unemployment,total,3.6279651041610053,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,activity,female,63.59197740551885,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,activity,male,80.884953362979,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,activity,total,72.22654789866833,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,employment,female,60.70645310996299,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,employment,male,78.46511593952116,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,employment,total,69.5675857206004,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,unemployment,female,4.470756932870406,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,unemployment,male,2.9868801242220524,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-03-31,trend_cycle,unemployment,total,3.62516282689774,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,activity,female,63.194557793512615,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,activity,male,80.79556715720888,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,activity,total,71.9906580040041,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,employment,female,60.033613813776846,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,employment,male,78.3992525134424,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,employment,total,69.211837351635,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,unemployment,female,5.0019243588413485,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,unemployment,male,2.9658986601378943,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,nsa,unemployment,total,3.859973959697032,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,activity,female,63.55578523825651,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,activity,male,80.86012963958171,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,activity,total,72.1956791185729,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,employment,female,60.642238549960695,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,employment,male,78.3453720725835,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,employment,total,69.46289101986059,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,unemployment,female,4.555493095830116,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,unemployment,male,3.1248205313586683,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-04-30,trend_cycle,unemployment,total,3.750409986164305,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,activity,female,63.462735280901484,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,activity,male,80.7564148101934,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,activity,total,72.10474399413704,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,employment,female,60.81225708030783,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,employment,male,78.12218600855766,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,employment,total,69.46238595369445,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,unemployment,female,4.1764323407460955,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,unemployment,male,3.261943720294077,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,nsa,unemployment,total,3.6646105291732782,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,activity,female,63.55935652827081,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,activity,male,80.80777140465611,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,activity,total,72.17453571666658,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,employment,female,60.64790543985647,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,employment,male,78.18209413305915,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,employment,total,69.39174010370377,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,unemployment,female,4.588877257074159,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,unemployment,male,3.27706555822213,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-05-31,trend_cycle,unemployment,total,3.8550159082948614,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,activity,female,63.32098154504094,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,activity,male,80.26664349070994,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,activity,total,71.79321935909458,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,employment,female,60.59239509742308,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,employment,male,77.57886704960792,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,employment,total,69.08503648623845,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,unemployment,female,4.3091347939339535,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,unemployment,male,3.3485596559336637,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,nsa,unemployment,total,3.77219867980899,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,activity,female,63.593626672000305,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,activity,male,80.74511680585026,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,activity,total,72.16593668932636,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,employment,female,60.70075608864659,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,employment,male,78.04800456528783,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,employment,total,69.3626427703156,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,unemployment,female,4.583909801886032,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,unemployment,male,3.380655245599413,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-06-30,trend_cycle,unemployment,total,3.9113459096677934,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-07-31,nsa,activity,female,63.52843125692631,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-07-31,nsa,activity,male,81.05902144191745,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-07-31,nsa,activity,total,72.30514433585846,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
2026-08-31,1996-07-31,nsa,employment,female,60.53139928675498,https://csu.gov.cz/rychle-informace/miry-zamestnanosti-nezamestnanosti-a-ekonomicke-aktivity-cervenec-2026
