indicator_id,period,snapshot_id,value
SUCM100311XXX101101,2022-12-31,,1237122030000.0
SUCM100311XXX101101,2023-01-31,,1255015120000.0
SUCM100311XXX101101,2023-02-28,,1248155650000.0
SUCM100311XXX101101,2023-03-31,,1257244040000.0
SUCM100311XXX101101,2023-04-30,,1278340160000.0
SUCM100311XXX101101,2023-05-31,,1283220000000.0
SUCM100311XXX101101,2023-06-30,,1301699540000.0
SUCM100311XXX101101,2023-07-31,,1323851700000.0
SUCM100311XXX101101,2023-08-31,,1332539900000.0
SUCM100311XXX101101,2023-09-30,,1341288970000.0
SUCM100311XXX101101,2023-10-31,,1364246170000.0
SUCM100311XXX101101,2023-11-30,,1347165640000.0
SUCM100311XXX101101,2023-12-31,,1358087220000.0
SUCM100311XXX101101,2024-01-31,,1370414260000.0
SUCM100311XXX101101,2024-02-29,,1380298650000.0
SUCM100311XXX101101,2024-03-31,,1391155020000.0
SUCM100311XXX101101,2024-04-30,,1396752020000.0
SUCM100311XXX101101,2024-05-31,,1389945290000.0
SUCM100311XXX101101,2024-06-30,,1395176220000.0
SUCM100311XXX101101,2024-07-31,,1414880340000.0
SUCM100311XXX101101,2024-08-31,,1409834060000.0
SUCM100311XXX101101,2024-09-30,,1432849720000.0
SUCM100311XXX101101,2024-10-31,,1434275750000.0
SUCM100311XXX101101,2024-11-30,,1431217110000.0
SUCM100311XXX101101,2024-12-31,,1429225920000.0
SUCM100311XXX101101,2025-01-31,,1437847390000.0
SUCM100311XXX101101,2025-02-28,,1440771670000.0
SUCM100311XXX101101,2025-03-31,,1447507910000.0
SUCM100311XXX101101,2025-04-30,,1465525620000.0
SUCM100311XXX101101,2025-05-31,,1468443350000.0
SUCM100311XXX101101,2025-06-30,,1477260440000.0
SUCM100311XXX101101,2025-07-31,,1435563670000.0
SUCM100311XXX101101,2025-08-31,,1455621690000.0
SUCM100311XXX101101,2025-09-30,,1474308330000.0
SUCM100311XXX101101,2025-10-31,,1461240070000.0
SUCM100311XXX101101,2025-11-30,,1499475840000.0
SUCM100311XXX101101,2025-12-31,,1502547570000.0
SUCM100311XXX101101,2026-01-31,,1517054110000.0
SUCM100311XXX101101,2026-02-28,,1540802840000.0
SUCM100311XXX101101,2026-03-31,,1551653010000.0
SUCM100311XXX101101,2026-04-30,,1577321840000.0
SUCM100311XXX101101,2026-05-31,,1580385330000.0
SUCM100311XXX101101,2026-06-30,,1618546260000.0
SUCM102211XXX101101,2005-01-31,,315877610000.0
SUCM102211XXX101101,2005-02-28,,319063980000.0
SUCM102211XXX101101,2005-03-31,,326410590000.0
SUCM102211XXX101101,2005-04-30,,333833740000.0
SUCM102211XXX101101,2005-05-31,,342652300000.0
SUCM102211XXX101101,2005-06-30,,352854100000.0
SUCM102211XXX101101,2005-07-31,,359844190000.0
SUCM102211XXX101101,2005-08-31,,369236350000.0
SUCM102211XXX101101,2005-09-30,,378054690000.0
SUCM102211XXX101101,2005-10-31,,388771730000.0
SUCM102211XXX101101,2005-11-30,,399435150000.0
SUCM102211XXX101101,2005-12-31,,414913930000.0
SUCM102211XXX101101,2006-01-31,,419476860000.0
SUCM102211XXX101101,2006-02-28,,424832240000.0
SUCM102211XXX101101,2006-03-31,,434507140000.0
SUCM102211XXX101101,2006-04-30,,441494310000.0
SUCM102211XXX101101,2006-05-31,,452651240000.0
SUCM102211XXX101101,2006-06-30,,464891380000.0
SUCM102211XXX101101,2006-07-31,,475546500000.0
SUCM102211XXX101101,2006-08-31,,486453000000.0
SUCM102211XXX101101,2006-09-30,,498290450000.0
SUCM102211XXX101101,2006-10-31,,508469930000.0
SUCM102211XXX101101,2006-11-30,,520498440000.0
SUCM102211XXX101101,2006-12-31,,536390890000.0
SUCM102211XXX101101,2007-01-31,,544022590000.0
SUCM102211XXX101101,2007-02-28,,553009260000.0
SUCM102211XXX101101,2007-03-31,,567521300000.0
SUCM102211XXX101101,2007-04-30,,580301550000.0
SUCM102211XXX101101,2007-05-31,,595576550000.0
SUCM102211XXX101101,2007-06-30,,612093060000.0
SUCM102211XXX101101,2007-07-31,,627215470000.0
SUCM102211XXX101101,2007-08-31,,643483890000.0
SUCM102211XXX101101,2007-09-30,,656928930000.0
SUCM102211XXX101101,2007-10-31,,673922210000.0
SUCM102211XXX101101,2007-11-30,,693342360000.0
SUCM102211XXX101101,2007-12-31,,720915880000.0
SUCM102211XXX101101,2008-01-31,,730040960000.0
SUCM102211XXX101101,2008-02-29,,739375720000.0
SUCM102211XXX101101,2008-03-31,,751006500000.0
SUCM102211XXX101101,2008-04-30,,764663650000.0
SUCM102211XXX101101,2008-05-31,,778290620000.0
SUCM102211XXX101101,2008-06-30,,793345270000.0
SUCM102211XXX101101,2008-07-31,,809214010000.0
SUCM102211XXX101101,2008-08-31,,821705480000.0
SUCM102211XXX101101,2008-09-30,,835811580000.0
SUCM102211XXX101101,2008-10-31,,846988290000.0
SUCM102211XXX101101,2008-11-30,,858774780000.0
SUCM102211XXX101101,2008-12-31,,873373930000.0
SUCM102211XXX101101,2009-01-31,,877505950000.0
SUCM102211XXX101101,2009-02-28,,889508030000.0
SUCM102211XXX101101,2009-03-31,,899471980000.0
SUCM102211XXX101101,2009-04-30,,908531180000.0
SUCM102211XXX101101,2009-05-31,,915466900000.0
SUCM102211XXX101101,2009-06-30,,925700080000.0
SUCM102211XXX101101,2009-07-31,,935208570000.0
SUCM102211XXX101101,2009-08-31,,942979570000.0
SUCM102211XXX101101,2009-09-30,,950550950000.0
SUCM102211XXX101101,2009-10-31,,958320760000.0
SUCM102211XXX101101,2009-11-30,,963957940000.0
SUCM102211XXX101101,2009-12-31,,974750900000.0
SUCM102211XXX101101,2010-01-31,,976648350000.0
SUCM102211XXX101101,2010-02-28,,979397950000.0
SUCM102211XXX101101,2010-03-31,,983970640000.0
SUCM102211XXX101101,2010-04-30,,987905450000.0
SUCM102211XXX101101,2010-05-31,,994011160000.0
SUCM102211XXX101101,2010-06-30,,1000558310000.0
SUCM102211XXX101101,2010-07-31,,1005992370000.0
SUCM102211XXX101101,2010-08-31,,1012380900000.0
SUCM102211XXX101101,2010-09-30,,1027435740000.0
SUCM102211XXX101101,2010-10-31,,1032388200000.0
SUCM102211XXX101101,2010-11-30,,1037936820000.0
SUCM102211XXX101101,2010-12-31,,1044067790000.0
SUCM102211XXX101101,2011-01-31,,1044225180000.0
SUCM102211XXX101101,2011-02-28,,1045330860000.0
SUCM102211XXX101101,2011-03-31,,1049649800000.0
SUCM102211XXX101101,2011-04-30,,1051867680000.0
SUCM102211XXX101101,2011-05-31,,1057627030000.0
SUCM102211XXX101101,2011-06-30,,1063803250000.0
SUCM102211XXX101101,2011-07-31,,1068879390000.0
SUCM102211XXX101101,2011-08-31,,1074493960000.0
SUCM102211XXX101101,2011-09-30,,1078930660000.0
SUCM102211XXX101101,2011-10-31,,1083560360000.0
SUCM102211XXX101101,2011-11-30,,1088830900000.0
SUCM102211XXX101101,2011-12-31,,1098171570000.0
SUCM102211XXX101101,2012-01-31,,1097995760000.0
SUCM102211XXX101101,2012-02-29,,1098987700000.0
SUCM102211XXX101101,2012-03-31,,1101040790000.0
SUCM102211XXX101101,2012-04-30,,1102279930000.0
SUCM102211XXX101101,2012-05-31,,1105767140000.0
SUCM102211XXX101101,2012-06-30,,1110013250000.0
SUCM102211XXX101101,2012-07-31,,1113976450000.0
SUCM102211XXX101101,2012-08-31,,1117898140000.0
SUCM102211XXX101101,2012-09-30,,1119754330000.0
SUCM102211XXX101101,2012-10-31,,1124329740000.0
SUCM102211XXX101101,2012-11-30,,1127705650000.0
SUCM102211XXX101101,2012-12-31,,1134524620000.0
SUCM102211XXX101101,2013-01-31,,1131899170000.0
SUCM102211XXX101101,2013-02-28,,1131163880000.0
SUCM102211XXX101101,2013-03-31,,1133966130000.0
SUCM102211XXX101101,2013-04-30,,1135890270000.0
SUCM102211XXX101101,2013-05-31,,1141905600000.0
SUCM102211XXX101101,2013-06-30,,1146198300000.0
SUCM102211XXX101101,2013-07-31,,1151230130000.0
SUCM102211XXX101101,2013-08-31,,1155868890000.0
SUCM102211XXX101101,2013-09-30,,1160605640000.0
SUCM102211XXX101101,2013-10-31,,1166751170000.0
SUCM102211XXX101101,2013-11-30,,1174472710000.0
SUCM102211XXX101101,2013-12-31,,1182802400000.0
SUCM102211XXX101101,2014-01-31,,1181543740000.0
SUCM102211XXX101101,2014-02-28,,1182330730000.0
SUCM102211XXX101101,2014-03-31,,1185887900000.0
SUCM102211XXX101101,2014-04-30,,1188363780000.0
SUCM102211XXX101101,2014-05-31,,1192909980000.0
SUCM102211XXX101101,2014-06-30,,1198585990000.0
SUCM102211XXX101101,2014-07-31,,1204640640000.0
SUCM102211XXX101101,2014-08-31,,1208799490000.0
SUCM102211XXX101101,2014-09-30,,1214905700000.0
SUCM102211XXX101101,2014-10-31,,1219924150000.0
SUCM102211XXX101101,2014-11-30,,1223821150000.0
SUCM102211XXX101101,2014-12-31,,1230419600000.0
SUCM102211XXX101101,2015-01-31,,1231632860000.0
SUCM102211XXX101101,2015-02-28,,1233046310000.0
SUCM102211XXX101101,2015-03-31,,1238836300000.0
SUCM102211XXX101101,2015-04-30,,1243561950000.0
SUCM102211XXX101101,2015-05-31,,1250408960000.0
SUCM102211XXX101101,2015-06-30,,1278589030000.0
SUCM102211XXX101101,2015-07-31,,1287163820000.0
SUCM102211XXX101101,2015-08-31,,1292981400000.0
SUCM102211XXX101101,2015-09-30,,1300187300000.0
SUCM102211XXX101101,2015-10-31,,1307376110000.0
SUCM102211XXX101101,2015-11-30,,1313672110000.0
SUCM102211XXX101101,2015-12-31,,1323656950000.0
SUCM102211XXX101101,2016-01-31,,1321131440000.0
SUCM102211XXX101101,2016-02-29,,1327930960000.0
SUCM102211XXX101101,2016-03-31,,1331903480000.0
SUCM102211XXX101101,2016-04-30,,1339825330000.0
SUCM102211XXX101101,2016-05-31,,1349405860000.0
SUCM102211XXX101101,2016-06-30,,1360523520000.0
SUCM102211XXX101101,2016-07-31,,1369316390000.0
SUCM102211XXX101101,2016-08-31,,1379782140000.0
SUCM102211XXX101101,2016-09-30,,1389800490000.0
SUCM102211XXX101101,2016-10-31,,1401145730000.0
SUCM102211XXX101101,2016-11-30,,1412112090000.0
SUCM102211XXX101101,2016-12-31,,1419853020000.0
SUCM102211XXX101101,2017-01-31,,1424493940000.0
SUCM102211XXX101101,2017-02-28,,1430642380000.0
SUCM102211XXX101101,2017-03-31,,1441245550000.0
SUCM102211XXX101101,2017-04-30,,1449687470000.0
SUCM102211XXX101101,2017-05-31,,1461944120000.0
SUCM102211XXX101101,2017-06-30,,1473837180000.0
SUCM102211XXX101101,2017-07-31,,1482906840000.0
SUCM102211XXX101101,2017-08-31,,1494187190000.0
SUCM102211XXX101101,2017-09-30,,1500800040000.0
SUCM102211XXX101101,2017-10-31,,1511042670000.0
SUCM102211XXX101101,2017-11-30,,1521689170000.0
SUCM102211XXX101101,2017-12-31,,1529884930000.0
SUCM102211XXX101101,2018-01-31,,1535756740000.0
SUCM102211XXX101101,2018-02-28,,1541705890000.0
SUCM102211XXX101101,2018-03-31,,1550973190000.0
SUCM102211XXX101101,2018-04-30,,1560309770000.0
SUCM102211XXX101101,2018-05-31,,1572211900000.0
SUCM102211XXX101101,2018-06-30,,1584155520000.0
SUCM102211XXX101101,2018-07-31,,1594145620000.0
SUCM102211XXX101101,2018-08-31,,1606235080000.0
SUCM102211XXX101101,2018-09-30,,1615429490000.0
SUCM102211XXX101101,2018-10-31,,1629409010000.0
SUCM102211XXX101101,2018-11-30,,1640996570000.0
SUCM102211XXX101101,2018-12-31,,1645843650000.0
SUCM102211XXX101101,2019-01-31,,1650154620000.0
SUCM102211XXX101101,2019-02-28,,1653963110000.0
SUCM102211XXX101101,2019-03-31,,1662232590000.0
SUCM102211XXX101101,2019-04-30,,1670608890000.0
SUCM102211XXX101101,2019-05-31,,1681211220000.0
SUCM102211XXX101101,2019-06-30,,1690553080000.0
SUCM102211XXX101101,2019-07-31,,1701090770000.0
SUCM102211XXX101101,2019-08-31,,1710332570000.0
SUCM102211XXX101101,2019-09-30,,1718981640000.0
SUCM102211XXX101101,2019-10-31,,1728914750000.0
SUCM102211XXX101101,2019-11-30,,1739512660000.0
SUCM102211XXX101101,2019-12-31,,1748079950000.0
SUCM102211XXX101101,2020-01-31,,1753734330000.0
SUCM102211XXX101101,2020-02-29,,1761166710000.0
SUCM102211XXX101101,2020-03-31,,1768246960000.0
SUCM102211XXX101101,2020-04-30,,1772665040000.0
SUCM102211XXX101101,2020-05-31,,1781476850000.0
SUCM102211XXX101101,2020-06-30,,1793836130000.0
SUCM102211XXX101101,2020-07-31,,1806696060000.0
SUCM102211XXX101101,2020-08-31,,1816768050000.0
SUCM102211XXX101101,2020-09-30,,1828099740000.0
SUCM102211XXX101101,2020-10-31,,1839192660000.0
SUCM102211XXX101101,2020-11-30,,1851012760000.0
SUCM102211XXX101101,2020-12-31,,1862421480000.0
SUCM102211XXX101101,2021-01-31,,1866093250000.0
SUCM102211XXX101101,2021-02-28,,1876027200000.0
SUCM102211XXX101101,2021-03-31,,1889934200000.0
SUCM102211XXX101101,2021-04-30,,1903079960000.0
SUCM102211XXX101101,2021-05-31,,1919722970000.0
SUCM102211XXX101101,2021-06-30,,1939240640000.0
SUCM102211XXX101101,2021-07-31,,1956041890000.0
SUCM102211XXX101101,2021-08-31,,1974805660000.0
SUCM102211XXX101101,2021-09-30,,1994288510000.0
SUCM102211XXX101101,2021-10-31,,2011411500000.0
SUCM102211XXX101101,2021-11-30,,2030041780000.0
SUCM102211XXX101101,2021-12-31,,2046711390000.0
SUCM102211XXX101101,2022-01-31,,2058024630000.0
SUCM102211XXX101101,2022-02-28,,2069653390000.0
SUCM102211XXX101101,2022-03-31,,2084766050000.0
SUCM102211XXX101101,2022-04-30,,2064681400000.0
SUCM102211XXX101101,2022-05-31,,2081336840000.0
SUCM102211XXX101101,2022-06-30,,2099589510000.0
SUCM102211XXX101101,2022-07-31,,2107965140000.0
SUCM102211XXX101101,2022-08-31,,2116490500000.0
SUCM102211XXX101101,2022-09-30,,2124200790000.0
SUCM102211XXX101101,2022-10-31,,2130960620000.0
SUCM102211XXX101101,2022-11-30,,2139119990000.0
SUCM102211XXX101101,2022-12-31,,2144046220000.0
SUCM102211XXX101101,2023-01-31,,2146553770000.0
SUCM102211XXX101101,2023-02-28,,2151031240000.0
SUCM102211XXX101101,2023-03-31,,2158994240000.0
SUCM102211XXX101101,2023-04-30,,2190190360000.0
SUCM102211XXX101101,2023-05-31,,2198619890000.0
SUCM102211XXX101101,2023-06-30,,2206477980000.0
SUCM102211XXX101101,2023-07-31,,2211672210000.0
SUCM102211XXX101101,2023-08-31,,2219653600000.0
SUCM102211XXX101101,2023-09-30,,2225087920000.0
SUCM102211XXX101101,2023-10-31,,2234390050000.0
SUCM102211XXX101101,2023-11-30,,2241665640000.0
SUCM102211XXX101101,2023-12-31,,2245335480000.0
SUCM102211XXX101101,2024-01-31,,2250589560000.0
SUCM102211XXX101101,2024-02-29,,2256904190000.0
SUCM102211XXX101101,2024-03-31,,2266568670000.0
SUCM102211XXX101101,2024-04-30,,2277940930000.0
SUCM102211XXX101101,2024-05-31,,2290463690000.0
SUCM102211XXX101101,2024-06-30,,2302431030000.0
SUCM102211XXX101101,2024-07-31,,2314848670000.0
SUCM102211XXX101101,2024-08-31,,2325462240000.0
SUCM102211XXX101101,2024-09-30,,2337350180000.0
SUCM102211XXX101101,2024-10-31,,2352758120000.0
SUCM102211XXX101101,2024-11-30,,2366285150000.0
SUCM102211XXX101101,2024-12-31,,2378683820000.0
SUCM102211XXX101101,2025-01-31,,2386193910000.0
SUCM102211XXX101101,2025-02-28,,2395141830000.0
SUCM102211XXX101101,2025-03-31,,2411310580000.0
SUCM102211XXX101101,2025-04-30,,2426465290000.0
SUCM102211XXX101101,2025-05-31,,2443016710000.0
SUCM102211XXX101101,2025-06-30,,2461949490000.0
SUCM102211XXX101101,2025-07-31,,2484175360000.0
SUCM102211XXX101101,2025-08-31,,2502506300000.0
SUCM102211XXX101101,2025-09-30,,2522599600000.0
SUCM102211XXX101101,2025-10-31,,2543308230000.0
SUCM102211XXX101101,2025-11-30,,2562649860000.0
SUCM102211XXX101101,2025-12-31,,2580296270000.0
SUCM102211XXX101101,2026-01-31,,2594114070000.0
SUCM102211XXX101101,2026-02-28,,2611723580000.0
SUCM102211XXX101101,2026-03-31,,2638699050000.0
SUCM102211XXX101101,2026-04-30,,2663070110000.0
SUCM102211XXX101101,2026-05-31,,2686713560000.0
SUCM102211XXX101101,2026-06-30,,2713225640000.0
SUCM200311XXX101101,2005-01-31,,188111640000.0
SUCM200311XXX101101,2005-02-28,,194565100000.0
SUCM200311XXX101101,2005-03-31,,197766140000.0
SUCM200311XXX101101,2005-04-30,,197135180000.0
SUCM200311XXX101101,2005-05-31,,194438440000.0
SUCM200311XXX101101,2005-06-30,,208066920000.0
SUCM200311XXX101101,2005-07-31,,207598870000.0
SUCM200311XXX101101,2005-08-31,,207835860000.0
SUCM200311XXX101101,2005-09-30,,212250410000.0
SUCM200311XXX101101,2005-10-31,,214529870000.0
SUCM200311XXX101101,2005-11-30,,216801550000.0
SUCM200311XXX101101,2005-12-31,,208589070000.0
SUCM200311XXX101101,2006-01-31,,214622220000.0
SUCM200311XXX101101,2006-02-28,,217658570000.0
SUCM200311XXX101101,2006-03-31,,218053820000.0
SUCM200311XXX101101,2006-04-30,,223011740000.0
SUCM200311XXX101101,2006-05-31,,225538480000.0
SUCM200311XXX101101,2006-06-30,,225401290000.0
SUCM200311XXX101101,2006-07-31,,227297070000.0
SUCM200311XXX101101,2006-08-31,,227732080000.0
SUCM200311XXX101101,2006-09-30,,240287290000.0
SUCM200311XXX101101,2006-10-31,,240037570000.0
SUCM200311XXX101101,2006-11-30,,243974030000.0
SUCM200311XXX101101,2006-12-31,,235757860000.0
SUCM200311XXX101101,2007-01-31,,237361660000.0
SUCM200311XXX101101,2007-02-28,,238290930000.0
SUCM200311XXX101101,2007-03-31,,242930020000.0
SUCM200311XXX101101,2007-04-30,,247003320000.0
SUCM200311XXX101101,2007-05-31,,248748610000.0
SUCM200311XXX101101,2007-06-30,,257342950000.0
SUCM200311XXX101101,2007-07-31,,261125710000.0
SUCM200311XXX101101,2007-08-31,,270079170000.0
SUCM200311XXX101101,2007-09-30,,284501470000.0
SUCM200311XXX101101,2007-10-31,,284517600000.0
SUCM200311XXX101101,2007-11-30,,296338640000.0
SUCM200311XXX101101,2007-12-31,,296138740000.0
SUCM200311XXX101101,2008-01-31,,296704330000.0
SUCM200311XXX101101,2008-02-29,,301945540000.0
SUCM200311XXX101101,2008-03-31,,311049810000.0
SUCM200311XXX101101,2008-04-30,,321826830000.0
SUCM200311XXX101101,2008-05-31,,328727610000.0
SUCM200311XXX101101,2008-06-30,,343831700000.0
SUCM200311XXX101101,2008-07-31,,333111190000.0
SUCM200311XXX101101,2008-08-31,,342675290000.0
SUCM200311XXX101101,2008-09-30,,359419750000.0
SUCM200311XXX101101,2008-10-31,,359465130000.0
SUCM200311XXX101101,2008-11-30,,356982920000.0
SUCM200311XXX101101,2008-12-31,,326849620000.0
SUCM200311XXX101101,2009-01-31,,308058230000.0
SUCM200311XXX101101,2009-02-28,,303637550000.0
SUCM200311XXX101101,2009-03-31,,302091840000.0
SUCM200311XXX101101,2009-04-30,,293128970000.0
SUCM200311XXX101101,2009-05-31,,286254960000.0
SUCM200311XXX101101,2009-06-30,,288316210000.0
SUCM200311XXX101101,2009-07-31,,275585820000.0
SUCM200311XXX101101,2009-08-31,,280846640000.0
SUCM200311XXX101101,2009-09-30,,277651060000.0
SUCM200311XXX101101,2009-10-31,,269532910000.0
SUCM200311XXX101101,2009-11-30,,269169010000.0
SUCM200311XXX101101,2009-12-31,,252783290000.0
SUCM200311XXX101101,2010-01-31,,260693070000.0
SUCM200311XXX101101,2010-02-28,,255513680000.0
SUCM200311XXX101101,2010-03-31,,256144330000.0
SUCM200311XXX101101,2010-04-30,,247571380000.0
SUCM200311XXX101101,2010-05-31,,245451280000.0
SUCM200311XXX101101,2010-06-30,,249699620000.0
SUCM200311XXX101101,2010-07-31,,249939540000.0
SUCM200311XXX101101,2010-08-31,,253226880000.0
SUCM200311XXX101101,2010-09-30,,252302790000.0
SUCM200311XXX101101,2010-10-31,,256328720000.0
SUCM200311XXX101101,2010-11-30,,257560590000.0
SUCM200311XXX101101,2010-12-31,,243275970000.0
SUCM200311XXX101101,2011-01-31,,245664840000.0
SUCM200311XXX101101,2011-02-28,,246880260000.0
SUCM200311XXX101101,2011-03-31,,247384160000.0
SUCM200311XXX101101,2011-04-30,,256824690000.0
SUCM200311XXX101101,2011-05-31,,255949640000.0
SUCM200311XXX101101,2011-06-30,,256218450000.0
SUCM200311XXX101101,2011-07-31,,261535480000.0
SUCM200311XXX101101,2011-08-31,,260718550000.0
SUCM200311XXX101101,2011-09-30,,266236970000.0
SUCM200311XXX101101,2011-10-31,,270731040000.0
SUCM200311XXX101101,2011-11-30,,269624940000.0
SUCM200311XXX101101,2011-12-31,,252300040000.0
SUCM200311XXX101101,2012-01-31,,260333390000.0
SUCM200311XXX101101,2012-02-29,,262882160000.0
SUCM200311XXX101101,2012-03-31,,266238430000.0
SUCM200311XXX101101,2012-04-30,,268040680000.0
SUCM200311XXX101101,2012-05-31,,266176760000.0
SUCM200311XXX101101,2012-06-30,,266697990000.0
SUCM200311XXX101101,2012-07-31,,269967310000.0
SUCM200311XXX101101,2012-08-31,,269241520000.0
SUCM200311XXX101101,2012-09-30,,276020160000.0
SUCM200311XXX101101,2012-10-31,,269258560000.0
SUCM200311XXX101101,2012-11-30,,268497330000.0
SUCM200311XXX101101,2012-12-31,,258687660000.0
SUCM200311XXX101101,2013-01-31,,261032100000.0
SUCM200311XXX101101,2013-02-28,,260686330000.0
SUCM200311XXX101101,2013-03-31,,264418220000.0
SUCM200311XXX101101,2013-04-30,,263769700000.0
SUCM200311XXX101101,2013-05-31,,258554440000.0
SUCM200311XXX101101,2013-06-30,,261144020000.0
SUCM200311XXX101101,2013-07-31,,255017710000.0
SUCM200311XXX101101,2013-08-31,,257641760000.0
SUCM200311XXX101101,2013-09-30,,263749690000.0
SUCM200311XXX101101,2013-10-31,,263725950000.0
SUCM200311XXX101101,2013-11-30,,269464630000.0
SUCM200311XXX101101,2013-12-31,,255005310000.0
SUCM200311XXX101101,2014-01-31,,259060660000.0
SUCM200311XXX101101,2014-02-28,,259024020000.0
SUCM200311XXX101101,2014-03-31,,257771250000.0
SUCM200311XXX101101,2014-04-30,,256576290000.0
SUCM200311XXX101101,2014-05-31,,254053320000.0
SUCM200311XXX101101,2014-06-30,,257075210000.0
SUCM200311XXX101101,2014-07-31,,252202820000.0
SUCM200311XXX101101,2014-08-31,,252908320000.0
SUCM200311XXX101101,2014-09-30,,262249670000.0
SUCM200311XXX101101,2014-10-31,,260667450000.0
SUCM200311XXX101101,2014-11-30,,260030660000.0
SUCM200311XXX101101,2014-12-31,,252976860000.0
SUCM200311XXX101101,2015-01-31,,254807320000.0
SUCM200311XXX101101,2015-02-28,,257140420000.0
SUCM200311XXX101101,2015-03-31,,257504840000.0
SUCM200311XXX101101,2015-04-30,,261390050000.0
SUCM200311XXX101101,2015-05-31,,263626990000.0
SUCM200311XXX101101,2015-06-30,,265840170000.0
SUCM200311XXX101101,2015-07-31,,263652990000.0
SUCM200311XXX101101,2015-08-31,,264568870000.0
SUCM200311XXX101101,2015-09-30,,265618710000.0
SUCM200311XXX101101,2015-10-31,,262741260000.0
SUCM200311XXX101101,2015-11-30,,256780610000.0
SUCM200311XXX101101,2015-12-31,,231532970000.0
SUCM200311XXX101101,2016-01-31,,240170110000.0
SUCM200311XXX101101,2016-02-29,,236978450000.0
SUCM200311XXX101101,2016-03-31,,245109510000.0
SUCM200311XXX101101,2016-04-30,,247283340000.0
SUCM200311XXX101101,2016-05-31,,244956210000.0
SUCM200311XXX101101,2016-06-30,,245962640000.0
SUCM200311XXX101101,2016-07-31,,249535380000.0
SUCM200311XXX101101,2016-08-31,,250823120000.0
SUCM200311XXX101101,2016-09-30,,257036160000.0
SUCM200311XXX101101,2016-10-31,,258703260000.0
SUCM200311XXX101101,2016-11-30,,252000570000.0
SUCM200311XXX101101,2016-12-31,,235555720000.0
SUCM200311XXX101101,2017-01-31,,238660500000.0
SUCM200311XXX101101,2017-02-28,,237404980000.0
SUCM200311XXX101101,2017-03-31,,247469410000.0
SUCM200311XXX101101,2017-04-30,,253740640000.0
SUCM200311XXX101101,2017-05-31,,250797010000.0
SUCM200311XXX101101,2017-06-30,,252324460000.0
SUCM200311XXX101101,2017-07-31,,259783970000.0
SUCM200311XXX101101,2017-08-31,,260828310000.0
SUCM200311XXX101101,2017-09-30,,265307840000.0
SUCM200311XXX101101,2017-10-31,,265602370000.0
SUCM200311XXX101101,2017-11-30,,263329650000.0
SUCM200311XXX101101,2017-12-31,,252774950000.0
SUCM200311XXX101101,2018-01-31,,252478740000.0
SUCM200311XXX101101,2018-02-28,,247594330000.0
SUCM200311XXX101101,2018-03-31,,246905640000.0
SUCM200311XXX101101,2018-04-30,,249000000000.0
SUCM200311XXX101101,2018-05-31,,250627810000.0
SUCM200311XXX101101,2018-06-30,,254456840000.0
SUCM200311XXX101101,2018-07-31,,259838020000.0
SUCM200311XXX101101,2018-08-31,,263177470000.0
SUCM200311XXX101101,2018-09-30,,271035430000.0
SUCM200311XXX101101,2018-10-31,,274280720000.0
SUCM200311XXX101101,2018-11-30,,262165030000.0
SUCM200311XXX101101,2018-12-31,,249572400000.0
SUCM200311XXX101101,2019-01-31,,257604290000.0
SUCM200311XXX101101,2019-02-28,,252864800000.0
SUCM200311XXX101101,2019-03-31,,257515800000.0
SUCM200311XXX101101,2019-04-30,,256482820000.0
SUCM200311XXX101101,2019-05-31,,255917380000.0
SUCM200311XXX101101,2019-06-30,,258176760000.0
SUCM200311XXX101101,2019-07-31,,256036840000.0
SUCM200311XXX101101,2019-08-31,,257248920000.0
SUCM200311XXX101101,2019-09-30,,265464320000.0
SUCM200311XXX101101,2019-10-31,,267412680000.0
SUCM200311XXX101101,2019-11-30,,260167320000.0
SUCM200311XXX101101,2019-12-31,,245950310000.0
SUCM200311XXX101101,2020-01-31,,248573670000.0
SUCM200311XXX101101,2020-02-29,,248657600000.0
SUCM200311XXX101101,2020-03-31,,258792980000.0
SUCM200311XXX101101,2020-04-30,,262407400000.0
SUCM200311XXX101101,2020-05-31,,256488040000.0
SUCM200311XXX101101,2020-06-30,,252237300000.0
SUCM200311XXX101101,2020-07-31,,246415550000.0
SUCM200311XXX101101,2020-08-31,,247238370000.0
SUCM200311XXX101101,2020-09-30,,255406500000.0
SUCM200311XXX101101,2020-10-31,,256667110000.0
SUCM200311XXX101101,2020-11-30,,253961370000.0
SUCM200311XXX101101,2020-12-31,,230927940000.0
SUCM200311XXX101101,2021-01-31,,240832630000.0
SUCM200311XXX101101,2021-02-28,,234756620000.0
SUCM200311XXX101101,2021-03-31,,236162400000.0
SUCM200311XXX101101,2021-04-30,,239878220000.0
SUCM200311XXX101101,2021-05-31,,239868840000.0
SUCM200311XXX101101,2021-06-30,,242840990000.0
SUCM200311XXX101101,2021-07-31,,244150690000.0
SUCM200311XXX101101,2021-08-31,,254948810000.0
SUCM200311XXX101101,2021-09-30,,268079680000.0
SUCM200311XXX101101,2021-10-31,,276500300000.0
SUCM200311XXX101101,2021-11-30,,269012460000.0
SUCM200311XXX101101,2021-12-31,,262640340000.0
SUCM200311XXX101101,2022-01-31,,261306810000.0
SUCM200311XXX101101,2022-02-28,,288964100000.0
SUCM200311XXX101101,2022-03-31,,283705180000.0
SUCM200311XXX101101,2022-04-30,,282902330000.0
