year,month,indic_code,indic_label,value
2008,10,BS-ESI-I,Economic sentiment indicator,95.3
2008,10,BS-ICI-BAL,Industrial confidence indicator,-12.5
2008,10,BS-RCI-BAL,Retail confidence indicator,23.4
2008,10,BS-SCI-BAL,Services confidence indicator,34.5
2008,11,BS-CCI-BAL,Construction confidence indicator,-1.9
2008,11,BS-CSMCI-BAL,Consumer confidence indicator,-14.1
2008,11,BS-ESI-I,Economic sentiment indicator,90.5
2008,11,BS-ICI-BAL,Industrial confidence indicator,-15.8
2008,11,BS-RCI-BAL,Retail confidence indicator,19.3
2008,11,BS-SCI-BAL,Services confidence indicator,26.5
2008,12,BS-CCI-BAL,Construction confidence indicator,-10.2
2008,12,BS-CSMCI-BAL,Consumer confidence indicator,-18.7
2008,12,BS-ESI-I,Economic sentiment indicator,77.4
2008,12,BS-ICI-BAL,Industrial confidence indicator,-31.0
2008,12,BS-RCI-BAL,Retail confidence indicator,16.2
2008,12,BS-SCI-BAL,Services confidence indicator,24.1
2009,1,BS-CCI-BAL,Construction confidence indicator,-14.5
2009,1,BS-CSMCI-BAL,Consumer confidence indicator,-16.6
2009,1,BS-ESI-I,Economic sentiment indicator,77.6
2009,1,BS-ICI-BAL,Industrial confidence indicator,-31.5
2009,1,BS-RCI-BAL,Retail confidence indicator,9.1
2009,1,BS-SCI-BAL,Services confidence indicator,18.4
2009,2,BS-CCI-BAL,Construction confidence indicator,-20.5
2009,2,BS-CSMCI-BAL,Consumer confidence indicator,-21.5
2009,2,BS-ESI-I,Economic sentiment indicator,70.0
2009,2,BS-ICI-BAL,Industrial confidence indicator,-36.9
2009,2,BS-RCI-BAL,Retail confidence indicator,7.0
2009,2,BS-SCI-BAL,Services confidence indicator,12.4
2009,3,BS-CCI-BAL,Construction confidence indicator,-23.7
2009,3,BS-CSMCI-BAL,Consumer confidence indicator,-16.1
2009,3,BS-ESI-I,Economic sentiment indicator,72.7
2009,3,BS-ICI-BAL,Industrial confidence indicator,-30.2
2009,3,BS-RCI-BAL,Retail confidence indicator,11.0
2009,3,BS-SCI-BAL,Services confidence indicator,8.7
2009,4,BS-CCI-BAL,Construction confidence indicator,-25.0
2009,4,BS-CSMCI-BAL,Consumer confidence indicator,-15.9
2009,4,BS-ESI-I,Economic sentiment indicator,79.9
2009,4,BS-ICI-BAL,Industrial confidence indicator,-22.1
2009,4,BS-RCI-BAL,Retail confidence indicator,14.2
2009,4,BS-SCI-BAL,Services confidence indicator,15.4
2009,5,BS-CCI-BAL,Construction confidence indicator,-28.4
2009,5,BS-CSMCI-BAL,Consumer confidence indicator,-10.2
2009,5,BS-ESI-I,Economic sentiment indicator,81.8
2009,5,BS-ICI-BAL,Industrial confidence indicator,-20.5
2009,5,BS-RCI-BAL,Retail confidence indicator,13.7
2009,5,BS-SCI-BAL,Services confidence indicator,13.1
2009,6,BS-CCI-BAL,Construction confidence indicator,-28.8
2009,6,BS-CSMCI-BAL,Consumer confidence indicator,-13.5
2009,6,BS-ESI-I,Economic sentiment indicator,81.8
2009,6,BS-ICI-BAL,Industrial confidence indicator,-14.8
2009,6,BS-RCI-BAL,Retail confidence indicator,8.6
2009,6,BS-SCI-BAL,Services confidence indicator,8.5
2009,7,BS-CCI-BAL,Construction confidence indicator,-30.1
2009,7,BS-CSMCI-BAL,Consumer confidence indicator,-15.9
2009,7,BS-ESI-I,Economic sentiment indicator,85.3
2009,7,BS-ICI-BAL,Industrial confidence indicator,-14.4
2009,7,BS-RCI-BAL,Retail confidence indicator,8.3
2009,7,BS-SCI-BAL,Services confidence indicator,16.8
2009,8,BS-CCI-BAL,Construction confidence indicator,-31.2
2009,8,BS-CSMCI-BAL,Consumer confidence indicator,-11.4
2009,8,BS-ESI-I,Economic sentiment indicator,82.6
2009,8,BS-ICI-BAL,Industrial confidence indicator,-13.7
2009,8,BS-RCI-BAL,Retail confidence indicator,5.1
2009,8,BS-SCI-BAL,Services confidence indicator,8.9
2009,9,BS-CCI-BAL,Construction confidence indicator,-31.3
2009,9,BS-CSMCI-BAL,Consumer confidence indicator,-14.1
2009,9,BS-ESI-I,Economic sentiment indicator,81.8
2009,9,BS-ICI-BAL,Industrial confidence indicator,-11.0
2009,9,BS-RCI-BAL,Retail confidence indicator,2.3
2009,9,BS-SCI-BAL,Services confidence indicator,9.3
2009,10,BS-CCI-BAL,Construction confidence indicator,-31.7
2009,10,BS-CSMCI-BAL,Consumer confidence indicator,-15.9
2009,10,BS-ESI-I,Economic sentiment indicator,81.8
2009,10,BS-ICI-BAL,Industrial confidence indicator,-15.5
2009,10,BS-RCI-BAL,Retail confidence indicator,1.7
2009,10,BS-SCI-BAL,Services confidence indicator,12.0
2009,11,BS-CCI-BAL,Construction confidence indicator,-33.2
2009,11,BS-CSMCI-BAL,Consumer confidence indicator,-10.7
2009,11,BS-ESI-I,Economic sentiment indicator,86.1
2009,11,BS-ICI-BAL,Industrial confidence indicator,-15.0
2009,11,BS-RCI-BAL,Retail confidence indicator,7.8
2009,11,BS-SCI-BAL,Services confidence indicator,18.0
2009,12,BS-CCI-BAL,Construction confidence indicator,-30.0
2009,12,BS-CSMCI-BAL,Consumer confidence indicator,-13.6
2009,12,BS-ESI-I,Economic sentiment indicator,87.9
2009,12,BS-ICI-BAL,Industrial confidence indicator,-11.6
2009,12,BS-RCI-BAL,Retail confidence indicator,2.9
2009,12,BS-SCI-BAL,Services confidence indicator,17.8
2010,1,BS-CCI-BAL,Construction confidence indicator,-29.9
2010,1,BS-CSMCI-BAL,Consumer confidence indicator,-15.4
2010,1,BS-ESI-I,Economic sentiment indicator,89.0
2010,1,BS-ICI-BAL,Industrial confidence indicator,-8.9
2010,1,BS-RCI-BAL,Retail confidence indicator,2.8
2010,1,BS-SCI-BAL,Services confidence indicator,21.9
2010,2,BS-CCI-BAL,Construction confidence indicator,-33.1
2010,2,BS-CSMCI-BAL,Consumer confidence indicator,-13.8
2010,2,BS-ESI-I,Economic sentiment indicator,90.7
2010,2,BS-ICI-BAL,Industrial confidence indicator,-5.3
2010,2,BS-RCI-BAL,Retail confidence indicator,6.2
2010,2,BS-SCI-BAL,Services confidence indicator,21.2
2010,3,BS-CCI-BAL,Construction confidence indicator,-30.2
2010,3,BS-CSMCI-BAL,Consumer confidence indicator,-12.4
2010,3,BS-ESI-I,Economic sentiment indicator,89.8
2010,3,BS-ICI-BAL,Industrial confidence indicator,-6.6
2010,3,BS-RCI-BAL,Retail confidence indicator,7.8
2010,3,BS-SCI-BAL,Services confidence indicator,19.6
2010,4,BS-CCI-BAL,Construction confidence indicator,-34.0
2010,4,BS-CSMCI-BAL,Consumer confidence indicator,-10.9
2010,4,BS-ESI-I,Economic sentiment indicator,97.3
2010,4,BS-ICI-BAL,Industrial confidence indicator,2.3
2010,4,BS-RCI-BAL,Retail confidence indicator,10.7
2010,4,BS-SCI-BAL,Services confidence indicator,23.1
2010,5,BS-CCI-BAL,Construction confidence indicator,-31.5
2010,5,BS-CSMCI-BAL,Consumer confidence indicator,-12.5
2010,5,BS-ESI-I,Economic sentiment indicator,98.0
2010,5,BS-ICI-BAL,Industrial confidence indicator,4.3
2010,5,BS-RCI-BAL,Retail confidence indicator,11.7
2010,5,BS-SCI-BAL,Services confidence indicator,24.3
2010,6,BS-CCI-BAL,Construction confidence indicator,-32.3
2010,6,BS-CSMCI-BAL,Consumer confidence indicator,-10.8
2010,6,BS-ESI-I,Economic sentiment indicator,97.4
2010,6,BS-ICI-BAL,Industrial confidence indicator,4.8
2010,6,BS-RCI-BAL,Retail confidence indicator,9.2
2010,6,BS-SCI-BAL,Services confidence indicator,21.1
2010,7,BS-CCI-BAL,Construction confidence indicator,-33.5
2010,7,BS-CSMCI-BAL,Consumer confidence indicator,-11.8
2010,7,BS-ESI-I,Economic sentiment indicator,101.3
2010,7,BS-ICI-BAL,Industrial confidence indicator,8.2
2010,7,BS-RCI-BAL,Retail confidence indicator,8.3
2010,7,BS-SCI-BAL,Services confidence indicator,28.6
2010,8,BS-CCI-BAL,Construction confidence indicator,-35.1
2010,8,BS-CSMCI-BAL,Consumer confidence indicator,-13.9
2010,8,BS-ESI-I,Economic sentiment indicator,98.0
2010,8,BS-ICI-BAL,Industrial confidence indicator,7.1
2010,8,BS-RCI-BAL,Retail confidence indicator,13.0
2010,8,BS-SCI-BAL,Services confidence indicator,24.4
2010,9,BS-CCI-BAL,Construction confidence indicator,-41.9
2010,9,BS-CSMCI-BAL,Consumer confidence indicator,-14.6
2010,9,BS-ESI-I,Economic sentiment indicator,97.0
2010,9,BS-ICI-BAL,Industrial confidence indicator,4.0
2010,9,BS-RCI-BAL,Retail confidence indicator,12.8
2010,9,BS-SCI-BAL,Services confidence indicator,25.9
2010,10,BS-CCI-BAL,Construction confidence indicator,-41.4
2010,10,BS-CSMCI-BAL,Consumer confidence indicator,-18.2
2010,10,BS-ESI-I,Economic sentiment indicator,96.1
2010,10,BS-ICI-BAL,Industrial confidence indicator,4.1
2010,10,BS-RCI-BAL,Retail confidence indicator,10.5
2010,10,BS-SCI-BAL,Services confidence indicator,25.5
2010,11,BS-CCI-BAL,Construction confidence indicator,-42.9
2010,11,BS-CSMCI-BAL,Consumer confidence indicator,-15.7
2010,11,BS-ESI-I,Economic sentiment indicator,98.6
2010,11,BS-ICI-BAL,Industrial confidence indicator,7.2
2010,11,BS-RCI-BAL,Retail confidence indicator,12.5
2010,11,BS-SCI-BAL,Services confidence indicator,24.4
2010,12,BS-CCI-BAL,Construction confidence indicator,-42.1
2010,12,BS-CSMCI-BAL,Consumer confidence indicator,-18.1
2010,12,BS-ESI-I,Economic sentiment indicator,100.7
2010,12,BS-ICI-BAL,Industrial confidence indicator,12.8
2010,12,BS-RCI-BAL,Retail confidence indicator,10.3
2010,12,BS-SCI-BAL,Services confidence indicator,25.5
2011,1,BS-CCI-BAL,Construction confidence indicator,-37.8
2011,1,BS-CSMCI-BAL,Consumer confidence indicator,-18.0
2011,1,BS-ESI-I,Economic sentiment indicator,100.4
2011,1,BS-ICI-BAL,Industrial confidence indicator,12.0
2011,1,BS-RCI-BAL,Retail confidence indicator,13.0
2011,1,BS-SCI-BAL,Services confidence indicator,24.6
2011,2,BS-CCI-BAL,Construction confidence indicator,-40.7
2011,2,BS-CSMCI-BAL,Consumer confidence indicator,-17.3
2011,2,BS-ESI-I,Economic sentiment indicator,96.0
2011,2,BS-ICI-BAL,Industrial confidence indicator,6.2
2011,2,BS-RCI-BAL,Retail confidence indicator,12.2
2011,2,BS-SCI-BAL,Services confidence indicator,24.9
2011,3,BS-CCI-BAL,Construction confidence indicator,-41.9
2011,3,BS-CSMCI-BAL,Consumer confidence indicator,-22.1
2011,3,BS-ESI-I,Economic sentiment indicator,95.6
2011,3,BS-ICI-BAL,Industrial confidence indicator,4.5
2011,3,BS-RCI-BAL,Retail confidence indicator,10.4
2011,3,BS-SCI-BAL,Services confidence indicator,25.9
2011,4,BS-CCI-BAL,Construction confidence indicator,-40.8
2011,4,BS-CSMCI-BAL,Consumer confidence indicator,-20.4
2011,4,BS-ESI-I,Economic sentiment indicator,98.0
2011,4,BS-ICI-BAL,Industrial confidence indicator,6.1
2011,4,BS-RCI-BAL,Retail confidence indicator,15.9
2011,4,BS-SCI-BAL,Services confidence indicator,24.8
2011,5,BS-CCI-BAL,Construction confidence indicator,-40.8
2011,5,BS-CSMCI-BAL,Consumer confidence indicator,-21.9
2011,5,BS-ESI-I,Economic sentiment indicator,96.2
2011,5,BS-ICI-BAL,Industrial confidence indicator,2.5
2011,5,BS-RCI-BAL,Retail confidence indicator,13.8
2011,5,BS-SCI-BAL,Services confidence indicator,28.4
2011,6,BS-CCI-BAL,Construction confidence indicator,-40.9
2011,6,BS-CSMCI-BAL,Consumer confidence indicator,-25.1
2011,6,BS-ESI-I,Economic sentiment indicator,95.3
2011,6,BS-ICI-BAL,Industrial confidence indicator,3.2
2011,6,BS-RCI-BAL,Retail confidence indicator,15.7
2011,6,BS-SCI-BAL,Services confidence indicator,28.1
2011,7,BS-CCI-BAL,Construction confidence indicator,-39.7
2011,7,BS-CSMCI-BAL,Consumer confidence indicator,-21.9
2011,7,BS-ESI-I,Economic sentiment indicator,98.0
2011,7,BS-ICI-BAL,Industrial confidence indicator,4.5
2011,7,BS-RCI-BAL,Retail confidence indicator,14.4
2011,7,BS-SCI-BAL,Services confidence indicator,30.1
2011,8,BS-CCI-BAL,Construction confidence indicator,-40.8
2011,8,BS-CSMCI-BAL,Consumer confidence indicator,-22.2
2011,8,BS-ESI-I,Economic sentiment indicator,95.3
2011,8,BS-ICI-BAL,Industrial confidence indicator,3.5
2011,8,BS-RCI-BAL,Retail confidence indicator,17.6
2011,8,BS-SCI-BAL,Services confidence indicator,25.1
2011,9,BS-CCI-BAL,Construction confidence indicator,-39.0
2011,9,BS-CSMCI-BAL,Consumer confidence indicator,-23.0
2011,9,BS-ESI-I,Economic sentiment indicator,91.3
2011,9,BS-ICI-BAL,Industrial confidence indicator,0.0
2011,9,BS-RCI-BAL,Retail confidence indicator,9.5
2011,9,BS-SCI-BAL,Services confidence indicator,21.5
2011,10,BS-CCI-BAL,Construction confidence indicator,-39.2
2011,10,BS-CSMCI-BAL,Consumer confidence indicator,-21.8
2011,10,BS-ESI-I,Economic sentiment indicator,96.6
2011,10,BS-ICI-BAL,Industrial confidence indicator,2.2
2011,10,BS-RCI-BAL,Retail confidence indicator,14.4
2011,10,BS-SCI-BAL,Services confidence indicator,27.3
2011,11,BS-CCI-BAL,Construction confidence indicator,-37.8
2011,11,BS-CSMCI-BAL,Consumer confidence indicator,-29.2
2011,11,BS-ESI-I,Economic sentiment indicator,90.4
2011,11,BS-ICI-BAL,Industrial confidence indicator,0.2
2011,11,BS-RCI-BAL,Retail confidence indicator,12.0
2011,11,BS-SCI-BAL,Services confidence indicator,21.4
2011,12,BS-CCI-BAL,Construction confidence indicator,-43.8
2011,12,BS-CSMCI-BAL,Consumer confidence indicator,-29.6
2011,12,BS-ESI-I,Economic sentiment indicator,87.4
2011,12,BS-ICI-BAL,Industrial confidence indicator,-2.9
2011,12,BS-RCI-BAL,Retail confidence indicator,7.0
2011,12,BS-SCI-BAL,Services confidence indicator,19.0
2012,1,BS-CCI-BAL,Construction confidence indicator,-46.3
2012,1,BS-CSMCI-BAL,Consumer confidence indicator,-28.1
2012,1,BS-ESI-I,Economic sentiment indicator,89.1
2012,1,BS-ICI-BAL,Industrial confidence indicator,-2.3
2012,1,BS-RCI-BAL,Retail confidence indicator,7.2
2012,1,BS-SCI-BAL,Services confidence indicator,24.4
2012,2,BS-CCI-BAL,Construction confidence indicator,-45.6
2012,2,BS-CSMCI-BAL,Consumer confidence indicator,-25.2
2012,2,BS-ESI-I,Economic sentiment indicator,91.1
2012,2,BS-ICI-BAL,Industrial confidence indicator,-3.0
2012,2,BS-RCI-BAL,Retail confidence indicator,7.1
2012,2,BS-SCI-BAL,Services confidence indicator,27.2
2012,3,BS-CCI-BAL,Construction confidence indicator,-45.0
2012,3,BS-CSMCI-BAL,Consumer confidence indicator,-30.5
2012,3,BS-ESI-I,Economic sentiment indicator,91.3
2012,3,BS-ICI-BAL,Industrial confidence indicator,-1.2
2012,3,BS-RCI-BAL,Retail confidence indicator,11.2
2012,3,BS-SCI-BAL,Services confidence indicator,26.7
2012,4,BS-CCI-BAL,Construction confidence indicator,-44.7
2012,4,BS-CSMCI-BAL,Consumer confidence indicator,-28.4
2012,4,BS-ESI-I,Economic sentiment indicator,91.7
2012,4,BS-ICI-BAL,Industrial confidence indicator,-0.6
2012,4,BS-RCI-BAL,Retail confidence indicator,10.1
2012,4,BS-SCI-BAL,Services confidence indicator,27.9
2012,5,BS-CCI-BAL,Construction confidence indicator,-44.8
2012,5,BS-CSMCI-BAL,Consumer confidence indicator,-31.2
2012,5,BS-ESI-I,Economic sentiment indicator,89.6
2012,5,BS-ICI-BAL,Industrial confidence indicator,-2.4
2012,5,BS-RCI-BAL,Retail confidence indicator,10.8
2012,5,BS-SCI-BAL,Services confidence indicator,26.6
2012,6,BS-CCI-BAL,Construction confidence indicator,-44.6
2012,6,BS-CSMCI-BAL,Consumer confidence indicator,-27.5
2012,6,BS-ESI-I,Economic sentiment indicator,88.6
2012,6,BS-ICI-BAL,Industrial confidence indicator,-3.7
2012,6,BS-RCI-BAL,Retail confidence indicator,9.3
2012,6,BS-SCI-BAL,Services confidence indicator,23.3
2012,7,BS-CCI-BAL,Construction confidence indicator,-42.1
2012,7,BS-CSMCI-BAL,Consumer confidence indicator,-25.8
2012,7,BS-ESI-I,Economic sentiment indicator,88.0
2012,7,BS-ICI-BAL,Industrial confidence indicator,-6.4
2012,7,BS-RCI-BAL,Retail confidence indicator,9.6
2012,7,BS-SCI-BAL,Services confidence indicator,25.4
2012,8,BS-CCI-BAL,Construction confidence indicator,-42.5
2012,8,BS-CSMCI-BAL,Consumer confidence indicator,-22.1
2012,8,BS-ESI-I,Economic sentiment indicator,88.4
2012,8,BS-ICI-BAL,Industrial confidence indicator,-6.9
2012,8,BS-RCI-BAL,Retail confidence indicator,10.4
2012,8,BS-SCI-BAL,Services confidence indicator,22.7
2012,9,BS-CCI-BAL,Construction confidence indicator,-46.0
2012,9,BS-CSMCI-BAL,Consumer confidence indicator,-24.8
2012,9,BS-ESI-I,Economic sentiment indicator,87.1
2012,9,BS-ICI-BAL,Industrial confidence indicator,-8.0
2012,9,BS-RCI-BAL,Retail confidence indicator,14.3
2012,9,BS-SCI-BAL,Services confidence indicator,24.0
2012,10,BS-CCI-BAL,Construction confidence indicator,-44.2
2012,10,BS-CSMCI-BAL,Consumer confidence indicator,-28.4
2012,10,BS-ESI-I,Economic sentiment indicator,85.1
2012,10,BS-ICI-BAL,Industrial confidence indicator,-9.5
2012,10,BS-RCI-BAL,Retail confidence indicator,12.2
2012,10,BS-SCI-BAL,Services confidence indicator,23.4
2012,11,BS-CCI-BAL,Construction confidence indicator,-49.2
2012,11,BS-CSMCI-BAL,Consumer confidence indicator,-27.5
2012,11,BS-ESI-I,Economic sentiment indicator,83.4
2012,11,BS-ICI-BAL,Industrial confidence indicator,-13.2
2012,11,BS-RCI-BAL,Retail confidence indicator,10.4
2012,11,BS-SCI-BAL,Services confidence indicator,23.0
2012,12,BS-CCI-BAL,Construction confidence indicator,-46.7
2012,12,BS-CSMCI-BAL,Consumer confidence indicator,-27.4
2012,12,BS-ESI-I,Economic sentiment indicator,86.0
2012,12,BS-ICI-BAL,Industrial confidence indicator,-8.0
2012,12,BS-RCI-BAL,Retail confidence indicator,10.4
2012,12,BS-SCI-BAL,Services confidence indicator,22.6
2013,1,BS-CCI-BAL,Construction confidence indicator,-45.9
2013,1,BS-CSMCI-BAL,Consumer confidence indicator,-29.4
2013,1,BS-ESI-I,Economic sentiment indicator,85.2
2013,1,BS-ICI-BAL,Industrial confidence indicator,-9.9
2013,1,BS-RCI-BAL,Retail confidence indicator,7.1
2013,1,BS-SCI-BAL,Services confidence indicator,25.7
2013,2,BS-CCI-BAL,Construction confidence indicator,-50.6
2013,2,BS-CSMCI-BAL,Consumer confidence indicator,-21.5
2013,2,BS-ESI-I,Economic sentiment indicator,87.9
2013,2,BS-ICI-BAL,Industrial confidence indicator,-7.9
2013,2,BS-RCI-BAL,Retail confidence indicator,4.4
2013,2,BS-SCI-BAL,Services confidence indicator,24.1
2013,3,BS-CCI-BAL,Construction confidence indicator,-41.5
2013,3,BS-CSMCI-BAL,Consumer confidence indicator,-20.8
2013,3,BS-ESI-I,Economic sentiment indicator,86.5
2013,3,BS-ICI-BAL,Industrial confidence indicator,-8.8
2013,3,BS-RCI-BAL,Retail confidence indicator,4.4
2013,3,BS-SCI-BAL,Services confidence indicator,22.0
2013,4,BS-CCI-BAL,Construction confidence indicator,-54.1
2013,4,BS-CSMCI-BAL,Consumer confidence indicator,-21.9
2013,4,BS-ESI-I,Economic sentiment indicator,85.9
2013,4,BS-ICI-BAL,Industrial confidence indicator,-8.4
2013,4,BS-RCI-BAL,Retail confidence indicator,0.9
2013,4,BS-SCI-BAL,Services confidence indicator,22.9
2013,5,BS-CCI-BAL,Construction confidence indicator,-52.3
2013,5,BS-CSMCI-BAL,Consumer confidence indicator,-18.5
2013,5,BS-ESI-I,Economic sentiment indicator,87.7
2013,5,BS-ICI-BAL,Industrial confidence indicator,-7.9
2013,5,BS-RCI-BAL,Retail confidence indicator,6.0
2013,5,BS-SCI-BAL,Services confidence indicator,23.5
2013,6,BS-CCI-BAL,Construction confidence indicator,-52.8
2013,6,BS-CSMCI-BAL,Consumer confidence indicator,-19.4
2013,6,BS-ESI-I,Economic sentiment indicator,87.5
2013,6,BS-ICI-BAL,Industrial confidence indicator,-7.8
2013,6,BS-RCI-BAL,Retail confidence indicator,6.2
2013,6,BS-SCI-BAL,Services confidence indicator,22.6
2013,7,BS-CCI-BAL,Construction confidence indicator,-47.1
2013,7,BS-CSMCI-BAL,Consumer confidence indicator,-18.1
2013,7,BS-ESI-I,Economic sentiment indicator,89.0
2013,7,BS-ICI-BAL,Industrial confidence indicator,-4.8
2013,7,BS-RCI-BAL,Retail confidence indicator,7.0
2013,7,BS-SCI-BAL,Services confidence indicator,21.0
2013,8,BS-CCI-BAL,Construction confidence indicator,-51.2
2013,8,BS-CSMCI-BAL,Consumer confidence indicator,-14.8
2013,8,BS-ESI-I,Economic sentiment indicator,91.2
2013,8,BS-ICI-BAL,Industrial confidence indicator,-4.9
2013,8,BS-RCI-BAL,Retail confidence indicator,9.1
2013,8,BS-SCI-BAL,Services confidence indicator,22.4
2013,9,BS-CCI-BAL,Construction confidence indicator,-48.2
2013,9,BS-CSMCI-BAL,Consumer confidence indicator,-13.6
2013,9,BS-ESI-I,Economic sentiment indicator,92.3
2013,9,BS-ICI-BAL,Industrial confidence indicator,-4.0
2013,9,BS-RCI-BAL,Retail confidence indicator,10.0
2013,9,BS-SCI-BAL,Services confidence indicator,24.1
2013,10,BS-CCI-BAL,Construction confidence indicator,-46.1
2013,10,BS-CSMCI-BAL,Consumer confidence indicator,-13.3
2013,10,BS-ESI-I,Economic sentiment indicator,94.7
2013,10,BS-ICI-BAL,Industrial confidence indicator,-0.6
2013,10,BS-RCI-BAL,Retail confidence indicator,7.5
2013,10,BS-SCI-BAL,Services confidence indicator,27.8
2013,11,BS-CCI-BAL,Construction confidence indicator,-47.3
2013,11,BS-CSMCI-BAL,Consumer confidence indicator,-11.8
2013,11,BS-ESI-I,Economic sentiment indicator,96.0
2013,11,BS-ICI-BAL,Industrial confidence indicator,3.1
2013,11,BS-RCI-BAL,Retail confidence indicator,8.0
2013,11,BS-SCI-BAL,Services confidence indicator,25.6
2013,12,BS-CCI-BAL,Construction confidence indicator,-47.6
2013,12,BS-CSMCI-BAL,Consumer confidence indicator,-14.8
2013,12,BS-ESI-I,Economic sentiment indicator,95.3
2013,12,BS-ICI-BAL,Industrial confidence indicator,1.1
2013,12,BS-RCI-BAL,Retail confidence indicator,11.1
2013,12,BS-SCI-BAL,Services confidence indicator,27.2
2014,1,BS-CCI-BAL,Construction confidence indicator,-46.6
2014,1,BS-CSMCI-BAL,Consumer confidence indicator,-12.4
2014,1,BS-ESI-I,Economic sentiment indicator,94.1
2014,1,BS-ICI-BAL,Industrial confidence indicator,-1.0
2014,1,BS-RCI-BAL,Retail confidence indicator,7.3
2014,1,BS-SCI-BAL,Services confidence indicator,27.5
2014,2,BS-CCI-BAL,Construction confidence indicator,-42.4
2014,2,BS-CSMCI-BAL,Consumer confidence indicator,-12.0
2014,2,BS-ESI-I,Economic sentiment indicator,95.5
2014,2,BS-ICI-BAL,Industrial confidence indicator,0.3
2014,2,BS-RCI-BAL,Retail confidence indicator,9.1
2014,2,BS-SCI-BAL,Services confidence indicator,26.1
2014,3,BS-CCI-BAL,Construction confidence indicator,-41.3
2014,3,BS-CSMCI-BAL,Consumer confidence indicator,-9.0
2014,3,BS-ESI-I,Economic sentiment indicator,98.2
2014,3,BS-ICI-BAL,Industrial confidence indicator,0.9
2014,3,BS-RCI-BAL,Retail confidence indicator,10.9
2014,3,BS-SCI-BAL,Services confidence indicator,27.9
2014,4,BS-CCI-BAL,Construction confidence indicator,-38.7
2014,4,BS-CSMCI-BAL,Consumer confidence indicator,-6.6
2014,4,BS-ESI-I,Economic sentiment indicator,99.4
2014,4,BS-ICI-BAL,Industrial confidence indicator,3.1
2014,4,BS-RCI-BAL,Retail confidence indicator,14.8
2014,4,BS-SCI-BAL,Services confidence indicator,26.5
2014,5,BS-CCI-BAL,Construction confidence indicator,-36.9
2014,5,BS-CSMCI-BAL,Consumer confidence indicator,-7.8
2014,5,BS-ESI-I,Economic sentiment indicator,98.2
2014,5,BS-ICI-BAL,Industrial confidence indicator,2.9
2014,5,BS-RCI-BAL,Retail confidence indicator,13.7
2014,5,BS-SCI-BAL,Services confidence indicator,25.8
2014,6,BS-CCI-BAL,Construction confidence indicator,-35.7
2014,6,BS-CSMCI-BAL,Consumer confidence indicator,-5.6
2014,6,BS-ESI-I,Economic sentiment indicator,100.0
2014,6,BS-ICI-BAL,Industrial confidence indicator,2.0
2014,6,BS-RCI-BAL,Retail confidence indicator,14.0
2014,6,BS-SCI-BAL,Services confidence indicator,28.6
2014,7,BS-CCI-BAL,Construction confidence indicator,-33.8
2014,7,BS-CSMCI-BAL,Consumer confidence indicator,-7.5
2014,7,BS-ESI-I,Economic sentiment indicator,99.5
2014,7,BS-ICI-BAL,Industrial confidence indicator,1.5
2014,7,BS-RCI-BAL,Retail confidence indicator,16.0
2014,7,BS-SCI-BAL,Services confidence indicator,29.1
2014,8,BS-CCI-BAL,Construction confidence indicator,-30.2
2014,8,BS-CSMCI-BAL,Consumer confidence indicator,-7.4
2014,8,BS-ESI-I,Economic sentiment indicator,100.1
2014,8,BS-ICI-BAL,Industrial confidence indicator,2.0
2014,8,BS-RCI-BAL,Retail confidence indicator,13.4
2014,8,BS-SCI-BAL,Services confidence indicator,28.8
2014,9,BS-CCI-BAL,Construction confidence indicator,-28.0
2014,9,BS-CSMCI-BAL,Consumer confidence indicator,-7.8
2014,9,BS-ESI-I,Economic sentiment indicator,100.0
2014,9,BS-ICI-BAL,Industrial confidence indicator,2.5
2014,9,BS-RCI-BAL,Retail confidence indicator,14.3
2014,9,BS-SCI-BAL,Services confidence indicator,28.8
2014,10,BS-CCI-BAL,Construction confidence indicator,-29.8
2014,10,BS-CSMCI-BAL,Consumer confidence indicator,-4.8
2014,10,BS-ESI-I,Economic sentiment indicator,101.2
2014,10,BS-ICI-BAL,Industrial confidence indicator,1.8
2014,10,BS-RCI-BAL,Retail confidence indicator,17.3
2014,10,BS-SCI-BAL,Services confidence indicator,29.9
2014,11,BS-CCI-BAL,Construction confidence indicator,-27.0
2014,11,BS-CSMCI-BAL,Consumer confidence indicator,-2.7
2014,11,BS-ESI-I,Economic sentiment indicator,101.9
2014,11,BS-ICI-BAL,Industrial confidence indicator,1.3
2014,11,BS-RCI-BAL,Retail confidence indicator,11.8
2014,11,BS-SCI-BAL,Services confidence indicator,31.0
2014,12,BS-CCI-BAL,Construction confidence indicator,-24.4
2014,12,BS-CSMCI-BAL,Consumer confidence indicator,-1.8
2014,12,BS-ESI-I,Economic sentiment indicator,104.1
2014,12,BS-ICI-BAL,Industrial confidence indicator,2.7
2014,12,BS-RCI-BAL,Retail confidence indicator,15.8
2014,12,BS-SCI-BAL,Services confidence indicator,32.6
2015,1,BS-CCI-BAL,Construction confidence indicator,-22.7
2015,1,BS-CSMCI-BAL,Consumer confidence indicator,-1.4
2015,1,BS-ESI-I,Economic sentiment indicator,103.8
2015,1,BS-ICI-BAL,Industrial confidence indicator,1.1
2015,1,BS-RCI-BAL,Retail confidence indicator,16.1
2015,1,BS-SCI-BAL,Services confidence indicator,31.9
