release_date,data_month,code,label_en,yoy_index,source_url
2022-03-14,2022-01-31,4771_ž4772,"Clothing, footwear and leather goods2)",299.19135965783147,https://csu.gov.cz/rychle-informace/maloobchod-leden-2022
2022-04-05,2022-01-31,4771_ž4772,"Clothing, footwear and leather goods2)",277.69592580505446,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-01-31,4771_ž4772,"Clothing, footwear and leather goods2)",277.7348067327081,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-01-31,4771_ž4772,"Clothing, footwear and leather goods2)",277.72992600753446,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-03-14,2022-01-31,4773_ž4774,Pharmaceutical and medical goods2),107.00931203215643,https://csu.gov.cz/rychle-informace/maloobchod-leden-2022
2022-04-05,2022-01-31,4773_ž4774,Pharmaceutical and medical goods2),108.11892315226945,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-01-31,4773_ž4774,Pharmaceutical and medical goods2),108.11801708139393,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-01-31,4773_ž4774,Pharmaceutical and medical goods2),108.11119342018446,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-03-14,2022-01-31,4775,Cosmetic and toilet articles2),114.88840837389625,https://csu.gov.cz/rychle-informace/maloobchod-leden-2022
2022-04-05,2022-01-31,4775,Cosmetic and toilet articles2),114.71230573615189,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-01-31,4775,Cosmetic and toilet articles2),114.71248661957345,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-01-31,4775,Cosmetic and toilet articles2),114.7107907578845,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-03-14,2022-01-31,4791,Retail sale via mail order houses or via,94.2632737798198,https://csu.gov.cz/rychle-informace/maloobchod-leden-2022
2022-04-05,2022-01-31,4791,Retail sale via mail order houses or via,92.47702001974282,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-01-31,4791,Retail sale via mail order houses or via,92.47092557061531,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-01-31,4791,Retail sale via mail order houses or via,92.46988072682916,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-04-05,2022-02-28,45,Sale3) and repair of motor vehicles and motorcycles,99.01839953356212,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,45,Sale3) and repair of motor vehicles and motorcycles,98.67489746681073,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,45,Sale3) and repair of motor vehicles and motorcycles,98.67475818815358,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,45,Sale3) and repair of motor vehicles and motorcycles,98.67174821646202,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,47,"Retail trade, except of motor vehicles and motorcycles",104.63158851083337,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,47,"Retail trade, except of motor vehicles and motorcycles",104.14909551743408,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,47,"Retail trade, except of motor vehicles and motorcycles",104.1491158451071,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,47,"Retail trade, except of motor vehicles and motorcycles",104.14093893845114,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,4711,v nespecializovaných prodejnách,95.69843224552041,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,4711,v nespecializovaných prodejnách,95.94310970450367,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,4711,v nespecializovaných prodejnách,95.94310970450367,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,4711,v nespecializovaných prodejnách,95.93728954549337,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,4711_472,"Retail sale of food, beverages and tobacco",96.21314409917974,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,4711_472,"Retail sale of food, beverages and tobacco",96.53750084912011,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,4711_472,"Retail sale of food, beverages and tobacco",96.53748481465549,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,4711_472,"Retail sale of food, beverages and tobacco",96.53133769618802,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,4719,Ostatní maloobchod v nespecializovaných,122.20686218565876,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,4719,Ostatní maloobchod v nespecializovaných,123.5856153828444,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,4719,Ostatní maloobchod v nespecializovaných,123.5856153828444,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,4719,Ostatní maloobchod v nespecializovaných,123.59839190016619,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,4719_474_ž479,Other (non-food) goods,109.84458231277463,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,4719_474_ž479,Other (non-food) goods,108.12228846403944,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,4719_474_ž479,Other (non-food) goods,108.12253798372387,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,4719_474_ž479,Other (non-food) goods,108.11237001202787,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,472,"in specialised stores of food, beverages",104.94958643381794,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,472,"in specialised stores of food, beverages",106.62598237905664,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,472,"in specialised stores of food, beverages",106.62598237905662,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,472,"in specialised stores of food, beverages",106.61428568485691,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,473,Retail sale of automotive fuel in specialised,112.31613233521169,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,473,Retail sale of automotive fuel in specialised,114.5275074819175,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,473,Retail sale of automotive fuel in specialised,114.52750748191748,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,473,Retail sale of automotive fuel in specialised,114.52087866772558,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,474,Information and communication,111.30651829532772,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,474,Information and communication,110.23778073777571,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,474,Information and communication,110.23778073777571,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,474,Information and communication,110.13355709924875,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,475,Other household equipment2),117.25677427121205,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,475,Other household equipment2),116.52048601472507,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,475,Other household equipment2),116.52048601472508,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,475,Other household equipment2),116.4875473028597,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,476,Cultural and recreation goods2),134.6284735465894,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,476,Cultural and recreation goods2),133.22446513251452,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,476,Cultural and recreation goods2),133.22446513251452,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,476,Cultural and recreation goods2),133.22978844538727,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,4771_ž4772,"Clothing, footwear and leather goods2)",219.34649665247974,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,4771_ž4772,"Clothing, footwear and leather goods2)",209.40923096907284,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,4771_ž4772,"Clothing, footwear and leather goods2)",209.40923096907284,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,4771_ž4772,"Clothing, footwear and leather goods2)",209.4209239725635,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,4773_ž4774,Pharmaceutical and medical goods2),104.23813613760312,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,4773_ž4774,Pharmaceutical and medical goods2),103.89413050235072,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,4773_ž4774,Pharmaceutical and medical goods2),103.89413050235073,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,4773_ž4774,Pharmaceutical and medical goods2),103.89069189107283,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,4775,Cosmetic and toilet articles2),108.54224955970909,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,4775,Cosmetic and toilet articles2),108.72742207195637,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,4775,Cosmetic and toilet articles2),108.72742207195638,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,4775,Cosmetic and toilet articles2),108.72854098011683,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-04-05,2022-02-28,4791,Retail sale via mail order houses or via,89.87527845118811,https://csu.gov.cz/rychle-informace/maloobchod-unor-2022
2022-05-10,2022-02-28,4791,Retail sale via mail order houses or via,86.7272473227102,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-02-28,4791,Retail sale via mail order houses or via,86.72724732271018,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-02-28,4791,Retail sale via mail order houses or via,86.72936659379623,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-05-10,2022-03-31,45,Sale3) and repair of motor vehicles and motorcycles,98.43969678341692,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,45,Sale3) and repair of motor vehicles and motorcycles,97.33891707419808,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,45,Sale3) and repair of motor vehicles and motorcycles,97.3403736136296,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,45,Sale3) and repair of motor vehicles and motorcycles,97.3221482854801,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,47,"Retail trade, except of motor vehicles and motorcycles",105.35486332762783,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,47,"Retail trade, except of motor vehicles and motorcycles",105.69831205955576,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,47,"Retail trade, except of motor vehicles and motorcycles",105.6871644954528,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,47,"Retail trade, except of motor vehicles and motorcycles",105.68580625037778,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,4711,v nespecializovaných prodejnách,97.84068099827546,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,4711,v nespecializovaných prodejnách,98.06808605706549,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,4711,v nespecializovaných prodejnách,98.04038459359394,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,4711,v nespecializovaných prodejnách,98.04344711307546,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,4711_472,"Retail sale of food, beverages and tobacco",98.20528955058647,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,4711_472,"Retail sale of food, beverages and tobacco",98.51765235993307,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,4711_472,"Retail sale of food, beverages and tobacco",98.49285052237472,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,4711_472,"Retail sale of food, beverages and tobacco",98.49534356499747,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,4719,Ostatní maloobchod v nespecializovaných,120.51253783756317,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,4719,Ostatní maloobchod v nespecializovaných,125.88541847958756,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,4719,Ostatní maloobchod v nespecializovaných,125.88541847958759,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,4719,Ostatní maloobchod v nespecializovaných,125.872246701742,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,4719_474_ž479,Other (non-food) goods,108.38923678659712,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,4719_474_ž479,Other (non-food) goods,109.42105863688562,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,4719_474_ž479,Other (non-food) goods,109.41990954507735,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,4719_474_ž479,Other (non-food) goods,109.41669734118567,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,472,"in specialised stores of food, beverages",105.34287130824947,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,472,"in specialised stores of food, beverages",107.31835062378536,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,472,"in specialised stores of food, beverages",107.35106944634971,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,472,"in specialised stores of food, beverages",107.34241347118748,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,473,Retail sale of automotive fuel in specialised,118.77566886429986,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,473,Retail sale of automotive fuel in specialised,115.619935941711,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,473,Retail sale of automotive fuel in specialised,115.619935941711,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,473,Retail sale of automotive fuel in specialised,115.61249975082409,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,474,Information and communication,114.87200121177665,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,474,Information and communication,117.85374641829394,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,474,Information and communication,117.85374641829395,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,474,Information and communication,117.81686087123883,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,475,Other household equipment2),117.33059083519537,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,475,Other household equipment2),118.95623560209175,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,475,Other household equipment2),118.95623560209178,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,475,Other household equipment2),118.95428135871217,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,476,Cultural and recreation goods2),117.84056074701465,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,476,Cultural and recreation goods2),121.56511704693278,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,476,Cultural and recreation goods2),121.5651170469328,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,476,Cultural and recreation goods2),121.5625976747285,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,4771_ž4772,"Clothing, footwear and leather goods2)",311.043871742362,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,4771_ž4772,"Clothing, footwear and leather goods2)",310.8850710002269,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,4771_ž4772,"Clothing, footwear and leather goods2)",310.88507100022684,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,4771_ž4772,"Clothing, footwear and leather goods2)",310.8499461818391,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,4773_ž4774,Pharmaceutical and medical goods2),102.37402611871228,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,4773_ž4774,Pharmaceutical and medical goods2),102.16004742878305,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,4773_ž4774,Pharmaceutical and medical goods2),102.16004742878303,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,4773_ž4774,Pharmaceutical and medical goods2),102.14495879842802,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,4775,Cosmetic and toilet articles2),115.52186376974022,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,4775,Cosmetic and toilet articles2),115.60887952807505,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,4775,Cosmetic and toilet articles2),115.60887952807505,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,4775,Cosmetic and toilet articles2),115.59996178761972,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-05-10,2022-03-31,4791,Retail sale via mail order houses or via,81.01714048557984,https://csu.gov.cz/rychle-informace/maloobchod-brezen-2022
2022-06-07,2022-03-31,4791,Retail sale via mail order houses or via,80.40102585339865,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-03-31,4791,Retail sale via mail order houses or via,80.40102585339866,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-03-31,4791,Retail sale via mail order houses or via,80.40925541642495,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-06-07,2022-04-30,45,Sale3) and repair of motor vehicles and motorcycles,93.73683769491842,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,45,Sale3) and repair of motor vehicles and motorcycles,90.45540983007216,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,45,Sale3) and repair of motor vehicles and motorcycles,90.46800660114717,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,45,Sale3) and repair of motor vehicles and motorcycles,90.49180218511161,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,47,"Retail trade, except of motor vehicles and motorcycles",106.2035707809694,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,47,"Retail trade, except of motor vehicles and motorcycles",105.6885682280603,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,47,"Retail trade, except of motor vehicles and motorcycles",105.68718936114207,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,47,"Retail trade, except of motor vehicles and motorcycles",105.69363756448591,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,4711,v nespecializovaných prodejnách,101.23587884724313,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,4711,v nespecializovaných prodejnách,100.83376524550243,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,4711,v nespecializovaných prodejnách,100.8233901267193,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,4711,v nespecializovaných prodejnách,100.82015549988917,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,4711_472,"Retail sale of food, beverages and tobacco",101.580254028282,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,4711_472,"Retail sale of food, beverages and tobacco",101.23523967917508,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,4711_472,"Retail sale of food, beverages and tobacco",101.22663876869478,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,4711_472,"Retail sale of food, beverages and tobacco",101.22357412877938,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,4719,Ostatní maloobchod v nespecializovaných,112.81511828225467,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,4719,Ostatní maloobchod v nespecializovaných,124.0890173950619,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,4719,Ostatní maloobchod v nespecializovaných,124.09852957743894,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,4719,Ostatní maloobchod v nespecializovaných,124.09946084997587,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,4719_474_ž479,Other (non-food) goods,109.22178644480178,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,4719_474_ž479,Other (non-food) goods,109.55664110815604,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,4719_474_ž479,Other (non-food) goods,109.55933184512963,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,4719_474_ž479,Other (non-food) goods,109.56892525663547,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,472,"in specialised stores of food, beverages",109.00559420774321,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,472,"in specialised stores of food, beverages",109.88913610758165,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,472,"in specialised stores of food, beverages",109.92015534956408,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,472,"in specialised stores of food, beverages",109.92075540658277,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,473,Retail sale of automotive fuel in specialised,108.05474951764712,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,473,Retail sale of automotive fuel in specialised,102.82586431447011,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,473,Retail sale of automotive fuel in specialised,102.83070919260997,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,473,Retail sale of automotive fuel in specialised,102.85578329940243,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,474,Information and communication,115.52715208972326,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,474,Information and communication,114.47038116300936,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,474,Information and communication,114.49663315223023,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,474,Information and communication,114.54781231115317,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,475,Other household equipment2),116.02332137356139,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,475,Other household equipment2),113.26465508306178,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,475,Other household equipment2),113.26809201594705,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,475,Other household equipment2),113.27882921324219,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,476,Cultural and recreation goods2),117.00641470536425,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,476,Cultural and recreation goods2),114.11917665097772,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,476,Cultural and recreation goods2),114.12090921094054,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,476,Cultural and recreation goods2),114.12569716644931,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,4771_ž4772,"Clothing, footwear and leather goods2)",221.3257590740883,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,4771_ž4772,"Clothing, footwear and leather goods2)",216.3819216571646,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,4771_ž4772,"Clothing, footwear and leather goods2)",216.3998325068355,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,4771_ž4772,"Clothing, footwear and leather goods2)",216.35674553414498,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,4773_ž4774,Pharmaceutical and medical goods2),108.22876937917158,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,4773_ž4774,Pharmaceutical and medical goods2),109.9701262673628,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,4773_ž4774,Pharmaceutical and medical goods2),109.98202600848757,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,4773_ž4774,Pharmaceutical and medical goods2),109.99077473756482,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,4775,Cosmetic and toilet articles2),114.03974173044995,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,4775,Cosmetic and toilet articles2),113.6811314144418,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,4775,Cosmetic and toilet articles2),113.68755562152124,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
2022-09-07,2022-04-30,4775,Cosmetic and toilet articles2),113.70871067374651,https://csu.gov.cz/rychle-informace/maloobchod-cervenec-2022
2022-06-07,2022-04-30,4791,Retail sale via mail order houses or via,85.76382835642332,https://csu.gov.cz/rychle-informace/maloobchod-duben-2022
2022-07-11,2022-04-30,4791,Retail sale via mail order houses or via,88.5279118127909,https://csu.gov.cz/rychle-informace/maloobchod-kveten-2022
2022-08-05,2022-04-30,4791,Retail sale via mail order houses or via,88.52127445260555,https://csu.gov.cz/rychle-informace/maloobchod-cerven-2022
