release_date,data_month,nace_code,nace_label_en,yoy_index,source_url
2022-09-06,2022-04-30,24,Manufacture of basic metals,101.93384562522722,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,25,"Manufacture of fabricated metal products, except machinery and equipment",98.57704454027929,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,25,"Manufacture of fabricated metal products, except machinery and equipment",98.58876021939264,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,25,"Manufacture of fabricated metal products, except machinery and equipment",98.5959251972269,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,25,"Manufacture of fabricated metal products, except machinery and equipment",95.28828191572784,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,26,a zařízení,94.3249279367518,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,26,a zařízení,94.33184326005504,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,26,a zařízení,94.3373615581132,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,26,a zařízení,95.22104344581368,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,27,Manufacture of electrical equipment,97.6406256096643,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,27,Manufacture of electrical equipment,97.66592520214991,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,27,Manufacture of electrical equipment,97.67724166462457,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,27,Manufacture of electrical equipment,97.15902768558348,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,28,Manufacture of machinery and equipment n.e.c.,103.00538224249509,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,28,Manufacture of machinery and equipment n.e.c.,102.99302345847914,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,28,Manufacture of machinery and equipment n.e.c.,102.99269249923265,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,28,Manufacture of machinery and equipment n.e.c.,101.93967021154052,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,29,"Manufacture of motor vehicles, trailers and semi-trailers",84.2817584553201,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,29,"Manufacture of motor vehicles, trailers and semi-trailers",84.3970937063685,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,29,"Manufacture of motor vehicles, trailers and semi-trailers",84.3978025737771,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,29,"Manufacture of motor vehicles, trailers and semi-trailers",85.18265697095687,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,30,Manufacture of other transport equipment,71.78742214620341,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,30,Manufacture of other transport equipment,71.78742214620341,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,30,Manufacture of other transport equipment,71.78742214620341,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,30,Manufacture of other transport equipment,67.9715021718495,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,31,Manufacture of furniture,112.24457618917553,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,31,Manufacture of furniture,112.34993859614495,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,31,Manufacture of furniture,112.37175591815634,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,31,Manufacture of furniture,113.17675072564808,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,32,Other manufacturing,104.0883135518299,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,32,Other manufacturing,104.09497312825135,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,32,Other manufacturing,104.09248561547413,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,32,Other manufacturing,102.63678403267791,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,33,Repair and installation of machinery and equipment,91.63839011825475,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,33,Repair and installation of machinery and equipment,91.66864249720852,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,33,Repair and installation of machinery and equipment,91.66327806775567,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,33,Repair and installation of machinery and equipment,85.4753916842417,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,B,Mining and quarrying,100.05349915455766,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,B,Mining and quarrying,100.06008869629413,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,B,Mining and quarrying,100.05979363143736,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,B,Mining and quarrying,100.05939694360357,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,BCD,"Industry, total",96.21255695013441,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,BCD,"Industry, total",96.23665200754813,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,BCD,"Industry, total",96.23990117311286,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,BCD,"Industry, total",95.30173519428973,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,C,Manufacturing,96.02685886248949,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,C,Manufacturing,96.05375096084721,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,C,Manufacturing,96.05739893118385,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,C,Manufacturing,95.00286248283672,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-06-06,2022-04-30,D,"Electricity, gas, steam and air conditioning supply*)",97.33519294784097,https://csu.gov.cz/rychle-informace/prumysl-duben-2022
2022-07-07,2022-04-30,D,"Electricity, gas, steam and air conditioning supply*)",97.33519294784097,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-04-30,D,"Electricity, gas, steam and air conditioning supply*)",97.33519294784097,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-04-30,D,"Electricity, gas, steam and air conditioning supply*)",97.36098219340091,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-07-07,2022-05-31,10,Manufacture of food products,98.1414474190207,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,10,Manufacture of food products,98.14438649101874,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,10,Manufacture of food products,97.22053566246763,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,10,Manufacture of food products,97.25795436042374,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,11,Manufacture of beverages,117.16660375071592,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,11,Manufacture of beverages,117.16615053346291,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,11,Manufacture of beverages,115.42846616576202,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,11,Manufacture of beverages,115.4041719839076,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,13,Manufacture of textiles,107.79780978320115,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,13,Manufacture of textiles,107.80297827863872,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,13,Manufacture of textiles,106.04872518115522,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,13,Manufacture of textiles,106.04155986285669,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,14,Manufacture of wearing apparel,115.25721184868027,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,14,Manufacture of wearing apparel,115.25754876712489,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,14,Manufacture of wearing apparel,110.19273517662485,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,14,Manufacture of wearing apparel,110.32805670328084,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,15,Manufacture of leather and related products,123.48632479205935,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,15,Manufacture of leather and related products,123.48652088616609,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,15,Manufacture of leather and related products,125.22165441833044,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,15,Manufacture of leather and related products,125.31061000890074,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",89.90551849094732,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",89.89675683699438,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",85.37372748801032,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",85.38579757029507,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,17,Manufacture of paper and paper products,109.71536828485631,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,17,Manufacture of paper and paper products,109.71319701885427,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,17,Manufacture of paper and paper products,106.80980851007071,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,17,Manufacture of paper and paper products,106.80280098752353,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,18,Printing and reproduction of recorded media,106.64443190527832,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,18,Printing and reproduction of recorded media,106.64740520537903,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,18,Printing and reproduction of recorded media,106.34605117169716,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,18,Printing and reproduction of recorded media,106.26123873035947,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,20,Manufacture of chemicals and chemical products,109.01208746251285,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,20,Manufacture of chemicals and chemical products,108.99080745260122,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,20,Manufacture of chemicals and chemical products,105.75676086963625,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,20,Manufacture of chemicals and chemical products,105.8369205856964,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,115.10544473451321,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,115.10544473451321,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,111.02497095373775,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,111.02497095373775,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,22,Manufacture of rubber and plastic products,97.88666317986736,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,22,Manufacture of rubber and plastic products,97.88818561917985,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,22,Manufacture of rubber and plastic products,97.04168720098816,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,22,Manufacture of rubber and plastic products,96.95806056240777,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,23,Manufacture of other non-metallic mineral products,102.8065971228086,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,23,Manufacture of other non-metallic mineral products,102.8066028812276,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,23,Manufacture of other non-metallic mineral products,102.2777157994685,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,23,Manufacture of other non-metallic mineral products,102.30814456040933,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,24,Manufacture of basic metals,98.96843400826481,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,24,Manufacture of basic metals,98.9450730627516,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,24,Manufacture of basic metals,95.51515418648644,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,24,Manufacture of basic metals,95.5399081617811,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,25,"Manufacture of fabricated metal products, except machinery and equipment",99.93751251193721,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,25,"Manufacture of fabricated metal products, except machinery and equipment",99.93025004079018,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,25,"Manufacture of fabricated metal products, except machinery and equipment",95.87224684814085,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,25,"Manufacture of fabricated metal products, except machinery and equipment",95.82587077065263,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,26,a zařízení,104.51755517808714,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,26,a zařízení,104.51144138592399,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,26,a zařízení,103.26084626426439,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,26,a zařízení,103.19592281311776,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,27,Manufacture of electrical equipment,107.48596259580303,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,27,Manufacture of electrical equipment,107.47350973737318,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,27,Manufacture of electrical equipment,107.53572320456968,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,27,Manufacture of electrical equipment,107.49634100329195,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,28,Manufacture of machinery and equipment n.e.c.,100.40005418595229,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,28,Manufacture of machinery and equipment n.e.c.,100.4003768139512,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,28,Manufacture of machinery and equipment n.e.c.,98.45009826697118,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,28,Manufacture of machinery and equipment n.e.c.,98.38450873792873,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",109.77881922843751,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",109.77789718278311,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",109.27461843093577,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,29,"Manufacture of motor vehicles, trailers and semi-trailers",109.09855304210984,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,30,Manufacture of other transport equipment,71.96569610024413,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,30,Manufacture of other transport equipment,71.96569610024413,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,30,Manufacture of other transport equipment,65.67507095063581,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,30,Manufacture of other transport equipment,65.67507095063581,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,31,Manufacture of furniture,120.53842580613366,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,31,Manufacture of furniture,120.51502290004687,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,31,Manufacture of furniture,116.28030174472408,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,31,Manufacture of furniture,116.31583852882412,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,32,Other manufacturing,108.72431288589142,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,32,Other manufacturing,108.72691108609675,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,32,Other manufacturing,105.17191851745555,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,32,Other manufacturing,105.2016685709651,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,33,Repair and installation of machinery and equipment,105.88730235061448,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,33,Repair and installation of machinery and equipment,105.89349921565561,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,33,Repair and installation of machinery and equipment,103.27217264932169,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,33,Repair and installation of machinery and equipment,103.23152307165432,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,B,Mining and quarrying,108.24611334005776,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,B,Mining and quarrying,108.24645444245478,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,B,Mining and quarrying,108.1059668168936,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,B,Mining and quarrying,108.11488912405156,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,BCD,"Industry, total",103.29406837387747,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,BCD,"Industry, total",103.29063272425583,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,BCD,"Industry, total",101.56627792957845,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,BCD,"Industry, total",101.51874510773446,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,C,Manufacturing,103.39807625260646,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,C,Manufacturing,103.39426735052277,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,C,Manufacturing,101.48350482285939,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,C,Manufacturing,101.43072018332218,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-07-07,2022-05-31,D,"Electricity, gas, steam and air conditioning supply*)",101.14724437734654,https://csu.gov.cz/rychle-informace/prumysl-kveten-2022
2022-08-08,2022-05-31,D,"Electricity, gas, steam and air conditioning supply*)",101.14724437734654,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-05-31,D,"Electricity, gas, steam and air conditioning supply*)",101.19336398173424,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-05-31,D,"Electricity, gas, steam and air conditioning supply*)",101.19336398173424,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,10,Manufacture of food products,98.14168178517978,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,10,Manufacture of food products,96.58930893973053,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,10,Manufacture of food products,96.58930893973053,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,11,Manufacture of beverages,100.11654892660667,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,11,Manufacture of beverages,99.84361836858045,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,11,Manufacture of beverages,99.84361836858045,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,13,Manufacture of textiles,99.16713549305588,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,13,Manufacture of textiles,99.77518813035701,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,13,Manufacture of textiles,99.77518813035702,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,14,Manufacture of wearing apparel,117.92653712371386,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,14,Manufacture of wearing apparel,111.87641913621809,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,14,Manufacture of wearing apparel,111.87641913621809,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,15,Manufacture of leather and related products,130.53181915103147,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,15,Manufacture of leather and related products,129.2161171496411,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,15,Manufacture of leather and related products,129.2161171496411,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",79.7990021991045,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",79.24052280212564,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles",79.24052280212564,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,17,Manufacture of paper and paper products,105.30632362286536,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,17,Manufacture of paper and paper products,103.83537300736157,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,17,Manufacture of paper and paper products,103.83537300736157,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,18,Printing and reproduction of recorded media,106.32565367855642,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,18,Printing and reproduction of recorded media,105.75596001834697,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,18,Printing and reproduction of recorded media,105.75596001834697,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,20,Manufacture of chemicals and chemical products,97.2725136664171,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,20,Manufacture of chemicals and chemical products,97.35218586257514,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,20,Manufacture of chemicals and chemical products,97.35218586257515,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,130.2027023999075,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,132.09358087968906,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,132.09358087968906,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,22,Manufacture of rubber and plastic products,99.1595093937035,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,22,Manufacture of rubber and plastic products,99.31387799729274,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,22,Manufacture of rubber and plastic products,99.31387799729275,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,23,Manufacture of other non-metallic mineral products,98.6619030959603,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,23,Manufacture of other non-metallic mineral products,97.82906427128519,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,23,Manufacture of other non-metallic mineral products,97.82934799766659,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,24,Manufacture of basic metals,87.92650798824816,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,24,Manufacture of basic metals,88.43019012298451,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,24,Manufacture of basic metals,88.43019012298451,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,25,"Manufacture of fabricated metal products, except machinery and equipment",91.97752671413744,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,25,"Manufacture of fabricated metal products, except machinery and equipment",92.35356278504196,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,25,"Manufacture of fabricated metal products, except machinery and equipment",92.35356278504196,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,26,a zařízení,99.80240648526329,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
2022-09-06,2022-06-30,26,a zařízení,100.42298013638171,https://csu.gov.cz/rychle-informace/prumysl-cervenec-2022
2022-10-07,2022-06-30,26,a zařízení,100.42298013638171,https://csu.gov.cz/rychle-informace/prumysl-srpen-2022
2022-08-08,2022-06-30,27,Manufacture of electrical equipment,102.40510709405648,https://csu.gov.cz/rychle-informace/prumysl-cerven-2022
