origin,as_of,band,config,prediction,n_train,train_start,train_end,last_training_target,last_training_release,status
2019-04,2019-05-12 23:59:00,2,a30_w60,,28,2016-03,2018-06,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,2,a30_wexpanding,,28,2016-03,2018-06,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,2,a300_w60,,28,2016-03,2018-06,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,2,a300_wexpanding,,28,2016-03,2018-06,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,3,a3_w60,,25,2016-03,2018-03,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,3,a3_wexpanding,,25,2016-03,2018-03,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,3,a30_w60,,25,2016-03,2018-03,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,3,a30_wexpanding,,25,2016-03,2018-03,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,3,a300_w60,,25,2016-03,2018-03,2019-03,2019-04-10 09:00:00,insufficient_history
2019-04,2019-05-12 23:59:00,3,a300_wexpanding,,25,2016-03,2018-03,2019-03,2019-04-10 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,0,a3_w60,,35,2016-03,2019-01,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,0,a3_wexpanding,,35,2016-03,2019-01,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,0,a30_w60,,35,2016-03,2019-01,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,0,a30_wexpanding,,35,2016-03,2019-01,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,0,a300_w60,,35,2016-03,2019-01,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,0,a300_wexpanding,,35,2016-03,2019-01,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,1,a3_w60,,32,2016-03,2018-10,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,1,a3_wexpanding,,32,2016-03,2018-10,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,1,a30_w60,,32,2016-03,2018-10,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,1,a30_wexpanding,,32,2016-03,2018-10,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,1,a300_w60,,32,2016-03,2018-10,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,1,a300_wexpanding,,32,2016-03,2018-10,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,2,a3_w60,,29,2016-03,2018-07,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,2,a3_wexpanding,,29,2016-03,2018-07,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,2,a30_w60,,29,2016-03,2018-07,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,2,a30_wexpanding,,29,2016-03,2018-07,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,2,a300_w60,,29,2016-03,2018-07,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,2,a300_wexpanding,,29,2016-03,2018-07,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,3,a3_w60,,26,2016-03,2018-04,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,3,a3_wexpanding,,26,2016-03,2018-04,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,3,a30_w60,,26,2016-03,2018-04,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,3,a30_wexpanding,,26,2016-03,2018-04,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,3,a300_w60,,26,2016-03,2018-04,2019-04,2019-05-13 09:00:00,insufficient_history
2019-05,2019-06-10 23:59:00,3,a300_wexpanding,,26,2016-03,2018-04,2019-04,2019-05-13 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,0,a3_w60,,36,2016-03,2019-02,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,0,a3_wexpanding,,36,2016-03,2019-02,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,0,a30_w60,,36,2016-03,2019-02,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,0,a30_wexpanding,,36,2016-03,2019-02,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,0,a300_w60,,36,2016-03,2019-02,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,0,a300_wexpanding,,36,2016-03,2019-02,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,1,a3_w60,,33,2016-03,2018-11,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,1,a3_wexpanding,,33,2016-03,2018-11,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,1,a30_w60,,33,2016-03,2018-11,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,1,a30_wexpanding,,33,2016-03,2018-11,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,1,a300_w60,,33,2016-03,2018-11,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,1,a300_wexpanding,,33,2016-03,2018-11,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,2,a3_w60,,30,2016-03,2018-08,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,2,a3_wexpanding,,30,2016-03,2018-08,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,2,a30_w60,,30,2016-03,2018-08,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,2,a30_wexpanding,,30,2016-03,2018-08,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,2,a300_w60,,30,2016-03,2018-08,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,2,a300_wexpanding,,30,2016-03,2018-08,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,3,a3_w60,,27,2016-03,2018-05,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,3,a3_wexpanding,,27,2016-03,2018-05,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,3,a30_w60,,27,2016-03,2018-05,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,3,a30_wexpanding,,27,2016-03,2018-05,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,3,a300_w60,,27,2016-03,2018-05,2019-05,2019-06-11 09:00:00,insufficient_history
2019-06,2019-07-10 23:59:00,3,a300_wexpanding,,27,2016-03,2018-05,2019-05,2019-06-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,0,a3_w60,,37,2016-03,2019-03,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,0,a3_wexpanding,,37,2016-03,2019-03,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,0,a30_w60,,37,2016-03,2019-03,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,0,a30_wexpanding,,37,2016-03,2019-03,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,0,a300_w60,,37,2016-03,2019-03,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,0,a300_wexpanding,,37,2016-03,2019-03,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,1,a3_w60,,34,2016-03,2018-12,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,1,a3_wexpanding,,34,2016-03,2018-12,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,1,a30_w60,,34,2016-03,2018-12,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,1,a30_wexpanding,,34,2016-03,2018-12,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,1,a300_w60,,34,2016-03,2018-12,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,1,a300_wexpanding,,34,2016-03,2018-12,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,2,a3_w60,,31,2016-03,2018-09,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,2,a3_wexpanding,,31,2016-03,2018-09,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,2,a30_w60,,31,2016-03,2018-09,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,2,a30_wexpanding,,31,2016-03,2018-09,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,2,a300_w60,,31,2016-03,2018-09,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,2,a300_wexpanding,,31,2016-03,2018-09,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,3,a3_w60,,28,2016-03,2018-06,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,3,a3_wexpanding,,28,2016-03,2018-06,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,3,a30_w60,,28,2016-03,2018-06,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,3,a30_wexpanding,,28,2016-03,2018-06,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,3,a300_w60,,28,2016-03,2018-06,2019-06,2019-07-11 09:00:00,insufficient_history
2019-07,2019-08-11 23:59:00,3,a300_wexpanding,,28,2016-03,2018-06,2019-06,2019-07-11 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,0,a3_w60,,38,2016-03,2019-04,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,0,a3_wexpanding,,38,2016-03,2019-04,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,0,a30_w60,,38,2016-03,2019-04,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,0,a30_wexpanding,,38,2016-03,2019-04,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,0,a300_w60,,38,2016-03,2019-04,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,0,a300_wexpanding,,38,2016-03,2019-04,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,1,a3_w60,,35,2016-03,2019-01,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,1,a3_wexpanding,,35,2016-03,2019-01,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,1,a30_w60,,35,2016-03,2019-01,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,1,a30_wexpanding,,35,2016-03,2019-01,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,1,a300_w60,,35,2016-03,2019-01,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,1,a300_wexpanding,,35,2016-03,2019-01,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,2,a3_w60,,32,2016-03,2018-10,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,2,a3_wexpanding,,32,2016-03,2018-10,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,2,a30_w60,,32,2016-03,2018-10,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,2,a30_wexpanding,,32,2016-03,2018-10,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,2,a300_w60,,32,2016-03,2018-10,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,2,a300_wexpanding,,32,2016-03,2018-10,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,3,a3_w60,,29,2016-03,2018-07,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,3,a3_wexpanding,,29,2016-03,2018-07,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,3,a30_w60,,29,2016-03,2018-07,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,3,a30_wexpanding,,29,2016-03,2018-07,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,3,a300_w60,,29,2016-03,2018-07,2019-07,2019-08-12 09:00:00,insufficient_history
2019-08,2019-09-09 23:59:00,3,a300_wexpanding,,29,2016-03,2018-07,2019-07,2019-08-12 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,0,a3_w60,,39,2016-03,2019-05,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,0,a3_wexpanding,,39,2016-03,2019-05,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,0,a30_w60,,39,2016-03,2019-05,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,0,a30_wexpanding,,39,2016-03,2019-05,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,0,a300_w60,,39,2016-03,2019-05,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,0,a300_wexpanding,,39,2016-03,2019-05,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,1,a3_w60,,36,2016-03,2019-02,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,1,a3_wexpanding,,36,2016-03,2019-02,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,1,a30_w60,,36,2016-03,2019-02,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,1,a30_wexpanding,,36,2016-03,2019-02,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,1,a300_w60,,36,2016-03,2019-02,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,1,a300_wexpanding,,36,2016-03,2019-02,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,2,a3_w60,,33,2016-03,2018-11,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,2,a3_wexpanding,,33,2016-03,2018-11,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,2,a30_w60,,33,2016-03,2018-11,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,2,a30_wexpanding,,33,2016-03,2018-11,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,2,a300_w60,,33,2016-03,2018-11,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,2,a300_wexpanding,,33,2016-03,2018-11,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,3,a3_w60,,30,2016-03,2018-08,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,3,a3_wexpanding,,30,2016-03,2018-08,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,3,a30_w60,,30,2016-03,2018-08,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,3,a30_wexpanding,,30,2016-03,2018-08,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,3,a300_w60,,30,2016-03,2018-08,2019-08,2019-09-10 09:00:00,insufficient_history
2019-09,2019-10-09 23:59:00,3,a300_wexpanding,,30,2016-03,2018-08,2019-08,2019-09-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,0,a3_w60,,40,2016-03,2019-06,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,0,a3_wexpanding,,40,2016-03,2019-06,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,0,a30_w60,,40,2016-03,2019-06,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,0,a30_wexpanding,,40,2016-03,2019-06,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,0,a300_w60,,40,2016-03,2019-06,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,0,a300_wexpanding,,40,2016-03,2019-06,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,1,a3_w60,,37,2016-03,2019-03,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,1,a3_wexpanding,,37,2016-03,2019-03,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,1,a30_w60,,37,2016-03,2019-03,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,1,a30_wexpanding,,37,2016-03,2019-03,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,1,a300_w60,,37,2016-03,2019-03,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,1,a300_wexpanding,,37,2016-03,2019-03,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,2,a3_w60,,34,2016-03,2018-12,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,2,a3_wexpanding,,34,2016-03,2018-12,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,2,a30_w60,,34,2016-03,2018-12,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,2,a30_wexpanding,,34,2016-03,2018-12,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,2,a300_w60,,34,2016-03,2018-12,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,2,a300_wexpanding,,34,2016-03,2018-12,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,3,a3_w60,,31,2016-03,2018-09,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,3,a3_wexpanding,,31,2016-03,2018-09,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,3,a30_w60,,31,2016-03,2018-09,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,3,a30_wexpanding,,31,2016-03,2018-09,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,3,a300_w60,,31,2016-03,2018-09,2019-09,2019-10-10 09:00:00,insufficient_history
2019-10,2019-11-10 23:59:00,3,a300_wexpanding,,31,2016-03,2018-09,2019-09,2019-10-10 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,0,a3_w60,,41,2016-03,2019-07,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,0,a3_wexpanding,,41,2016-03,2019-07,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,0,a30_w60,,41,2016-03,2019-07,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,0,a30_wexpanding,,41,2016-03,2019-07,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,0,a300_w60,,41,2016-03,2019-07,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,0,a300_wexpanding,,41,2016-03,2019-07,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,1,a3_w60,,38,2016-03,2019-04,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,1,a3_wexpanding,,38,2016-03,2019-04,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,1,a30_w60,,38,2016-03,2019-04,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,1,a30_wexpanding,,38,2016-03,2019-04,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,1,a300_w60,,38,2016-03,2019-04,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,1,a300_wexpanding,,38,2016-03,2019-04,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,2,a3_w60,,35,2016-03,2019-01,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,2,a3_wexpanding,,35,2016-03,2019-01,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,2,a30_w60,,35,2016-03,2019-01,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,2,a30_wexpanding,,35,2016-03,2019-01,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,2,a300_w60,,35,2016-03,2019-01,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,2,a300_wexpanding,,35,2016-03,2019-01,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,3,a3_w60,,32,2016-03,2018-10,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,3,a3_wexpanding,,32,2016-03,2018-10,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,3,a30_w60,,32,2016-03,2018-10,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,3,a30_wexpanding,,32,2016-03,2018-10,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,3,a300_w60,,32,2016-03,2018-10,2019-10,2019-11-11 09:00:00,insufficient_history
2019-11,2019-12-09 23:59:00,3,a300_wexpanding,,32,2016-03,2018-10,2019-10,2019-11-11 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,0,a3_w60,,42,2016-03,2019-08,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,0,a3_wexpanding,,42,2016-03,2019-08,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,0,a30_w60,,42,2016-03,2019-08,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,0,a30_wexpanding,,42,2016-03,2019-08,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,0,a300_w60,,42,2016-03,2019-08,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,0,a300_wexpanding,,42,2016-03,2019-08,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,1,a3_w60,,39,2016-03,2019-05,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,1,a3_wexpanding,,39,2016-03,2019-05,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,1,a30_w60,,39,2016-03,2019-05,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,1,a30_wexpanding,,39,2016-03,2019-05,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,1,a300_w60,,39,2016-03,2019-05,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,1,a300_wexpanding,,39,2016-03,2019-05,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,2,a3_w60,,36,2016-03,2019-02,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,2,a3_wexpanding,,36,2016-03,2019-02,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,2,a30_w60,,36,2016-03,2019-02,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,2,a30_wexpanding,,36,2016-03,2019-02,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,2,a300_w60,,36,2016-03,2019-02,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,2,a300_wexpanding,,36,2016-03,2019-02,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,3,a3_w60,,33,2016-03,2018-11,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,3,a3_wexpanding,,33,2016-03,2018-11,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,3,a30_w60,,33,2016-03,2018-11,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,3,a30_wexpanding,,33,2016-03,2018-11,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,3,a300_w60,,33,2016-03,2018-11,2019-11,2019-12-10 09:00:00,insufficient_history
2019-12,2020-01-12 23:59:00,3,a300_wexpanding,,33,2016-03,2018-11,2019-11,2019-12-10 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,0,a3_w60,,43,2016-03,2019-09,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,0,a3_wexpanding,,43,2016-03,2019-09,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,0,a30_w60,,43,2016-03,2019-09,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,0,a30_wexpanding,,43,2016-03,2019-09,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,0,a300_w60,,43,2016-03,2019-09,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,0,a300_wexpanding,,43,2016-03,2019-09,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,1,a3_w60,,40,2016-03,2019-06,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,1,a3_wexpanding,,40,2016-03,2019-06,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,1,a30_w60,,40,2016-03,2019-06,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,1,a30_wexpanding,,40,2016-03,2019-06,2019-12,2020-01-13 09:00:00,insufficient_history
2020-01,2020-02-13 23:59:00,1,a300_w60,,40,2016-03,2019-06,2019-12,2020-01-13 09:00:00,insufficient_history
