scope,sample,h,model,n,mm_rmse,mm_mae,mm_bias,cumulative_log_rmse,cumulative_log_mae,cumulative_log_bias
core_common,recent_origins,1,CORE_GAP_RIDGE_R14,30,0.1660441869624477,0.1432045199568375,0.01808618519386309,0.16548059671252158,0.14280217178985194,0.018121890590051593
core_common,recent_origins,1,CORE_GAP_ADAPT_R14,30,0.17239168127064414,0.14802588472633885,0.026151990118332417,0.17178823527448395,0.14759094763677996,0.0261477761287437
core_common,recent_origins,1,CORE_LEVEL_RF_R14,30,0.14782858432222262,0.11905847547524191,0.014935683563639824,0.14742470444161576,0.11877416999211925,0.015076968517168261
core_common,recent_origins,1,CORE_GAP_RF_R14,30,0.15000075824410888,0.12276215043873681,0.014283690431957293,0.14957622767495288,0.12246240266258247,0.014420549404561217
core_common,recent_origins,1,INDEPENDENT_BRIDGE,30,0.21888029643592544,0.1811209506523802,-0.041063650525510184,0.21816294827582036,0.18065299736779689,-0.04069535976883508
core_common,recent_origins,2,CORE_LOCAL_R14,29,0.14187418769874421,0.11243550249110873,-0.013637977229184332,0.1972058254761122,0.1488203834789372,-0.028424213663229104
core_common,recent_origins,2,CORE_LEVEL_RIDGE_R14,29,0.1629393473368074,0.14126104082839025,0.032320900895136555,0.27475009357625896,0.22999920583905858,0.06295842209023358
core_common,recent_origins,2,CORE_GAP_RIDGE_R14,29,0.15526908833328978,0.13658149541489042,0.016970996710329613,0.2516806914430505,0.2053075502209735,0.032330324808176346
core_common,recent_origins,2,CORE_GAP_ADAPT_R14,29,0.16188830399110812,0.14267285657144912,0.024169710549761123,0.2671502933907607,0.21400829657730003,0.04665052797997513
core_common,recent_origins,2,CORE_LEVEL_RF_R14,29,0.1429352338174679,0.11204231679693875,0.019272969042660817,0.21176292203550195,0.16346587421093456,0.03718763210025832
core_common,recent_origins,2,CORE_GAP_RF_R14,29,0.14279681747988102,0.11319404236074708,0.018154665868456182,0.21493323469430792,0.16902025593384953,0.03490240786806121
core_common,recent_origins,2,INDEPENDENT_BRIDGE,29,0.20030055989268833,0.1572300284742763,-0.03160547732953312,0.3502416192859687,0.2993782956308994,-0.06769192644107216
core_common,recent_origins,3,CORE_LOCAL_R14,28,0.14868465850112894,0.11527589515850402,-0.008327740834896574,0.23104974313868973,0.18019836480784499,-0.035423441120236925
core_common,recent_origins,3,CORE_LEVEL_RIDGE_R14,28,0.14907816524361986,0.12417944244906108,0.0321709995493294,0.32363248621368845,0.2717445326726647,0.08540532828215364
core_common,recent_origins,3,CORE_GAP_RIDGE_R14,28,0.1535709618185912,0.12617954326698905,0.015595383498538689,0.2975633509440283,0.23824597435984265,0.03582218384172007
core_common,recent_origins,3,CORE_GAP_ADAPT_R14,28,0.1594120085272926,0.13187004208645853,0.021599366636518978,0.3207692593139405,0.2507072012378729,0.053751080246216366
core_common,recent_origins,3,CORE_LEVEL_RF_R14,28,0.14556407354107342,0.1111792271607496,0.024013128548738234,0.24507274894824585,0.18527070836738946,0.061285865400429226
core_common,recent_origins,3,CORE_GAP_RF_R14,28,0.14461613804891307,0.11417594820089949,0.02134224587072232,0.2463100065168551,0.18321205119059616,0.05331382183543591
core_common,recent_origins,3,INDEPENDENT_BRIDGE,28,0.17266550821974744,0.13781210199880947,-0.004859723962744732,0.42426574498139336,0.3657813745548522,-0.07390490793846431
core_common,recent_origins,4,CORE_LOCAL_R14,27,0.14139362198462832,0.11269838175719936,-0.018582490771328786,0.2518885078513612,0.20697042225224754,-0.05315133881322249
core_common,recent_origins,4,CORE_LEVEL_RIDGE_R14,27,0.16239661405768152,0.13864854294088533,0.07858696360213174,0.3546611307111657,0.2738538932611715,0.14621103109220032
core_common,recent_origins,4,CORE_GAP_RIDGE_R14,27,0.16260321236824657,0.13618747401305895,0.06306174309627989,0.32500202151208446,0.27742762443965535,0.08027820988226825
core_common,recent_origins,4,CORE_GAP_ADAPT_R14,27,0.1456376608132865,0.11647698472256651,0.03298017232157728,0.31959395838281507,0.2692453341965345,0.06456732443271257
core_common,recent_origins,4,CORE_LEVEL_RF_R14,27,0.1720713255324876,0.14270893955362007,0.05244656595393327,0.27710560505144566,0.2190842836157378,0.11349699296111408
core_common,recent_origins,4,CORE_GAP_RF_R14,27,0.17330495379168234,0.14312487407058716,0.05127684587551697,0.2649923820268712,0.22089257939264703,0.10133155432767266
core_common,recent_origins,4,INDEPENDENT_BRIDGE,27,0.16134231972233254,0.12908457260771902,-0.020368265443839524,0.47995748209376116,0.4071881550880066,-0.09432668568534466
core_common,recent_origins,5,CORE_LOCAL_R14,26,0.13998377608530474,0.10924084084942559,-0.02351844970196409,0.27674885448972686,0.23876252964281042,-0.07360025349750211
core_common,recent_origins,5,CORE_LEVEL_RIDGE_R14,26,0.16703590383176545,0.1347154339706068,0.06876695837865056,0.4197307847880816,0.29826166934795667,0.19661899316641232
core_common,recent_origins,5,CORE_GAP_RIDGE_R14,26,0.16106709428072674,0.12596250537151993,0.053012660481911826,0.3776156186714642,0.3073033336141836,0.1137448128415002
core_common,recent_origins,5,CORE_GAP_ADAPT_R14,26,0.14181148110864525,0.11139594959391001,0.021786421030372607,0.3260746117252502,0.27305520908055103,0.06142524917070228
core_common,recent_origins,5,CORE_LEVEL_RF_R14,26,0.15701800581079325,0.12556686295492825,0.04994226421320979,0.34014498516974284,0.2570981349753763,0.1705519579652079
core_common,recent_origins,5,CORE_GAP_RF_R14,26,0.1590282388778901,0.12679521882279518,0.047538300117234325,0.31176784690250703,0.2548522603674297,0.15080507027577952
core_common,recent_origins,5,INDEPENDENT_BRIDGE,26,0.21251130574728633,0.1387457156696801,-0.03549259318832842,0.5807891773893533,0.5067948669826637,-0.13113824828247117
core_common,recent_origins,6,CORE_LOCAL_R14,25,0.12645455428171834,0.10103503398397638,-0.03431466812775247,0.2777697368437639,0.2335218589910712,-0.09424221069874747
core_common,recent_origins,6,CORE_LEVEL_RIDGE_R14,25,0.15308738129115398,0.11762910849083984,0.05584049917578174,0.5095741166235555,0.3316383761201908,0.2548794677685848
core_common,recent_origins,6,CORE_GAP_RIDGE_R14,25,0.14299097060564947,0.11723151036868237,0.039356997163056975,0.44670827283439224,0.35705950698003425,0.15178277677383975
core_common,recent_origins,6,CORE_GAP_ADAPT_R14,25,0.12438975762114073,0.10529796015421229,0.010254450639499786,0.35282633202777713,0.3009608829787306,0.07153697608014706
core_common,recent_origins,6,CORE_LEVEL_RF_R14,25,0.13220385962209782,0.11031246881919579,0.04022789265653492,0.378633614998503,0.28681826777166214,0.22985224124137077
core_common,recent_origins,6,CORE_GAP_RF_R14,25,0.13355377590658513,0.10639090657568741,0.0355793721360033,0.36196897974916736,0.29316194498916515,0.19515707905240937
core_common,recent_origins,6,INDEPENDENT_BRIDGE,25,0.21129173311324304,0.1582223445042295,-0.06276988940996227,0.7256389597039801,0.6472450385016755,-0.18439371214189917
core_common,recent_origins,7,CORE_LOCAL_R14,24,0.11935383061567238,0.09564170583402822,-0.021970353012422766,0.3066555023263623,0.2542060276827229,-0.09972216612668888
core_common,recent_origins,7,CORE_LEVEL_RIDGE_R14,24,0.18552862400406397,0.16112664147091146,0.14347881297721707,0.6240902447170031,0.4348899444660119,0.3981197946000776
core_common,recent_origins,7,CORE_GAP_RIDGE_R14,24,0.17728086570945495,0.15256813143253797,0.12640516887899175,0.5443538025422785,0.44418597484986844,0.279372907460324
core_common,recent_origins,7,CORE_GAP_ADAPT_R14,24,0.14196337813233037,0.12197638125117727,0.06336393308866835,0.422070834350711,0.3552349781288943,0.14178408840586113
core_common,recent_origins,7,CORE_LEVEL_RF_R14,24,0.19289945385650625,0.15096381890984797,0.11615210041787921,0.5162391335329526,0.3893740789783915,0.3712761633451443
core_common,recent_origins,7,CORE_GAP_RF_R14,24,0.19735647678350907,0.15139761918866737,0.11989253877884243,0.49931568416727695,0.3722282436498541,0.3282519312864241
core_common,recent_origins,7,INDEPENDENT_BRIDGE,24,0.20435143044695472,0.1644411891794487,-0.03669335899505266,0.8703657851338832,0.746949660256809,-0.19455479388438154
core_common,recent_origins,8,CORE_LOCAL_R14,23,0.12231305728879277,0.0997651989675605,-0.02072140964136465,0.3502182203149099,0.2965819032066373,-0.10198909951855938
core_common,recent_origins,8,CORE_LEVEL_RIDGE_R14,23,0.19053040236100632,0.16437928690336592,0.1455626463989667,0.7652309554844741,0.5917014393725896,0.5609496012929704
core_common,recent_origins,8,CORE_GAP_RIDGE_R14,23,0.18141066251254392,0.15507899129157202,0.12872277624757156,0.66745221997624,0.5247138174679524,0.4268038043095121
core_common,recent_origins,8,CORE_GAP_ADAPT_R14,23,0.14532285037419113,0.12156508163261102,0.06537522182761839,0.5030884094130871,0.4023839380735613,0.22679108922182847
core_common,recent_origins,8,CORE_LEVEL_RF_R14,23,0.1996908751329631,0.15491488087651878,0.12046116677857528,0.6886487574258628,0.5186340377748913,0.5102326339782767
core_common,recent_origins,8,CORE_GAP_RF_R14,23,0.2025895422846818,0.15262197939010355,0.12236844616173226,0.6602643582726685,0.47054153912464036,0.46449531418803325
core_common,recent_origins,8,INDEPENDENT_BRIDGE,23,0.22152025648412974,0.1935959364619602,-0.020068346045995045,1.0388005991626248,0.8660194670094994,-0.18109212143891007
core_common,recent_origins,9,CORE_LOCAL_R14,22,0.1153323079796945,0.09213525477011796,-0.029712211228777964,0.3790163220712555,0.3148708173420255,-0.1102872148549253
core_common,recent_origins,9,CORE_LEVEL_RIDGE_R14,22,0.17663997340145385,0.15392931592167539,0.1359066112446928,0.8883826889240443,0.7142132465408101,0.7090131175219248
core_common,recent_origins,9,CORE_GAP_RIDGE_R14,22,0.1638597737639239,0.1398662180836079,0.11898243825620969,0.7664682630373186,0.6119644572770643,0.5570739115080335
core_common,recent_origins,9,CORE_GAP_ADAPT_R14,22,0.13125792022559388,0.10855077985423921,0.056613164557641454,0.5564306695221184,0.42243557116882324,0.29974182560452867
core_common,recent_origins,9,CORE_LEVEL_RF_R14,22,0.20678648151570278,0.16825672533634609,0.11472590154239123,0.8706117866046762,0.6604276687152232,0.6507707523452101
core_common,recent_origins,9,CORE_GAP_RF_R14,22,0.21023625282437503,0.16417050829914703,0.11369213656104034,0.8348192582143216,0.5950373495208368,0.5934032894766696
core_common,recent_origins,9,INDEPENDENT_BRIDGE,22,0.1686760545571581,0.13895764869318247,-0.020940455811605956,1.133837543097704,0.9699130267493509,-0.1528375834055954
core_common,recent_origins,10,CORE_LOCAL_R14,21,0.11928192108914006,0.09634777885815116,-0.03430243604173625,0.4105890000873746,0.35125028290021765,-0.1284603198722394
core_common,recent_origins,10,CORE_LEVEL_RIDGE_R14,21,0.25772848974803186,0.22690265519925382,0.21874447638461986,1.0525168854190625,0.9342222010056325,0.9342222010056325
core_common,recent_origins,10,CORE_GAP_RIDGE_R14,21,0.24328968682462812,0.21065089853880375,0.1993714614394649,0.9019264208365144,0.7576241109005849,0.7576241109005849
core_common,recent_origins,10,CORE_GAP_ADAPT_R14,21,0.15643969965164756,0.13070005802928863,0.0856739825648791,0.6217649961955872,0.4607431763191717,0.39640638817986146
core_common,recent_origins,10,CORE_LEVEL_RF_R14,21,0.2572681956750581,0.20855399620665255,0.17459273647464474,1.107483921691133,0.8609508076978629,0.8609508076978629
core_common,recent_origins,10,CORE_GAP_RF_R14,21,0.22774855703023275,0.18368653221833015,0.1529790663562809,1.0419990440752038,0.7700771375128111,0.7662585862146281
core_common,recent_origins,10,INDEPENDENT_BRIDGE,21,0.1828745081692194,0.13026541337192962,-0.03611079596635757,1.2194123499959137,0.9901268337801776,-0.14311339552886193
core_common,recent_origins,11,CORE_LOCAL_R14,20,0.12479471990892452,0.09833723315152192,-0.03705764228038174,0.44640047545326844,0.37176148058419356,-0.15152341773720415
core_common,recent_origins,11,CORE_LEVEL_RIDGE_R14,20,0.2564010321145164,0.22455799555294043,0.21665917358805725,1.2136533905009876,1.1378884244048804,1.1378884244048804
core_common,recent_origins,11,CORE_GAP_RIDGE_R14,20,0.24442239079782513,0.21209119260667492,0.19836422817941482,1.058048447530525,0.9530341478653739,0.9530341478653739
core_common,recent_origins,11,CORE_GAP_ADAPT_R14,20,0.15995683824585932,0.1334335084870289,0.08504995658040773,0.7052010096398462,0.5085191490966537,0.49012015445505075
core_common,recent_origins,11,CORE_LEVEL_RF_R14,20,0.2555198225931144,0.20742370703494997,0.1800020895383582,1.351646021624183,1.0827345080456472,1.0821695913358884
core_common,recent_origins,11,CORE_GAP_RF_R14,20,0.22265422917136704,0.1820530153999333,0.1558202700893942,1.2506371785207815,0.963473719704359,0.9545004838795661
core_common,recent_origins,11,INDEPENDENT_BRIDGE,20,0.15764284805466514,0.12038052984610255,-0.02495132947415507,1.3470276498867746,1.0813953563408136,-0.19038887163020124
core_common,recent_origins,12,CORE_LOCAL_R14,19,0.12956312365247563,0.10162543284341988,-0.04282208431098553,0.46942527007497536,0.4159235694743141,-0.1840189299929346
core_common,recent_origins,12,CORE_LEVEL_RIDGE_R14,19,0.2579002977495061,0.2231057193536086,0.21195431246379814,1.4092153925963329,1.347328364633792,1.347328364633792
core_common,recent_origins,12,CORE_GAP_RIDGE_R14,19,0.24413421283312173,0.21153612182285927,0.19478328619777374,1.2428688070562959,1.1562521744448429,1.1562521744448429
core_common,recent_origins,12,CORE_GAP_ADAPT_R14,19,0.15975719422262563,0.13232393057705918,0.08154887053324385,0.7994033386906322,0.5946947724666782,0.5836691055921718
core_common,recent_origins,12,CORE_LEVEL_RF_R14,19,0.2429105822272444,0.21059672199095755,0.179475792160724,1.580768411980413,1.3033659056096154,1.3033659056096154
core_common,recent_origins,12,CORE_GAP_RF_R14,19,0.20894102028994357,0.17993373030747561,0.1541593557508676,1.4327674284269882,1.1332352437260393,1.1321899997985965
core_common,recent_origins,12,INDEPENDENT_BRIDGE,19,0.21759617404786805,0.15910159809344238,-0.02350999338366829,1.5434638238948875,1.192660944543377,-0.2701304923773016
paired_CORE_LOCAL_R14,full,1,CORE_LOCAL_R14,89,0.3711266267087887,0.28477473933574454,-0.0007193837806004043,0.3688554291715578,0.2832817659472948,-0.00018798757946855737
paired_CORE_LOCAL_R14,full,1,INDEPENDENT_BRIDGE,89,0.3615445618313899,0.28504494895202065,-0.057418293570689005,0.35931356313436036,0.2836228062126813,-0.05675320999321964
paired_CORE_LOCAL_R14,full,2,CORE_LOCAL_R14,88,0.3943223078708138,0.30223961054085646,-0.0032547987015870998,0.696467659925007,0.5166834938593987,-0.0018664911894892453
paired_CORE_LOCAL_R14,full,2,INDEPENDENT_BRIDGE,88,0.38852496980141293,0.2994451755320015,-0.04725702467113784,0.6646319582323954,0.5224126743798468,-0.10222096430466374
paired_CORE_LOCAL_R14,full,3,CORE_LOCAL_R14,87,0.4172973093576472,0.3188625694599504,-0.004209568804718847,1.0294717390651777,0.741635076613327,-0.004870690469852063
paired_CORE_LOCAL_R14,full,3,INDEPENDENT_BRIDGE,87,0.43027066564713073,0.321630831614283,0.006807291665212433,0.9705146366206866,0.7405200844445581,-0.09611895406825594
paired_CORE_LOCAL_R14,full,4,CORE_LOCAL_R14,86,0.44012246346459805,0.336509578134954,-0.005308699681763067,1.3885900884938154,0.9830240541126972,-0.009079794591193492
paired_CORE_LOCAL_R14,full,4,INDEPENDENT_BRIDGE,86,0.4823040799767893,0.3404982386740755,0.009622054192300196,1.3386338450367359,0.9685443016508576,-0.08690909691651147
paired_CORE_LOCAL_R14,full,5,CORE_LOCAL_R14,85,0.46222429587155905,0.35503107193043243,-0.004716025993876217,1.7724147613404526,1.2371167867948316,-0.011856283154490601
paired_CORE_LOCAL_R14,full,5,INDEPENDENT_BRIDGE,85,0.4740511816151393,0.35509594661065025,-0.04844454986724789,1.7192038714545885,1.242393305495493,-0.1353913878497293
paired_CORE_LOCAL_R14,full,6,CORE_LOCAL_R14,84,0.4784847603846461,0.3679233133605848,0.0010410800411712316,2.179070528823913,1.5010272336758925,-0.005574999607461291
paired_CORE_LOCAL_R14,full,6,INDEPENDENT_BRIDGE,84,0.6110169479304078,0.43945576685721366,-0.04575543531360288,2.254944239536506,1.6211550474088277,-0.17844595147262296
paired_CORE_LOCAL_R14,full,7,CORE_LOCAL_R14,83,0.4966294898663623,0.3845957567204891,0.0009124506688526972,2.6069253541899764,1.7957919577673902,0.0016506266868105913
paired_CORE_LOCAL_R14,full,7,INDEPENDENT_BRIDGE,83,0.6471518356352757,0.44603475635117557,-0.04763599539042982,2.818012497958857,1.9718567961524134,-0.21834038069262687
paired_CORE_LOCAL_R14,full,8,CORE_LOCAL_R14,82,0.5091587728829571,0.39482790403810053,-0.005821866469128718,3.0473070795294865,2.119167565719328,0.0026829358843831128
paired_CORE_LOCAL_R14,full,8,INDEPENDENT_BRIDGE,82,0.5853894124416356,0.4319238973677317,-0.036480358039479605,3.3278205226114115,2.3356130179767955,-0.2455444000145523
paired_CORE_LOCAL_R14,full,9,CORE_LOCAL_R14,81,0.5244280678453026,0.40548858297976714,-0.003488809062907889,3.4991631237100638,2.4270703184185822,0.006758074867265011
paired_CORE_LOCAL_R14,full,9,INDEPENDENT_BRIDGE,81,0.6350834459691449,0.4593463415308803,-0.03276411617084293,3.888447461787456,2.7394222395916294,-0.2657446371697902
paired_CORE_LOCAL_R14,full,10,CORE_LOCAL_R14,80,0.5370841458874692,0.41691017612844633,-0.004190405567283626,3.9595782917816402,2.73739554364968,0.00872649573513512
paired_CORE_LOCAL_R14,full,10,INDEPENDENT_BRIDGE,80,0.5430614144766608,0.38596064442963646,-0.08951980279803094,4.35277818479779,3.0380451467677876,-0.34418302018912167
paired_CORE_LOCAL_R14,full,11,CORE_LOCAL_R14,79,0.5482400837023148,0.42707346402720564,-0.005732223914804262,4.425461035833354,3.0548510590471576,0.008753083786960627
paired_CORE_LOCAL_R14,full,11,INDEPENDENT_BRIDGE,79,0.5659205638396094,0.41665382874613416,-0.011420177617425638,4.829744124033517,3.351627859872841,-0.36372949132298854
paired_CORE_LOCAL_R14,full,12,CORE_LOCAL_R14,78,0.5718975671419133,0.44863346807293564,0.0012044550113660883,4.916868405315074,3.4045199694469748,0.01499634904271884
paired_CORE_LOCAL_R14,full,12,INDEPENDENT_BRIDGE,78,0.6067474217625907,0.4669533995484287,-0.012275044059911058,5.352358595039319,3.7383140071896936,-0.391666196465823
paired_CORE_LOCAL_R14,recent_targets,1,CORE_LOCAL_R14,31,0.15489475977607248,0.12170156868177044,-0.004294141970640638,0.15439453971032135,0.12138378536332857,-0.00412042774253336
paired_CORE_LOCAL_R14,recent_targets,1,INDEPENDENT_BRIDGE,31,0.22454759440903632,0.18672030537156056,-0.028297050607042958,0.2238029821286639,0.18622444521621026,-0.02798364233536905
paired_CORE_LOCAL_R14,recent_targets,2,CORE_LOCAL_R14,31,0.15744704592020445,0.12092223305982655,-0.001064467229893408,0.23668433507243958,0.17278606254251241,0.006976600699840717
paired_CORE_LOCAL_R14,recent_targets,2,INDEPENDENT_BRIDGE,31,0.19979777465896156,0.15884909107247594,-0.025610522181855316,0.3574335791573405,0.30662960926141775,-0.03675866299945886
paired_CORE_LOCAL_R14,recent_targets,3,CORE_LOCAL_R14,31,0.1679719699390332,0.12415965236517726,0.0044869723189104385,0.3082774306713364,0.22368284138041444,0.028927661832469472
paired_CORE_LOCAL_R14,recent_targets,3,INDEPENDENT_BRIDGE,31,0.18058646619238883,0.14681329773856192,-0.005700253485176867,0.42302970972182585,0.36457197341100184,-0.032564023679735606
paired_CORE_LOCAL_R14,recent_targets,4,CORE_LOCAL_R14,31,0.17893849095436104,0.13095438540641613,0.01262264213464238,0.4471451409980226,0.3050846199437282,0.07852695708025437
paired_CORE_LOCAL_R14,recent_targets,4,INDEPENDENT_BRIDGE,31,0.17421860024305452,0.1425308166441056,-0.011110855588603889,0.505467267577163,0.4222001223660921,-0.014603126049407403
paired_CORE_LOCAL_R14,recent_targets,5,CORE_LOCAL_R14,31,0.18815015073147312,0.13440065550365177,0.02305415375087331,0.6517889545821809,0.4227779012023345,0.16079621211691097
paired_CORE_LOCAL_R14,recent_targets,5,INDEPENDENT_BRIDGE,31,0.2231181564120637,0.15702750550694486,-0.016872638283044205,0.660318102063997,0.550134058342463,0.015093381023317766
paired_CORE_LOCAL_R14,recent_targets,6,CORE_LOCAL_R14,31,0.2019635754124122,0.1442333798358105,0.035080394261835623,0.8998538558696638,0.5464749456728841,0.28214908301980457
paired_CORE_LOCAL_R14,recent_targets,6,INDEPENDENT_BRIDGE,31,0.2353110866783148,0.18504997579658683,0.006830432317399949,0.8236366777463148,0.7201529059379109,0.04947649412857654
paired_CORE_LOCAL_R14,recent_targets,7,CORE_LOCAL_R14,31,0.22287776732931536,0.15611217455223966,0.04944717403711424,1.194837872332736,0.7138437581885254,0.4398348339489807
paired_CORE_LOCAL_R14,recent_targets,7,INDEPENDENT_BRIDGE,31,0.22090795218487586,0.17712279678994025,-0.01887175273570763,0.9458583774331112,0.8030388338391562,0.021938835020892295
paired_CORE_LOCAL_R14,recent_targets,8,CORE_LOCAL_R14,31,0.2496243051847554,0.17122823237256415,0.06780724547937819,1.5809581451741879,0.9461479894813417,0.650434019717486
paired_CORE_LOCAL_R14,recent_targets,8,INDEPENDENT_BRIDGE,31,0.2414701924458868,0.19871557702396195,-0.026029498642574405,1.077745620185069,0.8674589683436424,0.02647368642859645
paired_CORE_LOCAL_R14,recent_targets,9,CORE_LOCAL_R14,31,0.2785475645797854,0.18506250892075018,0.08918823426144333,2.090199469356225,1.2342787336380183,0.9325536785305053
paired_CORE_LOCAL_R14,recent_targets,9,INDEPENDENT_BRIDGE,31,0.2369505520409813,0.1797471774329466,0.025459785027510583,1.2926440769447043,1.0386077132182587,0.1671692343831142
paired_CORE_LOCAL_R14,recent_targets,10,CORE_LOCAL_R14,31,0.30608125605898057,0.2050542029211298,0.111770710515848,2.672203095566214,1.597720674630634,1.2727554275912278
paired_CORE_LOCAL_R14,recent_targets,10,INDEPENDENT_BRIDGE,31,0.19486275446649584,0.14752728773015603,-0.014780140591199904,1.497833758687297,1.149745229400179,0.29431785274158034
paired_CORE_LOCAL_R14,recent_targets,11,CORE_LOCAL_R14,31,0.33449483832577803,0.22334882349802354,0.1348569683634821,3.2654904353870347,1.9912426078781604,1.6536394476708065
paired_CORE_LOCAL_R14,recent_targets,11,INDEPENDENT_BRIDGE,31,0.2408348448396873,0.18249903874668089,0.04409697795495505,1.7052809497901509,1.3193429436848898,0.4172776507577011
paired_CORE_LOCAL_R14,recent_targets,12,CORE_LOCAL_R14,31,0.39343828265670805,0.2636569901117799,0.175124640888112,3.952123382305425,2.4781544754718423,2.110447782249979
paired_CORE_LOCAL_R14,recent_targets,12,INDEPENDENT_BRIDGE,31,0.4373446233284642,0.3026878166912192,0.18248366045564973,2.217140784402716,1.659321868795348,0.7124920626622898
paired_CORE_LOCAL_R14,recent_origins,1,CORE_LOCAL_R14,30,0.13942203806869044,0.11239960990004076,-0.01779595777411736,0.13900084325889359,0.11212448834274384,-0.01756319853331349
paired_CORE_LOCAL_R14,recent_origins,1,INDEPENDENT_BRIDGE,30,0.21888029643592544,0.1811209506523802,-0.041063650525510184,0.21816294827582036,0.18065299736779689,-0.04069535976883508
paired_CORE_LOCAL_R14,recent_origins,2,CORE_LOCAL_R14,29,0.14187418769874421,0.11243550249110873,-0.013637977229184332,0.1972058254761122,0.1488203834789372,-0.028424213663229104
paired_CORE_LOCAL_R14,recent_origins,2,INDEPENDENT_BRIDGE,29,0.20030055989268833,0.1572300284742763,-0.03160547732953312,0.3502416192859687,0.2993782956308994,-0.06769192644107216
paired_CORE_LOCAL_R14,recent_origins,3,CORE_LOCAL_R14,28,0.14868465850112894,0.11527589515850402,-0.008327740834896574,0.23104974313868973,0.18019836480784499,-0.035423441120236925
paired_CORE_LOCAL_R14,recent_origins,3,INDEPENDENT_BRIDGE,28,0.17266550821974744,0.13781210199880947,-0.004859723962744732,0.42426574498139336,0.3657813745548522,-0.07390490793846431
paired_CORE_LOCAL_R14,recent_origins,4,CORE_LOCAL_R14,27,0.14139362198462832,0.11269838175719936,-0.018582490771328786,0.2518885078513612,0.20697042225224754,-0.05315133881322249
paired_CORE_LOCAL_R14,recent_origins,4,INDEPENDENT_BRIDGE,27,0.16134231972233254,0.12908457260771902,-0.020368265443839524,0.47995748209376116,0.4071881550880066,-0.09432668568534466
paired_CORE_LOCAL_R14,recent_origins,5,CORE_LOCAL_R14,26,0.13998377608530474,0.10924084084942559,-0.02351844970196409,0.27674885448972686,0.23876252964281042,-0.07360025349750211
paired_CORE_LOCAL_R14,recent_origins,5,INDEPENDENT_BRIDGE,26,0.21251130574728633,0.1387457156696801,-0.03549259318832842,0.5807891773893533,0.5067948669826637,-0.13113824828247117
paired_CORE_LOCAL_R14,recent_origins,6,CORE_LOCAL_R14,25,0.12645455428171834,0.10103503398397638,-0.03431466812775247,0.2777697368437639,0.2335218589910712,-0.09424221069874747
paired_CORE_LOCAL_R14,recent_origins,6,INDEPENDENT_BRIDGE,25,0.21129173311324304,0.1582223445042295,-0.06276988940996227,0.7256389597039801,0.6472450385016755,-0.18439371214189917
paired_CORE_LOCAL_R14,recent_origins,7,CORE_LOCAL_R14,24,0.11935383061567238,0.09564170583402822,-0.021970353012422766,0.3066555023263623,0.2542060276827229,-0.09972216612668888
paired_CORE_LOCAL_R14,recent_origins,7,INDEPENDENT_BRIDGE,24,0.20435143044695472,0.1644411891794487,-0.03669335899505266,0.8703657851338832,0.746949660256809,-0.19455479388438154
paired_CORE_LOCAL_R14,recent_origins,8,CORE_LOCAL_R14,23,0.12231305728879277,0.0997651989675605,-0.02072140964136465,0.3502182203149099,0.2965819032066373,-0.10198909951855938
paired_CORE_LOCAL_R14,recent_origins,8,INDEPENDENT_BRIDGE,23,0.22152025648412974,0.1935959364619602,-0.020068346045995045,1.0388005991626248,0.8660194670094994,-0.18109212143891007
paired_CORE_LOCAL_R14,recent_origins,9,CORE_LOCAL_R14,22,0.1153323079796945,0.09213525477011796,-0.029712211228777964,0.3790163220712555,0.3148708173420255,-0.1102872148549253
paired_CORE_LOCAL_R14,recent_origins,9,INDEPENDENT_BRIDGE,22,0.1686760545571581,0.13895764869318247,-0.020940455811605956,1.133837543097704,0.9699130267493509,-0.1528375834055954
paired_CORE_LOCAL_R14,recent_origins,10,CORE_LOCAL_R14,21,0.11928192108914006,0.09634777885815116,-0.03430243604173625,0.4105890000873746,0.35125028290021765,-0.1284603198722394
paired_CORE_LOCAL_R14,recent_origins,10,INDEPENDENT_BRIDGE,21,0.1828745081692194,0.13026541337192962,-0.03611079596635757,1.2194123499959137,0.9901268337801776,-0.14311339552886193
paired_CORE_LOCAL_R14,recent_origins,11,CORE_LOCAL_R14,20,0.12479471990892452,0.09833723315152192,-0.03705764228038174,0.44640047545326844,0.37176148058419356,-0.15152341773720415
paired_CORE_LOCAL_R14,recent_origins,11,INDEPENDENT_BRIDGE,20,0.15764284805466514,0.12038052984610255,-0.02495132947415507,1.3470276498867746,1.0813953563408136,-0.19038887163020124
paired_CORE_LOCAL_R14,recent_origins,12,CORE_LOCAL_R14,19,0.12956312365247563,0.10162543284341988,-0.04282208431098553,0.46942527007497536,0.4159235694743141,-0.1840189299929346
paired_CORE_LOCAL_R14,recent_origins,12,INDEPENDENT_BRIDGE,19,0.21759617404786805,0.15910159809344238,-0.02350999338366829,1.5434638238948875,1.192660944543377,-0.2701304923773016
paired_CORE_LEVEL_RIDGE_R14,full,1,CORE_LEVEL_RIDGE_R14,73,0.36262840674198643,0.27293342446098634,-0.009548505505640898,0.36032993443000033,0.2714144475028058,-0.009224373112212364
paired_CORE_LEVEL_RIDGE_R14,full,1,INDEPENDENT_BRIDGE,73,0.3697813368348688,0.2914385925355034,-0.044285380937180735,0.36727675839731444,0.28984109591615337,-0.04370512635687196
