origin,target,h,model,mm_forecast,mm_actual,cumulative_log_forecast,cumulative_log_actual
2023-04,2023-12,8,CORE_GAP_ADAPT_R14,0.7862538205215694,0.0,7.216463410882362,1.5912312347282742
2023-04,2024-01,9,CORE_GAP_ADAPT_R14,1.1324626995153717,0.2,8.342561755790289,1.79103150099558
2023-04,2024-02,10,CORE_GAP_ADAPT_R14,1.204163424375149,0.5,9.539532813399386,2.2897856520994875
2023-04,2024-03,11,CORE_GAP_ADAPT_R14,0.7774801657909656,0.1,10.314006176954262,2.3897356854078406
2023-04,2024-04,12,CORE_GAP_ADAPT_R14,1.305372354625561,0.1,11.61093197327483,2.489685718716194
2023-04,2023-05,1,CORE_GAP_RF_R14,1.1665934661557908,0.1,1.1598412279555927,0.09995003330835331
2023-04,2023-06,2,CORE_GAP_RF_R14,1.275098823441183,0.5,2.4268791172793165,0.5987041844122607
2023-04,2023-07,3,CORE_GAP_RF_R14,1.6657682897301085,1.0,4.078925659050373,1.5937372697290688
2023-04,2023-08,4,CORE_GAP_RF_R14,1.01986545302273,0.2,5.093625575688163,1.7935375359963746
2023-04,2023-09,5,CORE_GAP_RF_R14,0.3580684449117385,-0.6,5.4510544817469055,1.191730303440073
2023-04,2023-10,6,CORE_GAP_RF_R14,1.346564145996201,0.3,6.788633027455646,1.4912812014199208
2023-04,2023-11,7,CORE_GAP_RF_R14,0.9002061242893215,0.1,7.684811450112034,1.5912312347282742
2023-04,2023-12,8,CORE_GAP_RF_R14,1.0265394031493782,0.0,8.706117720506848,1.5912312347282742
2023-04,2024-01,9,CORE_GAP_RF_R14,1.373573682423938,0.2,10.07034338364249,1.79103150099558
2023-04,2024-02,10,CORE_GAP_RF_R14,1.3686320770834222,0.5,11.429694279511017,2.2897856520994875
2023-04,2024-03,11,CORE_GAP_RF_R14,0.9412554080870775,0.1,12.366547481325322,2.3897356854078406
2023-04,2024-04,12,CORE_GAP_RF_R14,1.4700054837331946,0.1,13.825853115905321,2.489685718716194
2023-04,2023-05,1,CORE_GAP_RIDGE_R14,0.7694818026034508,0.1,0.7665363913340102,0.09995003330835331
2023-04,2023-06,2,CORE_GAP_RIDGE_R14,0.8775612411990895,0.5,1.6402694440361516,0.5987041844122607
2023-04,2023-07,3,CORE_GAP_RIDGE_R14,1.266697203231899,1.0,2.899011149185626,1.5937372697290688
2023-04,2023-08,4,CORE_GAP_RIDGE_R14,0.7092543049060551,0.2,3.605762075656302,1.7935375359963746
2023-04,2023-09,5,CORE_GAP_RIDGE_R14,0.04949215922125772,-0.6,3.6552419915479297,1.191730303440073
2023-04,2023-10,6,CORE_GAP_RIDGE_R14,1.0349484800487248,0.3,4.684871547089554,1.4912812014199208
2023-04,2023-11,7,CORE_GAP_RIDGE_R14,0.6602210178106069,0.1,5.342922651518227,1.5912312347282742
2023-04,2023-12,8,CORE_GAP_RIDGE_R14,0.7862538205215694,0.0,6.126101603685327,1.5912312347282742
2023-04,2024-01,9,CORE_GAP_RIDGE_R14,1.1324626995153717,0.2,7.252199948593254,1.79103150099558
2023-04,2024-02,10,CORE_GAP_RIDGE_R14,1.204163424375149,0.5,8.449171006202352,2.2897856520994875
2023-04,2024-03,11,CORE_GAP_RIDGE_R14,0.7774801657909656,0.1,9.223644369757226,2.3897356854078406
2023-04,2024-04,12,CORE_GAP_RIDGE_R14,1.305372354625561,0.1,10.520570166077796,2.489685718716194
2023-04,2023-05,1,CORE_LEVEL_RF_R14,0.7015760758054528,0.1,0.6991264813603425,0.09995003330835331
2023-04,2023-06,2,CORE_LEVEL_RF_R14,0.809582682699484,0.5,1.5054496240888156,0.5987041844122607
2023-04,2023-07,3,CORE_LEVEL_RF_R14,1.1984564169243066,1.0,2.696781419264622,1.5937372697290688
2023-04,2023-08,4,CORE_LEVEL_RF_R14,0.604204302142414,0.2,3.299167726473842,1.7935375359963746
2023-04,2023-09,5,CORE_LEVEL_RF_R14,-0.05486964447164365,-0.6,3.244283023104015,1.191730303440073
2023-04,2023-10,6,CORE_LEVEL_RF_R14,0.9295587451101711,0.3,4.169547959384184,1.4912812014199208
2023-04,2023-11,7,CORE_LEVEL_RF_R14,0.44942217758272945,0.1,4.617963251150035,1.5912312347282742
2023-04,2023-12,8,CORE_LEVEL_RF_R14,0.5751910471493623,0.0,5.191506390654313,1.5912312347282742
2023-04,2024-01,9,CORE_LEVEL_RF_R14,0.920674908559947,0.2,6.107968922899416,1.79103150099558
2023-04,2024-02,10,CORE_LEVEL_RF_R14,0.826705176019236,0.5,6.931275609158413,2.2897856520994875
2023-04,2024-03,11,CORE_LEVEL_RF_R14,0.4016133056738212,0.1,7.332084601363187,2.3897356854078406
2023-04,2024-04,12,CORE_LEVEL_RF_R14,0.9275366302425986,0.1,8.255346026333655,2.489685718716194
2023-04,2023-05,1,CORE_LEVEL_RIDGE_R14,0.5434474833034535,0.1,0.5419761357283452,0.09995003330835331
2023-04,2023-06,2,CORE_LEVEL_RIDGE_R14,0.6512844907394169,0.5,1.1911489328248217,0.5987041844122607
2023-04,2023-07,3,CORE_LEVEL_RIDGE_R14,1.0395475884811751,1.0,2.225330382368631,1.5937372697290688
2023-04,2023-08,4,CORE_LEVEL_RIDGE_R14,0.46926359251330074,0.2,2.6934963657329467,1.7935375359963746
2023-04,2023-09,5,CORE_LEVEL_RIDGE_R14,-0.1889263363137162,-0.6,2.504391338518215,1.191730303440073
2023-04,2023-10,6,CORE_LEVEL_RIDGE_R14,0.7941816366275549,0.3,3.295435950953479,1.4912812014199208
2023-04,2023-11,7,CORE_LEVEL_RIDGE_R14,0.42240734494197646,0.1,3.716953660447251,1.5912312347282742
2023-04,2023-12,8,CORE_LEVEL_RIDGE_R14,0.5481423902726,0.0,4.263599217679451,1.5912312347282742
2023-04,2024-01,9,CORE_LEVEL_RIDGE_R14,0.8935333373737367,0.2,5.153164167652475,1.79103150099558
2023-04,2024-02,10,CORE_LEVEL_RIDGE_R14,0.9197795757679996,0.5,6.068739531074817,2.2897856520994875
2023-04,2024-03,11,CORE_LEVEL_RIDGE_R14,0.4942952977702532,0.1,6.561817200442935,2.3897356854078406
2023-04,2024-04,12,CORE_LEVEL_RIDGE_R14,1.0207041087750164,0.1,7.577347302576746,2.489685718716194
2023-04,2023-05,1,CORE_LOCAL_R14,0.9088363271248121,0.1,0.9047312632386721,0.09995003330835331
2023-04,2023-06,2,CORE_LOCAL_R14,1.0170652292138282,0.5,1.9166591878454757,0.5987041844122607
2023-04,2023-07,3,CORE_LOCAL_R14,1.4067393289446113,1.0,3.3135957648996115,1.5937372697290688
2023-04,2023-08,4,CORE_LOCAL_R14,0.8456147341188957,0.2,4.1556552062848455,1.7935375359963746
2023-04,2023-09,5,CORE_LOCAL_R14,0.18495926984103656,-0.6,4.340443637091033,1.191730303440073
2023-04,2023-10,6,CORE_LOCAL_R14,1.1717498994945001,0.3,5.505381707547216,1.4912812014199208
2023-04,2023-11,7,CORE_LOCAL_R14,0.6930725739927976,0.1,6.196063573447597,1.5912312347282742
2023-04,2023-12,8,CORE_LOCAL_R14,0.8191465088774947,0.0,7.011873287086404,1.5912312347282742
2023-04,2024-01,9,CORE_LOCAL_R14,1.1654683768983827,0.2,8.170602393466037,1.79103150099558
2023-04,2024-02,10,CORE_LOCAL_R14,1.0010619255058777,0.5,9.166686884647515,2.2897856520994875
2023-04,2024-03,11,CORE_LOCAL_R14,0.5752349558966598,0.1,9.740273681774767,2.3897356854078406
2023-04,2024-04,12,CORE_LOCAL_R14,1.1020677446911196,0.1,10.836312911667713,2.489685718716194
2023-05,2023-06,1,CORE_GAP_ADAPT_R14,0.9021715208123106,0.5,0.8981262654380106,0.49875415110390736
2023-05,2023-07,2,CORE_GAP_ADAPT_R14,1.2914024171864678,1.0,2.181261183323354,1.4937872364207156
2023-05,2023-08,3,CORE_GAP_ADAPT_R14,0.7309160282463472,0.2,2.9095189655397955,1.6935875026880214
2023-05,2023-09,4,CORE_GAP_ADAPT_R14,0.12160151551341507,-0.6,3.031046606292822,1.0917802701317196
2023-05,2023-10,5,CORE_GAP_ADAPT_R14,1.1077680910299899,0.3,4.132723886695845,1.3913311681115674
2023-05,2023-11,6,CORE_GAP_ADAPT_R14,0.6293934848248003,0.1,4.760144962543065,1.4912812014199208
2023-05,2023-12,7,CORE_GAP_ADAPT_R14,0.6441560048151801,0.0,5.402235149214122,1.4912812014199208
2023-05,2024-01,8,CORE_GAP_ADAPT_R14,0.9898767663959591,0.2,6.387244728626004,1.6910814676872266
2023-05,2024-02,9,CORE_GAP_ADAPT_R14,0.8257556731799167,0.5,7.209609692839729,2.189835618791134
2023-05,2024-03,10,CORE_GAP_ADAPT_R14,0.5387544594403754,0.1,7.7469180620342,2.2897856520994875
2023-05,2024-04,11,CORE_GAP_ADAPT_R14,0.980788423008717,0.1,8.722927974702545,2.3897356854078406
2023-05,2024-05,12,CORE_GAP_ADAPT_R14,0.8722348272858736,0.1,9.591380810008436,2.489685718716194
2023-05,2023-06,1,CORE_GAP_RF_R14,1.0267610620689085,0.5,1.0215256767782008,0.49875415110390736
2023-05,2023-07,2,CORE_GAP_RF_R14,1.4164725635488948,1.0,2.4280600060037347,1.4937872364207156
2023-05,2023-08,3,CORE_GAP_RF_R14,0.8552941107906606,0.2,3.279717199560367,1.6935875026880214
2023-05,2023-09,4,CORE_GAP_RF_R14,0.2660084911443869,-0.6,3.5453725142987933,1.0917802701317196
2023-05,2023-10,5,CORE_GAP_RF_R14,1.2535974303715205,0.3,4.791177468687216,1.3913311681115674
2023-05,2023-11,6,CORE_GAP_RF_R14,0.7745328568760048,0.1,5.562726218519836,1.4912812014199208
2023-05,2023-12,7,CORE_GAP_RF_R14,0.914799065554219,0.0,6.473366342154903,1.4912812014199208
2023-05,2024-01,8,CORE_GAP_RF_R14,1.2614495077919734,0.2,7.7269258585307945,1.6910814676872266
2023-05,2024-02,9,CORE_GAP_RF_R14,1.0968870751404078,0.5,8.81784075970853,2.189835618791134
2023-05,2024-03,10,CORE_GAP_RF_R14,0.8501929487594966,0.1,9.664439923256543,2.2897856520994875
2023-05,2024-04,11,CORE_GAP_RF_R14,1.29359619913253,0.1,10.949740630278429,2.3897356854078406
2023-05,2024-05,12,CORE_GAP_RF_R14,1.1847063373793,0.1,12.127484259937862,2.489685718716194
2023-05,2023-06,1,CORE_GAP_RIDGE_R14,0.6893891698264679,0.5,0.6870237477754503,0.49875415110390736
2023-05,2023-07,2,CORE_GAP_RIDGE_R14,1.077799256658486,1.0,1.7590561479982336,1.4937872364207156
2023-05,2023-08,3,CORE_GAP_RIDGE_R14,0.5184948205914971,0.2,2.276211412552115,1.6935875026880214
2023-05,2023-09,4,CORE_GAP_RIDGE_R14,-0.1344552911358886,-0.6,2.141665649184092,1.0917802701317196
2023-05,2023-10,5,CORE_GAP_RIDGE_R14,0.8491892046263794,0.3,2.9872695254660666,1.3913311681115674
2023-05,2023-11,6,CORE_GAP_RIDGE_R14,0.3720380214607027,0.1,3.3586171971922374,1.4912812014199208
2023-05,2023-12,7,CORE_GAP_RIDGE_R14,0.6441560048151801,0.0,4.000707383863293,1.4912812014199208
2023-05,2024-01,8,CORE_GAP_RIDGE_R14,0.9898767663959591,0.2,4.985716963275176,1.6910814676872266
2023-05,2024-02,9,CORE_GAP_RIDGE_R14,0.8257556731799167,0.5,5.8080819274888995,2.189835618791134
2023-05,2024-03,10,CORE_GAP_RIDGE_R14,0.5387544594403754,0.1,6.345390296683371,2.2897856520994875
2023-05,2024-04,11,CORE_GAP_RIDGE_R14,0.980788423008717,0.1,7.321400209351717,2.3897356854078406
2023-05,2024-05,12,CORE_GAP_RIDGE_R14,0.8722348272858736,0.1,8.189853044657609,2.489685718716194
2023-05,2023-06,1,CORE_LEVEL_RF_R14,0.6641825780770593,0.5,0.6619866037483833,0.49875415110390736
2023-05,2023-07,2,CORE_LEVEL_RF_R14,1.0524954302891159,1.0,1.7089818599440996,1.4937872364207156
2023-05,2023-08,3,CORE_LEVEL_RF_R14,0.4933310105505582,0.2,2.201099980470914,1.6935875026880214
2023-05,2023-09,4,CORE_LEVEL_RF_R14,-0.14192133104288018,-0.6,2.0590778457210788,1.0917802701317196
2023-05,2023-10,5,CORE_LEVEL_RF_R14,0.8416496265528354,0.3,2.89720535062124,1.3913311681115674
2023-05,2023-11,6,CORE_LEVEL_RF_R14,0.36453411564815286,0.1,3.261076650965599,1.4912812014199208
2023-05,2023-12,7,CORE_LEVEL_RF_R14,0.5802945826429813,0.0,3.839694010025695,1.4912812014199208
2023-05,2024-01,8,CORE_LEVEL_RF_R14,0.925795975108002,0.2,4.761230761826616,1.6910814676872266
2023-05,2024-02,9,CORE_LEVEL_RF_R14,0.7617790211369718,0.5,5.52012289842938,2.189835618791134
2023-05,2024-03,10,CORE_LEVEL_RF_R14,0.38382161708498047,0.1,5.903209799744193,2.2897856520994875
2023-05,2024-04,11,CORE_LEVEL_RF_R14,0.8251743947886127,0.1,6.724998244532879,2.3897356854078406
2023-05,2024-05,12,CORE_LEVEL_RF_R14,0.7167880829875135,0.1,7.439229611959113,2.489685718716194
2023-05,2023-06,1,CORE_LEVEL_RIDGE_R14,0.4702020755219357,0.5,0.46910007862083664,0.49875415110390736
2023-05,2023-07,2,CORE_LEVEL_RIDGE_R14,0.8577666464656045,1.0,1.3232088096890062,1.4937872364207156
2023-05,2023-08,3,CORE_LEVEL_RIDGE_R14,0.2996797400229775,0.2,1.6224404050882741,1.6935875026880214
2023-05,2023-09,4,CORE_LEVEL_RIDGE_R14,-0.38244723386724677,-0.6,1.2392599717899275,1.0917802701317196
2023-05,2023-10,5,CORE_LEVEL_RIDGE_R14,0.598754618537172,0.3,1.8362291781415776,1.3913311681115674
2023-05,2023-11,6,CORE_LEVEL_RIDGE_R14,0.1227883250072029,0.1,1.9589421799374247,1.4912812014199208
2023-05,2023-12,7,CORE_LEVEL_RIDGE_R14,0.3892549103482296,0.0,2.3474414536266113,1.4912812014199208
2023-05,2024-01,8,CORE_LEVEL_RIDGE_R14,0.7341000661908805,0.2,3.078860120056624,1.6910814676872266
2023-05,2024-02,9,CORE_LEVEL_RIDGE_R14,0.5703946418814745,0.5,3.647634171288478,2.189835618791134
2023-05,2024-03,10,CORE_LEVEL_RIDGE_R14,0.2784103367293707,0.1,3.925657664282154,2.2897856520994875
2023-05,2024-04,11,CORE_LEVEL_RIDGE_R14,0.7192996576663966,0.1,4.642382700749703,2.3897356854078406
2023-05,2024-05,12,CORE_LEVEL_RIDGE_R14,0.6110271604194351,0.1,5.2515506598548,2.489685718716194
2023-05,2023-06,1,CORE_LOCAL_R14,0.9156520950471264,0.5,0.9114854167888086,0.49875415110390736
2023-05,2023-07,2,CORE_LOCAL_R14,1.3049349928392309,1.0,2.2079794860249495,1.4937872364207156
2023-05,2023-08,3,CORE_LOCAL_R14,0.7443737226724744,0.2,2.949596419592189,1.6935875026880214
2023-05,2023-09,4,CORE_LOCAL_R14,0.0843815041648694,-0.6,3.0339423425803806,1.0917802701317196
2023-05,2023-10,5,CORE_LOCAL_R14,1.0701814741679816,0.3,4.098437905218569,1.3913311681115674
2023-05,2023-11,6,CORE_LOCAL_R14,0.5919847027956582,0.1,4.688677263300954,1.4912812014199208
2023-05,2023-12,7,CORE_LOCAL_R14,0.7179320694332539,0.0,5.404044469121767,1.4912812014199208
2023-05,2024-01,8,CORE_LOCAL_R14,1.0639062577231306,0.2,6.462331067683405,1.6910814676872266
2023-05,2024-02,9,CORE_LOCAL_R14,0.8996648573888318,0.5,7.357973051046886,2.189835618791134
2023-05,2024-03,10,CORE_LOCAL_R14,0.4742653843367824,0.1,7.831117340356143,2.2897856520994875
2023-05,2024-04,11,CORE_LOCAL_R14,0.9160158118534971,0.1,8.742963173139273,2.3897356854078406
2023-05,2024-05,12,CORE_LOCAL_R14,0.8075318462053945,0.1,9.54725192855995,2.489685718716194
2023-06,2023-07,1,CORE_GAP_ADAPT_R14,1.173335531163036,1.0,1.1665053253911806,0.9950330853168083
2023-06,2023-08,2,CORE_GAP_ADAPT_R14,0.6135024541627395,0.2,1.7781335151134594,1.1948333515841139
2023-06,2023-09,3,CORE_GAP_ADAPT_R14,-0.04563240610587922,-0.6,1.7324906942566904,0.5930261190278123
2023-06,2023-10,4,CORE_GAP_ADAPT_R14,0.9910618343157774,0.3,2.718673718972908,0.8925770170076601
2023-06,2023-11,5,CORE_GAP_ADAPT_R14,0.5132394043741075,0.1,3.230600539133323,0.9925270503160135
2023-06,2023-12,6,CORE_GAP_ADAPT_R14,0.6390881770432019,0.0,3.8676552070321653,0.9925270503160135
2023-06,2024-01,7,CORE_GAP_ADAPT_R14,0.8816437781452656,0.2,4.745435199695576,1.192327316583319
2023-06,2024-02,8,CORE_GAP_ADAPT_R14,0.7176985769782332,0.5,5.460570577160828,1.6910814676872263
2023-06,2024-03,9,CORE_GAP_ADAPT_R14,0.29306628546151736,0.1,5.753208260571856,1.7910315009955795
2023-06,2024-04,10,CORE_GAP_ADAPT_R14,0.7646952663878019,0.1,6.514994553152234,1.890981534303933
2023-06,2024-05,11,CORE_GAP_ADAPT_R14,0.6206858200045476,0.1,7.133762052458501,1.9909315676122863
2023-06,2024-06,12,CORE_GAP_ADAPT_R14,0.7643320949638965,0.1,7.895187929044556,2.0908816009206395
2023-06,2023-07,1,CORE_GAP_RF_R14,1.3077228792748545,1.0,1.2992460063214928,0.9950330853168083
2023-06,2023-08,2,CORE_GAP_RF_R14,0.7471461826023553,0.2,2.043614876974084,1.1948333515841139
2023-06,2023-09,3,CORE_GAP_RF_R14,0.08713580127421516,-0.6,2.130712737047627,0.5930261190278123
2023-06,2023-10,4,CORE_GAP_RF_R14,1.1973642576790593,0.3,3.32096530119819,0.8925770170076601
2023-06,2023-11,5,CORE_GAP_RF_R14,0.7185657420972956,0.1,4.03696166079295,0.9925270503160135
2023-06,2023-12,6,CORE_GAP_RF_R14,0.8446715960001875,0.0,4.878085868126137,0.9925270503160135
2023-06,2024-01,7,CORE_GAP_RF_R14,1.280991803516496,0.2,6.150942372983697,1.192327316583319
2023-06,2024-02,8,CORE_GAP_RF_R14,1.116397612207123,0.5,7.2611542626431,1.6910814676872263
2023-06,2024-03,9,CORE_GAP_RF_R14,0.6900843799287855,0.1,7.948868458248278,1.7910315009955795
2023-06,2024-04,10,CORE_GAP_RF_R14,1.1708639033322261,0.1,9.112930790128559,1.890981534303933
2023-06,2024-05,11,CORE_GAP_RF_R14,1.0262739746640805,0.1,10.13397432873473,1.9909315676122863
2023-06,2024-06,12,CORE_GAP_RF_R14,1.1704992680142279,0.1,11.297676244620689,2.0908816009206395
2023-06,2023-07,1,CORE_GAP_RIDGE_R14,0.9785646355604761,1.0,0.9738076997827783,0.9950330853168083
2023-06,2023-08,2,CORE_GAP_RIDGE_R14,0.41980930487765367,0.2,1.3927382638966543,1.1948333515841139
2023-06,2023-09,3,CORE_GAP_RIDGE_R14,-0.2380566411421326,-0.6,1.154397817431483,0.5930261190278123
2023-06,2023-10,4,CORE_GAP_RIDGE_R14,0.7400547643531031,0.3,1.8917276124317726,0.8925770170076601
2023-06,2023-11,5,CORE_GAP_RIDGE_R14,0.26341993265947317,0.1,2.1548012028762593,0.9925270503160135
2023-06,2023-12,6,CORE_GAP_RIDGE_R14,0.3889559159478806,0.0,2.543002641059174,0.9925270503160135
2023-06,2024-01,7,CORE_GAP_RIDGE_R14,0.8816437781452656,0.2,3.4207826337225846,1.192327316583319
2023-06,2024-02,8,CORE_GAP_RIDGE_R14,0.7176985769782332,0.5,4.135918011187837,1.6910814676872263
2023-06,2024-03,9,CORE_GAP_RIDGE_R14,0.29306628546151736,0.1,4.428555694598865,1.7910315009955795
2023-06,2024-04,10,CORE_GAP_RIDGE_R14,0.7646952663878019,0.1,5.1903419871792424,1.890981534303933
2023-06,2024-05,11,CORE_GAP_RIDGE_R14,0.6206858200045476,0.1,5.809109486485509,1.9909315676122863
2023-06,2024-06,12,CORE_GAP_RIDGE_R14,0.7643320949638965,0.1,6.570535363071565,2.0908816009206395
2023-06,2023-07,1,CORE_LEVEL_RF_R14,0.9847984111218625,1.0,0.979980874431217,0.9950330853168083
2023-06,2023-08,2,CORE_LEVEL_RF_R14,0.42600858643194306,0.2,1.4050846131935322,1.1948333515841139
2023-06,2023-09,3,CORE_LEVEL_RF_R14,-0.2318979720551701,-0.6,1.1729173413767995,0.5930261190278123
2023-06,2023-10,4,CORE_LEVEL_RF_R14,0.792821240586301,0.3,1.9626122675506903,0.8925770170076601
2023-06,2023-11,5,CORE_LEVEL_RF_R14,0.3159367530772427,0.1,2.2780509891687784,0.9925270503160135
2023-06,2023-12,6,CORE_LEVEL_RF_R14,0.44153849066262857,0.0,2.7186175585252945,0.9925270503160135
2023-06,2024-01,7,CORE_LEVEL_RF_R14,0.863028330131573,0.2,3.5779430880576704,1.192327316583319
2023-06,2024-02,8,CORE_LEVEL_RF_R14,0.699113381379699,0.5,4.274624002391887,1.6910814676872263
2023-06,2024-03,9,CORE_LEVEL_RF_R14,0.27455944624231643,0.1,4.548807222671881,1.7910315009955795
2023-06,2024-04,10,CORE_LEVEL_RF_R14,0.7488727662533317,0.1,5.294889857854437,1.890981534303933
2023-06,2024-05,11,CORE_LEVEL_RF_R14,0.6048859328445794,0.1,5.897953699762882,1.9909315676122863
2023-06,2024-06,12,CORE_LEVEL_RF_R14,0.748509651856145,0.1,6.643675918951117,2.0908816009206395
2023-06,2023-07,1,CORE_LEVEL_RIDGE_R14,0.7611485460550812,1.0,0.7582664260798928,0.9950330853168083
2023-06,2023-08,2,CORE_LEVEL_RIDGE_R14,0.20359626672702685,0.2,0.9616557164908834,1.1948333515841139
2023-06,2023-09,3,CORE_LEVEL_RIDGE_R14,-0.45285323371424874,-0.6,0.5077739963228265,0.5930261190278123
2023-06,2023-10,4,CORE_LEVEL_RIDGE_R14,0.4765715031798885,0.3,0.983213492637863,0.8925770170076601
2023-06,2023-11,5,CORE_LEVEL_RIDGE_R14,0.0011832987601580356,0.1,0.9843967843970964,0.9925270503160135
2023-06,2023-12,6,CORE_LEVEL_RIDGE_R14,0.126390945615269,0.0,1.1107079238947577,0.9925270503160135
2023-06,2024-01,7,CORE_LEVEL_RIDGE_R14,0.6070324334346936,0.2,1.7159053378178468,1.192327316583319
2023-06,2024-02,8,CORE_LEVEL_RIDGE_R14,0.4435335098109806,0.5,2.1584581365427775,1.6910814676872263
2023-06,2024-03,9,CORE_LEVEL_RIDGE_R14,0.020057115841269114,0.1,2.178513241213485,1.7910315009955795
2023-06,2024-04,10,CORE_LEVEL_RIDGE_R14,0.5083286195539531,0.1,2.6855542325850736,1.890981534303933
2023-06,2024-05,11,CORE_LEVEL_RIDGE_R14,0.3646855635893279,0.1,3.049576430682552,1.9909315676122863
2023-06,2024-06,12,CORE_LEVEL_RIDGE_R14,0.5079663721147821,0.1,3.556257006059819,2.0908816009206395
2023-06,2023-07,1,CORE_LOCAL_R14,1.1990525215290404,1.0,1.191920838596214,0.9950330853168083
2023-06,2023-08,2,CORE_LOCAL_R14,0.6390771419964394,0.2,1.8289645415235256,1.1948333515841139
2023-06,2023-09,3,CORE_LOCAL_R14,-0.020225262069785935,-0.6,1.8087372338717898,0.5930261190278123
2023-06,2023-10,4,CORE_LOCAL_R14,0.9645443638829715,0.3,2.7686595658700504,0.8925770170076601
2023-06,2023-11,5,CORE_LOCAL_R14,0.4868473969469181,0.1,3.2543256933125084,0.9925270503160135
2023-06,2023-12,6,CORE_LOCAL_R14,0.6126631251955692,0.0,3.865119668493394,0.9925270503160135
2023-06,2024-01,7,CORE_LOCAL_R14,0.9582757062047316,0.2,4.818833036415106,1.192327316583319
2023-06,2024-02,8,CORE_LOCAL_R14,0.7942059686365169,0.5,5.609901789138659,1.6910814676872263
2023-06,2024-03,9,CORE_LOCAL_R14,0.3692511170385358,0.1,5.978472847807988,1.7910315009955795
2023-06,2024-04,10,CORE_LOCAL_R14,0.8105398333170856,0.1,6.785745449951191,1.890981534303933
2023-06,2024-05,11,CORE_LOCAL_R14,0.666464867451182,0.1,7.4499992588202835,1.9909315676122863
2023-06,2024-06,12,CORE_LOCAL_R14,0.8101764966623263,0.1,8.256911444969164,2.0908816009206395
2023-07,2023-08,1,CORE_GAP_ADAPT_R14,0.5228555404509396,0.2,0.521493396835917,0.19980026626730563
2023-07,2023-09,2,CORE_GAP_ADAPT_R14,-0.1356854776459445,-0.6,0.3857157830927862,-0.4020069662889959
2023-07,2023-10,3,CORE_GAP_ADAPT_R14,0.8479469011625442,0.3,1.230087808999652,-0.10245606830914804
2023-07,2023-11,4,CORE_GAP_ADAPT_R14,0.42628337768957014,0.1,1.6554651729767358,-0.0025060350007947247
2023-07,2023-12,5,CORE_GAP_ADAPT_R14,0.5520232760521624,0.0,2.205970384692247,-0.0025060350007947247
2023-07,2024-01,6,CORE_GAP_ADAPT_R14,0.8974275543077402,0.2,3.099394989148584,0.1972942312665109
2023-07,2024-02,7,CORE_GAP_ADAPT_R14,0.6616032117020733,0.5,3.7588192123603577,0.6960483823704183
2023-07,2024-03,8,CORE_GAP_ADAPT_R14,0.2372074218512733,0.1,3.9957457415179074,0.7959984156787715
2023-07,2024-04,9,CORE_GAP_ADAPT_R14,0.6779155878906473,0.1,4.67137381414933,0.8959484489871248
2023-07,2024-05,10,CORE_GAP_ADAPT_R14,0.5553140727432038,0.1,5.225151702769342,0.9958984822954782
2023-07,2024-06,11,CORE_GAP_ADAPT_R14,0.6906057761870188,0.1,5.913383719877496,1.0958485156038316
2023-07,2024-07,12,CORE_GAP_ADAPT_R14,1.0873136705991582,1.1,6.9948286382246305,2.1898425194372675
2023-07,2023-08,1,CORE_GAP_RF_R14,0.5335764332564911,0.2,0.5321579577360273,0.19980026626730563
2023-07,2023-09,2,CORE_GAP_RF_R14,-0.12503481909334088,-0.6,0.40704490489300676,-0.4020069662889959
2023-07,2023-10,3,CORE_GAP_RF_R14,0.8587024653829841,0.3,1.2620814916999832,-0.10245606830914804
2023-07,2023-11,4,CORE_GAP_RF_R14,0.5628940452949567,0.1,1.8233972085716206,-0.0025060350007947247
2023-07,2023-12,5,CORE_GAP_RF_R14,0.6888049886358375,0.0,2.509840773181686,-0.0025060350007947247
2023-07,2024-01,6,CORE_GAP_RF_R14,1.0346791230631192,0.2,3.539203730532577,0.1972942312665109
2023-07,2024-02,7,CORE_GAP_RF_R14,1.084340900397933,0.5,4.617707811097335,0.6960483823704183
2023-07,2024-03,8,CORE_GAP_RF_R14,0.6581628212772462,0.1,5.27371419760787,0.7959984156787715
2023-07,2024-04,9,CORE_GAP_RF_R14,1.1007217819151236,0.1,6.368422127592277,0.8959484489871248
2023-07,2024-05,10,CORE_GAP_RF_R14,0.8852636637550081,0.1,7.249790305906174,0.9958984822954782
2023-07,2024-06,11,CORE_GAP_RF_R14,1.020999296419573,0.1,8.265612612708214,1.0958485156038316
2023-07,2024-07,12,CORE_GAP_RF_R14,1.4190088983418467,1.1,9.674647820749232,2.1898425194372675
2023-07,2023-08,1,CORE_GAP_RIDGE_R14,0.3369595995371936,0.2,0.33639316276398684,0.19980026626730563
2023-07,2023-09,2,CORE_GAP_RIDGE_R14,-0.32036358504778684,-0.6,0.01551531494892581,-0.4020069662889959
2023-07,2023-10,3,CORE_GAP_RIDGE_R14,0.6614497719512962,0.3,0.6747871067838616,-0.10245606830914804
2023-07,2023-11,4,CORE_GAP_RIDGE_R14,0.2045769100650993,0.1,0.8791550432475908,-0.0025060350007947247
2023-07,2023-12,5,CORE_GAP_RIDGE_R14,0.3300392182613744,0.0,1.208650827449748,-0.0025060350007947247
2023-07,2024-01,6,CORE_GAP_RIDGE_R14,0.674680963444346,0.2,1.8810660043927305,0.1972942312665109
