origin,as_of,band,model,level_prediction,current_trend,n_train,last_training_origin,last_training_target,training_last_release
2021-02,2021-03-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.3132050233140501,0.2815984753478146,53,2020-07,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.35562852369131454,0.2815984753478146,53,2020-07,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.35562852369131454,0.2815984753478146,53,2020-07,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,1,CORE_LEVEL_RF_R14,0.2807255995002159,0.2815984753478146,53,2020-07,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,1,CORE_GAP_RF_R14,0.28367599673241856,0.2815984753478146,53,2020-07,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,2,CORE_LOCAL_R14,0.2815984753478146,0.2815984753478146,50,2020-04,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.15582806573619162,0.2815984753478146,50,2020-04,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,2,CORE_GAP_RIDGE_R14,0.20008015855465905,0.2815984753478146,50,2020-04,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,2,CORE_GAP_ADAPT_R14,0.20008015855465905,0.2815984753478146,50,2020-04,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,2,CORE_LEVEL_RF_R14,0.19639589065110222,0.2815984753478146,50,2020-04,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,2,CORE_GAP_RF_R14,0.24796965660932646,0.2815984753478146,50,2020-04,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,3,CORE_LOCAL_R14,0.2815984753478146,0.2815984753478146,47,2020-01,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,,0.2815984753478146,47,2020-01,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,3,CORE_GAP_RIDGE_R14,,0.2815984753478146,47,2020-01,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,3,CORE_GAP_ADAPT_R14,,0.2815984753478146,47,2020-01,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,3,CORE_LEVEL_RF_R14,,0.2815984753478146,47,2020-01,2021-01,2021-02-12 09:00:00
2021-02,2021-03-09 23:59:00,3,CORE_GAP_RF_R14,,0.2815984753478146,47,2020-01,2021-01,2021-02-12 09:00:00
2021-03,2021-04-12 23:59:00,0,CORE_LOCAL_R14,0.24843093570925823,0.24843093570925823,57,2020-11,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.22135544401391924,0.24843093570925823,57,2020-11,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,0,CORE_GAP_RIDGE_R14,0.240682206402252,0.24843093570925823,57,2020-11,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,0,CORE_GAP_ADAPT_R14,0.240682206402252,0.24843093570925823,57,2020-11,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,0,CORE_LEVEL_RF_R14,0.2484408962880095,0.24843093570925823,57,2020-11,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,0,CORE_GAP_RF_R14,0.24670798899715177,0.24843093570925823,57,2020-11,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,1,CORE_LOCAL_R14,0.24843093570925823,0.24843093570925823,54,2020-08,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.2421141870456482,0.24843093570925823,54,2020-08,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,1,CORE_GAP_RIDGE_R14,0.2682581158206723,0.24843093570925823,54,2020-08,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,1,CORE_GAP_ADAPT_R14,0.2682581158206723,0.24843093570925823,54,2020-08,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,1,CORE_LEVEL_RF_R14,0.21625641617405816,0.24843093570925823,54,2020-08,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,1,CORE_GAP_RF_R14,0.20914368465193003,0.24843093570925823,54,2020-08,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,2,CORE_LOCAL_R14,0.24843093570925823,0.24843093570925823,51,2020-05,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.23739901701137808,0.24843093570925823,51,2020-05,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,2,CORE_GAP_RIDGE_R14,0.26628196041439284,0.24843093570925823,51,2020-05,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,2,CORE_GAP_ADAPT_R14,0.26628196041439284,0.24843093570925823,51,2020-05,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,2,CORE_LEVEL_RF_R14,0.235299785016987,0.24843093570925823,51,2020-05,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,2,CORE_GAP_RF_R14,0.24801006345468174,0.24843093570925823,51,2020-05,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,3,CORE_LOCAL_R14,0.24843093570925823,0.24843093570925823,48,2020-02,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.2545091376231301,0.24843093570925823,48,2020-02,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,3,CORE_GAP_RIDGE_R14,0.28529868365123895,0.24843093570925823,48,2020-02,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,3,CORE_GAP_ADAPT_R14,0.28529868365123895,0.24843093570925823,48,2020-02,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,3,CORE_LEVEL_RF_R14,0.25530158116441276,0.24843093570925823,48,2020-02,2021-02,2021-03-10 09:00:00
2021-03,2021-04-12 23:59:00,3,CORE_GAP_RF_R14,0.2849980167608026,0.24843093570925823,48,2020-02,2021-02,2021-03-10 09:00:00
2021-04,2021-05-10 23:59:00,0,CORE_LOCAL_R14,0.25678515528947193,0.25678515528947193,58,2020-12,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.22904217113019823,0.25678515528947193,58,2020-12,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,0,CORE_GAP_RIDGE_R14,0.25572455702216734,0.25678515528947193,58,2020-12,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,0,CORE_GAP_ADAPT_R14,0.25572455702216734,0.25678515528947193,58,2020-12,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,0,CORE_LEVEL_RF_R14,0.21843977468452955,0.25678515528947193,58,2020-12,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,0,CORE_GAP_RF_R14,0.2612275539485698,0.25678515528947193,58,2020-12,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,1,CORE_LOCAL_R14,0.25678515528947193,0.25678515528947193,55,2020-09,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.2163069048571436,0.25678515528947193,55,2020-09,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,1,CORE_GAP_RIDGE_R14,0.2453501894240549,0.25678515528947193,55,2020-09,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,1,CORE_GAP_ADAPT_R14,0.2453501894240549,0.25678515528947193,55,2020-09,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,1,CORE_LEVEL_RF_R14,0.18565139724277574,0.25678515528947193,55,2020-09,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,1,CORE_GAP_RF_R14,0.2517935617434621,0.25678515528947193,55,2020-09,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,2,CORE_LOCAL_R14,0.25678515528947193,0.25678515528947193,52,2020-06,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.27634382733272156,0.25678515528947193,52,2020-06,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,2,CORE_GAP_RIDGE_R14,0.30503948079336485,0.25678515528947193,52,2020-06,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,2,CORE_GAP_ADAPT_R14,0.30503948079336485,0.25678515528947193,52,2020-06,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,2,CORE_LEVEL_RF_R14,0.2976285609926259,0.25678515528947193,52,2020-06,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,2,CORE_GAP_RF_R14,0.3313582304323329,0.25678515528947193,52,2020-06,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,3,CORE_LOCAL_R14,0.25678515528947193,0.25678515528947193,49,2020-03,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.2585333913019507,0.25678515528947193,49,2020-03,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,3,CORE_GAP_RIDGE_R14,0.2913798246411873,0.25678515528947193,49,2020-03,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,3,CORE_GAP_ADAPT_R14,0.2913798246411873,0.25678515528947193,49,2020-03,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,3,CORE_LEVEL_RF_R14,0.22252578647187068,0.25678515528947193,49,2020-03,2021-03,2021-04-13 09:00:00
2021-04,2021-05-10 23:59:00,3,CORE_GAP_RF_R14,0.26430695267601373,0.25678515528947193,49,2020-03,2021-03,2021-04-13 09:00:00
2021-05,2021-06-09 23:59:00,0,CORE_LOCAL_R14,0.26509770793218373,0.26509770793218373,59,2021-01,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.19341795287107005,0.26509770793218373,59,2021-01,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.23541926245643166,0.26509770793218373,59,2021-01,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,0,CORE_GAP_ADAPT_R14,0.23541926245643166,0.26509770793218373,59,2021-01,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,0,CORE_LEVEL_RF_R14,0.22092184826861133,0.26509770793218373,59,2021-01,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,0,CORE_GAP_RF_R14,0.2656639192437586,0.26509770793218373,59,2021-01,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,1,CORE_LOCAL_R14,0.26509770793218373,0.26509770793218373,56,2020-10,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.23990967833542873,0.26509770793218373,56,2020-10,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.28438047359739116,0.26509770793218373,56,2020-10,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.28438047359739116,0.26509770793218373,56,2020-10,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,1,CORE_LEVEL_RF_R14,0.23431418472806334,0.26509770793218373,56,2020-10,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,1,CORE_GAP_RF_R14,0.30868995211402706,0.26509770793218373,56,2020-10,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,2,CORE_LOCAL_R14,0.26509770793218373,0.26509770793218373,53,2020-07,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.252835056503133,0.26509770793218373,53,2020-07,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,2,CORE_GAP_RIDGE_R14,0.29165071560145606,0.26509770793218373,53,2020-07,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,2,CORE_GAP_ADAPT_R14,0.29165071560145606,0.26509770793218373,53,2020-07,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,2,CORE_LEVEL_RF_R14,0.23741733078417293,0.26509770793218373,53,2020-07,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,2,CORE_GAP_RF_R14,0.28548060584211826,0.26509770793218373,53,2020-07,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,3,CORE_LOCAL_R14,0.26509770793218373,0.26509770793218373,50,2020-04,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.3223324108941576,0.26509770793218373,50,2020-04,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,3,CORE_GAP_RIDGE_R14,0.362114175047223,0.26509770793218373,50,2020-04,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,3,CORE_GAP_ADAPT_R14,0.362114175047223,0.26509770793218373,50,2020-04,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,3,CORE_LEVEL_RF_R14,0.2653133033214338,0.26509770793218373,50,2020-04,2021-04,2021-05-11 09:00:00
2021-05,2021-06-09 23:59:00,3,CORE_GAP_RF_R14,0.31505074074041806,0.26509770793218373,50,2020-04,2021-04,2021-05-11 09:00:00
2021-06,2021-07-12 23:59:00,0,CORE_LOCAL_R14,0.24023443737478548,0.24023443737478548,60,2021-02,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.1674722913835398,0.24023443737478548,60,2021-02,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,0,CORE_GAP_RIDGE_R14,0.19955113637997243,0.24023443737478548,60,2021-02,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,0,CORE_GAP_ADAPT_R14,0.19955113637997243,0.24023443737478548,60,2021-02,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,0,CORE_LEVEL_RF_R14,0.16561025528635895,0.24023443737478548,60,2021-02,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,0,CORE_GAP_RF_R14,0.18406426300109388,0.24023443737478548,60,2021-02,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,1,CORE_LOCAL_R14,0.24023443737478548,0.24023443737478548,57,2020-11,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.27348888184118625,0.24023443737478548,57,2020-11,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,1,CORE_GAP_RIDGE_R14,0.3067180579879837,0.24023443737478548,57,2020-11,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,1,CORE_GAP_ADAPT_R14,0.3067180579879837,0.24023443737478548,57,2020-11,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,1,CORE_LEVEL_RF_R14,0.252743141375353,0.24023443737478548,57,2020-11,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,1,CORE_GAP_RF_R14,0.2482377663193116,0.24023443737478548,57,2020-11,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,2,CORE_LOCAL_R14,0.24023443737478548,0.24023443737478548,54,2020-08,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.16821358972946845,0.24023443737478548,54,2020-08,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,2,CORE_GAP_RIDGE_R14,0.19391438293186036,0.24023443737478548,54,2020-08,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,2,CORE_GAP_ADAPT_R14,0.19391438293186036,0.24023443737478548,54,2020-08,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,2,CORE_LEVEL_RF_R14,0.19034381285204774,0.24023443737478548,54,2020-08,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,2,CORE_GAP_RF_R14,0.2115589407320962,0.24023443737478548,54,2020-08,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,3,CORE_LOCAL_R14,0.24023443737478548,0.24023443737478548,51,2020-05,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.3537819934674997,0.24023443737478548,51,2020-05,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,3,CORE_GAP_RIDGE_R14,0.3813137666334998,0.24023443737478548,51,2020-05,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,3,CORE_GAP_ADAPT_R14,0.3813137666334998,0.24023443737478548,51,2020-05,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,3,CORE_LEVEL_RF_R14,0.3124413669431732,0.24023443737478548,51,2020-05,2021-05,2021-06-10 09:00:00
2021-06,2021-07-12 23:59:00,3,CORE_GAP_RF_R14,0.35072688336222546,0.24023443737478548,51,2020-05,2021-05,2021-06-10 09:00:00
2021-07,2021-08-09 23:59:00,0,CORE_LOCAL_R14,0.2733361028783925,0.2733361028783925,61,2021-03,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.13308754567697867,0.2733361028783925,61,2021-03,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.16198784511089698,0.2733361028783925,61,2021-03,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,0,CORE_GAP_ADAPT_R14,0.16198784511089698,0.2733361028783925,61,2021-03,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,0,CORE_LEVEL_RF_R14,0.15700922193588704,0.2733361028783925,61,2021-03,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,0,CORE_GAP_RF_R14,0.18078643753595772,0.2733361028783925,61,2021-03,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,1,CORE_LOCAL_R14,0.2733361028783925,0.2733361028783925,58,2020-12,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.2996813124481311,0.2733361028783925,58,2020-12,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.3290618325849105,0.2733361028783925,58,2020-12,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.3290618325849105,0.2733361028783925,58,2020-12,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,1,CORE_LEVEL_RF_R14,0.2792194435823699,0.2733361028783925,58,2020-12,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,1,CORE_GAP_RF_R14,0.2906803979999521,0.2733361028783925,58,2020-12,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,2,CORE_LOCAL_R14,0.2733361028783925,0.2733361028783925,55,2020-09,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.13152895161646058,0.2733361028783925,55,2020-09,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,2,CORE_GAP_RIDGE_R14,0.15441305626561608,0.2733361028783925,55,2020-09,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,2,CORE_GAP_ADAPT_R14,0.15441305626561608,0.2733361028783925,55,2020-09,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,2,CORE_LEVEL_RF_R14,0.17004683085160002,0.2733361028783925,55,2020-09,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,2,CORE_GAP_RF_R14,0.19591566350142536,0.2733361028783925,55,2020-09,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,3,CORE_LOCAL_R14,0.2733361028783925,0.2733361028783925,52,2020-06,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.37350931733163806,0.2733361028783925,52,2020-06,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,3,CORE_GAP_RIDGE_R14,0.405436584909436,0.2733361028783925,52,2020-06,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,3,CORE_GAP_ADAPT_R14,0.405436584909436,0.2733361028783925,52,2020-06,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,3,CORE_LEVEL_RF_R14,0.33416087530835964,0.2733361028783925,52,2020-06,2021-06,2021-07-13 09:00:00
2021-07,2021-08-09 23:59:00,3,CORE_GAP_RF_R14,0.38743169356806595,0.2733361028783925,52,2020-06,2021-06,2021-07-13 09:00:00
2021-08,2021-09-09 23:59:00,0,CORE_LOCAL_R14,0.29800311644903293,0.29800311644903293,62,2021-04,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.15096360324770602,0.29800311644903293,62,2021-04,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.1689653290740233,0.29800311644903293,62,2021-04,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,0,CORE_GAP_ADAPT_R14,0.1689653290740233,0.29800311644903293,62,2021-04,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,0,CORE_LEVEL_RF_R14,0.15505516836189506,0.29800311644903293,62,2021-04,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,0,CORE_GAP_RF_R14,0.20411653949482336,0.29800311644903293,62,2021-04,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,1,CORE_LOCAL_R14,0.29800311644903293,0.29800311644903293,59,2021-01,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.21898644466988895,0.29800311644903293,59,2021-01,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.23648402361502777,0.29800311644903293,59,2021-01,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.23648402361502777,0.29800311644903293,59,2021-01,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,1,CORE_LEVEL_RF_R14,0.28500799777907365,0.29800311644903293,59,2021-01,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,1,CORE_GAP_RF_R14,0.31590324915622287,0.29800311644903293,59,2021-01,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,2,CORE_LOCAL_R14,0.29800311644903293,0.29800311644903293,56,2020-10,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.10047386735497124,0.29800311644903293,56,2020-10,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,2,CORE_GAP_RIDGE_R14,0.10784021432602459,0.29800311644903293,56,2020-10,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,2,CORE_GAP_ADAPT_R14,0.10784021432602459,0.29800311644903293,56,2020-10,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,2,CORE_LEVEL_RF_R14,0.17124273187651334,0.29800311644903293,56,2020-10,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,2,CORE_GAP_RF_R14,0.22693236452681032,0.29800311644903293,56,2020-10,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,3,CORE_LOCAL_R14,0.29800311644903293,0.29800311644903293,53,2020-07,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.4265247148958745,0.29800311644903293,53,2020-07,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,3,CORE_GAP_RIDGE_R14,0.441804487093829,0.29800311644903293,53,2020-07,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,3,CORE_GAP_ADAPT_R14,0.441804487093829,0.29800311644903293,53,2020-07,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,3,CORE_LEVEL_RF_R14,0.380744400456669,0.29800311644903293,53,2020-07,2021-07,2021-08-10 09:00:00
2021-08,2021-09-09 23:59:00,3,CORE_GAP_RF_R14,0.4515030252819422,0.29800311644903293,53,2020-07,2021-07,2021-08-10 09:00:00
2021-09,2021-10-10 23:59:00,0,CORE_LOCAL_R14,0.38092254022543365,0.38092254022543365,63,2021-05,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.14225914975454343,0.38092254022543365,63,2021-05,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,0,CORE_GAP_RIDGE_R14,0.17639691139357172,0.38092254022543365,63,2021-05,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,0,CORE_GAP_ADAPT_R14,0.17639691139357172,0.38092254022543365,63,2021-05,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,0,CORE_LEVEL_RF_R14,0.19519658997864137,0.38092254022543365,63,2021-05,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,0,CORE_GAP_RF_R14,0.30571782483625004,0.38092254022543365,63,2021-05,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,1,CORE_LOCAL_R14,0.38092254022543365,0.38092254022543365,60,2021-02,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.1456082283422921,0.38092254022543365,60,2021-02,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,1,CORE_GAP_RIDGE_R14,0.178685871371634,0.38092254022543365,60,2021-02,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,1,CORE_GAP_ADAPT_R14,0.178685871371634,0.38092254022543365,60,2021-02,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,1,CORE_LEVEL_RF_R14,0.2709959559461051,0.38092254022543365,60,2021-02,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,1,CORE_GAP_RF_R14,0.3934906401341045,0.38092254022543365,60,2021-02,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,2,CORE_LOCAL_R14,0.38092254022543365,0.38092254022543365,57,2020-11,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.10048079645059055,0.38092254022543365,57,2020-11,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,2,CORE_GAP_RIDGE_R14,0.12440841121702684,0.38092254022543365,57,2020-11,2021-08,2021-09-10 09:00:00
2021-09,2021-10-10 23:59:00,2,CORE_GAP_ADAPT_R14,0.12440841121702684,0.38092254022543365,57,2020-11,2021-08,2021-09-10 09:00:00
