origin,as_of,model,forecast,actual,consensus,release_kind,error,surprise,deviation,gain,big,alert,material_win,material_loss,direction
2020-10,2020-11-09T23:59:00,CORE_RF_MEDIAN_R21,0.2604874235590065,0.2,0.2,regular,0.06048742355900649,0.0,0.06048742355900649,-0.06048742355900649,False,False,False,False,False
2020-11,2020-12-09T23:59:00,HARD_BASE,0.1331935220806632,0.0,0.1,regular,0.1331935220806632,-0.1,0.0331935220806632,-0.0331935220806632,False,False,False,False,False
2020-11,2020-12-09T23:59:00,HARD_HALF,0.1511549169764748,0.0,0.1,regular,0.1511549169764748,-0.1,0.051154916976474785,-0.051154916976474785,False,False,False,False,False
2020-11,2020-12-09T23:59:00,HARD_FULL,0.1691163118722865,0.0,0.1,regular,0.1691163118722865,-0.1,0.0691163118722865,-0.0691163118722865,False,False,False,False,False
2020-11,2020-12-09T23:59:00,HEADLINE_MEAN_R21,0.1331935220806632,0.0,0.1,regular,0.1331935220806632,-0.1,0.0331935220806632,-0.0331935220806632,False,False,False,False,False
2020-11,2020-12-09T23:59:00,HEADLINE_ENET_R21,0.1331935220806632,0.0,0.1,regular,0.1331935220806632,-0.1,0.0331935220806632,-0.0331935220806632,False,False,False,False,False
2020-11,2020-12-09T23:59:00,CORE_RF_MEAN_R21,0.1594437076594079,0.0,0.1,regular,0.1594437076594079,-0.1,0.0594437076594079,-0.0594437076594079,False,False,False,False,False
2020-11,2020-12-09T23:59:00,CORE_RF_MEDIAN_R21,0.1318779657799734,0.0,0.1,regular,0.1318779657799734,-0.1,0.0318779657799734,-0.0318779657799734,False,False,False,False,False
2020-12,2021-01-12T23:59:00,HARD_BASE,0.1743986297500019,-0.2,0.1,regular,0.37439862975000193,-0.30000000000000004,0.07439862975000189,-0.07439862975000189,False,False,False,False,False
2020-12,2021-01-12T23:59:00,HARD_HALF,0.1900261478582164,-0.2,0.1,regular,0.39002614785821643,-0.30000000000000004,0.09002614785821639,-0.09002614785821639,False,False,False,False,False
2020-12,2021-01-12T23:59:00,HARD_FULL,0.2056536659664309,-0.2,0.1,regular,0.40565366596643093,-0.30000000000000004,0.10565366596643089,-0.10565366596643089,False,False,False,False,False
2020-12,2021-01-12T23:59:00,HEADLINE_MEAN_R21,0.1743986297500019,-0.2,0.1,regular,0.37439862975000193,-0.30000000000000004,0.07439862975000189,-0.07439862975000189,False,False,False,False,False
2020-12,2021-01-12T23:59:00,HEADLINE_ENET_R21,0.1743986297500019,-0.2,0.1,regular,0.37439862975000193,-0.30000000000000004,0.07439862975000189,-0.07439862975000189,False,False,False,False,False
2020-12,2021-01-12T23:59:00,CORE_RF_MEAN_R21,0.1573045571302971,-0.2,0.1,regular,0.3573045571302971,-0.30000000000000004,0.057304557130297085,-0.05730455713029703,False,False,False,False,False
2020-12,2021-01-12T23:59:00,CORE_RF_MEDIAN_R21,0.1802230796769254,-0.2,0.1,regular,0.3802230796769254,-0.30000000000000004,0.08022307967692541,-0.08022307967692538,False,False,False,False,False
2021-01,2021-02-11T23:59:00,HARD_BASE,0.8285790522695597,1.3,0.9,regular,-0.4714209477304403,0.4,-0.07142094773044028,-0.07142094773044028,True,False,False,False,False
2021-01,2021-02-11T23:59:00,HARD_HALF,0.8912732558451942,1.3,0.9,regular,-0.4087267441548058,0.4,-0.008726744154805788,-0.008726744154805788,True,False,False,False,False
2021-01,2021-02-11T23:59:00,HARD_FULL,0.9539674594208288,1.3,0.9,regular,-0.3460325405791712,0.4,0.05396745942082881,0.05396745942082881,True,False,False,False,True
2021-01,2021-02-11T23:59:00,HEADLINE_MEAN_R21,0.8285790522695597,1.3,0.9,regular,-0.4714209477304403,0.4,-0.07142094773044028,-0.07142094773044028,True,False,False,False,False
2021-01,2021-02-11T23:59:00,HEADLINE_ENET_R21,0.8285790522695597,1.3,0.9,regular,-0.4714209477304403,0.4,-0.07142094773044028,-0.07142094773044028,True,False,False,False,False
2021-01,2021-02-11T23:59:00,CORE_RF_MEAN_R21,0.9175048353272256,1.3,0.9,regular,-0.38249516467277445,0.4,0.017504835327225576,0.017504835327225576,True,False,False,False,True
2021-01,2021-02-11T23:59:00,CORE_RF_MEDIAN_R21,0.9088730170289122,1.3,0.9,regular,-0.39112698297108783,0.4,0.008873017028912189,0.008873017028912189,True,False,False,False,True
2021-02,2021-03-09T23:59:00,HARD_BASE,0.4287738547440542,0.2,0.3,regular,0.2287738547440542,-0.09999999999999998,0.12877385474405423,-0.12877385474405423,False,False,False,False,False
2021-02,2021-03-09T23:59:00,HARD_HALF,0.5098263614647857,0.2,0.3,regular,0.30982636146478565,-0.09999999999999998,0.20982636146478567,-0.20982636146478567,False,True,False,True,False
2021-02,2021-03-09T23:59:00,HARD_FULL,0.5908788681855172,0.2,0.3,regular,0.39087886818551715,-0.09999999999999998,0.29087886818551717,-0.29087886818551717,False,True,False,True,False
2021-02,2021-03-09T23:59:00,HEADLINE_MEAN_R21,0.4572768871924701,0.2,0.3,regular,0.2572768871924701,-0.09999999999999998,0.15727688719247013,-0.15727688719247013,False,False,False,True,False
2021-02,2021-03-09T23:59:00,HEADLINE_ENET_R21,0.4777497602315268,0.2,0.3,regular,0.2777497602315268,-0.09999999999999998,0.17774976023152683,-0.17774976023152683,False,False,False,True,False
2021-02,2021-03-09T23:59:00,CORE_RF_MEAN_R21,0.5183052816307475,0.2,0.3,regular,0.3183052816307475,-0.09999999999999998,0.21830528163074753,-0.21830528163074753,False,True,False,True,False
2021-02,2021-03-09T23:59:00,CORE_RF_MEDIAN_R21,0.4897622338999735,0.2,0.3,regular,0.28976223389997346,-0.09999999999999998,0.1897622338999735,-0.1897622338999735,False,False,False,True,False
2021-03,2021-04-12T23:59:00,HARD_BASE,0.1519100744195733,0.2,0.3,regular,-0.04808992558042671,-0.09999999999999998,-0.1480899255804267,0.051910074419573266,False,False,False,False,True
2021-03,2021-04-12T23:59:00,HARD_HALF,0.1480979520457448,0.2,0.3,regular,-0.05190204795425521,-0.09999999999999998,-0.1519020479542552,0.04809795204574477,False,False,False,False,True
2021-03,2021-04-12T23:59:00,HARD_FULL,0.1442858296719162,0.2,0.3,regular,-0.05571417032808382,-0.09999999999999998,-0.1557141703280838,0.04428582967191616,False,False,False,False,True
2021-03,2021-04-12T23:59:00,HEADLINE_MEAN_R21,0.1702838982920905,0.2,0.3,regular,-0.029716101707909504,-0.09999999999999998,-0.12971610170790948,0.07028389829209047,False,False,False,False,True
2021-03,2021-04-12T23:59:00,HEADLINE_ENET_R21,0.1719078927204737,0.2,0.3,regular,-0.028092107279526324,-0.09999999999999998,-0.1280921072795263,0.07190789272047365,False,False,False,False,True
2021-03,2021-04-12T23:59:00,CORE_RF_MEAN_R21,0.1273184733844123,0.2,0.3,regular,-0.07268152661558772,-0.09999999999999998,-0.1726815266155877,0.027318473384412262,False,False,False,False,True
2021-03,2021-04-12T23:59:00,CORE_RF_MEDIAN_R21,0.1534605956645111,0.2,0.3,regular,-0.04653940433548892,-0.09999999999999998,-0.1465394043354889,0.05346059566451106,False,False,False,False,True
2021-04,2021-05-10T23:59:00,HARD_BASE,0.256026468736474,0.5,0.2,regular,-0.243973531263526,0.3,0.05602646873647399,0.05602646873647399,False,False,False,False,True
2021-04,2021-05-10T23:59:00,HARD_HALF,0.285988103940522,0.5,0.2,regular,-0.214011896059478,0.3,0.08598810394052198,0.08598810394052198,False,False,False,False,True
2021-04,2021-05-10T23:59:00,HARD_FULL,0.31594973914457,0.5,0.2,regular,-0.18405026085543003,0.3,0.11594973914456996,0.11594973914456996,False,False,False,False,True
2021-04,2021-05-10T23:59:00,HEADLINE_MEAN_R21,0.2752065493644628,0.5,0.2,regular,-0.22479345063553718,0.3,0.0752065493644628,0.0752065493644628,False,False,False,False,True
2021-04,2021-05-10T23:59:00,HEADLINE_ENET_R21,0.3375735165281688,0.5,0.2,regular,-0.1624264834718312,0.3,0.1375735165281688,0.1375735165281688,False,False,False,False,True
2021-04,2021-05-10T23:59:00,CORE_RF_MEAN_R21,0.3337960038334575,0.5,0.2,regular,-0.16620399616654252,0.3,0.13379600383345747,0.13379600383345747,False,False,False,False,True
2021-04,2021-05-10T23:59:00,CORE_RF_MEDIAN_R21,0.3257778293107326,0.5,0.2,regular,-0.17422217068926737,0.3,0.12577782931073261,0.12577782931073261,False,False,False,False,True
2021-05,2021-06-09T23:59:00,HARD_BASE,0.5680138323904842,0.2,0.4,regular,0.3680138323904842,-0.2,0.16801383239048417,-0.16801383239048417,False,False,False,True,False
2021-05,2021-06-09T23:59:00,HARD_HALF,0.5879420434422872,0.2,0.4,regular,0.38794204344228717,-0.2,0.18794204344228715,-0.18794204344228715,False,False,False,True,False
2021-05,2021-06-09T23:59:00,HARD_FULL,0.6078702544940903,0.2,0.4,regular,0.40787025449409026,-0.2,0.20787025449409025,-0.20787025449409025,False,True,False,True,False
2021-05,2021-06-09T23:59:00,HEADLINE_MEAN_R21,0.5953323277021249,0.2,0.4,regular,0.39533232770212484,-0.2,0.19533232770212483,-0.19533232770212483,False,False,False,True,False
2021-05,2021-06-09T23:59:00,HEADLINE_ENET_R21,0.8395434683400698,0.2,0.4,regular,0.6395434683400698,-0.2,0.43954346834006974,-0.4395434683400698,False,True,False,True,False
2021-05,2021-06-09T23:59:00,CORE_RF_MEAN_R21,0.6265266682341004,0.2,0.4,regular,0.4265266682341004,-0.2,0.2265266682341004,-0.2265266682341004,False,True,False,True,False
2021-05,2021-06-09T23:59:00,CORE_RF_MEDIAN_R21,0.5917861575207073,0.2,0.4,regular,0.3917861575207073,-0.2,0.19178615752070727,-0.19178615752070727,False,False,False,True,False
2021-06,2021-07-12T23:59:00,HARD_BASE,0.3296679179291987,0.5,0.4,regular,-0.1703320820708013,0.09999999999999998,-0.07033208207080133,-0.07033208207080133,False,False,False,False,False
2021-06,2021-07-12T23:59:00,HARD_HALF,0.3465223378797241,0.5,0.4,regular,-0.15347766212027592,0.09999999999999998,-0.05347766212027594,-0.05347766212027594,False,False,False,False,False
2021-06,2021-07-12T23:59:00,HARD_FULL,0.3633767578302495,0.5,0.4,regular,-0.13662324216975053,0.09999999999999998,-0.03662324216975055,-0.03662324216975055,False,False,False,False,False
2021-06,2021-07-12T23:59:00,HEADLINE_MEAN_R21,0.3416327679478453,0.5,0.4,regular,-0.1583672320521547,0.09999999999999998,-0.058367232052154716,-0.058367232052154716,False,False,False,False,False
2021-06,2021-07-12T23:59:00,HEADLINE_ENET_R21,0.5458644594260601,0.5,0.4,regular,0.0458644594260601,0.09999999999999998,0.14586445942606008,0.05413554057393988,False,False,False,False,True
2021-06,2021-07-12T23:59:00,CORE_RF_MEAN_R21,0.4031112220367933,0.5,0.4,regular,-0.09688877796320672,0.09999999999999998,0.0031112220367932597,0.0031112220367932597,False,False,False,False,True
2021-06,2021-07-12T23:59:00,CORE_RF_MEDIAN_R21,0.3904746654808243,0.5,0.4,regular,-0.10952533451917568,0.09999999999999998,-0.009525334519175699,-0.009525334519175699,False,False,False,False,False
2021-07,2021-08-09T23:59:00,HARD_BASE,0.6445519678863136,1.0,0.5,regular,-0.35544803211368636,0.5,0.14455196788631364,0.14455196788631364,True,False,False,False,True
2021-07,2021-08-09T23:59:00,HARD_HALF,0.6697218783064215,1.0,0.5,regular,-0.3302781216935785,0.5,0.1697218783064215,0.1697218783064215,True,False,True,False,True
2021-07,2021-08-09T23:59:00,HARD_FULL,0.6948917887265292,1.0,0.5,regular,-0.30510821127347076,0.5,0.19489178872652924,0.19489178872652924,True,False,True,False,True
2021-07,2021-08-09T23:59:00,HEADLINE_MEAN_R21,0.6623070777100595,1.0,0.5,regular,-0.3376929222899405,0.5,0.16230707771005948,0.16230707771005948,True,False,True,False,True
2021-07,2021-08-09T23:59:00,HEADLINE_ENET_R21,0.6299276004582839,1.0,0.5,regular,-0.3700723995417161,0.5,0.1299276004582839,0.1299276004582839,True,False,False,False,True
2021-07,2021-08-09T23:59:00,CORE_RF_MEAN_R21,0.6904301684634668,1.0,0.5,regular,-0.30956983153653317,0.5,0.19043016846346683,0.19043016846346683,True,False,True,False,True
2021-07,2021-08-09T23:59:00,CORE_RF_MEDIAN_R21,0.6737191534396818,1.0,0.5,regular,-0.3262808465603182,0.5,0.1737191534396818,0.1737191534396818,True,False,True,False,True
2021-08,2021-09-09T23:59:00,HARD_BASE,0.2245033523586543,0.7,0.2,regular,-0.4754966476413457,0.49999999999999994,0.02450335235865428,0.02450335235865425,True,False,False,False,True
2021-08,2021-09-09T23:59:00,HARD_HALF,0.1664241039831655,0.7,0.2,regular,-0.5335758960168344,0.49999999999999994,-0.0335758960168345,-0.03357589601683447,True,False,False,False,False
2021-08,2021-09-09T23:59:00,HARD_FULL,0.1083448556076767,0.7,0.2,regular,-0.5916551443923233,0.49999999999999994,-0.0916551443923233,-0.0916551443923233,True,False,False,False,False
2021-08,2021-09-09T23:59:00,HEADLINE_MEAN_R21,0.2547646912625414,0.7,0.2,regular,-0.44523530873745853,0.49999999999999994,0.05476469126254141,0.05476469126254141,True,False,False,False,True
2021-08,2021-09-09T23:59:00,HEADLINE_ENET_R21,0.1764485248085022,0.7,0.2,regular,-0.5235514751914978,0.49999999999999994,-0.023551475191497806,-0.02355147519149786,True,False,False,False,False
2021-08,2021-09-09T23:59:00,CORE_RF_MEAN_R21,0.1920445782254439,0.7,0.2,regular,-0.5079554217745561,0.49999999999999994,-0.007955421774556104,-0.00795542177455616,True,False,False,False,False
2021-08,2021-09-09T23:59:00,CORE_RF_MEDIAN_R21,0.1969727300774863,0.7,0.2,regular,-0.5030272699225137,0.49999999999999994,-0.0030272699225137034,-0.003027269922513731,True,False,False,False,False
2021-09,2021-10-10T23:59:00,HARD_BASE,-0.124000097429706,0.2,-0.2,regular,-0.32400009742970604,0.4,0.07599990257029401,0.07599990257029399,True,False,False,False,True
2021-09,2021-10-10T23:59:00,HARD_HALF,-0.1178999114519989,0.2,-0.2,regular,-0.3178999114519989,0.4,0.0821000885480011,0.0821000885480011,True,False,False,False,True
2021-09,2021-10-10T23:59:00,HARD_FULL,-0.1117997254742917,0.2,-0.2,regular,-0.3117997254742917,0.4,0.0882002745257083,0.08820027452570833,True,False,False,False,True
2021-09,2021-10-10T23:59:00,HEADLINE_MEAN_R21,-0.0773122465751483,0.2,-0.2,regular,-0.2773122465751483,0.4,0.1226877534248517,0.12268775342485172,True,False,False,False,True
2021-09,2021-10-10T23:59:00,HEADLINE_ENET_R21,-0.2420074629145034,0.2,-0.2,regular,-0.44200746291450344,0.4,-0.042007462914503385,-0.04200746291450341,True,False,False,False,False
2021-09,2021-10-10T23:59:00,CORE_RF_MEAN_R21,-0.1052798987103251,0.2,-0.2,regular,-0.3052798987103251,0.4,0.09472010128967491,0.0947201012896749,True,False,False,False,True
2021-09,2021-10-10T23:59:00,CORE_RF_MEDIAN_R21,-0.1136186013699863,0.2,-0.2,regular,-0.3136186013699863,0.4,0.0863813986300137,0.0863813986300137,True,False,False,False,True
2021-10,2021-11-09T23:59:00,HARD_BASE,0.7237052274417968,1.0,0.7,regular,-0.2762947725582032,0.30000000000000004,0.023705227441796817,0.023705227441796817,False,False,False,False,True
2021-10,2021-11-09T23:59:00,HARD_HALF,0.7927388934226424,1.0,0.7,regular,-0.20726110657735763,0.30000000000000004,0.09273889342264241,0.09273889342264241,False,False,False,False,True
2021-10,2021-11-09T23:59:00,HARD_FULL,0.861772559403488,1.0,0.7,regular,-0.13822744059651204,0.30000000000000004,0.161772559403488,0.161772559403488,False,False,True,False,True
2021-10,2021-11-09T23:59:00,HEADLINE_MEAN_R21,0.7802190290216533,1.0,0.7,regular,-0.2197809709783467,0.30000000000000004,0.08021902902165334,0.08021902902165334,False,False,False,False,True
2021-10,2021-11-09T23:59:00,HEADLINE_ENET_R21,0.9231644713566756,1.0,0.7,regular,-0.07683552864332444,0.30000000000000004,0.2231644713566756,0.2231644713566756,False,True,True,False,True
2021-10,2021-11-09T23:59:00,CORE_RF_MEAN_R21,0.8297800009734057,1.0,0.7,regular,-0.17021999902659435,0.30000000000000004,0.1297800009734057,0.1297800009734057,False,False,False,False,True
2021-10,2021-11-09T23:59:00,CORE_RF_MEDIAN_R21,0.8523349807412727,1.0,0.7,regular,-0.14766501925872733,0.30000000000000004,0.15233498074127272,0.15233498074127272,False,False,True,False,True
2021-11,2021-12-09T23:59:00,HARD_BASE,0.6823484514284204,0.2,0.3,regular,0.48234845142842037,-0.09999999999999998,0.3823484514284204,-0.3823484514284204,False,True,False,True,False
2021-11,2021-12-09T23:59:00,HARD_HALF,0.6982576755906593,0.2,0.3,regular,0.4982576755906593,-0.09999999999999998,0.39825767559065933,-0.39825767559065933,False,True,False,True,False
2021-11,2021-12-09T23:59:00,HARD_FULL,0.7141668997528983,0.2,0.3,regular,0.5141668997528983,-0.09999999999999998,0.4141668997528983,-0.41416689975289833,False,True,False,True,False
2021-11,2021-12-09T23:59:00,HEADLINE_MEAN_R21,0.7463765929344235,0.2,0.3,regular,0.5463765929344235,-0.09999999999999998,0.4463765929344235,-0.44637659293442356,False,True,False,True,False
2021-11,2021-12-09T23:59:00,HEADLINE_ENET_R21,0.965352255676608,0.2,0.3,regular,0.7653522556766079,-0.09999999999999998,0.665352255676608,-0.6653522556766079,False,True,False,True,False
2021-11,2021-12-09T23:59:00,CORE_RF_MEAN_R21,0.669876228286831,0.2,0.3,regular,0.469876228286831,-0.09999999999999998,0.36987622828683103,-0.36987622828683103,False,True,False,True,False
2021-11,2021-12-09T23:59:00,CORE_RF_MEDIAN_R21,0.6549926931153636,0.2,0.3,regular,0.45499269311536356,-0.09999999999999998,0.3549926931153636,-0.3549926931153636,False,True,False,True,False
2021-12,2022-01-11T23:59:00,HARD_BASE,0.7709389674170302,0.4,0.3,regular,0.37093896741703014,0.10000000000000003,0.4709389674170302,-0.2709389674170301,False,True,False,True,True
2021-12,2022-01-11T23:59:00,HARD_HALF,0.873441606645287,0.4,0.3,regular,0.473441606645287,0.10000000000000003,0.573441606645287,-0.37344160664528697,False,True,False,True,True
2021-12,2022-01-11T23:59:00,HARD_FULL,0.975944245873544,0.4,0.3,regular,0.575944245873544,0.10000000000000003,0.6759442458735441,-0.47594424587354395,False,True,False,True,True
2021-12,2022-01-11T23:59:00,HEADLINE_MEAN_R21,0.8130774783256995,0.4,0.3,regular,0.4130774783256995,0.10000000000000003,0.5130774783256995,-0.3130774783256995,False,True,False,True,True
2021-12,2022-01-11T23:59:00,HEADLINE_ENET_R21,0.6052006093246072,0.4,0.3,regular,0.20520060932460715,0.10000000000000003,0.3052006093246072,-0.10520060932460712,False,True,False,False,True
2021-12,2022-01-11T23:59:00,CORE_RF_MEAN_R21,0.8393631930774871,0.4,0.3,regular,0.43936319307748706,0.10000000000000003,0.5393631930774871,-0.339363193077487,False,True,False,True,True
2021-12,2022-01-11T23:59:00,CORE_RF_MEDIAN_R21,0.8276742081450811,0.4,0.3,regular,0.42767420814508106,0.10000000000000003,0.5276742081450811,-0.327674208145081,False,True,False,True,True
2022-01,2022-02-13T23:59:00,HARD_BASE,4.378137226971534,4.4,3.8,regular,-0.02186277302846662,0.6000000000000005,0.5781372269715339,0.5781372269715339,True,True,True,False,True
2022-01,2022-02-13T23:59:00,HARD_HALF,4.42010852550301,4.4,3.8,regular,0.020108525503009567,0.6000000000000005,0.6201085255030101,0.579891474496991,True,True,True,False,True
2022-01,2022-02-13T23:59:00,HARD_FULL,4.462079824034487,4.4,3.8,regular,0.06207982403448664,0.6000000000000005,0.6620798240344872,0.5379201759655139,True,True,True,False,True
2022-01,2022-02-13T23:59:00,HEADLINE_MEAN_R21,4.4037855548345775,4.4,3.8,regular,0.0037855548345770984,0.6000000000000005,0.6037855548345776,0.5962144451654234,True,True,True,False,True
2022-01,2022-02-13T23:59:00,HEADLINE_ENET_R21,3.675234935767672,4.4,3.8,regular,-0.7247650642323284,0.6000000000000005,-0.12476506423232792,-0.12476506423232792,True,False,False,False,False
2022-01,2022-02-13T23:59:00,CORE_RF_MEAN_R21,4.431342975334269,4.4,3.8,regular,0.031342975334268885,0.6000000000000005,0.6313429753342694,0.5686570246657316,True,True,True,False,True
2022-01,2022-02-13T23:59:00,CORE_RF_MEDIAN_R21,4.400023907677229,4.4,3.8,regular,2.3907677229040303e-05,0.6000000000000005,0.6000239076772296,0.5999760923227715,True,True,True,False,True
2022-02,2022-03-09T23:59:00,HARD_BASE,0.8664254070284128,1.3,0.6,regular,-0.4335745929715873,0.7000000000000001,0.2664254070284128,0.2664254070284128,True,True,True,False,True
2022-02,2022-03-09T23:59:00,HARD_HALF,0.9472553663580414,1.3,0.6,regular,-0.3527446336419586,0.7000000000000001,0.34725536635804144,0.34725536635804144,True,True,True,False,True
2022-02,2022-03-09T23:59:00,HARD_FULL,1.02808532568767,1.3,0.6,regular,-0.27191467431232996,0.7000000000000001,0.4280853256876701,0.4280853256876701,True,True,True,False,True
2022-02,2022-03-09T23:59:00,HEADLINE_MEAN_R21,0.8915442941768574,1.3,0.6,regular,-0.4084557058231426,0.7000000000000001,0.29154429417685745,0.29154429417685745,True,True,True,False,True
2022-02,2022-03-09T23:59:00,HEADLINE_ENET_R21,0.8030287717908052,1.3,0.6,regular,-0.4969712282091948,0.7000000000000001,0.20302877179080525,0.20302877179080525,True,True,True,False,True
2022-02,2022-03-09T23:59:00,CORE_RF_MEAN_R21,0.9303367880501991,1.3,0.6,regular,-0.3696632119498009,0.7000000000000001,0.33033678805019917,0.33033678805019917,True,True,True,False,True
2022-02,2022-03-09T23:59:00,CORE_RF_MEDIAN_R21,0.9243494265649316,1.3,0.6,regular,-0.37565057343506847,0.7000000000000001,0.3243494265649316,0.3243494265649316,True,True,True,False,True
2022-03,2022-04-10T23:59:00,HARD_BASE,0.9740717773895649,1.7,1.4,regular,-0.7259282226104351,0.30000000000000004,-0.42592822261043506,-0.42592822261043506,False,True,False,True,False
2022-03,2022-04-10T23:59:00,HARD_HALF,0.9599351536255072,1.7,1.4,regular,-0.7400648463744928,0.30000000000000004,-0.4400648463744927,-0.4400648463744927,False,True,False,True,False
2022-03,2022-04-10T23:59:00,HARD_FULL,0.9457985298614492,1.7,1.4,regular,-0.7542014701385508,0.30000000000000004,-0.4542014701385507,-0.4542014701385507,False,True,False,True,False
2022-03,2022-04-10T23:59:00,HEADLINE_MEAN_R21,1.0145841387904642,1.7,1.4,regular,-0.6854158612095358,0.30000000000000004,-0.38541586120953575,-0.38541586120953575,False,True,False,True,False
2022-03,2022-04-10T23:59:00,HEADLINE_ENET_R21,1.1856873297392316,1.7,1.4,regular,-0.5143126702607683,0.30000000000000004,-0.21431267026076828,-0.21431267026076828,False,True,False,True,False
2022-03,2022-04-10T23:59:00,CORE_RF_MEAN_R21,0.9612884018688496,1.7,1.4,regular,-0.7387115981311504,0.30000000000000004,-0.43871159813115035,-0.43871159813115035,False,True,False,True,False
2022-03,2022-04-10T23:59:00,CORE_RF_MEDIAN_R21,0.9561072992773691,1.7,1.4,regular,-0.7438927007226308,0.30000000000000004,-0.44389270072263076,-0.44389270072263076,False,True,False,True,False
2022-04,2022-05-09T23:59:00,HARD_BASE,0.7418585559133414,1.8,0.9,regular,-1.0581414440866586,0.9,-0.15814144408665864,-0.15814144408665853,True,False,False,True,False
2022-04,2022-05-09T23:59:00,HARD_HALF,0.810248090240683,1.8,0.9,regular,-0.989751909759317,0.9,-0.08975190975931702,-0.08975190975931702,True,False,False,False,False
2022-04,2022-05-09T23:59:00,HARD_FULL,0.8786376245680246,1.8,0.9,regular,-0.9213623754319754,0.9,-0.02136237543197539,-0.02136237543197539,True,False,False,False,False
2022-04,2022-05-09T23:59:00,HEADLINE_MEAN_R21,0.8083103106271984,1.8,0.9,regular,-0.9916896893728017,0.9,-0.09168968937280164,-0.09168968937280164,True,False,False,False,False
2022-04,2022-05-09T23:59:00,HEADLINE_ENET_R21,0.5861613654981686,1.8,0.9,regular,-1.2138386345018315,0.9,-0.31383863450183147,-0.31383863450183147,True,True,False,True,False
2022-04,2022-05-09T23:59:00,CORE_RF_MEAN_R21,0.770132679744628,1.8,0.9,regular,-1.029867320255372,0.9,-0.12986732025537207,-0.12986732025537207,True,False,False,False,False
2022-04,2022-05-09T23:59:00,CORE_RF_MEDIAN_R21,0.752451533773771,1.8,0.9,regular,-1.047548466226229,0.9,-0.14754846622622897,-0.14754846622622908,True,False,False,False,False
2022-05,2022-06-09T23:59:00,HARD_BASE,1.8273429935590184,1.8,1.4,regular,0.02734299355901837,0.40000000000000013,0.4273429935590185,0.37265700644098176,True,True,True,False,True
2022-05,2022-06-09T23:59:00,HARD_HALF,1.928849481807915,1.8,1.4,regular,0.1288494818079149,0.40000000000000013,0.528849481807915,0.27115051819208524,True,True,True,False,True
2022-05,2022-06-09T23:59:00,HARD_FULL,2.0303559700568115,1.8,1.4,regular,0.2303559700568114,0.40000000000000013,0.6303559700568115,0.16964402994318872,True,True,True,False,True
2022-05,2022-06-09T23:59:00,HEADLINE_MEAN_R21,1.9313342924915708,1.8,1.4,regular,0.1313342924915708,0.40000000000000013,0.5313342924915709,0.26866570750842933,True,True,True,False,True
2022-05,2022-06-09T23:59:00,HEADLINE_ENET_R21,2.329215311093907,1.8,1.4,regular,0.5292153110939071,0.40000000000000013,0.9292153110939072,-0.12921531109390694,True,True,False,False,True
2022-05,2022-06-09T23:59:00,CORE_RF_MEAN_R21,1.9233924502566264,1.8,1.4,regular,0.12339245025662637,0.40000000000000013,0.5233924502566265,0.27660754974337376,True,True,True,False,True
2022-05,2022-06-09T23:59:00,CORE_RF_MEDIAN_R21,1.9320651135877316,1.8,1.4,regular,0.13206511358773154,0.40000000000000013,0.5320651135877317,0.2679348864122686,True,True,True,False,True
2022-06,2022-07-12T23:59:00,HARD_BASE,1.3932606931984497,1.6,1.5,regular,-0.2067393068015504,0.10000000000000009,-0.1067393068015503,-0.1067393068015503,False,False,False,False,False
2022-06,2022-07-12T23:59:00,HARD_HALF,1.507368052800301,1.6,1.5,regular,-0.09263194719969903,0.10000000000000009,0.0073680528003010615,0.0073680528003010615,False,False,False,False,True
2022-06,2022-07-12T23:59:00,HARD_FULL,1.6214754124021524,1.6,1.5,regular,0.02147541240215234,0.10000000000000009,0.12147541240215243,0.07852458759784775,False,False,False,False,True
2022-06,2022-07-12T23:59:00,HEADLINE_MEAN_R21,1.4906453893808542,1.6,1.5,regular,-0.10935461061914586,0.10000000000000009,-0.009354610619145776,-0.009354610619145776,False,False,False,False,False
2022-06,2022-07-12T23:59:00,HEADLINE_ENET_R21,1.82206190749208,1.6,1.5,regular,0.22206190749208,0.10000000000000009,0.3220619074920801,-0.1220619074920799,False,True,False,False,True
2022-06,2022-07-12T23:59:00,CORE_RF_MEAN_R21,1.5187776275498006,1.6,1.5,regular,-0.08122237245019948,0.10000000000000009,0.018777627549800613,0.018777627549800613,False,False,False,False,True
2022-06,2022-07-12T23:59:00,CORE_RF_MEDIAN_R21,1.5642697693125889,1.6,1.5,regular,-0.03573023068741121,0.10000000000000009,0.06426976931258888,0.06426976931258888,False,False,False,False,True
2022-07,2022-08-09T23:59:00,HARD_BASE,1.4018402902822626,1.3,1.6,regular,0.1018402902822626,-0.30000000000000004,-0.19815970971773744,0.19815970971773744,False,False,True,False,True
2022-07,2022-08-09T23:59:00,HARD_HALF,1.5144143355557442,1.3,1.6,regular,0.21441433555574418,-0.30000000000000004,-0.08558566444425586,0.08558566444425586,False,False,False,False,True
2022-07,2022-08-09T23:59:00,HARD_FULL,1.6269883808292258,1.3,1.6,regular,0.32698838082922577,-0.30000000000000004,0.026988380829225722,-0.026988380829225722,False,False,False,False,False
2022-07,2022-08-09T23:59:00,HEADLINE_MEAN_R21,1.5021130110220666,1.3,1.6,regular,0.20211301102206658,-0.30000000000000004,-0.09788698897793346,0.09788698897793346,False,False,False,False,True
