memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,year,product
CZ,Czechia,26/09/2016,02/10/2016,€333.96,100KG,39,2016,BUTTER
CZ,Czechia,26/09/2016,02/10/2016,€331.28,100KG,39,2016,EDAM
CZ,Czechia,26/09/2016,02/10/2016,€237.51,100KG,39,2016,WMP
CZ,Czechia,26/09/2016,02/10/2016,€436.27,100KG,39,2016,EMMENTAL
CZ,Czechia,26/09/2016,02/10/2016,€180.18,100KG,39,2016,SMP
CZ,Czechia,19/09/2016,25/09/2016,€214.62,100KG,38,2016,WMP
CZ,Czechia,19/09/2016,25/09/2016,€328.69,100KG,38,2016,BUTTER
CZ,Czechia,19/09/2016,25/09/2016,€458.55,100KG,38,2016,EMMENTAL
CZ,Czechia,19/09/2016,25/09/2016,€181.05,100KG,38,2016,SMP
CZ,Czechia,19/09/2016,25/09/2016,€68.84,100KG,38,2016,WHEYPOWDER
CZ,Czechia,19/09/2016,25/09/2016,€316.76,100KG,38,2016,EDAM
CZ,Czechia,12/09/2016,18/09/2016,€72.35,100KG,37,2016,WHEYPOWDER
CZ,Czechia,12/09/2016,18/09/2016,€329.38,100KG,37,2016,BUTTER
CZ,Czechia,12/09/2016,18/09/2016,€235.63,100KG,37,2016,WMP
CZ,Czechia,12/09/2016,18/09/2016,€319.55,100KG,37,2016,EDAM
CZ,Czechia,12/09/2016,18/09/2016,€412.11,100KG,37,2016,EMMENTAL
CZ,Czechia,12/09/2016,18/09/2016,€180.96,100KG,37,2016,SMP
CZ,Czechia,05/09/2016,11/09/2016,€329.12,100KG,36,2016,BUTTER
CZ,Czechia,05/09/2016,11/09/2016,€248.60,100KG,36,2016,WMP
CZ,Czechia,05/09/2016,11/09/2016,€314.31,100KG,36,2016,EDAM
CZ,Czechia,05/09/2016,11/09/2016,€182.04,100KG,36,2016,SMP
CZ,Czechia,05/09/2016,11/09/2016,€404.30,100KG,36,2016,EMMENTAL
CZ,Czechia,05/09/2016,11/09/2016,€70.33,100KG,36,2016,WHEYPOWDER
CZ,Czechia,29/08/2016,04/09/2016,€182.53,100KG,35,2016,SMP
CZ,Czechia,29/08/2016,04/09/2016,€327.92,100KG,35,2016,BUTTER
CZ,Czechia,29/08/2016,04/09/2016,€69.14,100KG,35,2016,WHEYPOWDER
CZ,Czechia,29/08/2016,04/09/2016,€447.05,100KG,35,2016,EMMENTAL
CZ,Czechia,29/08/2016,04/09/2016,€224.90,100KG,35,2016,WMP
CZ,Czechia,29/08/2016,04/09/2016,€304.58,100KG,35,2016,EDAM
CZ,Czechia,22/08/2016,28/08/2016,€64.57,100KG,34,2016,WHEYPOWDER
CZ,Czechia,22/08/2016,28/08/2016,€174.54,100KG,34,2016,SMP
CZ,Czechia,22/08/2016,28/08/2016,€311.07,100KG,34,2016,BUTTER
CZ,Czechia,22/08/2016,28/08/2016,€220.02,100KG,34,2016,WMP
CZ,Czechia,22/08/2016,28/08/2016,€303.29,100KG,34,2016,EDAM
CZ,Czechia,22/08/2016,28/08/2016,€469.48,100KG,34,2016,EMMENTAL
CZ,Czechia,15/08/2016,21/08/2016,€309.12,100KG,33,2016,EDAM
CZ,Czechia,15/08/2016,21/08/2016,€224.44,100KG,33,2016,WMP
CZ,Czechia,15/08/2016,21/08/2016,€316.09,100KG,33,2016,BUTTER
CZ,Czechia,15/08/2016,21/08/2016,€490.24,100KG,33,2016,EMMENTAL
CZ,Czechia,15/08/2016,21/08/2016,€63.14,100KG,33,2016,WHEYPOWDER
CZ,Czechia,15/08/2016,21/08/2016,€172.60,100KG,33,2016,SMP
CZ,Czechia,08/08/2016,14/08/2016,€313.49,100KG,32,2016,BUTTER
CZ,Czechia,08/08/2016,14/08/2016,€53.28,100KG,32,2016,WHEYPOWDER
CZ,Czechia,08/08/2016,14/08/2016,€454.30,100KG,32,2016,EMMENTAL
CZ,Czechia,08/08/2016,14/08/2016,€182.13,100KG,32,2016,SMP
CZ,Czechia,08/08/2016,14/08/2016,€226.01,100KG,32,2016,WMP
CZ,Czechia,08/08/2016,14/08/2016,€296.55,100KG,32,2016,EDAM
CZ,Czechia,01/08/2016,07/08/2016,€63.43,100KG,31,2016,WHEYPOWDER
CZ,Czechia,01/08/2016,07/08/2016,€311.94,100KG,31,2016,BUTTER
CZ,Czechia,01/08/2016,07/08/2016,€174.45,100KG,31,2016,SMP
CZ,Czechia,01/08/2016,07/08/2016,€241.82,100KG,31,2016,WMP
CZ,Czechia,01/08/2016,07/08/2016,€454.30,100KG,31,2016,EMMENTAL
CZ,Czechia,01/08/2016,07/08/2016,€309.15,100KG,31,2016,EDAM
CZ,Czechia,25/07/2016,31/07/2016,€56.20,100KG,30,2016,WHEYPOWDER
CZ,Czechia,25/07/2016,31/07/2016,€436.76,100KG,30,2016,EMMENTAL
CZ,Czechia,25/07/2016,31/07/2016,€301.34,100KG,30,2016,BUTTER
CZ,Czechia,25/07/2016,31/07/2016,€289.10,100KG,30,2016,EDAM
CZ,Czechia,25/07/2016,31/07/2016,€223.67,100KG,30,2016,WMP
CZ,Czechia,25/07/2016,31/07/2016,€174.41,100KG,30,2016,SMP
CZ,Czechia,18/07/2016,24/07/2016,€175.80,100KG,29,2016,SMP
CZ,Czechia,18/07/2016,24/07/2016,€441.06,100KG,29,2016,EMMENTAL
CZ,Czechia,18/07/2016,24/07/2016,€306.47,100KG,29,2016,EDAM
CZ,Czechia,18/07/2016,24/07/2016,€286.96,100KG,29,2016,BUTTER
CZ,Czechia,18/07/2016,24/07/2016,€223.74,100KG,29,2016,WMP
CZ,Czechia,18/07/2016,24/07/2016,€58.99,100KG,29,2016,WHEYPOWDER
CZ,Czechia,11/07/2016,17/07/2016,€56.95,100KG,28,2016,WHEYPOWDER
CZ,Czechia,11/07/2016,17/07/2016,€265.89,100KG,28,2016,BUTTER
CZ,Czechia,11/07/2016,17/07/2016,€306.18,100KG,28,2016,EDAM
CZ,Czechia,11/07/2016,17/07/2016,€223.91,100KG,28,2016,WMP
CZ,Czechia,11/07/2016,17/07/2016,€169.81,100KG,28,2016,SMP
CZ,Czechia,11/07/2016,17/07/2016,€405.65,100KG,28,2016,EMMENTAL
CZ,Czechia,04/07/2016,10/07/2016,€282.56,100KG,27,2016,BUTTER
CZ,Czechia,04/07/2016,10/07/2016,€312.93,100KG,27,2016,EDAM
CZ,Czechia,04/07/2016,10/07/2016,€169.34,100KG,27,2016,SMP
CZ,Czechia,04/07/2016,10/07/2016,€405.65,100KG,27,2016,EMMENTAL
CZ,Czechia,04/07/2016,10/07/2016,€63.19,100KG,27,2016,WHEYPOWDER
CZ,Czechia,04/07/2016,10/07/2016,€222.10,100KG,27,2016,WMP
CZ,Czechia,27/06/2016,03/07/2016,€405.65,100KG,26,2016,EMMENTAL
CZ,Czechia,27/06/2016,03/07/2016,€302.57,100KG,26,2016,EDAM
CZ,Czechia,27/06/2016,03/07/2016,€259.36,100KG,26,2016,BUTTER
CZ,Czechia,27/06/2016,03/07/2016,€54.59,100KG,26,2016,WHEYPOWDER
CZ,Czechia,27/06/2016,03/07/2016,€204.65,100KG,26,2016,WMP
CZ,Czechia,27/06/2016,03/07/2016,€168.41,100KG,26,2016,SMP
CZ,Czechia,20/06/2016,26/06/2016,€166.07,100KG,25,2016,SMP
CZ,Czechia,20/06/2016,26/06/2016,€232.96,100KG,25,2016,WMP
CZ,Czechia,20/06/2016,26/06/2016,€260.85,100KG,25,2016,BUTTER
CZ,Czechia,20/06/2016,26/06/2016,€314.73,100KG,25,2016,EDAM
CZ,Czechia,20/06/2016,26/06/2016,€56.54,100KG,25,2016,WHEYPOWDER
CZ,Czechia,20/06/2016,26/06/2016,€464.21,100KG,25,2016,EMMENTAL
CZ,Czechia,13/06/2016,19/06/2016,€441.38,100KG,24,2016,EMMENTAL
CZ,Czechia,13/06/2016,19/06/2016,€227.86,100KG,24,2016,WMP
CZ,Czechia,13/06/2016,19/06/2016,€311.62,100KG,24,2016,EDAM
CZ,Czechia,13/06/2016,19/06/2016,€254.38,100KG,24,2016,BUTTER
CZ,Czechia,13/06/2016,19/06/2016,€167.47,100KG,24,2016,SMP
CZ,Czechia,13/06/2016,19/06/2016,€50.69,100KG,24,2016,WHEYPOWDER
CZ,Czechia,06/06/2016,12/06/2016,€168.64,100KG,23,2016,SMP
CZ,Czechia,06/06/2016,12/06/2016,€316.69,100KG,23,2016,EDAM
CZ,Czechia,06/06/2016,12/06/2016,€254.89,100KG,23,2016,BUTTER
CZ,Czechia,06/06/2016,12/06/2016,€208.43,100KG,23,2016,WMP
CZ,Czechia,06/06/2016,12/06/2016,€52.21,100KG,23,2016,WHEYPOWDER
CZ,Czechia,06/06/2016,12/06/2016,€446.91,100KG,23,2016,EMMENTAL
CZ,Czechia,30/05/2016,05/06/2016,€294.27,100KG,22,2016,EDAM
CZ,Czechia,30/05/2016,05/06/2016,€215.95,100KG,22,2016,WMP
CZ,Czechia,30/05/2016,05/06/2016,€54.84,100KG,22,2016,WHEYPOWDER
CZ,Czechia,30/05/2016,05/06/2016,€280.06,100KG,22,2016,BUTTER
CZ,Czechia,30/05/2016,05/06/2016,€453.24,100KG,22,2016,EMMENTAL
CZ,Czechia,30/05/2016,05/06/2016,€169.37,100KG,22,2016,SMP
CZ,Czechia,23/05/2016,29/05/2016,€314.73,100KG,21,2016,BUTTER
CZ,Czechia,23/05/2016,29/05/2016,€432.40,100KG,21,2016,EMMENTAL
CZ,Czechia,23/05/2016,29/05/2016,€167.21,100KG,21,2016,SMP
CZ,Czechia,23/05/2016,29/05/2016,€58.76,100KG,21,2016,WHEYPOWDER
CZ,Czechia,23/05/2016,29/05/2016,€208.53,100KG,21,2016,WMP
CZ,Czechia,23/05/2016,29/05/2016,€314.30,100KG,21,2016,EDAM
CZ,Czechia,16/05/2016,22/05/2016,€450.12,100KG,20,2016,EMMENTAL
CZ,Czechia,16/05/2016,22/05/2016,€209.68,100KG,20,2016,WMP
CZ,Czechia,16/05/2016,22/05/2016,€53.50,100KG,20,2016,WHEYPOWDER
CZ,Czechia,16/05/2016,22/05/2016,€176.23,100KG,20,2016,SMP
CZ,Czechia,16/05/2016,22/05/2016,€305.82,100KG,20,2016,EDAM
CZ,Czechia,16/05/2016,22/05/2016,€282.31,100KG,20,2016,BUTTER
CZ,Czechia,09/05/2016,15/05/2016,€166.32,100KG,19,2016,SMP
CZ,Czechia,09/05/2016,15/05/2016,€57.19,100KG,19,2016,WHEYPOWDER
CZ,Czechia,09/05/2016,15/05/2016,€309.94,100KG,19,2016,EDAM
CZ,Czechia,09/05/2016,15/05/2016,€297.07,100KG,19,2016,BUTTER
CZ,Czechia,09/05/2016,15/05/2016,€227.21,100KG,19,2016,WMP
CZ,Czechia,09/05/2016,15/05/2016,€482.40,100KG,19,2016,EMMENTAL
CZ,Czechia,02/05/2016,08/05/2016,€165.02,100KG,18,2016,SMP
CZ,Czechia,02/05/2016,08/05/2016,€238.35,100KG,18,2016,WMP
CZ,Czechia,02/05/2016,08/05/2016,€308.08,100KG,18,2016,BUTTER
CZ,Czechia,02/05/2016,08/05/2016,€477.21,100KG,18,2016,EMMENTAL
CZ,Czechia,02/05/2016,08/05/2016,€306.79,100KG,18,2016,EDAM
CZ,Czechia,02/05/2016,08/05/2016,€55.00,100KG,18,2016,WHEYPOWDER
CZ,Czechia,25/04/2016,01/05/2016,€313.56,100KG,17,2016,BUTTER
CZ,Czechia,25/04/2016,01/05/2016,€212.38,100KG,17,2016,WMP
CZ,Czechia,25/04/2016,01/05/2016,€465.42,100KG,17,2016,EMMENTAL
CZ,Czechia,25/04/2016,01/05/2016,€166.65,100KG,17,2016,SMP
CZ,Czechia,25/04/2016,01/05/2016,€69.69,100KG,17,2016,WHEYPOWDER
CZ,Czechia,25/04/2016,01/05/2016,€303.71,100KG,17,2016,EDAM
CZ,Czechia,18/04/2016,24/04/2016,€294.23,100KG,16,2016,EDAM
CZ,Czechia,18/04/2016,24/04/2016,€164.28,100KG,16,2016,SMP
CZ,Czechia,18/04/2016,24/04/2016,€307.63,100KG,16,2016,BUTTER
CZ,Czechia,18/04/2016,24/04/2016,€486.02,100KG,16,2016,EMMENTAL
CZ,Czechia,18/04/2016,24/04/2016,€50.64,100KG,16,2016,WHEYPOWDER
CZ,Czechia,18/04/2016,24/04/2016,€218.33,100KG,16,2016,WMP
CZ,Czechia,11/04/2016,17/04/2016,€212.65,100KG,15,2016,WMP
CZ,Czechia,11/04/2016,17/04/2016,€288.91,100KG,15,2016,BUTTER
CZ,Czechia,11/04/2016,17/04/2016,€446.33,100KG,15,2016,EMMENTAL
CZ,Czechia,11/04/2016,17/04/2016,€163.14,100KG,15,2016,SMP
CZ,Czechia,11/04/2016,17/04/2016,€312.26,100KG,15,2016,EDAM
CZ,Czechia,11/04/2016,17/04/2016,€60.57,100KG,15,2016,WHEYPOWDER
CZ,Czechia,04/04/2016,10/04/2016,€166.78,100KG,14,2016,SMP
CZ,Czechia,04/04/2016,10/04/2016,€247.17,100KG,14,2016,WMP
CZ,Czechia,04/04/2016,10/04/2016,€317.40,100KG,14,2016,BUTTER
CZ,Czechia,04/04/2016,10/04/2016,€479.03,100KG,14,2016,EMMENTAL
CZ,Czechia,04/04/2016,10/04/2016,€51.66,100KG,14,2016,WHEYPOWDER
CZ,Czechia,04/04/2016,10/04/2016,€310.51,100KG,14,2016,EDAM
CZ,Czechia,28/03/2016,03/04/2016,€52.80,100KG,13,2016,WHEYPOWDER
CZ,Czechia,28/03/2016,03/04/2016,€332.06,100KG,13,2016,BUTTER
CZ,Czechia,28/03/2016,03/04/2016,€488.99,100KG,13,2016,EMMENTAL
CZ,Czechia,28/03/2016,03/04/2016,€321.78,100KG,13,2016,EDAM
CZ,Czechia,28/03/2016,03/04/2016,€229.75,100KG,13,2016,WMP
CZ,Czechia,28/03/2016,03/04/2016,€163.75,100KG,13,2016,SMP
CZ,Czechia,21/03/2016,27/03/2016,€291.11,100KG,12,2016,BUTTER
CZ,Czechia,21/03/2016,27/03/2016,€306.70,100KG,12,2016,EDAM
CZ,Czechia,21/03/2016,27/03/2016,€475.53,100KG,12,2016,EMMENTAL
CZ,Czechia,21/03/2016,27/03/2016,€165.06,100KG,12,2016,SMP
CZ,Czechia,21/03/2016,27/03/2016,€54.94,100KG,12,2016,WHEYPOWDER
CZ,Czechia,21/03/2016,27/03/2016,€233.24,100KG,12,2016,WMP
CZ,Czechia,14/03/2016,20/03/2016,€175.09,100KG,11,2016,SMP
CZ,Czechia,14/03/2016,20/03/2016,€475.53,100KG,11,2016,EMMENTAL
CZ,Czechia,14/03/2016,20/03/2016,€322.19,100KG,11,2016,EDAM
CZ,Czechia,14/03/2016,20/03/2016,€320.55,100KG,11,2016,BUTTER
CZ,Czechia,14/03/2016,20/03/2016,€64.44,100KG,11,2016,WHEYPOWDER
CZ,Czechia,14/03/2016,20/03/2016,€239.19,100KG,11,2016,WMP
CZ,Czechia,07/03/2016,13/03/2016,€312.22,100KG,10,2016,BUTTER
CZ,Czechia,07/03/2016,13/03/2016,€320.13,100KG,10,2016,EDAM
CZ,Czechia,07/03/2016,13/03/2016,€70.96,100KG,10,2016,WHEYPOWDER
CZ,Czechia,07/03/2016,13/03/2016,€473.98,100KG,10,2016,EMMENTAL
CZ,Czechia,07/03/2016,13/03/2016,€164.46,100KG,10,2016,SMP
CZ,Czechia,07/03/2016,13/03/2016,€218.89,100KG,10,2016,WMP
CZ,Czechia,29/02/2016,06/03/2016,€476.90,100KG,9,2016,EMMENTAL
CZ,Czechia,29/02/2016,06/03/2016,€71.38,100KG,9,2016,WHEYPOWDER
CZ,Czechia,29/02/2016,06/03/2016,€231.69,100KG,9,2016,WMP
CZ,Czechia,29/02/2016,06/03/2016,€321.39,100KG,9,2016,EDAM
CZ,Czechia,29/02/2016,06/03/2016,€302.32,100KG,9,2016,BUTTER
CZ,Czechia,29/02/2016,06/03/2016,€175.07,100KG,9,2016,SMP
CZ,Czechia,22/02/2016,28/02/2016,€69.62,100KG,8,2016,WHEYPOWDER
CZ,Czechia,22/02/2016,28/02/2016,€254.55,100KG,8,2016,WMP
CZ,Czechia,22/02/2016,28/02/2016,€285.16,100KG,8,2016,EDAM
CZ,Czechia,22/02/2016,28/02/2016,€179.35,100KG,8,2016,SMP
CZ,Czechia,22/02/2016,28/02/2016,€506.38,100KG,8,2016,EMMENTAL
CZ,Czechia,22/02/2016,28/02/2016,€306.93,100KG,8,2016,BUTTER
CZ,Czechia,15/02/2016,21/02/2016,€254.68,100KG,7,2016,WMP
CZ,Czechia,15/02/2016,21/02/2016,€71.32,100KG,7,2016,WHEYPOWDER
CZ,Czechia,15/02/2016,21/02/2016,€323.44,100KG,7,2016,EDAM
CZ,Czechia,15/02/2016,21/02/2016,€508.15,100KG,7,2016,EMMENTAL
CZ,Czechia,15/02/2016,21/02/2016,€301.71,100KG,7,2016,BUTTER
CZ,Czechia,15/02/2016,21/02/2016,€189.67,100KG,7,2016,SMP
CZ,Czechia,08/02/2016,14/02/2016,€74.21,100KG,6,2016,WHEYPOWDER
CZ,Czechia,08/02/2016,14/02/2016,€243.67,100KG,6,2016,WMP
CZ,Czechia,08/02/2016,14/02/2016,€466.71,100KG,6,2016,EMMENTAL
CZ,Czechia,08/02/2016,14/02/2016,€320.21,100KG,6,2016,BUTTER
CZ,Czechia,08/02/2016,14/02/2016,€322.84,100KG,6,2016,EDAM
CZ,Czechia,08/02/2016,14/02/2016,€171.97,100KG,6,2016,SMP
CZ,Czechia,01/02/2016,07/02/2016,€322.91,100KG,5,2016,BUTTER
CZ,Czechia,01/02/2016,07/02/2016,€320.45,100KG,5,2016,EDAM
CZ,Czechia,01/02/2016,07/02/2016,€243.26,100KG,5,2016,WMP
CZ,Czechia,01/02/2016,07/02/2016,€174.64,100KG,5,2016,SMP
CZ,Czechia,01/02/2016,07/02/2016,€489.20,100KG,5,2016,EMMENTAL
CZ,Czechia,01/02/2016,07/02/2016,€67.14,100KG,5,2016,WHEYPOWDER
CZ,Czechia,25/01/2016,31/01/2016,€68.38,100KG,4,2016,WHEYPOWDER
CZ,Czechia,25/01/2016,31/01/2016,€174.40,100KG,4,2016,SMP
CZ,Czechia,25/01/2016,31/01/2016,€481.16,100KG,4,2016,EMMENTAL
CZ,Czechia,25/01/2016,31/01/2016,€321.55,100KG,4,2016,BUTTER
CZ,Czechia,25/01/2016,31/01/2016,€321.66,100KG,4,2016,EDAM
CZ,Czechia,25/01/2016,31/01/2016,€231.94,100KG,4,2016,WMP
CZ,Czechia,18/01/2016,24/01/2016,€482.30,100KG,3,2016,EMMENTAL
CZ,Czechia,18/01/2016,24/01/2016,€179.78,100KG,3,2016,SMP
CZ,Czechia,18/01/2016,24/01/2016,€328.64,100KG,3,2016,EDAM
CZ,Czechia,18/01/2016,24/01/2016,€242.92,100KG,3,2016,WMP
CZ,Czechia,18/01/2016,24/01/2016,€66.15,100KG,3,2016,WHEYPOWDER
CZ,Czechia,18/01/2016,24/01/2016,€303.42,100KG,3,2016,BUTTER
CZ,Czechia,11/01/2016,17/01/2016,€262.15,100KG,2,2016,WMP
CZ,Czechia,11/01/2016,17/01/2016,€466.57,100KG,2,2016,EMMENTAL
CZ,Czechia,11/01/2016,17/01/2016,€302.89,100KG,2,2016,BUTTER
CZ,Czechia,11/01/2016,17/01/2016,€321.30,100KG,2,2016,EDAM
CZ,Czechia,11/01/2016,17/01/2016,€174.87,100KG,2,2016,SMP
CZ,Czechia,11/01/2016,17/01/2016,€71.20,100KG,2,2016,WHEYPOWDER
CZ,Czechia,04/01/2016,10/01/2016,€488.63,100KG,1,2016,EMMENTAL
CZ,Czechia,04/01/2016,10/01/2016,€320.81,100KG,1,2016,BUTTER
CZ,Czechia,04/01/2016,10/01/2016,€176.25,100KG,1,2016,SMP
CZ,Czechia,04/01/2016,10/01/2016,€237.51,100KG,1,2016,WMP
CZ,Czechia,04/01/2016,10/01/2016,€332.49,100KG,1,2016,EDAM
CZ,Czechia,04/01/2016,10/01/2016,€69.65,100KG,1,2016,WHEYPOWDER
CZ,Czechia,28/12/2015,03/01/2016,€189.27,100KG,0,2016,SMP
CZ,Czechia,28/12/2015,03/01/2016,€484.92,100KG,0,2016,EMMENTAL
CZ,Czechia,28/12/2015,03/01/2016,€337.30,100KG,0,2016,EDAM
CZ,Czechia,28/12/2015,03/01/2016,€312.74,100KG,0,2016,BUTTER
CZ,Czechia,28/12/2015,03/01/2016,€285.90,100KG,0,2016,WMP
CZ,Czechia,25/12/2023,31/12/2023,€628.27,100KG,52,2023,EMMENTAL
CZ,Czechia,25/12/2023,31/12/2023,€504.36,100KG,52,2023,GOUDA
CZ,Czechia,25/12/2023,31/12/2023,€510.33,100KG,52,2023,EDAM
CZ,Czechia,25/12/2023,31/12/2023,€90.90,100KG,52,2023,WHEYPOWDER
CZ,Czechia,25/12/2023,31/12/2023,€51.47,100KG,52,2023,DRINKING MILK
CZ,Czechia,25/12/2023,31/12/2023,€264.73,100KG,52,2023,SMP
CZ,Czechia,25/12/2023,31/12/2023,€711.80,100KG,52,2023,BUTTER
CZ,Czechia,25/12/2023,31/12/2023,€304.03,100KG,52,2023,CREAM
CZ,Czechia,18/12/2023,24/12/2023,€458.35,100KG,51,2023,GOUDA
CZ,Czechia,18/12/2023,24/12/2023,€51.09,100KG,51,2023,DRINKING MILK
CZ,Czechia,18/12/2023,24/12/2023,€368.06,100KG,51,2023,WMP
CZ,Czechia,18/12/2023,24/12/2023,€683.06,100KG,51,2023,BUTTER
CZ,Czechia,18/12/2023,24/12/2023,€488.80,100KG,51,2023,EDAM
CZ,Czechia,18/12/2023,24/12/2023,€266.13,100KG,51,2023,SMP
CZ,Czechia,18/12/2023,24/12/2023,€90.90,100KG,51,2023,WHEYPOWDER
CZ,Czechia,18/12/2023,24/12/2023,€660.08,100KG,51,2023,EMMENTAL
CZ,Czechia,18/12/2023,24/12/2023,€300.19,100KG,51,2023,CREAM
CZ,Czechia,11/12/2023,17/12/2023,€267.89,100KG,50,2023,SMP
CZ,Czechia,11/12/2023,17/12/2023,€488.26,100KG,50,2023,GOUDA
CZ,Czechia,11/12/2023,17/12/2023,€51.52,100KG,50,2023,DRINKING MILK
CZ,Czechia,11/12/2023,17/12/2023,€673.04,100KG,50,2023,BUTTER
CZ,Czechia,11/12/2023,17/12/2023,€669.86,100KG,50,2023,EMMENTAL
CZ,Czechia,11/12/2023,17/12/2023,€341.98,100KG,50,2023,WMP
CZ,Czechia,11/12/2023,17/12/2023,€314.21,100KG,50,2023,CREAM
CZ,Czechia,11/12/2023,17/12/2023,€421.87,100KG,50,2023,EDAM
CZ,Czechia,11/12/2023,17/12/2023,€98.88,100KG,50,2023,WHEYPOWDER
CZ,Czechia,04/12/2023,10/12/2023,€312.46,100KG,49,2023,CREAM
CZ,Czechia,04/12/2023,10/12/2023,€664.33,100KG,49,2023,EMMENTAL
CZ,Czechia,04/12/2023,10/12/2023,€694.29,100KG,49,2023,BUTTER
CZ,Czechia,04/12/2023,10/12/2023,€262.40,100KG,49,2023,SMP
CZ,Czechia,04/12/2023,10/12/2023,€93.22,100KG,49,2023,WHEYPOWDER
CZ,Czechia,04/12/2023,10/12/2023,€345.31,100KG,49,2023,WMP
CZ,Czechia,04/12/2023,10/12/2023,€47.33,100KG,49,2023,DRINKING MILK
CZ,Czechia,04/12/2023,10/12/2023,€487.26,100KG,49,2023,EDAM
CZ,Czechia,04/12/2023,10/12/2023,€449.67,100KG,49,2023,GOUDA
CZ,Czechia,27/11/2023,03/12/2023,€510.01,100KG,48,2023,EDAM
CZ,Czechia,27/11/2023,03/12/2023,€254.30,100KG,48,2023,SMP
CZ,Czechia,27/11/2023,03/12/2023,€92.85,100KG,48,2023,WHEYPOWDER
CZ,Czechia,27/11/2023,03/12/2023,€666.66,100KG,48,2023,EMMENTAL
CZ,Czechia,27/11/2023,03/12/2023,€49.73,100KG,48,2023,DRINKING MILK
CZ,Czechia,27/11/2023,03/12/2023,€316.64,100KG,48,2023,CREAM
CZ,Czechia,27/11/2023,03/12/2023,€471.67,100KG,48,2023,GOUDA
CZ,Czechia,27/11/2023,03/12/2023,€375.17,100KG,48,2023,WMP
CZ,Czechia,27/11/2023,03/12/2023,€687.33,100KG,48,2023,BUTTER
CZ,Czechia,20/11/2023,26/11/2023,€316.55,100KG,47,2023,CREAM
CZ,Czechia,20/11/2023,26/11/2023,€254.19,100KG,47,2023,SMP
CZ,Czechia,20/11/2023,26/11/2023,€658.24,100KG,47,2023,EMMENTAL
CZ,Czechia,20/11/2023,26/11/2023,€50.07,100KG,47,2023,DRINKING MILK
CZ,Czechia,20/11/2023,26/11/2023,€96.66,100KG,47,2023,WHEYPOWDER
CZ,Czechia,20/11/2023,26/11/2023,€352.67,100KG,47,2023,WMP
CZ,Czechia,20/11/2023,26/11/2023,€441.44,100KG,47,2023,EDAM
CZ,Czechia,20/11/2023,26/11/2023,€682.64,100KG,47,2023,BUTTER
CZ,Czechia,20/11/2023,26/11/2023,€483.07,100KG,47,2023,GOUDA
CZ,Czechia,13/11/2023,19/11/2023,€344.75,100KG,46,2023,WMP
CZ,Czechia,13/11/2023,19/11/2023,€85.34,100KG,46,2023,WHEYPOWDER
CZ,Czechia,13/11/2023,19/11/2023,€677.04,100KG,46,2023,BUTTER
CZ,Czechia,13/11/2023,19/11/2023,€49.31,100KG,46,2023,DRINKING MILK
CZ,Czechia,13/11/2023,19/11/2023,€247.01,100KG,46,2023,SMP
CZ,Czechia,13/11/2023,19/11/2023,€287.41,100KG,46,2023,CREAM
CZ,Czechia,13/11/2023,19/11/2023,€485.70,100KG,46,2023,EDAM
CZ,Czechia,13/11/2023,19/11/2023,€404.87,100KG,46,2023,GOUDA
CZ,Czechia,13/11/2023,19/11/2023,€663.99,100KG,46,2023,EMMENTAL
CZ,Czechia,06/11/2023,12/11/2023,€487.03,100KG,45,2023,EDAM
CZ,Czechia,06/11/2023,12/11/2023,€680.62,100KG,45,2023,BUTTER
CZ,Czechia,06/11/2023,12/11/2023,€649.31,100KG,45,2023,EMMENTAL
CZ,Czechia,06/11/2023,12/11/2023,€44.54,100KG,45,2023,DRINKING MILK
CZ,Czechia,06/11/2023,12/11/2023,€311.30,100KG,45,2023,CREAM
CZ,Czechia,06/11/2023,12/11/2023,€94.96,100KG,45,2023,WHEYPOWDER
CZ,Czechia,06/11/2023,12/11/2023,€245.05,100KG,45,2023,SMP
CZ,Czechia,06/11/2023,12/11/2023,€501.43,100KG,45,2023,GOUDA
CZ,Czechia,06/11/2023,12/11/2023,€337.90,100KG,45,2023,WMP
CZ,Czechia,30/10/2023,05/11/2023,€352.98,100KG,44,2023,WMP
CZ,Czechia,30/10/2023,05/11/2023,€242.75,100KG,44,2023,SMP
CZ,Czechia,30/10/2023,05/11/2023,€503.96,100KG,44,2023,EDAM
CZ,Czechia,30/10/2023,05/11/2023,€652.23,100KG,44,2023,EMMENTAL
CZ,Czechia,30/10/2023,05/11/2023,€482.69,100KG,44,2023,GOUDA
CZ,Czechia,30/10/2023,05/11/2023,€310.91,100KG,44,2023,CREAM
CZ,Czechia,30/10/2023,05/11/2023,€86.06,100KG,44,2023,WHEYPOWDER
CZ,Czechia,30/10/2023,05/11/2023,€593.06,100KG,44,2023,BUTTER
CZ,Czechia,30/10/2023,05/11/2023,€44.91,100KG,44,2023,DRINKING MILK
CZ,Czechia,23/10/2023,29/10/2023,€631.49,100KG,43,2023,BUTTER
CZ,Czechia,23/10/2023,29/10/2023,€447.18,100KG,43,2023,EDAM
CZ,Czechia,23/10/2023,29/10/2023,€237.30,100KG,43,2023,SMP
CZ,Czechia,23/10/2023,29/10/2023,€86.74,100KG,43,2023,WHEYPOWDER
CZ,Czechia,23/10/2023,29/10/2023,€637.05,100KG,43,2023,EMMENTAL
