memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,category,productCode
CZ,Czechia,10/02/2014,16/02/2014,€261.25,€/100Kg,7,Heifers,ER3
CZ,Czechia,10/02/2014,16/02/2014,€243.84,€/100Kg,7,Heifers,EO3
CZ,Czechia,10/02/2014,16/02/2014,€224.67,€/100Kg,7,Cows,DO3
CZ,Czechia,10/02/2014,16/02/2014,€248.71,€/100Kg,7,Cows,DR3
CZ,Czechia,10/02/2014,16/02/2014,€324.37,€/100Kg,7,Young bulls,AU2
CZ,Czechia,10/02/2014,16/02/2014,€151.26,€/100Kg,7,Young cattle,ZO2
CZ,Czechia,10/02/2014,16/02/2014,€233.25,€/100Kg,7,Heifers,EO2
CZ,Czechia,10/02/2014,16/02/2014,€244.64,€/100Kg,7,Cows,DR4
CZ,Czechia,10/02/2014,16/02/2014,€310.45,€/100Kg,7,Steers,CR3
CZ,Czechia,10/02/2014,16/02/2014,€306.78,€/100Kg,7,Bulls,BR3
CZ,Czechia,10/02/2014,16/02/2014,€278.48,€/100Kg,7,Heifers,EU3
CZ,Czechia,10/02/2014,16/02/2014,€196.49,€/100Kg,7,Cows,DP3
CZ,Czechia,10/02/2014,16/02/2014,€220.75,€/100Kg,7,Cows,DO2
CZ,Czechia,10/02/2014,16/02/2014,€262.23,€/100Kg,7,Heifers,ER2
CZ,Czechia,10/02/2014,16/02/2014,€220.20,€/100Kg,7,Cows,DO4
CZ,Czechia,10/02/2014,16/02/2014,€267.09,€/100Kg,7,Steers,CO3
CZ,Czechia,10/02/2014,16/02/2014,€268.27,€/100Kg,7,Heifers,EU2
CZ,Czechia,10/02/2014,16/02/2014,€243.40,€/100Kg,7,Young cattle,ZR2
CZ,Czechia,10/02/2014,16/02/2014,€230.67,€/100Kg,7,Heifers,EO4
CZ,Czechia,10/02/2014,16/02/2014,€180.97,€/100Kg,7,Cows,DP2
CZ,Czechia,10/02/2014,16/02/2014,€308.12,€/100Kg,7,Young bulls,AO3
CZ,Czechia,10/02/2014,16/02/2014,€329.79,€/100Kg,7,Young bulls,AU3
CZ,Czechia,10/02/2014,16/02/2014,€314.41,€/100Kg,7,Young bulls,AR2
CZ,Czechia,03/02/2014,09/02/2014,€259.40,€/100Kg,6,Heifers,ER3
CZ,Czechia,03/02/2014,09/02/2014,€235.74,€/100Kg,6,Heifers,EO2
CZ,Czechia,03/02/2014,09/02/2014,€192.93,€/100Kg,6,Cows,DP3
CZ,Czechia,03/02/2014,09/02/2014,€296.90,€/100Kg,6,Young bulls,AO3
CZ,Czechia,03/02/2014,09/02/2014,€307.15,€/100Kg,6,Bulls,BR3
CZ,Czechia,03/02/2014,09/02/2014,€267.09,€/100Kg,6,Steers,CO3
CZ,Czechia,03/02/2014,09/02/2014,€278.48,€/100Kg,6,Heifers,EU3
CZ,Czechia,03/02/2014,09/02/2014,€247.15,€/100Kg,6,Cows,DR4
CZ,Czechia,03/02/2014,09/02/2014,€247.30,€/100Kg,6,Cows,DR3
CZ,Czechia,03/02/2014,09/02/2014,€321.21,€/100Kg,6,Young bulls,AU3
CZ,Czechia,03/02/2014,09/02/2014,€314.53,€/100Kg,6,Young bulls,AR2
CZ,Czechia,03/02/2014,09/02/2014,€224.00,€/100Kg,6,Cows,DO3
CZ,Czechia,03/02/2014,09/02/2014,€220.26,€/100Kg,6,Cows,DO2
CZ,Czechia,03/02/2014,09/02/2014,€322.99,€/100Kg,6,Young bulls,AU2
CZ,Czechia,03/02/2014,09/02/2014,€311.00,€/100Kg,6,Adult male indicative price,ACZURO
CZ,Czechia,03/02/2014,09/02/2014,€182.94,€/100Kg,6,Cows,DP2
CZ,Czechia,03/02/2014,09/02/2014,€229.34,€/100Kg,6,Cows,DO4
CZ,Czechia,03/02/2014,09/02/2014,€296.39,€/100Kg,6,Young bulls,AO2
CZ,Czechia,03/02/2014,09/02/2014,€261.47,€/100Kg,6,Heifers,ER2
CZ,Czechia,03/02/2014,09/02/2014,€310.45,€/100Kg,6,Steers,CR3
CZ,Czechia,03/02/2014,09/02/2014,€315.51,€/100Kg,6,Young bulls,AR3
CZ,Czechia,03/02/2014,09/02/2014,€239.30,€/100Kg,6,Heifers,EO3
CZ,Czechia,03/02/2014,09/02/2014,€151.26,€/100Kg,6,Young cattle,ZO2
CZ,Czechia,03/02/2014,09/02/2014,€320.04,€/100Kg,6,Young cattle,ZU2
CZ,Czechia,03/02/2014,09/02/2014,€268.27,€/100Kg,6,Heifers,EU2
CZ,Czechia,03/02/2014,09/02/2014,€250.28,€/100Kg,6,Heifers,ER4
CZ,Czechia,03/02/2014,09/02/2014,€240.08,€/100Kg,6,Heifers,EO4
CZ,Czechia,27/01/2014,02/02/2014,€324.02,€/100Kg,5,Young bulls,AU3
CZ,Czechia,27/01/2014,02/02/2014,€259.54,€/100Kg,5,Heifers,EU3
CZ,Czechia,27/01/2014,02/02/2014,€310.50,€/100Kg,5,Young bulls,AR3
CZ,Czechia,27/01/2014,02/02/2014,€151.26,€/100Kg,5,Young cattle,ZO2
CZ,Czechia,27/01/2014,02/02/2014,€288.55,€/100Kg,5,Young bulls,AO2
CZ,Czechia,27/01/2014,02/02/2014,€231.28,€/100Kg,5,Steers,CO4
CZ,Czechia,27/01/2014,02/02/2014,€320.04,€/100Kg,5,Young cattle,ZU2
CZ,Czechia,27/01/2014,02/02/2014,€311.23,€/100Kg,5,Bulls,BR3
CZ,Czechia,27/01/2014,02/02/2014,€290.33,€/100Kg,5,Young bulls,AO3
CZ,Czechia,27/01/2014,02/02/2014,€258.61,€/100Kg,5,Heifers,ER4
CZ,Czechia,27/01/2014,02/02/2014,€225.47,€/100Kg,5,Cows,DO3
CZ,Czechia,27/01/2014,02/02/2014,€192.30,€/100Kg,5,Cows,DP3
CZ,Czechia,27/01/2014,02/02/2014,€255.67,€/100Kg,5,Heifers,ER2
CZ,Czechia,27/01/2014,02/02/2014,€235.39,€/100Kg,5,Heifers,EO3
CZ,Czechia,27/01/2014,02/02/2014,€238.59,€/100Kg,5,Heifers,EO2
CZ,Czechia,27/01/2014,02/02/2014,€268.78,€/100Kg,5,Heifers,EU2
CZ,Czechia,27/01/2014,02/02/2014,€312.75,€/100Kg,5,Young bulls,AR2
CZ,Czechia,27/01/2014,02/02/2014,€221.69,€/100Kg,5,Cows,DO2
CZ,Czechia,27/01/2014,02/02/2014,€259.56,€/100Kg,5,Heifers,ER3
CZ,Czechia,27/01/2014,02/02/2014,€249.34,€/100Kg,5,Cows,DR3
CZ,Czechia,27/01/2014,02/02/2014,€180.85,€/100Kg,5,Cows,DP2
CZ,Czechia,27/01/2014,02/02/2014,€310.45,€/100Kg,5,Steers,CR3
CZ,Czechia,27/01/2014,02/02/2014,€240.08,€/100Kg,5,Heifers,EO4
CZ,Czechia,27/01/2014,02/02/2014,€267.09,€/100Kg,5,Steers,CO3
CZ,Czechia,27/01/2014,02/02/2014,€321.91,€/100Kg,5,Young bulls,AU2
CZ,Czechia,27/01/2014,02/02/2014,€244.98,€/100Kg,5,Cows,DR4
CZ,Czechia,27/01/2014,02/02/2014,€226.38,€/100Kg,5,Cows,DO4
CZ,Czechia,27/01/2014,02/02/2014,€308.60,€/100Kg,5,Adult male indicative price,ACZURO
CZ,Czechia,20/01/2014,26/01/2014,€240.30,€/100Kg,4,Heifers,EO2
CZ,Czechia,20/01/2014,26/01/2014,€183.89,€/100Kg,4,Cows,DP2
CZ,Czechia,20/01/2014,26/01/2014,€226.60,€/100Kg,4,Cows,DO4
CZ,Czechia,20/01/2014,26/01/2014,€311.27,€/100Kg,4,Young bulls,AR3
CZ,Czechia,20/01/2014,26/01/2014,€220.71,€/100Kg,4,Cows,DO2
CZ,Czechia,20/01/2014,26/01/2014,€315.13,€/100Kg,4,Bulls,BR3
CZ,Czechia,20/01/2014,26/01/2014,€313.78,€/100Kg,4,Young bulls,AR2
CZ,Czechia,20/01/2014,26/01/2014,€281.25,€/100Kg,4,Young bulls,AO3
CZ,Czechia,20/01/2014,26/01/2014,€151.26,€/100Kg,4,Young cattle,ZO2
CZ,Czechia,20/01/2014,26/01/2014,€267.09,€/100Kg,4,Steers,CO3
CZ,Czechia,20/01/2014,26/01/2014,€259.54,€/100Kg,4,Heifers,EU3
CZ,Czechia,20/01/2014,26/01/2014,€310.45,€/100Kg,4,Steers,CR3
CZ,Czechia,20/01/2014,26/01/2014,€264.03,€/100Kg,4,Heifers,ER2
CZ,Czechia,20/01/2014,26/01/2014,€233.28,€/100Kg,4,Heifers,EO4
CZ,Czechia,20/01/2014,26/01/2014,€250.36,€/100Kg,4,Cows,DR3
CZ,Czechia,20/01/2014,26/01/2014,€320.04,€/100Kg,4,Young cattle,ZU2
CZ,Czechia,20/01/2014,26/01/2014,€294.48,€/100Kg,4,Young bulls,AO2
CZ,Czechia,20/01/2014,26/01/2014,€231.28,€/100Kg,4,Steers,CO4
CZ,Czechia,20/01/2014,26/01/2014,€259.59,€/100Kg,4,Heifers,ER3
CZ,Czechia,20/01/2014,26/01/2014,€239.42,€/100Kg,4,Heifers,EO3
CZ,Czechia,20/01/2014,26/01/2014,€247.42,€/100Kg,4,Cows,DR4
CZ,Czechia,20/01/2014,26/01/2014,€325.27,€/100Kg,4,Young bulls,AU2
CZ,Czechia,20/01/2014,26/01/2014,€265.92,€/100Kg,4,Heifers,EU2
CZ,Czechia,20/01/2014,26/01/2014,€252.04,€/100Kg,4,Heifers,ER4
CZ,Czechia,20/01/2014,26/01/2014,€200.36,€/100Kg,4,Cows,DP3
CZ,Czechia,20/01/2014,26/01/2014,€225.90,€/100Kg,4,Cows,DO3
CZ,Czechia,20/01/2014,26/01/2014,€309.57,€/100Kg,4,Adult male indicative price,ACZURO
CZ,Czechia,20/01/2014,26/01/2014,€325.63,€/100Kg,4,Young bulls,AU3
CZ,Czechia,13/01/2014,19/01/2014,€304.24,€/100Kg,3,Adult male indicative price,ACZURO
CZ,Czechia,13/01/2014,19/01/2014,€287.90,€/100Kg,3,Young bulls,AO3
CZ,Czechia,13/01/2014,19/01/2014,€231.28,€/100Kg,3,Steers,CO4
CZ,Czechia,13/01/2014,19/01/2014,€243.72,€/100Kg,3,Cows,DR4
CZ,Czechia,13/01/2014,19/01/2014,€305.94,€/100Kg,3,Young bulls,AR3
CZ,Czechia,13/01/2014,19/01/2014,€244.20,€/100Kg,3,Heifers,EO3
CZ,Czechia,13/01/2014,19/01/2014,€259.54,€/100Kg,3,Heifers,EU3
CZ,Czechia,13/01/2014,19/01/2014,€292.67,€/100Kg,3,Young bulls,AO2
CZ,Czechia,13/01/2014,19/01/2014,€320.41,€/100Kg,3,Young bulls,AU2
CZ,Czechia,13/01/2014,19/01/2014,€224.44,€/100Kg,3,Cows,DO3
CZ,Czechia,13/01/2014,19/01/2014,€305.10,€/100Kg,3,Bulls,BR3
CZ,Czechia,13/01/2014,19/01/2014,€221.09,€/100Kg,3,Cows,DO4
CZ,Czechia,13/01/2014,19/01/2014,€310.45,€/100Kg,3,Steers,CR3
CZ,Czechia,13/01/2014,19/01/2014,€264.10,€/100Kg,3,Heifers,ER3
CZ,Czechia,13/01/2014,19/01/2014,€265.92,€/100Kg,3,Heifers,EU2
CZ,Czechia,13/01/2014,19/01/2014,€184.79,€/100Kg,3,Cows,DP3
CZ,Czechia,13/01/2014,19/01/2014,€219.92,€/100Kg,3,Heifers,EO4
CZ,Czechia,13/01/2014,19/01/2014,€151.26,€/100Kg,3,Young cattle,ZO2
CZ,Czechia,13/01/2014,19/01/2014,€221.64,€/100Kg,3,Cows,DO2
CZ,Czechia,13/01/2014,19/01/2014,€183.07,€/100Kg,3,Cows,DP2
CZ,Czechia,13/01/2014,19/01/2014,€237.49,€/100Kg,3,Heifers,EO2
CZ,Czechia,13/01/2014,19/01/2014,€320.04,€/100Kg,3,Young cattle,ZU2
CZ,Czechia,13/01/2014,19/01/2014,€322.96,€/100Kg,3,Young bulls,AU3
CZ,Czechia,13/01/2014,19/01/2014,€261.95,€/100Kg,3,Heifers,ER4
CZ,Czechia,13/01/2014,19/01/2014,€308.38,€/100Kg,3,Young bulls,AR2
CZ,Czechia,13/01/2014,19/01/2014,€267.09,€/100Kg,3,Steers,CO3
CZ,Czechia,13/01/2014,19/01/2014,€249.41,€/100Kg,3,Cows,DR3
CZ,Czechia,13/01/2014,19/01/2014,€260.01,€/100Kg,3,Heifers,ER2
CZ,Czechia,06/01/2014,12/01/2014,€293.00,€/100Kg,2,Young bulls,AO2
CZ,Czechia,06/01/2014,12/01/2014,€236.53,€/100Kg,2,Heifers,EO2
CZ,Czechia,06/01/2014,12/01/2014,€306.81,€/100Kg,2,Young bulls,AR3
CZ,Czechia,06/01/2014,12/01/2014,€319.63,€/100Kg,2,Young bulls,AU3
CZ,Czechia,06/01/2014,12/01/2014,€294.20,€/100Kg,2,Bulls,BR3
CZ,Czechia,06/01/2014,12/01/2014,€224.58,€/100Kg,2,Cows,DO3
CZ,Czechia,06/01/2014,12/01/2014,€231.28,€/100Kg,2,Steers,CO4
CZ,Czechia,06/01/2014,12/01/2014,€242.98,€/100Kg,2,Heifers,EO3
CZ,Czechia,06/01/2014,12/01/2014,€291.22,€/100Kg,2,Young bulls,AO3
CZ,Czechia,06/01/2014,12/01/2014,€234.12,€/100Kg,2,Heifers,EO4
CZ,Czechia,06/01/2014,12/01/2014,€262.21,€/100Kg,2,Heifers,EU2
CZ,Czechia,06/01/2014,12/01/2014,€319.16,€/100Kg,2,Young bulls,AU2
CZ,Czechia,06/01/2014,12/01/2014,€267.09,€/100Kg,2,Steers,CO3
CZ,Czechia,06/01/2014,12/01/2014,€258.46,€/100Kg,2,Heifers,ER2
CZ,Czechia,06/01/2014,12/01/2014,€261.96,€/100Kg,2,Heifers,ER3
CZ,Czechia,06/01/2014,12/01/2014,€243.60,€/100Kg,2,Cows,DR4
CZ,Czechia,06/01/2014,12/01/2014,€219.88,€/100Kg,2,Cows,DO4
CZ,Czechia,06/01/2014,12/01/2014,€181.08,€/100Kg,2,Cows,DP2
CZ,Czechia,06/01/2014,12/01/2014,€278.68,€/100Kg,2,Heifers,EU3
CZ,Czechia,06/01/2014,12/01/2014,€320.04,€/100Kg,2,Young cattle,ZU2
CZ,Czechia,06/01/2014,12/01/2014,€252.16,€/100Kg,2,Heifers,ER4
CZ,Czechia,06/01/2014,12/01/2014,€218.75,€/100Kg,2,Cows,DO2
CZ,Czechia,06/01/2014,12/01/2014,€203.16,€/100Kg,2,Cows,DP3
CZ,Czechia,06/01/2014,12/01/2014,€305.48,€/100Kg,2,Adult male indicative price,ACZURO
CZ,Czechia,06/01/2014,12/01/2014,€309.72,€/100Kg,2,Young bulls,AR2
CZ,Czechia,06/01/2014,12/01/2014,€248.01,€/100Kg,2,Cows,DR3
CZ,Czechia,06/01/2014,12/01/2014,€310.45,€/100Kg,2,Steers,CR3
CZ,Czechia,30/12/2013,05/01/2014,€301.02,€/100Kg,1,Adult male indicative price,ACZURO
CZ,Czechia,30/12/2013,05/01/2014,€267.09,€/100Kg,1,Steers,CO3
CZ,Czechia,30/12/2013,05/01/2014,€285.12,€/100Kg,1,Young bulls,AO2
CZ,Czechia,30/12/2013,05/01/2014,€292.69,€/100Kg,1,Young bulls,AO3
CZ,Czechia,30/12/2013,05/01/2014,€278.68,€/100Kg,1,Heifers,EU3
CZ,Czechia,30/12/2013,05/01/2014,€244.34,€/100Kg,1,Heifers,EO4
CZ,Czechia,30/12/2013,05/01/2014,€301.42,€/100Kg,1,Young bulls,AR3
CZ,Czechia,30/12/2013,05/01/2014,€231.28,€/100Kg,1,Steers,CO4
CZ,Czechia,30/12/2013,05/01/2014,€221.35,€/100Kg,1,Cows,DO3
CZ,Czechia,30/12/2013,05/01/2014,€242.97,€/100Kg,1,Cows,DR3
CZ,Czechia,30/12/2013,05/01/2014,€246.75,€/100Kg,1,Heifers,EO2
CZ,Czechia,30/12/2013,05/01/2014,€261.97,€/100Kg,1,Heifers,EU2
CZ,Czechia,30/12/2013,05/01/2014,€179.34,€/100Kg,1,Cows,DP2
CZ,Czechia,30/12/2013,05/01/2014,€249.59,€/100Kg,1,Heifers,EO3
CZ,Czechia,30/12/2013,05/01/2014,€256.86,€/100Kg,1,Heifers,ER4
CZ,Czechia,30/12/2013,05/01/2014,€299.13,€/100Kg,1,Bulls,BR3
CZ,Czechia,30/12/2013,05/01/2014,€312.96,€/100Kg,1,Young bulls,AU3
CZ,Czechia,30/12/2013,05/01/2014,€220.36,€/100Kg,1,Cows,DO2
CZ,Czechia,30/12/2013,05/01/2014,€195.83,€/100Kg,1,Cows,DP3
CZ,Czechia,30/12/2013,05/01/2014,€257.64,€/100Kg,1,Heifers,ER3
CZ,Czechia,30/12/2013,05/01/2014,€207.77,€/100Kg,1,Cows,DO4
CZ,Czechia,30/12/2013,05/01/2014,€317.11,€/100Kg,1,Young bulls,AU2
CZ,Czechia,30/12/2013,05/01/2014,€284.96,€/100Kg,1,Steers,CR3
CZ,Czechia,30/12/2013,05/01/2014,€305.43,€/100Kg,1,Young bulls,AR2
CZ,Czechia,30/12/2013,05/01/2014,€236.60,€/100Kg,1,Cows,DR4
CZ,Czechia,30/12/2013,05/01/2014,€256.80,€/100Kg,1,Heifers,ER2
CZ,Czechia,23/12/2013,29/12/2013,€300.76,€/100Kg,52,Young bulls,AR3
CZ,Czechia,23/12/2013,29/12/2013,€257.07,€/100Kg,52,Heifers,ER3
CZ,Czechia,23/12/2013,29/12/2013,€207.31,€/100Kg,52,Cows,DO4
CZ,Czechia,23/12/2013,29/12/2013,€246.21,€/100Kg,52,Heifers,EO2
CZ,Czechia,23/12/2013,29/12/2013,€312.28,€/100Kg,52,Young bulls,AU3
CZ,Czechia,23/12/2013,29/12/2013,€219.88,€/100Kg,52,Cows,DO2
CZ,Czechia,23/12/2013,29/12/2013,€256.24,€/100Kg,52,Heifers,ER2
CZ,Czechia,23/12/2013,29/12/2013,€278.06,€/100Kg,52,Heifers,EU3
CZ,Czechia,23/12/2013,29/12/2013,€284.49,€/100Kg,52,Young bulls,AO2
CZ,Czechia,23/12/2013,29/12/2013,€178.95,€/100Kg,52,Cows,DP2
CZ,Czechia,23/12/2013,29/12/2013,€231.28,€/100Kg,52,Steers,CO4
CZ,Czechia,23/12/2013,29/12/2013,€284.96,€/100Kg,52,Steers,CR3
CZ,Czechia,23/12/2013,29/12/2013,€292.05,€/100Kg,52,Young bulls,AO3
CZ,Czechia,23/12/2013,29/12/2013,€242.44,€/100Kg,52,Cows,DR3
CZ,Czechia,23/12/2013,29/12/2013,€267.09,€/100Kg,52,Steers,CO3
CZ,Czechia,23/12/2013,29/12/2013,€244.34,€/100Kg,52,Heifers,EO4
CZ,Czechia,23/12/2013,29/12/2013,€261.39,€/100Kg,52,Heifers,EU2
CZ,Czechia,23/12/2013,29/12/2013,€236.08,€/100Kg,52,Cows,DR4
CZ,Czechia,23/12/2013,29/12/2013,€256.86,€/100Kg,52,Heifers,ER4
CZ,Czechia,23/12/2013,29/12/2013,€195.40,€/100Kg,52,Cows,DP3
CZ,Czechia,23/12/2013,29/12/2013,€249.05,€/100Kg,52,Heifers,EO3
CZ,Czechia,23/12/2013,29/12/2013,€304.76,€/100Kg,52,Young bulls,AR2
CZ,Czechia,23/12/2013,29/12/2013,€316.42,€/100Kg,52,Young bulls,AU2
CZ,Czechia,23/12/2013,29/12/2013,€298.48,€/100Kg,52,Bulls,BR3
CZ,Czechia,23/12/2013,29/12/2013,€220.86,€/100Kg,52,Cows,DO3
CZ,Czechia,23/12/2013,29/12/2013,€300.36,€/100Kg,52,Adult male indicative price,ACZURO
CZ,Czechia,16/12/2013,22/12/2013,€219.99,€/100Kg,51,Cows,DO2
CZ,Czechia,16/12/2013,22/12/2013,€242.15,€/100Kg,51,Cows,DR4
CZ,Czechia,16/12/2013,22/12/2013,€211.30,€/100Kg,51,Cows,DO4
CZ,Czechia,16/12/2013,22/12/2013,€262.74,€/100Kg,51,Heifers,EU2
CZ,Czechia,16/12/2013,22/12/2013,€244.34,€/100Kg,51,Heifers,EO4
CZ,Czechia,16/12/2013,22/12/2013,€264.34,€/100Kg,51,Heifers,EU3
CZ,Czechia,16/12/2013,22/12/2013,€304.61,€/100Kg,51,Young bulls,AR2
CZ,Czechia,16/12/2013,22/12/2013,€306.23,€/100Kg,51,Steers,CU2
CZ,Czechia,16/12/2013,22/12/2013,€183.92,€/100Kg,51,Cows,DP2
CZ,Czechia,16/12/2013,22/12/2013,€298.73,€/100Kg,51,Bulls,BR3
CZ,Czechia,16/12/2013,22/12/2013,€312.31,€/100Kg,51,Young bulls,AU3
CZ,Czechia,16/12/2013,22/12/2013,€191.33,€/100Kg,51,Cows,DP3
CZ,Czechia,16/12/2013,22/12/2013,€233.02,€/100Kg,51,Heifers,EO2
CZ,Czechia,16/12/2013,22/12/2013,€263.29,€/100Kg,51,Heifers,ER2
CZ,Czechia,16/12/2013,22/12/2013,€256.86,€/100Kg,51,Heifers,ER4
CZ,Czechia,16/12/2013,22/12/2013,€289.17,€/100Kg,51,Young bulls,AO2
CZ,Czechia,16/12/2013,22/12/2013,€316.40,€/100Kg,51,Young bulls,AU2
CZ,Czechia,16/12/2013,22/12/2013,€221.67,€/100Kg,51,Cows,DO3
CZ,Czechia,16/12/2013,22/12/2013,€267.09,€/100Kg,51,Steers,CO3
CZ,Czechia,16/12/2013,22/12/2013,€278.73,€/100Kg,51,Young bulls,AO3
CZ,Czechia,16/12/2013,22/12/2013,€231.28,€/100Kg,51,Steers,CO4
CZ,Czechia,16/12/2013,22/12/2013,€300.35,€/100Kg,51,Steers,CR4
CZ,Czechia,16/12/2013,22/12/2013,€267.78,€/100Kg,51,Heifers,ER3
CZ,Czechia,16/12/2013,22/12/2013,€284.96,€/100Kg,51,Steers,CR3
CZ,Czechia,16/12/2013,22/12/2013,€246.27,€/100Kg,51,Cows,DR3
CZ,Czechia,16/12/2013,22/12/2013,€300.67,€/100Kg,51,Adult male indicative price,ACZURO
CZ,Czechia,16/12/2013,22/12/2013,€244.30,€/100Kg,51,Heifers,EO3
CZ,Czechia,16/12/2013,22/12/2013,€302.93,€/100Kg,51,Young bulls,AR3
CZ,Czechia,09/12/2013,15/12/2013,€315.31,€/100Kg,50,Young bulls,AU2
CZ,Czechia,09/12/2013,15/12/2013,€255.98,€/100Kg,50,Heifers,ER4
CZ,Czechia,09/12/2013,15/12/2013,€243.46,€/100Kg,50,Heifers,EO3
CZ,Czechia,09/12/2013,15/12/2013,€262.38,€/100Kg,50,Heifers,ER2
CZ,Czechia,09/12/2013,15/12/2013,€243.50,€/100Kg,50,Heifers,EO4
CZ,Czechia,09/12/2013,15/12/2013,€301.89,€/100Kg,50,Young bulls,AR3
CZ,Czechia,09/12/2013,15/12/2013,€232.22,€/100Kg,50,Heifers,EO2
CZ,Czechia,09/12/2013,15/12/2013,€190.67,€/100Kg,50,Cows,DP3
CZ,Czechia,09/12/2013,15/12/2013,€288.17,€/100Kg,50,Young bulls,AO2
CZ,Czechia,09/12/2013,15/12/2013,€277.77,€/100Kg,50,Young bulls,AO3
CZ,Czechia,09/12/2013,15/12/2013,€311.24,€/100Kg,50,Young bulls,AU3
CZ,Czechia,09/12/2013,15/12/2013,€300.35,€/100Kg,50,Steers,CR4
CZ,Czechia,09/12/2013,15/12/2013,€263.44,€/100Kg,50,Heifers,EU3
CZ,Czechia,09/12/2013,15/12/2013,€261.83,€/100Kg,50,Heifers,EU2
CZ,Czechia,09/12/2013,15/12/2013,€299.64,€/100Kg,50,Adult male indicative price,ACZURO
CZ,Czechia,09/12/2013,15/12/2013,€219.23,€/100Kg,50,Cows,DO2
CZ,Czechia,09/12/2013,15/12/2013,€297.71,€/100Kg,50,Bulls,BR3
CZ,Czechia,09/12/2013,15/12/2013,€220.91,€/100Kg,50,Cows,DO3
CZ,Czechia,09/12/2013,15/12/2013,€210.57,€/100Kg,50,Cows,DO4
CZ,Czechia,09/12/2013,15/12/2013,€241.32,€/100Kg,50,Cows,DR4
CZ,Czechia,09/12/2013,15/12/2013,€266.85,€/100Kg,50,Heifers,ER3
CZ,Czechia,09/12/2013,15/12/2013,€303.56,€/100Kg,50,Young bulls,AR2
CZ,Czechia,09/12/2013,15/12/2013,€231.28,€/100Kg,50,Steers,CO4
CZ,Czechia,09/12/2013,15/12/2013,€267.09,€/100Kg,50,Steers,CO3
CZ,Czechia,09/12/2013,15/12/2013,€284.96,€/100Kg,50,Steers,CR3
CZ,Czechia,09/12/2013,15/12/2013,€306.23,€/100Kg,50,Steers,CU2
CZ,Czechia,09/12/2013,15/12/2013,€245.43,€/100Kg,50,Cows,DR3
CZ,Czechia,09/12/2013,15/12/2013,€183.29,€/100Kg,50,Cows,DP2
CZ,Czechia,02/12/2013,08/12/2013,€267.09,€/100Kg,49,Steers,CO3
CZ,Czechia,02/12/2013,08/12/2013,€181.33,€/100Kg,49,Cows,DP2
CZ,Czechia,02/12/2013,08/12/2013,€260.06,€/100Kg,49,Heifers,ER2
CZ,Czechia,02/12/2013,08/12/2013,€300.35,€/100Kg,49,Steers,CR4
CZ,Czechia,02/12/2013,08/12/2013,€266.29,€/100Kg,49,Heifers,ER3
CZ,Czechia,02/12/2013,08/12/2013,€284.96,€/100Kg,49,Steers,CR3
CZ,Czechia,02/12/2013,08/12/2013,€222.53,€/100Kg,49,Cows,DO3
CZ,Czechia,02/12/2013,08/12/2013,€279.80,€/100Kg,49,Heifers,EU2
CZ,Czechia,02/12/2013,08/12/2013,€235.76,€/100Kg,49,Cows,DR4
CZ,Czechia,02/12/2013,08/12/2013,€293.39,€/100Kg,49,Bulls,BR3
CZ,Czechia,02/12/2013,08/12/2013,€244.76,€/100Kg,49,Cows,DR3
CZ,Czechia,02/12/2013,08/12/2013,€307.57,€/100Kg,49,Young bulls,AU3
CZ,Czechia,02/12/2013,08/12/2013,€301.63,€/100Kg,49,Young bulls,AR2
CZ,Czechia,02/12/2013,08/12/2013,€281.59,€/100Kg,49,Heifers,ER4
CZ,Czechia,02/12/2013,08/12/2013,€292.65,€/100Kg,49,Heifers,EU3
CZ,Czechia,02/12/2013,08/12/2013,€279.15,€/100Kg,49,Young bulls,AO3
CZ,Czechia,02/12/2013,08/12/2013,€222.02,€/100Kg,49,Cows,DO4
CZ,Czechia,02/12/2013,08/12/2013,€236.92,€/100Kg,49,Heifers,EO2
CZ,Czechia,02/12/2013,08/12/2013,€286.25,€/100Kg,49,Young bulls,AO2
CZ,Czechia,02/12/2013,08/12/2013,€306.23,€/100Kg,49,Steers,CU2
CZ,Czechia,02/12/2013,08/12/2013,€235.50,€/100Kg,49,Heifers,EO4
CZ,Czechia,02/12/2013,08/12/2013,€297.87,€/100Kg,49,Adult male indicative price,ACZURO
CZ,Czechia,02/12/2013,08/12/2013,€231.28,€/100Kg,49,Steers,CO4
CZ,Czechia,02/12/2013,08/12/2013,€195.86,€/100Kg,49,Cows,DP3
CZ,Czechia,02/12/2013,08/12/2013,€300.64,€/100Kg,49,Young bulls,AR3
CZ,Czechia,02/12/2013,08/12/2013,€310.77,€/100Kg,49,Young bulls,AU2
CZ,Czechia,02/12/2013,08/12/2013,€217.65,€/100Kg,49,Cows,DO2
CZ,Czechia,02/12/2013,08/12/2013,€241.33,€/100Kg,49,Heifers,EO3
CZ,Czechia,25/11/2013,01/12/2013,€249.23,€/100Kg,48,Cows,DR3
CZ,Czechia,25/11/2013,01/12/2013,€313.03,€/100Kg,48,Young bulls,AU3
CZ,Czechia,25/11/2013,01/12/2013,€303.63,€/100Kg,48,Young bulls,AR2
CZ,Czechia,25/11/2013,01/12/2013,€292.65,€/100Kg,48,Heifers,EU3
CZ,Czechia,25/11/2013,01/12/2013,€259.92,€/100Kg,48,Steers,CO3
