survey_month,target_month,model,model_origin,model_h,as_of,forecast,status,survey_mean_yoy_pct,document_issue_date,source_url,pdf_sha256,availability_kind,actual,error,survey_error
2024-08,2025-08,STABLE_PIPELINE_R14B,2024-08,12,2024-08-23T00:00:00+02:00,3.5862813626814773,estimated,2.1,2024-08-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_08_2024.pdf,9a1ec076cdeb4310492126b4764a7cb1baa5a8d5f6d505c2f563f00bcdfcd2ec,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.493438320209967,1.0928430424715105,-0.3934383202099667
2024-08,2025-08,STABLE_LOCAL_CORE_R14B,2024-08,12,2024-08-23T00:00:00+02:00,2.600362132886575,estimated,2.1,2024-08-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_08_2024.pdf,9a1ec076cdeb4310492126b4764a7cb1baa5a8d5f6d505c2f563f00bcdfcd2ec,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.493438320209967,0.10692381267660833,-0.3934383202099667
2024-08,2025-08,STABLE_LONG_CORE_R14B,2024-08,12,2024-08-23T00:00:00+02:00,3.005454936255816,estimated,2.1,2024-08-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_08_2024.pdf,9a1ec076cdeb4310492126b4764a7cb1baa5a8d5f6d505c2f563f00bcdfcd2ec,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.493438320209967,0.512016616045849,-0.3934383202099667
2024-08,2025-08,STABLE_LONG_GAP_R14B,2024-08,12,2024-08-23T00:00:00+02:00,2.8036182167977057,estimated,2.1,2024-08-22,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_08_2024.pdf,9a1ec076cdeb4310492126b4764a7cb1baa5a8d5f6d505c2f563f00bcdfcd2ec,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.493438320209967,0.3101798965877389,-0.3934383202099667
2024-09,2025-09,INDEPENDENT_BRIDGE,2024-09,12,2024-09-26T00:00:00+02:00,4.758072670181397,estimated,2.2,2024-09-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_09_2024.pdf,bf2a6eb760b4dda8687d9845094fa9413e16d63cdf4d839bae5ebeaadbcd2773,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.305665349143618,2.452407321037779,-0.10566534914361769
2024-09,2025-09,PIPELINE_FOOD_FUEL_R14,2024-09,12,2024-09-26T00:00:00+02:00,4.302229780889384,estimated,2.2,2024-09-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_09_2024.pdf,bf2a6eb760b4dda8687d9845094fa9413e16d63cdf4d839bae5ebeaadbcd2773,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.305665349143618,1.996564431745766,-0.10566534914361769
2024-09,2025-09,PIPELINE_GAP_RIDGE_R14,2024-09,12,2024-09-26T00:00:00+02:00,3.168949556453042,estimated,2.2,2024-09-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_09_2024.pdf,bf2a6eb760b4dda8687d9845094fa9413e16d63cdf4d839bae5ebeaadbcd2773,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.305665349143618,0.863284207309424,-0.10566534914361769
2024-09,2025-09,PIPELINE_GAP_RF_R14,2024-09,12,2024-09-26T00:00:00+02:00,3.0117688850788524,estimated,2.2,2024-09-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_09_2024.pdf,bf2a6eb760b4dda8687d9845094fa9413e16d63cdf4d839bae5ebeaadbcd2773,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.305665349143618,0.7061035359352346,-0.10566534914361769
2024-09,2025-09,STABLE_PIPELINE_R14B,2024-09,12,2024-09-26T00:00:00+02:00,4.478356437826721,estimated,2.2,2024-09-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_09_2024.pdf,bf2a6eb760b4dda8687d9845094fa9413e16d63cdf4d839bae5ebeaadbcd2773,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.305665349143618,2.1726910886831035,-0.10566534914361769
2024-09,2025-09,STABLE_LOCAL_CORE_R14B,2024-09,12,2024-09-26T00:00:00+02:00,2.7334200835415023,estimated,2.2,2024-09-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_09_2024.pdf,bf2a6eb760b4dda8687d9845094fa9413e16d63cdf4d839bae5ebeaadbcd2773,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.305665349143618,0.4277547343978845,-0.10566534914361769
2024-09,2025-09,STABLE_LONG_CORE_R14B,2024-09,12,2024-09-26T00:00:00+02:00,2.88768242653674,estimated,2.2,2024-09-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_09_2024.pdf,bf2a6eb760b4dda8687d9845094fa9413e16d63cdf4d839bae5ebeaadbcd2773,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.305665349143618,0.5820170773931221,-0.10566534914361769
2024-09,2025-09,STABLE_LONG_GAP_R14B,2024-09,12,2024-09-26T00:00:00+02:00,2.851936130306484,estimated,2.2,2024-09-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_09_2024.pdf,bf2a6eb760b4dda8687d9845094fa9413e16d63cdf4d839bae5ebeaadbcd2773,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.305665349143618,0.5462707811628662,-0.10566534914361769
2024-10,2025-10,INDEPENDENT_BRIDGE,2024-10,12,2024-11-01T00:00:00+01:00,1.1157247088739202,estimated,2.2,2024-10-31,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_10_2024.pdf,0a0780f127e53818baf86161ef0a5ae60e8c17d6d2fc8bfd320fb4e64dd4a517,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.495075508864073,-1.3793507999901529,-0.29507550886407286
2024-10,2025-10,PIPELINE_FOOD_FUEL_R14,2024-10,12,2024-11-01T00:00:00+01:00,1.0846469567964216,estimated,2.2,2024-10-31,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_10_2024.pdf,0a0780f127e53818baf86161ef0a5ae60e8c17d6d2fc8bfd320fb4e64dd4a517,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.495075508864073,-1.4104285520676514,-0.29507550886407286
2024-10,2025-10,PIPELINE_GAP_RIDGE_R14,2024-10,12,2024-11-01T00:00:00+01:00,3.4311360155150386,estimated,2.2,2024-10-31,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_10_2024.pdf,0a0780f127e53818baf86161ef0a5ae60e8c17d6d2fc8bfd320fb4e64dd4a517,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.495075508864073,0.9360605066509655,-0.29507550886407286
2024-10,2025-10,PIPELINE_GAP_RF_R14,2024-10,12,2024-11-01T00:00:00+01:00,3.23920984025938,estimated,2.2,2024-10-31,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_10_2024.pdf,0a0780f127e53818baf86161ef0a5ae60e8c17d6d2fc8bfd320fb4e64dd4a517,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.495075508864073,0.744134331395307,-0.29507550886407286
2024-10,2025-10,STABLE_PIPELINE_R14B,2024-10,12,2024-11-01T00:00:00+01:00,1.0032185269727183,estimated,2.2,2024-10-31,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_10_2024.pdf,0a0780f127e53818baf86161ef0a5ae60e8c17d6d2fc8bfd320fb4e64dd4a517,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.495075508864073,-1.4918569818913547,-0.29507550886407286
2024-10,2025-10,STABLE_LOCAL_CORE_R14B,2024-10,12,2024-11-01T00:00:00+01:00,2.659491037765824,estimated,2.2,2024-10-31,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_10_2024.pdf,0a0780f127e53818baf86161ef0a5ae60e8c17d6d2fc8bfd320fb4e64dd4a517,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.495075508864073,0.16441552890175082,-0.29507550886407286
2024-10,2025-10,STABLE_LONG_CORE_R14B,2024-10,12,2024-11-01T00:00:00+01:00,2.647744803483461,estimated,2.2,2024-10-31,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_10_2024.pdf,0a0780f127e53818baf86161ef0a5ae60e8c17d6d2fc8bfd320fb4e64dd4a517,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.495075508864073,0.15266929461938794,-0.29507550886407286
2024-10,2025-10,STABLE_LONG_GAP_R14B,2024-10,12,2024-11-01T00:00:00+01:00,2.739641289132664,estimated,2.2,2024-10-31,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_10_2024.pdf,0a0780f127e53818baf86161ef0a5ae60e8c17d6d2fc8bfd320fb4e64dd4a517,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.495075508864073,0.24456578026859077,-0.29507550886407286
2024-11,2025-11,INDEPENDENT_BRIDGE,2024-11,12,2024-11-26T00:00:00+01:00,2.805810376844251,estimated,2.2,2024-11-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_11_2024.pdf,aec6e695e2c5caaefd2fbd911def542ef5ce05a29f1406549b4784eae119802d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.0997375328083874,0.7060728440358637,0.1002624671916128
2024-11,2025-11,PIPELINE_FOOD_FUEL_R14,2024-11,12,2024-11-26T00:00:00+01:00,2.5889362629798898,estimated,2.2,2024-11-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_11_2024.pdf,aec6e695e2c5caaefd2fbd911def542ef5ce05a29f1406549b4784eae119802d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.0997375328083874,0.4891987301715024,0.1002624671916128
2024-11,2025-11,PIPELINE_GAP_RIDGE_R14,2024-11,12,2024-11-26T00:00:00+01:00,3.2500782469875333,estimated,2.2,2024-11-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_11_2024.pdf,aec6e695e2c5caaefd2fbd911def542ef5ce05a29f1406549b4784eae119802d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.0997375328083874,1.150340714179146,0.1002624671916128
2024-11,2025-11,PIPELINE_GAP_RF_R14,2024-11,12,2024-11-26T00:00:00+01:00,3.4005857304209277,estimated,2.2,2024-11-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_11_2024.pdf,aec6e695e2c5caaefd2fbd911def542ef5ce05a29f1406549b4784eae119802d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.0997375328083874,1.3008481976125403,0.1002624671916128
2024-11,2025-11,STABLE_PIPELINE_R14B,2024-11,12,2024-11-26T00:00:00+01:00,2.6291564830680407,estimated,2.2,2024-11-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_11_2024.pdf,aec6e695e2c5caaefd2fbd911def542ef5ce05a29f1406549b4784eae119802d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.0997375328083874,0.5294189502596534,0.1002624671916128
2024-11,2025-11,STABLE_LOCAL_CORE_R14B,2024-11,12,2024-11-26T00:00:00+01:00,2.7114038598761776,estimated,2.2,2024-11-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_11_2024.pdf,aec6e695e2c5caaefd2fbd911def542ef5ce05a29f1406549b4784eae119802d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.0997375328083874,0.6116663270677902,0.1002624671916128
2024-11,2025-11,STABLE_LONG_CORE_R14B,2024-11,12,2024-11-26T00:00:00+01:00,2.582943262743848,estimated,2.2,2024-11-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_11_2024.pdf,aec6e695e2c5caaefd2fbd911def542ef5ce05a29f1406549b4784eae119802d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.0997375328083874,0.4832057299354604,0.1002624671916128
2024-11,2025-11,STABLE_LONG_GAP_R14B,2024-11,12,2024-11-26T00:00:00+01:00,2.6191196884846706,estimated,2.2,2024-11-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_11_2024.pdf,aec6e695e2c5caaefd2fbd911def542ef5ce05a29f1406549b4784eae119802d,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.0997375328083874,0.5193821556762832,0.1002624671916128
2024-12,2025-12,INDEPENDENT_BRIDGE,2024-12,12,2024-12-20T00:00:00+01:00,3.638302767203224,estimated,2.3,2024-12-19,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_12_2024.pdf,7d9e894fe21792188ff28052f1997073d03f457902a190711ffe59444504ef44,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.1052631578947296,1.5330396093084944,0.1947368421052702
2024-12,2025-12,PIPELINE_FOOD_FUEL_R14,2024-12,12,2024-12-20T00:00:00+01:00,3.355171522865197,estimated,2.3,2024-12-19,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_12_2024.pdf,7d9e894fe21792188ff28052f1997073d03f457902a190711ffe59444504ef44,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.1052631578947296,1.2499083649704672,0.1947368421052702
2024-12,2025-12,PIPELINE_GAP_RIDGE_R14,2024-12,12,2024-12-20T00:00:00+01:00,3.187780416325503,estimated,2.3,2024-12-19,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_12_2024.pdf,7d9e894fe21792188ff28052f1997073d03f457902a190711ffe59444504ef44,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.1052631578947296,1.0825172584307734,0.1947368421052702
2024-12,2025-12,PIPELINE_GAP_RF_R14,2024-12,12,2024-12-20T00:00:00+01:00,3.40903910836751,estimated,2.3,2024-12-19,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_12_2024.pdf,7d9e894fe21792188ff28052f1997073d03f457902a190711ffe59444504ef44,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.1052631578947296,1.3037759504727804,0.1947368421052702
2024-12,2025-12,STABLE_PIPELINE_R14B,2024-12,12,2024-12-20T00:00:00+01:00,3.441804532462929,estimated,2.3,2024-12-19,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_12_2024.pdf,7d9e894fe21792188ff28052f1997073d03f457902a190711ffe59444504ef44,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.1052631578947296,1.3365413745681995,0.1947368421052702
2024-12,2025-12,STABLE_LOCAL_CORE_R14B,2024-12,12,2024-12-20T00:00:00+01:00,2.6762311019579905,estimated,2.3,2024-12-19,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_12_2024.pdf,7d9e894fe21792188ff28052f1997073d03f457902a190711ffe59444504ef44,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.1052631578947296,0.5709679440632609,0.1947368421052702
2024-12,2025-12,STABLE_LONG_CORE_R14B,2024-12,12,2024-12-20T00:00:00+01:00,2.708279551011235,estimated,2.3,2024-12-19,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_12_2024.pdf,7d9e894fe21792188ff28052f1997073d03f457902a190711ffe59444504ef44,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.1052631578947296,0.6030163931165053,0.1947368421052702
2024-12,2025-12,STABLE_LONG_GAP_R14B,2024-12,12,2024-12-20T00:00:00+01:00,2.7152981068321425,estimated,2.3,2024-12-19,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2024/A_inflocek_12_2024.pdf,7d9e894fe21792188ff28052f1997073d03f457902a190711ffe59444504ef44,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,2.1052631578947296,0.6100349489374128,0.1947368421052702
2025-01,2026-01,INDEPENDENT_BRIDGE,2025-01,12,2025-01-28T00:00:00+01:00,3.0540411158550023,estimated,2.3,2025-01-27,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_01_2025.pdf,e46480f7333038800211e75e0a2adf7d1ac61029a2bc06d4fcf811a6d5a5482b,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.62337662337662,1.4306644924783822,0.6766233766233798
2025-01,2026-01,PIPELINE_FOOD_FUEL_R14,2025-01,12,2025-01-28T00:00:00+01:00,3.0114831517651877,estimated,2.3,2025-01-27,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_01_2025.pdf,e46480f7333038800211e75e0a2adf7d1ac61029a2bc06d4fcf811a6d5a5482b,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.62337662337662,1.3881065283885676,0.6766233766233798
2025-01,2026-01,PIPELINE_GAP_RIDGE_R14,2025-01,12,2025-01-28T00:00:00+01:00,3.416295156075807,estimated,2.3,2025-01-27,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_01_2025.pdf,e46480f7333038800211e75e0a2adf7d1ac61029a2bc06d4fcf811a6d5a5482b,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.62337662337662,1.7929185326991868,0.6766233766233798
2025-01,2026-01,PIPELINE_GAP_RF_R14,2025-01,12,2025-01-28T00:00:00+01:00,3.450376027559141,estimated,2.3,2025-01-27,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_01_2025.pdf,e46480f7333038800211e75e0a2adf7d1ac61029a2bc06d4fcf811a6d5a5482b,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.62337662337662,1.826999404182521,0.6766233766233798
2025-01,2026-01,STABLE_PIPELINE_R14B,2025-01,12,2025-01-28T00:00:00+01:00,2.9076291145112827,estimated,2.3,2025-01-27,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_01_2025.pdf,e46480f7333038800211e75e0a2adf7d1ac61029a2bc06d4fcf811a6d5a5482b,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.62337662337662,1.2842524911346627,0.6766233766233798
2025-01,2026-01,STABLE_LOCAL_CORE_R14B,2025-01,12,2025-01-28T00:00:00+01:00,2.652020568616124,estimated,2.3,2025-01-27,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_01_2025.pdf,e46480f7333038800211e75e0a2adf7d1ac61029a2bc06d4fcf811a6d5a5482b,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.62337662337662,1.0286439452395038,0.6766233766233798
2025-01,2026-01,STABLE_LONG_CORE_R14B,2025-01,12,2025-01-28T00:00:00+01:00,2.716673109697673,estimated,2.3,2025-01-27,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_01_2025.pdf,e46480f7333038800211e75e0a2adf7d1ac61029a2bc06d4fcf811a6d5a5482b,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.62337662337662,1.0932964863210528,0.6766233766233798
2025-01,2026-01,STABLE_LONG_GAP_R14B,2025-01,12,2025-01-28T00:00:00+01:00,2.763099485551486,estimated,2.3,2025-01-27,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_01_2025.pdf,e46480f7333038800211e75e0a2adf7d1ac61029a2bc06d4fcf811a6d5a5482b,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.62337662337662,1.139722862174866,0.6766233766233798
2025-02,2026-02,INDEPENDENT_BRIDGE,2025-02,12,2025-02-26T00:00:00+01:00,3.084507445601372,estimated,2.2,2025-02-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_02_2025.pdf,35ff621b72c6b8416e575431b9663b5690ed994102caf69c800fdeac8c4724c6,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.3609850939727859,1.7235223516285862,0.8390149060272143
2025-02,2026-02,PIPELINE_FOOD_FUEL_R14,2025-02,12,2025-02-26T00:00:00+01:00,2.864249359859787,estimated,2.2,2025-02-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_02_2025.pdf,35ff621b72c6b8416e575431b9663b5690ed994102caf69c800fdeac8c4724c6,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.3609850939727859,1.503264265887001,0.8390149060272143
2025-02,2026-02,PIPELINE_GAP_RIDGE_R14,2025-02,12,2025-02-26T00:00:00+01:00,3.546109814469609,estimated,2.2,2025-02-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_02_2025.pdf,35ff621b72c6b8416e575431b9663b5690ed994102caf69c800fdeac8c4724c6,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.3609850939727859,2.185124720496823,0.8390149060272143
2025-02,2026-02,PIPELINE_GAP_RF_R14,2025-02,12,2025-02-26T00:00:00+01:00,3.373270563257004,estimated,2.2,2025-02-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_02_2025.pdf,35ff621b72c6b8416e575431b9663b5690ed994102caf69c800fdeac8c4724c6,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.3609850939727859,2.012285469284218,0.8390149060272143
2025-02,2026-02,STABLE_PIPELINE_R14B,2025-02,12,2025-02-26T00:00:00+01:00,2.840573904685162,estimated,2.2,2025-02-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_02_2025.pdf,35ff621b72c6b8416e575431b9663b5690ed994102caf69c800fdeac8c4724c6,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.3609850939727859,1.479588810712376,0.8390149060272143
2025-02,2026-02,STABLE_LOCAL_CORE_R14B,2025-02,12,2025-02-26T00:00:00+01:00,2.79703471670019,estimated,2.2,2025-02-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_02_2025.pdf,35ff621b72c6b8416e575431b9663b5690ed994102caf69c800fdeac8c4724c6,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.3609850939727859,1.436049622727404,0.8390149060272143
2025-02,2026-02,STABLE_LONG_CORE_R14B,2025-02,12,2025-02-26T00:00:00+01:00,2.952615840277827,estimated,2.2,2025-02-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_02_2025.pdf,35ff621b72c6b8416e575431b9663b5690ed994102caf69c800fdeac8c4724c6,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.3609850939727859,1.5916307463050412,0.8390149060272143
2025-02,2026-02,STABLE_LONG_GAP_R14B,2025-02,12,2025-02-26T00:00:00+01:00,2.9251271803911827,estimated,2.2,2025-02-25,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_02_2025.pdf,35ff621b72c6b8416e575431b9663b5690ed994102caf69c800fdeac8c4724c6,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.3609850939727859,1.5641420864183968,0.8390149060272143
2025-03,2026-03,INDEPENDENT_BRIDGE,2025-03,12,2025-03-25T00:00:00+01:00,3.611921626819379,estimated,2.3,2025-03-24,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_03_2025.pdf,ed51b43838acabd288d37c1bcec0bf179f0a6a85b74b2e6f34a4ed47a2457692,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8782383419689102,1.7336832848504686,0.42176165803108967
2025-03,2026-03,PIPELINE_FOOD_FUEL_R14,2025-03,12,2025-03-25T00:00:00+01:00,3.360108891294623,estimated,2.3,2025-03-24,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_03_2025.pdf,ed51b43838acabd288d37c1bcec0bf179f0a6a85b74b2e6f34a4ed47a2457692,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8782383419689102,1.4818705493257127,0.42176165803108967
2025-03,2026-03,PIPELINE_GAP_RIDGE_R14,2025-03,12,2025-03-25T00:00:00+01:00,3.7296706090056837,estimated,2.3,2025-03-24,https://www.cnb.cz/export/sites/cnb/en/financial-markets/.galleries/inflation_expectations_ft/inflation_expectations_ft_2025/A_inflocek_03_2025.pdf,ed51b43838acabd288d37c1bcec0bf179f0a6a85b74b2e6f34a4ed47a2457692,DOCUMENT_DATE_NEXT_DAY_RECONSTRUCTED,1.8782383419689102,1.8514322670367735,0.42176165803108967
