survey_month,model,h,target,mm_forecast,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge
2024-02,PIPELINE_GAP_RF_R14,12,2025-02,0.45816126402812546,0.38504654778690933,0.05588860611168239,0.015141362530323763,-0.017626512163011757,-1.3108856749413087e-05,0.01972436861897116
2024-02,STABLE_PIPELINE_R14B,1,2024-03,-0.11448252979009892,-0.12273842761980938,-0.04816122443605575,0.015141362530323763,0.06333108992200659,0.00839125047572467,-0.030446580662288805
2024-02,STABLE_PIPELINE_R14B,2,2024-04,0.04784753968580379,0.06478018935798054,-0.02819578095318346,0.015141362530323763,-0.004769135974314564,0.0,0.0008909047249975121
2024-02,STABLE_PIPELINE_R14B,3,2024-05,0.24505119298549088,0.06534307536125188,0.10969813526254811,0.022712043795485647,0.06680922141531148,0.0,-0.01951128284910623
2024-02,STABLE_PIPELINE_R14B,4,2024-06,0.13197053646293153,0.08628000908078727,0.0005635508676907722,0.015141362530323763,0.03213230206135838,0.0,-0.0021466880772286518
2024-02,STABLE_PIPELINE_R14B,5,2024-07,0.18091399091804997,0.226601557675552,-0.05969601909516618,0.007570681265161881,0.018125582612842764,0.0,-0.011687811540340518
2024-02,STABLE_PIPELINE_R14B,6,2024-08,-0.09402434769865395,-0.0435152185480352,-0.073351082003831,0.0,0.016265756583914666,0.0,0.006576196269297587
2024-02,STABLE_PIPELINE_R14B,7,2024-09,-0.466780712958813,-0.41239938783240065,-0.08640132571865959,0.022712043795485647,0.03982204565420357,0.0,-0.03051408885744196
2024-02,STABLE_PIPELINE_R14B,8,2024-10,0.1741356212257318,0.07742038424878693,0.1368658150851332,0.0,0.0032993586547151003,0.0,-0.043449936762903416
2024-02,STABLE_PIPELINE_R14B,9,2024-11,0.08342955432798994,-0.02443825172026393,0.09450861121840327,0.0,0.0017214147513176638,0.0,0.011637780078532929
2024-02,STABLE_PIPELINE_R14B,10,2024-12,-0.09592992367698545,-0.06745809587893045,0.026789350783176114,0.0,-0.05193254613072114,0.0,-0.0033286324505099794
2024-02,STABLE_PIPELINE_R14B,11,2025-01,0.8788309717439221,0.08194130733464076,0.39576033267563837,0.13627226277291388,0.2650493394485174,0.0,-0.00019227048778826714
2024-02,STABLE_PIPELINE_R14B,12,2025-02,0.20683542195652155,0.11057689115743999,0.0790193118127984,0.015141362530323763,-0.017626512163011757,0.0,0.01972436861897116
2024-02,STABLE_LOCAL_CORE_R14B,1,2024-03,-0.02711840807234681,-0.03537430590205728,-0.04816122443605575,0.015141362530323763,0.06333108992200659,0.00839125047572467,-0.030446580662288805
2024-02,STABLE_LOCAL_CORE_R14B,2,2024-04,0.18983199814160295,0.2067646478137797,-0.02819578095318346,0.015141362530323763,-0.004769135974314564,0.0,0.0008909047249975121
2024-02,STABLE_LOCAL_CORE_R14B,3,2024-05,0.30741757955967863,0.12770946193543964,0.10969813526254811,0.022712043795485647,0.06680922141531148,0.0,-0.01951128284910623
2024-02,STABLE_LOCAL_CORE_R14B,4,2024-06,0.24771778070097283,0.20202725331882856,0.0005635508676907722,0.015141362530323763,0.03213230206135838,0.0,-0.0021466880772286518
2024-02,STABLE_LOCAL_CORE_R14B,5,2024-07,0.3838127814187749,0.42950034817627697,-0.05969601909516618,0.007570681265161881,0.018125582612842764,0.0,-0.011687811540340518
2024-02,STABLE_LOCAL_CORE_R14B,6,2024-08,0.04752397893394476,0.09803310808456352,-0.073351082003831,0.0,0.016265756583914666,0.0,0.006576196269297587
2024-02,STABLE_LOCAL_CORE_R14B,7,2024-09,-0.3308010491766647,-0.27641972405025234,-0.08640132571865959,0.022712043795485647,0.03982204565420357,0.0,-0.03051408885744196
2024-02,STABLE_LOCAL_CORE_R14B,8,2024-10,0.36542122474298816,0.26870598776604326,0.1368658150851332,0.0,0.0032993586547151003,0.0,-0.043449936762903416
2024-02,STABLE_LOCAL_CORE_R14B,9,2024-11,0.13294498081557693,0.02507717476732306,0.09450861121840327,0.0,0.0017214147513176638,0.0,0.011637780078532929
2024-02,STABLE_LOCAL_CORE_R14B,10,2024-12,0.05182636962490979,0.08029819742296479,0.026789350783176114,0.0,-0.05193254613072114,0.0,-0.0033286324505099794
2024-02,STABLE_LOCAL_CORE_R14B,11,2025-01,1.069522273320793,0.2726326089115117,0.39576033267563837,0.13627226277291388,0.2650493394485174,0.0,-0.00019227048778826714
2024-02,STABLE_LOCAL_CORE_R14B,12,2025-02,0.29406064511043556,0.197802114311354,0.0790193118127984,0.015141362530323763,-0.017626512163011757,0.0,0.01972436861897116
2024-02,STABLE_LONG_CORE_R14B,1,2024-03,-0.11349609831750773,-0.1217519961472182,-0.04816122443605575,0.015141362530323763,0.06333108992200659,0.00839125047572467,-0.030446580662288805
2024-02,STABLE_LONG_CORE_R14B,2,2024-04,0.10307453521089173,0.12000718488306848,-0.02819578095318346,0.015141362530323763,-0.004769135974314564,0.0,0.0008909047249975121
2024-02,STABLE_LONG_CORE_R14B,3,2024-05,0.22078410741932547,0.041075989795086455,0.10969813526254811,0.022712043795485647,0.06680922141531148,0.0,-0.01951128284910623
2024-02,STABLE_LONG_CORE_R14B,4,2024-06,0.22027773224208477,0.1745872048599405,0.0005635508676907722,0.015141362530323763,0.03213230206135838,0.0,-0.0021466880772286518
2024-02,STABLE_LONG_CORE_R14B,5,2024-07,0.35625988224174665,0.4019474489992487,-0.05969601909516618,0.007570681265161881,0.018125582612842764,0.0,-0.011687811540340518
2024-02,STABLE_LONG_CORE_R14B,6,2024-08,0.020135522572044807,0.07064465172266356,-0.073351082003831,0.0,0.016265756583914666,0.0,0.006576196269297587
2024-02,STABLE_LONG_CORE_R14B,7,2024-09,-0.3241156648894989,-0.26973433976308653,-0.08640132571865959,0.022712043795485647,0.03982204565420357,0.0,-0.03051408885744196
2024-02,STABLE_LONG_CORE_R14B,8,2024-10,0.3721730728826514,0.2754578359057065,0.1368658150851332,0.0,0.0032993586547151003,0.0,-0.043449936762903416
2024-02,STABLE_LONG_CORE_R14B,9,2024-11,0.13966712478033103,0.03179931873207716,0.09450861121840327,0.0,0.0017214147513176638,0.0,0.011637780078532929
2024-02,STABLE_LONG_CORE_R14B,10,2024-12,0.07456788023732563,0.10303970803538064,0.026789350783176114,0.0,-0.05193254613072114,0.0,-0.0033286324505099794
2024-02,STABLE_LONG_CORE_R14B,11,2025-01,1.0923430381857706,0.2954533737764893,0.39576033267563837,0.13627226277291388,0.2650493394485174,0.0,-0.00019227048778826714
2024-02,STABLE_LONG_CORE_R14B,12,2025-02,0.316850574958047,0.22059204415896547,0.0790193118127984,0.015141362530323763,-0.017626512163011757,0.0,0.01972436861897116
2024-02,STABLE_LONG_GAP_R14B,1,2024-03,-0.07371620010971519,-0.08197209793942566,-0.04816122443605575,0.015141362530323763,0.06333108992200659,0.00839125047572467,-0.030446580662288805
2024-02,STABLE_LONG_GAP_R14B,2,2024-04,0.14302933180657135,0.1599619814787481,-0.02819578095318346,0.015141362530323763,-0.004769135974314564,0.0,0.0008909047249975121
2024-02,STABLE_LONG_GAP_R14B,3,2024-05,0.26068180199010554,0.08097368436586655,0.10969813526254811,0.022712043795485647,0.06680922141531148,0.0,-0.01951128284910623
2024-02,STABLE_LONG_GAP_R14B,4,2024-06,0.2646891608537544,0.21899863347161014,0.0005635508676907722,0.015141362530323763,0.03213230206135838,0.0,-0.0021466880772286518
2024-02,STABLE_LONG_GAP_R14B,5,2024-07,0.4008539585488083,0.44654152530631036,-0.05969601909516618,0.007570681265161881,0.018125582612842764,0.0,-0.011687811540340518
2024-02,STABLE_LONG_GAP_R14B,6,2024-08,0.06446344991964975,0.1149725790702685,-0.073351082003831,0.0,0.016265756583914666,0.0,0.006576196269297587
2024-02,STABLE_LONG_GAP_R14B,7,2024-09,-0.2792144760387442,-0.22483315091233189,-0.08640132571865959,0.022712043795485647,0.03982204565420357,0.0,-0.03051408885744196
2024-02,STABLE_LONG_GAP_R14B,8,2024-10,0.4175206543212592,0.3208054173443143,0.1368658150851332,0.0,0.0032993586547151003,0.0,-0.043449936762903416
2024-02,STABLE_LONG_GAP_R14B,9,2024-11,0.18481520343645635,0.0769473973882025,0.09450861121840327,0.0,0.0017214147513176638,0.0,0.011637780078532929
2024-02,STABLE_LONG_GAP_R14B,10,2024-12,0.117877614201423,0.146349441999478,0.026789350783176114,0.0,-0.05193254613072114,0.0,-0.0033286324505099794
2024-02,STABLE_LONG_GAP_R14B,11,2025-01,1.135803706740471,0.3389140423311895,0.39576033267563837,0.13627226277291388,0.2650493394485174,0.0,-0.00019227048778826714
2024-02,STABLE_LONG_GAP_R14B,12,2025-02,0.3602525202193975,0.26399398942031593,0.0790193118127984,0.015141362530323763,-0.017626512163011757,0.0,0.01972436861897116
2024-03,INDEPENDENT_BRIDGE,1,2024-04,0.2620975732338662,0.17950146609337847,0.053028018807105365,0.015141362530323763,-0.004769135974314564,0.018304957052375632,0.0008909047249975121
2024-03,INDEPENDENT_BRIDGE,2,2024-05,0.4102541197287977,0.12593785919824962,0.1449466536610159,0.022712043795485647,0.06680922141531148,0.06935962450784129,-0.01951128284910623
2024-03,INDEPENDENT_BRIDGE,3,2024-06,0.2945045265281829,0.1928196933447956,-0.026948409505972864,0.015141362530323763,0.03213230206135838,0.08350626617490668,-0.0021466880772286518
2024-03,INDEPENDENT_BRIDGE,4,2024-07,0.3392657305729269,0.3599457342553004,-0.03485335160447443,0.007570681265161881,0.018125582612842764,0.0001648955844367969,-0.011687811540340518
2024-03,INDEPENDENT_BRIDGE,5,2024-08,0.12467922189923446,0.1323248454066476,-0.03425421908113569,0.0,0.016265756583914666,0.003766642720510297,0.006576196269297587
2024-03,INDEPENDENT_BRIDGE,6,2024-09,-0.35966404622158693,-0.2586898062663787,-0.14730570165639859,0.022712043795485647,0.03982204565420357,0.014311461108943123,-0.03051408885744196
2024-03,INDEPENDENT_BRIDGE,7,2024-10,0.34360921470096795,0.17652139445878057,0.1743173288384591,0.0,0.0032993586547151003,0.03292106951191657,-0.043449936762903416
2024-03,INDEPENDENT_BRIDGE,8,2024-11,0.18274982048798294,0.05280422521268146,0.1274541088851918,0.0,0.0017214147513176638,-0.010867708439740902,0.011637780078532929
2024-03,INDEPENDENT_BRIDGE,9,2024-12,-0.04609802194089067,0.08543359989478834,-0.03476580079080434,0.0,-0.05193254613072114,-0.04150464246364355,-0.0033286324505099794
2024-03,INDEPENDENT_BRIDGE,10,2025-01,1.0279299304831528,0.14106430191495375,0.48884780249867826,0.13627226277291388,0.2650493394485174,-0.0031115056641220816,-0.00019227048778826714
2024-03,INDEPENDENT_BRIDGE,11,2025-02,0.3018315228646087,0.19897121752537106,0.06388560253953268,0.015141362530323763,-0.024678661363377218,0.03299073876414072,0.015521262868617703
2024-03,INDEPENDENT_BRIDGE,12,2025-03,0.12377744659473834,0.023478085683087905,0.07149505307458058,0.015141362530323763,0.06333108992200659,-0.019221563952971688,-0.030446580662288805
2024-03,PIPELINE_FOOD_FUEL_R14,1,2024-04,0.1292468549561416,0.17950146609337847,-0.05406089778394909,0.015141362530323763,-0.004769135974314564,-0.0074568446342944865,0.0008909047249975121
2024-03,PIPELINE_FOOD_FUEL_R14,2,2024-05,0.26772040989332424,0.12593785919824962,0.07442663161519299,0.022712043795485647,0.06680922141531148,-0.002654063281809296,-0.01951128284910623
2024-03,PIPELINE_FOOD_FUEL_R14,3,2024-06,0.20746737275438767,0.1928196933447956,-0.02846357724447393,0.015141362530323763,0.03213230206135838,-0.002015719860387481,-0.0021466880772286518
2024-03,PIPELINE_FOOD_FUEL_R14,4,2024-07,0.2830221099193388,0.3599457342553004,-0.08967488401155355,0.007570681265161881,0.018125582612842764,-0.0012571926620721955,-0.011687811540340518
2024-03,PIPELINE_FOOD_FUEL_R14,5,2024-08,0.054050716498321404,0.1323248454066476,-0.10043008572100888,0.0,0.016265756583914666,-0.0006859960405295694,0.006576196269297587
2024-03,PIPELINE_FOOD_FUEL_R14,6,2024-09,-0.3384848542092993,-0.2586898062663787,-0.11145855548054898,0.022712043795485647,0.03982204565420357,-0.0003564930546188733,-0.03051408885744196
2024-03,PIPELINE_FOOD_FUEL_R14,7,2024-10,0.24787287513788062,0.17652139445878057,0.11169635523409252,0.0,0.0032993586547151003,-0.00019429644680415547,-0.043449936762903416
2024-03,PIPELINE_FOOD_FUEL_R14,8,2024-11,0.13607376135139523,0.05280422521268146,0.07000370152962186,0.0,0.0017214147513176638,-9.33602207586925e-05,0.011637780078532929
2024-03,PIPELINE_FOOD_FUEL_R14,9,2024-12,0.03226960070675131,0.08543359989478834,0.0021547512722849918,0.0,-0.05193254613072114,-5.7571879090900695e-05,-0.0033286324505099794
2024-03,PIPELINE_FOOD_FUEL_R14,10,2025-01,0.8621132610944523,0.14106430191495375,0.3199509863705457,0.13627226277291388,0.2650493394485174,-3.1358924690178256e-05,-0.00019227048778826714
2024-03,PIPELINE_FOOD_FUEL_R14,11,2025-02,0.24150329679317908,0.19897121752537106,0.03656317475150084,0.015141362530323763,-0.024678661363377218,-1.505951925705835e-05,0.015521262868617703
2024-03,PIPELINE_FOOD_FUEL_R14,12,2025-03,0.05289881822839243,0.023478085683087905,-0.01859585747875502,0.015141362530323763,0.06333108992200659,-9.281765982005952e-06,-0.030446580662288805
2024-03,PIPELINE_GAP_RIDGE_R14,1,2024-04,0.10925607792949107,0.15951068906672794,-0.05406089778394909,0.015141362530323763,-0.004769135974314564,-0.0074568446342944865,0.0008909047249975121
2024-03,PIPELINE_GAP_RIDGE_R14,2,2024-05,0.22230558762055747,0.08052303692548288,0.07442663161519299,0.022712043795485647,0.06680922141531148,-0.002654063281809296,-0.01951128284910623
2024-03,PIPELINE_GAP_RIDGE_R14,3,2024-06,0.16942502095122652,0.15477734154163444,-0.02846357724447393,0.015141362530323763,0.03213230206135838,-0.002015719860387481,-0.0021466880772286518
2024-03,PIPELINE_GAP_RIDGE_R14,4,2024-07,0.3606034916227586,0.43752711595872024,-0.08967488401155355,0.007570681265161881,0.018125582612842764,-0.0012571926620721955,-0.011687811540340518
2024-03,PIPELINE_GAP_RIDGE_R14,5,2024-08,0.02773784113642761,0.10601197004475381,-0.10043008572100888,0.0,0.016265756583914666,-0.0006859960405295694,0.006576196269297587
2024-03,PIPELINE_GAP_RIDGE_R14,6,2024-09,-0.34829002841528,-0.2684949804723594,-0.11145855548054898,0.022712043795485647,0.03982204565420357,-0.0003564930546188733,-0.03051408885744196
2024-03,PIPELINE_GAP_RIDGE_R14,7,2024-10,0.41385413968093127,0.3425026590018312,0.11169635523409252,0.0,0.0032993586547151003,-0.00019429644680415547,-0.043449936762903416
2024-03,PIPELINE_GAP_RIDGE_R14,8,2024-11,0.1818187200367594,0.09854918389804564,0.07000370152962186,0.0,0.0017214147513176638,-9.33602207586925e-05,0.011637780078532929
2024-03,PIPELINE_GAP_RIDGE_R14,9,2024-12,0.10067979543283578,0.1538437946208728,0.0021547512722849918,0.0,-0.05193254613072114,-5.7571879090900695e-05,-0.0033286324505099794
2024-03,PIPELINE_GAP_RIDGE_R14,10,2025-01,1.105122040630346,0.3840730814508474,0.3199509863705457,0.13627226277291388,0.2650493394485174,-3.1358924690178256e-05,-0.00019227048778826714
2024-03,PIPELINE_GAP_RIDGE_R14,11,2025-02,0.3539057566286043,0.31137367736079624,0.03656317475150084,0.015141362530323763,-0.024678661363377218,-1.505951925705835e-05,0.015521262868617703
2024-03,PIPELINE_GAP_RIDGE_R14,12,2025-03,0.10486711741400126,0.07544638486869673,-0.01859585747875502,0.015141362530323763,0.06333108992200659,-9.281765982005952e-06,-0.030446580662288805
2024-03,PIPELINE_GAP_RF_R14,1,2024-04,0.18942374305006807,0.23967835418730493,-0.05406089778394909,0.015141362530323763,-0.004769135974314564,-0.0074568446342944865,0.0008909047249975121
2024-03,PIPELINE_GAP_RF_R14,2,2024-05,0.30235867986378556,0.16057612916871097,0.07442663161519299,0.022712043795485647,0.06680922141531148,-0.002654063281809296,-0.01951128284910623
2024-03,PIPELINE_GAP_RF_R14,3,2024-06,0.24958582027403967,0.2349381408644476,-0.02846357724447393,0.015141362530323763,0.03213230206135838,-0.002015719860387481,-0.0021466880772286518
2024-03,PIPELINE_GAP_RF_R14,4,2024-07,0.3322127794394476,0.4091364037754092,-0.08967488401155355,0.007570681265161881,0.018125582612842764,-0.0012571926620721955,-0.011687811540340518
2024-03,PIPELINE_GAP_RF_R14,5,2024-08,-0.00048342794745021597,0.07779070096087598,-0.10043008572100888,0.0,0.016265756583914666,-0.0006859960405295694,0.006576196269297587
2024-03,PIPELINE_GAP_RF_R14,6,2024-09,-0.3763198805481166,-0.296524832605196,-0.11145855548054898,0.022712043795485647,0.03982204565420357,-0.0003564930546188733,-0.03051408885744196
2024-03,PIPELINE_GAP_RF_R14,7,2024-10,0.4677918172941706,0.3964403366150705,0.11169635523409252,0.0,0.0032993586547151003,-0.00019429644680415547,-0.043449936762903416
2024-03,PIPELINE_GAP_RF_R14,8,2024-11,0.23551910347855426,0.1522495673398405,0.07000370152962186,0.0,0.0017214147513176638,-9.33602207586925e-05,0.011637780078532929
2024-03,PIPELINE_GAP_RF_R14,9,2024-12,0.15443396408441804,0.20759796327245505,0.0021547512722849918,0.0,-0.05193254613072114,-5.7571879090900695e-05,-0.0033286324505099794
2024-03,PIPELINE_GAP_RF_R14,10,2025-01,1.0891288467001887,0.3680798875206903,0.3199509863705457,0.13627226277291388,0.2650493394485174,-3.1358924690178256e-05,-0.00019227048778826714
2024-03,PIPELINE_GAP_RF_R14,11,2025-02,0.3379335148398341,0.295401435572026,0.03656317475150084,0.015141362530323763,-0.024678661363377218,-1.505951925705835e-05,0.015521262868617703
2024-03,PIPELINE_GAP_RF_R14,12,2025-03,0.08896287043277074,0.05954213788746621,-0.01859585747875502,0.015141362530323763,0.06333108992200659,-9.281765982005952e-06,-0.030446580662288805
2024-03,STABLE_PIPELINE_R14B,1,2024-04,0.17682951509730796,0.17950146609337847,-0.013204959191643518,0.015141362530323763,-0.004769135974314564,-0.0007301230854337056,0.0008909047249975121
2024-03,STABLE_PIPELINE_R14B,2,2024-05,0.31217122828863775,0.12593785919824962,0.11622338672869721,0.022712043795485647,0.06680922141531148,0.0,-0.01951128284910623
2024-03,STABLE_PIPELINE_R14B,3,2024-06,0.24797504537419793,0.1928196933447956,0.010028375514948855,0.015141362530323763,0.03213230206135838,0.0,-0.0021466880772286518
2024-03,STABLE_PIPELINE_R14B,4,2024-07,0.3209349629333015,0.3599457342553004,-0.05301922365966307,0.007570681265161881,0.018125582612842764,0.0,-0.011687811540340518
2024-03,STABLE_PIPELINE_R14B,5,2024-08,0.08776902474943063,0.1323248454066476,-0.06739777351042922,0.0,0.016265756583914666,0.0,0.006576196269297587
2024-03,STABLE_PIPELINE_R14B,6,2024-09,-0.30805806689129656,-0.2586898062663787,-0.08138826121716508,0.022712043795485647,0.03982204565420357,0.0,-0.03051408885744196
2024-03,STABLE_PIPELINE_R14B,7,2024-10,0.27698781007222417,0.17652139445878057,0.14061699372163194,0.0,0.0032993586547151003,0.0,-0.043449936762903416
2024-03,STABLE_PIPELINE_R14B,8,2024-11,0.1637311068482972,0.05280422521268146,0.09756768680576515,0.0,0.0017214147513176638,0.0,0.011637780078532929
2024-03,STABLE_PIPELINE_R14B,9,2024-12,0.0593301533402565,0.08543359989478834,0.029157732026699277,0.0,-0.05193254613072114,0.0,-0.0033286324505099794
2024-03,STABLE_PIPELINE_R14B,10,2025-01,0.9114181988103782,0.14106430191495375,0.3692245651617814,0.13627226277291388,0.2650493394485174,0.0,-0.00019227048778826714
2024-03,STABLE_PIPELINE_R14B,11,2025-02,0.28541023248763137,0.19897121752537106,0.08045505092669607,0.015141362530323763,-0.024678661363377218,0.0,0.015521262868617703
2024-03,STABLE_PIPELINE_R14B,12,2025-03,0.09748897784899715,0.023478085683087905,0.025985020375867703,0.015141362530323763,0.06333108992200659,0.0,-0.030446580662288805
2024-03,STABLE_LOCAL_CORE_R14B,1,2024-04,0.19473941655884897,0.19741136755491948,-0.013204959191643518,0.015141362530323763,-0.004769135974314564,-0.0007301230854337056,0.0008909047249975121
2024-03,STABLE_LOCAL_CORE_R14B,2,2024-05,0.30460291815430873,0.11836954906392065,0.11622338672869721,0.022712043795485647,0.06680922141531148,0.0,-0.01951128284910623
2024-03,STABLE_LOCAL_CORE_R14B,3,2024-06,0.2478301261321675,0.19267477410276518,0.010028375514948855,0.015141362530323763,0.03213230206135838,0.0,-0.0021466880772286518
2024-03,STABLE_LOCAL_CORE_R14B,4,2024-07,0.38109863436809677,0.4201094056900957,-0.05301922365966307,0.007570681265161881,0.018125582612842764,0.0,-0.011687811540340518
2024-03,STABLE_LOCAL_CORE_R14B,5,2024-08,0.04414239251021462,0.0886982131674316,-0.06739777351042922,0.0,0.016265756583914666,0.0,0.006576196269297587
2024-03,STABLE_LOCAL_CORE_R14B,6,2024-09,-0.33505956361887723,-0.2856913029939594,-0.08138826121716508,0.022712043795485647,0.03982204565420357,0.0,-0.03051408885744196
2024-03,STABLE_LOCAL_CORE_R14B,7,2024-10,0.35980864950179464,0.25934223388835104,0.14061699372163194,0.0,0.0032993586547151003,0.0,-0.043449936762903416
2024-03,STABLE_LOCAL_CORE_R14B,8,2024-11,0.12668149755470173,0.015754615919085984,0.09756768680576515,0.0,0.0017214147513176638,0.0,0.011637780078532929
2024-03,STABLE_LOCAL_CORE_R14B,9,2024-12,0.044862854735221905,0.07096630128975374,0.029157732026699277,0.0,-0.05193254613072114,0.0,-0.0033286324505099794
2024-03,STABLE_LOCAL_CORE_R14B,10,2025-01,1.0336220879795586,0.26326819108413413,0.3692245651617814,0.13627226277291388,0.2650493394485174,0.0,-0.00019227048778826714
2024-03,STABLE_LOCAL_CORE_R14B,11,2025-02,0.2771660643493496,0.1907270493870893,0.08045505092669607,0.015141362530323763,-0.024678661363377218,0.0,0.015521262868617703
2024-03,STABLE_LOCAL_CORE_R14B,12,2025-03,0.02932424911515907,-0.04468664305075018,0.025985020375867703,0.015141362530323763,0.06333108992200659,0.0,-0.030446580662288805
2024-03,STABLE_LONG_CORE_R14B,1,2024-04,0.15053069372271985,0.15320264471879036,-0.013204959191643518,0.015141362530323763,-0.004769135974314564,-0.0007301230854337056,0.0008909047249975121
2024-03,STABLE_LONG_CORE_R14B,2,2024-05,0.2604573769085582,0.07422400781817007,0.11622338672869721,0.022712043795485647,0.06680922141531148,0.0,-0.01951128284910623
2024-03,STABLE_LONG_CORE_R14B,3,2024-06,0.2036251894628169,0.14846983743341458,0.010028375514948855,0.015141362530323763,0.03213230206135838,0.0,-0.0021466880772286518
2024-03,STABLE_LONG_CORE_R14B,4,2024-07,0.39185598007768185,0.4308667513996808,-0.05301922365966307,0.007570681265161881,0.018125582612842764,0.0,-0.011687811540340518
2024-03,STABLE_LONG_CORE_R14B,5,2024-08,0.05483553560357324,0.09939135626079021,-0.06739777351042922,0.0,0.016265756583914666,0.0,0.006576196269297587
2024-03,STABLE_LONG_CORE_R14B,6,2024-09,-0.3244389491152818,-0.275070688490364,-0.08138826121716508,0.022712043795485647,0.03982204565420357,0.0,-0.03051408885744196
2024-03,STABLE_LONG_CORE_R14B,7,2024-10,0.40908114349431707,0.30861472788087346,0.14061699372163194,0.0,0.0032993586547151003,0.0,-0.043449936762903416
2024-03,STABLE_LONG_CORE_R14B,8,2024-11,0.17573722144969056,0.06481033981407483,0.09756768680576515,0.0,0.0017214147513176638,0.0,0.011637780078532929
2024-03,STABLE_LONG_CORE_R14B,9,2024-12,0.09396771184364158,0.12007115839817342,0.029157732026699277,0.0,-0.05193254613072114,0.0,-0.0033286324505099794
2024-03,STABLE_LONG_CORE_R14B,10,2025-01,1.1076869091153951,0.33733301221997064,0.3692245651617814,0.13627226277291388,0.2650493394485174,0.0,-0.00019227048778826714
2024-03,STABLE_LONG_CORE_R14B,11,2025-02,0.35113385567294114,0.26469484071068083,0.08045505092669607,0.015141362530323763,-0.024678661363377218,0.0,0.015521262868617703
2024-03,STABLE_LONG_CORE_R14B,12,2025-03,0.10297715503933808,0.028966262873428825,0.025985020375867703,0.015141362530323763,0.06333108992200659,0.0,-0.030446580662288805
2024-03,STABLE_LONG_GAP_R14B,1,2024-04,0.15493926166417943,0.15761121266024994,-0.013204959191643518,0.015141362530323763,-0.004769135974314564,-0.0007301230854337056,0.0008909047249975121
2024-03,STABLE_LONG_GAP_R14B,2,2024-05,0.2648596442759237,0.07862627518553554,0.11622338672869721,0.022712043795485647,0.06680922141531148,0.0,-0.01951128284910623
2024-03,STABLE_LONG_GAP_R14B,3,2024-06,0.20803337984137912,0.1528780278119768,0.010028375514948855,0.015141362530323763,0.03213230206135838,0.0,-0.0021466880772286518
2024-03,STABLE_LONG_GAP_R14B,4,2024-07,0.40147951105387064,0.44049028237586957,-0.05301922365966307,0.007570681265161881,0.018125582612842764,0.0,-0.011687811540340518
2024-03,STABLE_LONG_GAP_R14B,5,2024-08,0.06440163086256097,0.10895745151977794,-0.06739777351042922,0.0,0.016265756583914666,0.0,0.006576196269297587
2024-03,STABLE_LONG_GAP_R14B,6,2024-09,-0.314937737996777,-0.26556947737185915,-0.08138826121716508,0.022712043795485647,0.03982204565420357,0.0,-0.03051408885744196
2024-03,STABLE_LONG_GAP_R14B,7,2024-10,0.42187644724904316,0.32141003163559956,0.14061699372163194,0.0,0.0032993586547151003,0.0,-0.043449936762903416
2024-03,STABLE_LONG_GAP_R14B,8,2024-11,0.1884762333665547,0.07754935173093896,0.09756768680576515,0.0,0.0017214147513176638,0.0,0.011637780078532929
2024-03,STABLE_LONG_GAP_R14B,9,2024-12,0.10671948289525518,0.13282292944978702,0.029157732026699277,0.0,-0.05193254613072114,0.0,-0.0033286324505099794
2024-03,STABLE_LONG_GAP_R14B,10,2025-01,1.12217287343164,0.35181897653621563,0.3692245651617814,0.13627226277291388,0.2650493394485174,0.0,-0.00019227048778826714
2024-03,STABLE_LONG_GAP_R14B,11,2025-02,0.365600842418239,0.2791618274559787,0.08045505092669607,0.015141362530323763,-0.024678661363377218,0.0,0.015521262868617703
2024-03,STABLE_LONG_GAP_R14B,12,2025-03,0.1173825549396311,0.04337166277372185,0.025985020375867703,0.015141362530323763,0.06333108992200659,0.0,-0.030446580662288805
2024-04,INDEPENDENT_BRIDGE,1,2024-05,0.6317188932025688,0.19883076609655606,0.2935185202364805,0.022712043795485647,0.06680922141531148,0.06935962450784129,-0.01951128284910623
2024-04,INDEPENDENT_BRIDGE,2,2024-06,0.4695766335763834,0.2552125716868932,0.08573081920013005,0.015141362530323763,0.03213230206135838,0.08350626617490668,-0.0021466880772286518
2024-04,INDEPENDENT_BRIDGE,3,2024-07,0.418435370219829,0.437250648517797,-0.0329886262200689,0.007570681265161881,0.018125582612842764,0.0001648955844367969,-0.011687811540340518
2024-04,INDEPENDENT_BRIDGE,4,2024-08,0.19443841816188223,0.20208404166929536,-0.03425421908113569,0.0,0.016265756583914666,0.003766642720510297,0.006576196269297587
2024-04,INDEPENDENT_BRIDGE,5,2024-09,-0.28308309967466316,-0.18210885971945498,-0.14730570165639859,0.022712043795485647,0.03982204565420357,0.014311461108943123,-0.03051408885744196
2024-04,INDEPENDENT_BRIDGE,6,2024-10,0.4202947743849681,0.2532069541427807,0.1743173288384591,0.0,0.0032993586547151003,0.03292106951191657,-0.043449936762903416
2024-04,INDEPENDENT_BRIDGE,7,2024-11,0.2519620772744019,0.12201648199910042,0.1274541088851918,0.0,0.0017214147513176638,-0.010867708439740902,0.011637780078532929
2024-04,INDEPENDENT_BRIDGE,8,2024-12,0.05185364152533057,0.18338526336100958,-0.03476580079080434,0.0,-0.05193254613072114,-0.04150464246364355,-0.0033286324505099794
