scope,benchmark,model,metric,h,sample,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,10,full,80,12,2000,1509,69,80,-0.5230790044263985,-1.0035900740015442,-0.17170735151523933,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,10,origins_2019_2021,35,12,2000,1509,24,35,-0.48310923520996574,-0.8226718968262022,-0.05954913600263767,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,10,origins_2022_2023,24,12,2000,1509,13,24,-0.8481816491570614,-1.6646968161287183,-0.3081517091263583,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,10,origins_2024plus,21,12,2000,1509,10,21,-0.2181494067616003,-0.380384018869107,0.010393099280859321,0.9475,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,10,recent_targets,31,12,2000,1509,20,31,-0.5476243804811356,-0.6489576520601399,0.03243787123951333,0.952,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,11,full,79,12,2000,1509,68,79,-0.6367822250553158,-1.2235064679577106,-0.2177602544274016,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,11,origins_2019_2021,35,12,2000,1509,24,35,-0.5428762069795132,-0.9539308819835206,-0.04129719138562205,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,11,origins_2022_2023,24,12,2000,1509,13,24,-1.0939285312687965,-2.027803868702858,-0.6071148449917582,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,11,origins_2024plus,20,12,2000,1509,9,20,-0.25254218923179306,-0.43238944233653137,-0.0071302701925776545,0.987,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,11,recent_targets,31,12,2000,1509,20,31,-0.7778457197980274,-1.069489346334241,0.006580589818327276,0.973,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,12,full,78,12,2000,1509,67,78,-0.7717835618679655,-1.4621128749421,-0.2758974684217523,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,12,origins_2019_2021,35,12,2000,1509,24,35,-0.6202024103814441,-1.130245144540283,-0.032361502557371025,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,12,origins_2022_2023,24,12,2000,1509,13,24,-1.3649348304130065,-2.392756282650877,-0.9593887654269665,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,12,origins_2024plus,19,12,2000,1509,8,19,-0.3017682911809795,-0.4412576910018029,-0.035224205531623566,1.0,ok
paired_fast_FOOD_ECM_A005_R27,STATE_FAST_R15,FOOD_ECM_A005_R27,headline_yy,12,recent_targets,31,12,2000,1509,20,31,-1.008383830702535,-1.488529532142067,-0.04297204953431816,0.9945,ok
