origin,H,actual,STATE_FAST_R15,FOOD_NORM_SHIFT_R24,FOOD_ECM_R27,FOOD_ECM_PPI_R27,FOOD_ECM_A002_R27,FOOD_ECM_A005_R27,FOOD_ECM_A010_R27,FOOD_ECM_A015_R27,ZERO,SEASONAL_NAIVE,SA_AR,SA_AR_TARGET
2021-08,6,6.164889723119288,2.874264801270105,3.0238394348784947,3.424373515640267,3.4218104528111235,3.09652129304316,3.187337983577623,3.2978086951690786,3.3677913847324863,0.0,2.879200607281614,2.659112817569843,2.659112817569843
2021-08,12,17.89768288884593,2.4118996682394203,2.7110489354562004,3.111583016217972,3.109019953388829,2.783730793620865,2.8745474841553285,2.985018195746784,3.0550008853101915,0.0,3.0772299879960068,1.9453060866881682,1.9453060866881682
2021-09,3,1.3974026518522917,0.8899476920294355,0.934316382844827,0.892767230116246,0.8849141852301899,0.9287938075720304,0.9213326843655056,0.9109446475499783,0.9028863578207809,0.0,0.8429984868377223,0.8491695434644614,0.8491695434644614
2021-09,6,7.862095461592705,2.7966143450466023,2.8853517266773854,2.826274025141434,2.8151079769440734,2.874631347738435,2.8612361297143565,2.8449419963525924,2.834619737535447,0.0,3.482892130722383,2.651513121781066,2.651513121781066
2021-09,12,19.078752474275287,2.398782213432333,2.5762569766938994,2.5171792751579485,2.5060132269605875,2.5655365977549494,2.5521413797308705,2.5358472463691064,2.525524987551961,0.0,3.1967513221092405,1.9604287067225707,1.9604287067225707
2021-10,3,6.078036484076008,2.025769588482693,2.1010610387244997,2.2818032893507905,2.3341769303478257,2.1250846978970177,2.157541200905795,2.2027300201794957,2.237784246949611,0.0,2.2969406432846955,1.9731467676119796,1.9731467676119796
2021-10,6,11.72925751041024,2.28131147415992,2.4318943746435324,2.6888872622527895,2.763356033045449,2.4785289096399516,2.536799215875015,2.607680043579221,2.6525827231198904,0.0,3.0888906705727464,2.1843717547765613,2.1843717547765613
2021-10,12,22.367297866267396,2.2395813463400467,2.54074714730727,2.7977400349165285,2.872208805709187,2.5873816823036897,2.645651988538754,2.7165328162429585,2.761435495783629,0.0,2.58625268719154,1.7915021009539032,1.7915021009539032
2021-11,3,6.426555812236451,2.154456952708893,2.2572377847683573,2.8415721673575898,2.860759712066831,2.334905568595687,2.4398364886264043,2.585930612821147,2.6992598974011552,0.0,2.5873016329407226,1.9632350496343824,1.9632350496343824
2021-11,6,13.995178575494094,2.6686324913276085,2.8741941554465376,3.7050446056906026,3.7323268958240545,3.02496223606988,3.213348423024877,3.4425040551498105,3.5876730979999523,0.0,3.782383112524538,2.4159829051546375,2.4159829051546375
2021-11,12,23.131964278553074,2.298510910881986,2.709634239119842,3.5404846893639075,3.56776697949736,2.860402319743185,3.0487885066981817,3.2779441388231154,3.4231131816732576,0.0,2.3120985773039626,1.7171739359169949,1.7171739359169949
2021-12,3,6.464692809740412,2.21744320281569,2.2832893278335606,2.8032457140140563,2.8771621024398106,2.3524002023683823,2.4457705457940215,2.5757690109226803,2.676612444091093,0.0,2.6398936438846605,1.8095900103200702,1.8095900103200702
2021-12,6,15.476998993561404,2.7268042210299046,2.858496471065646,3.5978094576660387,3.702909322458908,2.9926539478256453,3.1602850232749575,3.3641938431267344,3.493369146094835,0.0,3.4039739730297955,2.1985409989643294,2.1985409989643294
2021-12,12,22.71252063624247,2.7221867476376866,2.98557124770917,3.7248842343095623,3.8299840991024316,3.1197287244691694,3.287359799918481,3.491268619770258,3.6204439227383585,0.0,3.0721383960585045,1.8504131068497218,1.8504131068497218
2022-01,3,5.651221026334232,0.7311475258885842,0.7863917381785529,1.3630500068330567,1.4218793913371726,0.8630392384568049,0.9665917325015942,1.110766689904295,1.2226072233060439,0.0,0.7919500272880509,0.22812473533181057,0.22812473533181057
2022-01,6,12.623741426196887,0.8828244387948381,0.9933128633747752,1.8132488391178978,1.8968968702096878,1.1421003777349157,1.3280118278305337,1.5541571549085829,1.6974191833061867,0.0,0.7477225969223504,-0.00869800220746475,-0.00869800220746475
2022-01,12,22.1813763884208,2.950423226003619,3.1714000751634925,3.9913360509066154,4.074984081998405,3.3201875895236332,3.5060990396192517,3.7322443666973006,3.875506395094904,0.0,2.890634326025349,1.9287831313077084,1.9287831313077084
2022-02,3,7.5686227632576415,1.151946231144784,1.1132199092925306,1.117279833268555,1.289448473643907,1.1137595408923828,1.114488595301557,1.1155036494473467,1.1162910552433454,0.0,1.1950814795838154,0.5103547945099505,0.5103547945099505
2022-02,6,11.732793165726646,0.5425481506641776,0.46509550695967083,0.47086821136308055,0.7156704968967842,0.4661430355042511,0.4674519326356866,0.4690440936873479,0.47005272041753,0.0,0.31755071482762615,-0.5299211096169028,-0.5299211096169028
2022-02,12,21.442423967765116,3.701581725467946,3.5466764380589346,3.5524491424623443,3.7972514279960485,3.547723966603515,3.549032863734951,3.550625024786612,3.551633651516794,0.0,4.0195314430641895,2.524137221645103,2.524137221645103
2022-03,3,9.012306183820993,1.3551214291976859,1.2788081096167823,1.3624972782394185,1.616178225796355,1.2899317957303222,1.3049601454592343,1.3258839455278415,1.3421151205017887,0.0,0.7640803291451355,0.44786990925131986,0.44786990925131986
2022-03,6,11.216657012682584,0.7042802466082833,0.551653607446476,0.6706491440817868,1.031351741389306,0.5732468179405913,0.6002277450193506,0.6330477277366976,0.6538390363912373,0.0,-0.8966394435308418,-0.6934590184817766,-0.6934590184817766
2022-03,12,21.103805422930964,4.238382434415295,3.933129156091681,4.052124692726992,4.412827290034511,3.9547223665857967,3.981703293664556,4.014523276381903,4.035314585036442,0.0,4.2397040228433704,2.6928902441111506,2.6928902441111506
2022-04,3,6.972520399862655,1.2369725452334028,1.1378470180493356,1.5925424475460634,1.770563262186064,1.1982836231468188,1.2799348337763203,1.393616883860944,1.4818032190519848,0.0,-0.044227430365700426,-0.18320063565360672,-0.18320063565360672
2022-04,6,10.63804035585716,1.5277240049293999,1.3294729505612661,1.9759930143769258,2.229116360193177,1.446792004883659,1.5933833072971744,1.7716990485495365,1.884661253504667,0.0,-0.776792093268784,-0.3731044366392899,-0.3731044366392899
2022-04,12,15.92955295606538,4.932908255471957,4.53640614673569,5.18292621055135,5.436049556367601,4.653725201058083,4.800316503471598,4.97863224472396,5.09159444967909,0.0,4.4843852062071665,2.764364271901994,2.764364271901994
2022-05,3,4.164170402469005,1.746143578608492,1.5241485196208324,1.8155200030319696,1.9107371299688267,1.5628766486875296,1.6151992207216619,1.6880473415110844,1.7445576594829308,0.0,-0.8775307647561892,-1.017036845228108,-1.017036845228108
2022-05,6,9.136785703058983,3.766065248482182,3.322075130506863,3.7363689584820734,3.8717558108454178,3.397253864826103,3.491190426464016,3.605456193555108,3.6778430333867727,0.0,-0.7102447164660334,-0.4394170116950141,-0.4394170116950141
2022-05,12,13.542784682462035,8.66972429917503,7.781744063224387,8.1960378911996,8.331424743562943,7.856922797543628,7.950859359181541,8.065125126272633,8.137511966104299,0.0,5.880351391199672,3.234552452131101,3.234552452131101
2022-06,3,2.2043508288615903,2.151951445096644,1.8292809380743646,2.128701060959361,2.1775331024576414,1.8690788655465393,1.9228467592494831,1.9977071849279013,2.055778503896083,0.0,-1.6607197726759773,-1.0075693763956324,-1.0075693763956324
2022-06,6,7.235521642681064,4.849703492799048,4.204362478754489,4.630100465981593,4.699533524986961,4.281617897180055,4.378149295859625,4.495571459564254,4.569957862186472,0.0,-0.5133396470044469,-0.007651769047298473,-0.007651769047298473
2022-06,12,11.364703836322832,10.196587803547237,8.90590577545812,9.331643762685223,9.401076821690591,8.983161193883685,9.079692592563255,9.197114756267883,9.271501158890102,0.0,6.346452856647784,3.7528486947632334,3.7528486947632334
2022-07,3,3.6655199559945055,1.6747897573072204,1.273564964091472,1.2984260957626574,1.4140197414472442,1.2768694230756998,1.2813338213671421,1.2875495522332572,1.292371267932512,0.0,-0.7325646629030835,-0.009504126533504187,-0.009504126533504187
2022-07,6,9.557634962223915,5.124362783466694,4.321913197035197,4.357262618630164,4.521622333587935,4.328327786379709,4.336342878317595,4.346092549932342,4.352268922222615,0.0,3.2718088461418398,2.625361537524022,2.625361537524022
