candidate,reference,omitted_period,delta_rmse,delta_mae
CATEGORY_FULL_CORRECTION,R9_BASE,2022-08,-0.006547115433236439,-0.002740577951411305
CATEGORY_FULL_CORRECTION,R9_BASE,2022-09,-0.011737659120109933,-0.006326766388607907
CATEGORY_FULL_CORRECTION,R9_BASE,2022-10,0.0036171392660651613,-0.0021876873314118084
CATEGORY_FULL_CORRECTION,R9_BASE,2022-11,-0.007942650030652865,-0.0045850397388093045
CATEGORY_FULL_CORRECTION,R9_BASE,2022-12,-0.007074190197720653,-0.004205797767291464
CATEGORY_FULL_CORRECTION,R9_BASE,2023-01,-0.013551179593759788,-0.005832764462045309
CATEGORY_FULL_CORRECTION,R9_BASE,2023-02,-0.007714717783331271,-0.005712948297714071
CATEGORY_FULL_CORRECTION,R9_BASE,2023-03,-0.0065177073291908805,-0.0017072505856035036
CATEGORY_FULL_CORRECTION,R9_BASE,2023-04,-0.004284957901206754,-0.0021304932207133476
CATEGORY_FULL_CORRECTION,R9_BASE,2023-05,-0.007155107337405764,-0.004416485801065795
CATEGORY_FULL_CORRECTION,R9_BASE,2023-06,-0.007306553774273472,-0.004225471129564562
CATEGORY_FULL_CORRECTION,R9_BASE,2023-07,-0.0069426690675027936,-0.0035170955234713475
CATEGORY_FULL_CORRECTION,R9_BASE,2023-08,-0.0062392116520507135,-0.0022127788256953718
CATEGORY_FULL_CORRECTION,R9_BASE,2023-09,-0.0054195656974814765,-0.0019976427907821837
CATEGORY_FULL_CORRECTION,R9_BASE,2023-10,-0.00700615241754865,-0.0037875306795555064
CATEGORY_FULL_CORRECTION,R9_BASE,2023-11,-0.00716733500799821,-0.004636356316151002
CATEGORY_FULL_CORRECTION,R9_BASE,2023-12,-0.006686963308908611,-0.0032345430273689746
CATEGORY_FULL_CORRECTION,R9_BASE,2024-01,-0.005770627930393235,-0.0027887096651489363
CATEGORY_FULL_CORRECTION,R9_BASE,2024-02,-0.007025500415187069,-0.003957096839616536
CATEGORY_FULL_CORRECTION,R9_BASE,2024-03,-0.006932185397147073,-0.002999868520604576
CATEGORY_FULL_CORRECTION,R9_BASE,2024-04,-0.007279694349304755,-0.004387609439568951
CATEGORY_FULL_CORRECTION,R9_BASE,2024-05,-0.00734919166689918,-0.004397223852820931
CATEGORY_FULL_CORRECTION,R9_BASE,2024-06,-0.007399810700458975,-0.004223232543415445
CATEGORY_FULL_CORRECTION,R9_BASE,2024-07,-0.005199302772077419,-0.0019287226642079047
CATEGORY_FULL_CORRECTION,R9_BASE,2024-08,-0.007231487192031594,-0.00417215800141757
CATEGORY_FULL_CORRECTION,R9_BASE,2024-09,-0.007466807964067401,-0.005265179042441281
CATEGORY_FULL_CORRECTION,R9_BASE,2024-10,-0.0069482267608202974,-0.00333113090739956
CATEGORY_FULL_CORRECTION,R9_BASE,2024-11,-0.007000909080690287,-0.003492232794473915
CATEGORY_FULL_CORRECTION,R9_BASE,2024-12,-0.006403702397984823,-0.002819808439405269
CATEGORY_FULL_CORRECTION,R9_BASE,2025-01,-0.007007070810784444,-0.0037897020951009885
CATEGORY_FULL_CORRECTION,R9_BASE,2025-02,-0.007202099949515484,-0.004330677122847459
CATEGORY_FULL_CORRECTION,R9_BASE,2025-03,-0.007141797085253532,-0.004357473322674221
CATEGORY_FULL_CORRECTION,R9_BASE,2025-04,-0.0068765764132481255,-0.0035909813188869655
CATEGORY_FULL_CORRECTION,R9_BASE,2025-05,-0.0067315762623328945,-0.0032503038876340873
CATEGORY_FULL_CORRECTION,R9_BASE,2025-06,-0.006962379997336066,-0.0035198506876857327
CATEGORY_FULL_CORRECTION,R9_BASE,2025-07,-0.007355346456425327,-0.0054189261703227465
CATEGORY_FULL_CORRECTION,R9_BASE,2025-08,-0.007007835309615795,-0.0036575593544897478
CATEGORY_FULL_CORRECTION,R9_BASE,2025-09,-0.006849619995063394,-0.00299276912128027
CATEGORY_FULL_CORRECTION,R9_BASE,2025-10,-0.0065528489577776905,-0.002929279165087062
CATEGORY_FULL_CORRECTION,R9_BASE,2025-11,-0.007140639773376534,-0.003956601673769045
CATEGORY_FULL_CORRECTION,R9_BASE,2025-12,-0.0071357291380555465,-0.004706243173055291
CATEGORY_FULL_CORRECTION,R9_BASE,2026-01,-0.006986156567380553,-0.0034672804340034613
CATEGORY_FULL_CORRECTION,R9_BASE,2026-02,-0.007206575068731402,-0.00421850525066364
CATEGORY_FULL_CORRECTION,R9_BASE,2026-03,-0.007028245354852358,-0.004044957161239371
CATEGORY_FULL_CORRECTION,R9_BASE,2026-04,-0.007058874043226138,-0.004447748774790372
CATEGORY_FULL_CORRECTION,R9_BASE,2026-05,-0.007262921430393476,-0.0041616027143971945
CATEGORY_FULL_CORRECTION,R9_BASE,2026-06,-0.006919857433350829,-0.003632526318911311
CATEGORY_FULL_CORRECTION,R9_BASE,2026-07,-0.006753861593753685,-0.0027946403253452656
BASE_MATCHED_HALF,R9_BASE,2019-02,-0.0037695803334826805,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2019-03,-0.0037691254074318503,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2019-04,-0.003777909536010149,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2019-05,-0.0037954283831369007,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2019-06,-0.0037685992677466418,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2019-07,-0.0037680526337801057,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2019-08,-0.0037679965465456378,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2019-09,-0.0037780045972759524,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2019-10,-0.0037767875336690016,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2019-11,-0.0037702653130562425,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2019-12,-0.003772041746430088,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2020-01,-0.003813553171841788,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-02,-0.003767902876510576,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2020-03,-0.003771082165062667,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-04,-0.0037695754034814954,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-05,-0.003774009334789774,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-06,-0.0037758594110121058,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-07,-0.0037688170628766837,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-08,-0.0037680353118944576,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-09,-0.003773805775777961,0.0005056623112135727
BASE_MATCHED_HALF,R9_BASE,2020-10,-0.0037679352749773742,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-11,-0.0037700495150017055,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2020-12,-0.003784967208557699,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2021-01,-0.003795065749191029,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2021-02,-0.0037742470205563983,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2021-03,-0.0037681822250236197,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2021-04,-0.0037751205801579424,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2021-05,-0.0037843863556226154,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2021-06,-0.0037714156224621376,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2021-07,-0.003783273117779762,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2021-08,-0.003795542664972562,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2021-09,-0.003780660421861315,0.0005056623112136838
BASE_MATCHED_HALF,R9_BASE,2021-10,-0.003777167252415281,0.0005056623112135727
BASE_MATCHED_HALF,R9_BASE,2021-11,-0.003796354090419951,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2021-12,-0.003784651194684574,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2022-01,-0.0037679603541849738,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2022-02,-0.0037908411037243517,0.0005056623112135727
BASE_MATCHED_HALF,R9_BASE,2022-03,-0.0038332856017346817,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2022-04,-0.003911052051961739,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2022-05,-0.0037679929623173902,0.0005056623112136283
BASE_MATCHED_HALF,R9_BASE,2022-06,-0.0033024523010115603,0.0018313808979707469
BASE_MATCHED_HALF,R9_BASE,2022-07,-0.003909467500264441,3.067053869870717e-05
BASE_MATCHED_HALF,R9_BASE,2022-08,-0.0037693703626244246,0.0005146708730495719
BASE_MATCHED_HALF,R9_BASE,2022-09,-0.004666982293325128,-2.1333819775370966e-05
BASE_MATCHED_HALF,R9_BASE,2022-10,0.0008504217197068953,0.0012333904965480258
BASE_MATCHED_HALF,R9_BASE,2022-11,-0.0034164600447622595,0.0008710580950569424
BASE_MATCHED_HALF,R9_BASE,2022-12,-0.003872782157528898,-8.495831131904996e-05
BASE_MATCHED_HALF,R9_BASE,2023-01,-0.004551590848961062,0.000288125207718537
BASE_MATCHED_HALF,R9_BASE,2023-02,-0.003799481216073042,0.00033625032726175563
BASE_MATCHED_HALF,R9_BASE,2023-03,-0.003554852310098,0.0010420811615144965
BASE_MATCHED_HALF,R9_BASE,2023-04,-0.002377265235887327,0.0013289849810041443
BASE_MATCHED_HALF,R9_BASE,2023-05,-0.0038881995203263187,-2.178080048853559e-05
BASE_MATCHED_HALF,R9_BASE,2023-06,-0.0044454637729890445,-0.0004039191720625612
BASE_MATCHED_HALF,R9_BASE,2023-07,-0.0038687724135954005,0.00018314259928758903
BASE_MATCHED_HALF,R9_BASE,2023-08,-0.003761495690462635,0.0005292945781864011
BASE_MATCHED_HALF,R9_BASE,2023-09,-0.0038424775579837256,0.00046025773528768354
BASE_MATCHED_HALF,R9_BASE,2023-10,-0.0036072908502023937,0.0009027317257537248
BASE_MATCHED_HALF,R9_BASE,2023-11,-0.0037775817475153017,0.0004187311859348841
BASE_MATCHED_HALF,R9_BASE,2023-12,-0.0036139058960183434,0.0007706202911899052
BASE_MATCHED_HALF,R9_BASE,2024-01,-0.004465457563335162,4.5319666654553004e-05
BASE_MATCHED_HALF,R9_BASE,2024-02,-0.003784491938730261,0.0003226778514493489
BASE_MATCHED_HALF,R9_BASE,2024-03,-0.003739669846351823,0.00067637187899805
BASE_MATCHED_HALF,R9_BASE,2024-04,-0.0037525030232738454,0.0005535329625659391
BASE_MATCHED_HALF,R9_BASE,2024-05,-0.0038050090873649745,0.0004427834350337889
BASE_MATCHED_HALF,R9_BASE,2024-06,-0.00416943903594974,7.10127076510858e-05
BASE_MATCHED_HALF,R9_BASE,2024-07,-0.003605565897322638,0.0006698340726339902
BASE_MATCHED_HALF,R9_BASE,2024-08,-0.003894579601934678,0.00029405271334531635
BASE_MATCHED_HALF,R9_BASE,2024-09,-0.003907245106179069,-0.00011678185700308985
BASE_MATCHED_HALF,R9_BASE,2024-10,-0.003755624411996894,0.0005779987568048095
BASE_MATCHED_HALF,R9_BASE,2024-11,-0.003758067635399487,0.0006856394288448087
BASE_MATCHED_HALF,R9_BASE,2024-12,-0.0037012687870386918,0.0006136769402521058
BASE_MATCHED_HALF,R9_BASE,2025-01,-0.003806611002283744,0.0004246152505031353
BASE_MATCHED_HALF,R9_BASE,2025-02,-0.003937082482270482,3.6122020419526724e-05
BASE_MATCHED_HALF,R9_BASE,2025-03,-0.0037833342188307584,0.00042637217651037007
BASE_MATCHED_HALF,R9_BASE,2025-04,-0.0035235028043006933,0.0008953008235519366
BASE_MATCHED_HALF,R9_BASE,2025-05,-0.0037574175568826917,0.0005361394118169049
BASE_MATCHED_HALF,R9_BASE,2025-06,-0.0037285272183192886,0.0007258473489259454
BASE_MATCHED_HALF,R9_BASE,2025-07,-0.0037750013522432346,0.0003777261164238377
BASE_MATCHED_HALF,R9_BASE,2025-08,-0.0037618405242494934,0.0006781566001034522
BASE_MATCHED_HALF,R9_BASE,2025-09,-0.0037067830689501147,0.0007443125224481095
BASE_MATCHED_HALF,R9_BASE,2025-10,-0.0037001462415494624,0.0006297977969370039
BASE_MATCHED_HALF,R9_BASE,2025-11,-0.003830617210325904,0.00043917873687876474
BASE_MATCHED_HALF,R9_BASE,2025-12,-0.003771059316445169,0.000442168046404956
BASE_MATCHED_HALF,R9_BASE,2026-01,-0.003741827242035034,0.0008257040102761515
BASE_MATCHED_HALF,R9_BASE,2026-02,-0.003931151777942676,0.0001587606055441504
BASE_MATCHED_HALF,R9_BASE,2026-03,-0.0037814081457531734,0.0002925919535084476
BASE_MATCHED_HALF,R9_BASE,2026-04,-0.0037938732858446844,3.4251549224317834e-05
BASE_MATCHED_HALF,R9_BASE,2026-05,-0.003829395948202252,0.0004247748239338267
BASE_MATCHED_HALF,R9_BASE,2026-06,-0.0037515490094196524,0.0005462870976399303
BASE_MATCHED_HALF,R9_BASE,2026-07,-0.0035924759341589008,0.0010938292103694347
BASE_MATCHED_FULL,R9_BASE,2019-02,-0.005766015738079666,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2019-03,-0.005765316522985009,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2019-04,-0.00577881782543932,0.0024539785081234555
BASE_MATCHED_FULL,R9_BASE,2019-05,-0.005805745859246869,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2019-06,-0.005764507855044454,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2019-07,-0.0057636676894751715,0.0024539785081235665
BASE_MATCHED_FULL,R9_BASE,2019-08,-0.00576358148460826,0.0024539785081235665
BASE_MATCHED_FULL,R9_BASE,2019-09,-0.005778963938162962,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2019-10,-0.005777093269908384,0.0024539785081235665
BASE_MATCHED_FULL,R9_BASE,2019-11,-0.005767068544599296,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2019-12,-0.005769798917308444,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2020-01,-0.005833607211886027,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2020-02,-0.005763437515830583,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2020-03,-0.005768324041327766,0.002453978508123511
BASE_MATCHED_FULL,R9_BASE,2020-04,-0.00576600816072903,0.0024539785081234555
BASE_MATCHED_FULL,R9_BASE,2020-05,-0.005772823116542147,0.0024539785081234555
