period,as_of,block,weight,prediction,n_train,train_start,train_end,training_last_release,dropped_columns,fit_status
2024-07,2024-08-11 23:59:00,imputed_rent,0.103372152,0.15794058126975455,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,catering,0.056992583000000006,0.41943076862887096,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,accommodation,0.007779954,1.0705505542395914,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,package_holidays,0.01874232,21.667373056012423,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-07,2024-08-11 23:59:00,remaining_core_tax_reconciliation,1.0,-0.018478429425031792,113,2015-02,2024-06,2024-07-10 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,actual_rent,0.033184542,0.5500916563916171,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,imputed_rent,0.103372152,0.5382598937203246,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,catering,0.056992583000000006,0.3260064192763278,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,accommodation,0.007779954,0.5847113499447327,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,package_holidays,0.01874232,3.784718708889697,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-08,2024-09-09 23:59:00,remaining_core_tax_reconciliation,1.0,-0.017919231850458656,114,2015-02,2024-07,2024-08-12 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,actual_rent,0.033184542,0.5041083717298418,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,imputed_rent,0.103372152,0.5634766210889809,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,catering,0.056992583000000006,0.5353316242000992,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,accommodation,0.007779954,-0.46640382900414773,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,package_holidays,0.01874232,-21.767539651971994,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-09,2024-10-09 23:59:00,remaining_core_tax_reconciliation,1.0,0.008350634834532897,115,2015-02,2024-08,2024-09-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,actual_rent,0.033184542,0.4391409009050237,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,imputed_rent,0.103372152,0.7352891456192516,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,catering,0.056992583000000006,0.4320817381830877,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,accommodation,0.007779954,-0.5896518903084167,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,package_holidays,0.01874232,-1.0329304109103967,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-10,2024-11-10 23:59:00,remaining_core_tax_reconciliation,1.0,0.14371902834114883,116,2015-02,2024-09,2024-10-10 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,actual_rent,0.033184542,0.28965757156641897,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,imputed_rent,0.103372152,0.5085916217702997,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,catering,0.056992583000000006,0.4612126117677231,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,accommodation,0.007779954,-0.43381163687572866,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,package_holidays,0.01874232,-0.7913721737860994,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-11,2024-12-09 23:59:00,remaining_core_tax_reconciliation,1.0,-0.0741549008137001,117,2015-02,2024-10,2024-11-11 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,actual_rent,0.033184542,0.254238202341804,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,imputed_rent,0.103372152,0.15353619821942105,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,catering,0.056992583000000006,0.43697460123371024,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,accommodation,0.007779954,0.37784878650723164,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,package_holidays,0.01874232,-0.016198826175706338,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2024-12,2025-01-12 23:59:00,remaining_core_tax_reconciliation,1.0,-0.024853217626457466,118,2015-02,2024-11,2024-12-10 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,actual_rent,0.033184542,0.7543492523477043,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,imputed_rent,0.103372152,0.02243082181942868,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,catering,0.056992583000000006,0.6456165715793315,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,accommodation,0.007779954,0.2941061537401847,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,package_holidays,0.01874232,7.080230268034155,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-01,2025-02-05 23:59:00,remaining_core_tax_reconciliation,1.0,0.011651457635896242,119,2015-02,2024-12,2025-01-13 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,actual_rent,0.033184542,0.566924411044921,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,imputed_rent,0.103372152,0.015395822918549906,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,catering,0.056992583000000006,0.06440724910223439,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,accommodation,0.007779954,0.6487721735390295,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,package_holidays,0.01874232,5.6669849848292015,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-02,2025-03-04 23:59:00,remaining_core_tax_reconciliation,1.0,0.10500177802709862,120,2015-02,2025-01,2025-02-12 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,actual_rent,0.033184542,0.6239237516498928,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,imputed_rent,0.103372152,0.14134819167779783,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,catering,0.056992583000000006,0.38980671977628156,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,accommodation,0.007779954,1.037560066025419,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,package_holidays,0.01874232,-4.3712825084986315,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-03,2025-04-03 23:59:00,remaining_core_tax_reconciliation,1.0,0.07340829657819523,121,2015-02,2025-02,2025-03-11 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,actual_rent,0.033184542,0.5254862382405316,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,imputed_rent,0.103372152,0.4825033379880617,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,catering,0.056992583000000006,0.5890962586830709,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,accommodation,0.007779954,1.4580650134545843,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,package_holidays,0.01874232,-3.298044155717109,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-04,2025-05-05 23:59:00,remaining_core_tax_reconciliation,1.0,0.12514195068134307,122,2015-02,2025-03,2025-04-10 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,actual_rent,0.033184542,0.32638308433006075,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,imputed_rent,0.103372152,0.7062942582387389,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,catering,0.056992583000000006,0.47300938252723757,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,accommodation,0.007779954,1.6198667049007518,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,package_holidays,0.01874232,-1.8755981091494038,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-05,2025-06-03 23:59:00,remaining_core_tax_reconciliation,1.0,-0.002435229448413345,123,2015-02,2025-04,2025-05-13 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,actual_rent,0.033184542,0.13473941285545196,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,imputed_rent,0.103372152,0.6233954531924172,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,catering,0.056992583000000006,0.2812698706797855,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,accommodation,0.007779954,1.2199467181935497,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,package_holidays,0.01874232,3.108443961693142,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-06,2025-07-03 23:59:00,remaining_core_tax_reconciliation,1.0,-0.023857113174773653,124,2015-02,2025-05,2025-06-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,actual_rent,0.033184542,1.007381807079946,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,imputed_rent,0.103372152,0.38633771581275905,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,catering,0.056992583000000006,0.2691065772625669,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,accommodation,0.007779954,1.118115994584706,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,package_holidays,0.01874232,23.142139853487187,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-07,2025-08-04 23:59:00,remaining_core_tax_reconciliation,1.0,0.005369285936834639,125,2015-02,2025-06,2025-07-10 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,actual_rent,0.033184542,0.3739633122982052,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,imputed_rent,0.103372152,0.5314894309960219,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,catering,0.056992583000000006,0.33573674986083424,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,accommodation,0.007779954,0.1797880380315688,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,package_holidays,0.01874232,3.729180236547985,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-08,2025-09-03 23:59:00,remaining_core_tax_reconciliation,1.0,-0.03519237867041479,126,2015-02,2025-07,2025-08-08 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,actual_rent,0.033184542,0.2655382548819538,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,imputed_rent,0.103372152,0.5830243307042061,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,catering,0.056992583000000006,0.6491568870374687,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,accommodation,0.007779954,-0.7560602069114372,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,package_holidays,0.01874232,-20.90169665801167,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-09,2025-10-05 23:59:00,remaining_core_tax_reconciliation,1.0,0.004017264391013714,127,2015-02,2025-08,2025-09-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,actual_rent,0.033184542,0.3767795386514071,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,imputed_rent,0.103372152,0.705979113940826,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,catering,0.056992583000000006,0.38133800302062915,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,accommodation,0.007779954,-0.6231469126195585,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,package_holidays,0.01874232,-0.5765548597467263,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-10,2025-11-04 23:59:00,remaining_core_tax_reconciliation,1.0,0.15651436635315966,128,2015-02,2025-09,2025-10-10 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,actual_rent,0.033184542,0.3298858754657288,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,imputed_rent,0.103372152,0.4177316880283062,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,catering,0.056992583000000006,0.415275167160188,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,accommodation,0.007779954,-0.4521064860853751,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,package_holidays,0.01874232,-0.04648735573796248,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-11,2025-12-03 23:59:00,remaining_core_tax_reconciliation,1.0,-0.07085507419359473,129,2015-02,2025-10,2025-11-11 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,actual_rent,0.033184542,0.34337426220457856,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,imputed_rent,0.103372152,0.12744770983639458,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,catering,0.056992583000000006,0.3650898812299942,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,accommodation,0.007779954,0.5112858982483561,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,package_holidays,0.01874232,-1.0288861064925792,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2025-12,2026-01-06 23:59:00,remaining_core_tax_reconciliation,1.0,-0.031067506551148344,130,2015-02,2025-11,2025-12-10 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,actual_rent,0.033184542,1.0169402288275438,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,imputed_rent,0.103372152,0.15872185561291505,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,catering,0.056992583000000006,0.7421028186312244,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,accommodation,0.007779954,0.24470989174943591,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,package_holidays,0.01874232,6.708896568512688,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-01,2026-02-04 23:59:00,remaining_core_tax_reconciliation,1.0,0.057937005671188424,131,2015-02,2025-12,2026-01-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,actual_rent,0.034497805,0.5580251264022846,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,imputed_rent,0.119295072,0.0646181425099337,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,catering,0.060074047,0.2097457142365442,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,accommodation,0.008090192,0.6442556599174667,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,package_holidays,0.018543302,5.233508950109435,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-02,2026-03-03 23:59:00,remaining_core_tax_reconciliation,1.0,0.1014063582287624,132,2015-02,2026-01,2026-02-13 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,actual_rent,0.034497805,0.39029796704300584,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,imputed_rent,0.119295072,0.17051108313285365,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,catering,0.060074047,0.23890804592253762,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,accommodation,0.008090192,1.0975436102513025,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,package_holidays,0.018543302,-4.1648514825240905,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-03,2026-04-06 23:59:00,remaining_core_tax_reconciliation,1.0,0.05570997836828757,133,2015-02,2026-02,2026-03-10 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,actual_rent,0.034497805,0.351109944572074,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,imputed_rent,0.119295072,0.6295556541234106,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,catering,0.060074047,0.4045822135022039,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,accommodation,0.008090192,1.4527905980264642,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,package_holidays,0.018543302,-2.668573688193318,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-04,2026-05-05 23:59:00,remaining_core_tax_reconciliation,1.0,0.15973846299166167,134,2015-02,2026-03,2026-04-14 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,actual_rent,0.034497805,0.270285318615002,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,imputed_rent,0.119295072,0.7315927653199978,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,catering,0.060074047,0.41860316676265635,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,accommodation,0.008090192,1.543050939238019,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,package_holidays,0.018543302,-1.7239513213592779,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-05,2026-06-03 23:59:00,remaining_core_tax_reconciliation,1.0,0.03247454648517711,135,2015-02,2026-04,2026-05-13 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,actual_rent,0.034497805,0.4532724037703679,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,imputed_rent,0.119295072,0.5278141122005372,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,catering,0.060074047,0.3247943689325062,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,accommodation,0.008090192,1.1292022029384676,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,package_holidays,0.018543302,3.9966215923137463,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-06,2026-07-06 23:59:00,remaining_core_tax_reconciliation,1.0,-0.014506513028649526,136,2015-02,2026-05,2026-06-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,actual_rent,0.034497805,0.6241735205213812,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,imputed_rent,0.119295072,0.27071250433103883,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,catering,0.060074047,0.3416975163562255,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,accommodation,0.008090192,0.8504489595309797,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,package_holidays,0.018543302,22.161883872087444,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
2026-07,2026-08-04 23:59:00,remaining_core_tax_reconciliation,1.0,0.017518780576659232,137,2015-02,2026-06,2026-07-10 09:00:00,[],estimated
