period,as_of,family,core_correction,policy,n_errors,error_end,status,fallback_used,quantile_weights,error_start,validation_rows,training_last_release,eligible_error_months,feature_columns
2025-06,2025-07-03 23:59:00,BASE_MATCHED,0.0743657759690207,hard,76,2025-05,ok,False,"{0.1: 0.033, 0.25: 0.35, 0.5: 0.467, 0.75: 0.15, 0.9: 0.0}",2019-02,12,2025-06-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-06,2025-07-03 23:59:00,CATEGORY,-0.015997432214073,hard,76,2025-05,ok,False,"{0.1: 0.15, 0.25: 0.35, 0.5: 0.35, 0.75: 0.15, 0.9: 0.0}",2019-02,12,2025-06-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-07,2025-08-04 23:59:00,BASE_LEGACY,0.2872806807465923,hard,123,2025-06,ok,False,"{0.1: 0.044, 0.25: 0.313, 0.5: 0.3, 0.75: 0.343, 0.9: 0.0}",2015-04,12,2025-07-10 09:00:00,2015-04|2015-05|2015-06|2015-07|2015-08|2015-09|2015-10|2015-11|2015-12|2016-01|2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-07,2025-08-04 23:59:00,BASE_MATCHED,0.174388352436881,hard,77,2025-06,ok,False,"{0.1: 0.077, 0.25: 0.35, 0.5: 0.327, 0.75: 0.176, 0.9: 0.07}",2019-02,12,2025-07-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-07,2025-08-04 23:59:00,CATEGORY,0.11053858800005069,hard,77,2025-06,ok,False,"{0.1: 0.15, 0.25: 0.322, 0.5: 0.356, 0.75: 0.15, 0.9: 0.022}",2019-02,12,2025-07-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-08,2025-09-03 23:59:00,BASE_LEGACY,-0.09231629803724507,hard,124,2025-07,ok,False,"{0.1: 0.15, 0.25: 0.35, 0.5: 0.3, 0.75: 0.15, 0.9: 0.05}",2015-04,12,2025-08-08 09:00:00,2015-04|2015-05|2015-06|2015-07|2015-08|2015-09|2015-10|2015-11|2015-12|2016-01|2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-08,2025-09-03 23:59:00,BASE_MATCHED,-0.05813661579171108,hard,78,2025-07,ok,False,"{0.1: 0.09, 0.25: 0.35, 0.5: 0.3, 0.75: 0.26, 0.9: 0.0}",2019-02,12,2025-08-08 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-08,2025-09-03 23:59:00,CATEGORY,0.0017934175590046976,hard,78,2025-07,ok,False,"{0.1: 0.15, 0.25: 0.35, 0.5: 0.35, 0.75: 0.15, 0.9: 0.0}",2019-02,12,2025-08-08 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-09,2025-10-05 23:59:00,BASE_LEGACY,-0.16103957623678578,hard,125,2025-08,ok,False,"{0.1: 0.15, 0.25: 0.302, 0.5: 0.3, 0.75: 0.15, 0.9: 0.098}",2015-04,12,2025-09-10 09:00:00,2015-04|2015-05|2015-06|2015-07|2015-08|2015-09|2015-10|2015-11|2015-12|2016-01|2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-09,2025-10-05 23:59:00,BASE_MATCHED,-0.08044766236916324,hard,79,2025-08,ok,False,"{0.1: 0.15, 0.25: 0.269, 0.5: 0.3, 0.75: 0.15, 0.9: 0.131}",2019-02,12,2025-09-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-09,2025-10-05 23:59:00,CATEGORY,-0.0934869207007445,hard,79,2025-08,ok,False,"{0.1: 0.15, 0.25: 0.35, 0.5: 0.329, 0.75: 0.15, 0.9: 0.021}",2019-02,12,2025-09-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-10,2025-11-04 23:59:00,BASE_LEGACY,0.17422261271957873,hard,126,2025-09,ok,False,"{0.1: 0.15, 0.25: 0.305, 0.5: 0.3, 0.75: 0.15, 0.9: 0.095}",2015-04,12,2025-10-10 09:00:00,2015-04|2015-05|2015-06|2015-07|2015-08|2015-09|2015-10|2015-11|2015-12|2016-01|2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-10,2025-11-04 23:59:00,BASE_MATCHED,0.041828966971088115,hard,80,2025-09,ok,False,"{0.1: 0.15, 0.25: 0.227, 0.5: 0.3, 0.75: 0.323, 0.9: 0.0}",2019-02,12,2025-10-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-10,2025-11-04 23:59:00,CATEGORY,-0.030280560047229208,hard,80,2025-09,ok,False,"{0.1: 0.15, 0.25: 0.35, 0.5: 0.313, 0.75: 0.187, 0.9: 0.0}",2019-02,12,2025-10-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-11,2025-12-03 23:59:00,BASE_LEGACY,0.053973373197031084,hard,127,2025-10,ok,False,"{0.1: 0.15, 0.25: 0.327, 0.5: 0.3, 0.75: 0.15, 0.9: 0.073}",2015-04,12,2025-11-11 09:00:00,2015-04|2015-05|2015-06|2015-07|2015-08|2015-09|2015-10|2015-11|2015-12|2016-01|2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-11,2025-12-03 23:59:00,BASE_MATCHED,0.022385239492235344,hard,81,2025-10,ok,False,"{0.1: 0.072, 0.25: 0.343, 0.5: 0.3, 0.75: 0.277, 0.9: 0.008}",2019-02,12,2025-11-11 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-11,2025-12-03 23:59:00,CATEGORY,-0.012554484976683716,hard,81,2025-10,ok,False,"{0.1: 0.15, 0.25: 0.35, 0.5: 0.31, 0.75: 0.157, 0.9: 0.033}",2019-02,12,2025-11-11 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-12,2026-01-06 23:59:00,BASE_LEGACY,-0.006002925883229549,hard,128,2025-11,ok,False,"{0.1: 0.15, 0.25: 0.35, 0.5: 0.3, 0.75: 0.15, 0.9: 0.05}",2015-04,12,2025-12-10 09:00:00,2015-04|2015-05|2015-06|2015-07|2015-08|2015-09|2015-10|2015-11|2015-12|2016-01|2016-02|2016-03|2016-04|2016-05|2016-06|2016-07|2016-08|2016-09|2016-10|2016-11|2016-12|2017-01|2017-02|2017-03|2017-04|2017-05|2017-06|2017-07|2017-08|2017-09|2017-10|2017-11|2017-12|2018-01|2018-02|2018-03|2018-04|2018-05|2018-06|2018-07|2018-08|2018-09|2018-10|2018-11|2018-12|2019-01|2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
2025-12,2026-01-06 23:59:00,BASE_MATCHED,-0.021388404983693973,hard,82,2025-11,ok,False,"{0.1: 0.088, 0.25: 0.294, 0.5: 0.3, 0.75: 0.319, 0.9: 0.0}",2019-02,12,2025-12-10 09:00:00,2019-02|2019-03|2019-04|2019-05|2019-06|2019-07|2019-08|2019-09|2019-10|2019-11|2019-12|2020-01|2020-02|2020-03|2020-04|2020-05|2020-06|2020-07|2020-08|2020-09|2020-10|2020-11|2020-12|2021-01|2021-02|2021-03|2021-04|2021-05|2021-06|2021-07|2021-08|2021-09|2021-10|2021-11|2021-12|2022-01|2022-02|2022-03|2022-04|2022-05|2022-06|2022-07|2022-08|2022-09|2022-10|2022-11|2022-12|2023-01|2023-02|2023-03|2023-04|2023-05|2023-06|2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11,eurczk_mm|services_l1|import_l2|core_l1|core_l2|core_l12|state|eurczk_mm_x_state|import_l2_x_state|mon_2|mon_3|mon_4|mon_5|mon_6|mon_7|mon_8|mon_9|mon_10|mon_11|mon_12
