period,candidate,reference,weighted_core_squared_gain,cross_term_gain,headline_squared_gain
2019-07,CATEGORY_FULL_CORRECTION,R9_BASE,0.020215511521930657,-0.029297791185524443,-0.009082279663593786
2019-08,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0004517171256786188,-0.008005832273922894,-0.008457549399601513
2019-09,CATEGORY_FULL_CORRECTION,R9_BASE,0.03146989026985814,0.014406809758777435,0.04587670002863557
2019-10,CATEGORY_FULL_CORRECTION,R9_BASE,0.03477981615998746,0.011911255840480145,0.04669107200046761
2019-11,CATEGORY_FULL_CORRECTION,R9_BASE,0.0005715398346670688,-0.0021428920448940967,-0.0015713522102270248
2019-12,CATEGORY_FULL_CORRECTION,R9_BASE,-0.008595042994274955,0.03456384983381181,0.02596880683953686
2020-01,CATEGORY_FULL_CORRECTION,R9_BASE,0.01894665590223195,0.030886340220937614,0.04983299612316955
2020-02,CATEGORY_FULL_CORRECTION,R9_BASE,-0.019137678877564665,0.017012466094961494,-0.0021252127826031707
2020-03,CATEGORY_FULL_CORRECTION,R9_BASE,0.02635926510393602,-0.0747560576243186,-0.04839679252038259
2020-04,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0011809306168952152,0.01116057156136168,0.009979640944466465
2020-05,CATEGORY_FULL_CORRECTION,R9_BASE,-0.056879635115543975,0.011212711281711732,-0.04566692383383223
2020-06,CATEGORY_FULL_CORRECTION,R9_BASE,-0.036080477181416305,-0.12364698532104114,-0.15972746250245745
2020-07,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0026537065814904726,0.0034749380889157262,0.0008212315074252585
2020-08,CATEGORY_FULL_CORRECTION,R9_BASE,0.004400582967964618,-0.003473561970524399,0.0009270209974402199
2020-09,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0003941150406533254,0.0168784075184276,0.016484292477774276
2020-10,CATEGORY_FULL_CORRECTION,R9_BASE,0.014702036489916024,-0.019638260862019277,-0.004936224372103253
2020-11,CATEGORY_FULL_CORRECTION,R9_BASE,0.013202392317931041,0.0033725249745334934,0.016574917292464533
2020-12,CATEGORY_FULL_CORRECTION,R9_BASE,0.007297472818495196,0.013273631807612683,0.020571104626107867
2021-01,CATEGORY_FULL_CORRECTION,R9_BASE,0.008380020393877634,0.0171461702741819,0.02552619066805953
2021-02,CATEGORY_FULL_CORRECTION,R9_BASE,0.019800800343194383,0.0061841519657823705,0.025984952308976753
2021-03,CATEGORY_FULL_CORRECTION,R9_BASE,0.000719181213671909,-0.003059280030969682,-0.0023400988172977725
2021-04,CATEGORY_FULL_CORRECTION,R9_BASE,0.00016224700811485337,0.019335587575399188,0.01949783458351404
2021-05,CATEGORY_FULL_CORRECTION,R9_BASE,0.008773347402821484,0.0645982500474525,0.07337159745027398
2021-06,CATEGORY_FULL_CORRECTION,R9_BASE,-0.018284984018770323,0.006311067209034668,-0.011973916809735665
2021-07,CATEGORY_FULL_CORRECTION,R9_BASE,0.01350864970463729,0.00785099225594372,0.021359641960581016
2021-08,CATEGORY_FULL_CORRECTION,R9_BASE,-0.02705763378425992,-0.012919268736206442,-0.039976902520466345
2021-09,CATEGORY_FULL_CORRECTION,R9_BASE,-0.038192474856420695,-0.019910911956819592,-0.05810338681324029
2021-10,CATEGORY_FULL_CORRECTION,R9_BASE,0.06554698229322539,-0.004215656403881023,0.06133132588934437
2021-11,CATEGORY_FULL_CORRECTION,R9_BASE,-0.005146905374327687,0.015289218278542679,0.010142312904214995
2021-12,CATEGORY_FULL_CORRECTION,R9_BASE,0.07172956864846591,0.049521787212249486,0.12125135586071539
2022-01,CATEGORY_FULL_CORRECTION,R9_BASE,-0.07910248548067703,0.06242095023651253,-0.01668153524416449
2022-02,CATEGORY_FULL_CORRECTION,R9_BASE,0.007954015416695086,-0.06069081808748038,-0.05273680267078529
2022-03,CATEGORY_FULL_CORRECTION,R9_BASE,0.08458520140402309,0.12496782795602147,0.2095530293600445
2022-04,CATEGORY_FULL_CORRECTION,R9_BASE,-0.05943792544684452,-0.14234701202939146,-0.20178493747623594
2022-05,CATEGORY_FULL_CORRECTION,R9_BASE,0.049920800164126145,-0.17961427216791404,-0.12969347200378786
2022-06,CATEGORY_FULL_CORRECTION,R9_BASE,-0.012014635029530684,0.052468562330392474,0.04045392730086178
2022-07,CATEGORY_FULL_CORRECTION,R9_BASE,-0.05140098417028262,0.030843907788930112,-0.020557076381352523
2022-08,CATEGORY_FULL_CORRECTION,R9_BASE,0.09793446036847749,-0.06275689582588756,0.03517756454258992
2022-09,CATEGORY_FULL_CORRECTION,R9_BASE,0.012975780302400573,-0.3470592092921513,-0.3340834289897507
2022-10,CATEGORY_FULL_CORRECTION,R9_BASE,0.032944727411527513,0.6944502220537853,0.7273949494653129
2022-11,CATEGORY_FULL_CORRECTION,R9_BASE,0.03867031418655335,-0.10323207489457767,-0.06456176070802433
2022-12,CATEGORY_FULL_CORRECTION,R9_BASE,-0.008107527212130565,0.0036995231238378156,-0.0044080040882927465
2023-01,CATEGORY_FULL_CORRECTION,R9_BASE,0.008426458789045436,-0.44373758646020117,-0.4353111276711559
2023-02,CATEGORY_FULL_CORRECTION,R9_BASE,-0.028832479089673728,-0.02260304326810422,-0.051435522357777944
2023-03,CATEGORY_FULL_CORRECTION,R9_BASE,-0.006963539514994985,0.04405190763210722,0.03708836811711223
2023-04,CATEGORY_FULL_CORRECTION,R9_BASE,0.08802169837693373,0.11938967376535549,0.20741137214228922
2023-05,CATEGORY_FULL_CORRECTION,R9_BASE,0.015853948125199885,-0.02616513461666327,-0.010311186491463386
2023-06,CATEGORY_FULL_CORRECTION,R9_BASE,-0.010047613225215779,-0.010262769834309706,-0.020310383059525483
2023-07,CATEGORY_FULL_CORRECTION,R9_BASE,0.001489696268191684,0.0039537302444961776,0.005443426512687863
2023-08,CATEGORY_FULL_CORRECTION,R9_BASE,0.04665896760840303,0.011493124465083854,0.05815209207348687
2023-09,CATEGORY_FULL_CORRECTION,R9_BASE,0.04888697353811413,0.07124579588040603,0.12013276941852015
2023-10,CATEGORY_FULL_CORRECTION,R9_BASE,0.001241394587194293,-7.662852217392717e-05,0.0011647660650203617
2023-11,CATEGORY_FULL_CORRECTION,R9_BASE,0.009776426850054,-0.021043291134636686,-0.011266864284582685
2023-12,CATEGORY_FULL_CORRECTION,R9_BASE,0.014601017918725657,0.01058298255973643,0.02518400047846208
2024-01,CATEGORY_FULL_CORRECTION,R9_BASE,-0.01831122406457769,0.11435128076526478,0.0960400567006871
2024-02,CATEGORY_FULL_CORRECTION,R9_BASE,-0.004158496578049894,0.0033084720222335585,-0.000850024555816335
2024-03,CATEGORY_FULL_CORRECTION,R9_BASE,-0.004250406231955529,0.010352211459644437,0.006101805227688907
2024-04,CATEGORY_FULL_CORRECTION,R9_BASE,0.017316689538551117,-0.036405489681160065,-0.019088800142608945
2024-05,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0014886967025768277,-0.022420792706414377,-0.0239094894089912
2024-06,CATEGORY_FULL_CORRECTION,R9_BASE,-0.008426560360385589,-0.01780466482590777,-0.026231225186293353
2024-07,CATEGORY_FULL_CORRECTION,R9_BASE,0.0712170667504092,0.06553516589867876,0.13675223264908798
2024-08,CATEGORY_FULL_CORRECTION,R9_BASE,0.0045701553167374126,-0.01969478273365586,-0.015124627416918446
2024-09,CATEGORY_FULL_CORRECTION,R9_BASE,0.030974536249498544,-0.06420948755705778,-0.03323495130755925
2024-10,CATEGORY_FULL_CORRECTION,R9_BASE,0.009608027449703198,-0.0046865727983330914,0.004921454651370106
2024-11,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0012472838560876138,0.0022079110717597877,0.0009606272156721736
2024-12,CATEGORY_FULL_CORRECTION,R9_BASE,0.0032118881862944265,0.043110904295292025,0.04632279248158645
2025-01,CATEGORY_FULL_CORRECTION,R9_BASE,0.0006714200197947343,0.0003358861174728885,0.0010073061372676238
2025-02,CATEGORY_FULL_CORRECTION,R9_BASE,0.0026590739716656248,-0.01623378194208972,-0.013574707970424097
2025-03,CATEGORY_FULL_CORRECTION,R9_BASE,0.006043248515640262,-0.015368313590463626,-0.009325065074823363
2025-04,CATEGORY_FULL_CORRECTION,R9_BASE,0.0010822461632328058,0.010376553811178062,0.011458799974410863
2025-05,CATEGORY_FULL_CORRECTION,R9_BASE,0.006604090809701427,0.01507178633360548,0.02167587714330691
2025-06,CATEGORY_FULL_CORRECTION,R9_BASE,0.0027525519547105517,0.0011490114500592894,0.0039015634047698416
2025-07,CATEGORY_FULL_CORRECTION,R9_BASE,-0.011232927029986673,-0.013880614750705664,-0.025113541780692337
2025-08,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0011970990944285057,0.0016405592489107904,0.00044346015448228483
2025-09,CATEGORY_FULL_CORRECTION,R9_BASE,0.01028050496618005,0.002031782773955188,0.012312287740135238
2025-10,CATEGORY_FULL_CORRECTION,R9_BASE,0.0030120598601160566,0.03196599061399237,0.03497805047410843
2025-11,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0010243134760710194,-0.006631986008160007,-0.007656299484231022
2025-12,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0215812707420121,0.01261457580521821,-0.008966694936793891
2026-01,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0054092085702358,0.0074782675492514935,0.0020690589790156935
2026-02,CATEGORY_FULL_CORRECTION,R9_BASE,0.0024566377761118365,-0.01610782184830732,-0.013651184072195486
2026-03,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0028224235944772197,0.0017607976712002247,-0.0010616259232769949
2026-04,CATEGORY_FULL_CORRECTION,R9_BASE,0.002192427188882565,-0.005511734666601026,-0.003319307477718462
2026-05,CATEGORY_FULL_CORRECTION,R9_BASE,-0.0030399913710091125,-0.014045189432714805,-0.017085180803723912
2026-06,CATEGORY_FULL_CORRECTION,R9_BASE,0.0011367561822918219,0.006733017840300275,0.007869774022592098
2026-07,CATEGORY_FULL_CORRECTION,R9_BASE,0.013889727742442822,0.005607584557656044,0.019497312300098865
2019-02,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2019-03,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2019-04,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2019-05,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2019-06,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2019-07,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2019-08,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2019-09,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2019-10,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2019-11,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2019-12,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2020-01,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2020-02,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2020-03,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2020-04,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2020-05,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2020-06,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2020-07,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2020-08,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2020-09,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2020-10,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2020-11,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2020-12,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2021-01,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2021-02,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2021-03,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2021-04,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2021-05,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2021-06,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2021-07,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2021-08,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2021-09,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2021-10,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2021-11,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2021-12,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2022-01,BASE_MATCHED_HALF,R9_BASE,0.0,0.0,0.0
2022-02,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2022-03,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2022-04,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2022-05,BASE_MATCHED_HALF,R9_BASE,0.0,-0.0,0.0
2022-06,BASE_MATCHED_HALF,R9_BASE,-0.004091724236272106,0.03895624012995454,0.03486451589368243
2022-07,BASE_MATCHED_HALF,R9_BASE,-0.028011983047985245,0.017614421934823,-0.010397561113162257
2022-08,BASE_MATCHED_HALF,R9_BASE,0.0005072190066528065,-0.00013768405228347023,0.00036953495436933825
2022-09,BASE_MATCHED_HALF,R9_BASE,0.010985507889097237,-0.0730244838180064,-0.06203897592890917
2022-10,BASE_MATCHED_HALF,R9_BASE,0.019895056057469135,0.3091984312403152,0.32909348729778465
2022-11,BASE_MATCHED_HALF,R9_BASE,-0.021787079069031726,0.049443840057472994,0.027656760988441276
2022-12,BASE_MATCHED_HALF,R9_BASE,-0.013449436410498916,0.005695256426067545,-0.007754179984431377
2023-01,BASE_MATCHED_HALF,R9_BASE,0.004001376590368946,-0.0480097179404573,-0.044008341350088465
2023-02,BASE_MATCHED_HALF,R9_BASE,-0.0002733664965143926,-0.002025182373185185,-0.002298548869699577
2023-03,BASE_MATCHED_HALF,R9_BASE,0.005440630581856513,0.010673312701108321,0.01611394328296483
2023-04,BASE_MATCHED_HALF,R9_BASE,0.04850282687097825,0.05810673719276612,0.10660956406374433
2023-05,BASE_MATCHED_HALF,R9_BASE,0.014348905903792019,-0.02321995038237666,-0.008871044478584642
2023-06,BASE_MATCHED_HALF,R9_BASE,-0.026306700045737437,-0.023144469939340735,-0.049451169985078175
2023-07,BASE_MATCHED_HALF,R9_BASE,-0.0031782553297716137,-0.004180194161091554,-0.007358449490863167
2023-08,BASE_MATCHED_HALF,R9_BASE,0.0009819859540375758,0.0001687676787675805,0.001150753632805146
2023-09,BASE_MATCHED_HALF,R9_BASE,-0.0018891136525868574,-0.0017730257691690853,-0.0036621394217559444
2023-10,BASE_MATCHED_HALF,R9_BASE,0.013101341353756686,-0.0008790860630665052,0.012222255290690175
2023-11,BASE_MATCHED_HALF,R9_BASE,0.0015445926850223505,-0.002246728229585141,-0.0007021355445627913
2023-12,BASE_MATCHED_HALF,R9_BASE,0.007260969319427536,0.004772035056107735,0.012033004375535263
2024-01,BASE_MATCHED_HALF,R9_BASE,0.002709869386713213,-0.050937772600225445,-0.048227903213512224
2024-02,BASE_MATCHED_HALF,R9_BASE,-0.005708120950283235,0.004485956822524351,-0.0012221641277588814
2024-03,BASE_MATCHED_HALF,R9_BASE,0.0002614343454101472,0.0018863803396307213,0.0021478146850408683
2024-04,BASE_MATCHED_HALF,R9_BASE,-0.00169854406981014,0.003081974629201641,0.0013834305593915033
2024-05,BASE_MATCHED_HALF,R9_BASE,9.233657891017676e-05,-0.002451469598863026,-0.0023591330199528512
2024-06,BASE_MATCHED_HALF,R9_BASE,-0.009247161190699592,-0.019294400964702328,-0.02854156215540192
2024-07,BASE_MATCHED_HALF,R9_BASE,0.008423702736171768,0.005682323033856577,0.014106025770028341
2024-08,BASE_MATCHED_HALF,R9_BASE,0.002994979188507431,-0.011906918500960156,-0.008911939312452724
2024-09,BASE_MATCHED_HALF,R9_BASE,0.017406491998735434,-0.0276963349251606,-0.01028984292642517
2024-10,BASE_MATCHED_HALF,R9_BASE,0.0012328372443356234,-0.0002679112050072836,0.0009649260393283388
2024-11,BASE_MATCHED_HALF,R9_BASE,-0.0004666923410004284,0.0012044912997828902,0.0007377989587824617
2024-12,BASE_MATCHED_HALF,R9_BASE,0.0011112883676348182,0.004645764450974755,0.005757052818609568
2025-01,BASE_MATCHED_HALF,R9_BASE,-0.0017502851211654447,-0.0008391545207260148,-0.0025894396418914625
2025-02,BASE_MATCHED_HALF,R9_BASE,0.0026002056465471934,-0.01498898128852827,-0.012388775641981077
2025-03,BASE_MATCHED_HALF,R9_BASE,0.0011815110553652884,-0.0022762669238709015,-0.0010947558685056131
2025-04,BASE_MATCHED_HALF,R9_BASE,0.001335089202458984,0.017490408679424384,0.01882549788188337
2025-05,BASE_MATCHED_HALF,R9_BASE,0.0004826656984910282,0.0008032760840126906,0.0012859417825037203
2025-06,BASE_MATCHED_HALF,R9_BASE,0.0021481203639378958,0.0008369232946910531,0.0029850436586289497
2025-07,BASE_MATCHED_HALF,R9_BASE,0.0030885756815547875,-0.0036121980467212237,-0.0005236223651664362
2025-08,BASE_MATCHED_HALF,R9_BASE,-0.00037794550000354646,0.0008319124587187886,0.00045396695871524216
2025-09,BASE_MATCHED_HALF,R9_BASE,0.0040748631886240155,0.0005846405874228857,0.004659503776046901
2025-10,BASE_MATCHED_HALF,R9_BASE,0.0011746416277809255,0.004444256186720028,0.005618897814500957
2025-11,BASE_MATCHED_HALF,R9_BASE,-0.00047067688893148,-0.0032791991535394975,-0.0037498760424709843
2025-12,BASE_MATCHED_HALF,R9_BASE,-0.0011372077985977464,0.0009059525874693664,-0.00023125521112838017
2026-01,BASE_MATCHED_HALF,R9_BASE,-0.0012971233653047698,0.0032514298455612813,0.0019543064802565115
2026-02,BASE_MATCHED_HALF,R9_BASE,0.0022859902334850762,-0.014097772917901893,-0.011811782684416818
2026-03,BASE_MATCHED_HALF,R9_BASE,-0.0026825465743599507,0.0016837937336777623,-0.0009987528406821882
2026-04,BASE_MATCHED_HALF,R9_BASE,0.0022278243168823977,-0.004153237412825545,-0.0019254130959431481
2026-05,BASE_MATCHED_HALF,R9_BASE,-0.0005587074249555055,-0.0033467261054145204,-0.0039054335303700255
2026-06,BASE_MATCHED_HALF,R9_BASE,0.0002914908337156997,0.0014425313791327954,0.0017340222128484975
2026-07,BASE_MATCHED_HALF,R9_BASE,0.009997619117853586,0.003209915690816806,0.013207534808670393
2019-02,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2019-03,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2019-04,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2019-05,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2019-06,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2019-07,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2019-08,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2019-09,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2019-10,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2019-11,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2019-12,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2020-01,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2020-02,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2020-03,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2020-04,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2020-05,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2020-06,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2020-07,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2020-08,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2020-09,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2020-10,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2020-11,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2020-12,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2021-01,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2021-02,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2021-03,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2021-04,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2021-05,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2021-06,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2021-07,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2021-08,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2021-09,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2021-10,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2021-11,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2021-12,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2022-01,BASE_MATCHED_FULL,R9_BASE,0.0,0.0,0.0
2022-02,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2022-03,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2022-04,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2022-05,BASE_MATCHED_FULL,R9_BASE,0.0,-0.0,0.0
2022-06,BASE_MATCHED_FULL,R9_BASE,-0.03602623510905764,0.07791248025990909,0.041886245150851445
2022-07,BASE_MATCHED_FULL,R9_BASE,-0.0595981935242154,0.03522884386964609,-0.024369349654569307
2022-08,BASE_MATCHED_FULL,R9_BASE,0.0010131523686854188,-0.00027536810456694046,0.0007377842641184823
2022-09,BASE_MATCHED_FULL,R9_BASE,0.017571297562644583,-0.14604896763601297,-0.12847767007336836
2022-10,BASE_MATCHED_FULL,R9_BASE,0.03140037408050965,0.6183968624806283,0.6497972365611382
2022-11,BASE_MATCHED_FULL,R9_BASE,-0.045689288175212686,0.09888768011494599,0.0531983919397333
2022-12,BASE_MATCHED_FULL,R9_BASE,-0.03242508076744998,0.011390512852135094,-0.02103456791531489
2023-01,BASE_MATCHED_FULL,R9_BASE,0.007253071856226314,-0.0960194358809146,-0.0887663640246883
2023-02,BASE_MATCHED_FULL,R9_BASE,-0.001001405051524419,-0.00405036474637037,-0.0050517697978947895
2023-03,BASE_MATCHED_FULL,R9_BASE,0.006322801975291327,0.021346625402216643,0.027669427377507966
2023-04,BASE_MATCHED_FULL,R9_BASE,0.08626699215903745,0.11621347438553224,0.2024804665445697
2023-05,BASE_MATCHED_FULL,R9_BASE,0.024290627035572186,-0.04643990076475332,-0.022149273729181136
2023-06,BASE_MATCHED_FULL,R9_BASE,-0.06572009620797205,-0.04628893987868145,-0.11200903608665352
2023-07,BASE_MATCHED_FULL,R9_BASE,-0.008004379096434228,-0.008360388322183108,-0.016364767418617338
2023-08,BASE_MATCHED_FULL,R9_BASE,0.0019551244038774895,0.00033753535753515656,0.0022926597614126437
2023-09,BASE_MATCHED_FULL,R9_BASE,-0.0038108867844826658,-0.003546051538338195,-0.007356938322820861
2023-10,BASE_MATCHED_FULL,R9_BASE,0.023704967719056752,-0.0017581721261330104,0.021946795592923736
2023-11,BASE_MATCHED_FULL,R9_BASE,0.0029694670506147207,-0.004493456459170287,-0.0015239894085555662
2023-12,BASE_MATCHED_FULL,R9_BASE,0.013409786971927526,0.00954407011221547,0.022953857084142992
2024-01,BASE_MATCHED_FULL,R9_BASE,0.0020625757923952437,-0.10187554520045089,-0.09981296940805562
2024-02,BASE_MATCHED_FULL,R9_BASE,-0.011946684537432462,0.008971913645048717,-0.0029747708923837423
2024-03,BASE_MATCHED_FULL,R9_BASE,6.120498382197062e-05,0.003772760679261446,0.0038339656630834167
2024-04,BASE_MATCHED_FULL,R9_BASE,-0.003433391655111466,0.006163949258403362,0.00273055760329189
2024-05,BASE_MATCHED_FULL,R9_BASE,0.00012203780169113344,-0.004902939197726052,-0.004780901396034917
2024-06,BASE_MATCHED_FULL,R9_BASE,-0.021487197423527248,-0.03858880192940471,-0.060075999352931966
2024-07,BASE_MATCHED_FULL,R9_BASE,0.01642042607040277,0.011364646067713154,0.02778507213811593
2024-08,BASE_MATCHED_FULL,R9_BASE,0.005280575448717132,-0.023813837001920347,-0.018533261553203215
2024-09,BASE_MATCHED_FULL,R9_BASE,0.028675211122041317,-0.0553926698503212,-0.026717458728279884
2024-10,BASE_MATCHED_FULL,R9_BASE,0.002382780251594098,-0.0005358224100145671,0.0018469578415795298
2024-11,BASE_MATCHED_FULL,R9_BASE,-0.0014465349894005437,0.0024089825995657803,0.0009624476101652365
2024-12,BASE_MATCHED_FULL,R9_BASE,0.0020377455851824226,0.009291528901949484,0.011329274487131905
2025-01,BASE_MATCHED_FULL,R9_BASE,-0.003604630416212111,-0.0016783090414520295,-0.005282939457664143
2025-02,BASE_MATCHED_FULL,R9_BASE,0.0017077558956084895,-0.02997796257705654,-0.028270206681448053
2025-03,BASE_MATCHED_FULL,R9_BASE,0.0022634246375730993,-0.004552533847741803,-0.0022891092101687037
2025-04,BASE_MATCHED_FULL,R9_BASE,0.00026507495106986665,0.03498081735884882,0.03524589230991869
2025-05,BASE_MATCHED_FULL,R9_BASE,0.0009506164972816599,0.0016065521680253812,0.002557168665307044
2025-06,BASE_MATCHED_FULL,R9_BASE,0.0035281975837895396,0.0016738465893821085,0.005202044173171648
2025-07,BASE_MATCHED_FULL,R9_BASE,0.0019475493922766342,-0.0072243960934424475,-0.005276846701165814
2025-08,BASE_MATCHED_FULL,R9_BASE,-0.001227258299008287,0.001663824917437578,0.00043656661842929084
2025-09,BASE_MATCHED_FULL,R9_BASE,0.00724746232397689,0.0011692811748457714,0.008416743498822661
2025-10,BASE_MATCHED_FULL,R9_BASE,0.002105164074282425,0.008888512373440034,0.010993676447722464
2025-11,BASE_MATCHED_FULL,R9_BASE,-0.001011376457990715,-0.006558398307078995,-0.007569774765069717
2025-12,BASE_MATCHED_FULL,R9_BASE,-0.0023382829633902293,0.0018119051749387416,-0.0005263777884514867
2026-01,BASE_MATCHED_FULL,R9_BASE,-0.00421689033994658,0.0065028596911225625,0.002285969351175984
2026-02,BASE_MATCHED_FULL,R9_BASE,0.0026655416179840797,-0.028195545835803772,-0.02553000421781969
2026-03,BASE_MATCHED_FULL,R9_BASE,-0.006084303747623454,0.003367587467355534,-0.0027167162802679196
2026-04,BASE_MATCHED_FULL,R9_BASE,0.0009351109702852348,-0.00830647482565109,-0.007371363855365856
2026-05,BASE_MATCHED_FULL,R9_BASE,-0.0012210656593616134,-0.006693452210829093,-0.007914517870190707
2026-06,BASE_MATCHED_FULL,R9_BASE,0.000556836454053555,0.002885062758265591,0.0034418992123191466
2026-07,BASE_MATCHED_FULL,R9_BASE,0.014514851983107143,0.006419831381633608,0.020934683364740754
2019-02,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2019-03,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-04,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
2019-05,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-06,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,-0.0,0.0
2019-07,CATEGORY_HALF_CORRECTION,CATEGORY_RAW,0.0,0.0,0.0
