origin,as_of,model,variable,h,target,forecast,actual,n_distinct_ulc_quarters
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,2,2019-04,-0.18121026955766562,0.003894611805065367,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,3,2019-05,-0.2267583846535173,0.3615375096691467,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,4,2019-06,-0.5704943717271729,-0.6462435384516728,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,5,2019-07,-0.047039771125907265,-0.2072134452703466,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,6,2019-08,-0.5425412823496828,0.9775553475891324,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,7,2019-09,0.5149399163839973,0.2516016733025339,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,8,2019-10,-0.5788659580677856,-0.6515944397665788,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,9,2019-11,-0.6747501034941373,-0.6597849384911771,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,10,2019-12,0.9009151738635757,-0.1254213537462003,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,11,2020-01,0.31185139152141184,-1.1160962187241923,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,fx,12,2020-02,0.05464147194371506,-0.656522799781479,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,1,2019-03,35.81577997515224,3.9502115081287545,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,2,2019-04,9.030003490502882,6.638927762779905,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,3,2019-05,5.204549882781806,-1.8678946068724782,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,4,2019-06,-9.70859796749387,-10.907737144213272,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,5,2019-07,-18.723031605082163,1.849572373485175,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,6,2019-08,2.3492924688991694,-7.6226573130549635,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,7,2019-09,-6.695795689837745,4.574816004819261,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,8,2019-10,1.2034011591550708,-4.355977063965476,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,9,2019-11,-4.954268193728257,5.03180718218894,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,10,2019-12,14.906542597349825,3.8544362818941074,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,11,2020-01,-0.6438211199034711,-2.3301366198366273,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,brent,12,2020-02,2.8844529861924255,-13.777879446533086,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,1,2019-03,7.5125782332662325,1.9066079681460826,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,2,2019-04,1.3279329588603086,-0.26573996753167595,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,3,2019-05,-3.6757496151186873,-5.961200559716441,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,4,2019-06,-4.63789388099627,-2.235889535775702,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,5,2019-07,-2.6169189735381133,2.5577676262221942,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,6,2019-08,4.982582766346186,-0.6921945015699619,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,7,2019-09,-7.172050491315787,3.4441202861714726,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,8,2019-10,3.0570004552568717,-0.5766430422879713,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,9,2019-11,1.7868680267054795,-1.3721641607529345,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,10,2019-12,3.9678175933610476,-0.9240124819592435,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,11,2020-01,1.0325240943235583,-0.2514958589171419,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_ENET_R22,metals,12,2020-02,-1.9000182988984808,-6.449918914813833,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,1,2019-03,0.09489951388177228,-0.10005003335835334,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,2,2019-04,0.4662204623249694,0.39920212695374535,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,3,2019-05,0.2024180221424347,0.09995003330835331,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,4,2019-06,0.14672205202776298,0.2995508979798479,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,5,2019-07,0.6758384182999366,0.9950330853168083,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,6,2019-08,0.13460324060359857,0.19980026626730563,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,7,2019-09,-0.3816529314109858,-0.9040744652149064,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,8,2019-10,0.5331593559010435,0.5982071677547464,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,9,2019-11,0.052029381126284135,0.0,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,10,2019-12,0.32897434350723076,0.09995003330835331,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,11,2020-01,0.3431415737035982,0.7968169649176874,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,core,12,2020-02,0.3972660537051263,0.6975613736425241,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,1,2019-03,-0.8148406115829421,-1.3528713125193257,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,2,2019-04,-0.091959809361784,0.06298098424938903,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,3,2019-05,0.27524627530083445,-0.042265483544316286,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,4,2019-06,0.5739107459097567,1.1776874542972628,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,5,2019-07,2.744815726259214,3.932226464014771,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,6,2019-08,0.3683203455713617,0.6903689369070206,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,7,2019-09,-2.691436174339696,-3.798429016335328,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,8,2019-10,0.1850201940685817,0.22242649195401162,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,9,2019-11,-0.3005015963686799,-0.5812876834545307,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,10,2019-12,0.5948394034390971,0.34886333807479947,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,11,2020-01,1.5350664164403274,2.280674804083394,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,services,12,2020-02,1.1019751670893354,1.39484728315652,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,1,2019-03,0.3511811454682101,0.04585053049407032,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,2,2019-04,0.4809836088561759,0.3529617492746827,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,3,2019-05,0.5495853503254744,0.48809343827977564,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,4,2019-06,0.28492754609485615,0.5372492519914579,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,5,2019-07,0.3981984789966948,0.3575834816808504,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,6,2019-08,0.5498156914774677,0.35074947173668564,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,7,2019-09,0.3848210351489106,0.17582517197236935,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,8,2019-10,0.42232813318907847,0.3448667160087161,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,9,2019-11,0.2747995919727357,0.3005378397357509,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,10,2019-12,0.39980001885611105,0.21452218234910173,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,11,2020-01,0.45514502434013576,0.6645851892867825,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,housing,12,2020-02,0.2829840003013858,0.09318915007887857,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,1,2019-03,0.024758102875698712,0.16120258491509215,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,2,2019-04,-0.050898517757561726,-0.10363695164025208,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,3,2019-05,0.06324129320568533,0.1411600429064864,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,4,2019-06,-0.12453856870808308,-0.17242476749917018,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,5,2019-07,-0.2598859815442421,-0.21873545807986225,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,6,2019-08,-0.44001022312846755,-0.5657477214436157,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,7,2019-09,-0.013510071552870068,0.013854310253109643,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,8,2019-10,0.1114938259198126,0.9850870068147518,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,9,2019-11,-0.2102937205747532,-0.3275115074989824,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,10,2019-12,-0.5430363188113202,-0.24564891851341536,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,11,2020-01,-0.01801162163404771,0.45485888323201334,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,goods,12,2020-02,-0.04451462185831301,0.5080515109728511,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,1,2019-03,1.979982250534742,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,2,2019-04,1.9840341715423797,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,3,2019-05,1.9858042104855533,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,4,2019-06,1.9800207826949796,1.7,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,5,2019-07,1.9733704927466296,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,6,2019-08,1.967446769630079,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,7,2019-09,1.9625174680761688,2.1,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,8,2019-10,1.958191512041396,2.2,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,9,2019-11,1.9543304333558515,2.2,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,10,2019-12,1.9512224111496559,1.9,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,11,2020-01,1.9485637546120107,2.0,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,unemployment,12,2020-02,1.9462174589662118,1.8,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,1,2019-03,6.912861343965188,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,2,2019-04,6.773532836020391,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,3,2019-05,6.7027204698042695,4.6071350406398865,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,4,2019-06,6.627807583485918,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,5,2019-07,6.594403364298257,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,6,2019-08,6.5753559759127445,4.415728404109843,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,7,2019-09,6.554884667300612,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,8,2019-10,6.531064555696912,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,9,2019-11,6.503719778454193,2.59169435352289,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,10,2019-12,6.4774488048312175,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,11,2020-01,6.4542713104225555,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ulc,12,2020-02,6.4335586120441866,3.5392433935797647,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,1,2019-03,0.5901499514620827,-0.9413606781315533,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,2,2019-04,0.6877850511499013,2.1621937407287026,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,3,2019-05,0.8360918832726296,3.7477017287150116,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,4,2019-06,0.8465258807468741,-1.2466456603078881,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,5,2019-07,0.7756022785178631,-2.7239000082272558,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,6,2019-08,0.6796679801821375,-4.14001522094598,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,7,2019-09,0.6062141289436955,0.6285163369097494,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,8,2019-10,0.5687242517499225,0.7170764782026184,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,9,2019-11,0.566243665443376,-1.31103170949749,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,10,2019-12,0.5729019474936972,-1.57021937079139,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,11,2020-01,0.5760646500221758,-0.7493887563402316,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ip,12,2020-02,0.5754253276446025,2.160064412951132,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,1,2019-03,0.651977741542595,-0.10005003335834764,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,2,2019-04,0.22108753850088997,0.5982071677547407,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,3,2019-05,0.5962827912225521,0.29955089797984497,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,4,2019-06,0.2922203528194788,-1.4098924379501692,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,5,2019-07,0.07821153178207144,-0.40080213975388745,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,6,2019-08,-0.0771628394967295,0.49875415110390736,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,7,2019-09,0.15424080954922204,0.29955089797984497,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,8,2019-10,0.44524113877369864,-0.40080213975388745,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,9,2019-11,0.23934050409207921,-0.20020026706731053,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,10,2019-12,0.9921304650124033,-0.3004509020298693,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,11,2020-01,-0.11180839576548524,-0.8032171697264232,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,imports,12,2020-02,-0.11263317113227844,-1.308523954865544,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,1,2019-03,0.5405004099549782,0.32240758717526846,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,2,2019-04,0.5885442695582914,0.8547060578458348,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,3,2019-05,0.6485476509876811,0.5305052229693098,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,4,2019-06,0.30731472629643175,-0.743497848751809,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,5,2019-07,0.1291228688753124,-0.2134472528632681,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,6,2019-08,0.1457015228151008,0.1067805760830137,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,7,2019-09,0.36467555472147717,0.10666667678024463,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,8,2019-10,0.4343287168492309,-0.32034197175377005,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,9,2019-11,0.023396875867311567,-0.3213714603095783,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,10,2019-12,0.4916157588216263,0.10723861617524968,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,11,2020-01,0.11316257812320496,0.32102756302481894,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,ppi,12,2020-02,-0.16725968432545482,-0.8583743691391442,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,1,2019-03,0.5082988727869133,-0.1906578270581754,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,2,2019-04,-0.09325053942191394,0.003894611805065367,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,3,2019-05,0.1855911355501597,0.3615375096691467,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,4,2019-06,-0.05966905987673421,-0.6462435384516728,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,5,2019-07,-0.10466304876507626,-0.2072134452703466,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,6,2019-08,-0.09590085282908775,0.9775553475891324,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,7,2019-09,-0.03367562469720288,0.2516016733025339,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,8,2019-10,-0.04266014433606668,-0.6515944397665788,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,9,2019-11,-0.06463510400219134,-0.6597849384911771,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,10,2019-12,0.3884772808207727,-0.1254213537462003,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,11,2020-01,-0.05427483277145378,-1.1160962187241923,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,fx,12,2020-02,0.04033808859587117,-0.656522799781479,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,1,2019-03,7.745116741650683,3.9502115081287545,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,2,2019-04,6.705610353437745,6.638927762779905,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,3,2019-05,3.1584353811686805,-1.8678946068724782,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,4,2019-06,-2.7196461263010114,-10.907737144213272,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,5,2019-07,-3.544623875519748,1.849572373485175,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,6,2019-08,-0.7253642774855789,-7.6226573130549635,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,7,2019-09,1.9591903515895388,4.574816004819261,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,8,2019-10,2.079667453440189,-4.355977063965476,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,9,2019-11,-8.954261239302086,5.03180718218894,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,10,2019-12,5.369525222259639,3.8544362818941074,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,11,2020-01,-5.89032796706296,-2.3301366198366273,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,brent,12,2020-02,-1.1959031664053192,-13.777879446533086,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,1,2019-03,0.9713211173391092,1.9066079681460826,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,2,2019-04,-0.36427078259788637,-0.26573996753167595,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,3,2019-05,-2.3576192608289643,-5.961200559716441,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,4,2019-06,-0.7153148407153411,-2.235889535775702,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,5,2019-07,-1.7244490034437971,2.5577676262221942,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,6,2019-08,0.10674582843638947,-0.6921945015699619,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,7,2019-09,-2.0215580122117602,3.4441202861714726,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,8,2019-10,0.014646547275271704,-0.5766430422879713,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,9,2019-11,0.14059795766870176,-1.3721641607529345,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,10,2019-12,-2.2583511727924868,-0.9240124819592435,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,11,2020-01,-0.5962543039439416,-0.2514958589171419,14
2019-02,2019-03-10T22:59:00+00:00,JOINT_RF_R22,metals,12,2020-02,0.845513696173692,-6.449918914813833,14
